season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2023-2024,Premier League,2024-05-11,Bournemouth,Brentford,1,1679,Dominic Solanke,FW,,90,1,0,4,,0.695812,0.695812,0.0,1,0,1,0.476304,0,0,1.07237,1.92722
2023-2024,Premier League,2024-05-04,Bournemouth,Arsenal,0,1679,Dominic Solanke,FW,,90,0,0,1,,0.255673,0.255673,0.0,1,0,1,0.255673,0,0,0.4687,3.91372
2023-2024,Premier League,2024-04-28,Bournemouth,Brighton,1,1679,Dominic Solanke,FW,,90,0,0,4,,0.395096,0.395096,0.345783,0,0,0,0.0,0,0,2.48132,1.35682
2023-2024,Premier League,2024-04-24,Bournemouth,Wolverhampton Wanderers,0,1679,Dominic Solanke,FW,,89,0,0,2,,0.198838,0.198838,0.066281,0,0,0,0.0,0,0,2.40311,0.484454
2023-2024,Premier League,2024-04-21,Bournemouth,Aston Villa,0,1679,Dominic Solanke,FW,,90,1,0,2,,0.860986,0.099817,0.0,0,0,0,0.0,1,1,2.05211,2.62687
2023-2024,Premier League,2024-04-13,Bournemouth,Manchester United,1,1679,Dominic Solanke,FW,,90,1,0,4,,0.218828,0.218828,0.166777,0,0,0,0.0,0,0,2.38519,1.52274
2023-2024,Premier League,2024-04-06,Bournemouth,Luton,0,1679,Dominic Solanke,FW,,90,0,0,2,,0.299508,0.299508,0.101237,1,0,1,0.273217,0,0,0.616108,1.30478
2023-2024,Premier League,2024-04-02,Bournemouth,Crystal Palace,1,1679,Dominic Solanke,FW,,90,0,0,1,,0.105421,0.105421,0.0,0,0,0,0.0,0,0,1.30969,0.174389
2023-2024,Premier League,2024-03-30,Bournemouth,Everton,1,1679,Dominic Solanke,FW,,87,1,0,1,,0.739986,0.739986,0.059358,1,1,0,0.739986,0,0,1.39268,0.93378
2023-2024,Premier League,2024-03-13,Bournemouth,Luton,1,1679,Dominic Solanke,FW,,90,1,0,3,,0.525393,0.525393,0.236027,1,1,0,0.435593,0,0,2.84403,2.79419
2023-2024,Premier League,2024-03-09,Bournemouth,Sheffield United,1,1679,Dominic Solanke,FW,,90,0,0,3,,0.823317,0.062148,0.178029,0,0,0,0.0,0,1,3.92657,1.91752
2023-2024,Premier League,2024-03-03,Bournemouth,Burnley,0,1679,Dominic Solanke,FW,,90,0,0,1,,0.134095,0.134095,0.110556,0,0,0,0.0,0,0,1.43616,1.60461
2023-2024,Premier League,2024-02-24,Bournemouth,Manchester City,1,1679,Dominic Solanke,FW,,90,0,0,3,,0.162047,0.162047,0.091356,0,0,0,0.0,0,0,0.925889,1.79636
2023-2024,Premier League,2024-02-17,Bournemouth,Newcastle United,0,1679,Dominic Solanke,FW,,90,1,1,3,,1.77481,1.77481,0.130464,3,1,2,1.77481,0,0,2.08098,2.38425
2023-2024,Premier League,2024-02-10,Bournemouth,Fulham,0,1679,Dominic Solanke,FW,,90,0,1,5,,0.765288,0.765288,0.467285,1,0,1,0.490421,0,0,2.60612,1.7456
2023-2024,Premier League,2024-02-04,Bournemouth,Nottingham Forest,1,1679,Dominic Solanke,FW,,90,0,0,0,,0.0,0.0,0.100251,0,0,0,0.0,0,0,1.1895,0.456548
2023-2024,Premier League,2024-02-01,Bournemouth,West Ham,0,1679,Dominic Solanke,FW,,90,1,0,1,,0.350235,0.350235,0.492652,1,1,0,0.350235,0,0,1.13487,1.3128
2023-2024,Premier League,2024-01-21,Bournemouth,Liverpool,1,1679,Dominic Solanke,FW,,85,0,0,1,,0.055323,0.055323,0.0,0,0,0,0.0,0,0,0.834585,1.53344
2023-2024,Premier League,2023-12-31,Bournemouth,Tottenham,0,1679,Dominic Solanke,FW,,90,0,0,9,,0.904364,0.904364,0.0,1,0,1,0.473356,0,0,1.58229,2.15027
2023-2024,Premier League,2023-12-26,Bournemouth,Fulham,1,1679,Dominic Solanke,FW,,90,1,0,3,,0.965764,0.204595,0.0,0,0,0,0.0,1,1,2.07911,0.324365
2023-2024,Premier League,2023-12-23,Bournemouth,Nottingham Forest,0,1679,Dominic Solanke,FW,,90,3,0,6,,0.786868,0.786868,0.040219,1,1,0,0.482379,0,0,1.89067,0.791806
2023-2024,Premier League,2023-12-09,Bournemouth,Manchester United,0,1679,Dominic Solanke,FW,,90,1,0,5,,0.846422,0.846422,0.0,1,1,0,0.425496,0,0,1.9742,1.11296
2023-2024,Premier League,2023-12-06,Bournemouth,Crystal Palace,0,1679,Dominic Solanke,FW,,90,0,0,2,,0.152885,0.152885,0.0,0,0,0,0.0,0,0,1.79997,1.26441
2023-2024,Premier League,2023-12-03,Bournemouth,Aston Villa,1,1679,Dominic Solanke,FW,,90,1,0,4,,1.766696,1.766696,0.0,3,1,2,1.642056,0,0,2.54937,0.89511
2023-2024,Premier League,2023-11-25,Bournemouth,Sheffield United,0,1679,Dominic Solanke,FW,,90,0,0,4,,0.780414,0.780414,0.09148,1,0,1,0.566395,0,0,3.13975,0.816227
2023-2024,Premier League,2023-11-11,Bournemouth,Newcastle United,1,1679,Dominic Solanke,FW,,90,2,0,4,,1.36222,1.36222,0.343785,2,2,0,1.166063,0,0,2.78424,0.306141
2023-2024,Premier League,2023-11-04,Bournemouth,Manchester City,0,1679,Dominic Solanke,FW,,89,0,0,3,,0.236364,0.236364,0.0,0,0,0,0.0,0,0,0.643127,2.39949
2023-2024,Premier League,2023-10-28,Bournemouth,Burnley,1,1679,Dominic Solanke,FW,,90,0,0,2,,0.190028,0.190028,0.0,0,0,0,0.0,0,0,1.10052,0.90255
2023-2024,Premier League,2023-10-21,Bournemouth,Wolverhampton Wanderers,1,1679,Dominic Solanke,FW,,89,1,0,3,,0.895417,0.895417,0.0,1,1,0,0.642577,0,0,1.01839,2.30454
2023-2024,Premier League,2023-10-07,Bournemouth,Everton,0,1679,Dominic Solanke,FW,,90,0,0,3,,0.131342,0.131342,0.133338,0,0,0,0.0,0,0,0.981732,3.16482
2023-2024,Premier League,2023-09-30,Bournemouth,Arsenal,1,1679,Dominic Solanke,FW,,90,0,0,2,,0.214902,0.214902,0.138882,0,0,0,0.0,0,0,0.644443,4.0742
2023-2024,Premier League,2023-09-24,Bournemouth,Brighton,0,1679,Dominic Solanke,FW,,90,1,0,3,,0.924114,0.924114,0.0,2,1,1,0.852748,0,0,1.58984,2.14533
2023-2024,Premier League,2023-09-17,Bournemouth,Chelsea,1,1679,Dominic Solanke,FW,,90,0,0,4,,0.292574,0.292574,0.0,0,0,0,0.0,0,0,1.32515,1.39677
2023-2024,Premier League,2023-09-02,Bournemouth,Brentford,0,1679,Dominic Solanke,FW,,90,1,0,2,,0.489808,0.489808,0.059273,1,0,1,0.382977,0,0,2.11013,3.07185
2023-2024,Premier League,2023-08-26,Bournemouth,Tottenham,1,1679,Dominic Solanke,FW,,90,0,0,1,,0.076473,0.076473,0.01705,0,0,0,0.0,0,0,0.483582,2.26115
2023-2024,Premier League,2023-08-19,Bournemouth,Liverpool,0,1679,Dominic Solanke,FW,,90,0,1,3,,0.153227,0.153227,0.092306,0,0,0,0.0,0,0,1.3867,3.25448
2023-2024,Premier League,2023-08-12,Bournemouth,West Ham,1,1679,Dominic Solanke,FW,,90,1,0,3,,1.208234,1.208234,0.081362,2,1,1,1.176335,0,0,1.51025,1.4834
2023-2024,Premier League,2024-05-19,Manchester City,West Ham,1,6055,Phil Foden,MC,,90,2,0,6,,0.299898,0.299898,0.319832,0,0,0,0.0,0,0,2.31504,0.240159
2023-2024,Premier League,2024-05-14,Manchester City,Tottenham,0,6055,Phil Foden,AML,,90,0,0,1,,0.428082,0.428082,0.099227,1,0,1,0.428082,0,0,2.70331,1.84285
2023-2024,Premier League,2024-05-11,Manchester City,Fulham,0,6055,Phil Foden,AML,,85,1,0,2,,0.135246,0.135246,0.135071,0,0,0,0.0,0,0,3.15218,0.088624
2023-2024,Premier League,2024-05-04,Manchester City,Wolverhampton Wanderers,1,6055,Phil Foden,AML,,87,0,1,3,,0.327713,0.327713,0.106722,0,0,0,0.0,0,0,4.52542,0.396887
2023-2024,Premier League,2024-04-25,Manchester City,Brighton,0,6055,Phil Foden,ML,,75,2,0,3,,0.535029,0.535029,0.278603,1,1,0,0.366899,0,0,1.90507,0.572021
2023-2024,Premier League,2024-04-03,Manchester City,Aston Villa,1,6055,Phil Foden,AMC,,85,3,0,4,,0.563021,0.563021,0.601711,1,1,0,0.337564,0,0,3.87704,1.18643
2023-2024,Premier League,2024-03-31,Manchester City,Arsenal,1,6055,Phil Foden,ML,,63,0,0,1,,0.022583,0.022583,0.053583,0,0,0,0.0,0,0,1.22009,0.511402
2023-2024,Premier League,2024-03-10,Manchester City,Liverpool,0,6055,Phil Foden,AMR,,90,0,0,2,,0.372831,0.372831,0.0,1,0,1,0.345244,0,0,1.37289,2.25492
2023-2024,Premier League,2024-03-03,Manchester City,Manchester United,1,6055,Phil Foden,AMR,,90,2,0,9,,0.852877,0.852877,0.680061,1,0,1,0.386697,0,0,2.64173,0.153764
2023-2024,Premier League,2024-02-24,Manchester City,Bournemouth,0,6055,Phil Foden,AMC,,90,1,0,4,,0.797524,0.797524,0.180998,1,1,0,0.634837,0,0,1.79636,0.925889
2023-2024,Premier League,2024-02-20,Manchester City,Brentford,1,6055,Phil Foden,AMR,,90,0,0,6,,0.588266,0.588266,0.174139,1,0,1,0.371014,0,0,2.53766,0.503799
2023-2024,Premier League,2024-02-17,Manchester City,Chelsea,1,6055,Phil Foden,MR,,90,0,0,3,,0.151199,0.151199,0.571188,0,0,0,0.0,0,0,2.77713,1.82903
2023-2024,Premier League,2024-02-10,Manchester City,Everton,1,6055,Phil Foden,MR,,90,0,0,4,,0.201333,0.201333,0.0,0,0,0,0.0,0,0,1.58971,0.192072
2023-2024,Premier League,2024-02-05,Manchester City,Brentford,0,6055,Phil Foden,ML,,90,3,0,6,,0.930674,0.930674,0.120273,2,2,0,0.765196,0,0,2.10785,0.865741
2023-2024,Premier League,2024-01-31,Manchester City,Burnley,1,6055,Phil Foden,AMR,,79,0,1,2,,0.096487,0.096487,0.0981,0,0,0,0.0,0,0,1.84756,1.49114
2023-2024,Premier League,2024-01-13,Manchester City,Newcastle United,0,6055,Phil Foden,AMR,,90,0,0,6,,0.286503,0.286503,0.271771,0,0,0,0.0,0,0,2.55452,1.23638
2023-2024,Premier League,2023-12-30,Manchester City,Sheffield United,1,6055,Phil Foden,AMC,,90,0,2,3,,0.214217,0.214217,1.566178,0,0,0,0.0,0,0,2.24229,0.263211
2023-2024,Premier League,2023-12-27,Manchester City,Everton,0,6055,Phil Foden,AMC,,90,1,0,7,,0.37144,0.37144,0.127192,0,0,0,0.0,0,0,2.28321,1.23529
2023-2024,Premier League,2023-12-16,Manchester City,Crystal Palace,1,6055,Phil Foden,AMC,,90,0,1,1,,0.014377,0.014377,0.358001,0,0,0,0.0,0,0,2.41646,1.64977
2023-2024,Premier League,2023-12-10,Manchester City,Luton,0,6055,Phil Foden,AMC,,90,0,0,2,,0.267672,0.267672,0.037006,1,0,1,0.227841,0,0,2.23353,0.689037
2023-2024,Premier League,2023-12-06,Manchester City,Aston Villa,0,6055,Phil Foden,AML,,75,0,0,0,,0.0,0.0,0.365611,0,0,0,0.0,0,0,1.00198,2.1922
2023-2024,Premier League,2023-12-03,Manchester City,Tottenham,1,6055,Phil Foden,AMR,,76,1,0,2,,0.632334,0.632334,0.074527,1,1,0,0.593225,0,0,2.90729,0.433077
2023-2024,Premier League,2023-11-25,Manchester City,Liverpool,1,6055,Phil Foden,AMR,,90,0,0,4,,0.179036,0.179036,0.0,0,0,0,0.0,0,0,1.79622,0.766278
2023-2024,Premier League,2023-11-12,Manchester City,Chelsea,0,6055,Phil Foden,AMR,,90,0,0,3,,0.177167,0.177167,0.286623,0,0,0,0.0,0,0,3.19324,3.47238
2023-2024,Premier League,2023-11-04,Manchester City,Bournemouth,1,6055,Phil Foden,Sub,,40,1,0,2,,0.210877,0.210877,0.0,0,0,0,0.0,0,0,2.39949,0.643127
2023-2024,Premier League,2023-10-29,Manchester City,Manchester United,0,6055,Phil Foden,AMR,,90,1,0,4,,1.704789,1.704789,0.0,3,1,2,1.603401,0,0,4.54595,0.714628
2023-2024,Premier League,2023-10-21,Manchester City,Brighton,1,6055,Phil Foden,AMR,,90,0,0,1,,0.080087,0.080087,0.269245,0,0,0,0.0,0,0,0.962509,0.963733
2023-2024,Premier League,2023-10-08,Manchester City,Arsenal,0,6055,Phil Foden,FWL,,90,0,0,0,,0.0,0.0,0.388746,0,0,0,0.0,0,0,0.858071,0.386558
2023-2024,Premier League,2023-09-30,Manchester City,Wolverhampton Wanderers,0,6055,Phil Foden,AMR,,90,0,0,1,,0.065659,0.065659,0.105544,0,0,0,0.0,0,0,0.98075,0.673985
2023-2024,Premier League,2023-09-23,Manchester City,Nottingham Forest,1,6055,Phil Foden,AMR,,90,1,0,1,,0.069134,0.069134,0.053698,0,0,0,0.0,0,0,1.33984,0.729109
2023-2024,Premier League,2023-09-16,Manchester City,West Ham,0,6055,Phil Foden,AMR,,69,0,0,5,,0.1568,0.1568,0.09295,0,0,0,0.0,0,0,4.15046,0.895632
2023-2024,Premier League,2023-09-02,Manchester City,Fulham,1,6055,Phil Foden,AML,,90,0,1,0,,0.0,0.0,0.017867,0,0,0,0.0,0,0,2.00152,1.46427
2023-2024,Premier League,2023-08-27,Manchester City,Sheffield United,0,6055,Phil Foden,Sub,,1,0,1,1,,0.036515,0.036515,0.21409,0,0,0,0.0,0,0,3.84804,0.762232
2023-2024,Premier League,2023-08-19,Manchester City,Newcastle United,1,6055,Phil Foden,AMR,,90,0,1,3,,0.272604,0.272604,0.777003,0,0,0,0.0,0,0,1.22528,0.257154
2023-2024,Premier League,2023-08-11,Manchester City,Burnley,0,6055,Phil Foden,AML,,90,0,0,3,,0.266011,0.266011,0.090674,0,0,0,0.0,0,0,2.40074,0.311032
2023-2024,Premier League,2024-05-19,Aston Villa,Crystal Palace,0,8865,Ollie Watkins,FW,,73,0,0,2,,0.169976,0.169976,0.0,0,0,0,0.0,0,0,0.598846,2.23189
2023-2024,Premier League,2024-05-13,Aston Villa,Liverpool,1,8865,Ollie Watkins,FW,,90,0,1,2,,0.526884,0.526884,0.147031,1,0,1,0.381811,0,0,2.71655,1.89968
2023-2024,Premier League,2024-05-05,Aston Villa,Brighton,0,8865,Ollie Watkins,FW,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.064406,2.63566
2023-2024,Premier League,2024-04-27,Aston Villa,Chelsea,1,8865,Ollie Watkins,FW,,90,0,0,3,,0.246573,0.246573,0.0,0,0,0,0.0,0,0,0.612257,1.56401
2023-2024,Premier League,2024-04-21,Aston Villa,Bournemouth,1,8865,Ollie Watkins,FW,,90,0,2,4,,0.520184,0.520184,1.509324,1,0,1,0.323877,0,0,2.62687,2.05211
2023-2024,Premier League,2024-04-14,Aston Villa,Arsenal,0,8865,Ollie Watkins,FW,,90,1,0,4,,0.508286,0.508286,0.11793,1,1,0,0.378684,0,0,0.929049,1.89003
2023-2024,Premier League,2024-04-06,Aston Villa,Brentford,1,8865,Ollie Watkins,FW,,90,2,0,2,,0.497985,0.497985,0.0,1,1,0,0.393821,0,0,1.16333,1.42064
2023-2024,Premier League,2024-03-30,Aston Villa,Wolverhampton Wanderers,1,8865,Ollie Watkins,FW,,48,0,0,1,,0.320883,0.320883,0.0,1,0,1,0.320883,0,0,1.28271,1.66232
2023-2024,Premier League,2024-03-17,Aston Villa,West Ham,0,8865,Ollie Watkins,FW,,90,0,0,2,,0.068631,0.068631,0.016421,0,0,0,0.0,0,0,0.911274,1.32829
