season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2024-2025,Bundesliga,2024-08-25,Bayern Munich,Wolfsburg,0,647,Harry Kane,FW,,90,0,1,2,,0.186399,0.186399,0.395605,0,0,0,0.0,0,0,2.17538,2.08125
2024-2025,Bundesliga,2025-05-17,Bayer Leverkusen,Mainz 05,0,1236,Patrik Schick,FW,,90,2,0,4,,1.192843,0.435067,0.0,1,1,0,0.286105,1,1,1.33572,2.89903
2024-2025,Bundesliga,2025-05-11,Bayer Leverkusen,Borussia Dortmund,1,1236,Patrik Schick,Sub,,26,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.90473,1.39477
2024-2025,Bundesliga,2025-05-04,Bayer Leverkusen,Freiburg,0,1236,Patrik Schick,FW,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.227838,0.904468
2024-2025,Bundesliga,2025-04-26,Bayer Leverkusen,Augsburg,1,1236,Patrik Schick,FW,,67,1,0,2,,0.202537,0.202537,0.0,0,0,0,0.0,0,0,1.03782,0.640893
2024-2025,Bundesliga,2025-04-20,Bayer Leverkusen,St. Pauli,0,1236,Patrik Schick,FW,,66,1,0,1,,0.580963,0.580963,0.0,1,1,0,0.580963,0,0,1.13491,2.3164
2024-2025,Bundesliga,2025-04-12,Bayer Leverkusen,Union Berlin,1,1236,Patrik Schick,FW,,90,0,0,5,,0.164416,0.164416,0.0,0,0,0,0.0,0,0,0.495489,0.513825
2024-2025,Bundesliga,2025-04-05,Bayer Leverkusen,FC Heidenheim,0,1236,Patrik Schick,Sub,,21,0,0,1,,0.08379,0.08379,0.0,0,0,0,0.0,0,0,0.367393,1.30234
2024-2025,Bundesliga,2025-03-28,Bayer Leverkusen,Bochum,1,1236,Patrik Schick,FW,,72,0,0,1,,0.036542,0.036542,0.0,0,0,0,0.0,0,0,2.08076,0.702152
2024-2025,Bundesliga,2025-03-16,Bayer Leverkusen,VfB Stuttgart,0,1236,Patrik Schick,FW,,90,1,0,5,,1.07717,1.07717,0.027368,2,1,1,0.867141,0,0,2.07439,2.85024
2024-2025,Bundesliga,2025-03-08,Bayer Leverkusen,Werder Bremen,1,1236,Patrik Schick,FW,,90,0,0,1,,0.059777,0.059777,0.0,0,0,0,0.0,0,0,1.36325,1.67701
2024-2025,Bundesliga,2025-03-01,Bayer Leverkusen,Eintracht Frankfurt,0,1236,Patrik Schick,FW,,61,1,0,4,,0.564365,0.564365,0.088607,1,0,1,0.277067,0,0,2.37018,1.00046
2024-2025,Bundesliga,2025-02-22,Bayer Leverkusen,Holstein Kiel,0,1236,Patrik Schick,AMC,,85,1,0,5,,1.097129,1.097129,0.042205,2,1,1,0.95661,0,0,2.55557,0.494995
2024-2025,Bundesliga,2025-02-15,Bayer Leverkusen,Bayern Munich,1,1236,Patrik Schick,Sub,,1,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.55729,0.072041
2024-2025,Bundesliga,2025-02-08,Bayer Leverkusen,Wolfsburg,0,1236,Patrik Schick,Sub,,12,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.66317,0.895017
2024-2025,Bundesliga,2025-02-02,Bayer Leverkusen,Hoffenheim,1,1236,Patrik Schick,Sub,,40,1,0,1,,0.383381,0.383381,0.0,1,1,0,0.383381,0,0,1.35418,1.94944
2024-2025,Bundesliga,2025-01-25,Bayer Leverkusen,RasenBallsport Leipzig,0,1236,Patrik Schick,FW,,69,1,0,1,,0.476707,0.476707,0.028369,1,1,0,0.476707,0,0,2.57674,0.708246
2024-2025,Bundesliga,2025-01-18,Bayer Leverkusen,Borussia M.Gladbach,1,1236,Patrik Schick,FW,,90,1,0,4,,0.778293,0.778293,0.0,1,1,0,0.530436,0,0,2.08382,0.473935
2024-2025,Bundesliga,2025-01-14,Bayer Leverkusen,Mainz 05,1,1236,Patrik Schick,FW,,65,0,0,2,,0.565606,0.565606,0.0,1,0,1,0.493099,0,0,1.99412,0.603471
2024-2025,Bundesliga,2025-01-10,Bayer Leverkusen,Borussia Dortmund,0,1236,Patrik Schick,FW,,65,2,0,3,,1.676824,1.676824,0.0,3,2,1,1.676824,0,0,1.8834,1.48663
2024-2025,Bundesliga,2024-12-21,Bayer Leverkusen,Freiburg,1,1236,Patrik Schick,FW,,84,4,0,7,,1.50524,1.50524,0.052721,3,3,0,1.028409,0,0,3.25968,1.34161
2024-2025,Bundesliga,2024-12-14,Bayer Leverkusen,Augsburg,0,1236,Patrik Schick,Sub,,20,0,0,1,,0.043741,0.043741,0.0,0,0,0,0.0,0,0,1.02095,0.43671
2024-2025,Bundesliga,2024-11-30,Bayer Leverkusen,Union Berlin,0,1236,Patrik Schick,FW,,90,1,0,5,,0.488786,0.488786,0.0,1,1,0,0.318219,0,0,0.906684,1.11328
2024-2025,Bundesliga,2024-11-23,Bayer Leverkusen,FC Heidenheim,1,1236,Patrik Schick,FW,,90,3,0,6,,1.32378,1.32378,0.0,2,2,0,0.945841,0,0,2.02581,1.03141
2024-2025,Bundesliga,2024-11-09,Bayer Leverkusen,Bochum,0,1236,Patrik Schick,FW,,79,1,0,4,,0.624445,0.624445,0.560269,1,1,0,0.32451,0,0,1.40554,0.777554
2024-2025,Bundesliga,2024-11-01,Bayer Leverkusen,VfB Stuttgart,1,1236,Patrik Schick,Sub,,3,0,0,1,,0.028393,0.028393,0.0,0,0,0,0.0,0,0,2.78287,0.223778
2024-2025,Bundesliga,2024-10-26,Bayer Leverkusen,Werder Bremen,0,1236,Patrik Schick,Sub,,17,0,0,1,,0.057946,0.057946,0.0,0,0,0,0.0,0,0,1.30852,1.78808
2024-2025,Bundesliga,2024-10-19,Bayer Leverkusen,Eintracht Frankfurt,1,1236,Patrik Schick,Sub,,7,0,0,1,,0.574731,0.574731,0.0,1,0,1,0.574731,0,0,4.07146,1.55158
2024-2025,Bundesliga,2024-10-05,Bayer Leverkusen,Holstein Kiel,1,1236,Patrik Schick,Sub,,15,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.5839,1.98438
2024-2025,Bundesliga,2024-09-22,Bayer Leverkusen,Wolfsburg,1,1236,Patrik Schick,FW,,73,0,0,2,,0.221008,0.221008,0.045678,0,0,0,0.0,0,0,1.71874,0.836406
2024-2025,Bundesliga,2024-09-14,Bayer Leverkusen,Hoffenheim,0,1236,Patrik Schick,Sub,,1,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.41829,1.06356
2024-2025,Bundesliga,2024-08-31,Bayer Leverkusen,RasenBallsport Leipzig,1,1236,Patrik Schick,Sub,,6,0,0,0,,0.0,0.0,0.047891,0,0,0,0.0,0,0,3.42266,1.50532
2024-2025,Bundesliga,2025-05-17,Borussia Dortmund,Holstein Kiel,1,3738,Serhou Guirassy,FW,,88,1,0,4,,1.574041,0.816264,0.101056,1,0,1,0.619822,1,1,2.56073,0.574499
2024-2025,Bundesliga,2025-05-11,Borussia Dortmund,Bayer Leverkusen,0,3738,Serhou Guirassy,FW,,90,1,0,2,,0.156018,0.156018,0.016035,0,0,0,0.0,0,0,1.39477,1.90473
2024-2025,Bundesliga,2025-05-03,Borussia Dortmund,Wolfsburg,1,3738,Serhou Guirassy,FW,,85,2,0,3,,1.067071,1.067071,0.0,2,2,0,0.963558,0,0,2.54996,1.3634
2024-2025,Bundesliga,2025-04-26,Borussia Dortmund,Hoffenheim,0,3738,Serhou Guirassy,FW,,90,1,1,4,,1.403345,0.645569,0.260596,1,1,0,0.404828,0,1,2.41526,1.19025
2024-2025,Bundesliga,2025-04-20,Borussia Dortmund,Borussia M.Gladbach,1,3738,Serhou Guirassy,FW,,90,1,0,2,,0.205162,0.205162,0.0,0,0,0,0.0,0,0,1.18456,1.2185
2024-2025,Bundesliga,2025-04-12,Borussia Dortmund,Bayern Munich,0,3738,Serhou Guirassy,FW,,90,0,0,1,,0.107551,0.107551,0.0,0,0,0,0.0,0,0,1.71681,2.94706
2024-2025,Bundesliga,2025-04-05,Borussia Dortmund,Freiburg,0,3738,Serhou Guirassy,Sub,,25,1,0,3,,1.302771,1.302771,0.0,2,1,1,1.20824,0,0,3.55487,2.02793
2024-2025,Bundesliga,2025-03-15,Borussia Dortmund,RasenBallsport Leipzig,0,3738,Serhou Guirassy,FW,,90,0,0,5,,1.081971,1.081971,1.233072,2,0,2,0.863257,0,0,4.09542,2.55875
2024-2025,Bundesliga,2025-03-08,Borussia Dortmund,Augsburg,1,3738,Serhou Guirassy,FW,,90,0,0,3,,0.616635,0.616635,0.0,1,0,1,0.494923,0,0,1.11055,0.250168
2024-2025,Bundesliga,2025-03-01,Borussia Dortmund,St. Pauli,0,3738,Serhou Guirassy,FW,,90,1,0,2,,1.392091,1.392091,0.274173,2,1,1,1.392091,0,0,2.23846,0.293506
2024-2025,Bundesliga,2025-02-22,Borussia Dortmund,Union Berlin,1,3738,Serhou Guirassy,FW,,86,4,0,8,,3.121956,3.121956,0.0,4,4,0,2.764614,0,0,5.44112,0.365382
2024-2025,Bundesliga,2025-02-15,Borussia Dortmund,Bochum,0,3738,Serhou Guirassy,FW,,90,0,0,4,,1.48835,1.48835,0.08618,3,0,3,1.411195,0,0,2.70519,3.3688
2024-2025,Bundesliga,2025-02-08,Borussia Dortmund,VfB Stuttgart,1,3738,Serhou Guirassy,FW,,90,0,0,2,,0.078045,0.078045,0.146517,0,0,0,0.0,0,0,1.07063,0.452825
2024-2025,Bundesliga,2025-02-01,Borussia Dortmund,FC Heidenheim,0,3738,Serhou Guirassy,FW,,90,1,0,3,,1.139034,1.139034,0.028059,2,1,1,1.071052,0,0,2.68284,0.525888
2024-2025,Bundesliga,2025-01-25,Borussia Dortmund,Werder Bremen,1,3738,Serhou Guirassy,FW,,90,1,0,1,,0.926964,0.926964,0.0,1,1,0,0.926964,0,0,1.49423,1.11662
2024-2025,Bundesliga,2025-01-17,Borussia Dortmund,Eintracht Frankfurt,0,3738,Serhou Guirassy,FW,,90,0,0,4,,0.259802,0.259802,0.04177,0,0,0,0.0,0,0,0.57641,2.05106
2024-2025,Bundesliga,2025-01-14,Borussia Dortmund,Holstein Kiel,0,3738,Serhou Guirassy,FW,,90,0,0,3,,0.182787,0.182787,0.0,0,0,0,0.0,0,0,1.16391,1.95929
2024-2025,Bundesliga,2025-01-10,Borussia Dortmund,Bayer Leverkusen,1,3738,Serhou Guirassy,FW,,90,1,0,3,,0.85845,0.100674,0.027092,0,0,0,0.0,1,1,1.48663,1.8834
2024-2025,Bundesliga,2024-12-22,Borussia Dortmund,Wolfsburg,0,3738,Serhou Guirassy,FW,,90,0,0,2,,0.435832,0.435832,0.133552,1,0,1,0.376878,0,0,2.4116,1.95337
2024-2025,Bundesliga,2024-12-15,Borussia Dortmund,Hoffenheim,1,3738,Serhou Guirassy,FW,,90,0,0,1,,0.12033,0.12033,0.0,0,0,0,0.0,0,0,0.433347,1.31436
2024-2025,Bundesliga,2024-12-07,Borussia Dortmund,Borussia M.Gladbach,0,3738,Serhou Guirassy,FW,,90,0,0,3,,0.259772,0.259772,0.046101,0,0,0,0.0,0,0,1.58856,1.10194
2024-2025,Bundesliga,2024-11-30,Borussia Dortmund,Bayern Munich,1,3738,Serhou Guirassy,FW,,90,0,0,2,,0.146983,0.146983,0.0,0,0,0,0.0,0,0,0.55981,1.83117
2024-2025,Bundesliga,2024-11-09,Borussia Dortmund,Mainz 05,0,3738,Serhou Guirassy,FW,,90,1,0,1,,0.757777,0.0,0.0,0,0,0,0.0,1,1,0.845107,3.18749
2024-2025,Bundesliga,2024-11-02,Borussia Dortmund,RasenBallsport Leipzig,1,3738,Serhou Guirassy,FW,,90,1,0,2,,0.418704,0.418704,0.104959,1,1,0,0.330183,0,0,3.30102,0.23928
2024-2025,Bundesliga,2024-10-26,Borussia Dortmund,Augsburg,0,3738,Serhou Guirassy,FW,,90,0,1,1,,0.065056,0.065056,0.399588,0,0,0,0.0,0,0,0.776944,0.560509
2024-2025,Bundesliga,2024-10-18,Borussia Dortmund,St. Pauli,1,3738,Serhou Guirassy,FW,,90,1,0,6,,1.712677,1.712677,0.656689,3,1,2,1.471465,0,0,3.97161,1.07012
2024-2025,Bundesliga,2024-10-05,Borussia Dortmund,Union Berlin,0,3738,Serhou Guirassy,FW,,90,0,0,2,,0.129661,0.129661,0.0,0,0,0,0.0,0,0,0.748758,1.52691
2024-2025,Bundesliga,2024-09-27,Borussia Dortmund,Bochum,1,3738,Serhou Guirassy,FW,,90,2,0,6,,2.054466,2.054466,0.371722,3,2,1,1.834661,0,0,4.1712,1.02915
2024-2025,Bundesliga,2024-09-22,Borussia Dortmund,VfB Stuttgart,0,3738,Serhou Guirassy,FW,,90,1,0,2,,0.344265,0.344265,0.0,1,1,0,0.279643,0,0,0.60692,3.56218
2024-2025,Bundesliga,2024-09-13,Borussia Dortmund,FC Heidenheim,1,3738,Serhou Guirassy,FW,,74,0,0,4,,1.267459,1.267459,0.0,2,0,2,1.126334,0,0,2.84066,1.61406
2024-2025,Bundesliga,2025-05-17,Mainz 05,Bayer Leverkusen,1,7108,Jonathan Burkardt,FW,,90,1,0,5,,1.123056,0.365279,0.048868,0,0,0,0.0,1,1,2.89903,1.33572
2024-2025,Bundesliga,2025-05-10,Mainz 05,Bochum,0,7108,Jonathan Burkardt,FW,,90,1,0,7,,0.456872,0.456872,0.0,0,0,0,0.0,0,0,2.48765,0.734972
2024-2025,Bundesliga,2025-05-04,Mainz 05,Eintracht Frankfurt,1,7108,Jonathan Burkardt,FW,,90,1,0,3,,0.764219,0.764219,0.0,1,1,0,0.612324,0,0,1.64254,1.3876
2024-2025,Bundesliga,2025-04-26,Mainz 05,Bayern Munich,0,7108,Jonathan Burkardt,FW,,89,0,0,1,,0.399443,0.399443,0.0,1,0,1,0.399443,0,0,0.923874,1.70143
2024-2025,Bundesliga,2025-04-19,Mainz 05,Wolfsburg,1,7108,Jonathan Burkardt,FW,,90,0,0,4,,0.300696,0.300696,0.467885,0,0,0,0.0,0,0,2.68235,1.80796
2024-2025,Bundesliga,2025-04-05,Mainz 05,Holstein Kiel,1,7108,Jonathan Burkardt,FW,,85,0,0,5,,0.936199,0.936199,0.0,2,0,2,0.621887,0,0,1.65205,1.66267
2024-2025,Bundesliga,2025-03-30,Mainz 05,Borussia Dortmund,0,7108,Jonathan Burkardt,FW,,73,0,0,1,,0.08067,0.08067,0.129073,0,0,0,0.0,0,0,0.654443,2.69722
2024-2025,Bundesliga,2025-03-15,Mainz 05,Freiburg,1,7108,Jonathan Burkardt,FW,,90,1,0,3,,0.705149,0.705149,0.0,1,1,0,0.594643,0,0,1.33307,2.93264
2024-2025,Bundesliga,2025-03-07,Mainz 05,Borussia M.Gladbach,0,7108,Jonathan Burkardt,FW,,73,0,0,2,,0.045664,0.045664,0.0,0,0,0,0.0,0,0,1.98889,1.25544
2024-2025,Bundesliga,2025-03-01,Mainz 05,RasenBallsport Leipzig,0,7108,Jonathan Burkardt,FW,,79,1,0,3,,0.237371,0.237371,0.406799,0,0,0,0.0,0,0,1.64735,1.78404
2024-2025,Bundesliga,2025-02-22,Mainz 05,St. Pauli,1,7108,Jonathan Burkardt,FW,,74,0,0,1,,0.031285,0.031285,0.0,0,0,0,0.0,0,0,1.35603,0.90068
2024-2025,Bundesliga,2025-02-16,Mainz 05,FC Heidenheim,0,7108,Jonathan Burkardt,FW,,62,1,1,1,,0.721284,0.721284,0.943886,1,1,0,0.721284,0,0,1.94932,0.545205
2024-2025,Bundesliga,2025-02-08,Mainz 05,Augsburg,1,7108,Jonathan Burkardt,Sub,,16,0,0,2,,0.188112,0.188112,0.0,0,0,0,0.0,0,0,1.99994,0.260742
2024-2025,Bundesliga,2025-01-14,Mainz 05,Bayer Leverkusen,0,7108,Jonathan Burkardt,FW,,2,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.603471,1.99412
2024-2025,Bundesliga,2025-01-11,Mainz 05,Bochum,1,7108,Jonathan Burkardt,FW,,79,2,0,3,,1.356636,1.356636,0.0,3,2,1,1.356636,0,0,1.7238,0.697735
2024-2025,Bundesliga,2024-12-14,Mainz 05,Bayern Munich,1,7108,Jonathan Burkardt,FW,,14,0,0,1,,0.08351,0.08351,0.0,0,0,0,0.0,0,0,1.64219,0.992002
2024-2025,Bundesliga,2024-12-08,Mainz 05,Wolfsburg,0,7108,Jonathan Burkardt,FW,,90,1,1,5,,1.228236,1.228236,0.551668,1,1,0,0.82122,0,0,3.02237,1.48692
2024-2025,Bundesliga,2024-12-01,Mainz 05,Hoffenheim,1,7108,Jonathan Burkardt,FW,,90,2,0,3,,0.82734,0.82734,0.067917,1,1,0,0.669846,0,0,2.62793,0.814599
2024-2025,Bundesliga,2024-11-24,Mainz 05,Holstein Kiel,0,7108,Jonathan Burkardt,FW,,83,1,0,4,,1.065344,0.307567,0.252335,0,0,0,0.0,1,1,2.13631,0.346026
2024-2025,Bundesliga,2024-11-09,Mainz 05,Borussia Dortmund,1,7108,Jonathan Burkardt,FW,,90,1,0,3,,0.85421,0.85421,0.127501,2,1,1,0.74014,0,0,3.18749,0.845107
2024-2025,Bundesliga,2024-11-03,Mainz 05,Freiburg,0,7108,Jonathan Burkardt,FW,,46,0,0,1,,0.565597,0.565597,0.0,1,0,1,0.565597,0,0,0.903716,0.463898
2024-2025,Bundesliga,2024-10-25,Mainz 05,Borussia M.Gladbach,1,7108,Jonathan Burkardt,FW,,19,0,0,0,,0.0,0.0,0.009589,0,0,0,0.0,0,0,1.45557,0.934033
2024-2025,Bundesliga,2024-10-19,Mainz 05,RasenBallsport Leipzig,1,7108,Jonathan Burkardt,FW,,90,0,0,2,,0.093877,0.093877,0.0,0,0,0,0.0,0,0,0.611288,2.16084
2024-2025,Bundesliga,2024-10-05,Mainz 05,St. Pauli,0,7108,Jonathan Burkardt,FW,,90,2,0,2,,0.790557,0.790557,0.07177,2,2,0,0.790557,0,0,1.29606,0.805413
2024-2025,Bundesliga,2024-09-28,Mainz 05,FC Heidenheim,1,7108,Jonathan Burkardt,FW,,90,0,0,1,,0.12632,0.12632,0.0,0,0,0,0.0,0,0,0.371434,1.09304
2024-2025,Bundesliga,2024-09-20,Mainz 05,Augsburg,0,7108,Jonathan Burkardt,FW,,90,2,0,3,,0.760419,0.760419,0.0,1,1,0,0.578646,0,0,1.25788,2.79562
2024-2025,Bundesliga,2024-09-15,Mainz 05,Werder Bremen,1,7108,Jonathan Burkardt,FW,,90,0,0,1,,0.07325,0.07325,0.113006,0,0,0,0.0,0,0,1.67115,1.8089
2024-2025,Bundesliga,2024-08-31,Mainz 05,VfB Stuttgart,0,7108,Jonathan Burkardt,FW,,90,1,0,2,,0.654883,0.654883,0.0,2,1,1,0.654883,0,0,1.95179,4.2134
2024-2025,Bundesliga,2024-08-24,Mainz 05,Union Berlin,1,7108,Jonathan Burkardt,FW,,90,0,0,3,,1.061044,1.061044,0.035718,2,0,2,0.959894,0,0,1.77023,0.731569
2024-2025,Bundesliga,2025-05-10,Borussia M.Gladbach,Bayern Munich,0,6142,Tim Kleindienst,FW,,90,0,0,2,,0.114548,0.114548,0.197142,0,0,0,0.0,0,0,1.35544,2.78307
2024-2025,Bundesliga,2025-05-03,Borussia M.Gladbach,Hoffenheim,1,6142,Tim Kleindienst,FW,,90,1,1,1,,0.477825,0.477825,0.417053,1,1,0,0.477825,0,0,1.91833,1.91093
2024-2025,Bundesliga,2025-04-26,Borussia M.Gladbach,Holstein Kiel,0,6142,Tim Kleindienst,FW,,90,0,1,2,,0.160916,0.160916,0.419403,0,0,0,0.0,0,0,2.55098,3.0385
2024-2025,Bundesliga,2025-04-20,Borussia M.Gladbach,Borussia Dortmund,0,6142,Tim Kleindienst,FW,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.2185,1.18456
2024-2025,Bundesliga,2025-04-12,Borussia M.Gladbach,Freiburg,1,6142,Tim Kleindienst,FW,,90,0,0,1,,0.088435,0.088435,0.0,0,0,0,0.0,0,0,0.524784,2.31704
2024-2025,Bundesliga,2025-04-06,Borussia M.Gladbach,St. Pauli,0,6142,Tim Kleindienst,FW,,87,0,0,1,,0.083359,0.083359,0.0,0,0,0,0.0,0,0,0.646648,2.19443
2024-2025,Bundesliga,2025-03-15,Borussia M.Gladbach,Werder Bremen,0,6142,Tim Kleindienst,FW,,90,1,0,2,,0.64293,0.64293,0.123835,1,1,0,0.605538,0,0,2.32056,2.98283
2024-2025,Bundesliga,2025-03-07,Borussia M.Gladbach,Mainz 05,1,6142,Tim Kleindienst,FW,,90,0,0,2,,0.213012,0.213012,0.050509,0,0,0,0.0,0,0,1.25544,1.98889
2024-2025,Bundesliga,2025-03-01,Borussia M.Gladbach,FC Heidenheim,0,6142,Tim Kleindienst,FW,,90,0,0,0,,0.0,0.0,0.484687,0,0,0,0.0,0,0,1.7158,1.87707
2024-2025,Bundesliga,2025-02-22,Borussia M.Gladbach,Augsburg,1,6142,Tim Kleindienst,FW,,82,0,0,1,,0.110456,0.110456,0.284984,0,0,0,0.0,0,0,0.800003,1.73915
2024-2025,Bundesliga,2025-02-15,Borussia M.Gladbach,Union Berlin,0,6142,Tim Kleindienst,FW,,90,1,0,3,,1.160111,1.160111,0.0,2,1,1,1.137567,0,0,2.22036,1.66824
