date,kickoff,match,competition,player,team,opponent,signal_type,finishing_luck,fixture_swing,penalty_transfer,penalty_transfer_from,position_upgrade,lineup_state,model_p_atgs,model_fair_odds,best_bookmaker,best_bookmaker_odds,ev,confidence,compared_at,fotmob_match_id,player_id,market_player_name,home_team,away_team,position_group,position,historical_minutes,trust_tier,public_action,public_policy_reason,penalty_dependent,penalty_dependency_share,recommended_stake_units,recommended_stake_band,recommended_stake_label,super_sub_eligible_bookmaker,super_sub_checked,super_sub_replacement,super_sub_replacement_goals,settled,goals_scored,bet_outcome,settled_at,pnl_units,settlement_note
2026-04-25,2026-04-25T13:30:00Z,1. FC Heidenheim vs FC St. Pauli,Germany - Bundesliga,Julian Niehues,FC Heidenheim,FC St. Pauli,shadow_track,0.5752,1.1970,0,,0,expected_starter,0.141674,7.0584,Bet365,10.0000,0.416740,medium,2026-04-22T14:24:35Z,,13429,Julian Niehues,1. FC Heidenheim,FC St. Pauli,MC,MC,1409.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-26T00:03:50Z,-1.0000,played_did_not_score
2026-04-25,2026-04-25T13:30:00Z,1. FC Heidenheim vs FC St. Pauli,Germany - Bundesliga,Patrick Mainka,FC Heidenheim,FC St. Pauli,shadow_track,-0.0694,1.1866,0,,0,expected_starter,0.149245,6.7004,Bet365,7.5000,0.119337,medium,2026-04-22T14:24:35Z,,11853,Patrick Mainka,1. FC Heidenheim,FC St. Pauli,DC,DC,8640.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-26T00:03:50Z,-1.0000,played_did_not_score
2026-04-25,2026-04-25T13:30:00Z,FC Augsburg vs Eintracht Frankfurt,Germany - Bundesliga,Alexis Claude Maurice,Augsburg,Eintracht Frankfurt,shadow_track,0.0936,0.8743,0,,0,expected_starter,0.337572,2.9623,Bet365,3.2000,0.080230,medium,2026-04-25T11:36:42Z,,5752,Alexis Claude Maurice,FC Augsburg,Eintracht Frankfurt,AMC,AMC,4048.0,T2,no_action,,0,0.3119,0.00,,,,,,,1,0,lost,2026-04-26T00:03:50Z,-1.0000,played_did_not_score
2026-04-25,2026-04-25T16:30:00Z,Hamburger SV vs TSG Hoffenheim,Germany - Bundesliga,Miro Muheim,Hamburger SV,TSG Hoffenheim,penalty_transfer,-0.2802,0.9379,1,Luka Vuskovic,0,expected_starter,0.125571,7.9636,Bet365,9.5000,0.192924,medium,2026-04-22T18:50:07Z,,13922,Miro Muheim,Hamburger SV,TSG Hoffenheim,DML,DML,2340.0,T2,no_action,,1,0.5636,0.00,,,,,,,1,0,void,2026-04-26T00:03:50Z,0.0000,not_in_matchday_squad
2026-04-25,2026-04-25T16:30:00Z,Hamburger SV vs TSG Hoffenheim,Germany - Bundesliga,Nicolas Capaldo,Hamburger SV,TSG Hoffenheim,shadow_track,-0.3229,1.0809,0,,0,expected_starter,0.184006,5.4346,Bet365,7.0000,0.288042,medium,2026-04-22T18:50:07Z,,13923,Nicolas Capaldo,Hamburger SV,TSG Hoffenheim,DC,DC,1566.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-26T00:03:50Z,-1.0000,played_did_not_score
2026-04-25,2026-04-25T16:30:00Z,Hamburger SV vs TSG Hoffenheim,Germany - Bundesliga,William Mikelbrencis,Hamburger SV,TSG Hoffenheim,shadow_track,-0.2741,0.9522,0,,0,starter,0.098631,10.1388,Bet365,11.0000,0.084941,high,2026-04-25T16:05:13Z,,9537,William Mikelbrencis,Hamburger SV,TSG Hoffenheim,MR,MR,1304.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-26T00:03:50Z,-1.0000,played_did_not_score
2026-04-25,2026-04-25T13:30:00Z,VFL Wolfsburg vs Borussia Monchengladbach,Germany - Bundesliga,Fabio Chiarodia,Borussia M.Gladbach,VFL Wolfsburg,shadow_track,-0.9519,1.3091,0,,0,starter,0.114056,8.7676,Bet365,21.0000,1.395176,high,2026-04-25T13:03:35Z,,11073,Fabio Chiarodia,VFL Wolfsburg,Borussia Monchengladbach,Sub,Sub,948.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-26T00:03:50Z,-1.0000,played_did_not_score
2026-04-25,2026-04-25T13:30:00Z,VFL Wolfsburg vs Borussia Monchengladbach,Germany - Bundesliga,Jens Castrop,Borussia M.Gladbach,VFL Wolfsburg,shadow_track,-0.1793,1.2100,0,,0,starter,0.255043,3.9209,Bet365,5.5000,0.402737,high,2026-04-25T13:03:35Z,,13919,Jens Castrop,VFL Wolfsburg,Borussia Monchengladbach,DML,DML,1523.0,T1,no_action,non_attacking_role,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-26T00:03:50Z,-1.0000,played_did_not_score
2026-04-25,2026-04-25T13:30:00Z,VFL Wolfsburg vs Borussia Monchengladbach,Germany - Bundesliga,Konstantinos Koulierakis,Wolfsburg,Borussia Monchengladbach,shadow_track,0.8182,1.0909,0,,0,starter,0.113358,8.8216,Bet365,10.0000,0.133580,high,2026-04-25T13:03:35Z,,13063,Konstantinos Koulierakis,VFL Wolfsburg,Borussia Monchengladbach,DC,DC,4594.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-26T00:03:50Z,-1.0000,played_did_not_score
2026-04-25,2026-04-25T13:30:00Z,VFL Wolfsburg vs Borussia Monchengladbach,Germany - Bundesliga,Mohamed Amoura,Wolfsburg,Borussia Monchengladbach,shadow_track,-2.0610,1.0656,0,,0,starter,0.366069,2.7317,Bet365,2.8750,0.052448,high,2026-04-25T13:03:35Z,,13062,Mohamed Amoura,VFL Wolfsburg,Borussia Monchengladbach,AMC,AMC,4388.0,T1,no_action,,0,0.0133,0.00,,,,,,,1,0,lost,2026-04-26T00:03:50Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T15:30:00Z,Borussia Dortmund vs SC Freiburg,Germany - Bundesliga,Igor Matanovic,Freiburg,Borussia Dortmund,shadow_track,0.2602,0.8861,0,,0,expected_starter,0.266450,3.7531,Bet365,4.3330,0.154528,medium,2026-04-24T09:26:29Z,,12953,Igor Matanovic,Borussia Dortmund,SC Freiburg,Sub,Sub,1372.0,T2,no_action,,0,0.1084,0.00,,,,,,,1,0,lost,2026-04-27T00:06:30Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T15:30:00Z,Borussia Dortmund vs SC Freiburg,Germany - Bundesliga,Matthias Ginter,Freiburg,Borussia Dortmund,shadow_track,0.9847,0.8226,0,,0,expected_starter,0.070694,14.1455,Bet365,17.0000,0.201798,medium,2026-04-25T13:03:35Z,,315,Matthias Ginter,Borussia Dortmund,SC Freiburg,DC,DC,7084.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,pending_settlement_data
2026-04-26,2026-04-26T15:30:00Z,Borussia Dortmund vs SC Freiburg,Germany - Bundesliga,Nico Schlotterbeck,Borussia Dortmund,SC Freiburg,shadow_track,0.2861,0.9607,0,,0,expected_starter,0.268230,3.7281,Bet365,6.5000,0.743495,medium,2026-04-23T18:06:12Z,,7485,Nico Schlotterbeck,Borussia Dortmund,SC Freiburg,DC,DC,6829.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-27T00:06:30Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T15:30:00Z,Borussia Dortmund vs SC Freiburg,Germany - Bundesliga,Ramy Bensebaini,Borussia Dortmund,SC Freiburg,shadow_track,1.0275,0.9395,0,,0,expected_starter,0.255009,3.9214,Bet365,6.0000,0.530054,medium,2026-04-23T18:06:12Z,,3349,Ramy Bensebaini,Borussia Dortmund,SC Freiburg,DC,DC,4367.0,T2,no_action,,1,0.5903,0.00,,,,,,,1,1,won,2026-04-27T00:06:30Z,5.0000,scored_1_goals
2026-04-26,2026-04-26T15:30:00Z,Borussia Dortmund vs SC Freiburg,Germany - Bundesliga,Waldemar Anton,Borussia Dortmund,SC Freiburg,shadow_track,-0.7101,0.9607,0,,0,expected_starter,0.183837,5.4396,Bet365,9.5000,0.746452,medium,2026-04-23T18:06:12Z,,106,Waldemar Anton,Borussia Dortmund,SC Freiburg,DC,DC,7169.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-27T00:06:30Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T13:30:00Z,VfB Stuttgart vs Werder Bremen,Germany - Bundesliga,Deniz Undav,VfB Stuttgart,Werder Bremen,shadow_track,-0.1191,0.8653,0,,0,starter,0.656326,1.5236,Bet365,1.8330,0.203046,high,2026-04-26T12:41:47Z,,10804,Deniz Undav,VfB Stuttgart,Werder Bremen,AMC,AMC,5784.0,T1,surface,,0,0.0672,1.25,core,1.25u Core,,,,,1,0,lost,2026-04-27T00:06:30Z,-1.2500,played_did_not_score
2026-04-26,2026-04-26T13:30:00Z,VfB Stuttgart vs Werder Bremen,Germany - Bundesliga,Jens Stage,Werder Bremen,VfB Stuttgart,shadow_track,0.7445,0.9566,0,,0,expected_starter,0.236393,4.2302,Bet365,4.7500,0.122867,medium,2026-04-25T13:03:35Z,,10734,Jens Stage,VfB Stuttgart,Werder Bremen,MC,MC,6715.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,1,won,2026-04-27T00:06:30Z,3.7500,scored_1_goals
2026-04-26,2026-04-26T13:30:00Z,VfB Stuttgart vs Werder Bremen,Germany - Bundesliga,Romano Schmid,Werder Bremen,VfB Stuttgart,shadow_track,-1.8957,0.9451,0,,0,expected_starter,0.255604,3.9123,Bet365,4.7500,0.214119,medium,2026-04-25T13:03:35Z,,9069,Romano Schmid,VfB Stuttgart,Werder Bremen,ML,ML,8153.0,T2,no_action,,0,0.2090,0.00,,,,,,,1,0,lost,2026-04-27T00:06:30Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T16:30:00Z,Bayer Leverkusen vs RB Leipzig,Germany - Bundesliga,Christoph Baumgartner,RasenBallsport Leipzig,Bayer Leverkusen,penalty_transfer,-2.5789,1.0225,1,Xavi Simons,0,expected_starter,0.452640,2.2093,Bet365,3.2000,0.448448,medium,2026-04-29T18:13:56Z,,7422,Christoph Baumgartner,Bayer Leverkusen,RB Leipzig,MC,MC,5263.0,T2,no_action,,0,0.0760,0.00,,,,,,,1,1,won,2026-05-03T00:16:15Z,2.2000,scored_1_goals
2026-05-02,2026-05-02T16:30:00Z,Bayer Leverkusen vs RB Leipzig,Germany - Bundesliga,Edmond Tapsoba,Bayer Leverkusen,RB Leipzig,shadow_track,-0.1949,0.8315,0,,0,expected_starter,0.162282,6.1621,Bet365,8.5000,0.379397,medium,2026-04-29T18:13:56Z,,8317,Edmond Tapsoba,Bayer Leverkusen,RB Leipzig,DC,DC,6916.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-03T00:16:15Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T16:30:00Z,Bayer Leverkusen vs RB Leipzig,Germany - Bundesliga,Jarell Quansah,Bayer Leverkusen,RB Leipzig,shadow_track,0.1779,0.7171,0,,0,expected_starter,0.123887,8.0719,Bet365,8.5000,0.053039,medium,2026-04-29T18:13:56Z,,10187,Jarell Quansah,Bayer Leverkusen,RB Leipzig,DC,DC,2033.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-03T00:16:15Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T16:30:00Z,Bayer Leverkusen vs RB Leipzig,Germany - Bundesliga,Patrik Schick,Bayer Leverkusen,RB Leipzig,shadow_track,-0.4140,0.8315,0,,0,starter,0.524343,1.9071,Bet365,2.1000,0.101120,high,2026-05-02T16:28:25Z,,1236,Patrik Schick,Bayer Leverkusen,RB Leipzig,FW,FW,4472.0,T1,surface,,0,0.1808,1.25,core,1.25u Core,,,,,1,3,won,2026-05-03T00:16:15Z,1.3750,scored_3_goals
2026-05-02,2026-05-02T16:30:00Z,Bayer Leverkusen vs RB Leipzig,Germany - Bundesliga,Romulo da Cruz,RasenBallsport Leipzig,Bayer Leverkusen,shadow_track,-1.7136,1.0225,0,,0,expected_starter,0.406492,2.4601,Bet365,2.6250,0.067041,medium,2026-04-29T18:13:56Z,,13852,Romulo da Cruz,Bayer Leverkusen,RB Leipzig,FW,FW,2075.0,T2,no_action,,0,0.1211,0.00,,,,,,,1,0,lost,2026-05-03T00:16:15Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T13:30:00Z,TSG Hoffenheim vs VfB Stuttgart,Germany - Bundesliga,Deniz Undav,VfB Stuttgart,TSG Hoffenheim,shadow_track,-0.2146,0.9416,0,,0,expected_starter,0.495154,2.0196,Bet365,2.2500,0.114097,medium,2026-04-29T15:27:47Z,,10804,Deniz Undav,TSG Hoffenheim,VfB Stuttgart,FW,FW,5874.0,T2,no_action,,0,0.0980,0.00,,,,,,,1,0,lost,2026-05-03T00:16:15Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T13:30:00Z,Union Berlin vs 1. FC Cologne,Germany - Bundesliga,Danilho Doekhi,Union Berlin,1. FC Cologne,shadow_track,-0.1688,0.9311,0,,0,expected_starter,0.217492,4.5979,Bet365,5.5000,0.196206,medium,2026-05-02T12:34:36Z,,10725,Danilho Doekhi,Union Berlin,1. FC Cologne,DC,DC,8010.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-03T00:16:15Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T13:30:00Z,Union Berlin vs 1. FC Cologne,Germany - Bundesliga,Derrick Kohn,Union Berlin,1. FC Cologne,shadow_track,-0.6959,0.8858,0,,0,expected_starter,0.142483,7.0184,Bet365,8.0000,0.139864,medium,2026-05-01T14:50:37Z,,13093,Derrick Kohn,Union Berlin,1. FC Cologne,Sub,Sub,3210.0,T2,no_action,,1,0.4500,0.00,,,,,,,1,0,void,2026-05-03T00:16:15Z,0.0000,unused_substitute
2026-05-02,2026-05-02T13:30:00Z,Union Berlin vs 1. FC Cologne,Germany - Bundesliga,Eric Martel,FC Cologne,Union Berlin,shadow_track,-0.1101,1.1812,0,,0,expected_starter,0.132022,7.5745,Bet365,8.0000,0.056176,medium,2026-04-29T15:27:47Z,,9053,Eric Martel,Union Berlin,1. FC Cologne,DMC,DMC,4883.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-03T00:16:15Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T13:30:00Z,Union Berlin vs 1. FC Cologne,Germany - Bundesliga,Jakub Kaminski,FC Cologne,Union Berlin,shadow_track,-0.6139,1.1812,0,,0,expected_starter,0.332725,3.0055,Bet365,4.0000,0.330900,medium,2026-04-29T15:27:47Z,,10732,Jakub Kaminski,Union Berlin,1. FC Cologne,AMC,AMC,4319.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-03T00:16:15Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T13:30:00Z,Union Berlin vs 1. FC Cologne,Germany - Bundesliga,Leopold Querfeld,Union Berlin,1. FC Cologne,penalty_transfer,0.5419,0.9311,1,Derrick Kohn,0,expected_starter,0.162261,6.1629,Bet365,7.0000,0.135827,medium,2026-04-29T15:27:47Z,,12920,Leopold Querfeld,Union Berlin,1. FC Cologne,DC,DC,4425.0,T2,no_action,,1,0.5411,0.00,,,,,,,1,0,void,2026-05-03T00:16:15Z,0.0000,unused_substitute
2026-05-02,2026-05-02T13:30:00Z,Union Berlin vs 1. FC Cologne,Germany - Bundesliga,Rani Khedira,Union Berlin,1. FC Cologne,shadow_track,-0.2397,0.9311,0,,0,expected_starter,0.123291,8.1109,Bet365,10.0000,0.232910,medium,2026-05-02T12:34:36Z,,5251,Rani Khedira,Union Berlin,1. FC Cologne,MC,MC,6788.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-03T00:16:15Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T13:30:00Z,Union Berlin vs 1. FC Cologne,Germany - Bundesliga,Said El Mala,FC Cologne,Union Berlin,penalty_transfer,-1.1587,1.1812,1,Gian-Luca Waldschmidt,0,expected_starter,0.439518,2.2752,Bet365,2.8750,0.263614,medium,2026-04-29T15:27:47Z,,13911,Said El Mala,Union Berlin,1. FC Cologne,FW,FW,1714.0,T2,no_action,,0,0.1202,0.00,,,,,,,1,1,won,2026-05-03T00:16:15Z,1.8750,scored_1_goals
2026-05-02,2026-05-02T13:30:00Z,Werder Bremen vs FC Augsburg,Germany - Bundesliga,Alexis Claude Maurice,Augsburg,Werder Bremen,shadow_track,0.5197,1.0050,0,,0,starter,0.317464,3.1500,Bet365,3.5000,0.111124,high,2026-05-02T12:34:36Z,,5752,Alexis Claude Maurice,Werder Bremen,FC Augsburg,AMC,AMC,4197.0,T1,surface,,0,0.3589,1.25,core,1.25u Core,,,,,1,0,lost,2026-05-03T00:16:15Z,-1.2500,played_did_not_score
2026-05-02,2026-05-02T13:30:00Z,Werder Bremen vs FC Augsburg,Germany - Bundesliga,Jens Stage,Werder Bremen,FC Augsburg,shadow_track,1.1846,1.0316,0,,0,starter,0.337093,2.9665,Bet365,3.2500,0.095552,high,2026-05-02T12:34:36Z,,10734,Jens Stage,Werder Bremen,FC Augsburg,AMC,AMC,6800.0,T1,surface,,0,0.0000,1.00,standard,1.00u Standard,,,,,1,0,lost,2026-05-03T00:16:15Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T15:30:00Z,Borussia Monchengladbach vs Borussia Dortmund,Germany - Bundesliga,Fabio Chiarodia,Borussia M.Gladbach,Borussia Dortmund,shadow_track,-0.9519,0.7537,0,,0,expected_starter,0.094501,10.5818,Bet365,21.0000,0.984521,medium,2026-04-30T18:04:38Z,,11073,Fabio Chiarodia,Borussia Monchengladbach,Borussia Dortmund,DC,DC,1038.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:13:00Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T15:30:00Z,Borussia Monchengladbach vs Borussia Dortmund,Germany - Bundesliga,Nico Schlotterbeck,Borussia Dortmund,Borussia Monchengladbach,shadow_track,0.2594,1.0534,0,,0,expected_starter,0.165146,6.0553,Bet365,7.0000,0.156022,medium,2026-04-30T18:04:38Z,,7485,Nico Schlotterbeck,Borussia Monchengladbach,Borussia Dortmund,DC,DC,7099.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:13:00Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T15:30:00Z,Borussia Monchengladbach vs Borussia Dortmund,Germany - Bundesliga,Ramy Bensebaini,Borussia Dortmund,Borussia Monchengladbach,shadow_track,0.1090,1.0534,0,,0,expected_starter,0.225624,4.4321,Bet365,6.5000,0.466556,medium,2026-04-30T18:04:38Z,,3349,Ramy Bensebaini,Borussia Monchengladbach,Borussia Dortmund,DC,DC,4596.0,T2,no_action,,1,0.5511,0.00,,,,,,,1,0,void,2026-05-04T00:13:00Z,0.0000,not_in_matchday_squad
2026-05-03,2026-05-03T15:30:00Z,Borussia Monchengladbach vs Borussia Dortmund,Germany - Bundesliga,Waldemar Anton,Borussia Dortmund,Borussia Monchengladbach,shadow_track,-0.5725,1.0534,0,,0,expected_starter,0.098530,10.1492,Bet365,11.0000,0.083830,medium,2026-05-01T14:50:37Z,,106,Waldemar Anton,Borussia Monchengladbach,Borussia Dortmund,DC,DC,7439.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:13:00Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T17:30:00Z,SC Freiburg vs VFL Wolfsburg,Germany - Bundesliga,Johan Manzambi,Freiburg,VFL Wolfsburg,shadow_track,0.0995,1.1715,0,,0,starter,0.245738,4.0694,Bet365,4.7500,0.167256,high,2026-05-03T16:45:14Z,,13102,Johan Manzambi,SC Freiburg,VFL Wolfsburg,MC,MC,2251.0,T1,no_action,non_attacking_role,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:13:00Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T17:30:00Z,SC Freiburg vs VFL Wolfsburg,Germany - Bundesliga,Konstantinos Koulierakis,Wolfsburg,SC Freiburg,shadow_track,0.2657,1.0613,0,,0,starter,0.122869,8.1387,Bet365,10.0000,0.228690,high,2026-05-03T16:45:14Z,,13063,Konstantinos Koulierakis,SC Freiburg,VFL Wolfsburg,DC,DC,4684.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,1,won,2026-05-04T00:13:00Z,9.0000,scored_1_goals
2026-05-03,2026-05-03T17:30:00Z,SC Freiburg vs VFL Wolfsburg,Germany - Bundesliga,Matthias Ginter,Freiburg,VFL Wolfsburg,shadow_track,0.9847,1.1715,0,,0,starter,0.120814,8.2772,Bet365,10.0000,0.208140,high,2026-05-03T16:45:14Z,,315,Matthias Ginter,SC Freiburg,VFL Wolfsburg,DC,DC,7084.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:13:00Z,-1.0000,played_did_not_score
2026-05-08,2026-05-08T18:30:00Z,Borussia Dortmund vs Eintracht Frankfurt,Germany - Bundesliga,Nico Schlotterbeck,Borussia Dortmund,Eintracht Frankfurt,shadow_track,0.2594,1.0332,0,,0,expected_starter,0.198888,5.0280,Bet365,6.0000,0.193328,medium,2026-05-05T19:26:12Z,,7485,Nico Schlotterbeck,Borussia Dortmund,Eintracht Frankfurt,DC,DC,7099.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,1,won,2026-05-09T01:47:33Z,5.0000,scored_1_goals
2026-05-09,2026-05-09T13:30:00Z,FC Augsburg vs Borussia Monchengladbach,Germany - Bundesliga,Anton Kade,Augsburg,Borussia Monchengladbach,shadow_track,0.4450,1.0111,0,,0,expected_starter,0.268011,3.7312,Bet365,4.0000,0.072044,medium,2026-05-06T19:49:39Z,,10288,Anton Kade,FC Augsburg,Borussia Monchengladbach,AMC,AMC,1560.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:13:02Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T13:30:00Z,FC Augsburg vs Borussia Monchengladbach,Germany - Bundesliga,Fabio Chiarodia,Borussia M.Gladbach,FC Augsburg,shadow_track,-0.9368,1.1497,0,,0,expected_starter,0.092010,10.8683,Bet365,21.0000,0.932210,medium,2026-05-06T19:49:39Z,,11073,Fabio Chiarodia,FC Augsburg,Borussia Monchengladbach,DC,DC,1109.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:13:02Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T13:30:00Z,FC Augsburg vs Borussia Monchengladbach,Germany - Bundesliga,Michael Gregoritsch,Augsburg,Borussia Monchengladbach,penalty_transfer,-1.6197,0.9766,1,Alexis Claude-Maurice,0,starter,0.407458,2.4542,Bet365,2.6000,0.059391,high,2026-05-09T15:45:26Z,,171,Michael Gregoritsch,FC Augsburg,Borussia Monchengladbach,FW,FW,3046.0,T1,no_action,,0,0.2498,0.00,,,,,,,1,2,won,2026-05-10T00:13:02Z,1.6000,scored_2_goals
2026-05-09,2026-05-09T13:30:00Z,RB Leipzig vs FC St. Pauli,Germany - Bundesliga,Andreas Hountondji,St. Pauli,RB Leipzig,shadow_track,-1.4868,0.9985,0,,0,starter,0.250638,3.9898,Bet365,4.7500,0.190531,high,2026-05-09T15:45:26Z,,13885,Andreas Hountondji,RB Leipzig,FC St. Pauli,FW,FW,972.0,T1,surface,,0,0.0523,1.00,standard,1.00u Standard,,,,,1,0,lost,2026-05-10T00:13:02Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T13:30:00Z,RB Leipzig vs FC St. Pauli,Germany - Bundesliga,Christoph Baumgartner,RasenBallsport Leipzig,FC St. Pauli,penalty_transfer,-2.0889,1.2255,1,Xavi Simons,0,expected_starter,0.523229,1.9112,Bet365,2.5000,0.308073,medium,2026-05-06T15:24:55Z,,7422,Christoph Baumgartner,RB Leipzig,FC St. Pauli,MC,MC,5353.0,T2,no_action,,0,0.0599,0.00,,,,,,,1,0,lost,2026-05-10T00:13:02Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T13:30:00Z,RB Leipzig vs FC St. Pauli,Germany - Bundesliga,Danel Sinani,St. Pauli,RB Leipzig,shadow_track,-0.4168,0.9985,0,,0,expected_starter,0.239115,4.1821,Bet365,5.0000,0.195575,medium,2026-05-06T15:24:55Z,,12983,Danel Sinani,RB Leipzig,FC St. Pauli,AMC,AMC,3333.0,T2,no_action,,0,0.2312,0.00,,,,,,,1,0,lost,2026-05-10T00:13:02Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T13:30:00Z,RB Leipzig vs FC St. Pauli,Germany - Bundesliga,Karol Mets,St. Pauli,RB Leipzig,shadow_track,0.3050,0.9985,0,,0,expected_starter,0.083426,11.9867,Bet365,21.0000,0.751946,medium,2026-05-06T15:24:55Z,,12974,Karol Mets,RB Leipzig,FC St. Pauli,DC,DC,2838.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,void,2026-05-10T00:13:02Z,0.0000,not_in_matchday_squad
2026-05-09,2026-05-09T13:30:00Z,TSG Hoffenheim vs Werder Bremen,Germany - Bundesliga,Jens Stage,Werder Bremen,TSG Hoffenheim,shadow_track,1.0447,0.8160,0,,0,expected_starter,0.243065,4.1141,Bet365,4.5000,0.093792,medium,2026-05-06T15:24:55Z,,10734,Jens Stage,TSG Hoffenheim,Werder Bremen,AMC,AMC,6890.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:13:02Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T13:30:00Z,VfB Stuttgart vs Bayer Leverkusen,Germany - Bundesliga,Angelo Stiller,VfB Stuttgart,Bayer Leverkusen,shadow_track,-0.1863,1.0523,0,,0,expected_starter,0.112674,8.8751,Bet365,10.0000,0.126740,medium,2026-05-06T15:24:55Z,,9725,Angelo Stiller,VfB Stuttgart,Bayer Leverkusen,DMC,DMC,5318.0,T2,no_action,,0,0.0189,0.00,,,,,,,1,0,lost,2026-05-10T00:13:02Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T13:30:00Z,VfB Stuttgart vs Bayer Leverkusen,Germany - Bundesliga,Deniz Undav,VfB Stuttgart,Bayer Leverkusen,penalty_transfer,-0.4123,0.9000,1,Maximilian MittelstÃ¤dt,0,expected_starter,0.533079,1.8759,Bet365,2.1000,0.119466,medium,2026-05-06T15:24:55Z,,10804,Deniz Undav,VfB Stuttgart,Bayer Leverkusen,FW,FW,5964.0,T2,no_action,,0,0.0868,0.00,,,,,,,1,1,won,2026-05-10T00:13:02Z,1.1000,scored_1_goals
2026-05-09,2026-05-09T13:30:00Z,VfB Stuttgart vs Bayer Leverkusen,Germany - Bundesliga,Edmond Tapsoba,Bayer Leverkusen,VfB Stuttgart,shadow_track,-0.4134,1.0188,0,,0,expected_starter,0.147452,6.7819,Bet365,10.0000,0.474520,medium,2026-05-06T15:24:55Z,,8317,Edmond Tapsoba,VfB Stuttgart,Bayer Leverkusen,DC,DC,7006.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:13:02Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T13:30:00Z,VfB Stuttgart vs Bayer Leverkusen,Germany - Bundesliga,Jarell Quansah,Bayer Leverkusen,VfB Stuttgart,shadow_track,-1.2937,1.0188,0,,0,expected_starter,0.129337,7.7317,Bet365,10.0000,0.293370,medium,2026-05-06T15:24:55Z,,10187,Jarell Quansah,VfB Stuttgart,Bayer Leverkusen,DC,DC,2123.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:13:02Z,-1.0000,played_did_not_score
