date,kickoff,match,competition,player,team,opponent,signal_type,finishing_luck,fixture_swing,penalty_transfer,penalty_transfer_from,position_upgrade,lineup_state,model_p_atgs,model_fair_odds,best_bookmaker,best_bookmaker_odds,ev,confidence,compared_at,fotmob_match_id,player_id,market_player_name,home_team,away_team,position_group,position,historical_minutes,trust_tier,public_action,public_policy_reason,penalty_dependent,penalty_dependency_share,recommended_stake_units,recommended_stake_band,recommended_stake_label,super_sub_eligible_bookmaker,super_sub_checked,super_sub_replacement,super_sub_replacement_goals,settled,goals_scored,bet_outcome,settled_at,pnl_units,settlement_note
2026-04-25,2026-04-25T13:00:00Z,Parma Calcio vs Pisa SC,Italy - Serie A,Mateo Pellegrino,Parma Calcio 1913,Pisa SC,shadow_track,-0.5602,1.1490,0,,0,expected_starter,0.362407,2.7593,Bet365,3.1000,0.123462,medium,2026-04-25T08:42:24Z,,13446,Mateo Pellegrino,Parma Calcio,Pisa SC,FW,FW,3330.0,T2,no_action,,0,0.0676,0.00,,,,,,,1,0,lost,2026-04-26T00:03:45Z,-1.0000,played_did_not_score
2026-04-25,2026-04-25T13:00:00Z,Parma Calcio vs Pisa SC,Italy - Serie A,Samuele Angori,Pisa,Parma Calcio,shadow_track,-0.7620,1.0617,0,,0,starter,0.119099,8.3963,Bet365,9.0000,0.071891,high,2026-04-25T13:01:04Z,,10345,Samuele Angori,Parma Calcio,Pisa SC,DML,DML,2229.0,T1,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-26T00:03:45Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T18:45:00Z,AC Milan vs Juventus Turin,Italy - Serie A,Strahinja Pavlovic,AC Milan,Juventus Turin,shadow_track,0.6693,0.8432,0,,0,starter,0.099564,10.0438,Bet365,11.0000,0.095204,high,2026-04-26T18:38:20Z,,8642,Strahinja Pavlovic,AC Milan,Juventus Turin,DC,DC,4292.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-27T00:06:26Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T18:45:00Z,AC Milan vs Juventus Turin,Italy - Serie A,Weston McKennie,Juventus,AC Milan,shadow_track,-1.6505,0.8057,0,,0,expected_starter,0.287051,3.4837,Bet365,3.7500,0.076441,medium,2026-04-23T19:09:56Z,,5360,Weston McKennie,AC Milan,Juventus Turin,MC,MC,7257.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-27T00:06:26Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T10:30:00Z,ACF Fiorentina vs Sassuolo Calcio,Italy - Serie A,Cher Ndour,Fiorentina,Sassuolo Calcio,shadow_track,-0.3138,1.0500,0,,0,expected_starter,0.162931,6.1375,Bet365,6.5000,0.059052,medium,2026-04-26T08:50:46Z,,11768,Cher Ndour,ACF Fiorentina,Sassuolo Calcio,MC,MC,1905.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-27T00:06:26Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T10:30:00Z,ACF Fiorentina vs Sassuolo Calcio,Italy - Serie A,Ismael Kone,Sassuolo,ACF Fiorentina,shadow_track,0.3768,1.0330,0,,0,starter,0.192911,5.1837,Bet365,5.5000,0.061011,high,2026-04-26T10:29:17Z,,13069,Ismael Kone,ACF Fiorentina,Sassuolo Calcio,MC,MC,2463.0,T1,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-27T00:06:26Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T10:30:00Z,ACF Fiorentina vs Sassuolo Calcio,Italy - Serie A,Tarik Muharemovic,Sassuolo,ACF Fiorentina,shadow_track,-0.5832,1.0635,0,,0,expected_starter,0.106133,9.4221,Bet365,15.0000,0.591995,medium,2026-04-23T18:03:30Z,,13879,Tarik Muharemovic,ACF Fiorentina,Sassuolo Calcio,DC,DC,2297.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-27T00:06:26Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T13:00:00Z,Genoa CFC vs Como 1907,Italy - Serie A,Aaron Martin,Genoa,Como 1907,shadow_track,-0.1279,0.6987,0,,0,expected_starter,0.060769,16.4558,Bet365,19.0000,0.154611,medium,2026-04-23T15:08:04Z,,5133,Aaron Martin,Genoa CFC,Como 1907,DL,DL,6399.0,T2,no_action,,1,0.7686,0.00,,,,,,,1,0,void,2026-04-27T00:06:26Z,0.0000,unused_substitute
2026-04-26,2026-04-26T13:00:00Z,Genoa CFC vs Como 1907,Italy - Serie A,Jacobo Ramon,Como,Genoa CFC,shadow_track,-1.8729,1.0625,0,,0,starter,0.129208,7.7395,Bet365,8.5000,0.098268,high,2026-04-26T13:54:30Z,,12436,Jacobo Ramon,Genoa CFC,Como 1907,DC,DC,2384.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-27T00:06:26Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T13:00:00Z,Genoa CFC vs Como 1907,Italy - Serie A,Lorenzo Colombo,Genoa,Como 1907,shadow_track,-1.8174,0.6099,0,,0,expected_starter,0.265828,3.7618,Bet365,4.0000,0.063312,medium,2026-04-25T13:01:04Z,,8478,Lorenzo Colombo,Genoa CFC,Como 1907,FW,FW,5670.0,T2,no_action,,0,0.2505,0.00,,,,,,,1,0,lost,2026-04-27T00:06:26Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T13:00:00Z,Genoa CFC vs Como 1907,Italy - Serie A,Vitinha,Genoa,Como 1907,shadow_track,0.1544,0.6099,0,,0,starter,0.309763,3.2283,Bet365,4.0000,0.239052,high,2026-04-26T13:54:30Z,,11380,Vitinha,Genoa CFC,Como 1907,Sub,Sub,3524.0,T1,no_action,non_attacking_role,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-27T00:06:26Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T16:00:00Z,Torino FC vs Inter Milano,Italy - Serie A,Federico Dimarco,Inter,Torino FC,shadow_track,-1.7469,1.1592,0,,0,starter,0.283343,3.5293,Bet365,4.3330,0.227725,high,2026-04-26T15:40:01Z,,1324,Federico Dimarco,Torino FC,Inter Milano,DML,DML,6837.0,T1,no_action,non_attacking_role,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-27T00:06:26Z,-1.0000,played_did_not_score
2026-04-26,2026-04-26T16:00:00Z,Torino FC vs Inter Milano,Italy - Serie A,Giovanni Simeone,Torino,Inter Milano,shadow_track,1.4796,0.5634,0,,0,starter,0.236744,4.2240,Bet365,4.5000,0.065348,high,2026-04-26T15:40:01Z,,1102,Giovanni Simeone,Torino FC,Inter Milano,FW,FW,2943.0,T1,no_action,,0,0.0000,0.00,,,,,,,1,1,won,2026-04-27T00:06:26Z,3.5000,scored_1_goals
2026-04-26,2026-04-26T16:00:00Z,Torino FC vs Inter Milano,Italy - Serie A,Guillermo Maripan,Torino,Inter Milano,shadow_track,0.1385,0.5171,0,,0,expected_starter,0.061777,16.1872,Bet365,17.0000,0.050209,medium,2026-04-23T23:01:56Z,,6073,Guillermo Maripan,Torino FC,Inter Milano,DC,DC,4377.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,void,2026-04-27T00:06:26Z,0.0000,unused_substitute
2026-04-26,2026-04-26T16:00:00Z,Torino FC vs Inter Milano,Italy - Serie A,Nikola Vlasic,Torino,Inter Milano,shadow_track,-0.5966,0.5096,0,,0,expected_starter,0.244304,4.0933,Bet365,6.0000,0.465824,medium,2026-04-23T18:03:30Z,,6276,Nikola Vlasic,Torino FC,Inter Milano,AMC,AMC,7219.0,T2,no_action,,1,0.4016,0.00,,,,,,,1,1,won,2026-04-27T00:06:26Z,5.0000,scored_1_goals
2026-04-27,2026-04-27T16:30:00Z,Cagliari Calcio vs Atalanta BC,Italy - Serie A,Alessandro Deiola,Cagliari,Atalanta BC,shadow_track,-1.2801,0.9641,0,,0,starter,0.162816,6.1419,Bet365,6.5000,0.058304,high,2026-04-27T17:02:20Z,,1634,Alessandro Deiola,Cagliari Calcio,Atalanta BC,Sub,Sub,4241.0,T1,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-28T00:45:05Z,-1.0000,played_did_not_score
2026-04-27,2026-04-27T16:30:00Z,Cagliari Calcio vs Atalanta BC,Italy - Serie A,Ederson Silva,Atalanta,Cagliari Calcio,shadow_track,-2.1278,1.1054,0,,0,expected_starter,0.211226,4.7343,Bet365,5.0000,0.056130,medium,2026-04-25T13:01:04Z,,10404,Ederson Silva,Cagliari Calcio,Atalanta BC,MC,MC,7757.0,T2,no_action,,0,0.1774,0.00,,,,,,,1,0,lost,2026-04-28T00:45:05Z,-1.0000,played_did_not_score
2026-04-27,2026-04-27T16:30:00Z,Cagliari Calcio vs Atalanta BC,Italy - Serie A,Giorgio Scalvini,Atalanta,Cagliari Calcio,shadow_track,-0.4947,1.2053,0,,0,expected_starter,0.111217,8.9914,Bet365,10.0000,0.112170,medium,2026-04-24T17:36:49Z,,9107,Giorgio Scalvini,Cagliari Calcio,Atalanta BC,DC,DC,4179.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-28T00:45:05Z,-1.0000,played_did_not_score
2026-04-27,2026-04-27T16:30:00Z,Cagliari Calcio vs Atalanta BC,Italy - Serie A,Michel Adopo,Cagliari,Atalanta BC,shadow_track,-0.9263,0.9535,0,,0,expected_starter,0.115489,8.6588,Bet365,13.0000,0.501357,medium,2026-04-24T17:36:49Z,,6706,Michel Adopo,Cagliari Calcio,Atalanta BC,MC,MC,4905.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-28T00:45:05Z,-1.0000,played_did_not_score
2026-04-27,2026-04-27T18:45:00Z,Lazio Rome vs Udinese Calcio,Italy - Serie A,Alessio Romagnoli,Lazio,Udinese Calcio,shadow_track,-0.4666,1.0178,0,,0,expected_starter,0.089814,11.1341,Bet365,13.0000,0.167582,medium,2026-04-24T21:02:41Z,,1119,Alessio Romagnoli,Lazio Rome,Udinese Calcio,DC,DC,7245.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-04-28T00:45:05Z,-1.0000,played_did_not_score
2026-04-27,2026-04-27T18:45:00Z,Lazio Rome vs Udinese Calcio,Italy - Serie A,Oumar Solet,Udinese,Lazio Rome,penalty_transfer,0.3477,0.9821,1,Keinan Davis,0,expected_starter,0.139706,7.1579,Bet365,11.0000,0.536766,medium,2026-04-24T21:02:41Z,,6618,Oumar Solet,Lazio Rome,Udinese Calcio,DC,DC,4008.0,T2,no_action,,1,0.5565,0.00,,,,,,,1,0,lost,2026-04-28T00:45:05Z,-1.0000,played_did_not_score
2026-05-01,2026-05-01T18:45:00Z,Pisa SC vs US Lecce,Italy - Serie A,Antonio Caracciolo,Pisa,US Lecce,shadow_track,0.5855,1.2269,0,,0,expected_starter,0.160298,6.2384,Bet365,11.0000,0.763278,medium,2026-04-28T19:29:23Z,,6133,Antonio Caracciolo,Pisa SC,US Lecce,DC,DC,2807.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-02T00:44:16Z,-1.0000,played_did_not_score
2026-05-01,2026-05-01T18:45:00Z,Pisa SC vs US Lecce,Italy - Serie A,Lassana Coulibaly,Lecce,Pisa SC,shadow_track,0.2715,1.3980,0,,0,expected_starter,0.107022,9.3439,Bet365,10.0000,0.070220,medium,2026-04-28T19:29:23Z,,3334,Lassana Coulibaly,Pisa SC,US Lecce,DMC,DMC,7131.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-02T00:44:16Z,-1.0000,played_did_not_score
2026-05-01,2026-05-01T18:45:00Z,Pisa SC vs US Lecce,Italy - Serie A,Oliveira Tiago Gabriel,Lecce,Pisa SC,shadow_track,-0.3243,1.2908,0,,0,expected_starter,0.141917,7.0464,Bet365,13.0000,0.844921,medium,2026-04-30T09:59:22Z,,13396,Oliveira Tiago Gabriel,Pisa SC,US Lecce,DC,DC,2955.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-02T00:44:16Z,-1.0000,played_did_not_score
2026-05-01,2026-05-01T18:45:00Z,Pisa SC vs US Lecce,Italy - Serie A,Samuele Angori,Pisa,US Lecce,shadow_track,-0.7620,1.2269,0,,0,starter,0.127509,7.8426,Bet365,9.5000,0.211336,high,2026-05-01T18:12:55Z,,10345,Samuele Angori,Pisa SC,US Lecce,DML,DML,2319.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-02T00:44:16Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T18:45:00Z,Atalanta BC vs Genoa CFC,Italy - Serie A,Giorgio Scalvini,Atalanta,Genoa CFC,shadow_track,-0.2373,1.0247,0,,0,starter,0.135499,7.3801,Bet365,8.5000,0.151741,high,2026-05-02T19:12:32Z,,9107,Giorgio Scalvini,Atalanta BC,Genoa CFC,DC,DC,4406.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-03T00:16:08Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T18:45:00Z,Atalanta BC vs Genoa CFC,Italy - Serie A,Lorenzo Colombo,Genoa,Atalanta BC,shadow_track,-1.7506,0.9912,0,,0,expected_starter,0.273229,3.6599,Bet365,4.5000,0.229531,medium,2026-05-01T14:48:03Z,,8478,Lorenzo Colombo,Atalanta BC,Genoa CFC,Sub,Sub,5687.0,T2,no_action,,0,0.2200,0.00,,,,,,,1,0,lost,2026-05-03T00:16:08Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T18:45:00Z,Atalanta BC vs Genoa CFC,Italy - Serie A,Vitinha,Genoa,Atalanta BC,shadow_track,0.0628,0.9912,0,,0,starter,0.244619,4.0880,Bet365,4.3330,0.059934,high,2026-05-02T19:12:32Z,,11380,Vitinha,Atalanta BC,Genoa CFC,FW,FW,3614.0,T1,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-03T00:16:08Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T16:00:00Z,Como 1907 vs SSC Napoli,Italy - Serie A,Jacobo Ramon,Como,SSC Napoli,shadow_track,-1.8729,0.8356,0,,0,expected_starter,0.112928,8.8552,Bet365,9.5000,0.072816,medium,2026-04-29T18:11:18Z,,12436,Jacobo Ramon,Como 1907,SSC Napoli,DC,DC,2474.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-03T00:16:08Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T16:00:00Z,Como 1907 vs SSC Napoli,Italy - Serie A,Lucas Da Cunha,Como,SSC Napoli,shadow_track,0.4391,0.8356,0,,0,expected_starter,0.163420,6.1192,Bet365,6.5000,0.062230,medium,2026-05-01T14:48:03Z,,8182,Lucas Da Cunha,Como 1907,SSC Napoli,DMC,DMC,5046.0,T2,no_action,,1,0.5975,0.00,,,,,,,1,0,lost,2026-05-03T00:16:08Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T16:00:00Z,Como 1907 vs SSC Napoli,Italy - Serie A,Scott McTominay,Napoli,Como 1907,shadow_track,0.2882,0.6010,0,,0,expected_starter,0.282613,3.5384,Bet365,4.3330,0.224562,medium,2026-04-29T18:11:18Z,,5560,Scott McTominay,Como 1907,SSC Napoli,MC,MC,5376.0,T2,no_action,,0,0.2183,0.00,,,,,,,1,0,lost,2026-05-03T00:16:08Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T13:00:00Z,Udinese Calcio vs Torino FC,Italy - Serie A,Giovanni Simeone,Torino,Udinese Calcio,shadow_track,1.3133,1.1357,0,,0,expected_starter,0.283567,3.5265,Bet365,3.7500,0.063376,medium,2026-04-29T13:04:56Z,,1102,Giovanni Simeone,Udinese Calcio,Torino FC,FW,FW,3033.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-03T00:16:08Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T13:00:00Z,Udinese Calcio vs Torino FC,Italy - Serie A,Guillermo Maripan,Torino,Udinese Calcio,shadow_track,0.2577,1.0036,0,,0,expected_starter,0.073470,13.6109,Bet365,17.0000,0.248990,medium,2026-05-02T09:18:54Z,,6073,Guillermo Maripan,Udinese Calcio,Torino FC,DC,DC,4450.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,void,2026-05-03T00:16:08Z,0.0000,unused_substitute
2026-05-02,2026-05-02T13:00:00Z,Udinese Calcio vs Torino FC,Italy - Serie A,Nikola Vlasic,Torino,Udinese Calcio,shadow_track,-1.4540,1.1357,0,,0,expected_starter,0.236104,4.2354,Bet365,4.5000,0.062468,medium,2026-05-01T14:48:03Z,,6276,Nikola Vlasic,Udinese Calcio,Torino FC,AMC,AMC,7476.0,T2,no_action,,1,0.4046,0.00,,,,,,,1,0,lost,2026-05-03T00:16:08Z,-1.0000,played_did_not_score
2026-05-02,2026-05-02T13:00:00Z,Udinese Calcio vs Torino FC,Italy - Serie A,Oumar Solet,Udinese,Torino FC,penalty_transfer,0.7478,1.0909,1,Keinan Davis,0,expected_starter,0.145091,6.8922,Bet365,7.5000,0.088183,medium,2026-04-30T23:32:24Z,,6618,Oumar Solet,Udinese Calcio,Torino FC,DC,DC,4278.0,T2,no_action,,1,0.4363,0.00,,,,,,,1,0,lost,2026-05-03T00:16:08Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T10:30:00Z,Bologna FC vs Cagliari Calcio,Italy - Serie A,Alessandro Deiola,Cagliari,Bologna FC,shadow_track,-1.8082,0.9572,0,,0,starter,0.172621,5.7930,Bet365,7.0000,0.208347,high,2026-05-03T10:17:55Z,,1634,Alessandro Deiola,Bologna FC,Cagliari Calcio,MC,MC,4303.0,T1,no_action,non_attacking_role,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:12:54Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T10:30:00Z,Bologna FC vs Cagliari Calcio,Italy - Serie A,Michel Adopo,Cagliari,Bologna FC,shadow_track,-0.3722,0.9572,0,,0,expected_starter,0.093520,10.6930,Bet365,13.0000,0.215760,medium,2026-04-30T15:12:09Z,,6706,Michel Adopo,Bologna FC,Cagliari Calcio,DR,DR,5145.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:12:54Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T10:30:00Z,Bologna FC vs Cagliari Calcio,Italy - Serie A,Remo Freuler,Bologna,Cagliari Calcio,shadow_track,0.0071,1.1016,0,,0,starter,0.183098,5.4616,Bet365,9.5000,0.739431,high,2026-05-03T10:17:55Z,,1488,Remo Freuler,Bologna FC,Cagliari Calcio,MC,MC,7785.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:12:54Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T18:45:00Z,Inter Milano vs Parma Calcio,Italy - Serie A,Mariano Troilo,Parma Calcio 1913,Inter Milano,shadow_track,0.2281,0.7349,0,,0,expected_starter,0.050175,19.9300,Bet365,21.0000,0.053675,medium,2026-04-30T19:34:01Z,,13979,Mariano Troilo,Inter Milano,Parma Calcio,DC,DC,1271.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:12:54Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T18:45:00Z,Inter Milano vs Parma Calcio,Italy - Serie A,Mateo Pellegrino,Parma Calcio 1913,Inter Milano,shadow_track,-0.3009,0.6818,0,,0,expected_starter,0.211081,4.7375,Bet365,5.0000,0.055405,medium,2026-04-30T19:34:01Z,,13446,Mateo Pellegrino,Inter Milano,Parma Calcio,FW,FW,3469.0,T2,no_action,,0,0.0825,0.00,,,,,,,1,0,lost,2026-05-04T00:12:54Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T16:00:00Z,Juventus Turin vs Hellas Verona,Italy - Serie A,Rafik Belghali,Verona,Juventus Turin,shadow_track,-0.6717,0.6805,0,,0,expected_starter,0.089384,11.1876,Bet365,15.0000,0.340760,medium,2026-04-30T18:01:51Z,,13962,Rafik Belghali,Juventus Turin,Hellas Verona,DMR,DMR,1613.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:12:54Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T13:00:00Z,Sassuolo Calcio vs AC Milan,Italy - Serie A,Ismael Kone,Sassuolo,AC Milan,shadow_track,0.3768,0.9247,0,,0,starter,0.195589,5.1128,Bet365,5.5000,0.075740,high,2026-05-03T12:51:54Z,,13069,Ismael Kone,Sassuolo Calcio,AC Milan,MC,MC,2538.0,T1,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:12:54Z,-1.0000,played_did_not_score
2026-05-03,2026-05-03T13:00:00Z,Sassuolo Calcio vs AC Milan,Italy - Serie A,Tarik Muharemovic,Sassuolo,AC Milan,shadow_track,-0.6129,0.9247,0,,0,starter,0.077489,12.9051,Bet365,15.0000,0.162335,high,2026-05-03T12:51:54Z,,13879,Tarik Muharemovic,Sassuolo Calcio,AC Milan,DC,DC,2567.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-04T00:12:54Z,-1.0000,played_did_not_score
2026-05-04,2026-05-04T18:45:00Z,AS Roma vs ACF Fiorentina,Italy - Serie A,Albert Gudmundsson,Fiorentina,AS Roma,shadow_track,-0.7193,0.7149,0,,0,expected_starter,0.244246,4.0942,Bet365,4.3330,0.058318,medium,2026-05-04T10:14:12Z,,10366,Albert Gudmundsson,AS Roma,ACF Fiorentina,FW,FW,6458.0,T2,no_action,,0,0.1946,0.00,,,,,,,1,0,lost,2026-05-05T01:31:42Z,-1.0000,played_did_not_score
2026-05-04,2026-05-04T18:45:00Z,AS Roma vs ACF Fiorentina,Italy - Serie A,Cher Ndour,Fiorentina,AS Roma,shadow_track,-0.2411,0.7447,0,,0,expected_starter,0.109591,9.1249,Bet365,10.0000,0.095910,medium,2026-05-04T10:14:12Z,,11768,Cher Ndour,AS Roma,ACF Fiorentina,MC,MC,1995.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-05T01:31:42Z,-1.0000,played_did_not_score
2026-05-04,2026-05-04T18:45:00Z,AS Roma vs ACF Fiorentina,Italy - Serie A,Nicolo Fagioli,Fiorentina,AS Roma,shadow_track,0.2503,0.7149,0,,0,expected_starter,0.102251,9.7799,Bet365,11.0000,0.124761,medium,2026-05-04T15:04:47Z,,7379,Nicolo Fagioli,AS Roma,ACF Fiorentina,MC,MC,2788.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-05T01:31:42Z,-1.0000,played_did_not_score
2026-05-04,2026-05-04T16:30:00Z,US Cremonese vs Lazio Rome,Italy - Serie A,Adam Marusic,Lazio,US Cremonese,shadow_track,-0.2250,1.2927,0,,0,expected_starter,0.122444,8.1670,Bet365,12.0000,0.469328,medium,2026-05-03T09:29:42Z,,6176,Adam Marusic,US Cremonese,Lazio Rome,DR,DR,7909.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-05T01:31:42Z,-1.0000,played_did_not_score
2026-05-04,2026-05-04T16:30:00Z,US Cremonese vs Lazio Rome,Italy - Serie A,Alessio Romagnoli,Lazio,US Cremonese,shadow_track,-0.4968,1.4385,0,,0,expected_starter,0.082385,12.1381,Bet365,17.0000,0.400545,medium,2026-05-01T17:15:58Z,,1119,Alessio Romagnoli,US Cremonese,Lazio Rome,DC,DC,7515.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-05T01:31:42Z,-1.0000,played_did_not_score
2026-05-04,2026-05-04T16:30:00Z,US Cremonese vs Lazio Rome,Italy - Serie A,Federico Bonazzoli,Cremonese,Lazio Rome,penalty_transfer,-1.5500,0.8926,1,Jamie Vardy,0,starter,0.313275,3.1921,Bet365,3.5000,0.096463,high,2026-05-04T16:18:08Z,,2019,Federico Bonazzoli,US Cremonese,Lazio Rome,FW,FW,3236.0,T1,surface,,0,0.1443,1.00,standard,1.00u Standard,,,,,1,1,won,2026-05-05T01:31:42Z,2.5000,scored_1_goals
2026-05-04,2026-05-04T16:30:00Z,US Cremonese vs Lazio Rome,Italy - Serie A,Mattia Zaccagni,Lazio,US Cremonese,shadow_track,-1.4184,1.5818,0,,0,starter,0.267258,3.7417,Bet365,4.0000,0.069032,high,2026-05-04T16:18:08Z,,1958,Mattia Zaccagni,US Cremonese,Lazio Rome,FWL,FWL,6815.0,T1,no_action,,0,0.3379,0.00,,,,,,,1,0,lost,2026-05-05T01:31:42Z,-1.0000,played_did_not_score
2026-05-08,2026-05-08T18:45:00Z,Torino FC vs Sassuolo Calcio,Italy - Serie A,Giovanni Simeone,Torino,Sassuolo Calcio,shadow_track,0.2775,1.0624,0,,0,expected_starter,0.384083,2.6036,Bet365,3.0000,0.152249,medium,2026-05-05T19:24:48Z,,1102,Giovanni Simeone,Torino FC,Sassuolo Calcio,FW,FW,3107.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,1,won,2026-05-09T01:47:27Z,2.0000,scored_1_goals
2026-05-09,2026-05-09T13:00:00Z,Cagliari Calcio vs Udinese Calcio,Italy - Serie A,Michel Adopo,Cagliari,Udinese Calcio,shadow_track,-0.3722,1.1731,0,,0,expected_starter,0.120892,8.2719,Bet365,9.5000,0.148474,medium,2026-05-06T19:47:26Z,,6706,Michel Adopo,Cagliari Calcio,Udinese Calcio,MC,MC,5235.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:12:56Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T13:00:00Z,Cagliari Calcio vs Udinese Calcio,Italy - Serie A,Thomas Kristensen,Udinese,Cagliari Calcio,shadow_track,0.9395,1.0673,0,,0,expected_starter,0.094173,10.6188,Bet365,17.0000,0.600941,medium,2026-05-06T19:47:26Z,,12040,Thomas Kristensen,Cagliari Calcio,Udinese Calcio,DC,DC,6088.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:12:56Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T16:00:00Z,Lazio Rome vs Inter Milano,Italy - Serie A,Adam Marusic,Lazio,Inter Milano,shadow_track,-0.2250,0.6465,0,,0,expected_starter,0.087893,11.3775,Bet365,12.0000,0.054716,medium,2026-05-06T19:47:26Z,,6176,Adam Marusic,Lazio Rome,Inter Milano,DR,DR,7999.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:12:56Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T16:00:00Z,Lazio Rome vs Inter Milano,Italy - Serie A,Alessio Romagnoli,Lazio,Inter Milano,shadow_track,-0.5562,0.7318,0,,0,expected_starter,0.062884,15.9022,Bet365,19.0000,0.194796,medium,2026-05-06T19:47:26Z,,1119,Alessio Romagnoli,Lazio Rome,Inter Milano,DC,DC,7605.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:12:56Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T18:45:00Z,US Lecce vs Juventus Turin,Italy - Serie A,Bremer,Juventus,US Lecce,shadow_track,0.5285,1.4152,0,,0,expected_starter,0.126843,7.8838,Bet365,8.5000,0.078166,medium,2026-05-09T17:43:27Z,,6960,Bremer,US Lecce,Juventus Turin,DC,DC,5782.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:12:56Z,-1.0000,played_did_not_score
