season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2025-2026,Bundesliga,2026-05-16,Bayern Munich,FC Cologne,1,647,Harry Kane,FW,,90,3,0,5,,0.804579,0.804579,0.29918,1,1,0,0.440165,0,0,2.81515,0.880203
2025-2026,Bundesliga,2026-05-09,Bayern Munich,Wolfsburg,0,647,Harry Kane,FW,,90,0,0,3,,0.955579,0.197803,0.086288,0,0,0,0.0,0,1,1.9054,3.26878
2025-2026,Bundesliga,2026-05-02,Bayern Munich,FC Heidenheim,1,647,Harry Kane,Sub,,41,0,0,0,,0.0,0.0,0.431762,0,0,0,0.0,0,0,1.87973,2.48197
2025-2026,Bundesliga,2026-04-25,Bayern Munich,Mainz 05,0,647,Harry Kane,Sub,,40,1,0,1,,0.479821,0.479821,0.055129,1,1,0,0.479821,0,0,2.36194,3.22403
2025-2026,Bundesliga,2026-04-19,Bayern Munich,VfB Stuttgart,1,647,Harry Kane,Sub,,41,1,0,2,,0.634527,0.634527,0.0,1,1,0,0.601855,0,0,5.11014,1.26038
2025-2026,Bundesliga,2026-03-21,Bayern Munich,Union Berlin,1,647,Harry Kane,FW,,90,1,0,11,,2.168549,2.168549,0.407299,4,0,4,1.729325,0,0,5.93389,0.224572
2025-2026,Bundesliga,2026-03-14,Bayern Munich,Bayer Leverkusen,0,647,Harry Kane,Sub,,25,0,0,1,,0.009377,0.009377,0.104672,0,0,0,0.0,0,0,1.26817,2.65255
2025-2026,Bundesliga,2026-02-28,Bayern Munich,Borussia Dortmund,0,647,Harry Kane,FW,,90,2,0,3,,1.337889,0.580112,0.024732,1,1,0,0.507402,1,1,1.89016,1.39761
2025-2026,Bundesliga,2026-02-21,Bayern Munich,Eintracht Frankfurt,1,647,Harry Kane,FW,,90,2,0,8,,1.047403,1.047403,0.0,1,1,0,0.614042,0,0,2.83518,2.29258
2025-2026,Bundesliga,2026-02-14,Bayern Munich,Werder Bremen,0,647,Harry Kane,FW,,90,2,0,3,,0.854196,0.096419,0.487934,0,0,0,0.0,1,1,1.87713,0.77965
2025-2026,Bundesliga,2026-02-08,Bayern Munich,Hoffenheim,1,647,Harry Kane,FW,,72,2,1,7,,3.323194,1.80764,0.877603,4,0,4,1.764698,2,2,6.37827,2.66829
2025-2026,Bundesliga,2026-01-31,Bayern Munich,Hamburger SV,0,647,Harry Kane,FW,,90,1,0,2,,0.680017,0.680017,0.049401,1,1,0,0.659275,0,0,2.28911,2.64497
2025-2026,Bundesliga,2026-01-24,Bayern Munich,Augsburg,1,647,Harry Kane,FW,,90,0,0,5,,0.629778,0.629778,0.0,1,0,1,0.325688,0,0,2.30773,1.24551
2025-2026,Bundesliga,2026-01-17,Bayern Munich,RasenBallsport Leipzig,0,647,Harry Kane,FW,,90,1,0,4,,1.319159,1.319159,0.576902,3,1,2,1.252276,0,0,4.65226,2.86917
2025-2026,Bundesliga,2026-01-14,Bayern Munich,FC Cologne,0,647,Harry Kane,FW,,90,0,0,3,,0.331434,0.331434,0.064107,1,0,1,0.276338,0,0,2.11635,0.714659
2025-2026,Bundesliga,2026-01-11,Bayern Munich,Wolfsburg,1,647,Harry Kane,FW,,80,1,1,2,,0.817009,0.817009,0.693364,1,0,1,0.761373,0,0,3.54931,1.08515
2025-2026,Bundesliga,2025-12-21,Bayern Munich,FC Heidenheim,0,647,Harry Kane,FW,,90,1,0,5,,0.894436,0.894436,0.043664,1,1,0,0.498157,0,0,3.36795,1.48758
2025-2026,Bundesliga,2025-12-14,Bayern Munich,Mainz 05,1,647,Harry Kane,FW,,90,1,0,8,,2.346077,1.5883,0.024175,3,0,3,1.2738,1,1,4.67956,0.803171
2025-2026,Bundesliga,2025-12-06,Bayern Munich,VfB Stuttgart,0,647,Harry Kane,Sub,,22,3,0,4,,1.762033,1.004257,0.296997,1,1,0,0.904295,1,1,4.07867,0.729313
2025-2026,Bundesliga,2025-11-29,Bayern Munich,St. Pauli,1,647,Harry Kane,FW,,90,0,0,5,,0.287333,0.287333,0.0,0,0,0,0.0,0,0,2.53942,0.74073
2025-2026,Bundesliga,2025-11-22,Bayern Munich,Freiburg,1,647,Harry Kane,FW,,86,1,0,3,,0.531062,0.531062,0.0,1,1,0,0.3951,0,0,3.13858,0.516966
2025-2026,Bundesliga,2025-11-08,Bayern Munich,Union Berlin,0,647,Harry Kane,FW,,90,1,0,4,,0.50459,0.50459,0.347446,1,1,0,0.364807,0,0,1.34246,1.02778
2025-2026,Bundesliga,2025-11-01,Bayern Munich,Bayer Leverkusen,1,647,Harry Kane,Sub,,29,0,0,1,,0.101648,0.101648,0.0,0,0,0,0.0,0,0,2.28295,0.382774
2025-2026,Bundesliga,2025-10-25,Bayern Munich,Borussia M.Gladbach,0,647,Harry Kane,AMC,,90,0,0,6,,0.349346,0.349346,0.039838,0,0,0,0.0,0,0,2.65026,0.757777
2025-2026,Bundesliga,2025-10-18,Bayern Munich,Borussia Dortmund,1,647,Harry Kane,AMC,,90,1,0,2,,0.520121,0.520121,0.085447,1,1,0,0.480851,0,0,2.81994,1.41011
2025-2026,Bundesliga,2025-10-04,Bayern Munich,Eintracht Frankfurt,0,647,Harry Kane,FW,,88,1,0,2,,0.503507,0.503507,0.025384,1,0,1,0.463909,0,0,2.2301,0.560138
2025-2026,Bundesliga,2025-09-26,Bayern Munich,Werder Bremen,1,647,Harry Kane,FW,,81,2,0,6,,2.333703,1.575926,0.015887,2,1,1,1.259541,1,1,4.31859,0.298618
2025-2026,Bundesliga,2025-09-20,Bayern Munich,Hoffenheim,0,647,Harry Kane,AMC,,90,3,0,6,,1.715609,0.200056,0.054028,0,0,0,0.0,2,2,2.7142,1.03716
2025-2026,Bundesliga,2025-09-13,Bayern Munich,Hamburger SV,1,647,Harry Kane,FW,,70,2,1,2,,1.101605,0.343828,0.746861,1,1,0,0.343828,1,1,3.03718,0.559174
2025-2026,Bundesliga,2025-08-30,Bayern Munich,Augsburg,0,647,Harry Kane,FW,,90,0,2,0,,0.0,0.0,1.242763,0,0,0,0.0,0,0,3.37523,0.506028
2025-2026,Bundesliga,2025-08-22,Bayern Munich,RasenBallsport Leipzig,1,647,Harry Kane,FW,,90,3,0,5,,1.236403,1.236403,0.322467,2,2,0,1.008664,0,0,3.29885,0.52226
2025-2026,Bundesliga,2026-05-16,VfB Stuttgart,Eintracht Frankfurt,0,10804,Deniz Undav,FW,,90,0,1,1,,0.018159,0.018159,0.58295,0,0,0,0.0,0,0,1.81013,2.99231
2025-2026,Bundesliga,2026-05-09,VfB Stuttgart,Bayer Leverkusen,1,10804,Deniz Undav,FW,,75,1,0,7,,0.824257,0.824257,0.0,1,1,0,0.609627,0,0,3.42891,0.631905
2025-2026,Bundesliga,2026-05-02,VfB Stuttgart,Hoffenheim,0,10804,Deniz Undav,FW,,90,0,0,2,,0.088399,0.088399,0.5108,0,0,0,0.0,0,0,1.76153,2.6399
2025-2026,Bundesliga,2026-04-26,VfB Stuttgart,Werder Bremen,1,10804,Deniz Undav,FW,,90,0,0,4,,0.218189,0.218189,0.082224,0,0,0,0.0,0,0,1.99681,0.958992
2025-2026,Bundesliga,2026-04-12,VfB Stuttgart,Hamburger SV,1,10804,Deniz Undav,AMC,,89,0,0,7,,1.488719,0.730942,0.68453,1,0,1,0.442136,0,1,3.8645,0.417554
2025-2026,Bundesliga,2026-04-04,VfB Stuttgart,Borussia Dortmund,1,10804,Deniz Undav,FW,,90,0,0,3,,0.112874,0.112874,0.058909,0,0,0,0.0,0,0,0.553248,0.76449
2025-2026,Bundesliga,2026-03-22,VfB Stuttgart,Augsburg,0,10804,Deniz Undav,FW,,90,2,1,4,,1.35136,1.35136,0.595641,2,2,0,1.252315,0,0,3.87094,1.59097
2025-2026,Bundesliga,2026-03-15,VfB Stuttgart,RasenBallsport Leipzig,1,10804,Deniz Undav,FW,,90,1,0,6,,1.607373,1.607373,0.068433,4,1,3,1.503368,0,0,1.93167,1.12178
2025-2026,Bundesliga,2026-03-07,VfB Stuttgart,Mainz 05,0,10804,Deniz Undav,AMC,,85,1,1,3,,0.494528,0.494528,0.115138,1,1,0,0.328353,0,0,0.920068,3.52523
2025-2026,Bundesliga,2026-03-01,VfB Stuttgart,Wolfsburg,1,10804,Deniz Undav,FW,,79,1,0,4,,0.808613,0.808613,0.125455,1,1,0,0.524084,0,0,2.95189,0.865739
2025-2026,Bundesliga,2026-02-22,VfB Stuttgart,FC Heidenheim,0,10804,Deniz Undav,Sub,,31,1,0,4,,0.890754,0.890754,0.0,2,0,2,0.736946,0,0,2.27505,2.21575
2025-2026,Bundesliga,2026-02-14,VfB Stuttgart,FC Cologne,1,10804,Deniz Undav,AMC,,90,1,0,6,,1.122674,1.122674,0.0,2,1,1,0.860994,0,0,2.56266,1.13246
2025-2026,Bundesliga,2026-02-07,VfB Stuttgart,St. Pauli,0,10804,Deniz Undav,AMC,,90,0,0,2,,0.321481,0.321481,0.0,1,0,1,0.295704,0,0,0.912627,1.66217
2025-2026,Bundesliga,2026-02-01,VfB Stuttgart,Freiburg,1,10804,Deniz Undav,FW,,90,0,1,8,,1.676298,1.676298,0.636732,3,0,3,1.305786,0,0,2.95203,0.936187
2025-2026,Bundesliga,2026-01-25,VfB Stuttgart,Borussia M.Gladbach,0,10804,Deniz Undav,Sub,,26,1,0,1,,0.092672,0.092672,0.072968,0,0,0,0.0,0,0,2.72682,1.22197
2025-2026,Bundesliga,2026-01-18,VfB Stuttgart,Union Berlin,1,10804,Deniz Undav,FW,,90,0,0,6,,0.656677,0.656677,0.349791,1,0,1,0.432827,0,0,2.1978,1.88763
2025-2026,Bundesliga,2026-01-13,VfB Stuttgart,Eintracht Frankfurt,1,10804,Deniz Undav,FW,,90,1,0,7,,1.231913,1.231913,0.518275,3,0,3,0.89997,0,0,3.54461,0.896468
2025-2026,Bundesliga,2026-01-10,VfB Stuttgart,Bayer Leverkusen,0,10804,Deniz Undav,FW,,90,1,2,4,,0.549382,0.549382,0.676187,1,1,0,0.329903,0,0,2.68822,1.98318
2025-2026,Bundesliga,2025-12-20,VfB Stuttgart,Hoffenheim,1,10804,Deniz Undav,FW,,90,0,0,1,,0.235194,0.235194,0.019628,1,0,1,0.235194,0,0,1.46116,0.154175
2025-2026,Bundesliga,2025-12-14,VfB Stuttgart,Werder Bremen,0,10804,Deniz Undav,FW,,90,1,0,10,,0.897049,0.897049,0.142403,0,0,0,0.0,0,0,2.05209,0.607898
2025-2026,Bundesliga,2025-12-06,VfB Stuttgart,Bayern Munich,1,10804,Deniz Undav,FW,,90,0,0,5,,0.326132,0.326132,0.066164,0,0,0,0.0,0,0,0.729313,4.07867
2025-2026,Bundesliga,2025-11-30,VfB Stuttgart,Hamburger SV,0,10804,Deniz Undav,Sub,,51,1,0,3,,0.69228,0.69228,0.0,1,1,0,0.463627,0,0,1.10868,1.21357
2025-2026,Bundesliga,2025-11-22,VfB Stuttgart,Borussia Dortmund,0,10804,Deniz Undav,FW,,90,3,0,5,,1.222768,1.222768,0.0,2,2,0,1.099793,0,0,1.80942,3.15124
2025-2026,Bundesliga,2025-11-09,VfB Stuttgart,Augsburg,1,10804,Deniz Undav,FW,,90,2,0,7,,0.655055,0.655055,0.0,0,0,0,0.0,0,0,2.44526,1.90345
2025-2026,Bundesliga,2025-11-01,VfB Stuttgart,RasenBallsport Leipzig,0,10804,Deniz Undav,FW,,79,0,0,5,,0.471619,0.471619,0.0,1,0,1,0.238833,0,0,1.0701,1.73471
2025-2026,Bundesliga,2025-10-26,VfB Stuttgart,Mainz 05,1,10804,Deniz Undav,FW,,90,1,0,3,,0.763344,0.763344,0.248904,1,0,1,0.548229,0,0,1.66805,1.40956
2025-2026,Bundesliga,2025-10-18,VfB Stuttgart,Wolfsburg,0,10804,Deniz Undav,Sub,,23,0,0,1,,0.050081,0.050081,0.0,0,0,0,0.0,0,0,2.39474,0.392885
2025-2026,Bundesliga,2025-08-30,VfB Stuttgart,Borussia M.Gladbach,1,10804,Deniz Undav,AMC,,13,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.925105,1.60717
2025-2026,Bundesliga,2025-08-23,VfB Stuttgart,Union Berlin,0,10804,Deniz Undav,AMC,,90,0,0,5,,0.189702,0.189702,0.029659,0,0,0,0.0,0,0,1.80147,0.529421
2025-2026,Bundesliga,2026-05-16,Borussia Dortmund,Werder Bremen,0,3738,Serhou Guirassy,FW,,83,1,0,8,,2.308968,2.308968,0.0,4,1,3,1.956544,0,0,3.37413,0.530615
2025-2026,Bundesliga,2026-05-08,Borussia Dortmund,Eintracht Frankfurt,1,3738,Serhou Guirassy,FW,,81,1,0,1,,0.343226,0.343226,0.0,1,1,0,0.343226,0,0,2.94988,0.942523
2025-2026,Bundesliga,2026-05-03,Borussia Dortmund,Borussia M.Gladbach,0,3738,Serhou Guirassy,FW,,77,0,0,0,,0.0,0.0,0.050124,0,0,0,0.0,0,0,0.4281,2.68245
2025-2026,Bundesliga,2026-04-26,Borussia Dortmund,Freiburg,1,3738,Serhou Guirassy,FW,,86,1,0,4,,1.022493,1.022493,0.0,1,1,0,0.666134,0,0,3.09306,0.496971
2025-2026,Bundesliga,2026-04-18,Borussia Dortmund,Hoffenheim,0,3738,Serhou Guirassy,Sub,,24,1,0,1,,0.035519,0.035519,0.0,0,0,0,0.0,0,0,1.28292,2.22458
2025-2026,Bundesliga,2026-04-11,Borussia Dortmund,Bayer Leverkusen,1,3738,Serhou Guirassy,FW,,90,0,0,3,,0.473726,0.473726,0.075484,1,0,1,0.385294,0,0,1.01423,0.728586
2025-2026,Bundesliga,2026-04-04,Borussia Dortmund,VfB Stuttgart,0,3738,Serhou Guirassy,FW,,66,0,0,0,,0.0,0.0,0.041897,0,0,0,0.0,0,0,0.76449,0.553248
2025-2026,Bundesliga,2026-03-21,Borussia Dortmund,Hamburger SV,1,3738,Serhou Guirassy,Sub,,41,1,0,5,,1.63943,1.63943,0.0,3,1,2,1.530606,0,0,6.10187,1.23049
2025-2026,Bundesliga,2026-03-14,Borussia Dortmund,Augsburg,1,3738,Serhou Guirassy,Sub,,1,0,0,2,,0.626009,0.626009,0.0,1,0,1,0.486443,0,0,2.49053,0.755745
2025-2026,Bundesliga,2026-03-07,Borussia Dortmund,FC Cologne,0,3738,Serhou Guirassy,FW,,67,1,0,2,,0.890771,0.890771,0.147898,2,1,1,0.890771,0,0,1.9574,0.96405
2025-2026,Bundesliga,2026-02-28,Borussia Dortmund,Bayern Munich,1,3738,Serhou Guirassy,Sub,,16,0,0,1,,0.130076,0.130076,0.0,0,0,0,0.0,0,0,1.39761,1.89016
2025-2026,Bundesliga,2026-02-21,Borussia Dortmund,RasenBallsport Leipzig,0,3738,Serhou Guirassy,FW,,73,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.35347,3.50934
2025-2026,Bundesliga,2026-02-13,Borussia Dortmund,Mainz 05,1,3738,Serhou Guirassy,FW,,79,2,0,3,,0.863956,0.863956,0.0,1,1,0,0.624598,0,0,1.81026,1.67199
2025-2026,Bundesliga,2026-02-07,Borussia Dortmund,Wolfsburg,0,3738,Serhou Guirassy,FW,,90,1,0,3,,0.545174,0.545174,0.0,1,1,0,0.388577,0,0,1.70601,2.02751
2025-2026,Bundesliga,2026-02-01,Borussia Dortmund,FC Heidenheim,1,3738,Serhou Guirassy,FW,,90,2,0,8,,2.535625,1.020072,0.080338,2,1,1,0.700786,1,2,4.13897,3.04324
2025-2026,Bundesliga,2026-01-24,Borussia Dortmund,Union Berlin,0,3738,Serhou Guirassy,FW,,90,0,0,1,,0.403063,0.403063,0.310844,1,0,1,0.403063,0,0,2.27286,0.989732
2025-2026,Bundesliga,2026-01-17,Borussia Dortmund,St. Pauli,1,3738,Serhou Guirassy,Sub,,16,0,0,2,,0.038048,0.038048,0.0,0,0,0,0.0,0,0,2.5477,0.532613
2025-2026,Bundesliga,2026-01-13,Borussia Dortmund,Werder Bremen,1,3738,Serhou Guirassy,Sub,,22,1,0,2,,0.522744,0.522744,0.11518,1,1,0,0.406666,0,0,2.31769,0.39948
2025-2026,Bundesliga,2026-01-09,Borussia Dortmund,Eintracht Frankfurt,0,3738,Serhou Guirassy,FW,,68,0,0,1,,0.034555,0.034555,0.0,0,0,0,0.0,0,0,2.29827,1.66426
2025-2026,Bundesliga,2025-12-19,Borussia Dortmund,Borussia M.Gladbach,1,3738,Serhou Guirassy,FW,,84,0,0,2,,0.102177,0.102177,0.452201,0,0,0,0.0,0,0,1.65394,0.221237
2025-2026,Bundesliga,2025-12-14,Borussia Dortmund,Freiburg,0,3738,Serhou Guirassy,FW,,80,0,0,3,,0.672185,0.672185,0.06487,2,0,2,0.566987,0,0,1.47427,1.10621
2025-2026,Bundesliga,2025-12-07,Borussia Dortmund,Hoffenheim,1,3738,Serhou Guirassy,FW,,90,0,0,2,,0.322202,0.322202,0.030111,1,0,1,0.308113,0,0,1.10147,1.42364
2025-2026,Bundesliga,2025-11-29,Borussia Dortmund,Bayer Leverkusen,0,3738,Serhou Guirassy,FW,,63,0,0,2,,0.35316,0.35316,0.0,1,0,1,0.32779,0,0,1.1562,1.08287
2025-2026,Bundesliga,2025-11-22,Borussia Dortmund,VfB Stuttgart,1,3738,Serhou Guirassy,FW,,90,0,0,2,,0.130215,0.130215,0.0,0,0,0,0.0,0,0,3.15124,1.80942
2025-2026,Bundesliga,2025-11-08,Borussia Dortmund,Hamburger SV,0,3738,Serhou Guirassy,FW,,90,0,0,3,,0.257707,0.257707,0.0,0,0,0,0.0,0,0,1.42582,0.419878
2025-2026,Bundesliga,2025-10-31,Borussia Dortmund,Augsburg,0,3738,Serhou Guirassy,FW,,90,1,0,2,,0.491295,0.491295,0.0,1,1,0,0.358038,0,0,0.588196,0.969501
2025-2026,Bundesliga,2025-10-25,Borussia Dortmund,FC Cologne,1,3738,Serhou Guirassy,FW,,90,0,0,2,,0.574294,0.574294,0.266597,1,0,1,0.524102,0,0,2.09125,0.70563
2025-2026,Bundesliga,2025-10-18,Borussia Dortmund,Bayern Munich,0,3738,Serhou Guirassy,FW,,85,0,0,1,,0.06839,0.06839,0.089732,0,0,0,0.0,0,0,1.41011,2.81994
2025-2026,Bundesliga,2025-10-04,Borussia Dortmund,RasenBallsport Leipzig,1,3738,Serhou Guirassy,FW,,84,0,1,1,,0.081674,0.081674,0.104651,0,0,0,0.0,0,0,0.668613,1.14077
2025-2026,Bundesliga,2025-09-21,Borussia Dortmund,Wolfsburg,1,3738,Serhou Guirassy,FW,,90,0,0,1,,0.08938,0.08938,0.09967,0,0,0,0.0,0,0,1.24747,0.975457
2025-2026,Bundesliga,2025-09-13,Borussia Dortmund,FC Heidenheim,0,3738,Serhou Guirassy,FW,,90,1,0,5,,1.4232,1.4232,0.0,2,1,1,1.023253,0,0,2.84999,0.299026
2025-2026,Bundesliga,2025-08-31,Borussia Dortmund,Union Berlin,1,3738,Serhou Guirassy,FW,,90,2,0,8,,1.653812,1.653812,0.0,3,2,1,1.266208,0,0,1.82606,0.971167
2025-2026,Bundesliga,2025-08-23,Borussia Dortmund,St. Pauli,0,3738,Serhou Guirassy,FW,,90,1,0,3,,1.27811,0.520334,0.0,1,1,0,0.455366,0,1,2.10289,1.46772
2025-2026,Bundesliga,2026-05-16,Bayer Leverkusen,Hamburger SV,1,1236,Patrik Schick,FW,,90,0,0,4,,0.984573,0.226796,0.0,0,0,0,0.0,0,1,3.08571,1.63049
2025-2026,Bundesliga,2026-05-09,Bayer Leverkusen,VfB Stuttgart,0,1236,Patrik Schick,AMC,,90,0,0,0,,0.0,0.0,0.084732,0,0,0,0.0,0,0,0.631905,3.42891
2025-2026,Bundesliga,2026-05-02,Bayer Leverkusen,RasenBallsport Leipzig,1,1236,Patrik Schick,FW,,90,3,0,9,,3.288951,3.288951,0.0,6,3,3,2.98722,0,0,5.41733,1.49733
2025-2026,Bundesliga,2026-04-25,Bayer Leverkusen,FC Cologne,0,1236,Patrik Schick,FW,,90,2,0,3,,1.629174,0.871398,0.0,2,1,1,0.871398,1,1,1.85749,3.49945
2025-2026,Bundesliga,2026-04-18,Bayer Leverkusen,Augsburg,1,1236,Patrik Schick,FW,,90,1,0,5,,0.413259,0.413259,0.116518,0,0,0,0.0,0,0,3.73107,1.29743
2025-2026,Bundesliga,2026-04-11,Bayer Leverkusen,Borussia Dortmund,0,1236,Patrik Schick,Sub,,35,0,0,2,,0.398249,0.398249,0.0,1,0,1,0.308976,0,0,0.728586,1.01423
2025-2026,Bundesliga,2026-04-04,Bayer Leverkusen,Wolfsburg,1,1236,Patrik Schick,Sub,,38,1,0,2,,0.893352,0.135575,0.108017,0,0,0,0.0,1,1,4.59518,2.54712
2025-2026,Bundesliga,2026-03-21,Bayer Leverkusen,FC Heidenheim,0,1236,Patrik Schick,FW,,90,2,0,5,,1.253345,1.253345,0.035888,2,2,0,0.974322,0,0,1.96287,1.73738
2025-2026,Bundesliga,2026-03-14,Bayer Leverkusen,Bayern Munich,1,1236,Patrik Schick,FW,,65,0,1,2,,0.397467,0.397467,0.563866,1,0,1,0.330949,0,0,2.65255,1.26817
2025-2026,Bundesliga,2026-02-28,Bayer Leverkusen,Mainz 05,1,1236,Patrik Schick,FW,,90,0,0,4,,0.409813,0.409813,0.712373,0,0,0,0.0,0,0,1.94817,0.9714
2025-2026,Bundesliga,2026-02-21,Bayer Leverkusen,Union Berlin,0,1236,Patrik Schick,Sub,,26,0,0,2,,0.534846,0.534846,0.0,1,0,1,0.466984,0,0,1.20274,0.757702
2025-2026,Bundesliga,2026-02-14,Bayer Leverkusen,St. Pauli,1,1236,Patrik Schick,FW,,60,1,0,3,,1.043994,1.043994,0.0,2,1,1,0.994977,0,0,2.26044,0.654783
2025-2026,Bundesliga,2026-02-07,Bayer Leverkusen,Borussia M.Gladbach,0,1236,Patrik Schick,FW,,83,0,0,2,,0.393951,0.393951,0.0,1,0,1,0.335087,0,0,0.741257,0.783478
2025-2026,Bundesliga,2026-01-31,Bayer Leverkusen,Eintracht Frankfurt,0,1236,Patrik Schick,Sub,,14,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.52952,1.31849
2025-2026,Bundesliga,2026-01-24,Bayer Leverkusen,Werder Bremen,1,1236,Patrik Schick,FW,,90,0,0,3,,0.21158,0.21158,0.630706,0,0,0,0.0,0,0,2.51599,0.673986
2025-2026,Bundesliga,2026-01-17,Bayer Leverkusen,Hoffenheim,0,1236,Patrik Schick,FW,,90,0,0,3,,1.105302,1.105302,0.0,2,0,2,1.025775,0,0,1.27048,2.11995
2025-2026,Bundesliga,2025-12-20,Bayer Leverkusen,RasenBallsport Leipzig,0,1236,Patrik Schick,FW,,79,1,0,4,,0.895061,0.895061,0.0,2,1,1,0.812161,0,0,2.70478,1.93929
2025-2026,Bundesliga,2025-12-06,Bayer Leverkusen,Augsburg,0,1236,Patrik Schick,FW,,90,0,0,5,,0.775587,0.775587,0.0,1,0,1,0.321368,0,0,1.41889,2.14102
2025-2026,Bundesliga,2025-11-29,Bayer Leverkusen,Borussia Dortmund,1,1236,Patrik Schick,FW,,65,0,0,1,,0.052468,0.052468,0.0,0,0,0,0.0,0,0,1.08287,1.1562
2025-2026,Bundesliga,2025-11-22,Bayer Leverkusen,Wolfsburg,0,1236,Patrik Schick,FW,,77,0,1,0,,0.0,0.0,0.412032,0,0,0,0.0,0,0,1.58644,2.07979
2025-2026,Bundesliga,2025-11-08,Bayer Leverkusen,FC Heidenheim,1,1236,Patrik Schick,FW,,59,2,0,4,,1.50156,1.50156,0.025234,2,2,0,1.282666,0,0,3.90142,0.063377
2025-2026,Bundesliga,2025-11-01,Bayer Leverkusen,Bayern Munich,0,1236,Patrik Schick,FW,,58,0,0,1,,0.116517,0.116517,0.0,0,0,0,0.0,0,0,0.382774,2.28295
2025-2026,Bundesliga,2025-10-26,Bayer Leverkusen,Freiburg,1,1236,Patrik Schick,Sub,,10,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.46787,0.542897
2025-2026,Bundesliga,2025-09-27,Bayer Leverkusen,St. Pauli,0,1236,Patrik Schick,FW,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.28912,0.813325
2025-2026,Bundesliga,2025-09-21,Bayer Leverkusen,Borussia M.Gladbach,1,1236,Patrik Schick,FW,,79,0,1,4,,1.104538,1.104538,0.458294,2,0,2,0.918137,0,0,1.9461,1.29876
2025-2026,Bundesliga,2025-09-12,Bayer Leverkusen,Eintracht Frankfurt,1,1236,Patrik Schick,FW,,87,1,0,2,,0.805886,0.048109,0.04438,0,0,0,0.0,1,1,2.31465,0.791863
2025-2026,Bundesliga,2025-08-30,Bayer Leverkusen,Werder Bremen,0,1236,Patrik Schick,FW,,90,2,0,2,,1.211855,0.454078,0.0,1,1,0,0.454078,1,1,2.03733,2.32676
2025-2026,Bundesliga,2025-08-23,Bayer Leverkusen,Hoffenheim,1,1236,Patrik Schick,FW,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.05253,0.505193
2025-2026,Bundesliga,2026-05-16,Bayern Munich,FC Cologne,1,9948,Michael Olise,Sub,,26,0,0,1,,0.133989,0.133989,0.0,0,0,0,0.0,0,0,2.81515,0.880203
2025-2026,Bundesliga,2026-05-09,Bayern Munich,Wolfsburg,0,9948,Michael Olise,AMR,,90,1,0,3,,0.143329,0.143329,0.047012,0,0,0,0.0,0,0,1.9054,3.26878
2025-2026,Bundesliga,2026-05-02,Bayern Munich,FC Heidenheim,1,9948,Michael Olise,Sub,,41,1,1,4,,0.08238,0.08238,0.632954,0,0,0,0.0,0,0,1.87973,2.48197
2025-2026,Bundesliga,2026-04-25,Bayern Munich,Mainz 05,0,9948,Michael Olise,Sub,,40,1,0,1,,0.024577,0.024577,0.0,0,0,0,0.0,0,0,2.36194,3.22403
2025-2026,Bundesliga,2026-04-19,Bayern Munich,VfB Stuttgart,1,9948,Michael Olise,Sub,,41,0,0,4,,0.448485,0.448485,0.893215,1,0,1,0.220954,0,0,5.11014,1.26038
2025-2026,Bundesliga,2026-04-11,Bayern Munich,St. Pauli,0,9948,Michael Olise,AMR,,60,1,0,2,,0.432679,0.432679,0.0,1,0,1,0.362543,0,0,4.15447,0.355983
2025-2026,Bundesliga,2026-04-04,Bayern Munich,Freiburg,0,9948,Michael Olise,Sub,,32,0,1,3,,0.437706,0.437706,0.036396,1,0,1,0.399328,0,0,2.49116,2.04585
2025-2026,Bundesliga,2026-03-21,Bayern Munich,Union Berlin,1,9948,Michael Olise,AMR,,90,1,0,6,,1.176136,1.176136,0.581986,3,0,3,0.986533,0,0,5.93389,0.224572
2025-2026,Bundesliga,2026-03-14,Bayern Munich,Bayer Leverkusen,0,9948,Michael Olise,AMR,,90,0,1,2,,0.164062,0.164062,0.85841,0,0,0,0.0,0,0,1.26817,2.65255
2025-2026,Bundesliga,2026-02-28,Bayern Munich,Borussia Dortmund,0,9948,Michael Olise,AMR,,90,0,0,3,,0.113248,0.113248,0.194654,0,0,0,0.0,0,0,1.89016,1.39761
2025-2026,Bundesliga,2026-02-21,Bayern Munich,Eintracht Frankfurt,1,9948,Michael Olise,AMR,,90,0,0,6,,0.432417,0.432417,0.910758,0,0,0,0.0,0,0,2.83518,2.29258
2025-2026,Bundesliga,2026-02-08,Bayern Munich,Hoffenheim,1,9948,Michael Olise,AMR,,67,0,1,1,,0.027065,0.027065,0.773361,0,0,0,0.0,0,0,6.37827,2.66829
2025-2026,Bundesliga,2026-01-31,Bayern Munich,Hamburger SV,0,9948,Michael Olise,AMR,,90,0,1,1,,0.271369,0.271369,0.478277,1,0,1,0.271369,0,0,2.28911,2.64497
