season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2023-2024,Ligue 1,2024-02-16,Lyon,Nice,1,3277,Alexandre Lacazette,FW,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.801467,0.685452
2023-2024,Ligue 1,2024-02-11,Lyon,Montpellier,0,3277,Alexandre Lacazette,FW,,90,1,0,1,,0.077268,0.077268,0.086115,0,0,0,0.0,0,0,1.29775,1.78103
2023-2024,Ligue 1,2024-02-04,Lyon,Marseille,1,3277,Alexandre Lacazette,FW,,88,1,0,5,,1.721208,1.721208,0.208404,2,1,1,1.335408,0,0,1.92161,0.511356
2023-2024,Ligue 1,2024-01-26,Lyon,Rennes,1,3277,Alexandre Lacazette,FW,,90,1,0,1,,0.11542,0.11542,0.0,0,0,0,0.0,0,0,0.96504,1.37472
2023-2024,Ligue 1,2024-01-14,Lyon,Le Havre,0,3277,Alexandre Lacazette,FW,,90,1,0,2,,0.574732,0.574732,0.029037,1,1,0,0.49813,0,0,0.873358,1.47292
2023-2024,Ligue 1,2023-12-20,Lyon,Nantes,1,3277,Alexandre Lacazette,FW,,88,1,0,4,,1.441519,1.441519,0.0,3,1,2,1.399869,0,0,2.1113,0.351645
2023-2024,Ligue 1,2023-12-15,Lyon,Monaco,0,3277,Alexandre Lacazette,FW,,83,0,0,1,,0.017662,0.017662,0.0,0,0,0,0.0,0,0,0.739288,1.40268
2023-2024,Ligue 1,2023-12-10,Lyon,Toulouse,1,3277,Alexandre Lacazette,FW,,90,3,0,5,,2.228174,2.228174,0.0,3,3,0,1.968406,0,0,3.13849,1.6021
2023-2024,Ligue 1,2023-12-06,Lyon,Marseille,0,3277,Alexandre Lacazette,FW,,90,0,0,1,,0.014405,0.014405,0.019937,0,0,0,0.0,0,0,0.235651,1.82709
2023-2024,Ligue 1,2023-12-02,Lyon,Lens,0,3277,Alexandre Lacazette,FW,,90,0,0,1,,0.311227,0.311227,0.558622,1,0,1,0.311227,0,0,3.02776,2.66019
2023-2024,Ligue 1,2023-11-26,Lyon,Lille,1,3277,Alexandre Lacazette,FW,,48,0,0,1,,0.023621,0.023621,0.0,0,0,0,0.0,0,0,1.71151,1.7068
2023-2024,Ligue 1,2023-11-12,Lyon,Rennes,0,3277,Alexandre Lacazette,Sub,,43,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.07974,0.680277
2023-2024,Ligue 1,2023-11-05,Lyon,Metz,1,3277,Alexandre Lacazette,FW,,90,0,0,3,,0.339738,0.339738,0.009367,0,0,0,0.0,0,0,1.8478,0.667193
2023-2024,Ligue 1,2023-10-22,Lyon,Clermont Foot,1,3277,Alexandre Lacazette,FW,,90,0,0,5,,0.405771,0.405771,0.185848,0,0,0,0.0,0,0,1.73586,1.28994
2023-2024,Ligue 1,2023-10-08,Lyon,Lorient,1,3277,Alexandre Lacazette,FW,,90,2,0,2,,1.071607,0.311512,0.0,1,1,0,0.311512,1,1,1.3787,1.07853
2023-2024,Ligue 1,2023-09-23,Lyon,Brest,0,3277,Alexandre Lacazette,FW,,79,0,0,2,,0.08136,0.08136,0.0,0,0,0,0.0,0,0,0.254128,2.54509
2023-2024,Ligue 1,2023-09-17,Lyon,Le Havre,1,3277,Alexandre Lacazette,FW,,90,0,0,2,,0.062516,0.062516,0.064209,0,0,0,0.0,0,0,1.83314,1.25165
2023-2024,Ligue 1,2023-08-19,Lyon,Montpellier,1,3277,Alexandre Lacazette,FW,,83,1,0,2,,0.169175,0.169175,0.012591,0,0,0,0.0,0,0,0.641589,1.91808
2023-2024,Ligue 1,2023-08-13,Lyon,Strasbourg,0,3277,Alexandre Lacazette,FW,,90,0,0,3,,0.455655,0.455655,0.0,1,0,1,0.285558,0,0,2.05387,1.16184
2023-2024,Ligue 1,2024-05-19,Lille,Nice,1,8636,Jonathan Christian David,FW,,90,0,0,1,,0.443702,0.443702,0.0,1,0,1,0.443702,0,0,1.59935,1.32909
2023-2024,Ligue 1,2024-05-12,Lille,Nantes,0,8636,Jonathan Christian David,FW,,90,2,0,2,,0.976238,0.976238,0.0,2,2,0,0.976238,0,0,1.40896,0.810391
2023-2024,Ligue 1,2024-05-06,Lille,Lyon,1,8636,Jonathan Christian David,FW,,90,0,1,1,,0.141968,0.141968,0.09552,0,0,0,0.0,0,0,1.12451,2.42982
2023-2024,Ligue 1,2024-04-28,Lille,Metz,0,8636,Jonathan Christian David,FW,,90,0,1,1,,0.026047,0.026047,0.432057,0,0,0,0.0,0,0,0.882087,1.28183
2023-2024,Ligue 1,2024-04-24,Lille,Monaco,0,8636,Jonathan Christian David,FW,,67,0,0,0,,0.0,0.0,0.094656,0,0,0,0.0,0,0,1.28227,2.21532
2023-2024,Ligue 1,2024-04-21,Lille,Strasbourg,1,8636,Jonathan Christian David,FW,,88,1,0,1,,0.406897,0.406897,0.078735,1,1,0,0.406897,0,0,1.26308,0.948728
2023-2024,Ligue 1,2024-04-05,Lille,Marseille,1,8636,Jonathan Christian David,FW,,90,1,0,2,,0.832709,0.072614,0.303101,0,0,0,0.0,1,1,1.94744,0.849968
2023-2024,Ligue 1,2024-03-29,Lille,Lens,1,8636,Jonathan Christian David,FW,,90,0,0,3,,0.196877,0.196877,0.0,0,0,0,0.0,0,0,1.60249,0.741746
2023-2024,Ligue 1,2024-03-17,Lille,Brest,0,8636,Jonathan Christian David,FW,,90,1,0,2,,0.194471,0.194471,0.139799,0,0,0,0.0,0,0,0.845861,1.4278
2023-2024,Ligue 1,2024-03-10,Lille,Rennes,1,8636,Jonathan Christian David,FW,,90,2,0,5,,1.331426,1.331426,0.230067,2,2,0,1.134246,0,0,2.4764,1.21123
2023-2024,Ligue 1,2024-03-02,Lille,Reims,0,8636,Jonathan Christian David,FW,,90,1,0,2,,0.834021,0.834021,0.02244,2,1,1,0.834021,0,0,1.08259,0.533658
2023-2024,Ligue 1,2024-02-25,Lille,Toulouse,0,8636,Jonathan Christian David,FW,,90,0,1,2,,0.15513,0.15513,0.075878,0,0,0,0.0,0,0,0.599376,1.95824
2023-2024,Ligue 1,2024-02-17,Lille,Le Havre,1,8636,Jonathan Christian David,FW,,76,3,0,9,,4.325216,3.565121,0.031859,6,3,3,3.384523,0,1,4.23306,0.29674
2023-2024,Ligue 1,2024-02-10,Lille,Paris Saint Germain,0,8636,Jonathan Christian David,Sub,,20,0,0,0,,0.0,0.0,0.027857,0,0,0,0.0,0,0,1.48271,2.43098
2023-2024,Ligue 1,2024-02-04,Lille,Clermont Foot,1,8636,Jonathan Christian David,FW,,89,2,0,6,,1.220294,1.220294,0.019729,2,2,0,0.826589,0,0,2.44237,0.81129
2023-2024,Ligue 1,2024-01-28,Lille,Montpellier,0,8636,Jonathan Christian David,FW,,78,0,0,3,,0.160933,0.160933,0.062681,0,0,0,0.0,0,0,0.622726,1.37722
2023-2024,Ligue 1,2024-01-14,Lille,Lorient,1,8636,Jonathan Christian David,FW,,90,1,0,3,,1.384684,1.384684,0.046025,3,1,2,1.384684,0,0,3.05553,0.122714
2023-2024,Ligue 1,2023-12-20,Lille,Strasbourg,0,8636,Jonathan Christian David,FW,,83,0,0,3,,0.275666,0.275666,0.064872,0,0,0,0.0,0,0,0.882407,0.805349
2023-2024,Ligue 1,2023-12-17,Lille,Paris Saint Germain,1,8636,Jonathan Christian David,Sub,,8,1,0,2,,0.767726,0.767726,0.0,2,1,1,0.767726,0,0,1.90778,1.39323
2023-2024,Ligue 1,2023-12-10,Lille,Clermont Foot,0,8636,Jonathan Christian David,FW,,70,0,0,1,,0.069569,0.069569,0.0,0,0,0,0.0,0,0,0.635418,1.1121
2023-2024,Ligue 1,2023-12-03,Lille,Metz,1,8636,Jonathan Christian David,FW,,90,1,0,3,,1.451326,0.69123,0.424838,1,0,1,0.644511,1,1,3.04386,1.85842
2023-2024,Ligue 1,2023-11-26,Lille,Lyon,0,8636,Jonathan Christian David,FW,,85,1,0,4,,0.557006,0.557006,0.405626,1,1,0,0.360104,0,0,1.7068,1.71151
2023-2024,Ligue 1,2023-11-12,Lille,Toulouse,1,8636,Jonathan Christian David,FW,,90,0,0,4,,1.841224,1.841224,0.0,2,0,2,1.615056,0,0,2.6899,0.41683
2023-2024,Ligue 1,2023-11-04,Lille,Marseille,0,8636,Jonathan Christian David,Sub,,1,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.326226,0.751791
2023-2024,Ligue 1,2023-10-29,Lille,Monaco,1,8636,Jonathan Christian David,Sub,,17,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.667633,0.901743
2023-2024,Ligue 1,2023-10-22,Lille,Brest,1,8636,Jonathan Christian David,FW,,90,0,1,2,,0.346559,0.346559,0.611775,1,0,1,0.301786,0,0,2.19168,0.625269
2023-2024,Ligue 1,2023-10-08,Lille,Lens,0,8636,Jonathan Christian David,FW,,90,0,0,1,,0.099544,0.099544,0.016525,0,0,0,0.0,0,0,1.34285,2.58377
2023-2024,Ligue 1,2023-10-01,Lille,Le Havre,0,8636,Jonathan Christian David,FW,,90,0,0,2,,0.142371,0.142371,0.020263,0,0,0,0.0,0,0,1.38688,1.05835
2023-2024,Ligue 1,2023-09-26,Lille,Reims,1,8636,Jonathan Christian David,FW,,90,0,0,2,,0.168582,0.168582,0.0,0,0,0,0.0,0,0,1.41766,1.21818
2023-2024,Ligue 1,2023-09-16,Lille,Rennes,0,8636,Jonathan Christian David,FW,,90,0,0,1,,0.067809,0.067809,0.068411,0,0,0,0.0,0,0,1.60903,0.427673
2023-2024,Ligue 1,2023-09-03,Lille,Montpellier,1,8636,Jonathan Christian David,FW,,90,0,0,2,,0.227933,0.227933,0.316599,0,0,0,0.0,0,0,1.33906,0.793407
2023-2024,Ligue 1,2023-08-27,Lille,Lorient,0,8636,Jonathan Christian David,FW,,90,1,0,3,,0.482832,0.482832,0.0,1,1,0,0.321717,0,0,1.45127,1.745
2023-2024,Ligue 1,2023-08-20,Lille,Nantes,1,8636,Jonathan Christian David,FW,,90,1,0,4,,0.974627,0.974627,0.024684,1,1,0,0.75605,0,0,3.239,1.27164
2023-2024,Ligue 1,2023-08-12,Lille,Nice,0,8636,Jonathan Christian David,FW,,90,0,0,2,,0.1426,0.1426,0.013858,0,0,0,0.0,0,0,1.53437,1.12141
2023-2024,Ligue 1,2024-05-19,Marseille,Le Havre,0,318,Pierre-Emerick Aubameyang,FW,,90,1,0,8,,1.309556,1.309556,0.127825,2,1,1,0.980877,0,0,2.32131,2.32336
2023-2024,Ligue 1,2024-05-15,Marseille,Reims,0,318,Pierre-Emerick Aubameyang,FW,,90,0,0,4,,0.207507,0.207507,0.0,0,0,0,0.0,0,0,1.81257,0.879349
2023-2024,Ligue 1,2024-05-12,Marseille,Lorient,1,318,Pierre-Emerick Aubameyang,AMC,,90,2,0,5,,1.726121,0.966026,0.0,1,1,0,0.639017,1,1,3.96907,1.0861
2023-2024,Ligue 1,2024-04-28,Marseille,Lens,1,318,Pierre-Emerick Aubameyang,FW,,90,1,1,5,,0.843548,0.843548,0.419329,2,1,1,0.731322,0,0,1.77344,1.25145
2023-2024,Ligue 1,2024-04-24,Marseille,Nice,1,318,Pierre-Emerick Aubameyang,FW,,90,1,0,4,,1.275352,0.515256,0.225243,1,0,1,0.363545,1,1,1.77662,1.28789
2023-2024,Ligue 1,2024-04-21,Marseille,Toulouse,0,318,Pierre-Emerick Aubameyang,FWL,,61,0,0,4,,0.229446,0.229446,0.0,0,0,0,0.0,0,0,1.06509,0.654707
2023-2024,Ligue 1,2024-04-05,Marseille,Lille,0,318,Pierre-Emerick Aubameyang,FW,,90,0,0,2,,0.454123,0.454123,0.079695,1,0,1,0.378817,0,0,0.849968,1.94744
2023-2024,Ligue 1,2024-03-31,Marseille,Paris Saint Germain,1,318,Pierre-Emerick Aubameyang,FWL,,90,0,0,3,,0.152893,0.152893,0.025896,0,0,0,0.0,0,0,1.02584,1.73967
2023-2024,Ligue 1,2024-03-17,Marseille,Rennes,0,318,Pierre-Emerick Aubameyang,FW,,90,0,0,2,,0.164954,0.164954,0.0,0,0,0,0.0,0,0,0.740416,1.59209
2023-2024,Ligue 1,2024-03-10,Marseille,Nantes,1,318,Pierre-Emerick Aubameyang,FW,,87,2,0,4,,1.671944,1.671944,0.0,4,2,2,1.671944,0,0,2.03657,0.651156
2023-2024,Ligue 1,2024-03-02,Marseille,Clermont Foot,0,318,Pierre-Emerick Aubameyang,FWL,,77,1,0,6,,1.615707,1.615707,0.0,3,1,2,1.353365,0,0,3.06861,0.737192
2023-2024,Ligue 1,2024-02-25,Marseille,Montpellier,1,318,Pierre-Emerick Aubameyang,FWL,,90,2,0,6,,2.210792,1.450697,0.044754,2,1,1,1.071845,1,1,2.91179,1.09554
2023-2024,Ligue 1,2024-02-18,Marseille,Brest,0,318,Pierre-Emerick Aubameyang,Sub,,29,0,0,4,,0.245519,0.245519,0.0,0,0,0,0.0,0,0,0.49619,1.79901
2023-2024,Ligue 1,2024-02-09,Marseille,Metz,1,318,Pierre-Emerick Aubameyang,FWL,,90,0,0,5,,0.305625,0.305625,0.363931,0,0,0,0.0,0,0,2.39451,0.955249
2023-2024,Ligue 1,2024-02-04,Marseille,Lyon,0,318,Pierre-Emerick Aubameyang,FW,,90,0,0,2,,0.328887,0.328887,0.0,1,0,1,0.260489,0,0,0.511356,1.92161
2023-2024,Ligue 1,2024-01-27,Marseille,Monaco,1,318,Pierre-Emerick Aubameyang,FWL,,90,1,0,6,,1.452748,1.452748,0.092841,2,1,1,1.26047,0,0,3.46234,0.372187
2023-2024,Ligue 1,2024-01-12,Marseille,Strasbourg,1,318,Pierre-Emerick Aubameyang,FW,,90,0,0,2,,0.3822,0.3822,0.0,1,0,1,0.282906,0,0,1.56944,1.14984
2023-2024,Ligue 1,2023-12-20,Marseille,Montpellier,0,318,Pierre-Emerick Aubameyang,FW,,90,0,0,5,,0.544219,0.544219,0.0,1,0,1,0.389083,0,0,1.20263,1.51091
2023-2024,Ligue 1,2023-12-17,Marseille,Clermont Foot,1,318,Pierre-Emerick Aubameyang,FW,,75,0,1,3,,1.118871,1.118871,0.430383,2,0,2,1.029671,0,0,2.62654,0.131252
2023-2024,Ligue 1,2023-12-10,Marseille,Lorient,0,318,Pierre-Emerick Aubameyang,FW,,77,2,1,3,,0.473865,0.473865,0.788601,1,1,0,0.326666,0,0,2.88724,2.01809
2023-2024,Ligue 1,2023-12-06,Marseille,Lyon,1,318,Pierre-Emerick Aubameyang,FW,,76,1,2,2,,0.255506,0.255506,1.180769,0,0,0,0.0,0,0,1.82709,0.235651
2023-2024,Ligue 1,2023-12-03,Marseille,Rennes,1,318,Pierre-Emerick Aubameyang,FW,,73,1,0,1,,0.760095,0.0,0.0,0,0,0,0.0,1,1,0.91395,0.483795
2023-2024,Ligue 1,2023-11-25,Marseille,Strasbourg,0,318,Pierre-Emerick Aubameyang,Sub,,19,0,0,1,,0.097832,0.097832,0.0,0,0,0,0.0,0,0,1.36665,1.18208
2023-2024,Ligue 1,2023-11-12,Marseille,Lens,0,318,Pierre-Emerick Aubameyang,Sub,,19,0,0,1,,0.346392,0.346392,0.0,1,0,1,0.346392,0,0,0.723678,1.21972
2023-2024,Ligue 1,2023-11-04,Marseille,Lille,1,318,Pierre-Emerick Aubameyang,FW,,78,0,0,1,,0.045056,0.045056,0.0,0,0,0,0.0,0,0,0.751791,0.326226
2023-2024,Ligue 1,2023-10-21,Marseille,Nice,0,318,Pierre-Emerick Aubameyang,FW,,84,0,0,2,,0.513768,0.513768,0.0,1,0,1,0.485992,0,0,1.00304,0.828728
2023-2024,Ligue 1,2023-10-08,Marseille,Le Havre,1,318,Pierre-Emerick Aubameyang,FW,,90,1,1,4,,0.999857,0.999857,0.966608,1,1,0,0.583846,0,0,3.00689,0.131369
2023-2024,Ligue 1,2023-09-30,Marseille,Monaco,0,318,Pierre-Emerick Aubameyang,FW,,90,0,1,1,,0.04279,0.04279,0.326964,0,0,0,0.0,0,0,0.908767,1.5165
2023-2024,Ligue 1,2023-09-24,Marseille,Paris Saint Germain,0,318,Pierre-Emerick Aubameyang,FW,,78,0,0,1,,0.024504,0.024504,0.0,0,0,0,0.0,0,0,0.568702,2.00222
2023-2024,Ligue 1,2023-09-17,Marseille,Toulouse,1,318,Pierre-Emerick Aubameyang,FW,,90,0,0,7,,0.459165,0.459165,0.0,0,0,0,0.0,0,0,1.16853,0.882315
2023-2024,Ligue 1,2023-09-01,Marseille,Nantes,0,318,Pierre-Emerick Aubameyang,FW,,90,0,0,5,,0.811448,0.811448,0.110067,1,0,1,0.58715,0,0,2.77866,0.621642
2023-2024,Ligue 1,2023-08-26,Marseille,Brest,1,318,Pierre-Emerick Aubameyang,FW,,90,0,0,5,,1.679003,1.679003,0.131488,4,0,4,1.60563,0,0,3.50896,1.72801
2023-2024,Ligue 1,2023-08-18,Marseille,Metz,0,318,Pierre-Emerick Aubameyang,FW,,90,0,1,2,,0.173197,0.173197,0.361758,0,0,0,0.0,0,0,1.49349,0.360903
2023-2024,Ligue 1,2023-08-12,Marseille,Reims,1,318,Pierre-Emerick Aubameyang,Sub,,18,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.5127,0.993374
2023-2024,Ligue 1,2024-05-19,Monaco,Nantes,1,3210,Wissam Ben Yedder,FW,,90,1,0,1,,0.444223,0.444223,0.0,1,1,0,0.444223,0,0,1.85296,0.885758
2023-2024,Ligue 1,2024-05-12,Monaco,Montpellier,0,3210,Wissam Ben Yedder,FW,,90,0,0,3,,0.605939,0.605939,0.146648,1,0,1,0.413882,0,0,2.31591,1.12952
2023-2024,Ligue 1,2024-05-04,Monaco,Clermont Foot,1,3210,Wissam Ben Yedder,FW,,90,2,1,5,,1.256696,1.256696,1.12161,2,2,0,0.93898,0,0,3.44513,1.01532
2023-2024,Ligue 1,2024-04-28,Monaco,Lyon,0,3210,Wissam Ben Yedder,FW,,90,2,0,3,,0.967256,0.967256,0.0,2,2,0,0.853596,0,0,2.04607,2.6414
2023-2024,Ligue 1,2024-04-24,Monaco,Lille,1,3210,Wissam Ben Yedder,FW,,84,0,0,4,,0.806399,0.806399,0.210564,1,0,1,0.561048,0,0,2.21532,1.28227
2023-2024,Ligue 1,2024-04-21,Monaco,Brest,0,3210,Wissam Ben Yedder,Sub,,3,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.30681,0.640964
2023-2024,Ligue 1,2024-04-07,Monaco,Rennes,1,3210,Wissam Ben Yedder,FW,,75,0,0,2,,0.442151,0.442151,0.077818,1,0,1,0.317665,0,0,1.60487,1.6645
2023-2024,Ligue 1,2024-03-30,Monaco,Metz,0,3210,Wissam Ben Yedder,FW,,90,0,0,4,,0.554482,0.554482,0.108953,1,0,1,0.309463,0,0,2.86235,1.76276
2023-2024,Ligue 1,2024-03-17,Monaco,Lorient,1,3210,Wissam Ben Yedder,FW,,86,0,0,4,,1.207569,1.207569,0.613817,2,0,2,1.093968,0,0,3.43264,0.75287
2023-2024,Ligue 1,2024-03-10,Monaco,Strasbourg,0,3210,Wissam Ben Yedder,FW,,90,0,0,0,,0.0,0.0,0.078797,0,0,0,0.0,0,0,1.32837,0.268122
