season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2026-2027,La Liga,2026-08-20,Alaves,Rayo Vallecano,0,5110,Mariano,Sub,,25,1,0,2,,0.282075,0.282075,0.0,1,1,0,0.218366,0,0,2.22075,0.566429
2026-2027,La Liga,2026-08-15,Alaves,Getafe,1,5110,Mariano,Sub,,30,1,2,3,,0.213498,0.213498,0.553246,0,0,0,0.0,0,0,2.28581,0.259705
2026-2027,La Liga,2026-08-29,Real Betis,Levante,0,8002,Rodrigo Riquelme,AML,,73,1,0,3,,0.662546,0.662546,0.040588,1,1,0,0.535805,0,0,1.92286,3.0376
2026-2027,La Liga,2026-08-25,Real Betis,Valencia,0,8002,Rodrigo Riquelme,AML,,63,0,0,0,,0.0,0.0,0.065164,0,0,0,0.0,0,0,0.964495,1.28989
2026-2027,La Liga,2026-08-21,Real Betis,Real Sociedad,1,8002,Rodrigo Riquelme,AML,,75,1,0,1,,0.117861,0.117861,0.068903,0,0,0,0.0,0,0,1.69571,1.14003
2026-2027,La Liga,2026-08-30,Real Madrid,Malaga,1,8824,Jude Bellingham,AMC,,90,1,0,5,,0.717129,0.717129,0.768958,1,0,1,0.421185,0,0,3.40784,0.760169
2026-2027,La Liga,2026-08-26,Real Madrid,Real Sociedad,1,8824,Jude Bellingham,AMC,,80,0,2,1,,0.106823,0.106823,1.504599,0,0,0,0.0,0,0,3.30519,0.462997
2026-2027,La Liga,2026-08-22,Real Madrid,Espanyol,0,8824,Jude Bellingham,AMC,,83,1,0,2,,0.210154,0.210154,0.190805,0,0,0,0.0,0,0,2.56122,1.01908
2026-2027,La Liga,2026-08-31,Barcelona,Rayo Vallecano,1,11527,Lamine Yamal,AMR,,90,2,0,6,,0.354431,0.354431,0.803949,0,0,0,0.0,0,0,2.9576,1.06614
2026-2027,La Liga,2026-08-27,Barcelona,Athletic Club,1,11527,Lamine Yamal,FWR,,90,0,0,7,,0.671513,0.671513,0.855645,1,0,1,0.37717,0,0,3.9166,0.221962
2026-2027,La Liga,2026-08-23,Barcelona,Elche,0,11527,Lamine Yamal,AMR,,70,0,0,2,,0.350203,0.350203,0.45141,1,0,1,0.277946,0,0,4.25182,1.17646
2026-2027,La Liga,2026-08-29,Levante,Real Betis,1,13767,Roger Brugué,MR,,90,2,0,4,,1.134495,1.134495,0.104349,1,1,0,0.833486,0,0,3.0376,1.92286
2026-2027,La Liga,2026-08-24,Levante,Osasuna,0,13767,Roger Brugué,MR,,90,0,0,3,,0.528468,0.528468,0.027075,1,0,1,0.375412,0,0,1.27031,0.892536
2026-2027,La Liga,2026-08-28,Alaves,Villarreal,1,1189,Lucas Boyé,FW,,83,1,0,3,,0.653894,0.653894,0.0,1,1,0,0.558625,0,0,0.915469,1.45107
2026-2027,La Liga,2026-08-20,Alaves,Rayo Vallecano,0,1189,Lucas Boyé,FW,,65,0,0,2,,0.120977,0.120977,0.501888,0,0,0,0.0,0,0,2.22075,0.566429
2026-2027,La Liga,2026-08-30,Valencia,Deportivo La Coruna,0,1450,Umar Sadiq,FW,,90,1,0,2,,0.640372,0.640372,0.064097,1,1,0,0.569208,0,0,1.01663,1.40751
2026-2027,La Liga,2026-08-25,Valencia,Real Betis,1,1450,Umar Sadiq,Sub,,31,0,0,1,,0.422972,0.422972,0.0,1,0,1,0.422972,0,0,1.28989,0.964495
2026-2027,La Liga,2026-08-22,Valencia,Celta Vigo,1,1450,Umar Sadiq,Sub,,30,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.420581,0.537309
2026-2027,La Liga,2026-08-28,Villarreal,Alaves,0,2120,Gerard Moreno,FW,,71,0,0,3,,0.247502,0.247502,0.059006,0,0,0,0.0,0,0,1.45107,0.915469
2026-2027,La Liga,2026-08-23,Villarreal,Atletico Madrid,0,2120,Gerard Moreno,Sub,,24,1,0,1,,0.743278,0.0,0.027022,0,0,0,0.0,1,1,3.54183,0.739413
2026-2027,La Liga,2026-08-16,Villarreal,Racing Santander,0,2120,Gerard Moreno,Sub,,28,0,0,0,,0.0,0.0,0.26352,0,0,0,0.0,0,0,0.768799,1.96477
2026-2027,La Liga,2026-08-30,Celta Vigo,Athletic Club,1,2290,Iago Aspas,Sub,,42,0,0,1,,0.014625,0.014625,0.062753,0,0,0,0.0,0,0,1.20059,3.13299
2026-2027,La Liga,2026-08-27,Celta Vigo,Osasuna,1,2290,Iago Aspas,FWR,,54,1,0,1,,0.036939,0.036939,0.0,0,0,0,0.0,0,0,0.106731,1.89653
2026-2027,La Liga,2026-08-22,Celta Vigo,Valencia,0,2290,Iago Aspas,Sub,,23,0,0,0,,0.0,0.0,0.031591,0,0,0,0.0,0,0,0.537309,0.420581
2026-2027,La Liga,2026-08-29,Real Betis,Levante,0,2453,Marc Bartra,DC,,90,1,0,2,,0.110541,0.110541,0.0,0,0,0,0.0,0,0,1.92286,3.0376
2026-2027,La Liga,2026-08-21,Real Betis,Real Sociedad,1,2453,Marc Bartra,DC,,90,0,0,1,,0.011747,0.011747,0.0202,0,0,0,0.0,0,0,1.69571,1.14003
2026-2027,La Liga,2026-08-30,Athletic Club,Celta Vigo,0,5091,Alex Berenguer,AML,,90,1,0,2,,0.102879,0.102879,0.649098,0,0,0,0.0,0,0,3.13299,1.20059
2026-2027,La Liga,2026-08-27,Athletic Club,Barcelona,0,5091,Alex Berenguer,Sub,,26,0,0,1,,0.029482,0.029482,0.112666,0,0,0,0.0,0,0,0.221962,3.9166
2026-2027,La Liga,2026-08-22,Athletic Club,Sevilla,1,5091,Alex Berenguer,AML,,90,0,0,2,,0.109945,0.109945,0.088114,0,0,0,0.0,0,0,1.46496,0.966795
2026-2027,La Liga,2026-08-29,Sevilla,Atletico Madrid,1,5179,Jon Guridi,DMC,,61,0,0,1,,0.029417,0.029417,0.0,0,0,0,0.0,0,0,1.08053,1.47677
2026-2027,La Liga,2026-08-22,Sevilla,Athletic Club,0,5179,Jon Guridi,DMC,,49,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.966795,1.46496
2026-2027,La Liga,2026-08-15,Sevilla,Rayo Vallecano,1,5179,Jon Guridi,AMC,,87,1,0,2,,0.790581,0.047303,0.0,0,0,0,0.0,1,1,2.01841,1.91219
2026-2027,La Liga,2026-08-29,Atletico Madrid,Sevilla,0,5556,Ademola Lookman,ML,,72,1,0,3,,0.277422,0.277422,0.0,0,0,0,0.0,0,0,1.47677,1.08053
2026-2027,La Liga,2026-08-23,Atletico Madrid,Villarreal,1,5556,Ademola Lookman,FW,,84,0,0,1,,0.031378,0.031378,0.121192,0,0,0,0.0,0,0,0.739413,3.54183
2026-2027,La Liga,2026-08-19,Atletico Madrid,Malaga,1,5556,Ademola Lookman,FW,,90,0,0,2,,0.347301,0.347301,0.0,1,0,1,0.33164,0,0,1.34391,0.229576
2026-2027,La Liga,2026-08-28,Villarreal,Alaves,0,5656,Nicolas Pepe,MR,,90,0,0,3,,0.111522,0.111522,0.138118,0,0,0,0.0,0,0,1.45107,0.915469
2026-2027,La Liga,2026-08-23,Villarreal,Atletico Madrid,0,5656,Nicolas Pepe,MR,,84,0,0,2,,0.078135,0.078135,0.445559,0,0,0,0.0,0,0,3.54183,0.739413
2026-2027,La Liga,2026-08-16,Villarreal,Racing Santander,0,5656,Nicolas Pepe,MR,,83,1,0,2,,0.061073,0.061073,0.0,0,0,0,0.0,0,0,0.768799,1.96477
2026-2027,La Liga,2026-08-31,Getafe,Osasuna,0,6219,Enes Ünal,FW,,90,0,0,0,,0.0,0.0,0.089202,0,0,0,0.0,0,0,1.09043,1.70503
2026-2027,La Liga,2026-08-23,Getafe,Racing Santander,1,6219,Enes Ünal,FW,,90,1,0,3,,0.743934,0.743934,0.0,1,1,0,0.646756,0,0,0.982608,1.1679
2026-2027,La Liga,2026-08-15,Getafe,Alaves,0,6219,Enes Ünal,Sub,,41,0,0,1,,0.062403,0.062403,0.0,0,0,0,0.0,0,0,0.259705,2.28581
2026-2027,La Liga,2026-08-30,Real Madrid,Malaga,1,7008,Vinícius Júnior,AML,,90,0,1,2,,0.092763,0.092763,1.051768,0,0,0,0.0,0,0,3.40784,0.760169
2026-2027,La Liga,2026-08-26,Real Madrid,Real Sociedad,1,7008,Vinícius Júnior,AML,,86,1,1,4,,1.252059,1.252059,0.578872,2,1,1,1.154995,0,0,3.30519,0.462997
2026-2027,La Liga,2026-08-22,Real Madrid,Espanyol,0,7008,Vinícius Júnior,AML,,90,0,0,1,,0.06341,0.06341,0.0,0,0,0,0.0,0,0,2.56122,1.01908
2026-2027,La Liga,2026-08-31,Rayo Vallecano,Barcelona,0,7071,Álvaro García,AML,,90,0,1,0,,0.0,0.0,0.137869,0,0,0,0.0,0,0,1.06614,2.9576
2026-2027,La Liga,2026-08-20,Rayo Vallecano,Alaves,1,7071,Álvaro García,Sub,,32,0,0,1,,0.037286,0.037286,0.0,0,0,0,0.0,0,0,0.566429,2.22075
2026-2027,La Liga,2026-08-15,Rayo Vallecano,Sevilla,0,7071,Álvaro García,AML,,75,1,0,1,,0.799052,0.799052,0.544443,1,1,0,0.799052,0,0,1.91219,2.01841
2026-2027,La Liga,2026-08-29,Real Sociedad,Espanyol,1,7308,Ander Barrenetxea,ML,,65,1,0,2,,0.111955,0.111955,0.037891,0,0,0,0.0,0,0,2.91657,0.929949
2026-2027,La Liga,2026-08-26,Real Sociedad,Real Madrid,0,7308,Ander Barrenetxea,Sub,,22,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.462997,3.30519
2026-2027,La Liga,2026-08-21,Real Sociedad,Real Betis,0,7308,Ander Barrenetxea,AML,,60,0,0,1,,0.016569,0.016569,0.0,0,0,0,0.0,0,0,1.14003,1.69571
2026-2027,La Liga,2026-08-29,Atletico Madrid,Sevilla,0,7313,Lee Kang-In,FW,,78,0,1,0,,0.0,0.0,0.214253,0,0,0,0.0,0,0,1.47677,1.08053
2026-2027,La Liga,2026-08-23,Atletico Madrid,Villarreal,1,7313,Lee Kang-In,FW,,71,0,0,6,,0.179541,0.179541,0.097769,0,0,0,0.0,0,0,0.739413,3.54183
2026-2027,La Liga,2026-08-19,Atletico Madrid,Malaga,1,7313,Lee Kang-In,Sub,,29,1,0,3,,0.075808,0.075808,0.33164,0,0,0,0.0,0,0,1.34391,0.229576
2026-2027,La Liga,2026-08-28,Villarreal,Alaves,0,8187,Georges Mikautadze,FW,,83,0,0,1,,0.104505,0.104505,0.096218,0,0,0,0.0,0,0,1.45107,0.915469
2026-2027,La Liga,2026-08-23,Villarreal,Atletico Madrid,0,8187,Georges Mikautadze,FW,,84,1,0,5,,1.937366,1.194088,0.295268,2,0,2,1.017251,1,1,3.54183,0.739413
2026-2027,La Liga,2026-08-16,Villarreal,Racing Santander,0,8187,Georges Mikautadze,FW,,90,0,1,4,,0.224334,0.224334,0.13596,0,0,0,0.0,0,0,0.768799,1.96477
2026-2027,La Liga,2026-08-28,Elche,Racing Santander,0,8271,Fernando Niño,FW,,90,1,0,3,,0.496048,0.496048,0.0,1,0,1,0.28691,0,0,1.07551,2.56226
2026-2027,La Liga,2026-08-23,Elche,Barcelona,1,8271,Fernando Niño,FW,,74,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.17646,4.25182
2026-2027,La Liga,2026-08-17,Elche,Deportivo La Coruna,0,8271,Fernando Niño,FW,,70,0,0,1,,0.40609,0.40609,0.0,1,0,1,0.40609,0,0,1.58691,0.33987
2026-2027,La Liga,2026-08-28,Villarreal,Alaves,0,8696,Pape Alassane Gueye,MC,,90,0,0,0,,0.0,0.0,0.108818,0,0,0,0.0,0,0,1.45107,0.915469
2026-2027,La Liga,2026-08-23,Villarreal,Atletico Madrid,0,8696,Pape Alassane Gueye,MC,,90,0,0,2,,0.044529,0.044529,0.0,0,0,0,0.0,0,0,3.54183,0.739413
2026-2027,La Liga,2026-08-16,Villarreal,Racing Santander,0,8696,Pape Alassane Gueye,MC,,90,1,0,1,,0.020925,0.020925,0.094779,0,0,0,0.0,0,0,0.768799,1.96477
2026-2027,La Liga,2026-08-30,Athletic Club,Celta Vigo,0,8765,Roberto Navarro,AMR,,76,1,0,2,,0.569982,0.569982,0.0,1,1,0,0.476725,0,0,3.13299,1.20059
2026-2027,La Liga,2026-08-27,Athletic Club,Barcelona,0,8765,Roberto Navarro,Sub,,26,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.221962,3.9166
2026-2027,La Liga,2026-08-30,Athletic Club,Celta Vigo,0,8948,Aitor Paredes,DC,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.13299,1.20059
2026-2027,La Liga,2026-08-22,Athletic Club,Sevilla,1,8948,Aitor Paredes,DC,,77,1,0,1,,0.532856,0.532856,0.044668,1,1,0,0.532856,0,0,1.46496,0.966795
2026-2027,La Liga,2026-08-29,Levante,Real Betis,1,9466,Jon Ander Olasagasti,MC,,90,1,1,2,,0.541876,0.541876,0.879755,1,1,0,0.478444,0,0,3.0376,1.92286
2026-2027,La Liga,2026-08-24,Levante,Osasuna,0,9466,Jon Ander Olasagasti,MC,,90,0,0,2,,0.039647,0.039647,0.650818,0,0,0,0.0,0,0,1.27031,0.892536
2026-2027,La Liga,2026-08-16,Levante,Espanyol,0,9466,Jon Ander Olasagasti,DMC,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.196262,2.0099
2026-2027,La Liga,2026-08-29,Atletico Madrid,Sevilla,0,9796,Giuliano Simeone,MR,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.47677,1.08053
2026-2027,La Liga,2026-08-23,Atletico Madrid,Villarreal,1,9796,Giuliano Simeone,MR,,90,1,1,4,,0.215767,0.215767,0.061398,0,0,0,0.0,0,0,0.739413,3.54183
2026-2027,La Liga,2026-08-19,Atletico Madrid,Malaga,1,9796,Giuliano Simeone,Sub,,29,0,0,0,,0.0,0.0,0.024418,0,0,0,0.0,0,0,1.34391,0.229576
2026-2027,La Liga,2026-08-28,Racing Santander,Elche,1,9814,Andrés Martín,AMR,,62,0,0,0,,0.0,0.0,0.511223,0,0,0,0.0,0,0,2.56226,1.07551
2026-2027,La Liga,2026-08-23,Racing Santander,Getafe,0,9814,Andrés Martín,AMR,,90,0,0,3,,1.044376,0.301098,0.0,1,0,1,0.222908,0,1,1.1679,0.982608
2026-2027,La Liga,2026-08-16,Racing Santander,Villarreal,1,9814,Andrés Martín,AMR,,90,1,0,6,,1.101594,0.358317,0.212237,0,0,0,0.0,1,1,1.96477,0.768799
2026-2027,La Liga,2026-08-29,Atletico Madrid,Sevilla,0,10189,Marc Pubill,DC,,90,0,0,1,,0.097463,0.097463,0.0,0,0,0,0.0,0,0,1.47677,1.08053
2026-2027,La Liga,2026-08-23,Atletico Madrid,Villarreal,1,10189,Marc Pubill,DR,,71,1,0,1,,0.031955,0.031955,0.0,0,0,0,0.0,0,0,0.739413,3.54183
2026-2027,La Liga,2026-08-29,Levante,Real Betis,1,10319,Adrián De la Fuente,DC,,90,1,0,3,,0.431884,0.431884,0.476407,1,1,0,0.405483,0,0,3.0376,1.92286
2026-2027,La Liga,2026-08-24,Levante,Osasuna,0,10319,Adrián De la Fuente,DC,,90,0,0,1,,0.088461,0.088461,0.0,0,0,0,0.0,0,0,1.27031,0.892536
2026-2027,La Liga,2026-08-16,Levante,Espanyol,0,10319,Adrián De la Fuente,DC,,90,0,0,1,,0.071795,0.071795,0.0,0,0,0,0.0,0,0,0.196262,2.0099
2026-2027,La Liga,2026-08-28,Alaves,Villarreal,1,10364,Nahuel Tenaglia,DC,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.915469,1.45107
2026-2027,La Liga,2026-08-20,Alaves,Rayo Vallecano,0,10364,Nahuel Tenaglia,DC,,90,0,0,1,,0.016976,0.016976,0.0,0,0,0,0.0,0,0,2.22075,0.566429
2026-2027,La Liga,2026-08-15,Alaves,Getafe,1,10364,Nahuel Tenaglia,DC,,90,1,0,3,,0.466474,0.466474,0.0,1,1,0,0.41927,0,0,2.28581,0.259705
2026-2027,La Liga,2026-08-30,Real Madrid,Malaga,1,12190,Arda Güler,Sub,,1,1,0,2,,0.856989,0.856989,0.0,1,1,0,0.817044,0,0,3.40784,0.760169
2026-2027,La Liga,2026-08-26,Real Madrid,Real Sociedad,1,12190,Arda Güler,AMR,,80,0,0,2,,0.057557,0.057557,0.53232,0,0,0,0.0,0,0,3.30519,0.462997
2026-2027,La Liga,2026-08-22,Real Madrid,Espanyol,0,12190,Arda Güler,AMR,,67,0,1,0,,0.0,0.0,0.509703,0,0,0,0.0,0,0,2.56122,1.01908
2026-2027,La Liga,2026-08-29,Sevilla,Atletico Madrid,1,12305,Isaac Romero,Sub,,16,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.08053,1.47677
2026-2027,La Liga,2026-08-22,Sevilla,Athletic Club,0,12305,Isaac Romero,Sub,,41,1,1,1,,0.135399,0.135399,0.302064,0,0,0,0.0,0,0,0.966795,1.46496
2026-2027,La Liga,2026-08-15,Sevilla,Rayo Vallecano,1,12305,Isaac Romero,FW,,51,0,0,2,,0.087116,0.087116,0.0,0,0,0,0.0,0,0,2.01841,1.91219
2026-2027,La Liga,2026-08-29,Sevilla,Atletico Madrid,1,12742,Peque,AMC,,74,0,0,3,,0.206684,0.206684,0.086049,0,0,0,0.0,0,0,1.08053,1.47677
2026-2027,La Liga,2026-08-22,Sevilla,Athletic Club,0,12742,Peque,AMC,,49,0,0,1,,0.046587,0.046587,0.0,0,0,0,0.0,0,0,0.966795,1.46496
2026-2027,La Liga,2026-08-15,Sevilla,Rayo Vallecano,1,12742,Peque,Sub,,39,1,0,2,,0.832537,0.089259,0.033585,0,0,0,0.0,1,1,2.01841,1.91219
2026-2027,La Liga,2026-08-29,Real Sociedad,Espanyol,1,12862,Luka Sucic,MR,,80,0,0,1,,0.024001,0.024001,0.042611,0,0,0,0.0,0,0,2.91657,0.929949
2026-2027,La Liga,2026-08-26,Real Sociedad,Real Madrid,0,12862,Luka Sucic,AMC,,90,1,0,2,,0.083153,0.083153,0.025091,0,0,0,0.0,0,0,0.462997,3.30519
2026-2027,La Liga,2026-08-21,Real Sociedad,Real Betis,0,12862,Luka Sucic,AMC,,89,0,0,2,,0.140682,0.140682,0.102061,0,0,0,0.0,0,0,1.14003,1.69571
2026-2027,La Liga,2026-08-28,Elche,Racing Santander,0,12870,Buba Sangaré,DR,,87,1,0,1,,0.026869,0.026869,0.0,0,0,0,0.0,0,0,1.07551,2.56226
2026-2027,La Liga,2026-08-23,Elche,Barcelona,1,12870,Buba Sangaré,DR,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.17646,4.25182
2026-2027,La Liga,2026-08-17,Elche,Deportivo La Coruna,0,12870,Buba Sangaré,DR,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.58691,0.33987
2026-2027,La Liga,2026-08-29,Real Sociedad,Espanyol,1,13048,Orri Óskarsson,FW,,80,1,0,3,,1.793499,1.793499,0.0,3,1,2,1.793499,0,0,2.91657,0.929949
2026-2027,La Liga,2026-08-26,Real Sociedad,Real Madrid,0,13048,Orri Óskarsson,Sub,,30,0,0,1,,0.084761,0.084761,0.0,0,0,0,0.0,0,0,0.462997,3.30519
2026-2027,La Liga,2026-08-21,Real Sociedad,Real Betis,0,13048,Orri Óskarsson,FW,,90,0,0,3,,0.811572,0.811572,0.016569,2,0,2,0.711603,0,0,1.14003,1.69571
2026-2027,La Liga,2026-08-22,Sevilla,Athletic Club,0,13615,Oso,AML,,81,1,1,2,,0.416148,0.416148,0.135399,1,1,0,0.344079,0,0,0.966795,1.46496
2026-2027,La Liga,2026-08-15,Sevilla,Rayo Vallecano,1,13615,Oso,AML,,83,0,0,2,,0.054597,0.054597,0.0,0,0,0,0.0,0,0,2.01841,1.91219
2026-2027,La Liga,2026-08-29,Sevilla,Atletico Madrid,1,13823,Miguel Sierra,AMR,,86,1,0,4,,0.133194,0.133194,0.131795,0,0,0,0.0,0,0,1.08053,1.47677
2026-2027,La Liga,2026-08-22,Sevilla,Athletic Club,0,13823,Miguel Sierra,AMR,,49,0,0,1,,0.039621,0.039621,0.0,0,0,0,0.0,0,0,0.966795,1.46496
2026-2027,La Liga,2026-08-15,Sevilla,Rayo Vallecano,1,13823,Miguel Sierra,AMR,,75,0,0,1,,0.033585,0.033585,0.085868,0,0,0,0.0,0,0,2.01841,1.91219
2026-2027,La Liga,2026-08-29,Espanyol,Real Sociedad,0,13829,Tyrhys Dolan,AML,,85,0,0,0,,0.0,0.0,0.044998,0,0,0,0.0,0,0,0.929949,2.91657
2026-2027,La Liga,2026-08-22,Espanyol,Real Madrid,1,13829,Tyrhys Dolan,ML,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.01908,2.56122
2026-2027,La Liga,2026-08-16,Espanyol,Levante,1,13829,Tyrhys Dolan,AML,,87,1,0,4,,0.237757,0.237757,0.0,0,0,0,0.0,0,0,2.0099,0.196262
2026-2027,La Liga,2026-08-28,Elche,Racing Santander,0,13839,Marc Aguado,MC,,49,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.07551,2.56226
2026-2027,La Liga,2026-08-23,Elche,Barcelona,1,13839,Marc Aguado,MC,,69,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.17646,4.25182
2026-2027,La Liga,2026-08-17,Elche,Deportivo La Coruna,0,13839,Marc Aguado,MC,,90,1,0,1,,0.089279,0.089279,0.053611,0,0,0,0.0,0,0,1.58691,0.33987
2026-2027,La Liga,2026-08-28,Alaves,Villarreal,1,14681,Mikel Rodríguez,MC,,55,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.915469,1.45107
2026-2027,La Liga,2026-08-20,Alaves,Rayo Vallecano,0,14681,Mikel Rodríguez,MC,,65,0,0,0,,0.0,0.0,0.022375,0,0,0,0.0,0,0,2.22075,0.566429
2026-2027,La Liga,2026-08-15,Alaves,Getafe,1,14681,Mikel Rodríguez,Sub,,30,1,0,2,,0.654525,0.654525,0.044472,1,0,1,0.520548,0,0,2.28581,0.259705
2026-2027,La Liga,2026-08-23,Racing Santander,Getafe,0,14688,Sergio Martínez,DMC,,48,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.1679,0.982608
2026-2027,La Liga,2026-08-16,Racing Santander,Villarreal,1,14688,Sergio Martínez,DMC,,75,1,0,1,,0.032657,0.032657,0.0,0,0,0,0.0,0,0,1.96477,0.768799
2026-2027,La Liga,2026-08-29,Espanyol,Real Sociedad,0,14700,Cala,AMR,,90,0,0,2,,0.082666,0.082666,0.0,0,0,0,0.0,0,0,0.929949,2.91657
2026-2027,La Liga,2026-08-22,Espanyol,Real Madrid,1,14700,Cala,MR,,69,1,0,2,,0.557069,0.557069,0.020844,1,1,0,0.487007,0,0,1.01908,2.56122
2026-2027,La Liga,2026-08-16,Espanyol,Levante,1,14700,Cala,AMR,,77,0,0,2,,0.139632,0.139632,0.014228,0,0,0,0.0,0,0,2.0099,0.196262
2026-2027,La Liga,2026-08-29,Levante,Real Betis,1,14701,Enzo Bardeli,MC,,71,1,1,1,,0.010845,0.010845,0.197864,0,0,0,0.0,0,0,3.0376,1.92286
2026-2027,La Liga,2026-08-24,Levante,Osasuna,0,14701,Enzo Bardeli,MC,,90,0,0,0,,0.0,0.0,0.393466,0,0,0,0.0,0,0,1.27031,0.892536
2026-2027,La Liga,2026-08-16,Levante,Espanyol,0,14701,Enzo Bardeli,Sub,,39,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.196262,2.0099
2026-2027,La Liga,2026-08-30,Malaga,Real Madrid,0,14732,Chupe,FW,,90,0,0,3,,0.191732,0.191732,0.073002,0,0,0,0.0,0,0,0.760169,3.40784
2026-2027,La Liga,2026-08-24,Malaga,Deportivo La Coruna,1,14732,Chupe,FW,,90,1,0,4,,1.107398,0.36412,0.0,1,0,1,0.257157,1,1,1.35649,1.1297
2026-2027,La Liga,2026-08-19,Malaga,Atletico Madrid,0,14732,Chupe,FW,,90,0,0,1,,0.090234,0.090234,0.0,0,0,0,0.0,0,0,0.229576,1.34391
2026-2027,La Liga,2026-08-31,Barcelona,Rayo Vallecano,1,200,Andreas Christensen,DC,,90,0,0,1,,0.137359,0.137359,0.0,0,0,0,0.0,0,0,2.9576,1.06614
2026-2027,La Liga,2026-08-23,Barcelona,Elche,0,200,Andreas Christensen,DC,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,4.25182,1.17646
2026-2027,La Liga,2026-08-29,Sevilla,Atletico Madrid,1,375,Odisseas Vlachodimos,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.08053,1.47677
2026-2027,La Liga,2026-08-22,Sevilla,Athletic Club,0,375,Odisseas Vlachodimos,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.966795,1.46496
2026-2027,La Liga,2026-08-15,Sevilla,Rayo Vallecano,1,375,Odisseas Vlachodimos,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.01841,1.91219
2026-2027,La Liga,2026-08-29,Real Betis,Levante,0,492,Héctor Bellerín,DR,,90,0,0,0,,0.0,0.0,0.116204,0,0,0,0.0,0,0,1.92286,3.0376
2026-2027,La Liga,2026-08-25,Real Betis,Valencia,0,492,Héctor Bellerín,Sub,,15,0,0,0,,0.0,0.0,0.276036,0,0,0,0.0,0,0,0.964495,1.28989
2026-2027,La Liga,2026-08-21,Real Betis,Real Sociedad,1,492,Héctor Bellerín,DR,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.69571,1.14003
2026-2027,La Liga,2026-08-30,Real Madrid,Malaga,1,680,Thibaut Courtois,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.40784,0.760169
2026-2027,La Liga,2026-08-26,Real Madrid,Real Sociedad,1,680,Thibaut Courtois,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.30519,0.462997
2026-2027,La Liga,2026-08-22,Real Madrid,Espanyol,0,680,Thibaut Courtois,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.56122,1.01908
2026-2027,La Liga,2026-08-28,Villarreal,Alaves,0,770,Ayoze Pérez,Sub,,27,0,0,3,,0.164126,0.164126,0.0,0,0,0,0.0,0,0,1.45107,0.915469
2026-2027,La Liga,2026-08-23,Villarreal,Atletico Madrid,0,770,Ayoze Pérez,FW,,66,0,0,1,,0.295268,0.295268,0.049879,1,0,1,0.295268,0,0,3.54183,0.739413
2026-2027,La Liga,2026-08-16,Villarreal,Racing Santander,0,770,Ayoze Pérez,FW,,62,0,0,2,,0.175132,0.175132,0.03662,0,0,0,0.0,0,0,0.768799,1.96477
2026-2027,La Liga,2026-08-27,Celta Vigo,Osasuna,1,1621,Marcos Alonso,DC,,53,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.106731,1.89653
2026-2027,La Liga,2026-08-22,Celta Vigo,Valencia,0,1621,Marcos Alonso,DC,,90,0,0,2,,0.202318,0.202318,0.0,0,0,0,0.0,0,0,0.537309,0.420581
2026-2027,La Liga,2026-08-30,Real Madrid,Malaga,1,1791,Trent Alexander-Arnold,DR,,90,0,1,2,,0.121168,0.121168,0.484404,0,0,0,0.0,0,0,3.40784,0.760169
