season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2026-2027,Bundesliga,2026-09-18,Bayern Munich,Union Berlin,1,647,Harry Kane,FW,,79,2,0,5,,1.340084,0.582308,0.0,1,1,0,0.318476,1,1,4.1308,0.471553
2026-2027,Bundesliga,2026-09-13,Bayern Munich,Elversberg,0,647,Harry Kane,FW,,90,1,1,6,,0.827272,0.827272,0.666779,1,0,1,0.425461,0,0,3.06035,1.02972
2026-2027,Bundesliga,2026-09-05,Bayern Munich,Schalke 04,0,647,Harry Kane,Sub,,42,0,0,3,,0.204598,0.204598,0.08224,0,0,0,0.0,0,0,2.0536,0.25073
2026-2027,Bundesliga,2026-08-28,Bayern Munich,VfB Stuttgart,1,647,Harry Kane,FW,,85,0,0,2,,0.101879,0.101879,0.434648,0,0,0,0.0,0,0,4.07897,1.24951
2026-2027,Bundesliga,2026-09-19,Werder Bremen,Augsburg,1,6098,Niclas Füllkrug,FW,,90,1,0,6,,0.629069,0.629069,0.481719,1,0,1,0.326272,0,0,2.30122,0.742238
2026-2027,Bundesliga,2026-09-12,Werder Bremen,FC Cologne,0,6098,Niclas Füllkrug,FW,,83,1,0,2,,0.56444,0.56444,0.10343,1,1,0,0.511894,0,0,1.18178,1.61333
2026-2027,Bundesliga,2026-09-05,Werder Bremen,RasenBallsport Leipzig,1,6098,Niclas Füllkrug,FW,,77,1,0,1,,0.019816,0.019816,0.011925,0,0,0,0.0,0,0,0.854137,1.58161
2026-2027,Bundesliga,2026-08-30,Werder Bremen,Freiburg,0,6098,Niclas Füllkrug,FW,,62,0,0,2,,0.325705,0.325705,0.0,1,0,1,0.24975,0,0,0.948636,2.38503
2026-2027,Bundesliga,2026-09-19,Eintracht Frankfurt,Freiburg,1,7108,Jonathan Burkardt,FW,,90,1,0,3,,1.082153,1.082153,0.076562,2,1,1,1.055972,0,0,2.08323,2.93158
2026-2027,Bundesliga,2026-09-12,Eintracht Frankfurt,Mainz 05,0,7108,Jonathan Burkardt,FW,,77,1,1,3,,0.441169,0.441169,0.852632,1,1,0,0.318725,0,0,2.15926,2.24195
2026-2027,Bundesliga,2026-09-06,Eintracht Frankfurt,Augsburg,1,7108,Jonathan Burkardt,FW,,90,1,0,4,,0.89829,0.89829,0.026737,2,1,1,0.727095,0,0,2.51037,1.44545
2026-2027,Bundesliga,2026-08-29,Eintracht Frankfurt,Union Berlin,0,7108,Jonathan Burkardt,FW,,74,0,0,1,,0.058667,0.058667,0.027968,0,0,0,0.0,0,0,2.1189,2.28332
2026-2027,Bundesliga,2026-09-19,Freiburg,Eintracht Frankfurt,0,12953,Igor Matanovic,FW,,86,0,0,2,,0.092562,0.092562,0.089952,0,0,0,0.0,0,0,2.93158,2.08323
2026-2027,Bundesliga,2026-09-12,Freiburg,Borussia M.Gladbach,1,12953,Igor Matanovic,FW,,79,2,0,3,,0.810874,0.810874,0.0,1,1,0,0.70986,0,0,2.1488,0.268308
2026-2027,Bundesliga,2026-09-05,Freiburg,Paderborn,0,12953,Igor Matanovic,FW,,90,0,0,5,,0.342466,0.342466,0.060739,0,0,0,0.0,0,0,1.1716,0.733133
2026-2027,Bundesliga,2026-08-30,Freiburg,Werder Bremen,1,12953,Igor Matanovic,FW,,74,1,1,5,,0.20289,0.20289,0.663176,0,0,0,0.0,0,0,2.38503,0.948636
2026-2027,Bundesliga,2026-09-20,Elversberg,Schalke 04,0,14946,Maurice Krattenmacher,Sub,,43,0,0,0,,0.0,0.0,0.016371,0,0,0,0.0,0,0,0.795372,1.26962
2026-2027,Bundesliga,2026-09-13,Elversberg,Bayern Munich,1,14946,Maurice Krattenmacher,Sub,,39,1,0,1,,0.047,0.047,0.0,0,0,0,0.0,0,0,1.02972,3.06035
2026-2027,Bundesliga,2026-09-05,Elversberg,Borussia M.Gladbach,0,14946,Maurice Krattenmacher,Sub,,24,2,0,6,,2.19268,2.19268,0.0,3,1,2,2.007604,0,0,3.03199,2.88776
2026-2027,Bundesliga,2026-08-29,Elversberg,Bayer Leverkusen,1,14946,Maurice Krattenmacher,Sub,,23,0,0,1,,0.034848,0.034848,0.0,0,0,0,0.0,0,0,1.40032,2.61527
2026-2027,Bundesliga,2026-09-19,Freiburg,Eintracht Frankfurt,0,125,Maximilian Eggestein,DMC,,90,0,0,1,,0.329835,0.329835,0.0,1,0,1,0.329835,0,0,2.93158,2.08323
2026-2027,Bundesliga,2026-09-12,Freiburg,Borussia M.Gladbach,1,125,Maximilian Eggestein,DMC,,90,1,0,2,,0.214755,0.214755,0.0,0,0,0,0.0,0,0,2.1488,0.268308
2026-2027,Bundesliga,2026-09-05,Freiburg,Paderborn,0,125,Maximilian Eggestein,DMC,,90,1,0,4,,0.471612,0.471612,0.126327,1,1,0,0.328615,0,0,1.1716,0.733133
2026-2027,Bundesliga,2026-08-30,Freiburg,Werder Bremen,1,125,Maximilian Eggestein,DMC,,90,0,0,2,,0.047162,0.047162,0.028693,0,0,0,0.0,0,0,2.38503,0.948636
2026-2027,Bundesliga,2026-09-19,Borussia Dortmund,VfB Stuttgart,0,3738,Serhou Guirassy,FW,,75,0,0,3,,0.192307,0.192307,0.023253,0,0,0,0.0,0,0,2.11223,0.666049
2026-2027,Bundesliga,2026-09-12,Borussia Dortmund,Paderborn,1,3738,Serhou Guirassy,FW,,90,0,1,3,,0.962088,0.962088,1.020834,2,0,2,0.811736,0,0,3.14526,0.311097
2026-2027,Bundesliga,2026-09-05,Borussia Dortmund,Hoffenheim,0,3738,Serhou Guirassy,FW,,90,1,1,5,,0.661734,0.661734,0.223771,1,1,0,0.328173,0,0,2.02481,2.16627
2026-2027,Bundesliga,2026-08-29,Borussia Dortmund,Hamburger SV,1,3738,Serhou Guirassy,FW,,90,1,0,2,,0.153066,0.153066,0.189665,0,0,0,0.0,0,0,1.31287,1.10643
2026-2027,Bundesliga,2026-09-19,VfB Stuttgart,Borussia Dortmund,1,6626,Joshua Vagnoman,DMR,,90,0,0,2,,0.051246,0.051246,0.196857,0,0,0,0.0,0,0,0.666049,2.11223
2026-2027,Bundesliga,2026-09-12,VfB Stuttgart,Hoffenheim,0,6626,Joshua Vagnoman,DMR,,86,0,0,0,,0.0,0.0,0.122468,0,0,0,0.0,0,0,2.66977,2.95745
2026-2027,Bundesliga,2026-09-04,VfB Stuttgart,FC Cologne,1,6626,Joshua Vagnoman,DMR,,90,1,1,3,,0.683528,0.683528,0.278707,1,0,1,0.618472,0,0,3.5224,2.85818
2026-2027,Bundesliga,2026-08-28,VfB Stuttgart,Bayern Munich,0,6626,Joshua Vagnoman,DMR,,90,1,0,1,,0.073437,0.073437,0.0,0,0,0,0.0,0,0,1.24951,4.07897
2026-2027,Bundesliga,2026-09-20,RasenBallsport Leipzig,Bayer Leverkusen,0,6708,Bote Baku,DR,,88,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.929998,2.54515
2026-2027,Bundesliga,2026-09-13,RasenBallsport Leipzig,Hamburger SV,1,6708,Bote Baku,Sub,,14,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.4682,0.508374
2026-2027,Bundesliga,2026-09-05,RasenBallsport Leipzig,Werder Bremen,0,6708,Bote Baku,DR,,90,1,0,3,,0.616361,0.616361,0.046399,1,1,0,0.544395,0,0,1.58161,0.854137
2026-2027,Bundesliga,2026-08-29,RasenBallsport Leipzig,Borussia M.Gladbach,1,6708,Bote Baku,DR,,74,1,0,2,,0.366301,0.366301,0.0,1,1,0,0.330904,0,0,3.76496,1.23375
2026-2027,Bundesliga,2026-09-19,Mainz 05,Borussia M.Gladbach,0,7882,Sheraldo Becker,FW,,82,1,1,5,,0.269606,0.269606,0.934179,0,0,0,0.0,0,0,3.46968,3.0902
2026-2027,Bundesliga,2026-09-12,Mainz 05,Eintracht Frankfurt,1,7882,Sheraldo Becker,FW,,77,0,0,3,,0.210246,0.210246,0.178065,0,0,0,0.0,0,0,2.24195,2.15926
2026-2027,Bundesliga,2026-09-06,Mainz 05,Hamburger SV,0,7882,Sheraldo Becker,FW,,69,1,2,4,,0.497789,0.497789,1.349706,1,1,0,0.374689,0,0,3.27983,0.257239
2026-2027,Bundesliga,2026-08-29,Mainz 05,Paderborn,1,7882,Sheraldo Becker,FW,,69,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.54945,0.691131
2026-2027,Bundesliga,2026-09-19,Borussia Dortmund,VfB Stuttgart,0,8778,Fabio Silva,Sub,,15,0,0,1,,0.064266,0.064266,0.0,0,0,0,0.0,0,0,2.11223,0.666049
2026-2027,Bundesliga,2026-09-12,Borussia Dortmund,Paderborn,1,8778,Fabio Silva,AMC,,68,1,0,2,,0.403424,0.403424,0.0,1,1,0,0.283412,0,0,3.14526,0.311097
2026-2027,Bundesliga,2026-09-05,Borussia Dortmund,Hoffenheim,0,8778,Fabio Silva,Sub,,25,1,0,1,,0.223771,0.223771,0.0,1,1,0,0.223771,0,0,2.02481,2.16627
2026-2027,Bundesliga,2026-09-19,Borussia Dortmund,VfB Stuttgart,0,9202,Felix Nmecha,MC,,90,0,0,1,,0.091077,0.091077,0.16375,0,0,0,0.0,0,0,2.11223,0.666049
2026-2027,Bundesliga,2026-09-12,Borussia Dortmund,Paderborn,1,9202,Felix Nmecha,Sub,,22,2,0,2,,0.57785,0.57785,0.0,1,1,0,0.446071,0,0,3.14526,0.311097
2026-2027,Bundesliga,2026-09-05,Borussia Dortmund,Hoffenheim,0,9202,Felix Nmecha,MC,,49,0,0,1,,0.100768,0.100768,0.089574,0,0,0,0.0,0,0,2.02481,2.16627
2026-2027,Bundesliga,2026-08-29,Borussia Dortmund,Hamburger SV,1,9202,Felix Nmecha,MC,,76,0,0,2,,0.075004,0.075004,0.084265,0,0,0,0.0,0,0,1.31287,1.10643
2026-2027,Bundesliga,2026-09-19,Freiburg,Eintracht Frankfurt,0,10497,Yannick Engelhardt,DMC,,90,0,0,2,,0.644554,0.644554,0.018063,1,0,1,0.498383,0,0,2.93158,2.08323
2026-2027,Bundesliga,2026-09-12,Freiburg,Borussia M.Gladbach,1,10497,Yannick Engelhardt,DMC,,90,2,0,4,,0.316958,0.316958,0.0,0,0,0,0.0,0,0,2.1488,0.268308
2026-2027,Bundesliga,2026-09-05,Freiburg,Paderborn,0,10497,Yannick Engelhardt,DMC,,83,0,0,1,,0.075235,0.075235,0.0,0,0,0,0.0,0,0,1.1716,0.733133
2026-2027,Bundesliga,2026-08-30,Freiburg,Werder Bremen,1,10497,Yannick Engelhardt,DMC,,90,0,0,1,,0.047529,0.047529,0.0,0,0,0,0.0,0,0,2.38503,0.948636
2026-2027,Bundesliga,2026-09-20,Hoffenheim,Paderborn,0,10774,Adam Hlozek,FW,,62,0,0,2,,0.179902,0.179902,0.073567,0,0,0,0.0,0,0,1.67256,1.34065
2026-2027,Bundesliga,2026-09-12,Hoffenheim,VfB Stuttgart,1,10774,Adam Hlozek,AMC,,87,2,0,7,,1.355937,1.355937,0.0,3,2,1,1.050745,0,0,2.95745,2.66977
2026-2027,Bundesliga,2026-09-05,Hoffenheim,Borussia Dortmund,1,10774,Adam Hlozek,FW,,76,0,0,2,,0.465957,0.465957,0.0,1,0,1,0.402846,0,0,2.16627,2.02481
2026-2027,Bundesliga,2026-08-29,Hoffenheim,FC Cologne,0,10774,Adam Hlozek,FW,,54,0,0,2,,0.084251,0.084251,0.017462,0,0,0,0.0,0,0,1.92317,2.31412
2026-2027,Bundesliga,2026-09-19,FC Cologne,Hamburger SV,0,10794,Thijs Dallinga,FW,,66,0,0,3,,0.876422,0.876422,0.418056,1,0,1,0.645549,0,0,2.15949,2.07655
2026-2027,Bundesliga,2026-09-12,FC Cologne,Werder Bremen,1,10794,Thijs Dallinga,FW,,66,0,0,3,,0.928714,0.170937,0.0,0,0,0,0.0,0,1,1.61333,1.18178
2026-2027,Bundesliga,2026-08-29,FC Cologne,Hoffenheim,1,10794,Thijs Dallinga,Sub,,24,2,0,3,,0.454967,0.454967,0.0,1,1,0,0.361759,0,0,2.31412,1.92317
2026-2027,Bundesliga,2026-09-18,Union Berlin,Bayern Munich,0,10926,Tim Skarke,Sub,,42,0,0,0,,0.0,0.0,0.083868,0,0,0,0.0,0,0,0.471553,4.1308
2026-2027,Bundesliga,2026-09-11,Union Berlin,Schalke 04,1,10926,Tim Skarke,Sub,,12,1,0,3,,0.636144,0.636144,0.092568,1,1,0,0.547758,0,0,1.91756,3.21809
2026-2027,Bundesliga,2026-09-05,Union Berlin,Bayer Leverkusen,0,10926,Tim Skarke,Sub,,26,0,0,1,,0.027601,0.027601,0.015586,0,0,0,0.0,0,0,0.249852,3.39215
2026-2027,Bundesliga,2026-08-29,Union Berlin,Eintracht Frankfurt,1,10926,Tim Skarke,Sub,,21,1,0,2,,1.021969,1.021969,0.307684,1,1,0,0.902401,0,0,2.28332,2.1189
2026-2027,Bundesliga,2026-09-19,Werder Bremen,Augsburg,1,12924,Marco Grüll,DML,,90,1,1,2,,0.474023,0.474023,0.155701,1,1,0,0.416952,0,0,2.30122,0.742238
2026-2027,Bundesliga,2026-09-12,Werder Bremen,FC Cologne,0,12924,Marco Grüll,AML,,90,0,0,2,,0.138578,0.138578,0.159526,0,0,0,0.0,0,0,1.18178,1.61333
2026-2027,Bundesliga,2026-09-05,Werder Bremen,RasenBallsport Leipzig,1,12924,Marco Grüll,AML,,90,1,1,5,,0.167573,0.167573,0.093758,0,0,0,0.0,0,0,0.854137,1.58161
2026-2027,Bundesliga,2026-08-30,Werder Bremen,Freiburg,0,12924,Marco Grüll,FWL,,86,0,1,1,,0.093141,0.093141,0.402175,0,0,0,0.0,0,0,0.948636,2.38503
2026-2027,Bundesliga,2026-09-20,RasenBallsport Leipzig,Bayer Leverkusen,0,12941,Antonio Nusa,AML,,90,0,0,2,,0.059949,0.059949,0.505423,0,0,0,0.0,0,0,0.929998,2.54515
2026-2027,Bundesliga,2026-09-13,RasenBallsport Leipzig,Hamburger SV,1,12941,Antonio Nusa,FWL,,80,1,2,2,,0.095636,0.095636,1.183104,0,0,0,0.0,0,0,2.4682,0.508374
2026-2027,Bundesliga,2026-09-05,RasenBallsport Leipzig,Werder Bremen,0,12941,Antonio Nusa,FWL,,87,0,0,2,,0.055775,0.055775,0.0,0,0,0,0.0,0,0,1.58161,0.854137
2026-2027,Bundesliga,2026-08-29,RasenBallsport Leipzig,Borussia M.Gladbach,1,12941,Antonio Nusa,FWL,,90,1,0,4,,0.26549,0.26549,0.344141,0,0,0,0.0,0,0,3.76496,1.23375
2026-2027,Bundesliga,2026-09-19,Eintracht Frankfurt,Freiburg,1,12954,Can Uzun,ML,,90,0,0,2,,0.131634,0.131634,0.161491,0,0,0,0.0,0,0,2.08323,2.93158
2026-2027,Bundesliga,2026-09-12,Eintracht Frankfurt,Mainz 05,0,12954,Can Uzun,AMC,,90,2,0,2,,1.276696,1.276696,0.069981,2,2,0,1.276696,0,0,2.15926,2.24195
2026-2027,Bundesliga,2026-09-06,Eintracht Frankfurt,Augsburg,1,12954,Can Uzun,ML,,70,0,0,3,,0.401021,0.401021,0.246637,1,0,1,0.313676,0,0,2.51037,1.44545
2026-2027,Bundesliga,2026-08-29,Eintracht Frankfurt,Union Berlin,0,12954,Can Uzun,ML,,87,0,0,1,,0.4375,0.4375,0.134488,1,0,1,0.4375,0,0,2.1189,2.28332
2026-2027,Bundesliga,2026-09-20,Elversberg,Schalke 04,0,13289,David Mokwa,FW,,77,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.795372,1.26962
2026-2027,Bundesliga,2026-09-13,Elversberg,Bayern Munich,1,13289,David Mokwa,FW,,78,0,0,1,,0.060441,0.060441,0.0,0,0,0,0.0,0,0,1.02972,3.06035
2026-2027,Bundesliga,2026-09-05,Elversberg,Borussia M.Gladbach,0,13289,David Mokwa,FW,,90,1,0,1,,0.528466,0.528466,0.313248,1,1,0,0.528466,0,0,3.03199,2.88776
2026-2027,Bundesliga,2026-08-29,Elversberg,Bayer Leverkusen,1,13289,David Mokwa,FW,,77,1,0,2,,0.644754,0.644754,0.038662,1,1,0,0.611641,0,0,1.40032,2.61527
2026-2027,Bundesliga,2026-09-20,Bayer Leverkusen,RasenBallsport Leipzig,1,13856,Christian Kofane,Sub,,9,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.54515,0.929998
2026-2027,Bundesliga,2026-09-12,Bayer Leverkusen,Augsburg,0,13856,Christian Kofane,FW,,65,1,0,4,,0.252038,0.252038,0.08772,0,0,0,0.0,0,0,1.88606,0.842513
2026-2027,Bundesliga,2026-09-05,Bayer Leverkusen,Union Berlin,1,13856,Christian Kofane,Sub,,22,0,0,2,,0.219576,0.219576,0.0,0,0,0,0.0,0,0,3.39215,0.249852
2026-2027,Bundesliga,2026-08-29,Bayer Leverkusen,Elversberg,0,13856,Christian Kofane,Sub,,33,1,0,2,,0.579558,0.579558,0.0,1,1,0,0.451404,0,0,2.61527,1.40032
2026-2027,Bundesliga,2026-09-19,Augsburg,Werder Bremen,0,13865,Robin Fellhauer,AMC,,90,1,0,1,,0.368229,0.368229,0.183588,1,1,0,0.368229,0,0,0.742238,2.30122
2026-2027,Bundesliga,2026-09-12,Augsburg,Bayer Leverkusen,1,13865,Robin Fellhauer,AMC,,79,0,0,0,,0.0,0.0,0.142296,0,0,0,0.0,0,0,0.842513,1.88606
2026-2027,Bundesliga,2026-09-06,Augsburg,Eintracht Frankfurt,0,13865,Robin Fellhauer,MC,,62,1,0,2,,0.617988,0.617988,0.0,1,1,0,0.596653,0,0,1.44545,2.51037
2026-2027,Bundesliga,2026-08-30,Augsburg,Schalke 04,1,13865,Robin Fellhauer,AMC,,77,0,0,3,,0.205188,0.205188,0.0,0,0,0,0.0,0,0,5.53649,1.83691
2026-2027,Bundesliga,2026-09-20,Hoffenheim,Paderborn,0,14024,Adam Daghim,ML,,80,1,0,1,,0.316074,0.316074,0.161265,1,1,0,0.316074,0,0,1.67256,1.34065
2026-2027,Bundesliga,2026-09-12,Hoffenheim,VfB Stuttgart,1,14024,Adam Daghim,AML,,90,0,1,1,,0.060384,0.060384,1.041703,0,0,0,0.0,0,0,2.95745,2.66977
2026-2027,Bundesliga,2026-09-05,Hoffenheim,Borussia Dortmund,1,14024,Adam Daghim,ML,,90,0,1,3,,0.105595,0.105595,0.794149,0,0,0,0.0,0,0,2.16627,2.02481
2026-2027,Bundesliga,2026-08-29,Hoffenheim,FC Cologne,0,14024,Adam Daghim,ML,,88,1,0,1,,0.03134,0.03134,0.031997,0,0,0,0.0,0,0,1.92317,2.31412
2026-2027,Bundesliga,2026-09-19,Borussia M.Gladbach,Mainz 05,1,14428,Hugo Bolin,MC,,90,0,0,2,,0.09596,0.09596,0.028738,0,0,0,0.0,0,0,3.0902,3.46968
2026-2027,Bundesliga,2026-09-12,Borussia M.Gladbach,Freiburg,0,14428,Hugo Bolin,FW,,47,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.268308,2.1488
2026-2027,Bundesliga,2026-09-05,Borussia M.Gladbach,Elversberg,1,14428,Hugo Bolin,AMC,,90,2,0,6,,1.294833,1.294833,0.286215,2,2,0,0.966614,0,0,2.88776,3.03199
2026-2027,Bundesliga,2026-08-29,Borussia M.Gladbach,RasenBallsport Leipzig,0,14428,Hugo Bolin,AMR,,90,0,0,4,,0.51261,0.51261,0.091336,1,0,1,0.363696,0,0,1.23375,3.76496
2026-2027,Bundesliga,2026-09-19,Mainz 05,Borussia M.Gladbach,0,249,Danny da Costa,Sub,,19,1,0,1,,0.600218,0.600218,0.104492,1,1,0,0.600218,0,0,3.46968,3.0902
2026-2027,Bundesliga,2026-09-12,Mainz 05,Eintracht Frankfurt,1,249,Danny da Costa,Sub,,25,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.24195,2.15926
2026-2027,Bundesliga,2026-09-06,Mainz 05,Hamburger SV,0,249,Danny da Costa,Sub,,8,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.27983,0.257239
2026-2027,Bundesliga,2026-08-29,Mainz 05,Paderborn,1,249,Danny da Costa,DC,,90,0,0,5,,0.19337,0.19337,0.104498,0,0,0,0.0,0,0,1.54945,0.691131
2026-2027,Bundesliga,2026-09-19,VfB Stuttgart,Borussia Dortmund,1,419,Maximilian Mittelstädt,DC,,90,0,0,2,,0.035588,0.035588,0.233626,0,0,0,0.0,0,0,0.666049,2.11223
2026-2027,Bundesliga,2026-09-12,VfB Stuttgart,Hoffenheim,0,419,Maximilian Mittelstädt,DML,,90,1,0,1,,0.380609,0.380609,0.847965,1,1,0,0.380609,0,0,2.66977,2.95745
2026-2027,Bundesliga,2026-09-04,VfB Stuttgart,FC Cologne,1,419,Maximilian Mittelstädt,DC,,78,0,1,0,,0.0,0.0,0.834046,0,0,0,0.0,0,0,3.5224,2.85818
2026-2027,Bundesliga,2026-08-28,VfB Stuttgart,Bayern Munich,0,419,Maximilian Mittelstädt,DML,,90,0,0,2,,0.046852,0.046852,0.245668,0,0,0,0.0,0,0,1.24951,4.07897
2026-2027,Bundesliga,2026-09-18,Union Berlin,Bayern Munich,0,1648,Emmanuel Latte Lath,FW,,48,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.471553,4.1308
2026-2027,Bundesliga,2026-09-11,Union Berlin,Schalke 04,1,1648,Emmanuel Latte Lath,FW,,78,0,0,1,,0.078697,0.078697,0.0,0,0,0,0.0,0,0,1.91756,3.21809
2026-2027,Bundesliga,2026-09-05,Union Berlin,Bayer Leverkusen,0,1648,Emmanuel Latte Lath,FW,,64,0,0,1,,0.058282,0.058282,0.0,0,0,0,0.0,0,0,0.249852,3.39215
2026-2027,Bundesliga,2026-08-29,Union Berlin,Eintracht Frankfurt,1,1648,Emmanuel Latte Lath,FW,,69,1,0,2,,0.22235,0.22235,0.0,0,0,0,0.0,0,0,2.28332,2.1189
2026-2027,Bundesliga,2026-09-20,RasenBallsport Leipzig,Bayer Leverkusen,0,3300,Christopher Nkunku,AMC,,88,0,0,0,,0.0,0.0,0.130893,0,0,0,0.0,0,0,0.929998,2.54515
2026-2027,Bundesliga,2026-09-13,RasenBallsport Leipzig,Hamburger SV,1,3300,Christopher Nkunku,Sub,,56,1,0,4,,0.767606,0.767606,0.0,1,1,0,0.438625,0,0,2.4682,0.508374
