date,kick_off,league,home_team,away_team,lambda_home,lambda_away,lambda_total,lambda_home_recent,lambda_away_recent,divergence,consensus,policy_version,home_matches,away_matches,p_over_8.5,fair_over_8.5,fair_under_8.5,p_over_9.5,fair_over_9.5,fair_under_9.5,p_over_10.5,fair_over_10.5,fair_under_10.5,p_over_11.5,fair_over_11.5,fair_under_11.5
2026-05-04,2026-05-04T14:00:00Z,epl,Chelsea,Nottingham Forest,5.892,3.703,9.595,5.436,4.281,0.0126,aligned,V3,452,148,0.6198,1.613,2.63,0.4905,2.039,1.963,0.3665,2.729,1.578,0.2583,3.872,1.348
2026-05-04,2026-05-04T19:00:00Z,epl,Everton,Manchester City,2.204,8.323,10.527,2.333,7.645,0.0522,aligned,V3,452,451,0.7233,1.383,3.614,0.606,1.65,2.538,0.4826,2.072,1.933,0.3644,2.744,1.573
2026-05-04,2026-05-04T16:30:00Z,serie-a,Cremonese,Lazio,3.453,5.422,8.876,3.139,6.71,0.1097,aligned,V3,72,452,0.5279,1.894,2.118,0.3962,2.524,1.656,0.2794,3.579,1.388,0.1851,5.402,1.227
2026-05-04,2026-05-04T18:45:00Z,serie-a,Roma,Fiorentina,5.065,3.649,8.714,4.238,4.002,0.0544,aligned,V3,452,452,0.5061,1.976,2.025,0.375,2.667,1.6,0.2607,3.836,1.353,0.1702,5.877,1.205
2026-05-04,2026-05-04T19:00:00Z,la-liga,Sevilla,Real Sociedad,5.182,5.394,10.575,4.423,5.444,0.067,aligned,V3,451,451,0.7281,1.373,3.678,0.6117,1.635,2.575,0.4886,2.047,1.955,0.3702,2.701,1.588
