compared_at,captured_at,match_date,kickoff,bookmaker,competition,home_team,away_team,is_home,player_id,player_name,canonical_player_name,player_team,opponent,position,position_group,odds_decimal,implied_prob,model_version,calibration_version,allocation_status,roster_prior_players,model_p_atgs,model_fair_odds_atgs,model_lambda,team_expected_npxg,team_share,non_pen_lambda,base_non_pen_lambda,penalty_lambda,base_model_lambda,role_adjustment_factor,role_adjustment_reason,penalty_dependency_share,penalty_dependent,penalty_share,baseline_penalty_share,baseline_penalty_sample,baseline_penalty_source,career_player_penalties,career_team_penalties,career_penalty_share,penalty_evidence_share,penalty_evidence_sample,penalty_evidence_source,penalty_evidence_note,is_penalty_taker,penalty_role,penalty_share_prior,penalty_share_prior_weight,penalty_hierarchy_boost_xg,penalty_transfer,penalty_transfer_from,penalty_transfer_level,lineup_state,lineup_status,lineup_source,lineup_input,lineup_match_name,trust_tier,fixture_corruption_score,fixture_corruption_flags,minutes_estimate,usual_position,usual_position_score,usual_position_share_10,usual_position_matches_10,today_position_group,today_position_score,today_formation,position_change_score,position_upgrade,expected_minutes,recent_matches_8,recent_npxg_8,recent_np_goals_8,recent_npxg_per90_8,finishing_luck_8,last_fixture_avg_xga_3,next_opponent_xga,fixture_swing_3,attack_factor,opp_factor,ev,edge_pct,method,resolver_source,historical_minutes,signal_confidence,legacy_public_action,public_action,public_policy_reason,recommended_stake_units,recommended_stake_band,recommended_stake_label,shadow_action,confidence_reason,team_lineup_status,source,notes
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,14943,Felix Keidel,Felix Keidel,Elversberg,Bayern Munich,DMC,DMC,11.0,0.090909,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.049531,20.1892,0.0508,1.8149,0.028,0.0508,0.0508,0.0,0.0508,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,starter,confirmed_starter,fotmob_confirmed,confirmed_xi,Felix Keidel,T1,0.0,,85.0,DMC,2,1.0,2,DMC,2,4-2-3-1,0,0,85.0,2,0.0905,1.0,0.0453,0.9095,1.8297,1.6395,0.8961,1.1705,1.1866,-0.455154,-45.515,fallback,history,180.0,low,suppress,no_action,,0.0,,,no_action,fallback_method,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,9127,Lukas Petkov,Lukas Petkov,Elversberg,Bayern Munich,AMR,AMR,4.5,0.222222,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.099907,10.0093,0.1053,1.8149,0.058,0.1053,0.1053,0.0,0.1053,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,1,primary,0.8,8.0,0.0,0,,,starter,confirmed_starter,fotmob_confirmed,confirmed_xi,Lukas Petkov,T1,0.0,,85.0,AMR,4,1.0,2,AM,4,4-2-3-1,0,0,85.0,2,0.1888,1.0,0.0944,0.8112,1.8297,1.6395,0.8961,1.1705,1.1866,-0.550417,-55.042,fallback,history,180.0,low,suppress,no_action,,0.0,,,no_action,fallback_method,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,10289,Tom Bischof,Tom Bischof,Bayern Munich,SV 07 Elversberg,DL,DL,3.2,0.3125,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.125401,7.9744,0.134,2.687,0.0499,0.134,0.1276,0.0,0.1276,1.05,confirmed_role_delta=+1;usual=DL;today=DMC;weight=1.00,0.0,0,0.0,0.0,4.71,recent_long,0.0,16.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,starter,confirmed_starter,fotmob_confirmed,confirmed_xi,Tom Bischof,T1,0.0,,85.0,DL,1,1.0,5,DMC,2,4-2-3-1,1,0,85.0,8,1.1184,3.0,0.2097,1.8816,1.8175,2.7557,1.5162,1.9595,1.224,-0.598717,-59.872,model,history,4016.0,high,monitor,no_action,,0.0,,,no_action,"history_resolver,confirmed_starter,role_adjusted",Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,10986,Min-Jae Kim,Min-Jae Kim,Bayern Munich,SV 07 Elversberg,DC,DC,9.0,0.111111,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.042119,23.742,0.043,2.687,0.016,0.043,0.043,0.0,0.043,1.0,,0.0,0,0.0,0.0,4.28,recent_long,0.0,21.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,starter,confirmed_starter,fotmob_confirmed,confirmed_xi,Min-Jae Kim,T1,0.0,,85.0,DC,1,1.0,8,DEF,1,4-2-3-1,0,0,85.0,8,0.1803,0.0,0.0284,-0.1803,1.7974,2.7557,1.5332,1.9595,1.224,-0.620925,-62.092,model,history,5897.0,high,monitor,no_action,,0.0,,,no_action,"history_resolver,confirmed_starter",Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,14941,Maximilian Rohr,Maximilian Rohr,Elversberg,Bayern Munich,DC,DC,15.0,0.066667,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.020579,48.5939,0.0208,1.8149,0.0115,0.0208,0.0208,0.0,0.0208,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,starter,confirmed_starter,fotmob_confirmed,confirmed_xi,Maximilian Rohr,T1,0.0,,85.0,DC,1,1.0,2,DEF,1,4-2-3-1,0,0,85.0,2,0.0387,0.0,0.02,-0.0387,1.8297,1.6395,0.8961,1.1705,1.1866,-0.69132,-69.132,fallback,history,174.0,low,suppress,no_action,,0.0,,,no_action,fallback_method,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,9458,Josip Stanisic,Josip Stanisic,Bayern Munich,SV 07 Elversberg,Sub,Sub,6.5,0.153846,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.045785,21.8412,0.0469,2.687,0.0174,0.0469,0.0469,0.0,0.0469,1.0,,0.0,0,0.0,0.0,4.65,recent_long,0.0,14.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,starter,confirmed_starter,fotmob_confirmed,confirmed_xi,Josip Stanišić,T1,0.0,,85.0,DR,1,1.0,6,DEF,1,4-2-3-1,0,0,85.0,8,0.4209,0.0,0.0746,-0.4209,1.8541,2.7557,1.4863,1.9595,1.224,-0.702397,-70.24,model,history,3943.0,high,monitor,no_action,,0.0,,,no_action,"history_resolver,confirmed_starter",Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,10833,Lukasz Poreba,Lukasz Poreba,Elversberg,Bayern Munich,DMC,DMC,9.0,0.111111,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.023909,41.8259,0.0242,1.8149,0.0133,0.0242,0.0242,0.0,0.0242,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,starter,confirmed_starter,fotmob_confirmed,confirmed_xi,Łukasz Poręba,T1,0.0,,85.0,DMC,2,1.0,2,DMC,2,4-2-3-1,0,0,85.0,2,0.0,0.0,0.0,0.0,1.8297,1.6395,0.8961,1.1705,1.1866,-0.784822,-78.482,fallback,history,180.0,low,suppress,no_action,,0.0,,,no_action,fallback_method,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,13122,Nathaniel Brown,Nathaniel Brown,Bayern Munich,SV 07 Elversberg,AMC,AMC,2.75,0.363636,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.075653,13.2182,0.0787,2.687,0.0293,0.0787,0.0787,0.0,0.0787,1.0,,0.0,0,0.0,0.0,2.91,recent_long,0.0,8.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,starter,confirmed_starter,fotmob_confirmed,confirmed_xi,Nathaniel Brown,T1,0.0,,85.0,DL,1,0.5,10,DEF,1,4-2-3-1,0,0,85.0,8,0.2579,0.0,0.0357,-0.2579,2.9667,2.7557,0.9289,1.9595,1.224,-0.791953,-79.195,model,history,4742.0,high,monitor,no_action,,0.0,,,no_action,"history_resolver,confirmed_starter",Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,14942,Lukas Pinckert,Lukas Pinckert,Elversberg,Bayern Munich,DC,DC,15.0,0.066667,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.012027,83.1488,0.0121,1.8149,0.0067,0.0121,0.0121,0.0,0.0121,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,starter,confirmed_starter,fotmob_confirmed,confirmed_xi,Lukas Pinckert,T1,0.0,,85.0,DC,1,1.0,2,DEF,1,4-2-3-1,0,0,85.0,2,0.0,0.0,0.0,0.0,1.8297,1.6395,0.8961,1.1705,1.1866,-0.819601,-81.96,fallback,history,180.0,low,suppress,no_action,,0.0,,,no_action,fallback_method,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,10408,Luis Diaz,Luis Diaz,Bayern Munich,SV 07 Elversberg,AML,AML,1.833,0.545554,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.094661,10.564,0.0994,2.687,0.037,0.0994,0.0994,0.0,0.0994,1.0,,0.0,0,0.0,0.0,4.06,recent_long,0.0,11.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Luis Díaz,T1,0.0,,14.0,AML,4,1.0,7,,,,,0,14.0,8,3.441,1.0,0.6632,-2.441,3.0151,2.7557,0.914,1.9595,1.224,-0.826486,-82.649,model,history,2644.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,8418,Jamal Musiala,Jamal Musiala,Bayern Munich,SV 07 Elversberg,AMC,AMC,1.833,0.545554,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.067111,14.9007,0.0695,2.687,0.0243,0.0652,0.0652,0.0042,0.0695,1.0,,0.0611,0,0.157,0.157,5.41,recent_long,1.0,16.0,0.0625,0.0,0.0,,,1,tertiary,0.0,0.0,0.0009,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Jamal Musiala,T1,0.0,,14.0,AMC,4,0.7143,7,,,,,0,14.0,8,3.3714,2.0,0.6348,-1.3714,1.8541,2.7557,1.4863,1.9595,1.224,-0.876985,-87.699,model,history,4283.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,14937,Ismael Saibari,Ismael Saibari,Bayern Munich,SV 07 Elversberg,F S,F S,1.833,0.545554,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.052322,19.1124,0.0537,2.687,0.02,0.0537,0.0537,0.0,0.0537,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,starter,confirmed_starter,fotmob_confirmed,confirmed_xi,Ismael Saibari,T1,0.0,,85.0,,,0.0,0,AM,4,4-2-3-1,,0,85.0,0,0.0,0.0,0.0,0.0,,2.7557,,1.9595,1.224,-0.904094,-90.409,fallback,live_roster,0.0,low,suppress,no_action,,0.0,,,no_action,fallback_method,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,9715,Hiroki Ito,Hiroki Ito,Bayern Munich,SV 07 Elversberg,DC,DC,4.75,0.210526,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.016545,60.4411,0.0167,2.687,0.0062,0.0167,0.0167,0.0,0.0167,1.0,,0.0,0,0.0,0.0,4.02,recent_long,0.0,12.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Hiroki Ito,T1,0.0,,14.0,DC,1,0.5714,7,,,,,0,14.0,8,0.0325,0.0,0.0058,-0.0325,1.7974,2.7557,1.5332,1.9595,1.224,-0.921411,-92.141,model,history,3413.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,6109,Konrad Laimer,Konrad Laimer,Bayern Munich,SV 07 Elversberg,DR,DR,4.0,0.25,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.014915,67.0468,0.015,2.687,0.0056,0.015,0.015,0.0,0.015,1.0,,0.0,0,0.0,0.0,4.62,recent_long,0.0,24.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Konrad Laimer,T1,0.0,,14.0,DR,1,0.7143,7,,,,,0,14.0,8,0.4859,0.0,0.0819,-0.4859,3.0151,2.7557,0.914,1.9595,1.224,-0.94034,-94.034,model,history,5634.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
