baseline_mae,empirical_total_vmr,fixed_alpha_brier,full_mae,hierarchical_nb_brier,mae_improvement_pct,max_reliability_gap,poisson_brier,priced_total_vmr,season,status,train_legs,validation_matches
3.075242712182472,1.3727451743900692,0.19035416856560744,2.838828999437223,0.1900886325045629,7.687644029159185,0.015270641262595697,0.19001585980941588,1.4312111885263439,2024-2025,OK,34850,1727
3.042545116904369,1.4593579543460864,0.18580305165157032,2.7904504367680683,0.18527506879310846,8.285651336299455,0.020906302248916653,0.1852310269807396,1.4820131690962515,2025-2026,OK,38304,1734
