league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
ligue-1,2019-2020,13/09/2019,Lille,Angers,2,1,13,8,4,4,4,4,3,16,1,2,0,0,H,1,0,H,1.95,3.2,4.5,1.91,3.3,4.4,1.97,3.4,4,2.2,1.66,1.99,1.94,1.95,3.4,4,1.91,3.3,4.4,2,3.3,4,2.2,1.66,1.92,2.01
ligue-1,2019-2020,13/09/2019,Amiens,Lyon,2,2,11,12,2,6,4,1,12,14,3,2,0,0,D,1,2,A,5,3.75,1.72,5,3.75,1.72,4.5,3.6,1.8,1.9,1.9,1.97,1.96,4.2,3.5,1.9,4.25,3.5,1.9,4.5,3.6,1.8,1.9,1.9,1.97,1.96
ligue-1,2019-2020,14/09/2019,Paris SG,Strasbourg,1,0,16,6,7,3,5,2,12,12,2,2,0,0,H,0,0,D,1.2,7,13,1.2,7,14,1.17,7.5,15,1.44,2.75,2.01,1.92,1.2,7,13,1.18,7.5,15,1.17,7.5,15,1.36,3.2,1.83,2.1
ligue-1,2019-2020,14/09/2019,Bordeaux,Metz,2,0,15,15,6,3,4,6,18,15,2,2,0,0,H,2,0,H,1.85,3.3,4.75,1.85,3.4,4.6,1.85,3.35,4.8,2.5,1.53,1.88,2.05,2,3.2,4,1.91,3.3,4.5,2,3.1,4.3,2.75,1.44,2.1,1.83
ligue-1,2019-2020,14/09/2019,Brest,Rennes,0,0,10,9,2,2,2,4,10,12,2,2,0,0,D,0,0,D,3.3,3.3,2.25,3.2,3.3,2.3,3.2,3.3,2.3,2.1,1.72,1.9,2.03,3.1,3.2,2.37,3.2,3.1,2.4,3.15,3.2,2.35,2,1.8,1.83,2.1
ligue-1,2019-2020,14/09/2019,Dijon,Nimes,0,0,16,7,2,3,6,0,14,11,3,1,0,0,D,0,0,D,2.7,3.3,2.62,2.65,3.4,2.65,2.75,3.35,2.6,1.9,1.9,2.02,1.91,2.8,3.3,2.5,2.65,3.4,2.65,2.8,3.3,2.55,2,1.8,2.07,1.86
ligue-1,2019-2020,14/09/2019,Montpellier,Nice,2,1,17,13,8,5,8,1,17,11,2,2,0,0,H,1,1,D,2,3.5,3.75,1.95,3.1,4.6,2.15,3.2,3.6,2.5,1.53,1.96,1.97,1.9,3.4,4.33,1.95,3.25,4.33,2,3.3,4,2,1.8,1.98,1.95
ligue-1,2019-2020,15/09/2019,Nantes,Reims,1,0,8,9,4,1,7,5,18,15,1,3,0,0,H,0,0,D,2.05,3.1,4,2.15,3,3.9,2.15,3.05,3.8,2.62,1.5,1.84,2.09,2.15,3.1,3.75,2.25,2.95,3.7,2.2,3.05,3.65,2.5,1.53,1.91,2.02
ligue-1,2019-2020,15/09/2019,St Etienne,Toulouse,2,2,14,10,4,7,9,7,15,13,3,0,0,0,D,1,2,A,1.61,4,5.5,1.67,3.9,5.25,1.7,3.8,5,1.9,1.9,1.87,2.06,1.57,4,6,1.62,4,5.5,1.7,3.8,5,1.66,2.2,2,1.8
ligue-1,2019-2020,15/09/2019,Monaco,Marseille,3,4,12,13,8,6,6,4,9,14,3,3,0,0,A,2,2,D,2.4,3.6,2.8,2.45,3.5,2.8,2.6,3.35,2.7,1.9,1.9,2.11,1.82,2,3.6,3.6,2.05,3.7,3.4,2.3,3.6,2.9,1.8,2,1.75,2.05
ligue-1,2019-2020,20/09/2019,Strasbourg,Nantes,2,1,17,10,5,3,9,2,11,16,2,2,0,0,H,0,1,A,2.45,3,3.1,2.6,3,3,2.55,3,3.1,2.5,1.53,1.79,2.15,2.25,3,3.5,2.4,2.95,3.4,2.35,3.05,3.4,2.5,1.53,2.01,1.92
ligue-1,2019-2020,21/09/2019,Marseille,Montpellier,1,1,24,3,5,2,15,1,11,17,4,3,2,1,D,0,1,A,2,3.2,4.2,1.95,3.3,4.2,1.97,3.35,4.1,2.1,1.72,2.02,1.91,1.95,3.2,4.33,2,3.25,4.1,2.05,3.2,4,2.3,1.61,2.03,1.9
ligue-1,2019-2020,21/09/2019,Bordeaux,Brest,2,2,18,13,5,3,5,9,9,11,4,3,0,0,D,1,2,A,1.8,3.4,5,1.75,3.5,5.25,1.77,3.5,4.95,2.2,1.66,2.06,1.87,1.72,3.5,5.25,1.8,3.4,5,1.77,3.5,4.95,2.2,1.66,2,1.8
ligue-1,2019-2020,21/09/2019,Metz,Amiens,1,2,13,9,4,5,4,6,13,12,1,1,0,0,A,0,1,A,2.1,3.1,4,2.1,3,4.1,2.1,3.05,4.05,2.62,1.5,2.1,1.83,2.15,3.1,3.75,2.25,2.95,3.8,2.2,3.05,3.65,2.5,1.53,1.99,1.94
ligue-1,2019-2020,21/09/2019,Nice,Dijon,2,1,16,13,6,7,6,3,7,13,2,3,0,0,H,1,1,D,1.7,3.4,5.75,1.7,3.8,5,1.75,3.65,4.9,2,1.8,2.02,1.91,1.75,3.3,5.25,1.75,3.6,5,1.77,3.5,4.95,2,1.8,2.06,1.87
ligue-1,2019-2020,21/09/2019,Nimes,Toulouse,1,0,19,9,4,2,5,7,14,11,1,3,0,1,H,1,0,H,2.05,3.4,3.75,2,3.5,3.8,2,3.5,3.7,1.9,1.9,2.05,1.88,2,3.5,3.75,2.1,3.4,3.6,2.15,3.4,3.4,1.72,2.1,1.81,2.13
ligue-1,2019-2020,21/09/2019,Reims,Monaco,0,0,16,12,4,4,6,3,16,10,0,2,0,0,D,0,0,D,2.6,3.2,2.87,2.65,3.2,2.8,2.55,3.15,2.9,2.2,1.66,1.86,2.07,2.5,3.3,2.9,2.55,3.2,2.9,2.5,3.2,2.95,2,1.8,1.8,2.14
ligue-1,2019-2020,22/09/2019,Rennes,Lille,1,1,11,15,3,6,4,8,14,11,2,1,0,0,D,0,0,D,2.45,3.1,3.1,2.55,3.1,3,2.5,3.1,3,2.3,1.61,1.78,2.16,2.9,3,2.55,2.85,3,2.7,2.95,3.1,2.55,2.2,1.66,2.06,1.87
ligue-1,2019-2020,22/09/2019,Angers,St Etienne,4,1,14,6,5,2,5,4,13,12,1,1,0,0,H,0,1,A,2.15,3.3,3.5,2.15,3.25,3.6,2.15,3.35,3.55,2,1.8,1.89,2.04,2,3.3,3.8,2.1,3.3,3.75,2.1,3.25,3.8,1.9,1.9,1.82,2.11
ligue-1,2019-2020,22/09/2019,Lyon,Paris SG,0,1,12,21,0,7,2,11,8,6,1,1,0,0,A,0,0,D,3.9,4,1.85,3.8,4.1,1.85,3.7,4.15,1.85,1.4,3,2.06,1.87,3.5,4.2,1.85,3.7,4,1.9,3.9,3.7,1.9,1.53,2.5,2.02,1.91
ligue-1,2019-2020,24/09/2019,Dijon,Marseille,0,0,18,9,6,2,8,3,9,14,3,3,0,0,D,0,0,D,3.6,3.5,2,3.5,3.3,2.15,3.65,3.4,2.05,2,1.8,2.11,1.82,3.25,3.4,2.2,3.6,3.5,2.05,3.35,3.3,2.2,2.1,1.72,1.96,1.97
ligue-1,2019-2020,24/09/2019,Monaco,Nice,3,1,17,10,5,3,5,7,10,14,2,3,0,0,H,1,0,H,2,3.5,3.8,2,3.5,3.75,2.1,3.35,3.6,1.8,2,2.01,1.92,1.8,3.5,4.5,1.8,3.75,4.4,2.1,3.35,3.6,1.72,2.1,1.9,2.03
ligue-1,2019-2020,25/09/2019,Amiens,Bordeaux,1,3,11,15,3,6,3,3,15,13,2,2,0,0,A,1,2,A,2.5,3,3.2,2.45,3,3.25,2.5,2.95,3.15,2.62,1.5,2.14,1.8,2.62,3,3,2.65,2.95,3,2.65,2.95,3,2.5,1.53,1.84,2.09
ligue-1,2019-2020,25/09/2019,Brest,Lyon,2,2,13,11,5,5,2,6,9,10,0,0,0,0,D,1,1,D,4.75,3.8,1.72,4.75,3.75,1.75,4.4,3.5,1.85,1.8,2,1.94,1.99,4.5,3.75,1.75,4.33,3.8,1.8,4.8,3.7,1.75,1.61,2.3,1.92,2.01
ligue-1,2019-2020,25/09/2019,Lille,Strasbourg,2,0,12,5,5,1,4,2,7,12,0,1,0,0,H,1,0,H,1.83,3.4,4.75,1.8,3.5,4.75,1.8,3.45,4.7,2.2,1.66,2.05,1.75,1.75,3.5,5.25,1.8,3.5,4.75,1.8,3.5,4.85,2.2,1.66,2.1,1.83
ligue-1,2019-2020,25/09/2019,Montpellier,Nimes,1,0,12,15,4,3,4,8,14,19,3,4,0,0,H,1,0,H,1.9,3.4,4.33,1.9,3.6,4.1,1.9,3.5,4.1,2.1,1.72,1.92,2.01,2,3.4,3.75,1.95,3.3,4.2,1.9,3.5,4.1,2.2,1.66,2.1,1.83
ligue-1,2019-2020,25/09/2019,Nantes,Rennes,1,0,8,6,2,2,2,4,16,17,2,4,0,0,H,0,0,D,2.3,3.1,3.4,2.3,3.1,3.4,2.25,3.15,3.4,2.37,1.57,1.98,1.95,2.5,3.1,3,2.45,2.95,3.3,2.4,3,3.3,2.5,1.53,2.15,1.79
ligue-1,2019-2020,25/09/2019,St Etienne,Metz,0,1,15,12,3,1,8,5,12,12,4,2,0,0,A,0,1,A,1.8,3.5,4.75,1.78,3.6,4.75,1.77,3.6,4.65,2,1.8,2.07,1.86,1.9,3.3,4.2,1.95,3.3,4.33,1.95,3.45,4,1.9,1.9,2.02,1.91
ligue-1,2019-2020,25/09/2019,Toulouse,Angers,0,2,6,22,1,6,5,11,15,12,1,0,0,0,A,0,0,D,2.75,3.1,2.75,2.6,3.2,2.85,2.7,3.2,2.7,2.1,1.72,1.98,1.95,2.62,3.1,2.87,2.65,3.2,2.8,2.7,3.2,2.75,2.1,1.72,1.95,1.98
ligue-1,2019-2020,25/09/2019,Paris SG,Reims,0,2,12,13,3,2,6,6,10,11,1,2,0,0,A,0,1,A,1.14,8,19,1.16,7.75,17,1.15,7.6,18.5,1.36,3.2,1.77,2.02,1.3,5.5,9.5,1.26,5.75,11.5,1.2,6.5,15,1.61,2.3,1.96,1.97
ligue-1,2019-2020,28/09/2019,Lyon,Nantes,0,1,14,11,7,2,7,8,10,10,2,2,0,0,A,0,0,D,1.55,3.8,7,1.53,4.1,6.75,1.57,4.05,5.9,1.9,1.9,2.04,1.89,1.5,3.8,7.5,1.55,4,6.5,1.6,4.15,5.4,1.72,2.1,1.89,2.04
ligue-1,2019-2020,28/09/2019,Bordeaux,Paris SG,0,1,4,21,1,7,0,9,10,13,0,3,0,0,A,0,0,D,6,4.75,1.5,6,4.6,1.5,5.8,4.5,1.53,1.66,2.2,2.07,1.86,6.5,5,1.4,7,5,1.42,6.8,4.8,1.43,1.66,2.2,1.93,2
ligue-1,2019-2020,28/09/2019,Angers,Amiens,1,1,23,8,6,4,10,2,10,13,1,0,0,0,D,0,1,A,1.75,3.4,5.5,1.75,3.5,5.25,1.73,3.5,5.2,2.3,1.61,2.01,1.92,1.66,3.5,6,1.65,3.5,6.25,1.67,3.45,6,2.3,1.61,1.91,2.02
ligue-1,2019-2020,28/09/2019,Metz,Toulouse,2,2,13,15,3,6,3,6,10,17,1,1,0,0,D,1,0,H,2.1,3.25,3.8,2.1,3.25,3.8,2.1,3.25,3.65,2.2,1.66,1.85,2.08,2.1,3.25,3.8,2.1,3.25,3.75,2.15,3.25,3.65,2.2,1.66,1.84,2.09
ligue-1,2019-2020,28/09/2019,Monaco,Brest,4,1,21,5,13,1,7,1,7,15,1,2,0,0,H,1,0,H,1.5,4,7.5,1.53,4.2,6.5,1.53,4.4,6,1.66,2.2,1.88,2.05,1.4,4.5,9.5,1.42,4.6,7.75,1.55,4,6.2,1.53,2.5,1.93,2
ligue-1,2019-2020,28/09/2019,Nice,Lille,1,1,12,11,5,6,6,5,8,14,2,2,0,0,D,1,1,D,2.9,3.2,2.55,2.85,3.1,2.65,2.9,3.2,2.55,2.1,1.72,2.09,1.84,3.1,3.2,2.45,3,3.2,2.45,3,3.25,2.4,2.1,1.72,1.8,2.14
ligue-1,2019-2020,28/09/2019,Reims,Dijon,1,2,18,11,2,4,5,4,8,21,1,2,0,0,A,1,1,D,1.72,3.4,5.75,1.75,3.4,5.5,1.77,3.45,5,2.3,1.61,2.09,1.84,1.72,3.4,5.75,1.75,3.4,5.5,1.7,3.55,5.4,2.3,1.61,1.99,1.94
ligue-1,2019-2020,29/09/2019,Strasbourg,Montpellier,1,0,8,11,3,3,1,6,18,13,4,2,0,0,H,1,0,H,2.3,3.2,3.25,2.6,3.1,2.9,2.45,3.05,3.15,2.37,1.57,2.02,1.77,2.25,3.2,3.3,2.3,3.1,3.4,2.3,3.1,3.4,2.5,1.53,1.98,1.95
ligue-1,2019-2020,29/09/2019,Nimes,St Etienne,0,1,22,6,8,4,13,5,12,15,1,4,0,1,A,0,0,D,2.37,3.2,3.2,2.35,3.3,3.1,2.35,3.4,3.05,1.9,1.9,2.06,1.87,2.55,3.2,2.9,2.35,3.2,3.2,2.45,3.35,2.9,1.9,1.9,2.2,1.75
ligue-1,2019-2020,29/09/2019,Marseille,Rennes,1,1,17,12,5,2,7,4,18,13,4,0,0,0,D,0,1,A,1.9,3.6,4,1.91,3.5,4.1,1.97,3.45,3.95,2,1.8,2,1.93,2,3.6,3.75,2,3.5,3.75,1.97,3.4,4.05,2.2,1.66,2,1.93
ligue-1,2019-2020,04/10/2019,Amiens,Marseille,3,1,11,13,5,4,3,7,16,15,1,3,0,0,H,2,1,H,3.2,3.25,2.3,3.3,3.2,2.3,3.3,3.2,2.3,2.3,1.61,1.9,2.03,3.1,3.4,2.3,3.2,3.25,2.3,3.1,3.35,2.3,2,1.8,1.9,2.03
ligue-1,2019-2020,05/10/2019,Paris SG,Angers,4,0,15,10,8,2,6,1,12,11,3,1,0,0,H,2,0,H,1.2,7.5,12,1.19,7.25,13.5,1.21,7.3,11,1.36,3.2,1.99,1.94,1.2,7,13,1.19,7.25,14.5,1.22,6.2,13.5,1.44,2.75,1.92,2.01
ligue-1,2019-2020,05/10/2019,Brest,Metz,2,0,7,12,3,4,2,9,12,15,2,1,0,0,H,2,0,H,2.5,3.25,2.9,2.45,3.2,3,2.45,3.2,3,2.2,1.66,2.14,1.8,2.6,3.2,2.8,2.45,3.2,3,2.45,3.2,3,2.2,1.66,1.91,2.02
