league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
serie-a,2020-2021,26/09/2020,Inter,Fiorentina,4,3,12,8,6,4,5,1,15,10,1,1,0,0,H,1,1,D,1.5,4.5,6,1.55,4.1,6.25,1.57,4,5.75,1.66,2.2,1.95,1.98,1.5,4.2,6.5,1.55,4.25,6,1.57,4.3,6,1.61,2.3,1.89,2.04
serie-a,2020-2021,27/09/2020,Spezia,Sassuolo,1,4,11,10,6,8,3,5,13,8,2,1,0,0,A,1,1,D,4.75,4,1.66,4.75,4,1.7,4.8,3.75,1.7,1.72,2.1,2,1.93,4.6,3.8,1.72,4.2,3.7,1.85,4.5,3.85,1.77,1.72,2.1,1.92,2.01
serie-a,2020-2021,27/09/2020,Napoli,Genoa,6,0,18,3,11,1,4,2,6,13,1,2,0,0,H,1,0,H,1.3,5.5,10,1.3,5.5,9.75,1.33,5.25,9.5,1.57,2.37,1.94,1.99,1.22,6.5,12,1.26,6,11.5,1.3,6,9,1.5,2.62,1.83,2.1
serie-a,2020-2021,27/09/2020,Verona,Udinese,1,0,8,14,2,6,1,9,13,13,1,0,0,0,H,0,0,D,2.7,3,2.8,2.75,3,2.85,2.75,2.9,2.75,2.3,1.61,1.97,1.96,2.62,3,2.9,2.5,3.1,3.1,2.6,2.85,2.95,2.3,1.61,1.86,2.07
serie-a,2020-2021,27/09/2020,Crotone,Milan,0,2,5,11,1,7,2,5,14,15,1,3,0,0,A,0,1,A,6,4.5,1.5,5.75,4.5,1.53,6,4.1,1.55,1.66,2.2,2.02,1.91,5.5,4.1,1.6,5.5,4.1,1.6,5.5,3.9,1.65,1.9,1.9,1.75,2.05
serie-a,2020-2021,27/09/2020,Roma,Juventus,2,2,7,6,6,3,5,7,19,9,2,3,0,1,D,2,1,H,3.6,3.6,2,3.7,3.6,2,3.55,3.4,2.05,1.72,2.1,1.85,2.08,3.25,3.5,2.15,3.25,3.6,2.15,3.35,3.5,2.15,1.66,2.2,2.03,1.9
serie-a,2020-2021,28/09/2020,Bologna,Parma,4,1,11,8,8,4,8,9,12,9,1,2,0,1,H,2,0,H,1.95,3.6,3.6,1.95,3.8,3.6,1.97,3.45,3.75,1.8,2,1.98,1.92,1.9,3.75,3.75,1.9,3.7,4,1.95,3.75,3.75,1.72,2.1,2.01,1.89
serie-a,2020-2021,30/09/2020,Benevento,Inter,2,5,11,18,7,12,5,1,10,15,1,0,0,0,A,1,4,A,9,4.75,1.36,8.25,5.25,1.36,7.5,4.9,1.4,1.53,2.5,1.84,2.06,9.5,5.5,1.3,8.25,5.5,1.34,8.5,5.75,1.33,1.44,2.75,2.04,1.89
serie-a,2020-2021,30/09/2020,Udinese,Spezia,0,2,10,4,5,3,2,2,13,17,0,5,0,1,A,0,1,A,1.6,3.75,5.75,1.6,4,5.75,1.63,3.65,5.75,2,1.8,1.83,2.07,1.75,3.6,4.75,1.78,3.5,5,1.83,3.5,4.6,2,1.8,2.02,1.77
serie-a,2020-2021,30/09/2020,Lazio,Atalanta,1,4,11,8,8,6,7,3,16,11,7,2,0,0,A,0,3,A,2.55,3.5,2.55,2.6,3.8,2.5,2.6,3.5,2.55,1.53,2.5,1.95,1.95,2.55,3.75,2.55,2.7,3.75,2.4,2.6,3.4,2.6,1.44,2.75,1.94,1.99
serie-a,2020-2021,02/10/2020,Fiorentina,Sampdoria,1,2,16,14,6,10,8,4,11,16,0,3,0,0,A,0,1,A,1.61,4,5.25,1.67,4,5,1.67,4,5,1.66,2.2,1.86,2.07,1.7,4,4.5,1.75,3.9,4.5,1.75,3.9,4.6,1.66,2.2,1.99,1.94
serie-a,2020-2021,03/10/2020,Sassuolo,Crotone,4,1,7,10,4,6,3,4,15,15,2,3,0,0,H,1,0,H,1.4,5,7,1.45,4.6,7,1.43,4.6,7,1.57,2.37,1.97,1.96,1.5,4.6,5.75,1.5,4.75,5.75,1.53,4.4,5.75,1.53,2.5,1.84,2.09
serie-a,2020-2021,03/10/2020,Udinese,Roma,0,1,9,8,5,3,4,1,15,10,1,0,0,0,A,0,0,D,5,4,1.66,5.25,3.9,1.65,5,3.8,1.67,1.72,2.1,2.04,1.89,4,3.75,1.85,4.25,3.7,1.83,3.95,3.45,1.95,1.72,2.1,2.03,1.9
serie-a,2020-2021,04/10/2020,Atalanta,Cagliari,5,2,19,7,14,3,3,9,11,9,0,0,0,0,H,4,1,H,1.25,6.5,10,1.28,6,9.75,1.27,6,10,1.36,3.2,1.92,2.01,1.25,6.5,10,1.26,6.25,10,1.3,6.25,9,1.33,3.4,1.98,1.95
serie-a,2020-2021,04/10/2020,Benevento,Bologna,1,0,6,13,3,7,4,10,13,15,2,1,0,0,H,0,0,D,3.1,3.6,2.2,3.2,3.5,2.2,3.1,3.4,2.25,1.66,2.2,1.96,1.97,2.87,3.6,2.3,3.1,3.6,2.2,2.9,3.35,2.4,1.57,2.37,1.82,2.11
serie-a,2020-2021,04/10/2020,Lazio,Inter,1,1,11,10,5,4,7,8,14,13,3,4,1,1,D,0,1,A,3.1,3.7,2.2,3.1,3.6,2.2,3.1,3.55,2.2,1.53,2.5,1.98,1.95,2.87,3.75,2.25,3.25,3.7,2.1,2.95,3.45,2.3,1.5,2.62,1.87,2.06
serie-a,2020-2021,04/10/2020,Parma,Verona,1,0,7,8,5,5,7,6,11,19,1,1,0,0,H,1,0,H,2.87,3.1,2.62,2.9,3.1,2.6,2.9,2.95,2.6,2.1,1.72,2.08,1.85,2.3,3.3,3.1,2.4,3.2,3.1,2.35,3.1,3.2,1.9,1.9,2.01,1.92
serie-a,2020-2021,04/10/2020,Milan,Spezia,3,0,10,3,5,2,4,6,14,19,1,2,0,0,H,0,0,D,1.28,5.5,11,1.25,6.25,11.5,1.3,5.25,10,1.57,2.37,1.87,2.06,1.33,5,9.5,1.36,5,8.5,1.35,5,9,1.66,2.2,1.96,1.97
serie-a,2020-2021,17/10/2020,Napoli,Atalanta,4,1,18,11,14,3,6,2,12,23,1,3,0,0,H,4,0,H,2.5,3.8,2.55,2.45,3.75,2.65,2.5,3.55,2.6,1.44,2.75,1.92,2.01,2.3,3.6,2.9,2.2,3.75,3,2.35,3.4,2.95,1.53,2.5,2.09,1.84
serie-a,2020-2021,17/10/2020,Inter,Milan,1,2,12,8,6,4,3,5,18,11,3,4,0,0,A,1,2,A,2.3,3.5,3,2.3,3.5,3,2.35,3.35,3,1.72,2.1,2.04,1.89,2.05,3.6,3.5,2.1,3.6,3.4,2.15,3.35,3.35,1.66,2.2,1.75,2.05
serie-a,2020-2021,17/10/2020,Sampdoria,Lazio,3,0,11,8,8,1,3,3,12,10,2,2,0,0,H,2,0,H,3.3,3.5,2.15,3.25,3.6,2.15,3.25,3.35,2.2,1.66,2.2,2.01,1.92,3.4,3.6,2.05,3.5,3.75,2,3.5,3.45,2.05,1.66,2.2,2.05,1.75
serie-a,2020-2021,17/10/2020,Crotone,Juventus,1,1,9,8,3,3,3,4,17,14,3,3,0,1,D,1,1,D,6.5,4.5,1.45,7.25,4.4,1.45,7,4.7,1.45,1.72,2.1,1.83,2.07,6,4,1.53,6.5,4,1.55,6.25,4,1.57,1.8,2,1.8,2.1
serie-a,2020-2021,18/10/2020,Bologna,Sassuolo,3,4,11,20,7,12,7,11,20,12,2,2,0,0,A,2,1,H,2.9,3.6,2.3,2.85,3.6,2.3,2.8,3.45,2.4,1.53,2.5,1.83,2.1,2.25,3.6,2.9,2.5,3.4,2.8,2.45,3.3,2.85,1.44,2.75,1.82,2.11
serie-a,2020-2021,18/10/2020,Spezia,Fiorentina,2,2,6,7,2,6,5,5,15,18,2,2,0,0,D,1,2,A,5.25,4,1.61,5.5,4,1.62,5.25,3.85,1.63,1.72,2.1,1.83,2.1,7,4.5,1.44,6.75,4.4,1.48,6.5,4.2,1.5,1.72,2.1,2.13,1.81
serie-a,2020-2021,18/10/2020,Torino,Cagliari,2,3,10,9,6,7,2,4,14,16,2,3,1,0,A,1,2,A,2.1,3.5,3.4,2.15,3.4,3.4,2.2,3.25,3.3,1.9,1.9,1.91,2.02,2.15,3.5,3.3,2.15,3.4,3.4,2.25,3.25,3.25,1.72,2.1,1.95,1.98
serie-a,2020-2021,18/10/2020,Udinese,Parma,3,2,9,7,4,3,11,2,12,11,3,2,0,0,H,1,1,D,,,,1.8,3.6,4.6,,,,,,,,1.9,3.5,4,1.91,3.5,4.2,2,3.25,3.9,2,1.9,2.02,1.91
serie-a,2020-2021,18/10/2020,Roma,Benevento,5,2,16,8,10,4,6,4,17,7,3,2,0,0,H,2,1,H,1.33,5.5,8.5,1.3,5.75,9.25,1.37,5,8,1.53,2.5,1.99,1.94,1.36,5,8,1.36,5.25,7.75,1.45,4.9,6.5,1.36,3.2,2.03,1.9
serie-a,2020-2021,19/10/2020,Verona,Genoa,0,0,18,5,12,2,14,2,14,15,1,4,0,0,D,0,0,D,,,,,,,,,,,,,,2.25,3.5,3,2.15,3.4,3.3,2.25,3.35,3.15,1.72,2.1,2.03,1.87
serie-a,2020-2021,23/10/2020,Sassuolo,Torino,3,3,13,14,9,12,6,8,10,12,2,2,0,0,D,0,1,A,1.66,4.33,4.5,1.67,4.33,4.6,1.73,4,4.3,1.44,2.75,1.94,1.96,1.61,4.5,4.75,1.7,4.2,4.4,1.67,4.1,4.6,1.4,3,1.84,2.06
serie-a,2020-2021,24/10/2020,Atalanta,Sampdoria,1,3,10,5,5,4,3,1,11,18,3,4,0,0,A,0,1,A,1.4,5.5,6.5,1.4,5.25,6.75,1.43,5,6.5,1.33,3.4,1.85,2.05,1.53,4.75,5.25,1.57,4.6,5,1.63,4.2,4.8,1.4,3,1.88,2.02
serie-a,2020-2021,24/10/2020,Genoa,Inter,0,2,1,10,0,6,1,9,11,17,1,1,0,0,A,0,0,D,7.5,4.5,1.4,8,4.75,1.4,7.5,4.8,1.4,,,1.85,2.05,8,5.5,1.33,8,5.25,1.36,8,5.25,1.37,,,1.97,1.93
serie-a,2020-2021,24/10/2020,Lazio,Bologna,2,1,6,16,4,6,8,9,14,15,3,3,0,0,H,0,0,D,1.65,4,4.75,1.67,4.4,4.4,1.73,3.95,4.4,1.53,2.5,1.91,1.99,1.61,4.33,4.8,1.65,4.25,4.75,1.7,4.1,4.5,1.4,3,1.87,2.03
serie-a,2020-2021,25/10/2020,Cagliari,Crotone,4,2,15,11,8,6,5,1,13,13,2,4,0,1,H,3,2,H,2,3.6,3.6,2.05,3.5,3.6,2.1,3.35,3.55,1.9,1.9,2.03,1.87,2.2,3.4,3.2,2.2,3.5,3.2,2.25,3.5,3.2,1.72,2.1,1.97,1.93
serie-a,2020-2021,25/10/2020,Benevento,Napoli,1,2,6,14,3,8,3,15,18,13,3,1,0,0,A,1,0,H,8,6,1.3,7.75,5.5,1.35,8,5.25,1.35,1.4,3,1.98,1.92,11,6,1.25,10,6,1.28,10,6,1.3,1.36,3.2,1.99,1.91
serie-a,2020-2021,25/10/2020,Parma,Spezia,2,2,15,13,7,9,12,3,12,22,3,2,0,0,D,1,2,A,2.05,3.5,3.5,2.1,3.5,3.5,2.15,3.25,3.5,2,1.8,1.84,2.06,1.9,3.6,3.8,1.95,3.6,3.8,1.97,3.4,3.75,1.8,2,1.97,1.93
serie-a,2020-2021,25/10/2020,Fiorentina,Udinese,3,2,4,11,3,6,2,7,16,14,1,3,0,0,H,2,1,H,1.72,3.6,4.75,1.7,3.75,5,1.8,3.5,4.5,1.9,1.9,2.02,1.88,1.9,3.6,4,1.95,3.5,3.9,1.97,3.4,3.8,1.8,2,1.98,1.92
serie-a,2020-2021,25/10/2020,Juventus,Verona,1,1,16,5,8,2,6,3,14,19,1,4,0,0,D,0,0,D,1.33,5,8.5,1.36,5,8.5,1.37,4.6,8.5,1.72,2.1,1.86,2.04,1.36,4.75,8,1.4,4.75,8,1.35,5.25,8.5,1.66,2.2,2,1.9
serie-a,2020-2021,26/10/2020,Milan,Roma,3,3,13,11,11,9,7,7,15,15,3,2,0,0,D,1,1,D,2.05,3.6,3.3,2.1,3.6,3.25,2.15,3.4,3.3,1.61,2.3,1.88,2.02,2.15,3.75,3.1,2.15,3.6,3.25,2.2,3.7,3.1,1.53,2.5,1.98,1.92
serie-a,2020-2021,31/10/2020,Crotone,Atalanta,1,2,4,16,2,7,1,3,11,22,1,3,0,0,A,1,2,A,6.5,4.75,1.44,6.75,5,1.42,6,4.9,1.47,1.4,3,1.97,1.96,5.75,4.5,1.5,5.5,4.5,1.55,5,4.6,1.57,1.4,3,2.05,1.88
serie-a,2020-2021,31/10/2020,Inter,Parma,2,2,18,4,9,3,15,2,13,7,1,1,0,0,D,0,0,D,1.33,5.5,8,1.34,5.25,8.75,1.35,5.5,8,1.5,2.62,2.04,1.89,1.3,5.5,9,1.3,5.75,9.5,1.33,5.75,8.25,1.4,3,1.92,2.01
serie-a,2020-2021,31/10/2020,Bologna,Cagliari,3,2,16,6,11,4,7,3,12,19,3,3,0,0,H,1,1,D,1.85,4.2,3.6,1.91,4,3.6,1.9,3.8,3.75,1.53,2.5,1.91,2.02,1.83,4,3.75,1.83,4,4,1.95,3.65,3.75,1.57,2.37,1.94,1.99
serie-a,2020-2021,01/11/2020,Udinese,Milan,1,2,7,8,3,4,2,4,14,12,2,2,0,0,A,0,1,A,4.5,3.9,1.72,4.75,3.9,1.72,4.4,4,1.75,1.66,2.2,1.94,1.99,4,3.5,1.9,4.33,3.5,1.87,4,3.6,1.95,1.8,2,1.95,1.98
serie-a,2020-2021,01/11/2020,Spezia,Juventus,1,4,11,8,3,5,4,3,14,7,3,1,0,0,A,1,1,D,9,5.25,1.33,8,5.25,1.36,8,4.8,1.37,1.57,2.37,1.87,2.06,7.5,4.75,1.4,7.75,4.75,1.4,7.25,5.25,1.4,1.53,2.5,1.88,2.05
serie-a,2020-2021,01/11/2020,Torino,Lazio,3,4,8,9,6,5,7,1,11,12,2,4,0,0,A,2,1,H,3.6,3.8,1.9,2.6,3.7,2.55,2.55,3.4,2.65,1.61,2.3,2.05,1.85,2.9,3.5,2.37,2.95,3.6,2.3,3,3.25,2.35,1.72,2.1,1.81,2.13
serie-a,2020-2021,01/11/2020,Napoli,Sassuolo,0,2,18,8,7,5,12,3,7,9,2,2,0,0,A,0,0,D,1.53,4.6,5.5,1.53,4.6,5.5,1.57,4.4,5.25,1.36,3.2,1.89,2.04,1.4,5.25,6.5,1.4,5,7.25,1.43,4.7,7,1.57,2.37,1.95,1.98
serie-a,2020-2021,01/11/2020,Roma,Fiorentina,2,0,11,3,7,1,7,4,17,16,3,2,0,1,H,1,0,H,1.75,3.8,4.2,1.8,4,4.1,1.85,3.8,3.9,1.53,2.5,1.85,2.08,1.72,4.1,4.33,1.67,4.2,4.75,1.77,4.1,4.2,1.44,2.75,1.93,2
serie-a,2020-2021,01/11/2020,Sampdoria,Genoa,1,1,9,7,3,4,7,4,19,11,5,1,0,0,D,1,1,D,1.9,3.6,4,1.91,3.7,3.9,1.95,3.45,3.9,1.8,2,1.96,1.97,1.85,3.6,4,1.91,3.6,4,1.9,3.6,4.1,1.92,1.98,1.87,2.06
serie-a,2020-2021,02/11/2020,Verona,Benevento,3,1,10,10,7,5,4,5,18,14,5,4,0,1,H,1,0,H,2.05,3.5,3.6,2.05,3.6,3.5,2.05,3.35,3.6,1.8,2,2.07,1.86,2.2,3.6,3.1,2.2,3.6,3.1,2.25,3.35,3.05,1.61,2.3,1.99,1.94
serie-a,2020-2021,04/11/2020,Genoa,Torino,1,2,9,6,4,1,5,2,10,18,2,4,0,0,A,0,2,A,2.35,3.5,2.8,2.4,3.5,2.85,2.4,3.3,2.9,1.8,2,2.08,1.82,2.62,3.25,2.75,2.65,3.25,2.75,2.65,3,2.75,1.9,1.9,1.9,2
serie-a,2020-2021,06/11/2020,Sassuolo,Udinese,0,0,3,0,1,0,3,6,17,13,2,2,0,0,D,0,0,D,2.15,3.8,3.1,2.15,3.7,3.2,2.2,3.7,3.15,1.57,2.37,1.95,1.95,2.3,3.7,2.87,2.3,3.7,2.9,2.3,3.6,3.05,1.57,2.37,2.09,1.81
serie-a,2020-2021,07/11/2020,Cagliari,Sampdoria,2,0,13,5,7,1,2,6,12,16,0,2,0,1,H,0,0,D,2.75,3.5,2.4,2.85,3.6,2.4,2.75,3.35,2.5,1.61,2.3,2.07,1.83,2.87,3.5,2.37,2.8,3.5,2.45,2.9,3.25,2.45,1.72,2.1,2.11,1.79
serie-a,2020-2021,07/11/2020,Benevento,Spezia,0,3,4,13,3,7,2,4,13,18,3,3,0,0,A,0,1,A,1.9,3.6,3.75,2,3.75,3.5,2,3.6,3.55,1.57,2.37,1.99,1.91,2.05,3.7,3.3,2.15,3.5,3.3,2.1,3.4,3.4,1.66,2.2,1.83,2.07
serie-a,2020-2021,07/11/2020,Parma,Fiorentina,0,0,5,6,0,4,2,3,17,17,1,2,0,0,D,0,0,D,3.4,3.6,2,3.4,3.6,2.1,3.35,3.35,2.15,1.66,2.2,2.02,1.88,3.5,3.6,2,3.4,3.6,2.1,3.5,3.4,2.1,1.66,2.2,1.85,2.05
serie-a,2020-2021,08/11/2020,Lazio,Juventus,1,1,7,9,3,6,4,2,12,12,2,2,0,0,D,0,1,A,3.5,3.75,1.95,3.6,3.8,1.95,3.55,3.5,2,1.66,2.2,1.89,2.01,3.8,3.8,1.9,3.9,3.9,1.85,3.85,3.8,1.9,1.72,2.1,1.96,1.94
serie-a,2020-2021,08/11/2020,Atalanta,Inter,1,1,9,10,4,3,2,5,15,13,1,3,0,0,D,0,0,D,2.6,3.9,2.35,2.7,3.8,2.4,2.7,3.6,2.4,1.36,3.2,1.75,2.05,2.8,3.8,2.3,2.85,3.8,2.3,2.85,3.75,2.35,1.4,3,1.82,2.08
serie-a,2020-2021,08/11/2020,Genoa,Roma,1,3,7,18,5,11,1,8,10,11,1,0,0,0,A,0,1,A,5.75,4.2,1.53,5.75,4.2,1.57,5.75,4.2,1.57,1.57,2.37,1.95,1.95,5.25,4.5,1.55,5.5,4.5,1.55,5.5,4.4,1.6,1.66,2.2,1.87,2.03
serie-a,2020-2021,08/11/2020,Torino,Crotone,0,0,5,7,1,2,6,3,15,16,3,4,0,1,D,0,0,D,1.95,3.75,3.6,2.05,3.6,3.5,2.05,3.45,3.55,1.72,2.1,2.03,1.87,1.83,3.8,4,1.83,3.9,4.1,1.9,3.6,3.95,1.66,2.2,1.83,2.07
serie-a,2020-2021,08/11/2020,Bologna,Napoli,0,1,6,8,4,4,4,7,12,11,3,0,0,0,A,0,1,A,4.75,4.2,1.65,4.75,4.2,1.65,4.6,4,1.7,1.53,2.5,2.01,1.89,4.75,4.1,1.66,4.75,4.2,1.65,4.7,4.2,1.67,1.53,2.5,2.02,1.88
serie-a,2020-2021,08/11/2020,Milan,Verona,2,2,21,5,9,3,14,1,16,20,1,3,0,0,D,1,2,A,1.45,4.5,6.5,1.5,4.5,6.25,1.47,4.4,6.5,1.57,2.37,2.05,1.85,1.33,5.25,9.5,1.3,5.5,9.75,1.37,4.8,9,1.5,2.62,1.98,1.92
serie-a,2020-2021,21/11/2020,Crotone,Lazio,0,2,12,13,6,9,2,6,11,11,3,4,0,0,A,0,1,A,4.75,4,1.66,4.6,4,1.72,4.6,4.1,1.7,1.61,2.3,1.98,1.95,5,4,1.65,5,4,1.67,4.9,3.95,1.65,1.72,2.1,2.07,1.86
serie-a,2020-2021,21/11/2020,Spezia,Atalanta,0,0,6,9,3,5,1,2,19,18,3,3,0,0,D,0,0,D,6.5,5.25,1.4,6.25,5,1.45,6,5.25,1.45,1.36,3.2,2,1.93,7.5,5.75,1.33,7.5,5.5,1.36,7.5,5.5,1.35,1.44,2.75,1.98,1.95
serie-a,2020-2021,21/11/2020,Juventus,Cagliari,2,0,13,2,8,0,9,1,11,7,3,2,0,0,H,2,0,H,1.28,5.5,10,1.28,6,10,1.3,6,9,1.44,2.75,1.73,2.08,1.22,6.5,11,1.25,6.25,11,1.25,6.25,10,1.36,3.2,1.91,2.02
serie-a,2020-2021,22/11/2020,Fiorentina,Benevento,0,1,5,10,3,4,4,4,14,16,2,3,0,0,A,0,0,D,1.5,4.75,5.5,1.57,4.5,5.25,1.55,4.5,5.25,1.5,2.62,1.91,2.02,1.45,4.75,6.5,1.45,4.75,6.5,1.53,4.6,5.5,1.57,2.37,2.08,1.85
serie-a,2020-2021,22/11/2020,Inter,Torino,4,2,9,11,7,6,1,1,20,14,3,2,0,0,H,0,1,A,1.33,5.75,8,1.35,5.5,8,1.35,5.5,7.75,1.4,3,1.94,1.99,1.25,6.5,10,1.28,6.25,9.25,1.3,6,8.25,1.4,3,2.04,1.89
serie-a,2020-2021,22/11/2020,Roma,Parma,3,0,12,1,7,1,4,1,5,4,0,0,0,0,H,3,0,H,1.5,4.75,5.75,1.5,4.75,5.75,1.5,4.7,5.75,1.44,2.75,1.73,2.08,1.4,5,7,1.4,5.25,7,1.43,5.25,6,1.44,2.75,2.02,1.77
serie-a,2020-2021,22/11/2020,Sampdoria,Bologna,1,2,8,7,4,5,9,10,10,9,2,2,0,0,A,1,1,D,2.5,3.5,2.7,2.55,3.5,2.7,2.5,3.35,2.7,1.66,2.2,1.87,2.06,2.6,3.4,2.62,2.6,3.3,2.75,2.65,3.15,2.65,1.72,2.1,1.94,1.99
serie-a,2020-2021,22/11/2020,Verona,Sassuolo,0,2,13,10,7,5,6,1,13,20,1,3,0,0,A,0,1,A,3.2,3.8,2.1,3.2,3.8,2.1,3.15,3.55,2.15,1.53,2.5,2.03,1.9,3.6,3.9,1.9,3.6,3.9,1.95,3.5,3.65,1.97,1.57,2.37,1.93,2
serie-a,2020-2021,22/11/2020,Udinese,Genoa,1,0,7,5,4,1,4,8,17,15,2,3,0,1,H,1,0,H,1.8,3.75,4.33,1.87,3.75,4.1,1.8,3.75,4.2,1.9,1.9,1.89,2.04,1.83,3.6,4.33,1.87,3.6,4.25,1.83,3.6,4.3,2,1.8,1.91,2.02
serie-a,2020-2021,22/11/2020,Napoli,Milan,1,3,16,11,9,7,8,5,8,16,3,4,1,0,A,0,1,A,2.3,3.5,3,2.3,3.5,3,2.3,3.5,2.95,1.66,2.2,2.02,1.91,2,3.5,3.6,2.15,3.4,3.4,2.15,3.4,3.4,1.8,2,1.84,2.09
serie-a,2020-2021,28/11/2020,Sassuolo,Inter,0,3,7,9,3,4,6,2,13,16,3,1,0,0,A,0,2,A,4.33,4.1,1.72,4.33,4.2,1.72,4.2,4.2,1.73,1.44,2.75,1.98,1.92,4.2,4.33,1.7,4.4,4.2,1.7,4.1,4.1,1.75,1.53,2.5,1.96,1.94
serie-a,2020-2021,28/11/2020,Benevento,Juventus,1,1,8,11,5,5,5,8,13,13,6,1,0,1,D,1,1,D,7.5,4.75,1.4,8,4.75,1.4,7.25,4.8,1.4,1.57,2.37,1.98,1.92,8,5,1.36,7.5,5,1.4,7.25,4.8,1.4,1.53,2.5,2.03,1.87
serie-a,2020-2021,28/11/2020,Atalanta,Verona,0,2,15,7,6,3,4,1,12,15,2,3,0,0,A,0,0,D,1.36,5.25,7.5,1.33,5.75,8,1.4,5.25,7,1.44,2.75,2.03,1.87,1.4,5,7,1.42,5,6.75,1.43,5,6.25,1.44,2.75,1.94,1.96
serie-a,2020-2021,29/11/2020,Lazio,Udinese,1,3,8,6,6,4,4,4,16,10,3,4,0,0,A,0,2,A,1.66,4,4.75,1.75,4,4.4,1.73,3.9,4.5,1.72,2.1,1.97,1.93,1.7,3.8,5,1.72,3.75,5,1.75,3.7,4.6,1.9,1.9,1.95,1.95
