league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
ligue-1,2016-2017,09/09/16,Paris SG,St Etienne,1,1,15,5,4,2,4,1,11,13,2,4,0,0,D,0,0,D,1.33,5.25,9.5,1.33,5.5,10.5,1.3,5,9
ligue-1,2016-2017,10/09/16,Angers,Dijon,3,1,13,7,7,2,6,1,13,9,1,2,1,1,H,1,1,D,2.25,3.1,3.5,2.25,3,3.7,2.2,3.1,3.3
ligue-1,2016-2017,10/09/16,Bastia,Toulouse,2,1,5,8,4,3,5,1,15,21,4,4,0,0,H,1,0,H,2.75,3,2.75,2.75,3,2.85,2.65,3.1,2.65
ligue-1,2016-2017,10/09/16,Guingamp,Montpellier,1,1,12,5,4,2,7,3,14,14,1,1,0,0,D,1,1,D,2.3,3.1,3.5,2.4,3.1,3.2,2.4,3.1,2.95
ligue-1,2016-2017,10/09/16,Lille,Monaco,1,4,6,9,3,6,8,1,19,13,3,1,0,0,A,0,2,A,2.6,2.9,3.1,2.55,2.95,3.1,2.4,3.1,2.95
ligue-1,2016-2017,10/09/16,Lorient,Nancy,0,2,9,7,2,3,8,3,11,20,0,5,0,0,A,0,1,A,2.38,3.1,3.3,2.35,3.1,3.3,2.2,3.1,3.3
ligue-1,2016-2017,10/09/16,Lyon,Bordeaux,1,3,11,10,4,6,4,4,14,7,2,1,1,0,A,1,1,D,1.62,3.8,5.5,1.7,3.8,5,1.75,3.4,4.65
ligue-1,2016-2017,11/09/16,Nantes,Metz,0,3,13,10,3,4,8,3,8,19,1,4,0,0,A,0,2,A,1.73,3.4,5.5,1.72,3.4,5.75,1.75,3.4,4.65
ligue-1,2016-2017,11/09/16,Nice,Marseille,3,2,18,14,7,5,6,3,10,15,2,3,0,0,H,1,1,D,2.3,3.2,3.4,2.4,3.1,3.2,2.6,3.1,2.7
ligue-1,2016-2017,11/09/16,Rennes,Caen,2,0,5,8,4,4,2,8,12,7,2,1,0,0,H,0,0,D,2,3.3,4,1.95,3.4,4.1,1.9,3.3,4
ligue-1,2016-2017,16/09/16,Caen,Paris SG,0,6,13,21,1,7,4,3,9,10,1,1,0,0,A,0,4,A,7,4.5,1.4,7.25,4.25,1.48,6,3.7,1.55
ligue-1,2016-2017,17/09/16,Bordeaux,Angers,0,1,10,5,4,5,3,5,9,17,0,4,1,0,A,0,1,A,1.8,3.5,4.75,1.8,3.4,4.6,1.8,3.4,4.35
ligue-1,2016-2017,17/09/16,Dijon,Metz,0,0,16,7,6,3,8,3,15,18,4,3,0,1,D,0,0,D,2.15,3.1,3.75,2.05,3.2,3.7,2.2,3.1,3.3
ligue-1,2016-2017,17/09/16,Lorient,Lille,1,0,9,10,4,0,4,2,12,10,2,2,0,0,H,0,0,D,3.1,3.1,2.5,3.1,3,2.4,2.9,3.15,2.4
ligue-1,2016-2017,17/09/16,Monaco,Rennes,3,0,17,5,7,3,3,4,13,10,1,1,0,0,H,1,0,H,1.73,3.5,5,1.75,3.5,4.75,1.7,3.5,4.85
ligue-1,2016-2017,17/09/16,Nancy,Nantes,1,1,9,14,2,5,2,2,10,18,0,0,0,0,D,0,0,D,2.6,2.9,3.1,2.4,3,3.1,2.25,3.1,3.2
ligue-1,2016-2017,17/09/16,Toulouse,Guingamp,2,1,13,5,5,3,8,1,18,11,4,3,0,1,H,0,0,D,2,3.25,4,2.05,3.2,3.7,2.2,3.1,3.3
ligue-1,2016-2017,18/09/16,Marseille,Lyon,0,0,13,14,2,1,6,1,16,12,3,2,0,0,D,0,0,D,2.7,3.4,2.6,2.75,3.25,2.5,2.8,3.1,2.5
ligue-1,2016-2017,18/09/16,Montpellier,Nice,1,1,15,9,5,4,6,3,18,12,1,1,0,0,D,0,0,D,2.3,3.2,3.3,2.15,3.2,3.4,2.4,3.15,2.9
ligue-1,2016-2017,18/09/16,St Etienne,Bastia,1,0,13,9,3,3,4,4,19,11,2,4,0,0,H,0,0,D,1.65,3.6,6,1.65,3.5,5.75,1.65,3.5,5.3
ligue-1,2016-2017,20/09/16,Lille,Toulouse,1,2,19,7,5,2,5,3,13,21,2,5,0,0,A,1,1,D,2.05,3.1,4,2.15,3,3.9,2.2,3.1,3.3
ligue-1,2016-2017,20/09/16,Paris SG,Dijon,3,0,8,8,4,4,5,4,8,7,1,0,0,0,H,2,0,H,1.11,9,23,1.13,8.5,20,1.15,7,15
ligue-1,2016-2017,21/09/16,Angers,Caen,2,1,13,6,5,1,1,4,12,11,0,1,0,0,H,1,0,H,2.25,3.2,3.4,2.25,3.1,3.5,2.2,3.1,3.3
ligue-1,2016-2017,21/09/16,Bastia,Nancy,0,0,10,4,5,2,5,3,12,19,0,0,0,0,D,0,0,D,2.4,3,3.3,2.4,2.95,3.4,2.4,3,3
ligue-1,2016-2017,21/09/16,Guingamp,Lorient,1,0,8,13,4,3,4,7,10,14,1,2,0,0,H,0,0,D,2.05,3.2,4,2.05,3.3,3.9,1.9,3.3,4
ligue-1,2016-2017,21/09/16,Lyon,Montpellier,5,1,16,8,8,2,11,1,10,15,0,1,0,1,H,2,1,H,1.57,4,6,1.62,3.9,5.75,1.65,3.5,5.3
ligue-1,2016-2017,21/09/16,Metz,Bordeaux,0,3,12,20,4,7,1,6,16,4,2,0,0,0,A,0,1,A,3.2,3.1,2.4,3.25,3.1,2.4,2.8,3.1,2.5
ligue-1,2016-2017,21/09/16,Nantes,St Etienne,0,0,17,6,6,0,6,2,16,14,4,0,0,1,D,0,0,D,2.5,2.9,3.1,2.55,3,3.1,2.6,3.2,2.6
ligue-1,2016-2017,21/09/16,Nice,Monaco,4,0,9,17,7,7,2,6,12,16,1,1,0,1,H,2,0,H,3.1,3.2,2.4,3.2,3.25,2.35,2.8,3.1,2.5
ligue-1,2016-2017,21/09/16,Rennes,Marseille,3,2,13,8,5,4,4,4,11,24,1,1,0,1,H,1,1,D,2.3,3.3,3.2,2.3,3.2,3.3,2.3,3.1,3.1
ligue-1,2016-2017,23/09/16,Toulouse,Paris SG,2,0,11,12,3,3,3,7,12,11,3,1,0,1,H,0,0,D,7,4.2,1.5,7.25,4.4,1.5,6.3,3.9,1.5
ligue-1,2016-2017,24/09/16,Bastia,Guingamp,1,0,11,3,6,3,5,1,17,17,1,1,1,1,H,0,0,D,2.4,3,3.3,2.5,2.95,3.2,2.4,3.15,2.9
ligue-1,2016-2017,24/09/16,Bordeaux,Caen,0,0,12,13,2,4,4,5,7,16,0,2,0,0,D,0,0,D,1.85,3.6,4.33,1.85,3.6,4.25,1.8,3.4,4.35
ligue-1,2016-2017,24/09/16,Dijon,Rennes,3,0,15,19,5,4,7,3,7,12,1,1,0,0,H,2,0,H,2.8,3.2,2.6,2.7,3.25,2.7,2.6,3.1,2.7
ligue-1,2016-2017,24/09/16,Lorient,Lyon,1,0,11,18,2,8,3,8,13,8,2,1,0,0,H,0,0,D,4.2,3.5,1.91,4.1,3.6,1.9,4,3.3,1.9
ligue-1,2016-2017,24/09/16,Monaco,Angers,2,1,13,11,4,4,12,7,10,9,1,1,0,0,H,0,0,D,1.62,3.75,6,1.65,3.75,5.75,1.65,3.5,5.3
ligue-1,2016-2017,24/09/16,Montpellier,Metz,0,1,16,4,2,3,7,5,14,20,2,3,0,0,A,0,1,A,1.67,3.6,5.75,1.7,3.7,5.25,1.75,3.4,4.65
ligue-1,2016-2017,25/09/16,Marseille,Nantes,2,1,14,13,5,4,5,5,13,17,1,3,0,0,H,1,1,D,2,3.1,4.33,2,3.25,4.2,2,3.2,3.75
ligue-1,2016-2017,25/09/16,Nancy,Nice,0,1,15,13,0,4,6,2,17,16,3,1,0,0,A,0,0,D,2.5,3.1,3.1,2.6,3,3,2.6,3.2,2.6
ligue-1,2016-2017,25/09/16,St Etienne,Lille,3,1,9,12,3,3,4,5,17,15,3,1,0,1,H,0,0,D,2.3,3,3.5,2.35,3.1,3.3,2.2,3.1,3.3
ligue-1,2016-2017,30/09/16,Rennes,Guingamp,1,0,13,6,3,1,6,2,10,12,2,1,0,1,H,0,0,D,2.05,3.2,4,2,3.2,3.9,2,3.2,3.75
ligue-1,2016-2017,01/10/16,Caen,Toulouse,1,0,12,9,3,1,4,2,11,17,1,6,0,0,H,0,0,D,2.5,3.1,3,2.5,3.1,2.85,2.6,3.1,2.7
ligue-1,2016-2017,01/10/16,Dijon,Montpellier,3,3,8,15,6,6,5,4,12,12,2,2,0,0,D,1,2,A,2.6,3,3,2.6,2.95,2.85,2.4,3.1,2.95
ligue-1,2016-2017,01/10/16,Lille,Nancy,1,0,14,5,4,3,8,4,14,12,2,3,0,0,H,0,0,D,1.85,3.2,5,1.83,3.2,4.75,1.9,3.3,4
ligue-1,2016-2017,01/10/16,Metz,Monaco,0,7,14,14,2,9,7,4,14,12,2,1,1,0,A,0,3,A,4.5,3.6,1.8,4.4,3.5,1.8,4.1,3.4,1.85
ligue-1,2016-2017,01/10/16,Nantes,Bastia,1,0,20,12,8,6,3,2,19,9,4,3,0,0,H,1,0,H,1.95,3.2,4.5,1.95,3.1,4.2,2.1,3.1,3.6
ligue-1,2016-2017,01/10/16,Paris SG,Bordeaux,2,0,14,6,7,2,11,2,8,9,1,1,0,0,H,2,0,H,1.25,5.75,13,1.25,5.5,11.5,1.27,5.2,10
ligue-1,2016-2017,02/10/16,Angers,Marseille,1,1,17,9,5,2,3,7,6,12,1,0,0,0,D,0,0,D,2.63,3,3,2.65,2.95,2.85,2.65,3.1,2.65
ligue-1,2016-2017,02/10/16,Lyon,St Etienne,2,0,14,11,7,3,7,7,18,15,3,1,0,0,H,1,0,H,1.73,3.6,5,1.7,3.5,5,1.8,3.4,4.35
ligue-1,2016-2017,02/10/16,Nice,Lorient,2,1,8,17,2,4,3,5,9,14,2,3,1,0,H,1,0,H,1.8,3.5,4.75,1.78,3.6,4.4,1.7,3.5,4.85
ligue-1,2016-2017,14/10/16,Nice,Lyon,2,0,16,4,6,3,1,4,13,22,3,3,0,1,H,1,0,H,2.9,3.4,2.38,3,3.5,2.45,2.6,3.2,2.6
ligue-1,2016-2017,14/10/16,Toulouse,Monaco,3,1,17,4,6,1,6,1,14,17,2,1,0,0,H,0,1,A,3,3.2,2.5,2.9,3.3,2.6,2.8,3.1,2.5
ligue-1,2016-2017,15/10/16,Bastia,Angers,1,2,12,7,3,3,6,4,8,11,2,0,0,0,A,1,1,D,2.5,2.8,3.25,2.6,2.9,3.1,2.4,3.15,2.9
ligue-1,2016-2017,15/10/16,Guingamp,Lille,1,0,13,12,4,3,7,0,13,21,1,0,0,0,H,1,0,H,2.45,3.1,3.1,2.55,3,3.1,2.6,3.2,2.6
ligue-1,2016-2017,15/10/16,Lorient,Nantes,1,2,15,5,5,3,6,1,12,9,4,4,0,0,A,0,1,A,2.5,3.2,3,2.5,3.1,3.1,2.6,3.2,2.6
ligue-1,2016-2017,15/10/16,Montpellier,Caen,3,2,11,12,7,5,5,2,13,6,0,0,1,0,H,1,1,D,1.85,3.4,4.5,1.91,3.4,4.33,2,3.2,3.75
ligue-1,2016-2017,15/10/16,Nancy,Paris SG,1,2,6,7,3,3,4,1,16,10,1,1,0,0,A,0,2,A,10,5,1.33,11,4.75,1.33,7.5,4.6,1.37
ligue-1,2016-2017,16/10/16,Marseille,Metz,1,0,16,11,6,1,2,6,14,10,1,2,0,0,H,1,0,H,1.44,4.33,7.5,1.48,4.4,6.75,1.55,3.7,6
ligue-1,2016-2017,16/10/16,Rennes,Bordeaux,1,1,15,7,4,1,8,3,15,11,1,2,0,0,D,1,0,H,2.38,3.3,3.1,2.5,3.1,3.1,2.3,3.1,3.1
ligue-1,2016-2017,16/10/16,St Etienne,Dijon,1,1,17,11,3,3,10,4,11,8,1,3,0,1,D,0,1,A,1.73,3.6,5,1.72,3.5,5.5,1.7,3.5,4.85
ligue-1,2016-2017,21/10/16,Monaco,Montpellier,6,2,14,9,9,3,6,2,14,10,2,0,0,0,H,1,1,D,1.67,3.75,5.5,1.67,3.75,6,1.7,3.5,4.85
ligue-1,2016-2017,22/10/16,Angers,Toulouse,0,0,11,6,3,2,4,2,14,12,2,4,0,0,D,0,0,D,2.5,3.1,3.1,2.55,3,3.1,2.6,3,2.8
ligue-1,2016-2017,22/10/16,Bordeaux,Nancy,1,1,12,11,2,3,5,4,12,16,1,3,0,0,D,0,0,D,1.8,3.4,5,1.8,3.4,5,1.7,3.5,4.85
ligue-1,2016-2017,22/10/16,Dijon,Lorient,1,0,13,15,3,5,5,5,7,14,1,2,0,0,H,0,0,D,2.15,3.3,3.6,2.15,3.25,3.6,2.1,3.15,3.45
ligue-1,2016-2017,22/10/16,Lille,Bastia,2,1,17,5,8,1,8,4,17,20,3,1,0,0,H,0,0,D,1.73,3.4,5.25,1.72,3.4,5.75,1.75,3.4,4.65
ligue-1,2016-2017,22/10/16,Lyon,Guingamp,1,3,18,6,6,5,9,5,13,20,1,3,0,0,A,1,0,H,1.53,4.1,6.5,1.53,4.2,6.25,1.6,3.6,5.6
ligue-1,2016-2017,22/10/16,Nantes,Rennes,1,2,9,7,4,3,3,0,12,8,1,3,0,0,A,1,0,H,2.25,3.1,3.6,2.3,3,3.5,2.3,3,3.2
ligue-1,2016-2017,23/10/16,Caen,St Etienne,0,2,9,13,1,6,4,5,7,13,1,1,0,0,A,0,0,D,2.55,3.1,2.88,2.75,2.95,2.85,2.7,3,2.7
ligue-1,2016-2017,23/10/16,Metz,Nice,2,4,9,17,5,8,4,3,17,1,4,0,0,0,A,1,2,A,3.75,3.4,2.05,3.6,3.4,2.1,3.45,3.15,2.1
ligue-1,2016-2017,23/10/16,Paris SG,Marseille,0,0,17,0,3,0,9,0,4,10,0,2,0,0,D,0,0,D,1.29,5.5,11,1.29,5.85,11.5,1.3,5,9
ligue-1,2016-2017,28/10/16,Lille,Paris SG,0,1,10,17,1,7,2,4,21,17,2,1,0,0,A,0,0,D,6.5,4,1.55,6.75,4.1,1.57,5.6,3.6,1.6
ligue-1,2016-2017,29/10/16,Bastia,Dijon,0,0,19,8,11,2,13,5,11,25,1,1,0,0,D,0,0,D,2.3,3.1,3.4,2.3,3,3.5,2.2,3.1,3.3
ligue-1,2016-2017,29/10/16,Guingamp,Angers,1,0,13,15,5,3,7,5,9,12,1,3,0,0,H,0,0,D,2.3,3.2,3.3,2.3,3.1,3.4,2.2,3.1,3.3
ligue-1,2016-2017,29/10/16,Lorient,Montpellier,2,2,17,8,3,4,5,5,13,9,2,1,0,0,D,2,1,H,2.3,3.1,3.4,2.3,3.1,3.4,2.4,3.05,3
ligue-1,2016-2017,29/10/16,Nancy,Caen,2,0,11,14,3,5,4,3,17,10,3,3,0,0,H,2,0,H,2.15,3.1,3.8,2.1,3.1,4,2.2,3,3.4
ligue-1,2016-2017,29/10/16,St Etienne,Monaco,1,1,8,13,2,6,4,9,11,15,0,4,0,0,D,1,1,D,2.75,3,2.8,2.75,3.2,2.65,2.65,3.1,2.65
ligue-1,2016-2017,29/10/16,Toulouse,Lyon,1,2,12,7,1,3,3,2,16,16,2,2,0,1,A,1,1,D,2.8,3.25,2.6,2.75,3.3,2.6,2.6,3.2,2.6
ligue-1,2016-2017,30/10/16,Marseille,Bordeaux,0,0,10,5,3,1,3,0,13,8,1,1,0,0,D,0,0,D,2.1,3.2,3.8,2.05,3.4,3.75,2.1,3.15,3.45
ligue-1,2016-2017,30/10/16,Nice,Nantes,4,1,12,16,7,4,2,4,12,19,1,3,0,0,H,2,0,H,1.91,3.3,4.5,1.87,3.4,4.5,1.8,3.3,4.5
ligue-1,2016-2017,30/10/16,Rennes,Metz,1,0,10,8,4,2,3,4,9,17,0,3,0,0,H,0,0,D,1.57,4,6,1.55,4.1,6.25,1.6,3.6,5.6
ligue-1,2016-2017,04/11/16,Montpellier,Marseille,3,1,13,10,4,2,1,5,10,9,1,1,0,0,H,2,0,H,2.55,3.2,2.88,2.65,3.2,2.75,2.65,3.1,2.65
ligue-1,2016-2017,05/11/16,Angers,Lille,1,0,9,6,1,1,2,3,14,12,0,0,0,0,H,0,0,D,2.4,3,3.3,2.4,2.95,3.4,2.6,3,2.8
ligue-1,2016-2017,05/11/16,Bordeaux,Lorient,2,1,12,9,6,1,4,7,2,10,3,2,0,1,H,1,0,H,1.75,3.5,5,1.78,3.5,5,1.7,3.5,4.85
ligue-1,2016-2017,05/11/16,Dijon,Guingamp,3,3,13,14,7,6,6,3,12,17,0,1,0,0,D,3,1,H,2.5,3,3.2,2.45,3.1,3.1,2.3,3,3.2
ligue-1,2016-2017,05/11/16,Lyon,Bastia,2,1,23,10,7,4,9,3,7,14,1,2,0,2,H,1,0,H,1.44,4.2,8.5,1.4,4.4,9.25,1.45,4,7
ligue-1,2016-2017,05/11/16,Monaco,Nancy,6,0,16,8,8,1,4,6,10,18,0,1,0,0,H,2,0,H,1.5,4,7.5,1.48,4.1,7.5,1.5,3.9,6.3
ligue-1,2016-2017,05/11/16,Nantes,Toulouse,1,1,13,4,2,4,6,2,17,8,4,2,0,0,D,0,1,A,2.3,3,3.5,2.35,3,3.4,2.4,3,3.05
ligue-1,2016-2017,06/11/16,Caen,Nice,1,0,12,4,7,1,4,4,11,18,2,3,0,0,H,1,0,H,3.25,3.25,2.3,3.1,3.4,2.3,2.9,3.15,2.4
ligue-1,2016-2017,06/11/16,Metz,St Etienne,0,0,14,8,2,2,2,1,17,15,2,0,0,1,D,0,0,D,3.8,3.2,2.1,3.8,3.2,2.1,3.45,3.15,2.1
ligue-1,2016-2017,06/11/16,Paris SG,Rennes,4,0,18,4,6,1,9,2,7,10,1,2,0,0,H,2,0,H,1.22,6.5,13,1.22,6.5,12.5,1.3,5,9
ligue-1,2016-2017,18/11/16,Lille,Lyon,0,1,14,17,3,3,5,5,15,15,2,3,1,0,A,0,1,A,3.1,3.1,2.45,3.1,3.25,2.5,2.7,3.1,2.6
ligue-1,2016-2017,18/11/16,Lorient,Monaco,0,3,15,11,3,6,2,4,15,12,0,1,0,0,A,0,0,D,4.33,3.6,1.8,4.33,3.75,1.8,4.35,3.4,1.8
ligue-1,2016-2017,19/11/16,Bastia,Montpellier,1,1,16,11,3,4,5,6,15,14,2,0,0,0,D,1,0,H,2.8,3,2.8,2.65,3.1,2.85,2.5,3.1,2.8
ligue-1,2016-2017,19/11/16,Nancy,Dijon,1,0,13,12,4,5,7,8,17,22,1,3,0,0,H,0,0,D,2.1,3.1,4,2.1,3.3,3.7,2.2,3.1,3.3
ligue-1,2016-2017,19/11/16,Paris SG,Nantes,2,0,10,12,5,1,4,5,9,9,0,1,0,0,H,1,0,H,1.2,6.5,15,1.22,6.25,15,1.25,5.5,10.3
ligue-1,2016-2017,19/11/16,Rennes,Angers,1,1,11,7,2,4,6,2,10,13,2,2,0,2,D,1,0,H,2.25,3,3.5,2.25,3,3.7,2,3.2,3.75
ligue-1,2016-2017,19/11/16,Toulouse,Metz,1,2,15,4,4,2,3,0,13,14,0,1,0,0,A,0,1,A,1.5,4.2,7,1.5,4.1,7,1.5,3.9,6.3
ligue-1,2016-2017,20/11/16,Guingamp,Bordeaux,1,1,15,8,4,3,7,2,13,16,2,1,0,0,D,0,1,A,2.45,3.2,3,2.45,3.1,3.1,2.6,3.1,2.7
ligue-1,2016-2017,20/11/16,Marseille,Caen,1,0,14,3,1,0,8,2,18,16,2,1,0,0,H,0,0,D,1.7,3.75,5,1.7,3.8,5,1.6,3.6,5.6
ligue-1,2016-2017,20/11/16,St Etienne,Nice,0,1,8,15,1,5,1,4,12,9,2,1,0,0,A,0,0,D,2.1,3.4,3.6,2.15,3.25,3.6,2.2,3.1,3.3
ligue-1,2016-2017,25/11/16,Rennes,Toulouse,1,0,11,12,3,3,4,4,14,19,2,2,0,1,H,1,0,H,2.4,3.1,3.1,2.4,3.1,3.25,2.3,3.1,3.1
ligue-1,2016-2017,26/11/16,Bordeaux,Dijon,3,2,14,9,6,6,6,4,14,14,0,2,0,0,H,0,1,A,1.73,3.6,5.25,1.75,3.5,5.25,1.75,3.4,4.65
ligue-1,2016-2017,26/11/16,Caen,Guingamp,1,1,18,11,4,4,5,2,11,18,0,2,0,0,D,0,0,D,2.38,3.1,3.3,2.35,3.1,3.3,2.5,3.1,2.8
ligue-1,2016-2017,26/11/16,Metz,Lorient,3,3,11,10,6,6,6,3,10,18,2,2,0,0,D,1,1,D,2.7,3.25,2.7,2.75,3.1,2.75,2.3,3.2,3
ligue-1,2016-2017,26/11/16,Monaco,Marseille,4,0,15,9,9,3,3,4,5,9,1,2,0,0,H,3,0,H,1.67,3.75,5.5,1.65,3.8,5.5,1.75,3.3,4.9
ligue-1,2016-2017,26/11/16,Montpellier,Nancy,0,0,12,5,4,2,5,0,5,16,2,3,1,0,D,0,0,D,1.91,3.4,4.2,2,3.25,4.1,2,3.2,3.75
ligue-1,2016-2017,26/11/16,Nantes,Lille,0,0,8,9,1,3,4,3,22,11,1,2,0,0,D,0,0,D,2.25,3,3.6,2.35,3,3.4,2.5,3.1,2.8
ligue-1,2016-2017,27/11/16,Angers,St Etienne,1,2,14,8,6,5,6,5,21,11,3,3,0,1,A,1,0,H,2.5,3,3.2,2.5,2.95,3.2,2.6,3.1,2.7
ligue-1,2016-2017,27/11/16,Lyon,Paris SG,1,2,14,11,3,5,6,8,8,17,1,6,0,0,A,0,1,A,3.6,3.4,2.1,3.8,3.5,2,4,3.3,1.9
ligue-1,2016-2017,27/11/16,Nice,Bastia,1,1,12,11,7,2,5,4,10,16,0,3,0,0,D,1,0,H,1.62,3.75,6,1.67,3.75,5.5,1.5,3.9,6.3
