league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
ligue-1,2020-2021,12/09/2020,Montpellier,Nice,3,1,20,9,13,1,8,9,17,16,0,2,0,0,H,1,0,H,2.2,3.3,3.4,2.2,3.25,3.5,2.25,3,3.4,2.2,1.66,1.92,1.98,2,3.3,3.75,2.1,3.4,3.6,2.1,3.05,3.7,2.2,1.66,2.07,1.83
ligue-1,2020-2021,12/09/2020,St Etienne,Strasbourg,2,0,10,14,4,7,6,3,13,19,1,3,0,0,H,0,0,D,2.2,3.2,3.5,2.15,3.25,3.6,2.2,2.95,3.55,2.3,1.61,1.87,2.03,2.1,3.2,3.75,2.15,3.25,3.6,2.15,2.95,3.65,2.2,1.66,1.81,2.09
ligue-1,2020-2021,13/09/2020,Lille,Metz,1,0,16,5,6,1,8,3,12,14,4,4,0,0,H,0,0,D,1.53,3.75,7.5,1.55,3.8,7,1.6,3.5,6.5,2.2,1.66,2.09,1.81,1.55,3.75,7,1.53,3.75,7.5,1.6,3.25,7.25,2.62,1.5,2.13,1.78
ligue-1,2020-2021,13/09/2020,Angers,Reims,1,0,20,7,7,2,1,2,12,12,4,2,1,1,H,0,0,D,2.37,3,3.4,2.3,3,3.5,2.4,2.7,3.4,3,1.4,2.03,1.87,2,3,4.33,2.1,3,4.1,2.15,2.75,4.1,2.75,1.44,1.83,2.07
ligue-1,2020-2021,13/09/2020,Dijon,Brest,0,2,7,19,3,5,5,7,16,16,2,0,1,0,A,0,1,A,2.4,3.3,3,2.5,3.2,3,2.55,2.9,2.95,2.1,1.72,2.05,1.75,2.87,3.25,2.5,2.8,3.2,2.6,2.8,3.05,2.6,1.9,1.9,1.97,1.93
ligue-1,2020-2021,13/09/2020,Lorient,Lens,2,3,6,12,3,6,4,2,20,16,4,3,0,1,A,1,2,A,2.1,3.3,3.75,2.15,3.3,3.6,2.2,3,3.55,2.2,1.66,1.86,2.04,2.2,3.3,3.3,2.25,3.2,3.4,2.3,2.85,3.45,2.3,1.61,1.95,1.95
ligue-1,2020-2021,13/09/2020,Nimes,Rennes,2,4,17,10,9,6,8,4,17,13,2,6,0,0,A,1,2,A,3.3,3.3,2.25,3.3,3.2,2.3,3.3,3,2.3,2.2,1.66,1.93,1.97,3.4,3.2,2.25,3.3,3.2,2.3,3.3,2.95,2.3,2.1,1.72,1.86,2.04
ligue-1,2020-2021,13/09/2020,Monaco,Nantes,2,1,18,7,5,2,9,4,14,11,3,1,0,0,H,1,0,H,1.9,3.6,4,1.95,3.6,3.9,1.95,3.25,3.95,1.9,1.9,1.95,1.95,1.83,3.75,4.33,1.91,3.5,4.1,1.9,3.55,4.3,2.02,1.83,1.86,2.04
ligue-1,2020-2021,13/09/2020,Paris SG,Marseille,0,1,14,5,4,2,4,2,17,19,6,8,3,2,A,0,1,A,,,,1.5,5,5.5,1.73,4.4,4.1,,,,,1.36,5,7.5,1.36,5.25,7.75,1.43,5.25,6.75,1.53,2.5,2.04,1.86
ligue-1,2020-2021,15/09/2020,Montpellier,Lyon,2,1,10,19,3,7,4,11,13,13,3,2,1,1,H,1,0,H,3.8,3.3,2.05,3.8,3.4,2.05,3.7,3.3,2.1,2,1.8,1.85,2.05,3.5,3.6,2.05,4.1,3.5,1.91,3.5,3.4,2.15,1.9,1.9,2.05,1.85
ligue-1,2020-2021,16/09/2020,Paris SG,Metz,1,0,20,7,8,1,8,2,8,6,3,2,1,0,H,0,0,D,1.25,7,9,1.28,6.75,8.5,1.3,6,9,1.5,2.62,2.03,1.87,1.22,5.25,12,1.22,6.25,13.5,1.25,6,12,1.72,2.1,1.85,2.05
ligue-1,2020-2021,17/09/2020,Marseille,St Etienne,0,2,13,12,2,5,7,6,13,15,2,2,0,0,A,0,1,A,2,3.3,4,1.95,3.4,4.1,2.05,3.1,3.9,2.1,1.72,2.04,1.86,1.8,3.5,4.75,1.85,3.4,4.6,1.85,3.25,4.6,2.2,1.66,1.84,2.06
ligue-1,2020-2021,18/09/2020,Lyon,Nimes,0,0,16,10,3,3,9,2,18,12,3,2,0,0,D,0,0,D,1.3,5.5,10,1.34,5,9.5,1.4,5,7.5,1.53,2.5,1.88,2.05,1.22,5.75,10,1.26,6.25,10.5,1.4,5,7.5,1.5,2.62,1.67,2.15
ligue-1,2020-2021,19/09/2020,Lens,Bordeaux,2,1,19,7,5,3,7,0,15,15,5,5,0,1,H,0,0,D,2.3,3.1,3.4,2.3,3.1,3.4,2.4,2.9,3.35,2.3,1.61,2,1.93,2.37,3,3.4,2.4,3.1,3.25,2.4,2.8,3.45,2.5,1.53,2.02,1.91
ligue-1,2020-2021,19/09/2020,Rennes,Monaco,2,1,14,14,3,2,9,10,11,11,1,2,0,0,H,0,1,A,2.35,3.4,3,2.3,3.4,3.1,2.3,3.2,3.15,1.8,2,2.02,1.91,2.25,3.5,3,2.15,3.5,3.3,2.4,3.2,2.95,1.8,2,2.06,1.87
ligue-1,2020-2021,20/09/2020,Nice,Paris SG,0,3,14,14,5,6,4,7,9,9,1,2,0,0,A,0,2,A,7.5,5,1.4,6.5,4.75,1.45,7.75,4.4,1.43,1.8,2,1.98,1.95,11,5.5,1.28,9.5,5.75,1.3,7.5,6,1.35,1.53,2.5,2.06,1.87
ligue-1,2020-2021,20/09/2020,Brest,Lorient,3,2,14,9,6,4,4,6,20,13,2,1,0,0,H,2,1,H,2.4,3.1,3.2,2.35,3.25,3.2,2.4,3.05,3.1,2.1,1.72,2.08,1.85,2.2,3.25,3.3,2.35,3.2,3.2,2.35,3.15,3.05,1.9,1.9,2.02,1.91
ligue-1,2020-2021,20/09/2020,Metz,Reims,2,1,14,10,4,4,8,5,14,7,1,4,0,1,H,1,1,D,2.55,3,3.1,2.7,2.9,2.95,2.65,2.7,3.1,3,1.4,1.8,2.14,2.8,2.9,2.75,2.8,2.8,3,2.9,2.65,2.85,2.75,1.44,2.02,1.91
ligue-1,2020-2021,20/09/2020,Montpellier,Angers,4,1,14,14,9,3,6,3,14,5,4,3,0,0,H,2,1,H,2.1,3.25,3.75,2.15,3.25,3.6,2.15,3.05,3.65,2.3,1.61,1.87,2.06,1.85,3.3,4.5,1.95,3.4,4.1,2,3.1,4.1,2.3,1.61,2.02,1.91
ligue-1,2020-2021,20/09/2020,Strasbourg,Dijon,1,0,17,6,6,2,8,2,10,16,1,1,0,0,H,0,0,D,1.65,3.75,5.5,1.72,3.75,5,1.7,3.5,5.25,2.1,1.72,1.95,1.98,1.57,3.8,6,1.62,3.8,5.75,1.63,3.75,5.5,1.9,1.9,2.09,1.84
ligue-1,2020-2021,20/09/2020,Nantes,St Etienne,2,2,15,6,3,4,4,2,12,17,2,2,0,0,D,0,1,A,2.3,3.1,3.4,2.35,3.1,3.3,2.35,3,3.25,2.37,1.57,2.03,1.9,2.2,3.1,3.6,2.3,3.2,3.3,2.25,3.05,3.45,2.1,1.72,1.95,1.98
ligue-1,2020-2021,20/09/2020,Marseille,Lille,1,1,11,14,2,7,5,4,12,18,3,3,0,0,D,0,0,D,2.3,3.2,3.3,2.3,3.25,3.25,2.4,3,3.2,2.37,1.57,2.05,1.88,2.45,3.2,3,2.4,3.1,3.2,2.45,2.95,3.15,2.2,1.66,2.09,1.84
ligue-1,2020-2021,25/09/2020,Lille,Nantes,2,0,12,12,4,6,4,7,16,12,0,2,0,0,H,1,0,H,1.66,3.75,5.5,1.72,3.6,5.25,1.67,3.45,5.75,2.3,1.61,1.91,2.02,1.61,3.8,5.5,1.67,3.8,5.25,1.65,3.75,5.75,2,1.8,1.9,2.03
ligue-1,2020-2021,26/09/2020,St Etienne,Rennes,0,3,6,10,4,6,6,4,11,12,1,1,0,0,A,0,1,A,2.87,3.1,2.6,2.75,3,2.8,2.85,2.95,2.6,2.2,1.66,2.08,1.85,3.1,3.1,2.45,3.1,3.1,2.45,3.1,3.05,2.4,2,1.8,1.86,2.07
ligue-1,2020-2021,26/09/2020,Marseille,Metz,1,1,17,14,3,3,5,5,15,11,0,2,0,0,D,0,0,D,1.61,3.75,6,1.65,3.8,5.5,1.7,3.4,5.5,2.2,1.66,1.91,2.02,1.57,3.75,6.5,1.6,3.75,6.25,1.65,3.65,5.75,2,1.8,2.05,1.75
ligue-1,2020-2021,27/09/2020,Bordeaux,Nice,0,0,18,13,5,2,7,7,9,15,1,1,0,0,D,0,0,D,2.1,3.25,3.6,2.2,3.25,3.5,2.25,2.95,3.6,2.3,1.61,1.89,2.01,2,3.3,3.8,2.05,3.4,3.8,2.05,3.2,3.9,2,1.8,1.75,2.05
ligue-1,2020-2021,27/09/2020,Angers,Brest,3,2,12,14,5,6,6,1,17,21,3,2,0,0,H,1,2,A,2.05,3.3,3.8,2,3.4,3.9,2.1,3.1,3.8,2.2,1.66,1.72,2.07,2.05,3.4,3.75,2.15,3.25,3.6,2.15,3.05,3.7,2,1.8,1.82,2.08
ligue-1,2020-2021,27/09/2020,Dijon,Montpellier,2,2,15,14,6,5,6,13,15,11,4,1,0,0,D,1,0,H,4.5,3.6,1.8,4.2,3.6,1.87,4.3,3.45,1.85,1.9,1.9,2.04,1.86,5,3.75,1.7,4.75,3.75,1.75,4.9,3.55,1.73,1.9,1.9,1.9,2
ligue-1,2020-2021,27/09/2020,Monaco,Strasbourg,3,2,11,11,5,5,6,2,11,12,3,1,2,0,H,2,0,H,1.85,3.5,4.2,1.9,3.5,4.25,1.9,3.45,4.2,1.9,1.9,1.88,2.02,1.7,3.75,5,1.75,3.75,4.75,1.73,3.6,4.8,1.8,2,1.99,1.91
ligue-1,2020-2021,27/09/2020,Nimes,Lens,1,1,13,15,4,6,5,7,10,16,0,3,0,0,D,0,1,A,2.6,3.3,2.75,2.7,3.25,2.7,2.7,3.1,2.7,2,1.8,1.95,1.98,3.3,3.4,2.1,3.5,3.5,2.1,3.5,3.1,2.2,2,1.8,2.02,1.91
ligue-1,2020-2021,27/09/2020,Lorient,Lyon,1,1,4,19,2,6,1,5,19,7,2,0,0,0,D,0,0,D,5.75,4.2,1.57,5.5,4.1,1.6,5.5,3.9,1.63,1.8,2,1.85,2.05,4.5,3.8,1.72,4.75,3.9,1.72,4.5,3.7,1.75,1.8,2,2.01,1.89
ligue-1,2020-2021,27/09/2020,Reims,Paris SG,0,2,8,21,3,7,3,7,11,10,2,2,0,0,A,0,1,A,13,6,1.22,11,6.25,1.25,12,6,1.25,1.53,2.5,1.95,1.85,13,6,1.2,13,7,1.2,12,7,1.22,1.36,3.2,1.99,1.91
ligue-1,2020-2021,02/10/2020,Paris SG,Angers,6,1,18,8,12,2,6,2,11,9,1,2,0,0,H,2,0,H,1.1,9,21,1.11,10,21,1.15,9.5,14,1.22,4.33,1.7,2.1,1.08,10,23,1.09,11.5,23,1.15,9,14,1.22,4.33,1.87,2.06
ligue-1,2020-2021,03/10/2020,Lens,St Etienne,2,0,13,2,5,1,12,0,23,10,1,1,0,2,H,1,0,H,1.95,3.5,4.2,2.05,3.4,3.75,2.05,3.15,3.85,2.2,1.66,2.06,1.87,1.8,3.6,4.5,1.83,3.6,4.4,1.83,3.45,4.4,1.9,1.9,1.86,2.07
ligue-1,2020-2021,03/10/2020,Nice,Nantes,2,1,18,11,7,1,9,2,13,8,2,1,0,1,H,1,1,D,2.45,3.25,3,2.45,3.2,3,2.5,3,3,2.2,1.66,2.13,1.81,2.2,3.4,3.25,2.2,3.3,3.4,2.3,3.1,3.3,2.1,1.72,1.96,1.97
ligue-1,2020-2021,04/10/2020,Montpellier,Nimes,0,1,12,8,2,1,8,2,14,15,2,1,0,0,A,0,0,D,1.66,3.8,5.5,1.72,3.9,4.75,1.7,3.65,5,1.9,1.9,1.93,2,1.7,3.8,5,1.72,3.7,5,1.7,3.6,5,1.8,2,2.02,1.91
ligue-1,2020-2021,04/10/2020,Bordeaux,Dijon,3,0,17,5,7,1,5,4,15,14,2,3,0,0,H,2,0,H,1.66,3.8,5.25,1.65,3.8,5.5,1.73,3.5,5.25,2,1.8,1.96,1.97,1.65,3.8,5.25,1.65,3.8,5.5,1.67,3.65,5.25,1.8,2,1.9,2.03
ligue-1,2020-2021,04/10/2020,Brest,Monaco,1,0,7,21,5,2,1,8,10,17,3,4,0,0,H,1,0,H,3.1,3.6,2.2,3.1,3.5,2.25,3.05,3.45,2.25,1.72,2.1,1.95,1.98,2.8,3.75,2.3,2.8,3.75,2.35,2.9,3.4,2.35,1.44,2.75,1.84,2.09
ligue-1,2020-2021,04/10/2020,Metz,Lorient,3,1,16,10,8,4,4,3,10,14,1,2,0,0,H,1,1,D,2.3,3.2,3.3,2.3,3.2,3.1,2.3,3.05,3.3,2.37,1.57,1.99,1.94,2.25,3.2,3.4,2.3,3.2,3.1,2.4,2.9,3.25,2.3,1.61,2.03,1.9
ligue-1,2020-2021,04/10/2020,Strasbourg,Lille,0,3,14,12,3,6,11,1,11,10,1,1,0,0,A,0,1,A,3.3,3.3,2.25,3.3,3.2,2.3,3.3,3.05,2.3,2.3,1.61,1.94,1.99,4,3.3,2.05,3.7,3.2,2.15,3.9,2.95,2.1,2.5,1.53,2.11,1.82
ligue-1,2020-2021,04/10/2020,Rennes,Reims,2,2,18,9,3,4,10,2,12,16,4,3,0,0,D,2,1,H,1.61,3.75,6,1.67,3.9,5.25,1.65,3.5,6,2.2,1.66,1.87,2.06,1.75,3.6,5,1.75,3.5,5.25,1.83,3.25,4.8,2.2,1.66,2.05,1.75
ligue-1,2020-2021,04/10/2020,Lyon,Marseille,1,1,24,4,3,1,19,5,14,10,1,1,0,1,D,1,1,D,1.7,3.8,5,1.67,4,5,1.73,3.55,4.9,1.9,1.9,1.98,1.95,1.75,3.6,4.75,1.75,3.7,4.75,1.8,3.75,4.4,1.9,1.9,2.09,1.84
ligue-1,2020-2021,16/10/2020,Dijon,Rennes,1,1,12,12,4,3,3,5,22,13,4,2,0,0,D,0,1,A,5.25,3.8,1.66,5,3.8,1.7,5,3.65,1.7,1.85,2,2.03,1.9,5.25,4,1.61,5.25,3.9,1.65,5,3.75,1.67,1.8,2,2.07,1.86
ligue-1,2020-2021,16/10/2020,Nimes,Paris SG,0,4,5,30,2,11,1,9,10,12,1,2,1,0,A,0,1,A,6.5,5,1.4,6.75,5,1.42,6.25,5,1.45,1.57,2.37,2,1.93,8,5.25,1.33,9.5,5.75,1.3,7.25,5.5,1.4,1.53,2.5,1.92,2.01
ligue-1,2020-2021,17/10/2020,Reims,Lorient,1,3,6,14,3,4,3,6,14,11,4,1,2,0,A,1,0,H,2.1,3.4,3.6,2.15,3.3,3.5,2.15,3.15,3.6,2.2,1.66,1.84,2.09,2.05,3.5,3.75,2.15,3.3,3.5,2.15,3.1,3.6,2.2,1.66,1.85,2.08
ligue-1,2020-2021,17/10/2020,Marseille,Bordeaux,3,1,6,8,4,4,6,10,13,13,3,1,0,0,H,1,0,H,2,3.5,3.8,2,3.6,3.7,2.05,3.15,3.8,2.1,1.72,2.06,1.87,2.05,3.5,3.4,2.1,3.3,3.7,2.2,3.1,3.5,2.3,1.61,1.9,2.03
ligue-1,2020-2021,18/10/2020,Strasbourg,Lyon,2,3,20,14,9,8,4,2,13,8,2,3,0,0,A,1,3,A,3.6,3.3,2.15,3.4,3.3,2.2,3.45,3.15,2.2,2.1,1.72,2.04,1.89,5,3.75,1.7,4.4,3.6,1.83,4.3,3.55,1.85,1.9,1.9,1.92,2.01
ligue-1,2020-2021,18/10/2020,Angers,Metz,1,1,7,7,2,3,2,5,18,13,4,2,0,0,D,1,1,D,2,3.4,3.9,2,3.4,3.9,2.05,3.1,3.95,2.3,1.61,2.06,1.87,2.05,3.4,3.8,2.1,3.1,4,2.15,2.95,3.85,2.37,1.57,1.73,2.08
ligue-1,2020-2021,18/10/2020,Monaco,Montpellier,1,1,21,3,7,2,10,2,13,13,2,1,0,1,D,0,0,D,,,,1.48,4.75,6,1.6,4.1,5.5,1.72,2.1,2.6,1.48,,,,1.85,3.6,3.9,1.9,3.6,3.85,1.72,2.1,1.96,1.97
ligue-1,2020-2021,18/10/2020,Nantes,Brest,3,1,12,14,8,5,2,6,15,15,3,2,0,0,H,2,0,H,2.15,3.4,3.4,2.2,3.4,3.3,2.15,3.3,3.35,2,1.8,1.9,2.03,2.2,3.4,3.3,2.2,3.5,3.25,2.25,3.25,3.2,1.8,2,1.99,1.94
ligue-1,2020-2021,18/10/2020,St Etienne,Nice,1,3,11,11,4,5,7,3,15,10,2,5,0,0,A,0,2,A,2.25,3.25,3.25,2.3,3.3,3.2,2.4,3.05,3.15,2.1,1.72,2.04,1.89,2.87,3.3,2.5,2.85,3.25,2.55,2.85,3,2.6,1.8,2,2.06,1.87
ligue-1,2020-2021,18/10/2020,Lille,Lens,4,0,17,7,6,2,7,2,13,16,0,3,0,2,H,1,0,H,1.83,3.6,4.33,1.85,3.6,4.33,1.9,3.3,4.3,2.1,1.72,1.93,2,1.95,3.3,4.2,2,3.25,4.1,1.97,3.05,4.3,2.37,1.57,1.99,1.94
ligue-1,2020-2021,23/10/2020,Rennes,Angers,1,2,11,10,1,4,5,4,11,5,2,0,0,0,A,1,1,D,2.05,3.4,3.5,2.05,3.25,3.9,2.1,3.05,3.8,2.2,1.66,2.09,1.81,2.25,3.25,3.2,2.15,3.3,3.5,2.35,3.05,3.25,2.2,1.66,2,1.9
ligue-1,2020-2021,24/10/2020,Lorient,Marseille,0,1,13,15,3,3,6,4,10,12,3,3,0,0,A,0,0,D,2.87,3.4,2.4,3,3.25,2.45,2.95,3.05,2.5,2,1.8,1.73,2.08,2.75,3.1,2.7,2.75,3.2,2.65,2.75,2.9,2.8,2,1.8,1.94,1.96
ligue-1,2020-2021,24/10/2020,Paris SG,Dijon,4,0,20,16,9,3,4,10,12,18,0,2,0,0,H,2,0,H,1.06,12,23,1.05,15.5,31,1.05,15,35,1.16,5,1.92,1.98,1.08,12,21,1.1,11,21,1.12,9.5,20,1.22,4.33,1.85,1.95
ligue-1,2020-2021,25/10/2020,Bordeaux,Nimes,2,0,20,8,6,4,7,4,9,16,3,3,0,0,H,0,0,D,1.95,3.3,4,2,3.3,4,1.95,3.25,4.1,2.1,1.72,1.97,1.93,1.75,3.75,4.75,1.78,3.6,4.75,1.8,3.45,4.7,1.9,1.9,2.03,1.87
ligue-1,2020-2021,25/10/2020,Brest,Strasbourg,0,3,14,7,4,5,12,2,8,11,1,3,0,0,A,0,2,A,2.15,3.5,3.2,2.25,3.4,3.2,2.25,3.4,3.1,1.88,1.98,1.95,1.95,2.25,3.6,2.9,2.25,3.5,3.1,2.3,3.3,3.05,1.66,2.2,2.07,1.83
ligue-1,2020-2021,25/10/2020,Metz,St Etienne,2,0,6,10,3,0,5,3,11,18,3,3,0,0,H,1,0,H,2.37,3.2,3.1,2.4,3.2,3.1,2.4,3.1,3.05,2.2,1.66,2.06,1.84,2.1,3.2,3.8,2.05,3.3,3.8,2.1,3.05,3.75,2.2,1.66,1.85,2.05
ligue-1,2020-2021,25/10/2020,Montpellier,Reims,0,4,5,24,1,9,3,8,7,11,1,0,2,0,A,0,3,A,1.85,3.5,4.2,2.05,3.3,3.9,2.2,3.05,3.5,2.3,1.61,1.97,1.93,1.85,3.5,4.5,1.9,3.5,4.25,1.95,3.25,4.2,2.1,1.72,1.94,1.96
ligue-1,2020-2021,25/10/2020,Nice,Lille,1,1,8,12,3,4,5,3,13,18,1,6,0,0,D,0,0,D,3.5,3.1,2.2,3.4,3.25,2.25,3.35,3.15,2.25,2.1,1.72,1.97,1.93,4,3.4,2,4,3.6,1.91,4,3.3,1.95,1.9,1.9,1.97,1.93
ligue-1,2020-2021,25/10/2020,Lyon,Monaco,4,1,15,18,6,5,2,12,12,15,3,4,1,0,H,4,0,H,1.65,4,4.75,1.72,4.1,4.4,1.7,3.95,4.6,1.57,2.37,1.9,2,1.75,3.8,4.33,1.78,3.9,4.25,1.8,4,4.1,1.53,2.5,2.05,1.75
ligue-1,2020-2021,31/10/2020,Rennes,Brest,2,1,24,9,8,4,8,1,2,12,1,3,0,0,H,0,0,D,1.9,3.75,3.8,1.95,3.7,3.75,2.05,3.4,3.6,1.72,2.1,2.03,1.9,1.83,3.8,3.8,1.9,3.75,3.9,1.9,3.6,3.95,1.72,2.1,1.88,2.05
ligue-1,2020-2021,31/10/2020,Nantes,Paris SG,0,3,6,13,1,4,2,4,13,13,2,1,0,0,A,0,0,D,7.5,4.75,1.4,7.25,5,1.4,6.5,5,1.45,1.53,2.5,1.99,1.94,7.5,4.75,1.4,6,5.25,1.45,8,4.8,1.4,1.4,3,1.97,1.96
ligue-1,2020-2021,01/11/2020,St Etienne,Montpellier,0,1,8,10,0,2,8,2,16,17,3,3,0,0,A,0,1,A,2.4,3.25,3,2.45,3.25,3,2.45,3.2,2.95,1.9,1.9,2.1,1.83,2.62,3.25,2.75,2.6,3.3,2.75,2.65,3.1,2.75,1.9,1.9,1.92,2.01
ligue-1,2020-2021,01/11/2020,Angers,Nice,0,3,11,12,5,5,9,5,18,12,5,2,0,0,A,0,2,A,2.25,3.2,3.4,2.25,3.4,3.25,2.25,3.1,3.3,2,1.8,1.97,1.96,2.3,3.3,3.1,2.35,3.4,3,2.35,3.2,3.1,2,1.8,2.11,1.82
