league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
ligue-1,2014-2015,16/08/14,Lens,Guingamp,0,1,14,10,4,4,7,2,14,5,4,1,0,0,A,0,0,D,2.88,3,2.63,2.9,3,2.8,2.3,3.1,3.1
ligue-1,2014-2015,16/08/14,Lorient,Nice,0,0,13,9,6,2,8,2,14,10,1,1,0,0,D,0,0,D,1.75,3.4,5,1.83,3.4,5,1.9,3.35,3.9
ligue-1,2014-2015,16/08/14,Metz,Nantes,1,1,12,6,5,2,4,7,12,17,2,1,0,0,D,1,1,D,2.38,3,3.2,2.5,3.1,3.2,2.3,3.15,3.05
ligue-1,2014-2015,16/08/14,Paris SG,Bastia,2,0,15,5,5,1,4,4,9,15,1,3,0,0,H,1,0,H,1.13,8,19,1.17,7.25,19.5,1.2,5.8,13
ligue-1,2014-2015,16/08/14,Rennes,Evian Thonon Gaillard,6,2,9,9,7,3,6,1,4,12,0,1,0,0,H,3,1,H,1.73,3.5,5,1.8,3.2,5,1.75,3.4,4.65
ligue-1,2014-2015,16/08/14,Toulouse,Lyon,2,1,10,18,6,3,6,4,11,12,3,1,0,0,H,2,0,H,2.5,3.25,2.8,2.55,3,2.9,2.6,3.2,2.6
ligue-1,2014-2015,17/08/14,Bordeaux,Monaco,4,1,9,9,5,3,3,4,12,21,1,3,0,0,H,0,1,A,2.8,3.2,2.55,2.8,3.1,2.55,2.75,3.15,2.5
ligue-1,2014-2015,17/08/14,Marseille,Montpellier,0,2,22,10,5,3,6,1,18,17,1,0,0,0,A,0,1,A,1.55,3.75,6.5,1.65,3.6,6.25,1.65,3.5,5.3
ligue-1,2014-2015,17/08/14,St Etienne,Reims,3,1,19,7,9,2,6,3,8,11,2,2,0,0,H,0,1,A,1.5,3.75,7.5,1.57,3.75,7.25,1.6,3.6,5.6
ligue-1,2014-2015,22/08/14,Evian Thonon Gaillard,Paris SG,0,0,9,7,2,3,5,0,18,7,3,2,0,1,D,0,0,D,9,4.6,1.36,9,4.75,1.4,7.5,4.6,1.37
ligue-1,2014-2015,23/08/14,Bastia,Toulouse,1,0,8,14,3,3,3,0,13,19,3,1,0,0,H,1,0,H,2.9,3.1,2.5,2.75,3.3,2.7,2.6,3.2,2.6
ligue-1,2014-2015,23/08/14,Guingamp,Marseille,0,1,4,16,2,3,4,6,16,14,1,3,0,0,A,0,0,D,2.9,3.1,2.5,3,3,2.65,3.3,3.1,2.2
ligue-1,2014-2015,23/08/14,Lille,Lorient,2,0,13,7,6,1,2,3,12,8,0,1,0,0,H,0,0,D,1.75,3.4,5,1.83,3.4,5,1.8,3.4,4.35
ligue-1,2014-2015,23/08/14,Montpellier,Metz,2,0,12,12,5,3,5,5,13,19,0,2,0,0,H,1,0,H,1.85,3.5,4.2,1.87,3.5,4.6,1.9,3.35,3.9
ligue-1,2014-2015,23/08/14,Nice,Bordeaux,1,3,11,12,2,7,7,1,12,21,2,4,0,1,A,1,1,D,3.2,3.2,2.3,3,3.2,2.55,2.6,3.2,2.6
ligue-1,2014-2015,23/08/14,Reims,Caen,0,2,12,16,4,6,5,3,4,12,1,0,0,0,A,0,0,D,2.38,3.25,3,2.6,3.2,2.95,2.3,3.1,3.1
ligue-1,2014-2015,24/08/14,Lyon,Lens,0,1,16,7,4,2,5,1,19,17,1,3,0,0,A,0,1,A,1.44,4.33,7,1.53,4.2,6.75,1.55,3.7,6
ligue-1,2014-2015,24/08/14,Nantes,Monaco,0,1,15,6,5,2,5,9,12,10,0,2,0,0,A,0,1,A,3.5,3.3,2.1,3.2,3.2,2.25,3.4,3.2,2.1
ligue-1,2014-2015,24/08/14,St Etienne,Rennes,0,0,11,5,2,0,8,3,14,21,2,3,0,0,D,0,0,D,1.73,3.3,5.5,1.72,3.6,5.5,1.7,3.5,4.85
ligue-1,2014-2015,29/08/14,Marseille,Nice,4,0,20,8,8,3,11,4,12,16,1,2,0,0,H,2,0,H,1.5,4,7,1.57,3.75,7.25,1.55,3.7,6
ligue-1,2014-2015,30/08/14,Caen,Rennes,0,1,13,10,4,1,6,1,8,19,0,2,1,0,A,0,0,D,2.63,3.1,2.75,2.8,2.95,2.7,2.65,3.1,2.65
ligue-1,2014-2015,30/08/14,Lens,Reims,4,2,17,10,6,2,4,7,14,14,2,2,0,1,H,1,1,D,2.1,3.2,3.6,2.15,3.1,3.5,2,3.2,3.75
ligue-1,2014-2015,30/08/14,Lorient,Guingamp,4,0,11,8,6,2,7,8,7,9,2,1,0,0,H,0,0,D,2.1,3.2,3.6,2.2,3.2,3.7,2.1,3.2,3.4
ligue-1,2014-2015,30/08/14,Monaco,Lille,1,1,13,4,2,2,7,2,11,18,1,3,0,0,D,0,1,A,1.95,3.2,4.2,2.05,3.3,4,1.9,3.35,3.9
ligue-1,2014-2015,30/08/14,Nantes,Montpellier,1,0,14,7,5,0,7,4,19,10,2,0,0,0,H,0,0,D,2.25,3.1,3.4,2.3,3.2,3.4,2.3,3.1,3.1
ligue-1,2014-2015,30/08/14,Toulouse,Evian Thonon Gaillard,1,0,10,7,5,2,2,7,12,19,1,2,0,1,H,0,0,D,1.75,3.4,5,1.8,3.6,4.25,1.7,3.5,4.85
ligue-1,2014-2015,31/08/14,Bordeaux,Bastia,1,1,23,8,4,4,4,0,17,17,0,3,0,0,D,0,1,A,1.62,3.6,6,1.67,3.6,6,1.55,3.7,6
ligue-1,2014-2015,31/08/14,Metz,Lyon,2,1,7,17,3,5,7,4,19,12,1,0,0,0,H,0,0,D,2.8,3.1,2.6,2.6,3.25,2.65,2.9,3.15,2.4
ligue-1,2014-2015,31/08/14,Paris SG,St Etienne,5,0,13,8,8,2,4,7,7,14,0,1,0,0,H,2,0,H,1.53,3.8,6.5,1.53,3.7,6.75,1.5,3.9,6.3
ligue-1,2014-2015,12/09/14,Lyon,Monaco,2,1,11,16,3,9,6,7,13,10,1,1,0,0,H,1,1,D,2.5,3.1,2.9,2.65,3,3,2.5,3.15,2.75
ligue-1,2014-2015,13/09/14,Bastia,Lens,1,1,9,6,4,2,8,2,12,9,1,2,0,0,D,0,1,A,1.95,3.2,4.2,2.15,3.3,3.7,2,3.25,3.65
ligue-1,2014-2015,13/09/14,Montpellier,Lorient,1,0,11,11,1,4,3,3,11,16,1,2,0,0,H,1,0,H,2.05,3.1,3.9,2.25,3.2,3.5,2,3.2,3.75
ligue-1,2014-2015,13/09/14,Nice,Metz,1,0,9,12,2,1,8,3,11,20,1,2,0,0,H,0,0,D,2.25,3.1,3.4,2.3,3.1,3.2,2.25,3.15,3.15
ligue-1,2014-2015,13/09/14,Reims,Toulouse,2,0,6,14,3,1,3,5,14,14,0,0,0,0,H,1,0,H,2.88,3.3,2.4,2.85,3,2.6,2.6,3.2,2.6
ligue-1,2014-2015,13/09/14,Rennes,Paris SG,1,1,5,8,2,5,1,2,11,5,1,1,0,0,D,0,1,A,7,4,1.5,6.75,4.2,1.53,6.3,3.9,1.5
ligue-1,2014-2015,13/09/14,St Etienne,Caen,1,0,12,5,3,1,6,2,8,13,0,2,0,0,H,0,0,D,1.65,3.6,5.5,1.72,3.75,5.25,1.6,3.6,5.6
ligue-1,2014-2015,14/09/14,Evian Thonon Gaillard,Marseille,1,3,10,6,1,4,5,3,13,11,1,0,0,0,A,0,2,A,3.8,3.1,2.1,3.2,3.2,2.25,3.45,3.15,2.1
ligue-1,2014-2015,14/09/14,Guingamp,Bordeaux,2,1,11,7,6,2,2,4,14,10,0,2,0,0,H,2,0,H,2.75,2.88,2.8,2.85,2.95,2.85,2.6,3.2,2.6
ligue-1,2014-2015,14/09/14,Lille,Nantes,2,0,13,10,5,3,5,5,18,21,2,1,0,0,H,0,0,D,1.73,3.4,5.25,1.78,3.25,5.75,1.7,3.5,4.85
ligue-1,2014-2015,19/09/14,Bordeaux,Evian Thonon Gaillard,2,1,7,8,2,2,4,7,12,16,0,2,0,0,H,1,0,H,1.53,3.8,6.5,1.57,4.2,6,1.5,3.9,6.3
ligue-1,2014-2015,20/09/14,Lorient,Reims,0,1,6,7,0,3,3,1,9,15,1,2,0,0,A,0,0,D,1.75,3.4,5,1.83,3.4,5,1.85,3.4,4.1
ligue-1,2014-2015,20/09/14,Marseille,Rennes,3,0,16,13,7,5,7,5,16,22,1,1,0,0,H,0,0,D,1.57,3.75,6,1.72,3.4,6.25,1.65,3.5,5.3
ligue-1,2014-2015,20/09/14,Metz,Bastia,3,1,19,10,9,1,4,4,12,12,1,2,0,0,H,1,1,D,2.2,3.2,3.4,2.25,3,3.4,2.1,3.15,3.45
ligue-1,2014-2015,20/09/14,Nantes,Nice,2,1,19,4,4,2,10,4,14,11,0,1,0,0,H,2,0,H,1.83,3.25,4.75,1.91,3.4,4.5,1.9,3.35,3.9
ligue-1,2014-2015,20/09/14,Toulouse,Caen,3,3,23,12,7,5,4,6,10,15,2,3,0,0,D,1,1,D,2.25,3.1,3.4,2.35,3.1,3.4,2.2,3.1,3.3
ligue-1,2014-2015,21/09/14,Lens,St Etienne,0,1,9,15,4,3,5,7,15,13,2,2,0,0,A,0,0,D,3.4,3.25,2.15,3.2,3.1,2.3,3.4,3.2,2.1
ligue-1,2014-2015,21/09/14,Lille,Montpellier,0,0,13,5,2,0,7,4,15,10,0,0,0,0,D,0,0,D,1.8,3.4,4.75,1.83,3.2,4.75,1.8,3.4,4.35
ligue-1,2014-2015,21/09/14,Monaco,Guingamp,1,0,19,3,7,2,6,2,15,17,3,2,0,0,H,1,0,H,1.57,3.7,6.5,1.62,3.75,5.5,1.65,3.5,5.3
ligue-1,2014-2015,21/09/14,Paris SG,Lyon,1,1,12,9,3,5,4,2,13,17,3,1,0,0,D,1,0,H,1.33,5,9,1.34,4.6,9.75,1.37,4.6,7.5
ligue-1,2014-2015,23/09/14,Reims,Marseille,0,5,10,21,3,11,3,6,17,14,1,1,0,0,A,0,2,A,4,3.3,1.95,3.8,3.3,2.1,3.9,3.35,1.9
ligue-1,2014-2015,23/09/14,Rennes,Toulouse,0,3,16,9,4,5,6,7,14,10,3,3,0,0,A,0,1,A,2.25,3.25,3.25,2.45,3.25,3.1,2.2,3.1,3.3
ligue-1,2014-2015,24/09/14,Bastia,Nantes,0,0,4,14,0,2,4,6,11,17,2,2,1,0,D,0,0,D,2.4,3.2,3,2.5,3.2,3.1,2.2,3.1,3.3
ligue-1,2014-2015,24/09/14,Caen,Paris SG,0,2,14,16,3,8,2,3,7,8,0,0,0,0,A,0,1,A,6.5,4.2,1.5,6,4,1.53,6.3,3.9,1.5
ligue-1,2014-2015,24/09/14,Evian Thonon Gaillard,Lens,2,1,14,9,3,4,4,2,7,16,0,0,0,0,H,2,0,H,2.1,3.25,3.6,2.25,3.3,3.4,2.3,3.1,3.1
ligue-1,2014-2015,24/09/14,Guingamp,Metz,0,1,12,9,1,4,7,8,10,29,1,2,0,1,A,0,1,A,2.05,3.3,3.6,2.15,3.2,3.8,2,3.2,3.75
ligue-1,2014-2015,24/09/14,Lyon,Lorient,4,0,14,13,9,2,5,7,7,12,0,1,0,0,H,2,0,H,1.73,3.4,5.25,1.78,3.5,5.25,1.7,3.5,4.85
ligue-1,2014-2015,24/09/14,Montpellier,Monaco,0,1,9,13,3,7,4,4,9,15,1,1,0,0,A,0,0,D,3,3.2,2.38,2.9,3.25,2.6,2.9,3.15,2.4
ligue-1,2014-2015,24/09/14,Nice,Lille,1,0,9,6,3,3,11,2,15,16,1,1,0,0,H,1,0,H,3.6,3.2,2.1,3.5,3.2,2.25,3.3,3.1,2.2
ligue-1,2014-2015,25/09/14,St Etienne,Bordeaux,1,1,22,3,7,2,11,1,18,19,1,3,0,0,D,1,1,D,2.05,3.3,3.6,2.1,3.1,3.7,2.2,3.1,3.3
ligue-1,2014-2015,27/09/14,Lille,Bastia,1,0,19,8,7,2,5,1,10,20,3,3,0,0,H,1,0,H,1.53,3.8,6.5,1.62,3.4,6.5,1.6,3.6,5.6
ligue-1,2014-2015,27/09/14,Lorient,Evian Thonon Gaillard,0,2,16,5,4,3,9,3,12,13,1,2,1,0,A,0,1,A,1.85,3.4,4.33,2,3,4.2,1.85,3.4,4.1
ligue-1,2014-2015,27/09/14,Metz,Reims,3,0,17,4,9,1,4,3,14,10,0,1,0,2,H,0,0,D,2,3.2,4,2.05,3.1,3.9,2.2,3.1,3.3
ligue-1,2014-2015,27/09/14,Monaco,Nice,0,1,8,8,1,2,5,2,13,23,2,4,0,0,A,0,1,A,1.5,4,7,1.55,3.5,7,1.65,3.5,5.3
ligue-1,2014-2015,27/09/14,Montpellier,Guingamp,2,1,9,11,5,6,5,4,14,21,0,3,0,1,H,0,0,D,2,3.2,4,2,3,4.2,1.85,3.4,4.1
ligue-1,2014-2015,27/09/14,Toulouse,Paris SG,1,1,11,8,5,2,4,5,23,16,0,3,0,0,D,1,1,D,5.25,3.6,1.67,4.5,3.6,1.75,5.3,3.5,1.65
ligue-1,2014-2015,28/09/14,Bordeaux,Rennes,2,1,14,12,4,6,3,3,8,8,1,1,0,0,H,0,0,D,1.73,3.5,5,1.75,3.5,4.75,1.75,3.4,4.65
ligue-1,2014-2015,28/09/14,Lens,Caen,0,0,9,13,2,2,1,0,8,8,1,0,0,0,D,0,0,D,2.8,3.2,2.5,2.85,3,2.6,2.6,3.2,2.6
ligue-1,2014-2015,28/09/14,Marseille,St Etienne,2,1,14,11,8,5,6,1,8,12,1,2,0,0,H,2,0,H,1.85,3.5,4.2,1.87,3.1,4.6,1.85,3.4,4.1
ligue-1,2014-2015,28/09/14,Nantes,Lyon,1,1,14,10,4,5,5,3,13,9,2,1,0,0,D,0,0,D,2.75,3.1,2.63,2.75,3.1,2.8,2.7,3.1,2.6
ligue-1,2014-2015,03/10/14,Reims,Bordeaux,1,0,7,12,0,3,6,4,16,10,2,2,0,0,H,1,0,H,3.8,3.2,2.05,3.7,3.25,2.15,3.3,3.1,2.2
ligue-1,2014-2015,04/10/14,Bastia,Lorient,0,2,6,14,3,6,3,3,17,15,1,2,0,0,A,0,0,D,2.15,3.1,3.6,2.25,3.2,3.5,2.1,3.15,3.45
ligue-1,2014-2015,04/10/14,Caen,Marseille,1,2,11,22,4,9,4,9,10,11,0,1,0,0,A,0,0,D,4,3.3,1.95,3.8,3,2.1,3.75,3.2,2
ligue-1,2014-2015,04/10/14,Evian Thonon Gaillard,Metz,3,0,8,8,2,3,2,3,22,24,1,5,0,0,H,0,0,D,2.38,3.1,3.1,2.4,3,3.1,2.3,3.1,3.1
ligue-1,2014-2015,04/10/14,Nice,Montpellier,1,1,10,7,2,2,4,3,13,16,1,3,0,0,D,0,0,D,2.3,3.1,3.2,2.45,2.95,3.1,2.3,3.1,3.1
ligue-1,2014-2015,04/10/14,Rennes,Lens,2,0,16,8,7,1,6,7,9,7,1,1,0,0,H,0,0,D,1.83,3.4,4.5,1.9,3.4,4.6,1.85,3.4,4.1
ligue-1,2014-2015,05/10/14,Guingamp,Nantes,0,1,16,12,4,3,6,5,9,16,1,3,0,0,A,0,1,A,2.5,3,3,2.7,3.1,2.9,2.5,3.1,2.8
ligue-1,2014-2015,05/10/14,Lyon,Lille,3,0,14,12,6,2,3,1,21,20,1,4,0,0,H,2,0,H,2.1,3.1,3.8,2.15,3.2,3.8,2.25,3.1,3.2
ligue-1,2014-2015,05/10/14,Paris SG,Monaco,1,1,7,15,2,5,2,7,11,17,3,2,0,0,D,0,0,D,1.44,4.2,7.5,1.5,4,6.5,1.5,3.9,6.3
ligue-1,2014-2015,05/10/14,St Etienne,Toulouse,0,1,21,7,1,1,10,2,14,16,1,1,0,0,A,0,1,A,1.8,3.4,4.75,1.91,3.3,4.75,1.8,3.4,4.35
ligue-1,2014-2015,17/10/14,Lens,Paris SG,1,3,12,15,4,8,3,0,16,8,0,0,2,1,A,1,2,A,10,4.6,1.33,7.25,5,1.36,7,4,1.45
ligue-1,2014-2015,18/10/14,Lille,Guingamp,1,2,29,6,10,4,9,1,8,17,3,2,0,1,A,0,1,A,1.65,3.6,5.5,1.72,3.25,5.5,1.75,3.4,4.65
ligue-1,2014-2015,18/10/14,Lorient,St Etienne,0,1,3,15,1,6,3,7,13,15,2,2,0,0,A,0,0,D,3.1,3.1,2.38,3.1,2.9,2.5,2.75,3.2,2.5
ligue-1,2014-2015,18/10/14,Metz,Rennes,0,0,13,14,3,3,6,7,8,11,2,0,0,0,D,0,0,D,2.38,3.1,3.1,2.5,2.95,3,2.3,3.1,3.1
ligue-1,2014-2015,18/10/14,Monaco,Evian Thonon Gaillard,2,0,9,11,4,3,0,4,15,12,3,3,0,0,H,1,0,H,1.44,4.33,7,1.53,4,6,1.45,4,7
ligue-1,2014-2015,18/10/14,Nantes,Reims,1,1,10,12,4,6,3,2,12,14,2,4,0,0,D,1,0,H,1.62,3.4,6.5,1.7,3.2,5.75,1.75,3.4,4.65
ligue-1,2014-2015,18/10/14,Nice,Bastia,0,1,19,3,4,1,7,1,15,13,3,3,0,0,A,0,0,D,2.05,3.2,3.8,2.1,3.2,3.5,2,3.2,3.75
ligue-1,2014-2015,19/10/14,Bordeaux,Caen,1,1,12,11,1,4,5,6,12,20,2,3,0,0,D,1,0,H,1.95,3.3,4,1.95,3.25,4,1.9,3.35,3.9
ligue-1,2014-2015,19/10/14,Lyon,Montpellier,5,1,20,10,11,2,7,6,18,11,6,3,0,0,H,2,0,H,1.73,3.5,5,1.8,3.4,4.5,1.75,3.4,4.65
ligue-1,2014-2015,19/10/14,Marseille,Toulouse,2,0,15,7,5,1,9,3,17,22,2,3,0,0,H,2,0,H,1.67,3.6,5.25,1.72,3.5,5,1.65,3.5,5.3
ligue-1,2014-2015,24/10/14,Toulouse,Lens,0,2,16,7,4,2,15,2,8,10,1,2,0,0,A,0,2,A,1.57,3.6,6.5,1.65,3.7,6.25,1.65,3.5,5.3
ligue-1,2014-2015,25/10/14,Bastia,Monaco,1,3,9,17,5,8,4,5,12,19,3,2,0,0,A,1,1,D,3.6,3.25,2.1,3.6,3.25,2.05,3.3,3.1,2.2
ligue-1,2014-2015,25/10/14,Caen,Lorient,2,1,14,8,5,2,3,4,10,15,1,3,0,0,H,1,1,D,1.91,3.4,4,2.05,3.2,4.1,2,3.2,3.75
ligue-1,2014-2015,25/10/14,Evian Thonon Gaillard,Nantes,0,2,9,14,0,7,2,4,9,16,2,2,0,0,A,0,1,A,2.5,3.2,2.88,2.75,3.1,2.85,2.5,3.15,2.75
ligue-1,2014-2015,25/10/14,Paris SG,Bordeaux,3,0,11,8,5,1,5,4,16,11,2,0,1,1,H,1,0,H,1.4,4.6,7.5,1.45,4,7.5,1.42,4.3,7.4
ligue-1,2014-2015,25/10/14,Reims,Montpellier,1,0,12,13,1,5,5,6,15,12,3,0,0,0,H,0,0,D,2.63,3.1,2.8,2.75,3.2,2.75,2.4,3.15,2.9
ligue-1,2014-2015,26/10/14,Guingamp,Nice,2,7,14,13,5,10,5,7,12,15,0,1,0,0,A,1,4,A,2.2,3.1,3.5,2.25,3,3.4,2.3,3.1,3.1
ligue-1,2014-2015,26/10/14,Lyon,Marseille,1,0,10,11,5,4,3,3,25,19,1,3,0,0,H,0,0,D,2.4,3.3,2.88,2.65,3.2,2.85,2.6,3.2,2.6
ligue-1,2014-2015,26/10/14,Rennes,Lille,2,0,12,7,6,3,5,4,12,6,1,2,0,0,H,0,0,D,2.5,3.2,2.8,2.75,3,2.9,2.6,3.2,2.6
ligue-1,2014-2015,26/10/14,St Etienne,Metz,1,0,12,10,5,1,12,1,6,16,1,2,0,0,H,0,0,D,1.57,3.6,6.5,1.65,3.6,6.25,1.7,3.5,4.85
ligue-1,2014-2015,31/10/14,Monaco,Reims,1,1,12,7,5,1,6,5,9,15,1,2,0,0,D,1,0,H,1.44,4.2,7.5,1.45,4.2,7,1.55,3.7,6
ligue-1,2014-2015,01/11/14,Guingamp,Bastia,1,0,9,7,2,3,4,5,13,9,2,1,0,0,H,1,0,H,2.05,3.2,3.75,2.1,3.1,3.7,2.1,3.2,3.4
ligue-1,2014-2015,01/11/14,Lille,St Etienne,1,1,17,7,8,3,6,7,10,13,2,2,0,0,D,1,0,H,2.5,3,3,2.55,2.95,2.95,2.3,3.1,3.1
ligue-1,2014-2015,01/11/14,Lorient,Paris SG,1,2,17,12,5,8,2,4,15,17,2,0,0,0,A,1,0,H,7,4.33,1.44,6.75,3.9,1.5,7,4,1.45
ligue-1,2014-2015,01/11/14,Metz,Caen,3,2,11,12,4,3,0,5,15,6,2,0,0,1,H,1,0,H,2.5,3.2,2.88,2.5,3.25,2.75,2.3,3.1,3.1
ligue-1,2014-2015,01/11/14,Montpellier,Evian Thonon Gaillard,2,0,14,7,6,1,4,5,13,19,2,1,0,0,H,1,0,H,2,3.2,4,2,3.2,3.9,1.85,3.3,4.2
ligue-1,2014-2015,01/11/14,Nice,Lyon,1,3,9,16,3,8,5,5,15,19,3,2,0,0,A,0,0,D,3.3,3.1,2.3,3,3.2,2.35,3.1,3.1,2.3
ligue-1,2014-2015,02/11/14,Bordeaux,Toulouse,2,1,13,10,3,2,4,9,11,24,0,4,0,0,H,0,0,D,2.25,3.25,3.2,2.25,3.1,3.25,2,3.2,3.75
ligue-1,2014-2015,02/11/14,Marseille,Lens,2,1,14,15,5,4,9,2,12,16,2,1,1,0,H,1,1,D,1.25,5.25,13,1.3,5,9.5,1.33,4.8,8.3
ligue-1,2014-2015,02/11/14,Nantes,Rennes,1,1,12,2,3,1,6,2,12,18,3,3,0,0,D,1,1,D,2.05,3.2,3.75,2.1,3,3.8,2,3.2,3.75
ligue-1,2014-2015,07/11/14,Rennes,Lorient,1,0,8,6,3,2,1,3,16,12,3,3,0,0,H,0,0,D,2,3.2,4,2,3.25,3.8,1.9,3.35,3.9
ligue-1,2014-2015,08/11/14,Bastia,Montpellier,2,0,10,7,5,1,2,5,21,17,2,3,0,0,H,2,0,H,2.5,3,3,2.62,2.9,2.9,2.4,3.15,2.9
ligue-1,2014-2015,08/11/14,Caen,Nantes,1,2,13,7,5,3,10,1,9,12,0,3,0,0,A,1,1,D,2.38,3.1,3.1,2.5,2.95,3,2.4,3.15,2.9
ligue-1,2014-2015,08/11/14,Evian Thonon Gaillard,Nice,1,0,10,8,2,4,3,5,14,17,1,3,0,0,H,0,0,D,2.4,3.1,3.1,2.5,3,2.95,2.5,3.15,2.75
ligue-1,2014-2015,08/11/14,Lens,Bordeaux,1,2,8,12,2,3,6,2,10,10,2,3,0,0,A,0,2,A,3.5,3.25,2.1,3.4,3,2.25,3.45,3.15,2.1
ligue-1,2014-2015,08/11/14,Toulouse,Metz,3,0,11,12,4,2,6,2,18,18,1,1,0,0,H,1,0,H,1.65,3.6,5.5,1.7,3.7,4.75,1.75,3.4,4.65
ligue-1,2014-2015,09/11/14,Lyon,Guingamp,3,1,13,11,6,5,8,3,21,9,1,1,0,0,H,2,1,H,1.5,4,7,1.5,3.9,6.75,1.5,3.9,6.3
ligue-1,2014-2015,09/11/14,Paris SG,Marseille,2,0,21,17,10,2,6,8,15,12,1,0,0,1,H,1,0,H,1.62,3.75,5.5,1.7,3.8,4.5,1.65,3.5,5.3
ligue-1,2014-2015,09/11/14,Reims,Lille,2,0,18,9,11,2,9,3,15,16,2,3,0,1,H,2,0,H,3.75,3.1,2.1,3.5,3,2.2,3.1,3.1,2.3
ligue-1,2014-2015,09/11/14,St Etienne,Monaco,1,1,11,6,3,2,5,1,11,19,2,2,0,1,D,0,1,A,2.25,3.2,3.2,2.4,3.1,3,2.2,3.2,3.2
ligue-1,2014-2015,21/11/14,Metz,Paris SG,2,3,14,14,4,9,3,3,16,13,4,1,0,0,A,0,2,A,7.5,4.2,1.44,5.75,4.1,1.53,6.3,3.9,1.5
ligue-1,2014-2015,22/11/14,Bastia,Lyon,0,0,9,7,2,1,4,6,19,17,4,1,0,0,D,0,0,D,3.6,3.3,2.05,3.5,3.25,2.1,3.4,3.2,2.1
ligue-1,2014-2015,22/11/14,Guingamp,Rennes,0,1,16,13,2,5,7,4,11,17,2,3,0,0,A,0,1,A,2.5,3.1,2.9,2.7,3,2.8,2.4,3.15,2.9
ligue-1,2014-2015,22/11/14,Lorient,Lens,1,0,24,5,13,1,8,1,14,14,1,0,0,1,H,1,0,H,1.8,3.3,4.75,1.85,3.2,4.6,1.85,3.4,4.1
ligue-1,2014-2015,22/11/14,Monaco,Caen,2,2,25,13,9,3,7,4,9,17,0,2,0,0,D,1,0,H,1.62,3.6,6,1.67,3.7,5,1.6,3.6,5.6
ligue-1,2014-2015,22/11/14,Nice,Reims,0,0,13,10,3,2,6,5,13,15,2,2,0,0,D,0,0,D,1.91,3.4,4,2.05,3.3,3.6,1.9,3.35,3.9
ligue-1,2014-2015,23/11/14,Marseille,Bordeaux,3,1,26,12,12,4,4,7,11,15,0,1,0,0,H,0,0,D,1.62,3.6,6,1.67,3.5,5.25,1.7,3.5,4.85
ligue-1,2014-2015,23/11/14,Montpellier,Toulouse,2,0,19,7,7,1,2,5,15,18,1,2,0,0,H,1,0,H,2.5,3.1,2.9,2.65,3,2.8,2.4,3.15,2.9
ligue-1,2014-2015,23/11/14,Nantes,St Etienne,0,0,11,13,7,5,7,3,17,11,2,3,0,0,D,0,0,D,2.7,3.1,2.7,2.8,2.9,2.8,2.6,3.1,2.7
