league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
serie-a,2018-2019,02/12/2018,Sassuolo,Udinese,0,0,17,3,3,1,13,2,13,16,3,2,0,0,D,0,0,D,1.9,3.5,4,1.91,3.5,4.1,1.95,3.5,3.9
serie-a,2018-2019,02/12/2018,Torino,Genoa,2,1,23,8,10,2,5,5,14,20,3,4,0,1,H,2,1,H,1.75,3.75,4.75,1.75,3.6,5,1.85,3.5,4.4
serie-a,2018-2019,03/12/2018,Atalanta,Napoli,1,2,9,9,3,5,12,6,8,7,1,2,0,0,A,0,1,A,3.3,3.6,2.14,3.3,3.5,2.15,3.35,3.55,2.1
serie-a,2018-2019,07/12/2018,Juventus,Inter,1,0,14,8,6,4,10,8,13,16,2,2,0,0,H,0,0,D,1.53,3.8,6.5,1.55,3.9,6.75,1.6,4,5.5
serie-a,2018-2019,08/12/2018,Cagliari,Roma,2,2,10,14,5,7,7,5,17,12,3,1,2,0,D,0,2,A,4.5,3.6,1.83,4.33,3.7,1.83,4.3,3.75,1.8
serie-a,2018-2019,08/12/2018,Lazio,Sampdoria,2,2,20,4,11,3,10,6,13,11,3,6,0,1,D,0,1,A,1.44,4.75,7,1.44,4.6,7.25,1.42,4.8,7.2
serie-a,2018-2019,08/12/2018,Napoli,Frosinone,4,0,18,6,10,2,9,3,6,10,1,2,0,0,H,2,0,H,1.16,8,15,1.16,7.5,17,1.17,7.5,15
serie-a,2018-2019,09/12/2018,Empoli,Bologna,2,1,9,14,5,8,4,8,6,8,2,2,0,0,H,1,1,D,1.95,3.5,4,2,3.4,3.9,1.97,3.5,3.9
serie-a,2018-2019,09/12/2018,Genoa,Spal,1,1,6,16,3,7,1,6,9,10,1,5,1,0,D,1,1,D,2,3.3,4,2,3.3,4.1,1.97,3.35,4.05
serie-a,2018-2019,09/12/2018,Milan,Torino,0,0,11,10,4,4,11,3,10,16,2,3,0,0,D,0,0,D,1.85,3.6,4.33,1.87,3.4,4.5,1.85,3.55,4.3
serie-a,2018-2019,09/12/2018,Parma,Chievo,1,1,12,7,7,1,8,2,17,18,4,4,0,1,D,0,0,D,2.04,3.3,3.8,2,3.3,4,2.05,3.3,3.75
serie-a,2018-2019,09/12/2018,Sassuolo,Fiorentina,3,3,11,11,7,6,6,10,12,12,4,5,1,1,D,0,0,D,2.8,3.2,2.6,2.75,3.2,2.7,2.8,3.2,2.6
serie-a,2018-2019,09/12/2018,Udinese,Atalanta,1,3,5,12,2,4,2,7,17,6,1,1,0,0,A,1,1,D,4.33,3.75,1.8,4.25,3.6,1.87,4.3,3.7,1.83
serie-a,2018-2019,15/12/2018,Inter,Udinese,1,0,15,7,4,1,10,0,11,8,3,1,0,0,H,0,0,D,1.3,5,11,1.36,5,9,1.4,4.8,7.6
serie-a,2018-2019,15/12/2018,Torino,Juventus,0,1,5,7,3,4,7,5,17,13,2,4,0,0,A,0,0,D,6.5,3.6,1.61,6.75,3.75,1.57,5.7,3.9,1.6
serie-a,2018-2019,16/12/2018,Cagliari,Napoli,0,1,6,13,2,5,2,10,15,9,2,2,0,0,A,0,0,D,7.5,4.5,1.44,7.5,4.4,1.45,7.7,4.6,1.42
serie-a,2018-2019,16/12/2018,Fiorentina,Empoli,3,1,15,8,9,4,2,3,20,18,2,1,0,0,H,1,1,D,1.75,3.75,4.75,1.8,3.7,4.4,1.85,3.5,4.4
serie-a,2018-2019,16/12/2018,Frosinone,Sassuolo,0,2,9,13,3,3,6,5,18,10,3,2,0,0,A,0,1,A,3.6,3.5,2.04,3.8,3.5,2,3.75,3.35,2.05
serie-a,2018-2019,16/12/2018,Roma,Genoa,3,2,14,11,7,8,6,4,10,15,2,2,0,0,H,2,2,D,1.44,4.75,7,1.44,4.6,7.25,1.45,4.65,6.7
serie-a,2018-2019,16/12/2018,Sampdoria,Parma,2,0,12,2,10,0,8,4,10,7,2,1,0,0,H,0,0,D,1.83,3.6,4.5,1.78,3.6,4.75,1.8,3.6,4.5
serie-a,2018-2019,16/12/2018,Spal,Chievo,0,0,10,8,3,6,6,4,14,18,2,4,0,0,D,0,0,D,2.04,3.3,3.8,2.1,3.2,3.9,2.05,3.25,3.9
serie-a,2018-2019,17/12/2018,Atalanta,Lazio,1,0,4,11,2,3,7,7,10,17,2,4,0,0,H,1,0,H,2.2,3.6,3.1,2.25,3.3,3.3,2.15,3.6,3.25
serie-a,2018-2019,18/12/2018,Bologna,Milan,0,0,7,11,6,4,2,1,12,12,2,5,0,1,D,0,0,D,4.2,3.4,1.95,4.4,3.3,1.91,3.9,3.5,1.95
serie-a,2018-2019,22/12/2018,Chievo,Inter,1,1,6,9,3,3,5,7,10,10,3,2,0,0,D,0,1,A,8.5,4.33,1.4,8.25,4.33,1.44,7.9,4.45,1.43
serie-a,2018-2019,22/12/2018,Empoli,Sampdoria,2,4,6,15,3,12,8,5,14,9,3,4,0,0,A,1,1,D,2.3,3.4,3.1,2.3,3.3,3.2,2.3,3.45,3.05
serie-a,2018-2019,22/12/2018,Genoa,Atalanta,3,1,15,10,7,6,9,6,13,13,3,2,0,2,H,1,0,H,4,3.6,1.9,4.2,3.6,1.87,3.95,3.65,1.9
serie-a,2018-2019,22/12/2018,Juventus,Roma,1,0,15,4,7,4,13,2,9,12,0,3,0,0,H,1,0,H,1.44,4.33,8,1.44,4.4,8,1.41,4.6,7.8
serie-a,2018-2019,22/12/2018,Lazio,Cagliari,3,1,15,9,10,5,7,5,16,9,2,1,0,0,H,2,0,H,1.33,5,9,1.36,5,8.5,1.35,5.1,8.5
serie-a,2018-2019,22/12/2018,Milan,Fiorentina,0,1,11,7,7,1,9,7,10,18,3,4,0,0,A,0,0,D,2.3,3.25,3.25,2.25,3.3,3.3,2.25,3.35,3.25
serie-a,2018-2019,22/12/2018,Napoli,Spal,1,0,15,10,8,6,3,5,13,8,2,2,0,0,H,1,0,H,1.2,7,13,1.22,6.5,13.5,1.2,6.5,15
serie-a,2018-2019,22/12/2018,Parma,Bologna,0,0,7,5,1,2,4,2,8,9,3,3,0,0,D,0,0,D,2.54,3.1,3,2.45,3.1,3.1,2.55,3.1,2.95
serie-a,2018-2019,22/12/2018,Sassuolo,Torino,1,1,11,4,6,3,12,2,12,15,2,3,0,0,D,0,0,D,2.62,3.2,2.8,2.7,3.25,2.7,2.6,3.15,2.85
serie-a,2018-2019,22/12/2018,Udinese,Frosinone,1,1,9,10,1,6,2,5,11,16,2,4,0,0,D,1,0,H,1.7,3.7,5.25,1.72,3.75,5,1.7,3.75,5
serie-a,2018-2019,26/12/2018,Atalanta,Juventus,2,2,10,10,6,3,5,5,17,16,4,4,0,1,D,1,1,D,4.75,3.5,1.8,4.6,3.5,1.75,4.7,3.55,1.8
serie-a,2018-2019,26/12/2018,Bologna,Lazio,0,2,6,11,3,7,1,7,15,18,2,0,0,0,A,0,1,A,5,3.8,1.72,4.75,3.7,1.7,4.8,3.85,1.73
serie-a,2018-2019,26/12/2018,Cagliari,Genoa,1,0,12,10,7,4,4,4,8,9,3,3,0,0,H,1,0,H,2.3,3.2,3.3,2.25,3.1,3.3,2.35,3.2,3.25
serie-a,2018-2019,26/12/2018,Fiorentina,Parma,0,1,16,3,7,2,9,2,15,15,4,4,1,0,A,0,1,A,1.6,3.8,6,1.6,3.8,5.5,1.6,3.95,5.6
serie-a,2018-2019,26/12/2018,Frosinone,Milan,0,0,11,16,5,8,3,6,10,12,2,1,0,0,D,0,0,D,5.25,3.75,1.7,5.25,3.5,1.67,5.3,3.75,1.67
serie-a,2018-2019,26/12/2018,Inter,Napoli,1,0,9,9,5,4,5,0,12,8,3,4,0,2,H,0,0,D,2.75,3.3,2.62,2.65,3.25,2.6,2.75,3.35,2.6
serie-a,2018-2019,26/12/2018,Roma,Sassuolo,3,1,16,8,10,3,8,5,15,16,1,1,0,0,H,2,0,H,1.61,4,5.25,1.62,4,5,1.67,3.95,4.85
serie-a,2018-2019,26/12/2018,Sampdoria,Chievo,2,0,10,7,6,1,4,1,22,19,2,1,0,0,H,0,0,D,1.75,3.7,5,1.72,3.6,4.75,1.75,3.65,4.95
serie-a,2018-2019,26/12/2018,Spal,Udinese,0,0,7,3,4,1,7,2,10,14,1,2,0,0,D,0,0,D,2.5,3.1,3.1,2.4,3.1,3,2.4,3.1,3.15
serie-a,2018-2019,26/12/2018,Torino,Empoli,3,0,13,5,10,1,5,1,9,9,1,3,0,1,H,1,0,H,1.7,3.8,5,1.7,3.6,5,1.7,3.8,4.95
serie-a,2018-2019,29/12/2018,Chievo,Frosinone,1,0,9,12,3,4,4,2,16,20,4,6,0,1,H,0,0,D,2.3,3,3.4,2.3,3.1,3.2,2.3,3.15,3.3
serie-a,2018-2019,29/12/2018,Empoli,Inter,0,1,7,7,3,6,4,6,14,4,1,1,0,0,A,0,0,D,6.5,4.2,1.5,5.5,4.1,1.55,6.2,4,1.55
serie-a,2018-2019,29/12/2018,Genoa,Fiorentina,0,0,7,8,3,6,7,3,21,8,2,1,0,0,D,0,0,D,2.54,3.25,2.7,2.7,3.1,2.65,2.7,3.2,2.7
serie-a,2018-2019,29/12/2018,Juventus,Sampdoria,2,1,15,7,8,3,6,3,13,16,2,2,0,0,H,1,1,D,1.2,6.5,13,1.2,6.25,13,1.27,5.8,10.5
serie-a,2018-2019,29/12/2018,Lazio,Torino,1,1,10,7,5,6,7,3,20,22,4,4,1,1,D,0,1,A,1.75,3.6,4.6,1.72,3.7,4.5,1.77,3.75,4.55
serie-a,2018-2019,29/12/2018,Milan,Spal,2,1,11,9,6,4,11,2,15,10,4,2,1,0,H,1,1,D,1.5,4,7,1.5,4.1,6.25,1.5,4.2,6.6
serie-a,2018-2019,29/12/2018,Napoli,Bologna,3,2,14,10,9,4,6,5,14,10,2,2,0,0,H,1,1,D,1.28,5.5,10,1.25,5.5,11,1.25,6.1,11
serie-a,2018-2019,29/12/2018,Parma,Roma,0,2,3,19,2,8,2,7,7,11,1,1,0,0,A,0,0,D,4.75,3.8,1.7,4.5,3.6,1.75,4.2,3.7,1.85
serie-a,2018-2019,29/12/2018,Sassuolo,Atalanta,2,6,13,13,8,9,1,8,10,10,1,2,0,0,A,0,2,A,3.4,3.5,2.04,3.2,3.4,2.15,3.25,3.3,2.25
serie-a,2018-2019,29/12/2018,Udinese,Cagliari,2,0,19,4,7,1,6,6,11,15,3,2,1,1,H,1,0,H,2.3,3.1,3.2,2.35,3,3.2,2.45,3.05,3.2
serie-a,2018-2019,19/01/2019,Inter,Sassuolo,0,0,8,11,4,6,11,0,16,16,1,3,0,0,D,0,0,D,1.4,4.75,8,1.42,4.75,7.5,1.42,4.75,7.2
serie-a,2018-2019,19/01/2019,Roma,Torino,3,2,11,8,9,3,6,3,17,17,2,3,0,0,H,2,0,H,1.6,4,5.75,1.65,3.8,5.5,1.65,4.1,5
serie-a,2018-2019,19/01/2019,Udinese,Parma,1,2,17,7,9,4,8,2,17,15,3,1,0,0,A,0,1,A,2.1,3.1,4,2.1,3.2,3.9,2.1,3.2,3.8
serie-a,2018-2019,20/01/2019,Cagliari,Empoli,2,2,13,9,3,4,4,7,11,10,0,0,0,0,D,1,0,H,2,3.5,3.8,1.95,3.5,3.9,2,3.55,3.7
serie-a,2018-2019,20/01/2019,Fiorentina,Sampdoria,3,3,8,9,4,5,4,7,15,22,6,4,1,0,D,1,1,D,1.8,3.6,4.5,1.8,3.7,4.5,1.8,3.7,4.5
serie-a,2018-2019,20/01/2019,Frosinone,Atalanta,0,5,5,14,3,8,4,8,12,11,2,0,0,0,A,0,2,A,8.5,4.5,1.4,6.75,4.75,1.45,7.2,4.75,1.42
serie-a,2018-2019,20/01/2019,Napoli,Lazio,2,1,17,13,13,9,7,8,6,12,1,5,0,1,H,2,0,H,1.9,3.6,4,1.9,3.7,4,1.9,3.6,4.05
serie-a,2018-2019,20/01/2019,Spal,Bologna,1,1,13,12,9,6,7,7,13,18,2,3,0,0,D,0,1,A,2.5,3.1,3.1,2.5,3.1,3.1,2.5,2.95,3.2
serie-a,2018-2019,21/01/2019,Genoa,Milan,0,2,13,9,7,7,5,6,14,17,3,3,0,0,A,0,0,D,3.2,3.2,2.37,3.4,3.2,2.25,3.25,3.15,2.35
serie-a,2018-2019,21/01/2019,Juventus,Chievo,3,0,19,7,11,3,12,5,10,7,1,2,0,0,H,2,0,H,1.11,10,21,1.09,9.75,34,1.12,8.5,24
serie-a,2018-2019,26/01/2019,Milan,Napoli,0,0,12,14,7,8,6,8,7,11,1,3,0,1,D,0,0,D,3.75,3.5,2,3.75,3.5,2,3.65,3.45,2.05
serie-a,2018-2019,26/01/2019,Sampdoria,Udinese,4,0,14,6,9,0,1,1,14,13,2,4,0,0,H,1,0,H,1.83,3.5,4.75,1.87,3.5,4.33,1.83,3.5,4.5
serie-a,2018-2019,26/01/2019,Sassuolo,Cagliari,3,0,11,7,9,3,4,12,14,17,1,1,0,0,H,2,0,H,2,3.3,4,2.05,3.3,3.9,2,3.3,3.9
serie-a,2018-2019,27/01/2019,Atalanta,Roma,3,3,14,7,6,5,9,2,7,13,0,3,0,0,D,1,3,A,2.15,3.6,3.25,2.2,3.6,3.1,2.15,3.7,3.2
serie-a,2018-2019,27/01/2019,Bologna,Frosinone,0,4,8,4,2,4,9,2,15,13,3,4,1,0,A,0,2,A,1.65,3.75,5.5,1.67,3.7,5.5,1.65,3.7,5.8
serie-a,2018-2019,27/01/2019,Chievo,Fiorentina,3,4,14,11,8,7,7,5,19,18,3,1,0,1,A,1,2,A,4.5,3.5,1.83,4.75,3.4,1.83,4.7,3.45,1.83
serie-a,2018-2019,27/01/2019,Lazio,Juventus,1,2,11,4,5,3,8,1,11,13,2,5,0,0,A,0,0,D,4.2,3.5,1.9,4.4,3.5,1.87,4.3,3.5,1.87
serie-a,2018-2019,27/01/2019,Parma,Spal,2,3,9,15,5,6,1,10,9,13,2,4,0,0,A,1,0,H,2.4,3,3.3,2.45,3.1,3.1,2.45,3.05,3.2
serie-a,2018-2019,27/01/2019,Torino,Inter,1,0,7,9,4,4,6,7,19,12,3,3,0,1,H,1,0,H,3.6,3.3,2.1,3.6,3.4,2.1,3.6,3.4,2.1
serie-a,2018-2019,28/01/2019,Empoli,Genoa,1,3,13,12,7,7,1,3,8,7,1,2,0,0,A,0,1,A,2.37,3.4,3,2.35,3.4,3,2.3,3.45,3
serie-a,2018-2019,02/02/2019,Empoli,Chievo,2,2,11,10,9,4,10,6,9,12,0,2,0,0,D,1,2,A,1.95,3.5,4,1.95,3.5,3.9,1.95,3.55,3.9
serie-a,2018-2019,02/02/2019,Juventus,Parma,3,3,18,11,9,5,12,4,6,11,1,2,0,0,D,1,0,H,1.18,7,17,1.17,7.25,18,1.17,7.1,17
serie-a,2018-2019,02/02/2019,Napoli,Sampdoria,3,0,18,8,14,2,5,3,4,12,0,3,0,0,H,2,0,H,1.36,5,8.5,1.36,5,9,1.35,5.3,8
serie-a,2018-2019,03/02/2019,Genoa,Sassuolo,1,1,4,11,2,8,4,6,11,15,1,3,0,0,D,1,1,D,2.5,3.3,2.87,2.55,3.1,2.95,2.55,3.25,2.85
serie-a,2018-2019,03/02/2019,Inter,Bologna,0,1,12,8,3,7,6,7,13,17,1,2,0,0,A,0,1,A,1.33,5.25,9,1.3,5.25,11.5,1.27,5.8,10.5
serie-a,2018-2019,03/02/2019,Roma,Milan,1,1,11,6,9,5,10,2,15,9,3,4,0,0,D,0,1,A,2.15,3.5,3.4,2.15,3.4,3.4,2.2,3.5,3.2
serie-a,2018-2019,03/02/2019,Spal,Torino,0,0,8,5,1,1,11,6,24,27,5,5,0,1,D,0,0,D,3.7,3.25,2.15,3.6,3.1,2.2,3.7,3.1,2.15
serie-a,2018-2019,03/02/2019,Udinese,Fiorentina,1,1,7,9,2,4,1,10,13,14,3,3,0,0,D,0,0,D,3.6,3.3,2.1,3.5,3.3,2.15,3.6,3.25,2.15
serie-a,2018-2019,04/02/2019,Cagliari,Atalanta,0,1,8,10,2,6,2,4,18,11,0,2,0,0,A,0,0,D,5,4.1,1.66,5,3.8,1.7,4.95,4,1.67
serie-a,2018-2019,04/02/2019,Frosinone,Lazio,0,1,9,11,4,5,2,2,8,14,1,5,0,0,A,0,1,A,7,4.75,1.44,7.25,4.6,1.44,7.2,4.65,1.43
serie-a,2018-2019,07/02/2019,Lazio,Empoli,1,0,8,3,4,1,3,2,13,8,1,1,0,0,H,1,0,H,1.3,5.25,9.5,1.33,5,10,1.33,5.4,8.6
serie-a,2018-2019,08/02/2019,Chievo,Roma,0,3,11,11,6,9,7,7,6,9,1,2,0,0,A,0,2,A,5.75,4.33,1.53,5.75,4.2,1.57,5,4,1.65
serie-a,2018-2019,09/02/2019,Fiorentina,Napoli,0,0,10,12,4,4,5,5,9,17,2,4,0,0,D,0,0,D,4,3.6,1.9,3.9,3.7,1.91,3.85,3.6,1.95
serie-a,2018-2019,09/02/2019,Parma,Inter,0,1,6,13,2,7,2,10,17,12,2,2,0,0,A,0,0,D,5.25,3.8,1.66,5,3.8,1.7,5,3.85,1.7
serie-a,2018-2019,10/02/2019,Atalanta,Spal,2,1,8,5,5,3,9,4,14,12,1,3,0,0,H,0,1,A,1.28,5.5,11,1.28,5.5,11,1.3,5.5,9.6
serie-a,2018-2019,10/02/2019,Bologna,Genoa,1,1,7,9,4,6,13,3,17,13,2,2,0,0,D,1,1,D,2.25,3.1,3.5,2.3,3.2,3.3,2.25,3.2,3.4
serie-a,2018-2019,10/02/2019,Milan,Cagliari,3,0,17,7,10,3,2,5,12,11,0,1,0,0,H,2,0,H,1.4,4.75,8.5,1.4,4.6,8.25,1.42,4.5,7.8
serie-a,2018-2019,10/02/2019,Sampdoria,Frosinone,0,1,11,3,7,1,9,2,10,21,3,3,0,0,A,0,1,A,1.5,4,8,1.53,4.1,6.75,1.5,4.15,7
serie-a,2018-2019,10/02/2019,Sassuolo,Juventus,0,3,9,10,2,5,8,4,17,8,0,0,0,0,A,0,1,A,7,3.75,1.57,6.25,4.1,1.55,5.9,4.15,1.57
serie-a,2018-2019,10/02/2019,Torino,Udinese,1,0,12,10,7,6,9,2,21,21,2,4,0,1,H,1,0,H,1.72,3.6,5.25,1.7,3.6,5.5,1.7,3.6,5.2
serie-a,2018-2019,15/02/2019,Juventus,Frosinone,3,0,11,7,8,1,5,7,13,19,2,3,0,0,H,2,0,H,1.12,9.5,19,1.12,9.25,21,1.15,7.6,18.5
serie-a,2018-2019,16/02/2019,Atalanta,Milan,1,3,12,6,5,3,5,2,10,9,1,2,0,0,A,1,1,D,2,3.4,3.9,2.05,3.4,3.7,2.1,3.4,3.5
serie-a,2018-2019,16/02/2019,Cagliari,Parma,2,1,12,6,3,3,1,4,21,11,5,1,1,0,H,0,1,A,2,3.3,4,2.05,3.3,3.9,2,3.35,3.95
serie-a,2018-2019,17/02/2019,Empoli,Sassuolo,3,0,7,5,6,2,3,3,11,10,1,3,0,0,H,2,0,H,2.7,3.4,2.6,2.75,3.2,2.7,2.7,3.35,2.6
serie-a,2018-2019,17/02/2019,Genoa,Lazio,2,1,14,6,6,6,7,3,12,12,3,2,0,0,H,0,1,A,3.2,3.4,2.25,3.4,3.3,2.2,3.25,3.4,2.25
serie-a,2018-2019,17/02/2019,Inter,Sampdoria,2,1,14,6,7,2,9,5,10,11,3,1,0,0,H,0,0,D,1.61,3.75,6,1.6,3.9,6,1.57,4,5.8
serie-a,2018-2019,17/02/2019,Napoli,Torino,0,0,20,6,10,1,15,4,18,13,5,3,0,0,D,0,0,D,1.44,4.33,8,1.44,4.4,7.75,1.45,4.45,7.2
serie-a,2018-2019,17/02/2019,Spal,Fiorentina,1,4,6,15,4,9,3,10,14,14,3,4,0,0,A,1,1,D,3.6,3.2,2.15,3.5,3.1,2.25,3.4,3.1,2.3
serie-a,2018-2019,17/02/2019,Udinese,Chievo,1,0,11,13,7,9,6,4,11,21,5,4,0,0,H,0,0,D,1.83,3.4,4.75,1.8,3.4,5,1.83,3.45,4.7
serie-a,2018-2019,18/02/2019,Roma,Bologna,2,1,9,14,4,10,9,7,15,15,3,4,0,0,H,0,0,D,1.44,4.33,8,1.44,4.75,7,1.45,4.65,6.8
serie-a,2018-2019,22/02/2019,Milan,Empoli,3,0,10,4,7,1,6,2,13,9,1,1,0,0,H,0,0,D,1.44,4.33,7,1.44,4.5,7.5,1.45,4.4,7.2
serie-a,2018-2019,23/02/2019,Frosinone,Roma,2,3,9,7,5,5,4,8,18,11,2,2,0,0,A,1,2,A,6.5,4.5,1.45,6,4.6,1.5,5.9,4.6,1.5
serie-a,2018-2019,23/02/2019,Torino,Atalanta,2,0,11,9,7,4,4,4,17,18,2,1,0,0,H,1,0,H,3.2,3.3,2.3,3.2,3.25,2.3,3.25,3.35,2.25
serie-a,2018-2019,24/02/2019,Bologna,Juventus,0,1,13,5,4,4,4,5,12,17,2,2,0,0,A,0,0,D,7.5,4.5,1.44,6.75,4.2,1.5,7,4.25,1.48
serie-a,2018-2019,24/02/2019,Chievo,Genoa,0,0,8,6,5,2,4,6,20,22,2,3,0,0,D,0,0,D,3.3,3.2,2.3,3.4,3.2,2.25,3.4,3.2,2.25
serie-a,2018-2019,24/02/2019,Fiorentina,Inter,3,3,10,7,2,6,9,6,13,15,2,4,0,0,D,1,2,A,2.7,3.3,2.7,2.8,3.25,2.6,2.75,3.25,2.65
serie-a,2018-2019,24/02/2019,Parma,Napoli,0,4,8,14,2,5,5,2,13,7,2,1,0,0,A,0,2,A,7,4.5,1.44,7,4.4,1.48,6.5,4.3,1.5
serie-a,2018-2019,24/02/2019,Sampdoria,Cagliari,1,0,9,8,6,1,3,5,9,17,1,2,0,0,H,0,0,D,1.75,3.6,5,1.8,3.5,4.75,1.8,3.55,4.65
serie-a,2018-2019,24/02/2019,Sassuolo,Spal,1,1,6,5,2,3,3,5,18,14,4,1,1,0,D,1,0,H,1.95,3.4,4,2.05,3.3,3.8,2,3.4,3.85
serie-a,2018-2019,01/03/2019,Cagliari,Inter,2,1,12,19,5,7,1,5,12,8,5,3,0,0,H,2,1,H,5.25,3.7,1.7,5.5,3.7,1.67,5.1,3.65,1.7
serie-a,2018-2019,02/03/2019,Empoli,Parma,3,3,13,7,9,7,8,2,10,17,1,3,0,0,D,1,2,A,2,3.5,3.75,2,3.5,3.75,1.97,3.55,3.8
serie-a,2018-2019,02/03/2019,Lazio,Roma,3,0,6,7,4,3,5,7,13,15,4,5,0,1,H,1,0,H,2.37,3.5,3,2.45,3.5,2.8,2.4,3.55,2.85
serie-a,2018-2019,02/03/2019,Milan,Sassuolo,1,0,7,11,4,6,6,6,20,9,3,0,0,1,H,1,0,H,1.5,4.2,7,1.5,4.25,6.75,1.53,4.2,6.3
serie-a,2018-2019,03/03/2019,Atalanta,Fiorentina,3,1,17,7,10,4,8,5,9,16,4,2,0,0,H,2,1,H,1.85,3.75,4.2,1.87,3.7,4.1,1.85,3.75,4.05
serie-a,2018-2019,03/03/2019,Genoa,Frosinone,0,0,10,3,6,0,8,2,15,16,2,4,0,1,D,0,0,D,1.66,3.6,5.75,1.62,3.7,6,1.67,3.65,5.5
serie-a,2018-2019,03/03/2019,Napoli,Juventus,1,2,13,4,5,3,12,4,10,14,3,6,1,1,A,0,2,A,2.3,3.2,3.2,2.35,3.2,3.2,2.35,3.2,3.2
serie-a,2018-2019,03/03/2019,Spal,Sampdoria,1,2,8,14,2,10,5,4,10,14,2,3,1,0,A,0,2,A,2.8,3.1,2.7,2.7,3.2,2.7,2.7,3.15,2.7
serie-a,2018-2019,03/03/2019,Torino,Chievo,3,0,9,9,6,5,7,4,10,18,1,4,0,0,H,0,0,D,1.44,4.33,8,1.44,4.33,8,1.45,4.3,7.6
serie-a,2018-2019,03/03/2019,Udinese,Bologna,2,1,11,11,6,9,6,6,21,20,3,3,0,0,H,1,1,D,2.8,3,2.8,2.7,2.95,2.9,2.75,3,2.8
serie-a,2018-2019,08/03/2019,Juventus,Udinese,4,1,15,4,6,2,5,0,7,9,0,3,0,0,H,2,0,H,1.36,4.75,9.5,1.36,4.75,9.5,1.37,4.7,9
serie-a,2018-2019,09/03/2019,Chievo,Milan,1,2,5,9,1,3,4,1,20,13,3,1,0,0,A,1,1,D,6,4,1.55,6.75,3.8,1.57,6.5,4.3,1.5
serie-a,2018-2019,09/03/2019,Parma,Genoa,1,0,8,8,4,1,4,5,12,12,2,1,0,0,H,0,0,D,2.8,3.1,2.7,2.8,3,2.75,2.75,3.15,2.7
serie-a,2018-2019,10/03/2019,Bologna,Cagliari,2,0,17,7,8,6,8,3,16,21,0,0,0,0,H,1,0,H,1.95,3.1,4.75,1.95,3.2,4.4,1.9,3.35,4.4
serie-a,2018-2019,10/03/2019,Fiorentina,Lazio,1,1,7,7,1,6,4,7,8,14,3,1,0,0,D,0,1,A,2.8,3.3,2.55,2.8,3.3,2.55,2.8,3.4,2.5
serie-a,2018-2019,10/03/2019,Frosinone,Torino,1,2,9,10,5,7,3,3,14,21,2,4,0,0,A,1,0,H,4.75,3.3,1.85,4.25,3.4,1.91,4.45,3.3,1.9
serie-a,2018-2019,10/03/2019,Inter,Spal,2,0,10,2,4,1,4,7,17,17,3,5,0,0,H,0,0,D,1.4,4.5,8.5,1.4,4.6,8.75,1.4,4.5,8.5
serie-a,2018-2019,10/03/2019,Sampdoria,Atalanta,1,2,11,13,6,6,4,7,13,10,2,2,0,0,A,0,0,D,3.5,3.4,2.15,3.4,3.4,2.15,3.45,3.5,2.1
serie-a,2018-2019,10/03/2019,Sassuolo,Napoli,1,1,7,9,1,4,3,5,11,10,3,2,0,0,D,0,0,D,6,4,1.57,6,3.9,1.6,5.7,4.05,1.6
serie-a,2018-2019,11/03/2019,Roma,Empoli,2,1,7,4,2,2,5,3,12,9,4,1,1,0,H,2,1,H,1.53,4.5,5.75,1.5,4.6,6,1.57,4.45,5.4
serie-a,2018-2019,15/03/2019,Cagliari,Fiorentina,2,1,10,6,6,4,4,4,22,13,3,2,0,0,H,0,0,D,3.3,3.25,2.3,3.25,3.25,2.3,3.2,3.25,2.3
serie-a,2018-2019,16/03/2019,Sassuolo,Sampdoria,3,5,12,17,5,11,6,5,9,12,1,1,0,0,A,1,3,A,2.4,3.2,3.1,2.45,3.1,3.1,2.4,3.25,3.05
serie-a,2018-2019,16/03/2019,Spal,Roma,2,1,10,10,6,5,3,5,12,19,4,5,0,0,H,1,0,H,4.33,3.6,1.83,4.4,3.6,1.85,4.8,3.7,1.75
serie-a,2018-2019,16/03/2019,Torino,Bologna,2,3,16,8,7,6,4,5,15,16,5,4,1,1,A,1,2,A,1.95,3.2,4.5,1.91,3.2,4.6,1.97,3.2,4.25
serie-a,2018-2019,17/03/2019,Atalanta,Chievo,1,1,11,6,6,3,10,1,12,24,0,0,0,0,D,0,1,A,1.22,6,15,1.25,6,12.5,1.25,5.9,12
serie-a,2018-2019,17/03/2019,Empoli,Frosinone,2,1,8,9,5,3,2,2,16,15,4,2,0,0,H,2,0,H,1.8,3.5,4.75,1.75,3.7,4.75,1.75,3.7,4.85
serie-a,2018-2019,17/03/2019,Genoa,Juventus,2,0,10,3,5,0,6,6,12,11,2,3,0,0,H,0,0,D,7,4,1.53,7,3.9,1.53,6.8,4,1.53
serie-a,2018-2019,17/03/2019,Lazio,Parma,4,1,14,4,8,2,6,5,10,10,0,2,0,0,H,4,0,H,1.33,5.25,9.5,1.34,5,9.5,1.4,4.8,7.5
serie-a,2018-2019,17/03/2019,Milan,Inter,2,3,9,10,7,6,7,4,19,11,4,3,0,0,A,0,1,A,2.3,3.1,3.4,2.45,3.1,3.1,2.6,3.1,2.9
