league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
serie-a,2015-2016,23/09/15,Lazio,Genoa,2,0,10,9,3,3,10,3,19,11,4,2,0,2,H,1,0,H,1.75,3.75,4.75,1.75,3.5,4.6,1.7,3.6,4.7
serie-a,2015-2016,23/09/15,Palermo,Sassuolo,0,1,9,13,2,4,2,5,21,15,0,6,1,0,A,0,1,A,2.15,3.4,3.4,2.2,3.25,3.2,2,3.3,3.6
serie-a,2015-2016,23/09/15,Sampdoria,Roma,2,1,6,24,3,8,4,19,14,15,6,3,0,0,H,0,0,D,4.5,3.6,1.83,4.1,3.7,1.87,3.8,3.45,1.9
serie-a,2015-2016,24/09/15,Empoli,Atalanta,0,1,10,13,1,3,4,5,12,19,2,4,0,0,A,0,1,A,2.15,3.3,3.5,2.15,3.1,3.5,2.2,3.3,3.1
serie-a,2015-2016,26/09/15,Napoli,Juventus,2,1,13,12,5,3,4,4,18,16,2,4,0,0,H,1,0,H,2.2,3.3,3.4,2.25,3.2,3.4,2.2,3.2,3.2
serie-a,2015-2016,26/09/15,Roma,Carpi,5,1,17,13,10,6,6,6,13,14,1,1,0,0,H,3,1,H,1.25,6,12,1.26,6,11,1.25,5.5,10.3
serie-a,2015-2016,27/09/15,Bologna,Udinese,1,2,12,12,3,3,6,4,12,13,4,3,0,0,A,1,0,H,2.4,3.1,3.2,2.4,3.1,3,2.4,3.2,2.85
serie-a,2015-2016,27/09/15,Genoa,Milan,1,0,11,12,2,3,7,4,24,29,4,4,0,1,H,1,0,H,3.3,3.2,2.3,3.25,3.2,2.3,2.9,3.3,2.3
serie-a,2015-2016,27/09/15,Inter,Fiorentina,1,4,5,12,2,8,2,3,10,15,4,2,1,0,A,0,3,A,1.8,3.6,4.5,1.85,3.5,4.4,1.8,3.5,4.2
serie-a,2015-2016,27/09/15,Sassuolo,Chievo,1,1,13,12,5,2,4,2,16,22,3,1,0,0,D,1,1,D,2.2,3.2,3.5,2.25,3,3.4,2.2,3.1,3.3
serie-a,2015-2016,27/09/15,Torino,Palermo,2,1,10,11,3,3,5,1,15,20,2,5,2,0,H,1,0,H,1.75,3.6,5,1.8,3.5,4.4,1.8,3.4,4.4
serie-a,2015-2016,27/09/15,Verona,Lazio,1,2,6,13,1,3,3,10,18,13,2,2,0,1,A,1,0,H,3.75,3.4,2.05,3.5,3.4,2.05,3.6,3.3,2
serie-a,2015-2016,28/09/15,Atalanta,Sampdoria,2,1,18,8,5,4,5,4,22,15,3,3,0,0,H,1,0,H,2.1,3.4,3.6,2.15,3.25,3.4,2.2,3.2,3.2
serie-a,2015-2016,28/09/15,Frosinone,Empoli,2,0,10,13,4,5,4,5,28,18,3,4,0,1,H,0,0,D,3,3.3,2.4,3,3.2,2.35,2.85,3.2,2.4
serie-a,2015-2016,03/10/15,Carpi,Torino,2,1,7,13,3,3,2,5,10,19,2,1,0,0,H,0,0,D,3.5,3.2,2.2,3.2,3.3,2.2,3.3,3.3,2.1
serie-a,2015-2016,03/10/15,Chievo,Verona,1,1,17,10,7,3,5,5,22,12,3,0,0,0,D,0,0,D,2.1,3.3,3.75,2.05,3.25,3.6,2.1,3.3,3.3
serie-a,2015-2016,04/10/15,Empoli,Sassuolo,1,0,18,7,4,1,5,2,21,25,2,3,1,0,H,0,0,D,2.4,3.2,3.1,2.5,3.1,2.9,2.5,3.2,2.75
serie-a,2015-2016,04/10/15,Fiorentina,Atalanta,3,0,29,5,9,1,8,4,12,15,0,2,0,1,H,2,0,H,1.67,3.6,5.75,1.67,3.8,4.75,1.6,3.7,5.4
serie-a,2015-2016,04/10/15,Juventus,Bologna,3,1,19,2,8,1,5,2,8,9,1,5,0,0,H,1,1,D,1.22,6,16,1.25,6,12,1.25,5.5,10.3
serie-a,2015-2016,04/10/15,Lazio,Frosinone,2,0,27,12,10,6,10,6,15,14,4,1,0,0,H,0,0,D,1.29,5.5,11,1.3,5,9.75,1.3,5,9
serie-a,2015-2016,04/10/15,Milan,Napoli,0,4,12,11,2,4,5,1,12,11,3,3,0,0,A,0,1,A,3,3.4,2.38,2.95,3.3,2.5,2.6,3.2,2.6
serie-a,2015-2016,04/10/15,Palermo,Roma,2,4,14,13,5,8,6,3,15,16,4,3,0,0,A,0,3,A,4,3.5,1.95,4.1,3.5,1.95,3.8,3.45,1.9
serie-a,2015-2016,04/10/15,Sampdoria,Inter,1,1,15,17,6,7,9,9,14,12,2,4,0,0,D,0,0,D,4,3.5,1.95,4,3.4,2,3.6,3.3,2
serie-a,2015-2016,04/10/15,Udinese,Genoa,1,1,9,19,3,7,2,10,12,17,2,1,0,0,D,0,0,D,2.5,3.1,3.1,2.5,3.1,2.9,2.4,3.2,2.85
serie-a,2015-2016,17/10/15,Roma,Empoli,3,1,9,13,5,6,6,4,17,9,1,1,0,0,H,0,0,D,1.4,4.75,8,1.4,4.5,7.75,1.4,4.4,7.3
serie-a,2015-2016,17/10/15,Torino,Milan,1,1,6,8,2,3,7,1,28,11,3,4,0,0,D,0,0,D,2.35,3.2,3.2,2.4,3.3,3.1,2.3,3.3,2.9
serie-a,2015-2016,18/10/15,Atalanta,Carpi,3,0,15,13,7,5,8,7,16,13,1,3,0,0,H,2,0,H,1.75,3.6,5,1.8,3.4,5,1.8,3.5,4.2
serie-a,2015-2016,18/10/15,Bologna,Palermo,0,1,17,9,6,4,6,6,8,15,1,4,0,0,A,0,1,A,2.5,3.2,3,2.65,2.95,2.8,2.5,3.2,2.75
serie-a,2015-2016,18/10/15,Frosinone,Sampdoria,2,0,15,19,4,2,8,12,11,16,2,4,0,0,H,0,0,D,3.1,3.2,2.4,2.9,3.25,2.4,2.9,3.3,2.3
serie-a,2015-2016,18/10/15,Genoa,Chievo,3,2,12,21,6,3,7,7,14,17,2,2,1,0,H,2,1,H,2.05,3.3,3.8,2.1,3.2,3.5,2,3.3,3.6
serie-a,2015-2016,18/10/15,Inter,Juventus,0,0,8,15,2,4,4,9,14,14,3,5,0,0,D,0,0,D,2.63,3.2,2.8,2.7,3.1,2.8,2.6,3.2,2.6
serie-a,2015-2016,18/10/15,Napoli,Fiorentina,2,1,13,10,6,3,4,5,11,18,3,4,0,0,H,0,0,D,1.73,3.75,5,1.75,3.7,4.75,1.75,3.5,4.5
serie-a,2015-2016,18/10/15,Sassuolo,Lazio,2,1,15,12,4,3,3,9,7,21,1,3,0,1,H,1,0,H,3,3.2,2.45,2.8,3.1,2.55,3,3.2,2.3
serie-a,2015-2016,18/10/15,Verona,Udinese,1,1,8,15,2,5,8,8,14,11,2,2,0,0,D,1,0,H,2.3,3.3,3.2,2.35,3.2,3,2.3,3.3,2.9
serie-a,2015-2016,24/10/15,Carpi,Bologna,1,2,7,15,1,4,3,8,16,9,2,2,1,0,A,1,0,H,2.1,3.2,3.8,2.2,3,3.5,2.2,3.2,3.2
serie-a,2015-2016,24/10/15,Empoli,Genoa,2,0,15,14,5,3,3,8,11,25,3,3,0,0,H,1,0,H,2.4,3.2,3.1,2.5,2.95,3,2.3,3.2,3
serie-a,2015-2016,24/10/15,Palermo,Inter,1,1,10,19,2,7,3,10,11,11,3,1,0,1,D,0,0,D,4,3.3,2,3.9,3.4,2.05,3.6,3.3,2
serie-a,2015-2016,25/10/15,Chievo,Napoli,0,1,7,17,1,4,2,8,19,12,1,2,0,0,A,0,0,D,4.5,3.6,1.83,4.5,3.5,1.83,4.2,3.5,1.8
serie-a,2015-2016,25/10/15,Fiorentina,Roma,1,2,21,6,4,4,8,1,9,17,2,4,0,1,A,0,2,A,2.5,3.4,2.8,2.6,3.25,2.9,2.6,3.2,2.6
serie-a,2015-2016,25/10/15,Juventus,Atalanta,2,0,19,5,10,0,4,3,9,16,2,2,0,1,H,1,0,H,1.33,5,10,1.35,4.75,10,1.4,4.4,7.3
serie-a,2015-2016,25/10/15,Lazio,Torino,3,0,10,7,3,3,0,7,13,23,2,3,0,0,H,1,0,H,1.91,3.5,4.2,1.9,3.3,4.4,1.9,3.45,3.8
serie-a,2015-2016,25/10/15,Milan,Sassuolo,2,1,21,4,3,2,7,2,21,13,1,3,0,1,H,1,0,H,1.75,3.6,5,1.8,3.6,4.6,1.75,3.5,4.5
serie-a,2015-2016,25/10/15,Sampdoria,Verona,4,1,10,11,6,1,2,8,18,11,2,2,0,0,H,3,0,H,2,3.3,4,1.95,3.3,4,1.9,3.45,3.8
serie-a,2015-2016,25/10/15,Udinese,Frosinone,1,0,19,12,7,2,6,3,13,23,4,2,0,0,H,1,0,H,1.67,3.75,5.5,1.75,3.6,4.5,1.8,3.5,4.2
serie-a,2015-2016,27/10/15,Bologna,Inter,0,1,7,11,3,6,2,2,11,15,1,2,0,1,A,0,0,D,5,3.5,1.75,4.4,3.5,1.8,4.2,3.5,1.8
serie-a,2015-2016,28/10/15,Atalanta,Lazio,2,1,8,6,3,3,5,6,17,15,2,4,0,0,H,0,1,A,2.9,3.3,2.38,2.9,3.25,2.4,2.9,3.3,2.3
serie-a,2015-2016,28/10/15,Frosinone,Carpi,2,1,8,13,3,3,5,4,19,19,1,3,1,1,H,0,0,D,2.2,3.4,3.2,2.35,3.2,3,2.3,3.2,3
serie-a,2015-2016,28/10/15,Milan,Chievo,1,0,24,4,4,3,10,3,10,15,0,2,0,0,H,0,0,D,1.67,3.6,5.5,1.7,3.6,5,1.7,3.6,4.7
serie-a,2015-2016,28/10/15,Napoli,Palermo,2,0,23,8,8,0,8,2,9,4,0,0,0,0,H,1,0,H,1.29,5.5,10,1.3,5,9.75,1.3,5,9
serie-a,2015-2016,28/10/15,Roma,Udinese,3,1,19,6,9,2,3,4,12,10,1,3,0,0,H,2,0,H,1.4,4.33,8,1.42,4.33,7.25,1.4,4.4,7.3
serie-a,2015-2016,28/10/15,Sassuolo,Juventus,1,0,7,14,3,3,1,11,20,21,5,2,0,1,H,1,0,H,4.75,3.6,1.75,4.6,3.6,1.75,4.5,3.5,1.75
serie-a,2015-2016,28/10/15,Torino,Genoa,3,3,17,10,6,4,4,2,10,19,2,1,0,0,D,2,1,H,2,3.3,3.75,2,3.3,3.8,2,3.3,3.6
serie-a,2015-2016,28/10/15,Verona,Fiorentina,0,2,2,9,0,2,5,2,17,11,5,2,0,0,A,0,1,A,4.2,3.5,1.85,4,3.4,1.9,3.8,3.45,1.9
serie-a,2015-2016,29/10/15,Sampdoria,Empoli,1,1,14,17,3,5,6,5,19,15,2,3,0,1,D,0,0,D,2.2,3.25,3.3,2.25,3.2,3.2,2.2,3.2,3.2
serie-a,2015-2016,31/10/15,Inter,Roma,1,0,10,19,3,9,4,9,10,10,4,1,0,1,H,1,0,H,2.9,3.3,2.5,2.9,3.3,2.5,2.6,3.2,2.6
serie-a,2015-2016,31/10/15,Juventus,Torino,2,1,17,10,6,5,7,3,17,14,2,5,0,0,H,1,0,H,1.57,3.8,6.5,1.57,3.5,6.75,1.65,3.6,5.1
serie-a,2015-2016,01/11/15,Bologna,Atalanta,3,0,10,8,5,2,0,4,23,14,5,3,0,0,H,0,0,D,2.9,3.1,2.6,2.85,3,2.6,2.6,3.2,2.6
serie-a,2015-2016,01/11/15,Carpi,Verona,0,0,11,11,6,3,5,6,19,17,2,3,0,0,D,0,0,D,2.3,3.25,3.25,2.3,3.3,3,2.2,3.3,3.1
serie-a,2015-2016,01/11/15,Fiorentina,Frosinone,4,1,31,6,9,1,8,1,11,11,0,1,0,0,H,4,0,H,1.22,6,15,1.22,6,11.5,1.25,5.5,10.3
serie-a,2015-2016,01/11/15,Genoa,Napoli,0,0,9,18,1,8,1,6,12,16,3,2,0,0,D,0,0,D,4.5,3.6,1.83,4.6,3.25,1.83,3.8,3.45,1.9
serie-a,2015-2016,01/11/15,Lazio,Milan,1,3,10,9,4,3,7,3,21,11,2,2,0,0,A,0,1,A,2,3.3,4,2.05,3.25,4,2,3.3,3.6
serie-a,2015-2016,01/11/15,Udinese,Sassuolo,0,0,14,6,2,2,10,1,14,12,1,2,0,0,D,0,0,D,2.25,3.3,3.3,2.4,3.2,2.95,2.3,3.2,3
serie-a,2015-2016,02/11/15,Chievo,Sampdoria,1,1,14,10,2,3,4,3,19,10,3,2,0,0,D,1,1,D,2.05,3.3,3.8,2.1,3.2,3.6,2.2,3.2,3.2
serie-a,2015-2016,02/11/15,Palermo,Empoli,0,1,16,11,4,5,7,4,25,15,6,3,0,0,A,0,0,D,2.25,3.2,3.4,2.25,3.1,3.25,2.1,3.2,3.4
serie-a,2015-2016,07/11/15,Milan,Atalanta,0,0,8,15,3,4,4,6,15,19,4,4,0,0,D,0,0,D,1.67,3.75,5.5,1.67,3.6,5.25,1.65,3.6,5.1
serie-a,2015-2016,07/11/15,Verona,Bologna,0,2,11,10,2,4,9,4,15,10,1,1,0,0,A,0,2,A,2.2,3.3,3.4,2.2,3.2,3.3,2.3,3.2,3
serie-a,2015-2016,08/11/15,Empoli,Juventus,1,3,12,11,4,4,4,3,14,23,2,3,0,0,A,1,2,A,5.25,3.5,1.75,4.5,3.4,1.8,4.7,3.6,1.7
serie-a,2015-2016,08/11/15,Frosinone,Genoa,2,2,18,10,5,3,6,5,16,23,2,3,0,1,D,2,1,H,3.4,3.3,2.2,3.2,3.25,2.2,3,3.2,2.3
serie-a,2015-2016,08/11/15,Napoli,Udinese,1,0,15,8,5,2,7,5,15,10,3,3,0,0,H,0,0,D,1.22,6.5,13,1.25,5.5,11,1.27,5.2,10
serie-a,2015-2016,08/11/15,Palermo,Chievo,1,0,14,13,3,3,10,8,11,15,4,3,0,0,H,0,0,D,2.3,3.2,3.3,2.3,3,3.3,2.3,3.2,3
serie-a,2015-2016,08/11/15,Roma,Lazio,2,0,14,7,2,2,2,6,20,12,3,4,0,0,H,1,0,H,1.91,3.5,4.2,1.95,3.4,3.8,2,3.3,3.6
serie-a,2015-2016,08/11/15,Sampdoria,Fiorentina,0,2,3,20,2,7,1,8,23,10,3,3,0,0,A,0,1,A,3.75,3.4,2.05,3.75,3.3,2,3.6,3.3,2
serie-a,2015-2016,08/11/15,Sassuolo,Carpi,1,0,9,7,4,2,6,7,13,21,4,5,0,0,H,1,0,H,1.73,3.6,5.25,1.7,3.5,5,1.7,3.6,4.7
serie-a,2015-2016,08/11/15,Torino,Inter,0,1,16,7,8,2,5,2,12,7,2,1,0,0,A,0,1,A,2.75,3.2,2.7,2.8,3.1,2.7,2.6,3.2,2.6
serie-a,2015-2016,21/11/15,Bologna,Roma,2,2,9,14,3,5,5,5,22,18,5,4,0,0,D,1,0,H,5,3.6,1.75,5,3.6,1.75,4.7,3.6,1.7
serie-a,2015-2016,21/11/15,Juventus,Milan,1,0,16,9,5,2,3,1,15,14,2,2,0,0,H,0,0,D,1.62,3.6,6.5,1.62,3.6,6.5,1.6,3.7,5.4
serie-a,2015-2016,22/11/15,Atalanta,Torino,0,1,15,14,1,4,10,3,13,22,2,1,0,0,A,0,0,D,2.6,3.2,2.88,2.6,3.2,2.95,2.5,3.15,2.8
serie-a,2015-2016,22/11/15,Carpi,Chievo,1,2,19,9,3,3,9,6,18,26,4,3,0,0,A,0,2,A,2.8,3,2.75,2.8,3.1,2.8,2.7,3.1,2.6
serie-a,2015-2016,22/11/15,Fiorentina,Empoli,2,2,18,15,5,4,6,3,20,12,5,3,0,0,D,0,2,A,1.5,4.2,7,1.5,4.1,6.25,1.5,4,6.1
serie-a,2015-2016,22/11/15,Genoa,Sassuolo,2,1,14,9,3,4,6,6,21,18,3,0,1,1,H,0,0,D,2.05,3.3,3.8,2.05,3.4,3.5,2.1,3.3,3.3
serie-a,2015-2016,22/11/15,Inter,Frosinone,4,0,22,11,10,4,6,7,15,18,1,3,0,0,H,1,0,H,1.2,6.5,17,1.2,6.75,14,1.2,5.8,13
serie-a,2015-2016,22/11/15,Lazio,Palermo,1,1,18,13,3,8,10,2,18,18,3,3,0,0,D,0,1,A,1.45,4.33,7.5,1.45,4.2,7,1.5,4,6.1
serie-a,2015-2016,22/11/15,Udinese,Sampdoria,1,0,9,10,4,0,6,1,18,14,3,1,0,1,H,1,0,H,2.15,3.3,3.6,2.2,3.3,3.4,2.1,3.3,3.3
serie-a,2015-2016,22/11/15,Verona,Napoli,0,2,3,22,3,10,3,6,8,9,3,2,0,0,A,0,0,D,8,4.75,1.4,7.75,4.6,1.42,7.3,4.4,1.4
serie-a,2015-2016,28/11/15,Milan,Sampdoria,4,1,23,10,10,2,4,2,18,14,1,2,0,0,H,2,0,H,1.57,4,6,1.6,3.7,6.5,1.65,3.6,5.1
serie-a,2015-2016,28/11/15,Torino,Bologna,2,0,14,3,6,0,7,2,8,10,0,1,0,0,H,0,0,D,1.62,3.8,6,1.67,3.25,6,1.7,3.6,4.7
serie-a,2015-2016,29/11/15,Chievo,Udinese,2,3,12,14,6,5,3,6,21,17,5,2,0,0,A,1,1,D,2.1,3.2,3.8,2.2,3,3.5,2.2,3.2,3.2
serie-a,2015-2016,29/11/15,Empoli,Lazio,1,0,5,16,1,5,3,8,15,18,4,0,0,0,H,1,0,H,2.9,3.3,2.5,2.75,3.25,2.5,2.9,3.3,2.3
serie-a,2015-2016,29/11/15,Frosinone,Verona,3,2,16,16,6,8,6,4,24,27,2,4,0,1,H,2,0,H,2.6,3.2,2.8,2.6,3.1,2.75,2.4,3.2,2.85
serie-a,2015-2016,29/11/15,Genoa,Carpi,1,2,9,15,3,5,9,7,9,19,0,3,1,0,A,1,0,H,1.62,3.8,6,1.57,3.6,6.5,1.55,3.9,5.6
serie-a,2015-2016,29/11/15,Palermo,Juventus,0,3,11,16,0,4,1,7,13,15,2,3,0,0,A,0,0,D,7,3.75,1.57,6,3.7,1.62,5.4,3.7,1.6
serie-a,2015-2016,29/11/15,Roma,Atalanta,0,2,17,4,3,3,9,3,23,22,1,2,1,2,A,0,1,A,1.5,4.33,6.5,1.5,4,7.5,1.45,4,7
serie-a,2015-2016,30/11/15,Napoli,Inter,2,1,12,11,4,2,4,5,8,7,4,1,0,1,H,1,0,H,1.67,3.75,5.5,1.7,3.6,5.5,1.75,3.5,4.5
serie-a,2015-2016,30/11/15,Sassuolo,Fiorentina,1,1,16,17,2,4,7,4,16,16,2,1,0,0,D,1,1,D,3.75,3.3,2.1,3.4,3.3,2.1,3.2,3.2,2.2
serie-a,2015-2016,04/12/15,Lazio,Juventus,0,2,11,7,3,1,6,1,18,15,5,3,0,0,A,0,2,A,3.6,3.25,2.15,3.4,3.3,2.2,3.3,3.3,2.1
