league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
bundesliga,2023-2024,26/08/2023,Bochum,Dortmund,1,1,17,13,6,3,5,4,21,7,2,1,0,0,D,1,0,H,7,5,1.4,,,,6.25,5.25,1.45,1.36,3.2,1.84,2.06,5.75,4.33,1.57,,,,5.75,4.9,1.5,1.5,2.63,1.99,1.94
bundesliga,2023-2024,26/08/2023,Darmstadt,Union Berlin,1,4,18,12,6,6,3,5,15,12,2,2,0,1,A,1,3,A,4,3.3,1.95,,,,3.9,3.4,2,2.1,1.73,1.85,2.05,4,3.4,1.95,,,,3.9,3.4,2,2.2,1.67,1.91,2.02
bundesliga,2023-2024,26/08/2023,FC Koln,Wolfsburg,1,2,14,9,2,6,6,1,6,10,1,5,0,0,A,0,0,D,2.3,3.4,3,,,,2.4,3.4,2.95,1.73,2.1,2.05,1.85,2.15,3.4,3.4,,,,2.2,3.45,3.3,1.73,2.1,1.89,2.04
bundesliga,2023-2024,26/08/2023,Freiburg,Werder Bremen,1,0,23,16,6,2,5,5,9,8,2,2,0,0,H,0,0,D,1.7,3.75,4.75,,,,1.75,3.85,4.5,1.67,2.2,1.92,1.98,1.73,4,4.5,,,,1.75,3.9,4.5,1.62,2.3,1.98,1.95
bundesliga,2023-2024,26/08/2023,Heidenheim,Hoffenheim,2,3,19,16,9,6,10,6,13,9,1,5,0,0,A,1,0,H,3,3.6,2.25,,,,3,3.65,2.25,1.67,2.2,1.88,2.02,3.1,3.75,2.15,,,,3,3.8,2.2,1.57,2.38,1.94,1.99
bundesliga,2023-2024,26/08/2023,M'gladbach,Leverkusen,0,3,13,24,2,10,5,8,7,8,2,3,0,0,A,0,2,A,3.8,3.8,1.85,,,,3.7,3.8,1.95,1.5,2.63,1.99,1.91,4.2,3.8,1.8,,,,4.2,3.8,1.83,1.62,2.3,1.89,2.04
bundesliga,2023-2024,27/08/2023,Mainz,Ein Frankfurt,1,1,13,8,7,2,5,4,23,12,3,4,0,1,D,1,0,H,2.38,3.5,2.88,,,,2.5,3.45,2.8,1.73,2.1,2.09,1.81,2.7,3.25,2.63,,,,2.5,3.4,2.8,2.04,1.86,2.02,1.91
bundesliga,2023-2024,27/08/2023,Bayern Munich,Augsburg,3,1,19,11,6,2,10,4,13,8,1,2,0,0,H,2,0,H,1.08,12,19,,,,1.1,10,21,1.2,4.5,2,1.8,1.09,12,19,,,,1.12,9,21,1.17,5,2,1.8
bundesliga,2023-2024,01/09/2023,Dortmund,Heidenheim,2,2,20,15,9,6,3,6,9,22,3,3,0,0,D,2,0,H,1.25,7,9.5,1.25,6.75,10,1.3,6,8.5,1.33,3.4,1.84,2.09,1.25,7,9,1.25,6.75,9.75,1.27,6.25,9,1.29,3.75,1.89,2.04
bundesliga,2023-2024,02/09/2023,Augsburg,Bochum,2,2,11,22,3,9,3,5,15,13,2,2,0,0,D,1,1,D,2,3.75,3.75,1.95,3.75,3.6,2,3.7,3.5,1.73,2.1,2.05,1.88,2.2,3.6,3.2,2.2,3.6,3,2.25,3.6,3.1,1.67,2.2,1.96,1.97
bundesliga,2023-2024,02/09/2023,Hoffenheim,Wolfsburg,3,1,11,14,5,7,3,3,12,15,2,2,0,0,H,1,1,D,2.5,3.6,2.63,2.45,3.7,2.6,2.5,3.65,2.65,1.53,2.5,1.89,2.04,2.5,3.75,2.55,2.5,3.75,2.55,2.55,3.8,2.55,1.44,2.75,1.96,1.97
bundesliga,2023-2024,02/09/2023,Leverkusen,Darmstadt,5,1,24,5,13,1,4,2,8,11,3,2,0,0,H,1,1,D,1.2,7,12,1.22,6.75,12.5,1.2,7,13,1.4,3,1.98,1.95,1.22,6.5,11,1.23,6.5,12,1.25,6.5,11,1.44,2.75,2,1.8
bundesliga,2023-2024,02/09/2023,Stuttgart,Freiburg,5,0,13,11,6,5,2,4,9,10,1,1,0,0,H,3,0,H,2.2,3.5,3.2,2.15,3.6,3.1,2.25,3.55,3.1,1.73,2.1,1.93,2,2.25,3.5,3.1,2.2,3.6,3,2.3,3.5,3.05,1.73,2.1,2.04,1.89
bundesliga,2023-2024,02/09/2023,Werder Bremen,Mainz,4,0,12,12,6,3,1,7,18,14,2,2,0,0,H,1,0,H,2.63,3.5,2.55,2.6,3.6,2.5,2.6,3.55,2.6,1.73,2.1,2.02,1.91,2.6,3.4,2.6,2.65,3.5,2.55,2.65,3.5,2.6,1.8,2,1.97,1.96
bundesliga,2023-2024,02/09/2023,M'gladbach,Bayern Munich,1,2,8,25,3,9,1,15,5,20,0,2,0,0,A,1,0,H,8.5,5.75,1.3,7.75,6.25,1.31,8,5,1.37,1.25,4,1.96,1.97,11,6.5,1.25,10,6.75,1.24,11,5.25,1.3,1.25,4,1.96,1.97
bundesliga,2023-2024,03/09/2023,Ein Frankfurt,FC Koln,1,1,12,6,4,2,8,1,10,10,1,3,0,0,D,0,1,A,2.1,3.4,3.5,2.1,3.4,3.4,2.15,3.45,3.4,1.97,1.93,1.87,2.06,2.15,3.4,3.4,2.15,3.3,3.4,2.15,3.35,3.45,2.09,1.81,1.9,2.03
bundesliga,2023-2024,03/09/2023,Union Berlin,RB Leipzig,0,3,4,15,1,8,3,7,16,9,3,1,1,0,A,0,0,D,3.4,3.25,2.2,3.2,3.4,2.2,3.2,3.4,2.25,1.97,1.93,1.96,1.97,3.5,3.6,2,3.4,3.6,2.05,3.4,3.55,2.1,1.73,2.1,2.05,1.75
bundesliga,2023-2024,15/09/2023,Bayern Munich,Leverkusen,2,2,15,12,9,5,7,4,6,6,0,3,0,0,D,1,1,D,1.65,4.5,4.5,1.61,4.5,4.75,1.63,4.6,4.5,1.36,3.2,2.06,1.87,1.57,4.75,5,1.58,4.4,5,1.65,4.6,4.3,1.4,3,1.95,1.98
bundesliga,2023-2024,16/09/2023,FC Koln,Hoffenheim,1,3,17,17,7,5,13,4,15,14,4,4,1,0,A,0,2,A,2.25,3.6,3.1,2.2,3.7,2.95,2.25,3.7,3,1.62,2.3,1.97,1.93,2.2,3.75,3,2.15,3.7,3.1,2.2,3.75,3.05,1.57,2.38,1.95,1.98
bundesliga,2023-2024,16/09/2023,Freiburg,Dortmund,2,4,14,14,4,6,6,8,12,16,2,3,1,0,A,2,1,H,3.1,3.8,2.1,3.1,3.8,2.1,3.3,3.6,2.15,1.5,2.63,1.98,1.92,2.88,3.75,2.3,2.85,3.7,2.25,2.95,3.55,2.3,1.5,2.63,1.84,2.09
bundesliga,2023-2024,16/09/2023,Mainz,Stuttgart,1,3,15,16,3,6,6,4,12,9,1,2,0,0,A,0,0,D,2.63,3.4,2.7,2.55,3.6,2.55,2.6,3.55,2.6,1.67,2.2,1.91,1.99,2.63,3.4,2.63,2.55,3.5,2.65,2.6,3.45,2.65,1.8,2,1.95,1.98
bundesliga,2023-2024,16/09/2023,RB Leipzig,Augsburg,3,0,9,16,6,4,1,6,16,12,0,0,0,0,H,3,0,H,1.25,7,10,1.23,6.75,11.5,1.25,6.75,11,1.36,3.2,2.07,1.83,1.29,6.5,8.5,1.27,6.25,9.5,1.25,6.5,10,1.36,3.2,1.98,1.95
bundesliga,2023-2024,16/09/2023,Wolfsburg,Union Berlin,2,1,8,17,3,5,3,7,6,8,1,0,0,0,H,2,1,H,2.25,3.4,3.2,2.25,3.4,3.1,2.3,3.4,3.1,1.96,1.94,1.95,1.95,2.1,3.3,3.6,2.15,3.3,3.4,2.2,3.35,3.35,2.1,1.73,1.91,2.02
bundesliga,2023-2024,16/09/2023,Bochum,Ein Frankfurt,1,1,24,8,10,6,8,2,13,14,3,2,0,0,D,0,0,D,2.88,3.6,2.38,2.87,3.6,2.3,2.9,3.6,2.35,1.73,2.1,1.85,2.05,2.8,3.4,2.5,2.8,3.25,2.55,2.8,3.35,2.5,2.06,1.84,2.09,1.84
bundesliga,2023-2024,17/09/2023,Heidenheim,Werder Bremen,4,2,19,11,4,4,10,1,21,9,1,1,0,0,H,2,0,H,2.3,4,2.7,2.3,3.7,2.8,2.35,3.8,2.75,1.62,2.3,2.07,1.83,2.25,4,2.75,2.3,3.6,2.87,2.3,3.8,2.85,1.62,2.3,2.06,1.87
bundesliga,2023-2024,17/09/2023,Darmstadt,M'gladbach,3,3,15,21,8,10,6,6,12,8,1,1,1,0,D,3,0,H,2.9,3.5,2.38,2.9,3.6,2.3,2.95,3.55,2.35,1.73,2.1,1.87,2.03,2.38,3.6,2.88,2.37,3.5,2.85,2.4,3.5,2.85,1.62,2.3,2.1,1.83
bundesliga,2023-2024,22/09/2023,Stuttgart,Darmstadt,3,1,18,3,11,0,5,4,7,12,1,6,0,0,H,2,1,H,1.36,4.5,8,1.38,5,7.75,1.43,4.6,7.75,1.57,2.38,2.03,1.78,1.36,4.75,8,1.37,5.25,7.5,1.4,5,7.25,1.53,2.5,2.07,1.86
bundesliga,2023-2024,23/09/2023,Augsburg,Mainz,2,1,6,13,3,3,3,4,16,14,2,3,1,0,H,2,1,H,2.55,3.5,2.63,2.6,3.6,2.55,2.6,3.45,2.7,1.67,2.2,1.91,1.99,2.5,3.4,2.75,2.6,3.6,2.55,2.55,3.45,2.75,1.89,2.01,1.83,2.1
bundesliga,2023-2024,23/09/2023,Bayern Munich,Bochum,7,0,26,4,16,1,8,1,8,10,0,1,0,0,H,4,0,H,1.11,10,19,1.11,11,19.5,1.12,10,18,1.22,4.33,2.01,1.89,1.13,9,17,1.11,11,19.5,1.15,8.75,16,1.22,4.33,2.01,1.92
bundesliga,2023-2024,23/09/2023,Dortmund,Wolfsburg,1,0,18,8,4,2,5,3,9,14,0,1,0,0,H,0,0,D,1.65,4,4.75,1.65,4.33,4.6,1.7,4.3,4.4,1.44,2.75,1.88,2.02,1.73,4.2,4.33,1.65,4.33,4.6,1.75,4.2,4.2,1.44,2.75,1.94,1.99
bundesliga,2023-2024,23/09/2023,M'gladbach,RB Leipzig,0,1,13,8,1,4,11,6,14,7,1,1,0,0,A,0,0,D,4.75,4.75,1.57,5,4.5,1.57,5,4.7,1.57,1.4,3,1.95,1.95,4.33,4.33,1.65,5,4.5,1.57,4.4,4.3,1.7,1.5,2.63,2.08,1.85
bundesliga,2023-2024,23/09/2023,Union Berlin,Hoffenheim,0,2,22,11,6,4,11,6,11,13,1,3,0,0,A,0,2,A,2.05,3.6,3.4,2.05,3.6,3.3,2.15,3.55,3.3,1.8,2,1.86,2.04,2.05,3.6,3.3,2.05,3.6,3.3,2.15,3.55,3.25,1.73,2.1,1.86,2.07
bundesliga,2023-2024,23/09/2023,Werder Bremen,FC Koln,2,1,17,13,6,5,9,8,18,16,2,1,0,0,H,1,1,D,2.5,3.6,2.6,2.55,3.5,2.6,2.55,3.5,2.7,1.73,2.1,1.89,2.01,2.38,3.6,2.75,2.35,3.5,2.87,2.45,3.5,2.85,1.73,2.1,2.05,1.75
bundesliga,2023-2024,24/09/2023,Leverkusen,Heidenheim,4,1,20,1,10,1,7,2,9,10,1,1,0,0,H,1,0,H,1.22,6.5,12,1.23,6.75,11,1.25,6.75,11,1.33,3.4,2.02,1.88,1.2,6.5,13,1.19,7.5,13.5,1.25,6.5,11,1.36,3.2,1.93,2
bundesliga,2023-2024,24/09/2023,Ein Frankfurt,Freiburg,0,0,13,9,5,2,7,3,12,5,4,2,0,0,D,0,0,D,2.05,3.6,3.4,2.05,3.6,3.4,2.1,3.6,3.4,1.87,2.03,1.84,2.06,2.2,3.4,3.2,2.2,3.4,3.25,2.25,3.4,3.2,1.99,1.91,1.91,2.02
bundesliga,2023-2024,29/09/2023,Hoffenheim,Dortmund,1,3,15,6,5,5,4,3,14,16,3,4,0,1,A,1,2,A,3.1,4,2.05,3,4,2.1,3.15,3.75,2.15,1.4,3,2.04,1.89,3,4,2.15,3.1,4,2.1,3.1,3.75,2.15,1.36,3.2,1.98,1.95
bundesliga,2023-2024,30/09/2023,Bochum,M'gladbach,1,3,23,25,5,9,5,10,12,12,2,3,0,0,A,0,3,A,2.3,3.75,2.9,2.35,3.7,2.75,2.35,3.65,2.85,1.57,2.38,2.06,1.84,2.25,3.6,3.1,2.2,3.6,3,2.35,3.6,2.9,1.62,2.3,2,1.93
bundesliga,2023-2024,30/09/2023,FC Koln,Stuttgart,0,2,14,18,5,4,8,4,16,8,2,1,0,0,A,0,0,D,2.88,3.5,2.38,2.8,3.6,2.37,2.9,3.5,2.4,1.67,2.2,1.81,2.09,2.8,3.5,2.45,2.7,3.5,2.5,2.75,3.5,2.5,1.73,2.1,2.09,1.84
bundesliga,2023-2024,30/09/2023,Heidenheim,Union Berlin,1,0,9,19,4,8,5,7,11,14,1,2,0,0,H,0,0,D,3,3.6,2.25,3,3.6,2.25,3.05,3.6,2.25,1.73,2.1,1.91,1.99,3.1,3.5,2.25,3,3.4,2.3,3.05,3.5,2.3,1.89,2.01,1.92,2.01
bundesliga,2023-2024,30/09/2023,Mainz,Leverkusen,0,3,10,6,3,3,3,1,13,11,4,1,0,0,A,0,1,A,5.75,4.5,1.53,5.5,4.5,1.55,5.75,4.4,1.55,1.53,2.5,2.04,1.86,5.25,4.5,1.6,5,4.33,1.6,5.5,4.3,1.6,1.57,2.38,1.94,1.99
bundesliga,2023-2024,30/09/2023,Wolfsburg,Ein Frankfurt,2,0,19,7,7,3,7,4,11,18,1,6,0,1,H,1,0,H,2.05,3.5,3.5,2.1,3.5,3.3,2.15,3.4,3.45,1.97,1.93,1.83,2.07,2.05,3.5,3.4,2.15,3.4,3.3,2.15,3.4,3.45,2,1.9,1.89,2.04
bundesliga,2023-2024,30/09/2023,RB Leipzig,Bayern Munich,2,2,7,11,2,5,5,1,10,11,2,5,0,0,D,2,0,H,3.4,4.2,1.91,3.3,4,1.95,3.5,3.8,2,1.4,3,1.96,1.94,4,4.5,1.75,4,4.33,1.73,3.85,3.95,1.85,1.4,3,1.93,2
bundesliga,2023-2024,01/10/2023,Darmstadt,Werder Bremen,4,2,14,10,5,7,2,4,19,19,3,2,0,0,H,2,0,H,2.8,3.8,2.3,2.8,3.6,2.37,2.8,3.6,2.4,1.67,2.2,1.78,2.03,2.75,3.8,2.25,2.8,3.7,2.35,2.75,3.7,2.4,1.57,2.38,1.89,2.01
bundesliga,2023-2024,01/10/2023,Freiburg,Augsburg,2,0,7,13,3,4,2,3,13,17,2,2,0,0,H,1,0,H,1.73,4,4.75,1.71,4.1,4.4,1.73,4,4.5,1.67,2.2,1.93,1.97,1.85,3.75,4.33,1.87,3.5,4.2,1.83,3.7,4.3,1.97,1.93,1.9,2
bundesliga,2023-2024,06/10/2023,M'gladbach,Mainz,2,2,20,13,9,7,10,3,9,9,3,1,0,0,D,1,1,D,2.05,3.75,3.4,2.05,3.7,3.3,2.1,3.65,3.3,1.57,2.38,2.06,1.84,2.15,3.6,3.2,2.15,3.7,3.1,2.3,3.6,3,1.62,2.3,1.9,2
bundesliga,2023-2024,07/10/2023,Augsburg,Darmstadt,1,2,17,17,3,5,4,4,13,12,4,2,0,0,A,0,0,D,1.85,3.75,4,1.85,3.8,4,1.9,3.75,3.95,1.67,2.2,1.9,2,1.8,3.75,4.5,1.82,3.6,4.33,1.85,3.75,4.1,1.93,1.97,2.1,1.83
bundesliga,2023-2024,07/10/2023,Dortmund,Union Berlin,4,2,12,12,7,6,4,6,7,15,1,1,0,0,H,1,2,A,1.57,4.33,5.25,1.6,4.2,5.25,1.6,4.3,5.25,1.62,2.3,1.98,1.92,1.7,4,4.5,1.7,3.9,4.6,1.7,4,4.7,1.67,2.2,1.91,2.02
bundesliga,2023-2024,07/10/2023,RB Leipzig,Bochum,0,0,18,9,5,2,9,1,10,13,2,4,0,0,D,0,0,D,1.25,6,11,1.24,6.75,11,1.25,6.75,11,1.36,3.2,2.05,1.75,1.29,6,9,1.29,6,9.5,1.3,6,9,1.44,2.75,2.02,1.91
bundesliga,2023-2024,07/10/2023,Stuttgart,Wolfsburg,3,1,13,12,7,5,5,6,13,14,1,3,0,0,H,0,1,A,2,3.5,3.75,2,3.7,3.4,2,3.7,3.55,1.67,2.2,2,1.9,1.83,3.6,4.33,1.83,3.75,4,1.95,3.45,4.2,1.67,2.2,1.87,2.06
bundesliga,2023-2024,07/10/2023,Werder Bremen,Hoffenheim,2,3,13,11,3,4,4,4,15,6,5,4,0,0,A,1,2,A,2.75,3.75,2.4,2.75,3.8,2.3,2.7,3.85,2.35,1.44,2.75,1.73,2.08,2.63,3.6,2.5,2.6,3.7,2.5,2.65,3.55,2.55,1.53,2.5,1.99,1.94
bundesliga,2023-2024,08/10/2023,Leverkusen,FC Koln,3,0,21,7,10,3,11,4,9,7,3,0,0,0,H,2,0,H,1.33,5.5,8,1.34,5.5,8.25,1.35,5.5,8,1.5,2.63,1.94,1.96,1.29,6,10,1.27,5.75,11,1.3,5.75,10,1.57,2.38,2.06,1.87
bundesliga,2023-2024,08/10/2023,Bayern Munich,Freiburg,3,0,21,2,5,0,7,1,7,8,1,0,0,0,H,2,0,H,1.14,8.5,17,1.16,8.5,15,1.17,8.25,14,1.29,3.75,1.95,1.95,1.09,10,21,1.11,11,21,1.17,7.75,14,1.22,4.33,1.75,2.05
bundesliga,2023-2024,08/10/2023,Ein Frankfurt,Heidenheim,2,0,12,7,6,2,3,6,14,10,2,3,0,0,H,1,0,H,1.7,4,4.75,1.68,4,4.6,1.7,4,4.6,1.73,2.1,1.94,1.96,1.75,3.8,4.5,1.75,3.8,4.5,1.73,3.85,4.6,1.8,2,2.07,1.86
bundesliga,2023-2024,20/10/2023,Dortmund,Werder Bremen,1,0,22,6,5,1,10,4,5,10,1,5,0,0,H,0,0,D,1.29,6.5,8,1.29,6.25,8.5,1.33,6,7.75,1.29,3.75,1.98,1.95,1.29,6.5,8.5,1.28,6.5,8.75,1.3,6.25,8.75,1.29,3.75,1.93,2
bundesliga,2023-2024,21/10/2023,Darmstadt,RB Leipzig,1,3,16,10,3,7,6,0,16,12,6,3,0,0,A,1,2,A,6.5,4.75,1.44,6.75,4.8,1.43,6.75,4.9,1.43,1.53,2.5,1.92,1.98,6.5,5,1.44,6,4.8,1.46,6,4.6,1.5,1.5,2.63,1.94,1.99
bundesliga,2023-2024,21/10/2023,Freiburg,Bochum,2,1,15,13,5,5,5,2,11,16,3,4,0,0,H,2,1,H,1.7,3.75,5,1.7,3.8,4.75,1.73,3.9,4.7,1.73,2.1,1.96,1.94,1.75,3.6,4.5,1.8,3.8,4.2,1.8,3.8,4.3,1.73,2.1,2.04,1.89
bundesliga,2023-2024,21/10/2023,Hoffenheim,Ein Frankfurt,1,3,14,13,5,5,6,3,7,7,3,0,0,0,A,1,3,A,2.1,3.5,3.4,2.05,3.6,3.4,2.1,3.55,3.35,1.67,2.2,1.85,2.05,1.95,3.4,3.75,2,3.6,3.6,2.05,3.5,3.65,1.8,2,2.06,1.87
bundesliga,2023-2024,21/10/2023,Union Berlin,Stuttgart,0,3,10,10,2,5,4,2,12,12,2,1,0,0,A,0,1,A,2.5,3.5,2.7,2.45,3.5,2.75,2.5,3.5,2.75,1.8,2,1.86,2.04,2.5,3.25,2.88,2.55,3.3,2.75,2.55,3.3,2.8,2.06,1.84,1.84,2.09
bundesliga,2023-2024,21/10/2023,Wolfsburg,Leverkusen,1,2,18,13,7,6,4,3,15,14,3,5,0,0,A,1,1,D,4.33,4,1.75,4.1,4,1.78,4.6,3.95,1.73,1.57,2.38,1.95,1.95,4.2,4.2,1.73,4.33,3.9,1.75,4.5,3.9,1.75,1.62,2.3,1.94,1.99
bundesliga,2023-2024,21/10/2023,Mainz,Bayern Munich,1,3,14,12,3,5,2,7,12,10,3,2,0,0,A,1,2,A,9,6,1.29,9.75,6.25,1.27,10,5.75,1.3,1.3,3.5,2.01,1.89,8.5,6,1.29,9.25,6,1.29,9,6,1.3,1.36,3.2,1.9,2.03
bundesliga,2023-2024,22/10/2023,FC Koln,M'gladbach,3,1,21,5,8,2,8,3,13,10,0,2,0,1,H,1,0,H,2.4,3.6,2.88,2.3,3.7,2.85,2.35,3.65,2.85,1.57,2.38,2.07,1.83,2.4,3.75,2.75,2.4,3.6,2.75,2.45,3.75,2.65,1.62,2.3,1.87,2.06
bundesliga,2023-2024,22/10/2023,Heidenheim,Augsburg,2,5,16,9,5,6,6,5,11,11,3,2,0,0,A,2,3,A,2.45,3.5,2.8,2.35,3.5,2.85,2.4,3.5,2.85,1.73,2.1,2.08,1.73,2.38,3.5,2.9,2.35,3.4,2.9,2.35,3.5,2.95,1.81,2.09,2.13,1.81
bundesliga,2023-2024,27/10/2023,Bochum,Mainz,2,2,10,10,4,4,5,4,14,21,3,3,0,0,D,1,0,H,2.7,3.3,2.55,2.65,3.5,2.5,2.65,3.4,2.6,1.73,2.1,2.04,1.89,2.8,3.4,2.45,2.65,3.5,2.5,2.7,3.45,2.55,1.8,2,1.7,2.1
bundesliga,2023-2024,28/10/2023,Augsburg,Wolfsburg,3,2,9,13,5,6,5,5,19,14,6,4,1,0,H,1,2,A,2.9,3.5,2.38,2.75,3.6,2.4,2.8,3.55,2.45,1.73,2.1,1.82,2.11,2.45,3.6,2.75,2.45,3.5,2.7,2.55,3.55,2.65,1.73,2.1,1.82,2.11
bundesliga,2023-2024,28/10/2023,Bayern Munich,Darmstadt,8,0,28,10,16,4,7,1,15,13,1,2,1,2,H,0,0,D,1.06,12,26,1.07,13.5,34,1.08,12,24,1.17,5,1.93,2,1.06,12,23,1.08,13.5,29,1.08,12,23,1.17,5,1.9,2.03
bundesliga,2023-2024,28/10/2023,M'gladbach,Heidenheim,2,1,11,8,6,3,6,4,5,18,0,3,0,0,H,1,1,D,1.8,4,4,1.82,4,3.9,1.8,4.1,4,1.5,2.63,2.01,1.92,1.67,4,4.5,1.7,4.2,4.4,1.7,4.2,4.4,1.5,2.63,1.87,2.06
bundesliga,2023-2024,28/10/2023,Stuttgart,Hoffenheim,2,3,23,7,10,5,6,0,13,11,2,1,0,0,A,0,2,A,1.85,4,3.8,1.83,4,3.8,1.85,4.1,3.75,1.5,2.63,1.88,2.05,1.65,4.2,4.75,1.71,4.1,4.4,1.73,4.1,4.5,1.5,2.63,1.83,2.1
bundesliga,2023-2024,28/10/2023,Werder Bremen,Union Berlin,2,0,9,7,3,2,3,3,12,14,1,4,0,1,H,1,0,H,2.7,3.3,2.6,2.6,3.4,2.6,2.65,3.45,2.65,1.8,2,2.01,1.92,2.8,3.25,2.45,2.75,3.4,2.5,2.85,3.4,2.45,1.87,2.03,2.11,1.82
bundesliga,2023-2024,28/10/2023,RB Leipzig,FC Koln,6,0,24,6,13,1,11,1,8,13,2,4,0,1,H,4,0,H,1.44,4.75,7,1.43,4.8,7,1.4,4.9,7.75,1.57,2.38,1.96,1.97,1.5,4.5,6.5,1.49,4.5,6.25,1.43,4.9,6.75,1.57,2.38,2.1,1.83
bundesliga,2023-2024,29/10/2023,Ein Frankfurt,Dortmund,3,3,11,14,7,4,0,4,11,10,3,2,0,0,D,2,1,H,3.4,3.4,2.15,3.1,3.6,2.15,3.2,3.55,2.2,1.67,2.2,2.04,1.89,3.2,3.4,2.25,3,3.6,2.25,3.15,3.55,2.2,1.67,2.2,1.92,2.01
bundesliga,2023-2024,29/10/2023,Leverkusen,Freiburg,2,1,19,10,4,4,11,4,9,10,0,2,0,0,H,1,0,H,1.29,5.5,11,1.31,5.75,9,1.3,5.75,10,1.5,2.63,1.78,2.03,1.22,7,10,1.24,6.5,11.5,1.25,6.5,12,1.44,2.75,1.86,2.07
