league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
la-liga,2014-2015,14/09/14,Sevilla,Getafe,2,0,12,7,4,1,8,5,10,25,2,6,0,0,H,1,0,H,1.44,4.33,7,1.5,4.1,6.25,1.45,4,7
la-liga,2014-2015,14/09/14,Valencia,Espanol,3,1,11,8,6,3,7,8,15,13,1,1,0,0,H,1,0,H,1.62,3.75,5.5,1.65,3.7,5.25,1.6,3.9,5
la-liga,2014-2015,14/09/14,Vallecano,Elche,2,3,14,12,4,5,6,5,11,23,2,2,0,0,A,1,1,D,1.73,3.5,5,1.8,3.4,4.5,1.8,3.5,4.2
la-liga,2014-2015,15/09/14,Eibar,La Coruna,0,1,14,4,2,1,4,8,11,23,0,5,0,0,A,0,1,A,2.1,3.2,3.6,2.05,3.3,3.6,2.2,3.3,3.1
la-liga,2014-2015,19/09/14,Elche,Eibar,0,2,15,8,6,4,10,7,9,10,2,1,0,0,A,0,2,A,2.15,3,3.8,2.35,3.2,3.3,2.2,3.2,3.2
la-liga,2014-2015,20/09/14,Ath Bilbao,Granada,0,1,13,3,5,2,7,5,14,20,2,4,0,0,A,0,1,A,1.44,4.2,7.5,1.48,4.33,7.5,1.45,4,7
la-liga,2014-2015,20/09/14,Ath Madrid,Celta,2,2,18,5,8,5,6,3,9,17,1,3,0,0,D,2,1,H,1.44,4.2,7.5,1.53,4,7.5,1.5,4,6.1
la-liga,2014-2015,20/09/14,Espanol,Malaga,2,2,13,9,8,3,7,2,14,16,2,3,0,0,D,1,0,H,2,3.3,3.75,2.25,3.4,3.3,2.1,3.3,3.3
la-liga,2014-2015,20/09/14,La Coruna,Real Madrid,2,8,14,19,5,13,2,3,8,9,1,1,0,0,A,0,3,A,9.5,6,1.25,9.75,5.5,1.33,7.2,5,1.35
la-liga,2014-2015,21/09/14,Cordoba,Sevilla,1,3,9,15,3,8,7,4,11,24,6,2,0,0,A,0,1,A,3.8,3.3,2,3.8,3.5,2.05,3.8,3.45,1.9
la-liga,2014-2015,21/09/14,Levante,Barcelona,0,5,9,17,2,8,3,6,13,11,1,2,1,0,A,0,2,A,15,7.5,1.18,14,6.75,1.22,12,5.5,1.22
la-liga,2014-2015,21/09/14,Sociedad,Almeria,1,2,22,13,6,5,13,7,19,17,1,6,0,1,A,0,1,A,1.44,4.5,6.5,1.5,4.25,7.25,1.5,4,6.1
la-liga,2014-2015,21/09/14,Villarreal,Vallecano,4,2,19,10,9,3,11,5,11,18,2,2,0,0,H,1,2,A,1.53,3.8,6.5,1.6,4,6,1.5,4,6.1
la-liga,2014-2015,22/09/14,Getafe,Valencia,0,3,12,7,5,3,6,1,25,17,6,1,0,1,A,0,2,A,3.6,3.3,2.05,3.75,3.4,2.1,3.3,3.3,2.1
la-liga,2014-2015,23/09/14,Celta,La Coruna,2,1,11,5,4,3,13,4,15,15,3,3,0,0,H,1,0,H,1.57,3.75,6,1.62,3.75,5.5,1.7,3.6,4.7
la-liga,2014-2015,23/09/14,Real Madrid,Elche,5,1,23,10,12,3,8,2,15,15,2,1,0,0,H,3,1,H,1.08,12,23,1.08,10,21,1.07,9.5,22
la-liga,2014-2015,24/09/14,Almeria,Ath Madrid,0,1,6,19,1,9,2,10,14,16,3,6,0,0,A,0,0,D,6,3.8,1.57,5.75,3.6,1.62,4.7,3.6,1.7
la-liga,2014-2015,24/09/14,Eibar,Villarreal,1,1,7,15,3,4,2,10,14,17,4,4,0,0,D,1,0,H,3.4,3,2.3,3.1,3.1,2.35,2.75,3.3,2.4
la-liga,2014-2015,24/09/14,Granada,Levante,0,1,8,10,0,4,5,3,14,13,2,6,0,0,A,0,0,D,1.5,3.9,7,1.57,3.9,5.75,1.65,3.7,4.9
la-liga,2014-2015,24/09/14,Malaga,Barcelona,0,0,6,10,2,0,2,8,15,13,2,2,0,0,D,0,0,D,9,5,1.33,8.25,4.75,1.36,9,5,1.3
la-liga,2014-2015,24/09/14,Sevilla,Sociedad,1,0,19,8,8,1,11,4,13,7,6,2,0,0,H,1,0,H,1.8,3.6,4.33,1.8,3.5,4.33,1.75,3.5,4.5
la-liga,2014-2015,24/09/14,Vallecano,Ath Bilbao,2,1,15,8,5,3,1,2,18,17,2,2,0,0,H,1,1,D,3.1,3.4,2.25,3.1,3.2,2.3,2.9,3.3,2.3
la-liga,2014-2015,25/09/14,Espanol,Getafe,2,0,10,6,4,2,6,4,16,17,1,2,0,0,H,0,0,D,1.67,3.6,5.5,1.72,3.6,4.75,1.75,3.5,4.5
la-liga,2014-2015,25/09/14,Valencia,Cordoba,3,0,17,2,7,1,3,3,11,23,1,3,0,0,H,2,0,H,1.33,5,8.5,1.36,4.5,8.75,1.4,4.4,7.3
la-liga,2014-2015,26/09/14,Elche,Celta,0,1,14,16,3,4,0,4,12,14,4,2,0,0,A,0,0,D,2.8,3.4,2.4,2.95,3.1,2.45,2.9,3.3,2.3
la-liga,2014-2015,27/09/14,Ath Bilbao,Eibar,0,0,13,10,1,2,6,2,13,22,5,6,0,0,D,0,0,D,1.53,3.75,7,1.57,3.6,6.5,1.55,3.9,5.6
la-liga,2014-2015,27/09/14,Ath Madrid,Sevilla,4,0,11,4,6,1,5,3,14,16,4,3,0,0,H,2,0,H,1.67,4,4.75,1.75,3.5,4.75,1.75,3.5,4.5
la-liga,2014-2015,27/09/14,Barcelona,Granada,6,0,19,9,12,1,8,1,11,11,1,3,0,0,H,3,0,H,1.13,8.5,17,1.14,7.5,16,1.12,8,16
la-liga,2014-2015,27/09/14,Levante,Vallecano,0,2,7,13,0,5,5,7,21,16,4,3,0,0,A,0,2,A,3,3.2,2.4,2.7,3.3,2.5,2.6,3.2,2.6
la-liga,2014-2015,27/09/14,Villarreal,Real Madrid,0,2,19,11,5,3,7,6,7,10,0,1,0,0,A,0,2,A,5.25,4,1.62,4.75,3.8,1.67,5,3.9,1.6
la-liga,2014-2015,28/09/14,Cordoba,Espanol,0,0,10,4,4,2,3,5,13,26,2,6,0,0,D,0,0,D,2.7,3.25,2.6,2.65,3.2,2.65,2.5,3.3,2.65
la-liga,2014-2015,28/09/14,Getafe,Malaga,1,0,9,10,3,0,4,4,8,16,0,3,0,1,H,1,0,H,3,3.2,2.38,2.75,3.1,2.6,2.6,3.2,2.6
la-liga,2014-2015,28/09/14,La Coruna,Almeria,0,1,8,15,1,6,6,5,14,18,2,4,0,0,A,0,0,D,2.05,3.4,3.6,2.1,3.3,3.4,2,3.3,3.6
la-liga,2014-2015,28/09/14,Sociedad,Valencia,1,1,18,7,5,2,11,4,13,17,2,5,0,0,D,1,1,D,2.63,3.3,2.63,2.6,3.3,2.6,2.5,3.3,2.65
la-liga,2014-2015,03/10/14,Getafe,Cordoba,1,1,18,10,5,3,8,3,12,11,1,2,0,0,D,0,0,D,1.95,3.2,4.2,2.05,3.2,3.75,2,3.3,3.6
la-liga,2014-2015,04/10/14,Almeria,Elche,2,2,16,6,3,3,9,5,13,18,2,4,0,1,D,1,1,D,2.15,3.1,3.6,2.15,3.3,3.3,2.1,3.3,3.3
la-liga,2014-2015,04/10/14,Eibar,Levante,3,3,14,13,6,5,4,4,12,16,3,1,0,0,D,0,2,A,1.8,3.4,4.75,1.8,3.25,4.75,1.85,3.45,4
la-liga,2014-2015,04/10/14,Malaga,Granada,2,1,17,8,3,5,3,3,12,15,1,4,1,0,H,0,1,A,1.8,3.5,4.5,1.83,3.25,4.6,1.85,3.45,4
la-liga,2014-2015,04/10/14,Valencia,Ath Madrid,3,1,6,19,3,5,1,6,23,14,4,0,0,1,H,3,1,H,2.75,3.2,2.6,2.75,3.3,2.65,2.6,3.2,2.6
la-liga,2014-2015,04/10/14,Vallecano,Barcelona,0,2,14,18,4,7,6,7,19,7,2,2,2,0,A,0,2,A,9,6.5,1.25,8.75,5.5,1.3,9,5,1.3
la-liga,2014-2015,05/10/14,Celta,Villarreal,1,3,15,11,6,4,11,4,15,22,3,4,1,0,A,1,2,A,2.38,3.2,3,2.45,3.2,2.85,2.4,3.2,2.85
la-liga,2014-2015,05/10/14,Espanol,Sociedad,2,0,10,13,4,4,4,4,20,12,6,2,0,0,H,1,0,H,2.5,3.25,2.8,2.45,3.25,2.85,2.5,3.3,2.65
la-liga,2014-2015,05/10/14,Real Madrid,Ath Bilbao,5,0,19,6,14,5,8,7,9,10,1,2,0,0,H,2,0,H,1.2,6.5,15,1.22,6,11.5,1.22,5.5,12
la-liga,2014-2015,05/10/14,Sevilla,La Coruna,4,1,16,7,10,5,9,2,11,10,2,2,0,0,H,2,1,H,1.4,4.4,8,1.42,4.25,7.5,1.4,4.4,7.3
la-liga,2014-2015,17/10/14,Granada,Vallecano,0,1,9,8,1,2,3,6,17,13,4,5,0,0,A,0,0,D,2.2,3.3,3.3,2.25,3.3,3.1,2.3,3.2,3
la-liga,2014-2015,18/10/14,Ath Bilbao,Celta,1,1,13,4,4,1,9,2,13,16,3,3,0,0,D,1,0,H,1.91,3.6,3.75,2,3.4,3.6,1.9,3.45,3.8
la-liga,2014-2015,18/10/14,Barcelona,Eibar,3,0,27,4,12,2,12,3,9,13,2,2,0,0,H,0,0,D,1.1,9,21,1.12,7.75,23,1.1,8,20
la-liga,2014-2015,18/10/14,Cordoba,Malaga,1,2,8,8,2,4,6,13,16,21,2,3,0,0,A,0,2,A,3.25,3,2.38,2.95,3.2,2.4,2.65,3.3,2.5
la-liga,2014-2015,18/10/14,Levante,Real Madrid,0,5,11,21,1,11,6,3,13,8,4,0,0,0,A,0,2,A,13,7.5,1.17,12.5,6.5,1.2,13,5.8,1.2
la-liga,2014-2015,19/10/14,Ath Madrid,Espanol,2,0,20,7,9,1,12,1,19,19,0,0,0,0,H,1,0,H,1.33,4.75,9.5,1.36,4.4,9,1.35,4.8,7.6
la-liga,2014-2015,19/10/14,Elche,Sevilla,0,2,12,10,1,7,6,4,18,23,5,2,0,0,A,0,0,D,3.6,3.4,2.05,3.7,3.25,2.05,3.6,3.3,2
la-liga,2014-2015,19/10/14,La Coruna,Valencia,3,0,11,8,5,1,3,5,19,19,3,3,0,0,H,2,0,H,4.5,3.4,1.83,4,3.4,1.91,3.8,3.45,1.9
la-liga,2014-2015,19/10/14,Villarreal,Almeria,2,0,17,10,8,3,6,4,20,16,5,2,0,0,H,1,0,H,1.33,5,9,1.36,4.6,8.25,1.45,4,7
la-liga,2014-2015,20/10/14,Sociedad,Getafe,1,2,13,16,2,7,8,4,10,13,1,3,0,0,A,0,0,D,1.53,4,6,1.57,3.75,6,1.65,3.6,5.1
la-liga,2014-2015,24/10/14,Celta,Levante,3,0,13,4,4,0,7,0,14,16,0,3,0,0,H,1,0,H,1.44,4.5,6,1.5,4.1,6.25,1.5,4,6.1
la-liga,2014-2015,25/10/14,Almeria,Ath Bilbao,0,1,7,6,3,1,4,8,10,14,2,1,0,0,A,0,0,D,3.3,3.25,2.2,3.2,3.2,2.25,2.75,3.3,2.4
la-liga,2014-2015,25/10/14,Cordoba,Sociedad,1,1,7,7,3,1,5,4,13,12,3,2,0,0,D,0,1,A,3.4,3.2,2.2,3,3.3,2.3,2.9,3.3,2.3
la-liga,2014-2015,25/10/14,Eibar,Granada,1,1,7,8,3,3,7,8,14,14,3,4,0,0,D,1,1,D,2.1,3.1,3.75,2.15,3.25,3.4,2.1,3.3,3.3
la-liga,2014-2015,25/10/14,Real Madrid,Barcelona,3,1,18,16,6,5,3,9,11,10,2,4,0,0,H,1,1,D,2.38,3.75,3,2.4,3.6,2.9,2.2,3.3,3.1
la-liga,2014-2015,25/10/14,Valencia,Elche,3,1,12,8,4,3,8,6,11,17,0,2,0,0,H,2,0,H,1.36,4.75,8.5,1.36,4.6,8.25,1.35,5,7.2
la-liga,2014-2015,26/10/14,Espanol,La Coruna,0,0,16,5,5,1,11,0,12,17,2,4,0,0,D,0,0,D,1.91,3.4,4,1.91,3.3,4.1,1.85,3.45,4
la-liga,2014-2015,26/10/14,Getafe,Ath Madrid,0,1,11,12,4,7,1,8,17,11,3,3,1,0,A,0,1,A,7,3.75,1.53,6,3.8,1.57,5.6,3.75,1.57
la-liga,2014-2015,26/10/14,Malaga,Vallecano,4,0,18,10,8,4,7,4,18,21,1,4,0,0,H,3,0,H,1.83,3.5,4.33,1.91,3.3,4.1,1.85,3.45,4
la-liga,2014-2015,26/10/14,Sevilla,Villarreal,2,1,8,11,4,4,3,2,19,15,3,4,0,0,H,0,0,D,2,3.4,3.75,2.1,3.25,3.5,2,3.3,3.6
la-liga,2014-2015,31/10/14,La Coruna,Getafe,1,2,9,16,2,4,4,6,7,23,2,1,0,0,A,0,1,A,2.2,3.1,3.5,2.3,3.1,3.2,2.2,3.2,3.2
la-liga,2014-2015,01/11/14,Ath Madrid,Cordoba,4,2,16,8,8,4,4,5,12,13,0,2,0,0,H,1,0,H,1.18,6.5,15,1.2,6,14.5,1.22,5.5,12
la-liga,2014-2015,01/11/14,Barcelona,Celta,0,1,19,10,9,4,9,5,10,29,1,2,0,0,A,0,0,D,1.13,8.5,17,1.11,8.25,19,1.15,7,15
la-liga,2014-2015,01/11/14,Granada,Real Madrid,0,4,11,18,5,8,3,4,19,9,1,2,0,0,A,0,2,A,12,7,1.2,10.5,5.75,1.25,14,6.5,1.17
la-liga,2014-2015,01/11/14,Sociedad,Malaga,0,1,5,6,0,2,6,3,18,22,2,5,0,0,A,0,0,D,2.2,3.4,3.2,2.1,3.3,3.4,2,3.3,3.6
la-liga,2014-2015,02/11/14,Ath Bilbao,Sevilla,1,0,9,4,2,1,4,8,24,11,4,3,0,0,H,1,0,H,2.4,3.3,2.9,2.4,3.25,2.9,2.35,3.3,2.85
la-liga,2014-2015,02/11/14,Elche,Espanol,2,1,11,15,5,5,4,10,19,10,2,2,2,0,H,1,0,H,2.63,3.1,2.75,2.65,3.2,2.65,2.6,3.1,2.7
la-liga,2014-2015,02/11/14,Levante,Almeria,2,1,11,14,5,5,3,6,17,17,3,2,0,0,H,1,0,H,2.4,3.1,3.1,2.4,3.1,3,2.3,3.3,2.9
la-liga,2014-2015,02/11/14,Villarreal,Valencia,1,3,14,6,4,3,11,4,12,15,2,3,0,0,A,0,1,A,2.1,3.4,3.4,2.1,3.3,3.4,2.2,3.3,3.1
la-liga,2014-2015,03/11/14,Vallecano,Eibar,2,3,16,8,6,5,11,2,10,14,1,2,0,0,A,0,1,A,2.05,3.2,3.8,2.05,3.2,3.75,2,3.3,3.6
la-liga,2014-2015,07/11/14,Cordoba,La Coruna,0,0,14,6,6,2,3,2,10,5,4,0,0,1,D,0,0,D,2.25,3.1,3.4,2.35,3.1,3.1,2.4,3.3,2.75
la-liga,2014-2015,08/11/14,Almeria,Barcelona,1,2,6,18,2,6,4,5,16,9,2,0,0,0,A,1,0,H,17,7.5,1.14,12.5,6.5,1.2,12.5,6,1.2
la-liga,2014-2015,08/11/14,Celta,Granada,0,0,17,8,5,1,6,2,14,17,1,5,0,0,D,0,0,D,1.57,3.8,6,1.6,3.6,6,1.6,3.7,5.4
la-liga,2014-2015,08/11/14,Getafe,Elche,0,0,16,11,3,5,9,2,11,8,1,2,0,0,D,0,0,D,2,3.2,4,2.05,3.3,3.6,1.9,3.45,3.8
la-liga,2014-2015,08/11/14,Malaga,Eibar,2,1,15,7,8,3,5,3,9,15,3,2,0,1,H,0,1,A,1.57,3.75,6,1.6,3.5,6.25,1.65,3.6,5.1
la-liga,2014-2015,08/11/14,Real Madrid,Vallecano,5,1,16,15,11,6,4,6,12,15,0,4,0,0,H,2,1,H,1.05,15,26,1.08,9.75,26,1.07,9.5,22
la-liga,2014-2015,09/11/14,Espanol,Villarreal,1,1,11,9,4,5,6,7,16,25,3,3,0,0,D,0,1,A,3.1,3.2,2.3,2.75,3.3,2.5,2.65,3.3,2.5
la-liga,2014-2015,09/11/14,Sevilla,Levante,1,1,15,16,6,5,6,5,13,10,2,6,0,0,D,1,0,H,1.25,5.5,12,1.28,5,11,1.3,5,9
la-liga,2014-2015,09/11/14,Sociedad,Ath Madrid,2,1,11,4,5,2,2,1,17,17,2,6,0,1,H,1,1,D,4.33,3.6,1.8,4.1,3.6,1.83,3.9,3.5,1.85
la-liga,2014-2015,09/11/14,Valencia,Ath Bilbao,0,0,8,4,1,1,2,4,13,17,0,2,0,0,D,0,0,D,1.62,4,5.25,1.67,3.75,5,1.65,3.9,4.6
la-liga,2014-2015,21/11/14,Ath Bilbao,Espanol,3,1,9,8,5,3,5,3,15,18,0,5,0,0,H,2,0,H,1.8,3.5,4.5,1.83,3.4,4.4,1.85,3.45,4
la-liga,2014-2015,22/11/14,Ath Madrid,Malaga,3,1,11,4,5,1,4,3,18,14,1,3,1,1,H,2,0,H,1.44,4.2,7.5,1.5,4.2,6,1.45,4,7
la-liga,2014-2015,22/11/14,Barcelona,Sevilla,5,1,16,2,10,0,5,4,8,21,1,2,0,0,H,1,0,H,1.2,7,11,1.25,6.25,9.5,1.22,6,11
la-liga,2014-2015,22/11/14,Eibar,Real Madrid,0,4,10,19,2,8,4,2,16,9,4,2,0,0,A,0,2,A,15,6.5,1.18,11.5,6.25,1.22,12.5,6,1.2
la-liga,2014-2015,22/11/14,La Coruna,Sociedad,0,0,11,17,4,5,8,6,14,11,3,1,0,0,D,0,0,D,3.4,3.25,2.15,3,3.4,2.25,2.9,3.3,2.3
la-liga,2014-2015,23/11/14,Elche,Cordoba,2,2,17,10,6,3,6,2,16,14,3,4,0,0,D,0,1,A,2,3.2,4,2,3.25,3.75,1.9,3.45,3.8
la-liga,2014-2015,23/11/14,Levante,Valencia,2,1,10,17,5,6,4,5,20,18,2,1,0,0,H,0,0,D,5,3.75,1.67,4.6,3.7,1.72,4.7,3.6,1.7
la-liga,2014-2015,23/11/14,Vallecano,Celta,1,0,9,14,3,4,2,9,14,16,6,4,0,0,H,1,0,H,2.7,3.3,2.55,2.8,3.1,2.65,2.6,3.2,2.6
la-liga,2014-2015,23/11/14,Villarreal,Getafe,2,1,10,15,4,5,7,4,15,14,3,2,0,0,H,2,0,H,1.44,4.5,6.5,1.5,4,6.5,1.5,4,6.1
la-liga,2014-2015,24/11/14,Granada,Almeria,0,0,24,3,11,1,10,5,10,7,4,0,0,1,D,0,0,D,2,3.3,3.8,2.1,3.3,3.4,2,3.3,3.6
la-liga,2014-2015,28/11/14,Sociedad,Elche,3,0,12,13,8,5,2,1,15,15,2,4,0,0,H,2,0,H,1.7,3.75,5,1.73,3.6,4.75,1.7,3.6,4.7
la-liga,2014-2015,29/11/14,Celta,Eibar,0,1,29,8,9,2,15,1,10,21,4,5,0,0,A,0,1,A,1.62,4,5.5,1.67,3.7,5,1.7,3.7,4.5
la-liga,2014-2015,29/11/14,Espanol,Levante,2,1,10,16,4,3,5,6,21,10,2,3,0,0,H,2,1,H,1.67,3.7,5.5,1.73,3.4,5,1.75,3.5,4.5
la-liga,2014-2015,29/11/14,Getafe,Ath Bilbao,1,2,14,8,7,3,2,4,12,15,7,5,0,0,A,0,1,A,2.88,3.1,2.63,2.8,3.1,2.7,2.6,3.2,2.6
la-liga,2014-2015,29/11/14,Malaga,Real Madrid,1,2,12,21,7,9,5,6,17,11,2,2,0,1,A,0,1,A,10,6,1.29,8.25,5,1.33,9,5,1.3
la-liga,2014-2015,30/11/14,Ath Madrid,La Coruna,2,0,9,3,4,1,5,3,16,18,2,2,0,0,H,1,0,H,1.18,7,17,1.2,6.5,12.5,1.22,5.5,12
la-liga,2014-2015,30/11/14,Cordoba,Villarreal,0,2,11,10,2,7,9,8,7,13,2,2,0,0,A,0,1,A,4.33,3.6,1.85,4,3.4,1.91,4,3.45,1.85
la-liga,2014-2015,30/11/14,Sevilla,Granada,5,1,13,9,8,4,7,4,18,20,1,2,0,0,H,1,1,D,1.44,4.5,7.5,1.44,4.5,6.5,1.4,4.4,7.3
la-liga,2014-2015,30/11/14,Valencia,Barcelona,0,1,12,7,4,1,5,5,9,7,3,3,0,0,A,0,0,D,6,4.33,1.53,5.5,4,1.57,5.5,4,1.55
la-liga,2014-2015,01/12/14,Almeria,Vallecano,0,1,11,11,1,4,5,6,14,12,4,4,0,0,A,0,0,D,2.38,3.4,3,2.4,3.3,2.85,2.3,3.3,2.9
la-liga,2014-2015,06/12/14,Ath Bilbao,Cordoba,0,1,15,7,3,3,15,4,13,14,4,6,0,0,A,0,1,A,1.4,4.5,9,1.4,4.2,8.25,1.4,4.4,7.3
la-liga,2014-2015,06/12/14,Elche,Ath Madrid,0,2,8,4,1,3,6,1,18,15,2,0,0,0,A,0,1,A,7,3.75,1.57,6.5,4,1.57,5.5,3.8,1.57
la-liga,2014-2015,06/12/14,La Coruna,Malaga,0,1,14,8,6,3,5,5,14,15,4,3,0,0,A,0,1,A,3.6,3.25,2.1,3.1,3.25,2.3,2.9,3.3,2.3
la-liga,2014-2015,06/12/14,Real Madrid,Celta,3,0,20,9,11,0,8,7,15,21,4,4,0,0,H,1,0,H,1.09,12,21,1.11,9,17.5,1.1,8,20
la-liga,2014-2015,07/12/14,Barcelona,Espanol,5,1,15,3,7,2,5,2,6,11,0,4,0,0,H,1,1,D,1.09,12,21,1.1,9,19,1.12,8,16
la-liga,2014-2015,07/12/14,Granada,Valencia,1,1,9,9,2,1,4,4,20,9,4,4,0,1,D,0,0,D,3.9,3.4,2,3.6,3.3,2.05,4,3.45,1.85
la-liga,2014-2015,07/12/14,Vallecano,Sevilla,0,1,11,11,3,6,6,2,14,19,4,6,0,1,A,0,1,A,3.3,3.4,2.2,3.1,3.2,2.3,3.3,3.3,2.1
la-liga,2014-2015,07/12/14,Villarreal,Sociedad,4,0,24,12,9,2,8,2,14,8,2,2,0,0,H,0,0,D,1.67,3.75,5.5,1.7,3.75,4.6,1.75,3.5,4.5
la-liga,2014-2015,08/12/14,Eibar,Almeria,5,2,17,14,8,3,7,3,18,12,4,3,0,0,H,3,1,H,2.05,3.2,4,2.1,3.2,3.5,2,3.3,3.6
la-liga,2014-2015,08/12/14,Levante,Getafe,1,1,16,5,3,1,4,0,14,17,3,4,0,0,D,0,0,D,2.6,3.1,2.9,2.62,3.1,2.75,2.4,3.3,2.75
la-liga,2014-2015,12/12/14,Almeria,Real Madrid,1,4,16,15,3,8,2,8,14,8,4,4,0,0,A,1,2,A,17,7.5,1.17,13.5,7.5,1.17,14,6.5,1.17
