league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
bundesliga,2021-2022,25/09/2021,Union Berlin,Bielefeld,1,0,17,9,4,2,5,4,9,5,1,0,0,0,H,0,0,D,1.66,3.8,5.5,1.72,3.7,5,1.75,3.6,4.9,2.06,1.84,1.95,1.98,1.65,3.8,5.75,1.67,3.7,5.5,1.75,3.55,5,2,1.8,1.92,2.01
bundesliga,2021-2022,25/09/2021,M'gladbach,Dortmund,1,0,14,8,3,0,5,1,17,15,4,4,0,1,H,1,0,H,4.33,4.2,1.72,4.1,4.1,1.78,3.9,4.3,1.77,1.36,3.2,1.94,1.99,3.2,3.6,2.05,3.3,3.7,2.1,3,3.65,2.25,1.57,2.37,1.73,2.08
bundesliga,2021-2022,26/09/2021,Bochum,Stuttgart,0,0,14,8,4,3,7,2,15,12,2,5,0,0,D,0,0,D,3,3.5,2.3,3,3.5,2.3,3.1,3.45,2.3,1.72,2.1,1.9,2.03,3.1,3.5,2.2,3.2,3.5,2.2,3.15,3.45,2.25,1.72,2.1,1.95,1.98
bundesliga,2021-2022,26/09/2021,Freiburg,Augsburg,3,0,19,8,9,2,6,3,11,13,0,1,0,0,H,3,0,H,1.85,3.6,4.33,1.83,3.7,4.33,1.9,3.55,4.1,2,1.8,1.93,2,1.75,3.75,4.75,1.8,3.6,4.6,1.85,3.55,4.4,1.93,1.97,1.85,2.08
bundesliga,2021-2022,01/10/2021,FC Koln,Greuther Furth,3,1,18,7,8,3,8,1,16,18,1,1,0,0,H,0,1,A,1.4,5,7,1.44,4.75,7,1.5,4.6,6.25,1.44,2.75,2.04,1.89,1.36,5,7.5,1.4,5,7.25,1.47,4.8,6.25,1.4,3,1.9,2.03
bundesliga,2021-2022,02/10/2021,Dortmund,Augsburg,2,1,17,5,3,3,7,3,9,16,1,3,0,0,H,1,1,D,1.22,6.5,12,1.22,6.75,11.5,1.2,7.25,12,1.36,3.2,2.02,1.77,1.2,7,13,1.22,6.5,12.5,1.3,5.75,10,1.36,3.2,2,1.93
bundesliga,2021-2022,02/10/2021,Hertha,Freiburg,1,2,12,9,3,4,4,9,17,15,3,0,0,0,A,0,1,A,2.9,3.4,2.4,2.9,3.4,2.45,2.85,3.3,2.5,1.97,1.93,2.07,1.86,3,3.3,2.37,2.95,3.3,2.45,3.15,3.25,2.35,2.1,1.72,1.83,2.1
bundesliga,2021-2022,02/10/2021,Stuttgart,Hoffenheim,3,1,12,13,6,4,9,4,14,12,0,1,0,0,H,1,0,H,2.62,3.75,2.45,2.6,3.75,2.5,2.65,3.6,2.55,1.44,2.75,2.05,1.88,2.8,3.8,2.3,2.75,3.7,2.4,2.7,3.6,2.5,1.61,2.3,1.79,2.15
bundesliga,2021-2022,02/10/2021,Wolfsburg,M'gladbach,1,3,10,19,5,11,4,6,17,10,7,3,1,0,A,1,2,A,2.1,3.6,3.4,2.15,3.5,3.3,2.2,3.5,3.2,1.72,2.1,1.9,2.03,2,3.5,3.6,2.05,3.5,3.6,2.15,3.5,3.35,1.9,1.9,2.02,1.91
bundesliga,2021-2022,02/10/2021,RB Leipzig,Bochum,3,0,15,9,9,2,2,3,10,16,1,1,0,0,H,0,0,D,1.2,7,12,1.22,7,11.5,1.22,7,12,1.4,3,2.02,1.91,1.16,7.5,15,1.18,7.5,15,1.22,7.25,12,1.3,3.5,1.68,2.15
bundesliga,2021-2022,03/10/2021,Mainz,Union Berlin,1,2,11,15,4,3,2,5,15,6,2,4,1,0,A,1,0,H,2.05,3.5,3.6,2.05,3.4,3.7,2.1,3.3,3.7,2,1.8,1.77,2.02,2.1,3.3,3.6,2.15,3.2,3.7,2.15,3.25,3.55,2.1,1.72,1.91,2.02
bundesliga,2021-2022,03/10/2021,Bayern Munich,Ein Frankfurt,1,2,21,5,11,3,10,1,6,8,2,1,0,0,A,1,1,D,1.16,8,15,1.18,8,13,1.17,8,14,1.2,4.5,2.02,1.91,1.09,11,21,1.1,11,20,1.15,8.5,16,1.2,4.5,1.83,1.98
bundesliga,2021-2022,03/10/2021,Bielefeld,Leverkusen,0,4,10,19,3,7,2,4,13,7,4,1,0,0,A,0,2,A,5,4,1.61,4.75,4,1.7,5,3.8,1.7,1.72,2.1,2.01,1.92,4.75,4.2,1.65,4.75,4.2,1.65,4.7,4.1,1.67,1.57,2.37,2.03,1.9
bundesliga,2021-2022,15/10/2021,Hoffenheim,FC Koln,5,0,14,10,8,0,3,3,13,7,1,1,0,0,H,1,0,H,2,3.9,3.3,2,3.75,3.4,2.2,3.45,3.25,1.44,2.75,1.77,2.02,1.9,3.8,3.6,2,3.75,3.4,2.15,3.45,3.35,1.44,2.75,2.08,1.85
bundesliga,2021-2022,16/10/2021,Dortmund,Mainz,3,1,11,5,5,2,6,2,7,12,2,4,0,0,H,1,0,H,1.4,5,7.5,1.42,5,6.75,1.43,5.25,6.75,1.44,2.75,1.89,2.04,1.4,5.25,7,1.42,5,6.75,1.45,4.9,6.25,1.53,2.5,1.86,2.07
bundesliga,2021-2022,16/10/2021,Ein Frankfurt,Hertha,1,2,13,12,5,6,7,4,17,16,1,2,0,0,A,0,1,A,1.75,3.8,4.5,1.73,3.8,4.5,1.77,3.7,4.7,1.8,2,1.97,1.96,1.75,3.8,4.5,1.73,3.8,4.5,1.77,3.7,4.7,1.72,2.1,1.99,1.94
bundesliga,2021-2022,16/10/2021,Freiburg,RB Leipzig,1,1,15,13,2,4,8,5,10,17,0,4,0,0,D,0,1,A,4,4,1.85,4.2,3.8,1.78,3.85,3.8,1.9,1.66,2.2,2,1.93,4,3.75,1.85,4.2,3.8,1.78,3.65,3.6,2,1.72,2.1,1.92,2.01
bundesliga,2021-2022,16/10/2021,Greuther Furth,Bochum,0,1,12,9,3,2,4,3,16,16,2,4,0,0,A,0,0,D,2.37,3.5,2.9,2.3,3.4,3,2.4,3.4,2.9,1.72,2.1,2.1,1.83,2.25,3.5,3.1,2.3,3.4,3,2.25,3.45,3.15,1.72,2.1,2,1.93
bundesliga,2021-2022,16/10/2021,Union Berlin,Wolfsburg,2,0,6,13,3,4,3,3,7,16,3,1,0,0,H,0,0,D,2.7,3.25,2.7,2.65,3.3,2.65,2.7,3.2,2.75,2.1,1.72,1.94,1.99,2.25,3.2,3.3,2.65,3.3,2.65,2.35,3.15,3.2,2.1,1.72,1.63,2.25
bundesliga,2021-2022,16/10/2021,M'gladbach,Stuttgart,1,1,31,5,8,2,9,1,14,21,3,3,0,0,D,1,1,D,1.5,4.75,6,1.49,4.8,5.5,1.53,4.6,5.75,1.53,2.5,1.88,2.05,1.45,4.75,6,1.49,4.8,5.5,1.5,4.7,6.25,1.53,2.5,1.75,2.05
bundesliga,2021-2022,17/10/2021,Leverkusen,Bayern Munich,1,5,7,27,4,11,4,7,9,9,0,0,0,0,A,0,5,A,4.75,4.6,1.6,4.8,4.5,1.58,4.5,4.6,1.63,1.28,3.75,1.94,1.99,4.5,4.5,1.61,4.8,4.5,1.58,4.2,4.4,1.7,1.33,3.4,1.89,2.04
bundesliga,2021-2022,17/10/2021,Augsburg,Bielefeld,1,1,14,10,6,3,9,5,8,15,3,1,0,0,D,1,0,H,2.25,3.2,3.4,2.35,3.1,3.25,2.3,3.2,3.3,2.2,1.66,1.99,1.94,2.05,3.2,3.8,2.35,3.1,3.25,2.2,3.2,3.55,2.1,1.72,1.89,2.04
bundesliga,2021-2022,22/10/2021,Mainz,Augsburg,4,1,19,6,8,2,6,2,9,11,1,3,0,0,H,3,0,H,1.61,3.8,5.75,1.68,3.7,5,1.75,3.55,5.25,2,1.8,1.86,2.07,1.6,3.75,6,1.68,3.7,5,1.75,3.55,5.25,2,1.8,1.82,2.11
bundesliga,2021-2022,23/10/2021,Bayern Munich,Hoffenheim,4,0,15,9,7,2,4,2,4,18,0,4,0,0,H,2,0,H,1.14,9,15,1.2,7.75,12,1.17,8.5,13,1.2,4.5,2.02,1.77,1.14,9,15,1.2,7.75,12,1.17,8,14,1.2,4.5,1.94,1.99
bundesliga,2021-2022,23/10/2021,Bielefeld,Dortmund,1,3,13,14,6,7,7,2,13,9,1,0,0,0,A,0,2,A,6,4.5,1.5,7.75,5.25,1.36,6,4.6,1.5,1.61,2.3,2.09,1.84,6.5,4.5,1.5,7.75,5.25,1.36,6.25,4.5,1.5,1.8,2,2.02,1.91
bundesliga,2021-2022,23/10/2021,RB Leipzig,Greuther Furth,4,1,13,8,5,4,3,4,15,12,2,0,0,0,H,0,1,A,1.12,8.5,21,1.14,8.25,23,1.15,8.25,17,1.33,3.4,1.9,2.03,1.12,8.5,21,1.14,8.25,23,1.12,9.5,20,1.28,3.75,1.89,2.04
bundesliga,2021-2022,23/10/2021,Wolfsburg,Freiburg,0,2,17,11,4,4,7,1,17,15,3,0,0,0,A,0,1,A,2.1,3.3,3.6,2,3.4,3.75,2.15,3.3,3.55,2.1,1.72,1.88,2.05,2.1,3.3,3.6,2,3.4,3.75,2.2,3.2,3.45,2.1,1.72,1.9,2.03
bundesliga,2021-2022,23/10/2021,Hertha,M'gladbach,1,0,10,10,4,1,2,6,11,21,2,2,0,0,H,1,0,H,3.75,3.5,2,3.6,3.7,1.95,3.65,3.65,1.97,1.72,2.1,1.92,2.01,3.5,3.5,2.05,3.6,3.7,1.95,3.55,3.4,2.1,1.8,2,2.05,1.88
bundesliga,2021-2022,24/10/2021,FC Koln,Leverkusen,2,2,17,9,5,6,6,6,10,15,1,3,0,0,D,0,2,A,3.3,3.8,2.05,3,3.9,2.1,3.35,3.6,2.1,1.53,2.5,2.07,1.86,3.3,4,2,3,3.9,2.1,3.4,3.6,2.1,1.5,2.62,1.97,1.96
bundesliga,2021-2022,24/10/2021,Stuttgart,Union Berlin,1,1,8,11,2,3,1,2,16,13,3,1,1,0,D,0,1,A,2.37,3.5,2.9,2.4,3.5,2.8,2.5,3.4,2.85,1.9,1.9,1.85,2.08,2.3,3.4,3.1,2.4,3.5,2.8,2.35,3.35,3.1,1.9,1.9,2.09,1.84
bundesliga,2021-2022,24/10/2021,Bochum,Ein Frankfurt,2,0,19,14,7,6,4,7,9,11,0,2,0,0,H,1,0,H,3.2,3.5,2.2,3.1,3.4,2.25,3.1,3.45,2.3,1.8,2,1.93,2,3.6,3.7,1.95,3.1,3.4,2.25,3.55,3.55,2.05,1.72,2.1,1.86,2.07
