league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,Referee,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
epl,2015-2016,28/11/2015,Man City,Southampton,3,1,16,12,9,8,6,4,14,11,2,1,0,0,H,2,0,H,R East,1.6,4.33,6,1.6,4.2,5.25,1.5,4,6.1
epl,2015-2016,28/11/2015,Sunderland,Stoke,2,0,18,7,5,3,9,5,4,10,0,2,0,1,H,0,0,D,M Dean,3.2,3.3,2.45,3,3.1,2.4,2.75,3.3,2.4
epl,2015-2016,29/11/2015,Liverpool,Swansea,1,0,10,8,2,0,8,7,12,6,3,1,0,0,H,0,0,D,A Taylor,1.44,4.75,8,1.45,4.4,7.5,1.5,4,6.1
epl,2015-2016,29/11/2015,Norwich,Arsenal,1,1,7,12,2,3,3,6,8,6,1,1,0,0,D,1,1,D,J Moss,6,4.2,1.62,5.25,4.1,1.62,6.1,4,1.5
epl,2015-2016,29/11/2015,Tottenham,Chelsea,0,0,9,5,4,1,4,4,14,9,4,2,0,0,D,0,0,D,M Oliver,2.6,3.4,2.9,2.6,3.1,2.9,2.6,3.2,2.6
epl,2015-2016,29/11/2015,West Ham,West Brom,1,1,17,7,6,3,5,2,15,16,0,2,0,0,D,1,0,H,M Atkinson,2.05,3.5,4,2.05,3.25,3.6,2,3.3,3.6
epl,2015-2016,05/12/2015,Arsenal,Sunderland,3,1,16,11,7,4,3,2,7,11,1,1,0,0,H,1,1,D,R Madley,1.29,6,13,1.26,6.25,10.5,1.22,5.5,12
epl,2015-2016,05/12/2015,Chelsea,Bournemouth,0,1,19,15,6,5,11,4,10,13,2,1,0,0,A,0,0,D,M Jones,1.36,5.25,9.5,1.38,5,8,1.35,4.8,7.6
epl,2015-2016,05/12/2015,Man United,West Ham,0,0,21,9,1,2,6,2,9,13,1,0,0,0,D,0,0,D,M Clattenburg,1.44,4.5,9,1.44,4.33,8,1.4,4.4,7.3
epl,2015-2016,05/12/2015,Southampton,Aston Villa,1,1,23,9,5,2,10,4,4,9,1,2,0,0,D,0,1,A,A Taylor,1.5,4.5,7.5,1.5,4.25,6,1.45,4,7
epl,2015-2016,05/12/2015,Stoke,Man City,2,0,7,11,4,4,1,6,9,10,0,1,0,0,H,2,0,H,M Atkinson,5.25,4,1.7,5,3.7,1.72,4.7,3.6,1.7
epl,2015-2016,05/12/2015,Swansea,Leicester,0,3,10,16,2,5,3,8,3,19,2,3,0,0,A,0,2,A,M Oliver,2.7,3.4,2.75,2.75,3.25,2.65,2.65,3.3,2.5
epl,2015-2016,05/12/2015,Watford,Norwich,2,0,14,6,7,1,4,1,11,10,3,3,0,0,H,1,0,H,M Dean,2.15,3.5,3.6,2.15,3.2,3.4,2,3.3,3.6
epl,2015-2016,05/12/2015,West Brom,Tottenham,1,1,11,9,4,3,3,6,13,10,3,2,0,0,D,1,1,D,J Moss,4.75,3.6,1.85,3.9,3.4,1.91,3.8,3.45,1.9
epl,2015-2016,06/12/2015,Newcastle,Liverpool,2,0,6,10,1,1,2,7,6,10,3,1,0,0,H,0,0,D,A Marriner,5.75,4.33,1.62,5.5,4,1.62,5.4,3.7,1.6
epl,2015-2016,07/12/2015,Everton,Crystal Palace,1,1,19,14,4,5,13,6,4,11,1,2,0,0,D,0,0,D,C Pawson,2.1,3.6,3.75,2.1,3.3,3.4,2,3.3,3.6
epl,2015-2016,12/12/2015,Bournemouth,Man United,2,1,11,11,5,5,5,7,12,12,2,1,0,0,H,1,1,D,A Taylor,3.4,3.4,2.3,3.2,3.3,2.3,3,3.2,2.3
epl,2015-2016,12/12/2015,Crystal Palace,Southampton,1,0,12,15,5,3,8,5,11,13,0,0,0,0,H,1,0,H,M Dean,2.6,3.3,3,2.6,3.25,2.65,2.5,3.2,2.75
epl,2015-2016,12/12/2015,Man City,Swansea,2,1,13,13,5,7,5,5,13,15,3,1,0,0,H,1,0,H,R Madley,1.3,6,11,1.3,5.25,11,1.3,5,9
epl,2015-2016,12/12/2015,Norwich,Everton,1,1,9,15,2,3,5,4,9,6,1,0,0,0,D,0,1,A,M Atkinson,2.9,3.5,2.55,2.8,3.3,2.55,2.65,3.3,2.5
epl,2015-2016,12/12/2015,Sunderland,Watford,0,1,14,13,2,6,8,3,6,9,1,0,0,0,A,0,1,A,G Scott,2.9,3.3,2.63,2.9,3.1,2.65,2.6,3.2,2.6
epl,2015-2016,12/12/2015,West Ham,Stoke,0,0,22,12,9,3,11,7,7,9,1,2,0,0,D,0,0,D,A Marriner,2.63,3.3,2.9,2.65,3.1,2.9,2.5,3.3,2.65
epl,2015-2016,13/12/2015,Aston Villa,Arsenal,0,2,18,8,2,4,5,5,8,7,0,0,0,0,A,0,2,A,K Friend,6.5,4.2,1.57,6.5,3.9,1.57,5.5,4,1.55
epl,2015-2016,13/12/2015,Liverpool,West Brom,2,2,28,4,8,2,4,4,7,10,0,0,0,0,D,1,1,D,C Pawson,1.4,4.75,10,1.4,4.5,8.5,1.4,4.4,7.3
epl,2015-2016,13/12/2015,Tottenham,Newcastle,1,2,20,8,8,4,6,2,13,14,2,2,0,0,A,1,0,H,R East,1.36,5.5,9,,,,1.4,4.4,7.3
epl,2015-2016,14/12/2015,Leicester,Chelsea,2,1,9,11,5,5,1,8,16,8,2,0,0,0,H,1,0,H,M Clattenburg,3.2,3.5,2.35,3,3.3,2.4,3,3.2,2.3
epl,2015-2016,19/12/2015,Chelsea,Sunderland,3,1,17,11,7,3,2,2,12,12,1,3,0,0,H,2,0,H,R East,1.33,5.25,12,1.33,5.25,10,1.33,4.8,8.3
epl,2015-2016,19/12/2015,Everton,Leicester,2,3,13,10,5,5,10,2,6,14,2,1,0,0,A,1,1,D,J Moss,2.1,3.75,3.6,2.1,3.4,3.3,2.1,3.3,3.3
epl,2015-2016,19/12/2015,Man United,Norwich,1,2,11,6,2,4,11,0,4,10,0,2,0,0,A,0,1,A,M Oliver,1.45,4.5,8.5,1.45,4.5,7.75,1.5,4,6.1
epl,2015-2016,19/12/2015,Newcastle,Aston Villa,1,1,8,10,4,7,3,7,9,14,1,3,0,0,D,1,0,H,M Atkinson,2.05,3.5,4,2.05,3.3,3.6,2,3.3,3.6
epl,2015-2016,19/12/2015,Southampton,Tottenham,0,2,11,13,4,6,4,7,18,9,1,1,0,0,A,0,2,A,K Friend,2.7,3.4,2.8,2.6,3.3,2.6,2.6,3.2,2.6
epl,2015-2016,19/12/2015,Stoke,Crystal Palace,1,2,26,12,5,3,7,3,6,12,2,0,0,0,A,0,1,A,R Madley,2.5,3.2,3.2,2.5,3.2,2.8,2.4,3.2,2.85
epl,2015-2016,19/12/2015,West Brom,Bournemouth,1,2,6,16,2,7,4,8,12,9,2,1,2,0,A,0,0,D,M Dean,2.55,3.3,3,2.5,3.25,2.75,2.5,3.2,2.75
epl,2015-2016,20/12/2015,Swansea,West Ham,0,0,21,11,2,2,8,9,6,9,0,1,0,0,D,0,0,D,L Mason,2.1,3.4,3.9,2.1,3.25,3.5,2.1,3.3,3.3
epl,2015-2016,20/12/2015,Watford,Liverpool,3,0,6,12,5,4,7,9,6,9,1,0,0,0,H,2,0,H,M Clattenburg,4.2,3.6,1.95,4,3.3,2,3.6,3.3,2
epl,2015-2016,21/12/2015,Arsenal,Man City,2,1,8,20,5,6,4,8,5,16,0,2,0,0,H,2,0,H,A Marriner,2.45,3.5,3,2.45,3.4,3,2.5,3.3,2.65
epl,2015-2016,26/12/2015,Aston Villa,West Ham,1,1,15,10,8,4,9,6,14,13,3,3,0,0,D,0,1,A,M Dean,2.63,3.25,2.75,2.65,3.25,2.75,2.65,3.3,2.5
epl,2015-2016,26/12/2015,Bournemouth,Crystal Palace,0,0,10,8,4,0,8,9,10,13,1,0,0,0,D,0,0,D,M Oliver,2.4,3.3,3,2.45,3.4,2.9,2.4,3.3,2.75
epl,2015-2016,26/12/2015,Chelsea,Watford,2,2,17,12,2,3,9,4,7,15,1,4,0,0,D,1,1,D,A Marriner,1.44,4.5,7.5,1.45,4.6,7,1.4,4.4,7.3
epl,2015-2016,26/12/2015,Liverpool,Leicester,1,0,25,7,4,3,7,6,11,8,2,1,0,0,H,0,0,D,M Atkinson,1.91,3.8,3.8,1.95,3.7,3.75,1.9,3.45,3.8
epl,2015-2016,26/12/2015,Man City,Sunderland,4,1,19,11,9,3,5,1,10,11,1,1,0,0,H,3,0,H,A Taylor,1.2,7,13,1.22,6.25,14.5,1.2,5.8,13
epl,2015-2016,26/12/2015,Newcastle,Everton,0,1,10,20,1,7,1,7,16,12,2,2,0,0,A,0,0,D,L Mason,3.2,3.5,2.2,3.1,3.5,2.25,2.9,3.3,2.3
epl,2015-2016,26/12/2015,Southampton,Arsenal,4,0,15,7,5,4,3,4,10,9,1,0,0,0,H,1,0,H,J Moss,3.6,3.5,2.05,3.5,3.5,2.1,3.3,3.3,2.1
epl,2015-2016,26/12/2015,Stoke,Man United,2,0,13,11,3,6,1,12,13,16,1,2,0,0,H,2,0,H,K Friend,3.25,3.2,2.3,3.1,3.25,2.4,2.75,3.3,2.4
epl,2015-2016,26/12/2015,Swansea,West Brom,1,0,7,9,2,3,0,7,10,13,1,3,0,0,H,1,0,H,R East,1.91,3.4,4.5,1.91,3.4,4.4,2,3.3,3.6
epl,2015-2016,26/12/2015,Tottenham,Norwich,3,0,15,11,10,3,9,4,4,13,1,2,0,0,H,2,0,H,M Jones,1.4,4.75,8,1.42,4.4,7,1.45,4,7
epl,2015-2016,28/12/2015,Arsenal,Bournemouth,2,0,13,10,6,3,9,3,7,8,2,0,0,0,H,1,0,H,R East,1.44,4.75,8,1.44,4.5,8,1.42,4.3,7
epl,2015-2016,28/12/2015,Crystal Palace,Swansea,0,0,10,5,2,3,7,4,11,16,3,2,0,0,D,0,0,D,N Swarbrick,2.1,3.4,4,2.05,3.3,4,2,3.3,3.6
epl,2015-2016,28/12/2015,Everton,Stoke,3,4,15,8,3,5,6,2,10,12,2,1,0,0,A,1,2,A,M Clattenburg,1.95,3.6,4.2,1.95,3.3,3.9,1.9,3.45,3.8
epl,2015-2016,28/12/2015,Man United,Chelsea,0,0,12,8,2,3,5,3,16,6,4,2,0,0,D,0,0,D,M Atkinson,2.6,3.3,3,2.6,3.25,2.9,2.6,3.2,2.6
epl,2015-2016,28/12/2015,Norwich,Aston Villa,2,0,9,6,4,3,3,7,10,21,2,5,0,0,H,1,0,H,G Scott,2.05,3.6,3.8,2,3.3,3.7,2,3.3,3.6
epl,2015-2016,28/12/2015,Watford,Tottenham,1,2,9,10,1,3,5,3,11,13,4,2,1,0,A,1,1,D,A Taylor,3.75,3.5,2.1,3.5,3.3,2.15,3.3,3.3,2.1
epl,2015-2016,28/12/2015,West Brom,Newcastle,1,0,22,7,5,2,18,6,7,13,0,0,0,0,H,0,0,D,M Jones,2.2,3.25,3.75,2.2,3.25,3.2,2.1,3.3,3.3
epl,2015-2016,28/12/2015,West Ham,Southampton,2,1,13,15,5,4,4,7,6,12,1,3,0,0,H,0,1,A,M Oliver,3.6,3.4,2.2,3.25,3.3,2.2,2.9,3.3,2.3
epl,2015-2016,29/12/2015,Leicester,Man City,0,0,11,21,4,5,1,13,11,8,1,3,0,0,D,0,0,D,C Pawson,4.33,4,1.85,4,4,1.85,3.8,3.45,1.9
epl,2015-2016,30/12/2015,Sunderland,Liverpool,0,1,8,17,3,6,6,4,8,16,1,3,0,0,A,0,0,D,K Friend,5.5,3.9,1.7,5,3.75,1.72,4.5,3.5,1.75
epl,2015-2016,02/01/2016,Arsenal,Newcastle,1,0,16,15,3,6,7,4,10,9,2,2,0,0,H,0,0,D,A Taylor,1.29,6.5,11,1.28,5.5,11,1.3,5,9
epl,2015-2016,02/01/2016,Leicester,Bournemouth,0,0,16,9,2,0,7,1,9,5,1,1,0,1,D,0,0,D,A Marriner,1.91,3.75,4.33,1.95,3.4,3.8,1.9,3.45,3.8
epl,2015-2016,02/01/2016,Man United,Swansea,2,1,19,9,6,4,4,2,14,10,2,1,0,0,H,0,0,D,J Moss,1.55,4.2,7,1.55,3.8,7,1.5,4,6.1
epl,2015-2016,02/01/2016,Norwich,Southampton,1,0,10,10,1,4,4,9,9,7,1,0,0,1,H,0,0,D,M Clattenburg,3.2,3.4,2.4,2.9,3.25,2.4,2.9,3.3,2.3
epl,2015-2016,02/01/2016,Sunderland,Aston Villa,3,1,13,8,6,3,3,3,8,13,3,4,0,0,H,1,0,H,C Pawson,2.5,3.25,3.2,2.5,3.1,2.9,2.3,3.3,2.9
epl,2015-2016,02/01/2016,Watford,Man City,1,2,11,16,3,5,4,5,6,10,1,0,0,0,A,0,0,D,M Atkinson,5,4,1.75,4.75,3.75,1.75,4.7,3.6,1.7
epl,2015-2016,02/01/2016,West Brom,Stoke,2,1,16,10,5,3,4,6,7,15,1,1,0,1,H,0,0,D,L Mason,2.8,3.2,2.8,2.8,3.1,2.7,2.55,3.1,2.75
epl,2015-2016,02/01/2016,West Ham,Liverpool,2,0,18,23,10,2,3,9,11,8,1,1,0,0,H,1,0,H,R Madley,4,3.5,2.05,3.8,3.4,2.05,3.3,3.3,2.1
epl,2015-2016,03/01/2016,Crystal Palace,Chelsea,0,3,8,10,4,4,5,7,12,15,3,0,0,0,A,0,1,A,K Friend,3.8,3.5,2.1,3.8,3.2,2.1,3.1,3.3,2.2
epl,2015-2016,03/01/2016,Everton,Tottenham,1,1,12,19,3,4,4,4,8,11,1,2,0,0,D,1,1,D,M Oliver,2.8,3.5,2.63,2.7,3.4,2.6,2.6,3.2,2.6
epl,2015-2016,12/01/2016,Aston Villa,Crystal Palace,1,0,13,9,3,1,9,0,15,9,2,1,0,0,H,0,0,D,M Clattenburg,3.2,3.25,2.45,3,3.2,2.45,2.6,3.2,2.6
epl,2015-2016,12/01/2016,Bournemouth,West Ham,1,3,11,10,4,5,4,7,8,5,1,1,0,0,A,1,0,H,M Atkinson,2,3.6,4,2,3.4,3.9,2.1,3.3,3.3
epl,2015-2016,12/01/2016,Newcastle,Man United,3,3,14,12,6,4,5,3,10,12,1,3,0,0,D,1,2,A,M Dean,5,3.7,1.8,5,3.6,1.75,4.2,3.5,1.8
epl,2015-2016,13/01/2016,Chelsea,West Brom,2,2,14,13,2,6,7,7,13,8,3,3,0,0,D,1,1,D,A Taylor,1.44,4.5,9,1.44,4.4,8.5,1.4,4.4,7.3
epl,2015-2016,13/01/2016,Liverpool,Arsenal,3,3,22,14,6,5,9,3,9,7,2,0,0,0,D,2,2,D,M Jones,2.88,3.4,2.6,2.9,3.25,2.6,2.75,3.3,2.4
epl,2015-2016,13/01/2016,Man City,Everton,0,0,22,7,5,2,12,5,5,6,0,1,0,0,D,0,0,D,R East,1.53,4.75,6,1.53,4.75,5.75,1.45,4,7
epl,2015-2016,13/01/2016,Southampton,Watford,2,0,15,4,7,1,8,1,9,11,1,2,0,0,H,1,0,H,C Pawson,1.95,3.5,4.33,2,3.4,4.1,2,3.3,3.6
epl,2015-2016,13/01/2016,Stoke,Norwich,3,1,14,5,4,2,7,3,5,8,0,1,0,1,H,0,0,D,N Swarbrick,2.05,3.3,4.2,2.05,3.4,3.8,2,3.3,3.6
epl,2015-2016,13/01/2016,Swansea,Sunderland,2,4,10,7,5,5,8,6,9,12,2,0,1,0,A,2,1,H,G Scott,1.8,3.6,5.25,1.78,3.7,4.6,1.75,3.5,4.5
epl,2015-2016,13/01/2016,Tottenham,Leicester,0,1,21,10,5,2,16,8,13,10,1,0,0,0,A,0,0,D,L Mason,1.75,3.8,5.25,1.75,3.8,4.6,1.75,3.5,4.5
epl,2015-2016,16/01/2016,Aston Villa,Leicester,1,1,14,12,5,5,3,4,13,15,3,2,0,0,D,0,1,A,R East,3.6,3.4,2.2,3.5,3.3,2.15,2.9,3.3,2.3
epl,2015-2016,16/01/2016,Bournemouth,Norwich,3,0,15,10,8,3,5,3,8,13,1,1,0,0,H,1,0,H,R Madley,1.91,3.6,4.5,1.9,3.5,4.25,1.9,3.45,3.8
epl,2015-2016,16/01/2016,Chelsea,Everton,3,3,14,9,7,4,6,4,12,5,1,1,0,0,D,0,0,D,M Jones,1.83,3.75,4.75,1.83,3.8,4.4,1.75,3.5,4.5
epl,2015-2016,16/01/2016,Man City,Crystal Palace,4,0,17,9,4,3,5,6,10,11,0,2,0,0,H,2,0,H,J Moss,1.4,5.25,8.5,1.4,5,8.25,1.4,4.4,7.3
epl,2015-2016,16/01/2016,Newcastle,West Ham,2,1,23,10,10,3,3,3,9,4,1,0,0,0,H,2,0,H,N Swarbrick,2.5,3.4,3,2.55,3.2,2.9,2.6,3.2,2.6
epl,2015-2016,16/01/2016,Southampton,West Brom,3,0,9,9,5,0,1,3,10,11,0,0,0,0,H,2,0,H,M Atkinson,1.73,3.75,5.5,1.72,3.5,5.5,1.8,3.5,4.2
epl,2015-2016,16/01/2016,Tottenham,Sunderland,4,1,26,5,11,2,11,3,8,13,0,2,0,0,H,1,1,D,M Dean,1.36,5.25,9.5,1.36,5,8.5,1.37,4.6,7.5
epl,2015-2016,17/01/2016,Liverpool,Man United,0,1,19,7,4,1,5,4,6,18,0,2,0,0,A,0,0,D,M Clattenburg,2.3,3.25,3.5,2.3,3.1,3.5,2.5,3.2,2.75
epl,2015-2016,17/01/2016,Stoke,Arsenal,0,0,14,8,6,3,6,6,16,10,0,0,0,0,D,0,0,D,C Pawson,4.33,3.6,1.95,4,3.6,1.95,3.8,3.45,1.9
epl,2015-2016,18/01/2016,Swansea,Watford,1,0,10,13,2,2,6,3,8,11,2,2,0,0,H,1,0,H,M Oliver,2.38,3.25,3.4,2.4,3.25,3.1,2.3,3.3,2.9
epl,2015-2016,23/01/2016,Crystal Palace,Tottenham,1,3,11,24,3,11,3,10,11,12,2,2,0,0,A,1,0,H,M Atkinson,3.6,3.5,2.15,3.4,3.2,2.15,3.2,3.2,2.2
epl,2015-2016,23/01/2016,Leicester,Stoke,3,0,15,3,5,2,8,4,10,13,0,1,0,0,H,1,0,H,M Dean,2.1,3.5,3.8,2.1,3.25,3.5,2,3.3,3.6
epl,2015-2016,23/01/2016,Man United,Southampton,0,1,8,7,1,2,4,4,11,8,0,0,0,0,A,0,0,D,M Jones,1.91,3.5,4.75,1.9,3.4,4.4,1.8,3.5,4.2
epl,2015-2016,23/01/2016,Norwich,Liverpool,4,5,6,13,5,7,3,3,10,14,0,1,0,0,A,2,1,H,L Mason,4.33,3.5,1.95,4,3.5,1.95,3.6,3.3,2
epl,2015-2016,23/01/2016,Sunderland,Bournemouth,1,1,10,15,5,5,3,4,5,9,1,1,0,0,D,1,1,D,R East,3,3.4,2.5,2.8,3.2,2.5,2.65,3.3,2.5
epl,2015-2016,23/01/2016,Watford,Newcastle,2,1,13,11,5,2,2,7,10,12,2,1,0,0,H,0,0,D,A Marriner,2.05,3.5,4,2.1,3.4,3.3,2,3.3,3.6
epl,2015-2016,23/01/2016,West Brom,Aston Villa,0,0,4,15,0,4,2,6,7,13,0,1,0,0,D,0,0,D,R Madley,2.1,3.3,4,2.1,3.2,3.5,2.15,3.25,3.25
epl,2015-2016,23/01/2016,West Ham,Man City,2,2,10,16,3,3,5,2,11,15,2,3,0,0,D,1,1,D,C Pawson,5,4,1.73,4.6,4,1.72,4.7,3.6,1.7
epl,2015-2016,24/01/2016,Arsenal,Chelsea,0,1,9,12,1,6,6,7,14,13,1,3,1,0,A,0,1,A,M Clattenburg,2.1,3.5,3.9,2.05,3.3,4,2.2,3.25,3.3
epl,2015-2016,24/01/2016,Everton,Swansea,1,2,20,7,2,5,7,1,5,12,0,3,0,0,A,1,2,A,A Taylor,1.73,3.8,5.5,1.72,3.6,4.75,1.7,3.6,4.7
epl,2015-2016,02/02/2016,Arsenal,Southampton,0,0,21,14,11,3,13,3,11,19,2,1,0,0,D,0,0,D,L Mason,1.75,3.75,5.25,1.8,3.5,4.75,1.75,3.5,4.5
epl,2015-2016,02/02/2016,Crystal Palace,Bournemouth,1,2,14,8,3,4,5,3,11,15,3,4,0,0,A,1,1,D,M Jones,2.45,3.3,3.2,2.4,3.2,2.9,2.3,3.2,3
epl,2015-2016,02/02/2016,Leicester,Liverpool,2,0,13,14,6,2,3,12,6,7,0,1,0,0,H,0,0,D,A Marriner,2.63,3.4,2.88,2.6,3.2,2.8,2.6,3.2,2.6
epl,2015-2016,02/02/2016,Man United,Stoke,3,0,15,10,5,0,2,5,13,13,2,1,0,0,H,2,0,H,R East,1.7,3.75,5.75,1.67,3.7,5.5,1.75,3.5,4.5
epl,2015-2016,02/02/2016,Norwich,Tottenham,0,3,10,17,2,6,6,8,8,9,2,2,0,0,A,0,2,A,K Friend,4.5,3.75,1.85,4.25,3.4,1.85,3.8,3.45,1.9
epl,2015-2016,02/02/2016,Sunderland,Man City,0,1,11,6,2,2,8,4,6,15,1,4,0,0,A,0,1,A,S Attwell,8,4.75,1.45,6.75,4.5,1.48,6.1,4,1.5
epl,2015-2016,02/02/2016,West Brom,Swansea,1,1,17,18,7,4,7,7,12,13,0,0,0,0,D,0,0,D,N Swarbrick,2.63,3.1,3.1,2.5,3.1,2.9,2.5,3.05,2.85
epl,2015-2016,02/02/2016,West Ham,Aston Villa,2,0,25,6,6,2,5,5,9,11,3,0,0,1,H,0,0,D,J Moss,1.91,3.5,4.75,1.85,3.5,4.1,1.9,3.45,3.8
epl,2015-2016,03/02/2016,Everton,Newcastle,3,0,18,7,7,3,3,3,8,15,1,2,0,1,H,1,0,H,C Pawson,1.65,4.2,5.5,1.67,3.5,5.25,1.65,3.7,4.9
epl,2015-2016,03/02/2016,Watford,Chelsea,0,0,12,12,3,4,7,7,10,13,2,1,0,0,D,0,0,D,M Dean,4.33,3.5,1.95,4.1,3.4,1.95,3.6,3.3,2
epl,2015-2016,06/02/2016,Aston Villa,Norwich,2,0,10,12,3,4,2,11,10,11,0,2,0,0,H,1,0,H,M Atkinson,2.45,3.2,3.3,2.4,3.2,2.9,2.4,3.2,2.85
epl,2015-2016,06/02/2016,Liverpool,Sunderland,2,2,16,7,5,2,7,2,4,12,1,1,0,0,D,0,0,D,R Madley,1.44,4.75,8.5,1.44,4.33,8,1.4,4.4,7.3
epl,2015-2016,06/02/2016,Man City,Leicester,1,3,22,14,4,7,11,4,9,15,2,2,0,0,A,0,1,A,A Taylor,1.62,4.2,6,1.62,4,5.5,1.6,4,5
epl,2015-2016,06/02/2016,Newcastle,West Brom,1,0,19,7,7,0,8,4,12,12,0,3,0,0,H,1,0,H,L Mason,2.15,3.4,3.8,2.15,3.2,3.4,2.1,3.3,3.3
epl,2015-2016,06/02/2016,Southampton,West Ham,1,0,8,18,2,2,4,5,17,10,1,2,1,0,H,1,0,H,M Clattenburg,1.73,3.8,5.5,1.72,3.5,5,1.7,3.6,4.7
epl,2015-2016,06/02/2016,Stoke,Everton,0,3,11,14,3,6,6,4,11,8,1,0,0,0,A,0,3,A,A Marriner,2.7,3.4,2.8,2.6,3.3,2.75,2.55,3.3,2.6
epl,2015-2016,06/02/2016,Swansea,Crystal Palace,1,1,19,12,3,2,9,5,11,14,1,2,0,0,D,1,0,H,M Dean,2.25,3.3,3.6,2.25,3.2,3.2,2.1,3.3,3.3
epl,2015-2016,06/02/2016,Tottenham,Watford,1,0,26,3,9,0,15,1,12,9,0,1,0,0,H,0,0,D,R East,1.5,4.33,8,1.5,4,6.5,1.5,4,6.1
epl,2015-2016,07/02/2016,Bournemouth,Arsenal,0,2,17,10,4,5,7,3,6,8,0,1,0,0,A,0,2,A,K Friend,3.8,3.5,2.1,3.7,3.4,2.05,3.6,3.3,2
epl,2015-2016,07/02/2016,Chelsea,Man United,1,1,16,17,5,7,10,11,6,9,0,3,0,0,D,0,0,D,M Oliver,2.15,3.3,3.9,2.1,3.2,3.9,2.2,3.3,3.1
epl,2015-2016,13/02/2016,Bournemouth,Stoke,1,3,11,11,2,6,9,2,7,18,4,2,0,0,A,0,1,A,G Scott,2.05,3.4,4.1,2.05,3.3,3.6,2.1,3.3,3.3
epl,2015-2016,13/02/2016,Chelsea,Newcastle,5,1,15,10,5,4,8,3,16,14,0,1,1,0,H,3,0,H,R Madley,1.44,4.75,8,1.45,4.5,7,1.5,4,6.1
epl,2015-2016,13/02/2016,Crystal Palace,Watford,1,2,14,10,7,3,8,5,11,16,0,2,0,0,A,1,1,D,R East,2.25,3.3,3.6,2.25,3.2,3.2,2.2,3.3,3.1
epl,2015-2016,13/02/2016,Everton,West Brom,0,1,34,5,6,1,14,1,9,12,1,3,0,0,A,0,1,A,M Oliver,1.53,4.2,7.5,1.53,3.9,6.25,1.6,3.7,5.4
epl,2015-2016,13/02/2016,Norwich,West Ham,2,2,13,11,3,6,3,3,16,11,2,2,0,0,D,0,0,D,M Jones,2.38,3.4,3.25,2.4,3.3,3,2.6,3.2,2.6
epl,2015-2016,13/02/2016,Sunderland,Man United,2,1,21,12,5,6,6,8,7,15,2,3,0,0,H,1,1,D,A Marriner,5.25,3.75,1.75,4.75,3.5,1.8,4.5,3.5,1.75
epl,2015-2016,13/02/2016,Swansea,Southampton,0,1,13,13,2,5,5,4,10,12,0,3,0,0,A,0,0,D,J Moss,3.2,3.25,2.5,2.9,3.2,2.4,2.6,3.2,2.6
epl,2015-2016,14/02/2016,Arsenal,Leicester,2,1,24,7,6,3,11,1,9,10,4,3,0,1,H,0,1,A,M Atkinson,1.75,4,5,1.75,4,4.33,1.8,3.5,4.2
epl,2015-2016,14/02/2016,Aston Villa,Liverpool,0,6,6,11,1,9,0,6,10,9,3,1,0,0,A,0,2,A,N Swarbrick,4.75,3.6,1.85,4.5,3.5,1.85,3.6,3.3,2
epl,2015-2016,14/02/2016,Man City,Tottenham,1,2,19,6,4,3,7,1,12,17,1,3,0,0,A,0,0,D,M Clattenburg,2.1,3.75,3.6,2.1,3.5,3.6,1.9,3.45,3.8
epl,2015-2016,27/02/2016,Leicester,Norwich,1,0,13,9,3,1,3,4,9,11,0,2,0,0,H,0,0,D,N Swarbrick,1.5,4.33,6,1.5,4.2,6,1.5,4,6.1
epl,2015-2016,27/02/2016,Southampton,Chelsea,1,2,7,16,2,4,7,8,10,11,3,1,0,0,A,1,0,H,M Atkinson,2.8,3.25,2.5,2.9,3.2,2.55,2.85,3.2,2.5
epl,2015-2016,27/02/2016,Stoke,Aston Villa,2,1,11,5,3,1,11,0,7,15,0,3,0,0,H,0,0,D,K Friend,1.62,3.75,5.5,1.65,3.6,5.5,1.65,3.6,5.1
epl,2015-2016,27/02/2016,Watford,Bournemouth,0,0,14,11,1,3,4,5,14,17,3,1,0,0,D,0,0,D,A Taylor,2.38,3.25,3,2.35,3.1,3.1,2.2,3.2,3.2
epl,2015-2016,27/02/2016,West Brom,Crystal Palace,3,2,11,15,5,2,3,6,14,16,2,2,0,0,H,3,0,H,J Moss,2.6,3.1,2.8,2.6,3.1,2.9,2.5,3.2,2.75
epl,2015-2016,27/02/2016,West Ham,Sunderland,1,0,9,13,3,4,5,6,11,9,1,0,0,0,H,1,0,H,M Dean,1.8,3.5,4.5,1.83,3.4,4.33,1.85,3.45,4
epl,2015-2016,28/02/2016,Tottenham,Swansea,2,1,34,10,14,4,7,7,11,14,2,3,0,0,H,0,1,A,M Jones,1.4,4.2,9,1.45,3.9,8,1.45,4,7
epl,2015-2016,28/02/2016,Man United,Arsenal,3,2,7,13,5,5,2,3,21,15,4,3,0,0,H,2,1,H,C Pawson,3,3.25,2.38,2.95,3.2,2.5,2.7,3.1,2.6
epl,2015-2016,01/03/2016,Aston Villa,Everton,1,3,14,10,5,7,9,8,8,7,3,1,0,0,A,0,2,A,R East,4.5,3.6,1.91,4.33,3.6,1.85,3.8,3.45,1.9
