league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
serie-a,2019-2020,14/09/2019,Inter,Udinese,1,0,15,6,10,4,8,3,9,10,2,1,0,1,H,1,0,H,1.33,5.25,9,1.3,5.5,9.75,1.35,5.1,8.6,1.66,2.2,2.06,1.87,1.33,5,10,1.36,5,8.75,1.35,5.3,8,1.61,2.3,2.06,1.87
serie-a,2019-2020,15/09/2019,Genoa,Atalanta,1,2,8,11,3,6,8,7,12,14,3,3,0,0,A,0,0,D,3.4,3.8,2,3.3,3.7,2.1,3.35,3.75,2.05,1.57,2.37,2.05,1.75,3.5,3.75,2.05,3.3,3.7,2.1,3.35,3.65,2.1,1.66,2.2,2.08,1.85
serie-a,2019-2020,15/09/2019,Brescia,Bologna,3,4,9,17,7,6,2,10,14,17,2,6,1,0,A,3,1,H,3,3.3,2.4,3,3.3,2.4,3,3.3,2.4,1.9,1.9,1.86,2.07,3.6,3.5,2,3.7,3.4,2.05,3.6,3.5,2.05,1.72,2.1,2.07,1.72
serie-a,2019-2020,15/09/2019,Parma,Cagliari,1,3,14,6,8,4,12,3,12,16,0,5,0,0,A,0,2,A,2.25,3.25,3.3,2.3,3.2,3.3,2.25,3.25,3.3,2.2,1.66,1.98,1.95,2.1,3.3,3.6,2.1,3.3,3.7,2.1,3.3,3.6,2.2,1.66,1.86,2.07
serie-a,2019-2020,15/09/2019,Spal,Lazio,2,1,9,11,4,7,8,5,9,11,5,3,0,0,H,0,1,A,6,4,1.57,5.5,4,1.62,5.4,4.05,1.63,1.72,2.1,1.84,2.09,6,4,1.57,5.75,4,1.6,5.5,4,1.6,1.72,2.1,1.94,1.99
serie-a,2019-2020,15/09/2019,Roma,Sassuolo,4,2,14,10,10,5,8,2,13,9,1,2,0,0,H,4,0,H,1.65,4.2,4.75,1.67,4.1,4.75,1.7,4.15,4.5,1.53,2.5,1.89,2.04,1.55,4.33,5.5,1.57,4.6,5,1.6,4,5.5,1.5,2.62,1.92,2.01
serie-a,2019-2020,15/09/2019,Verona,Milan,0,1,6,11,2,6,2,7,13,16,4,3,1,1,A,0,0,D,5.5,3.8,1.61,5.75,3.7,1.65,5.3,3.75,1.67,2,1.8,2.03,1.9,4.75,3.5,1.75,5,3.5,1.78,4.5,3.6,1.8,2.1,1.72,1.8,2.14
serie-a,2019-2020,16/09/2019,Torino,Lecce,1,2,12,12,3,5,7,3,11,19,1,6,0,0,A,0,1,A,1.5,4.33,6.5,1.5,4.2,6.75,1.5,4.3,6.6,1.8,2,1.87,2.06,1.4,4.5,8,1.45,4.4,7.25,1.5,4.3,6.5,1.61,2.3,2.06,1.87
serie-a,2019-2020,20/09/2019,Cagliari,Genoa,3,1,8,7,4,2,4,3,12,8,1,1,0,0,H,0,0,D,2.75,3.4,2.55,2.85,3.3,2.5,2.75,3.4,2.5,1.8,2,2.07,1.86,3,3.4,2.37,2.85,3.3,2.5,2.9,3.35,2.45,1.9,1.9,1.86,2.07
serie-a,2019-2020,21/09/2019,Udinese,Brescia,0,1,6,5,3,3,3,9,22,16,4,4,0,0,A,0,0,D,1.9,3.5,4.2,1.91,3.6,4,2,3.4,3.8,1.9,1.9,1.91,2.02,1.85,3.5,4.5,1.9,3.6,4.1,2,3.4,3.8,1.9,1.9,1.88,2.05
serie-a,2019-2020,21/09/2019,Juventus,Verona,2,1,12,8,3,8,2,5,12,20,0,4,0,1,H,1,1,D,1.14,8,19,1.15,7.75,19,1.15,7.6,18.5,1.57,2.37,1.88,2.05,1.22,6.5,13,1.22,6.25,14.5,1.2,6.5,15,1.61,2.3,1.99,1.94
serie-a,2019-2020,21/09/2019,Milan,Inter,0,2,7,11,3,9,2,6,15,22,2,1,0,0,A,0,0,D,3.4,3.3,2.2,3.5,3.1,2.25,2.95,3.2,2.5,2.1,1.72,1.96,1.97,3.75,3.25,2.1,3.7,3.25,2.1,3.5,3.4,2.1,2.1,1.72,2.09,1.84
serie-a,2019-2020,22/09/2019,Sassuolo,Spal,3,0,17,8,8,3,7,9,19,14,3,2,0,0,H,2,0,H,1.95,3.3,4.2,1.95,3.6,3.8,1.95,3.6,3.8,1.8,2,1.99,1.94,1.95,3.4,4,1.95,3.5,4,1.95,3.45,3.95,1.72,2.1,2,1.93
serie-a,2019-2020,22/09/2019,Bologna,Roma,1,2,5,14,3,7,3,4,13,16,3,6,0,1,A,0,0,D,2.87,3.3,2.5,2.9,3.6,2.35,2.75,3.6,2.4,1.61,2.3,1.72,2.07,2.62,3.6,2.55,2.7,3.5,2.55,2.6,3.6,2.55,1.5,2.62,1.99,1.94
serie-a,2019-2020,22/09/2019,Lecce,Napoli,1,4,8,12,3,10,4,6,12,9,3,3,0,0,A,0,2,A,9,5.25,1.33,9,5.25,1.34,7.5,4.8,1.4,1.57,2.37,1.87,2.06,8,4.75,1.4,7.5,5,1.4,7.5,4.8,1.4,1.44,2.75,1.9,2.03
serie-a,2019-2020,22/09/2019,Sampdoria,Torino,1,0,10,6,6,1,7,8,19,13,2,1,0,0,H,0,0,D,2.6,3.4,2.7,2.6,3.2,2.85,2.55,3.35,2.75,1.9,1.9,1.86,2.07,3,3.3,2.4,2.85,3.3,2.5,2.8,3.4,2.5,1.8,2,1.81,2.13
serie-a,2019-2020,22/09/2019,Atalanta,Fiorentina,2,2,15,6,5,3,9,1,14,11,2,5,0,0,D,0,1,A,2.05,3.6,3.5,2,3.7,3.6,2,3.75,3.45,1.57,2.37,2.05,1.88,2.2,3.5,3.1,2.25,3.4,3.2,2.2,3.45,3.25,1.8,2,1.89,2.04
serie-a,2019-2020,22/09/2019,Lazio,Parma,2,0,22,3,15,1,10,5,7,9,1,3,0,0,H,1,0,H,1.3,5.5,10,1.3,5.5,9.75,1.35,5.3,8,1.57,2.37,1.92,2.01,1.25,6,10,1.3,5.75,9,1.35,5.3,8,1.4,3,2,1.93
serie-a,2019-2020,24/09/2019,Verona,Udinese,0,0,8,5,4,3,6,6,7,18,0,4,0,0,D,0,0,D,2.5,3.3,2.87,2.55,3.2,2.9,2.5,3.2,2.9,2.2,1.66,2.1,1.7,2.5,3,3.1,2.6,3.1,2.9,2.45,3.1,3.15,2.37,1.57,2.13,1.81
serie-a,2019-2020,24/09/2019,Brescia,Juventus,1,2,13,15,3,7,4,3,11,14,1,3,0,0,A,1,1,D,6.5,4.1,1.53,6.75,4,1.53,6.7,4,1.53,1.9,1.9,1.88,2.05,7.5,4.2,1.45,7.25,4,1.5,6.7,4,1.53,1.9,1.9,2.13,1.81
serie-a,2019-2020,25/09/2019,Roma,Atalanta,0,2,8,11,4,4,5,1,18,11,2,1,0,0,A,0,0,D,2.2,3.8,3,2.2,3.7,3.1,2.2,3.85,2.95,1.44,2.75,2.02,1.91,2.35,3.7,2.8,2.3,3.75,2.85,2.3,3.75,2.85,1.53,2.5,2.11,1.82
serie-a,2019-2020,25/09/2019,Fiorentina,Sampdoria,2,1,12,7,8,4,3,1,11,16,4,5,0,1,H,1,0,H,1.7,4,4.75,1.7,4,4.75,1.7,4,4.65,1.66,2.2,1.9,2.03,1.6,4,5.5,1.62,4.25,5,1.6,4,5.6,1.66,2.2,2.05,1.88
serie-a,2019-2020,25/09/2019,Genoa,Bologna,0,0,8,14,4,2,5,4,16,11,5,4,0,0,D,0,0,D,2.37,3.5,2.87,2.4,3.5,2.9,2.35,3.55,2.9,1.66,2.2,2.08,1.85,2.37,3.5,2.87,2.4,3.5,2.9,2.4,3.5,2.85,1.72,2.1,2.13,1.81
serie-a,2019-2020,25/09/2019,Inter,Lazio,1,0,9,6,4,4,4,6,10,8,2,3,0,0,H,1,0,H,2,3.5,3.75,2,3.6,3.7,2,3.6,3.7,1.8,2,2.05,1.88,1.95,3.5,3.9,2,3.5,3.8,1.97,3.5,3.8,1.9,1.9,2.06,1.87
serie-a,2019-2020,25/09/2019,Napoli,Cagliari,0,1,17,5,8,1,13,1,9,13,1,1,1,0,A,0,0,D,1.2,7,13,1.2,7,13.5,1.2,6.5,15,1.36,3.2,1.95,1.98,1.18,7,15,1.17,7,15,1.2,6.5,15,1.36,3.2,1.79,2.15
serie-a,2019-2020,25/09/2019,Parma,Sassuolo,1,0,8,8,4,5,5,4,19,9,3,1,0,0,H,0,0,D,2.5,3.5,2.75,2.5,3.5,2.75,2.55,3.45,2.7,1.8,2,1.94,1.99,2.8,3.4,2.45,2.7,3.4,2.6,2.75,3.4,2.5,1.9,1.9,2.04,1.89
serie-a,2019-2020,25/09/2019,Spal,Lecce,1,3,14,9,7,5,10,1,13,11,1,2,0,0,A,1,1,D,1.95,3.6,4,1.91,3.6,4,1.95,3.65,3.75,1.72,2.1,2.02,1.91,2.05,3.4,3.6,2.1,3.4,3.6,2.1,3.4,3.6,1.9,1.9,1.77,2.02
serie-a,2019-2020,26/09/2019,Torino,Milan,2,1,11,16,5,4,3,5,15,20,4,5,0,1,H,0,1,A,2.3,3.25,3.1,2.5,3.25,2.95,2.45,3.25,3,2.1,1.72,2.13,1.81,2.5,3.1,3,2.55,3.1,2.95,2.55,3.15,2.9,2.2,1.66,1.88,2.05
serie-a,2019-2020,28/09/2019,Juventus,Spal,2,0,17,4,10,1,13,2,13,9,2,2,0,0,H,1,0,H,1.22,6,13,1.26,5.75,12,1.27,5.5,11.5,1.66,2.2,2,1.93,1.18,6.5,17,1.2,6.75,14.5,1.22,6.2,13.5,1.53,2.5,2,1.8
serie-a,2019-2020,28/09/2019,Sampdoria,Inter,1,3,15,11,2,7,7,5,11,13,2,4,0,1,A,0,2,A,5.25,3.8,1.65,5.25,3.8,1.67,4.95,3.95,1.67,1.72,2.1,2.05,1.88,5.25,3.75,1.66,5,3.8,1.7,4.9,3.85,1.7,1.9,1.9,2,1.93
serie-a,2019-2020,28/09/2019,Sassuolo,Atalanta,1,4,9,10,7,8,7,3,14,14,2,2,0,0,A,0,4,A,3.5,3.6,2.05,3.4,3.7,2.05,3.4,3.75,2.05,1.57,2.37,2.07,1.72,4.2,3.8,1.7,3.9,4.25,1.8,3.9,3.7,1.9,1.53,2.5,1.93,2
serie-a,2019-2020,29/09/2019,Napoli,Brescia,2,1,16,7,7,3,7,7,11,8,2,1,0,0,H,2,0,H,1.25,6,12,1.28,6,10,1.28,6.4,8.5,1.4,3,1.99,1.94,1.2,7,13,1.2,7,14,1.25,6.1,11,1.36,3.2,2.03,1.9
serie-a,2019-2020,29/09/2019,Lazio,Genoa,4,0,13,12,11,6,5,7,8,11,1,2,0,0,H,2,0,H,1.44,4.75,7,1.45,4.75,6.75,1.5,4.5,6,1.53,2.5,2.01,1.92,1.33,5.5,8.5,1.36,5.25,7.75,1.5,4.5,6,1.5,2.62,1.7,2.1
serie-a,2019-2020,29/09/2019,Lecce,Roma,0,1,10,13,6,6,4,11,7,19,2,4,0,0,A,0,0,D,4.2,4,1.75,4.5,4,1.72,4.15,4.1,1.77,1.5,2.62,1.92,2.01,5,4.2,1.61,5,4.1,1.65,4.8,4.35,1.63,1.53,2.5,1.85,2.08
serie-a,2019-2020,29/09/2019,Udinese,Bologna,1,0,9,10,4,4,4,5,20,16,4,3,0,1,H,1,0,H,2.87,3.2,2.55,2.85,3.2,2.6,2.85,3.3,2.5,2,1.8,2.1,1.83,3,3.25,2.4,3.1,3.2,2.4,3.05,3.25,2.4,2.1,1.72,1.79,2.15
serie-a,2019-2020,29/09/2019,Cagliari,Verona,1,1,10,11,5,5,3,5,18,18,2,2,0,0,D,1,0,H,2.05,3.3,3.75,2.05,3.3,3.8,2.1,3.3,3.75,2.2,1.66,1.75,2.05,2.2,3.25,3.4,2.15,3.3,3.5,2.2,3.25,3.5,2.2,1.66,1.91,2.02
serie-a,2019-2020,29/09/2019,Milan,Fiorentina,1,3,7,13,3,8,4,6,10,14,2,4,1,0,A,0,1,A,2.25,3.2,3.3,2.35,3.2,3.25,2.35,3.2,3.2,2.1,1.72,2.03,1.9,2.37,3.1,3.25,2.35,3.2,3.2,2.4,3.25,3.05,2.1,1.72,2.13,1.81
serie-a,2019-2020,30/09/2019,Parma,Torino,3,2,13,6,7,5,7,3,17,15,2,3,0,1,H,2,2,D,3.1,3.4,2.3,3.1,3.3,2.35,3.1,3.35,2.3,2,1.8,1.89,2.04,3.2,3.2,2.35,3.1,3.1,2.45,3.25,2.95,2.45,2.1,1.72,1.82,2.11
serie-a,2019-2020,05/10/2019,Spal,Parma,1,0,12,5,7,2,5,8,9,13,5,2,1,0,H,1,0,H,2.37,3.3,3.1,2.35,3.25,3.2,2.4,3.3,3,2,1.8,2.11,1.82,2.6,3.25,2.8,2.65,3.1,2.85,2.6,3.25,2.8,2,1.8,1.92,2.01
serie-a,2019-2020,05/10/2019,Verona,Sampdoria,2,0,6,9,4,3,9,4,14,14,1,3,0,0,H,1,0,H,2.4,3.25,3,2.55,3.2,2.9,2.45,3.3,2.9,1.9,1.9,2.07,1.72,2.5,3.3,2.87,2.55,3.2,2.9,2.4,3.35,2.95,2,1.8,1.86,2.07
serie-a,2019-2020,05/10/2019,Genoa,Milan,1,2,11,9,6,7,7,0,23,14,4,4,2,2,A,1,0,H,3,3.2,2.5,2.9,3.3,2.5,2.95,3.25,2.45,2,1.8,1.8,2.14,3,3.3,2.4,2.9,3.2,2.55,2.9,3.2,2.5,2,1.8,2.09,1.84
serie-a,2019-2020,06/10/2019,Fiorentina,Udinese,1,0,8,5,4,1,12,3,9,11,1,2,0,0,H,0,0,D,1.55,4,6.5,1.57,4.1,6,1.57,4.05,6,1.9,1.9,2.01,1.92,1.53,4,7,1.57,4.1,6,1.6,4,5.5,1.8,2,1.94,1.99
serie-a,2019-2020,06/10/2019,Atalanta,Lecce,3,1,26,5,14,2,9,5,15,14,2,3,0,0,H,2,0,H,1.25,6,10,1.3,5.75,9.25,1.28,6,9.4,1.4,3,1.97,1.96,1.2,7,13,1.22,7,11.5,1.3,5.5,9.6,1.33,3.4,2.07,1.72
serie-a,2019-2020,06/10/2019,Bologna,Lazio,2,2,17,8,10,6,5,4,13,17,5,4,1,1,D,2,2,D,3.3,3.75,2.1,3.2,3.7,2.15,3.3,3.65,2.1,1.72,2.1,2.09,1.84,3.6,3.6,2,3.4,3.7,2.05,3.4,3.6,2.1,1.8,2,2.15,1.79
serie-a,2019-2020,06/10/2019,Roma,Cagliari,1,1,17,6,8,3,7,1,17,11,1,4,0,0,D,1,1,D,1.44,4.75,7,1.44,4.75,7,1.47,4.7,6.3,1.53,2.5,2.04,1.89,1.36,5,8.5,1.36,5,8.5,1.4,4.8,7.5,1.44,2.75,2.06,1.87
serie-a,2019-2020,06/10/2019,Torino,Napoli,0,0,11,10,6,3,4,5,11,12,1,2,0,0,D,0,0,D,4,3.8,1.83,4.1,3.8,1.83,4.05,3.8,1.85,1.66,2.2,2.06,1.87,3.8,3.8,1.9,4.1,3.8,1.83,3.75,3.75,1.93,1.61,2.3,1.96,1.97
serie-a,2019-2020,06/10/2019,Inter,Juventus,1,2,6,8,4,6,7,2,22,8,2,3,0,0,A,1,1,D,2.6,3.2,2.8,2.65,3.1,2.85,2.6,3.15,2.85,2.1,1.72,1.88,2.05,2.7,3.1,2.8,2.65,3.1,2.85,2.75,3.2,2.65,2.2,1.66,1.96,1.97
serie-a,2019-2020,19/10/2019,Lazio,Atalanta,3,3,12,18,5,9,3,1,13,12,5,2,0,0,D,0,3,A,2.2,3.75,3.1,2.15,3.75,3.1,2.2,3.7,3.05,1.57,2.37,1.96,1.97,2.15,3.75,3.2,2.25,3.7,2.95,2.25,3.65,3,1.61,2.3,1.97,1.96
serie-a,2019-2020,19/10/2019,Napoli,Verona,2,0,13,14,7,6,6,8,12,16,3,3,0,0,H,1,0,H,1.22,6.5,13,1.2,7,13,1.25,6.1,11,1.53,2.5,2.05,1.75,1.22,6.5,13,1.25,6.25,11.5,1.25,6.1,11,1.53,2.5,1.98,1.95
serie-a,2019-2020,19/10/2019,Juventus,Bologna,2,1,13,7,11,4,8,5,15,18,2,3,0,0,H,1,1,D,1.3,5.25,10,1.34,5,9.75,1.3,5.5,9.6,1.66,2.2,2.1,1.83,1.36,4.75,8.5,1.34,5.5,8.25,1.3,5.5,9.6,1.53,2.5,2.02,1.77
serie-a,2019-2020,20/10/2019,Sassuolo,Inter,3,4,7,10,4,7,5,7,14,17,4,3,0,0,A,1,3,A,5.25,3.6,1.72,5.25,3.9,1.67,4.9,3.85,1.7,1.72,2.1,2.01,1.92,5.75,3.8,1.61,5.25,3.9,1.67,5,3.8,1.7,1.72,2.1,2.06,1.87
serie-a,2019-2020,20/10/2019,Cagliari,Spal,2,0,13,8,7,5,6,6,16,15,4,5,0,0,H,1,0,H,2.1,3.3,3.75,2.1,3.3,3.7,2.1,3.35,3.6,2.1,1.72,1.85,2.08,2.05,3.3,3.75,2.05,3.3,3.9,2.1,3.35,3.65,1.9,1.9,1.81,2.13
serie-a,2019-2020,20/10/2019,Sampdoria,Roma,0,0,7,5,2,1,7,9,14,11,3,4,0,1,D,0,0,D,3.3,3.6,2.15,3.3,3.5,2.15,3.25,3.55,2.15,1.66,2.2,2.02,1.91,3.6,3.5,2.05,3.6,3.4,2.1,3.5,3.45,2.1,1.72,2.1,2.08,1.85
serie-a,2019-2020,20/10/2019,Udinese,Torino,1,0,10,8,6,5,6,4,15,20,3,3,0,0,H,1,0,H,2.87,3.2,2.6,2.9,3.2,2.55,2.8,3.15,2.65,2.2,1.66,2.03,1.9,3,3.2,2.5,2.9,3.2,2.55,2.9,3.1,2.6,2.2,1.66,2.07,1.86
serie-a,2019-2020,20/10/2019,Parma,Genoa,5,1,15,11,7,6,3,7,9,12,1,2,0,0,H,3,0,H,2.45,3.25,3,2.45,3.2,3,2.5,3.2,2.95,2,1.8,2.1,1.7,2.7,3.2,2.75,2.7,3.25,2.7,2.7,3.2,2.7,1.9,1.9,1.92,2.01
serie-a,2019-2020,20/10/2019,Milan,Lecce,2,2,18,11,8,7,8,2,13,12,1,2,0,0,D,1,0,H,1.4,4.75,8,1.4,5,7.25,1.41,4.7,7.6,1.72,2.1,1.94,1.99,1.44,4.5,6.5,1.42,4.75,7.25,1.45,4.4,7.2,1.66,2.2,1.94,1.99
serie-a,2019-2020,21/10/2019,Brescia,Fiorentina,0,0,3,10,1,6,6,9,10,16,0,3,0,0,D,0,0,D,3.75,3.4,2.05,3.7,3.7,1.95,3.65,3.55,2,1.8,2,1.89,2.04,4.5,4,1.72,4.6,3.8,1.75,4.4,3.85,1.77,1.72,2.1,1.93,2
serie-a,2019-2020,25/10/2019,Verona,Sassuolo,0,1,7,9,5,5,9,6,18,13,5,5,0,0,A,0,0,D,2.4,3.4,3,2.5,3.3,2.85,2.4,3.3,3,1.9,1.9,2.11,1.82,2.3,3.3,3.2,2.4,3.3,3,2.35,3.25,3.1,2,1.8,1.98,1.95
serie-a,2019-2020,26/10/2019,Lecce,Juventus,1,1,9,16,5,6,3,14,11,13,4,1,0,0,D,0,0,D,9,5.75,1.3,8.75,5,1.36,8.6,5.1,1.35,1.61,2.3,1.88,2.05,8.5,4.75,1.33,8.5,5,1.36,8,4.7,1.4,1.72,2.1,1.75,2.05
serie-a,2019-2020,26/10/2019,Inter,Parma,2,2,16,10,7,5,11,4,9,11,3,2,0,0,D,1,2,A,1.28,5.5,11,1.3,5.5,10.5,1.27,5.7,11,1.57,2.37,1.84,2.09,1.28,5.75,10,1.3,5.5,10.5,1.3,5.5,9.6,1.57,2.37,1.92,2.01
serie-a,2019-2020,26/10/2019,Genoa,Brescia,3,1,12,4,11,2,5,3,24,14,6,4,0,0,H,0,1,A,1.9,3.6,4,1.9,3.75,3.9,1.87,3.75,3.9,1.72,2.1,1.91,2.02,2,3.6,3.6,1.95,3.6,3.8,1.97,3.6,3.75,1.8,2,2.02,1.91
