league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
ligue-1,2021-2022,13/08/2021,Lorient,Monaco,1,0,2,12,2,3,0,6,17,15,3,2,0,0,H,1,0,H,4,3.75,1.85,4.33,3.5,1.87,4.1,3.55,1.9,2.01,1.92,1.98,1.95,4,3.75,1.85,4.2,3.5,1.91,4.1,3.6,1.9,2,1.8,1.95,1.98
ligue-1,2021-2022,14/08/2021,Lille,Nice,0,4,11,11,2,7,8,7,9,13,3,1,0,0,A,0,3,A,1.8,3.5,4.75,1.85,3.5,4.5,1.83,3.55,4.5,2.1,1.72,1.85,2.08,1.8,3.4,4.75,1.9,3.4,4.4,1.85,3.45,4.5,2.1,1.72,1.88,2.05
ligue-1,2021-2022,14/08/2021,Paris SG,Strasbourg,4,2,11,8,6,2,4,4,6,18,1,4,0,1,H,3,0,H,1.2,7,13,1.22,6.25,14,1.2,7.25,13,1.4,3,1.94,1.99,1.22,6.5,12,1.22,6.5,13,1.22,6.75,13,1.5,2.62,1.93,2
ligue-1,2021-2022,15/08/2021,Angers,Lyon,3,0,13,8,6,3,6,4,11,17,1,5,0,1,H,1,0,H,4.5,3.8,1.75,4.6,3.8,1.75,4.2,3.8,1.83,1.72,2.1,1.85,2.08,4.5,3.75,1.8,4.4,3.75,1.8,4.2,3.75,1.83,1.72,2.1,1.77,2.02
ligue-1,2021-2022,15/08/2021,Brest,Rennes,1,1,10,6,5,2,6,11,7,16,2,3,0,0,D,0,0,D,3.1,3.4,2.3,3.1,3.3,2.35,3,3.35,2.35,1.89,2.04,1.85,2.08,3.5,3.4,2.05,3.5,3.3,2.15,3.5,3.3,2.15,2,1.8,2.02,1.91
ligue-1,2021-2022,15/08/2021,Clermont,Troyes,2,0,18,6,8,1,9,2,6,11,1,3,0,1,H,0,0,D,2,3.4,3.8,2,3.6,3.7,2.05,3.45,3.65,2.1,1.72,2.07,1.86,1.9,3.6,4,1.85,3.6,4.33,1.9,3.6,4,1.9,1.9,1.93,2
ligue-1,2021-2022,15/08/2021,Nantes,Metz,2,0,11,10,7,5,6,6,18,11,2,0,0,0,H,1,0,H,2.3,3.2,3.25,2.3,3.2,3.3,2.3,3.2,3.3,2.3,1.61,2.02,1.91,2.1,3.2,3.75,2.1,3.25,3.75,2.1,3.2,3.75,2.3,1.61,1.83,2.1
ligue-1,2021-2022,15/08/2021,Reims,Montpellier,3,3,19,15,9,5,8,7,11,12,2,1,0,0,D,2,3,A,2.6,3.3,2.75,2.55,3.3,2.8,2.65,3.15,2.8,2,1.8,1.92,2.01,2.45,3.4,2.8,2.55,3.3,2.8,2.6,3.2,2.85,1.9,1.9,1.78,2.16
ligue-1,2021-2022,15/08/2021,Lens,St Etienne,2,2,22,12,7,7,7,2,10,17,1,6,0,0,D,1,1,D,2,3.5,3.75,2,3.5,3.8,2.05,3.5,3.6,1.9,1.9,2.08,1.85,2,3.6,3.6,2.05,3.6,3.5,2.05,3.5,3.6,1.9,1.9,2.11,1.82
ligue-1,2021-2022,15/08/2021,Marseille,Bordeaux,2,2,10,8,2,2,3,4,6,11,2,2,1,0,D,2,0,H,1.53,4.2,6,1.55,4.2,6,1.53,4.3,6,1.9,1.9,1.98,1.95,1.45,4.33,7,1.5,4.33,6.5,1.5,4.4,6.5,1.8,2,2.05,1.75
ligue-1,2021-2022,20/08/2021,Brest,Paris SG,2,4,11,16,3,8,3,9,8,7,1,2,0,0,A,1,2,A,9.5,5.75,1.25,10,6,1.28,12,5.75,1.27,1.4,3,1.94,1.99,9.5,5.25,1.33,9.25,5.75,1.3,9.5,5.75,1.3,1.53,2.5,1.94,1.99
ligue-1,2021-2022,21/08/2021,Monaco,Lens,0,2,9,4,2,2,13,3,11,14,1,1,1,1,A,0,0,D,1.7,3.75,4.75,1.78,3.7,4.6,1.75,3.8,4.6,1.8,2,2,1.93,1.72,3.75,4.75,1.72,3.75,5,1.75,3.7,4.6,1.9,1.9,2.01,1.92
ligue-1,2021-2022,21/08/2021,St Etienne,Lille,1,1,10,8,2,6,5,3,14,10,1,3,0,0,D,0,1,A,3.1,3.2,2.4,3.2,3.3,2.3,3,3.2,2.45,2.1,1.72,1.82,2.11,3.1,3.2,2.4,3.1,3.2,2.4,3.2,3.15,2.4,2.2,1.66,1.83,2.1
ligue-1,2021-2022,22/08/2021,Lyon,Clermont,3,3,21,17,9,5,5,8,10,6,2,2,0,0,D,3,1,H,1.55,4.5,5.25,1.6,4.2,5.25,1.63,4.2,5.25,1.66,2.2,2.05,1.88,1.57,4.5,5,1.62,4.25,5,1.55,4.6,5.5,1.57,2.37,2.07,1.86
ligue-1,2021-2022,22/08/2021,Bordeaux,Angers,1,1,14,6,5,3,3,3,19,5,2,0,0,0,D,1,1,D,2.87,3.2,2.62,2.8,3.4,2.5,2.8,3.2,2.6,2.1,1.72,2.04,1.89,3.4,3.2,2.25,3.3,3.2,2.3,3.3,3.1,2.35,2.3,1.61,1.9,2.03
ligue-1,2021-2022,22/08/2021,Metz,Reims,1,1,10,12,4,3,5,8,19,14,4,2,1,1,D,1,1,D,2.25,3.2,3.4,2.35,2.95,3.5,2.35,3,3.45,2.3,1.61,2.01,1.92,2.2,3.2,3.5,2.3,3,3.6,2.3,3.05,3.5,2.5,1.53,1.98,1.95
ligue-1,2021-2022,22/08/2021,Montpellier,Lorient,3,1,32,5,11,4,5,1,8,13,0,6,0,2,H,0,1,A,2.1,3.4,3.5,2.25,3.25,3.4,2.2,3.3,3.4,1.8,2,1.93,2,2.15,3.5,3.3,2.1,3.4,3.6,2.2,3.45,3.3,1.66,2.2,1.93,2
ligue-1,2021-2022,22/08/2021,Strasbourg,Troyes,1,1,14,10,4,6,6,3,16,17,3,1,0,0,D,0,1,A,2,3.4,3.75,2.05,3.4,3.8,2.1,3.3,3.7,2.1,1.72,1.73,2.08,1.9,3.4,4,1.95,3.5,3.9,1.97,3.5,3.9,2.05,1.88,2.01,1.92
ligue-1,2021-2022,22/08/2021,Rennes,Nantes,1,0,14,4,5,1,6,2,14,13,2,2,0,0,H,0,0,D,1.85,3.6,4.2,1.87,3.6,4.25,1.85,3.6,4.2,2,1.8,1.89,2.04,1.65,3.75,5.5,1.65,3.8,5.5,1.65,3.7,5.75,2.2,1.66,1.88,2.05
ligue-1,2021-2022,27/08/2021,Nantes,Lyon,0,1,18,12,5,5,6,6,7,11,2,2,0,1,A,0,1,A,4.5,4,1.66,4.6,4,1.72,4.5,3.9,1.75,1.72,2.1,1.99,1.94,4.33,4,1.7,4.6,4,1.72,4.3,3.8,1.8,1.72,2.1,1.93,2
ligue-1,2021-2022,28/08/2021,Nice,Bordeaux,4,0,11,13,5,4,3,0,18,11,3,2,0,0,H,3,0,H,1.6,4.2,5.25,1.65,4.1,5,1.65,3.95,5.25,1.9,1.9,1.86,2.07,1.8,4,4.2,1.75,3.7,4.75,1.85,3.4,4.1,1.9,1.9,1.88,2.05
ligue-1,2021-2022,28/08/2021,Marseille,St Etienne,3,1,19,11,5,7,5,4,11,18,1,3,0,0,H,1,1,D,1.7,3.8,4.75,1.72,3.75,5,1.73,3.85,4.6,1.9,1.9,1.98,1.95,1.61,3.8,5,1.67,3.9,5.25,1.7,3.9,4.9,1.8,2,1.89,2.04
ligue-1,2021-2022,29/08/2021,Troyes,Monaco,1,2,12,7,3,4,5,3,11,11,1,2,0,0,A,0,1,A,4.33,3.6,1.83,4.33,3.7,1.83,4.2,3.7,1.83,1.9,1.9,2.06,1.87,5,3.75,1.7,4.8,3.8,1.72,4.7,3.75,1.75,1.9,1.9,1.85,2.08
ligue-1,2021-2022,29/08/2021,Angers,Rennes,2,0,16,7,4,2,3,1,14,10,1,2,0,1,H,0,0,D,2.9,3.25,2.5,2.8,3.3,2.55,2.9,3.2,2.55,2.2,1.66,2.1,1.83,2.75,3.1,2.62,2.95,2.9,2.75,2.85,3.05,2.7,2.3,1.61,2.07,1.86
ligue-1,2021-2022,29/08/2021,Clermont,Metz,2,2,16,12,4,4,6,3,11,15,1,2,0,0,D,1,2,A,1.72,3.75,4.75,1.8,3.7,4.5,1.8,3.65,4.6,2.1,1.72,1.75,2.05,1.61,4,5.5,1.65,3.8,5.5,1.63,3.6,5.25,1.9,1.9,1.86,2.07
ligue-1,2021-2022,29/08/2021,Lens,Lorient,2,2,19,15,9,7,8,4,10,10,2,4,0,0,D,1,2,A,1.75,3.6,5,1.8,3.5,4.75,1.77,3.7,4.6,1.9,1.9,2.01,1.92,1.6,3.8,6,1.6,4,5.75,1.6,4.1,5.5,1.72,2.1,2.08,1.85
ligue-1,2021-2022,29/08/2021,Strasbourg,Brest,3,1,11,11,5,5,1,9,12,10,1,1,0,0,H,2,1,H,2,3.3,4,2.05,3.3,3.9,2,3.4,3.85,1.8,2,2.06,1.87,1.95,3.4,4,2,3.5,3.8,1.95,3.55,3.85,1.72,2.1,2.02,1.91
ligue-1,2021-2022,29/08/2021,Lille,Montpellier,2,1,15,6,4,3,3,4,15,19,3,7,0,1,H,1,1,D,1.66,4,5,1.72,3.7,5,1.7,3.9,4.7,1.72,2.1,1.94,1.99,1.6,4,5.5,1.6,4,5.75,1.63,4.1,5.25,1.72,2.1,2.05,1.75
ligue-1,2021-2022,29/08/2021,Reims,Paris SG,0,2,11,12,4,3,3,3,13,13,1,3,0,0,A,0,1,A,17,8,1.14,17,8,1.16,15,7.75,1.17,1.36,3.2,1.77,2.02,13,7,1.18,14,7.25,1.19,12,7.25,1.2,1.36,3.2,2.01,1.92
ligue-1,2021-2022,10/09/2021,Lorient,Lille,2,1,14,9,7,3,2,5,13,11,2,2,0,0,H,1,1,D,3.4,3.4,2.15,3.3,3.2,2.2,3.35,3.25,2.25,2.1,1.72,1.97,1.96,3.4,3.4,2.15,3.7,3.3,2.1,3.5,3.25,2.2,2.2,1.66,2.01,1.92
ligue-1,2021-2022,11/09/2021,Paris SG,Clermont,4,0,13,14,7,2,4,4,13,9,0,1,0,0,H,2,0,H,1.25,6.5,10,1.25,6,9.75,1.25,6.25,12,1.44,2.75,2.05,1.88,1.28,5.75,9.5,1.34,5.5,8.25,1.33,5.5,8.75,1.57,2.37,1.93,2
ligue-1,2021-2022,11/09/2021,Monaco,Marseille,0,2,7,13,0,5,3,2,17,8,4,1,0,0,A,0,1,A,2,3.6,3.6,2,3.6,3.4,2.05,3.55,3.5,1.85,2,2.09,1.84,1.83,3.6,4.33,1.8,3.5,4.75,1.8,3.65,4.4,1.9,1.9,1.86,2.07
ligue-1,2021-2022,12/09/2021,Montpellier,St Etienne,2,0,11,14,4,2,7,6,15,17,1,4,0,0,H,1,0,H,2.55,3.5,2.7,2.6,3.4,2.55,2.6,3.45,2.65,1.8,2,1.94,1.99,2.45,3.6,2.7,2.5,3.5,2.75,2.55,3.45,2.7,1.72,2.1,1.86,2.07
ligue-1,2021-2022,12/09/2021,Bordeaux,Lens,2,3,11,12,3,5,2,7,8,11,3,2,0,0,A,0,2,A,3.3,3.5,2.15,3.1,3.4,2.2,3.2,3.45,2.25,2,1.8,1.96,1.97,3.1,3.5,2.25,3.2,3.4,2.25,3.15,3.3,2.35,1.9,1.9,1.86,2.07
ligue-1,2021-2022,12/09/2021,Brest,Angers,1,1,12,8,6,2,5,3,19,9,3,2,1,0,D,0,0,D,2.6,3.4,2.7,2.6,3.4,2.55,2.65,3.35,2.7,2,1.8,1.93,2,2.55,3.4,2.8,2.65,3.2,2.75,2.65,3.1,2.85,2.2,1.66,1.86,2.07
ligue-1,2021-2022,12/09/2021,Metz,Troyes,0,2,16,10,2,5,2,1,15,14,2,1,0,0,A,0,0,D,2.25,3.3,3.25,2.2,3.2,3.25,2.3,3.3,3.2,2.2,1.66,2,1.93,2.3,3.3,3,2.4,3.3,3,2.4,3.2,3.1,2.1,1.72,2.09,1.84
ligue-1,2021-2022,12/09/2021,Rennes,Reims,0,2,9,7,1,3,4,6,18,11,1,2,0,0,A,0,1,A,1.65,3.75,5.75,1.62,3.6,5.75,1.67,3.7,5.5,2.1,1.72,1.92,2.01,1.7,3.4,5.5,1.72,3.5,5.5,1.75,3.5,5.25,2.3,1.61,2.03,1.9
ligue-1,2021-2022,12/09/2021,Nantes,Nice,0,2,19,9,7,3,8,3,7,13,2,3,0,0,A,0,0,D,3.3,3.4,2.2,3.2,3.3,2.2,3.3,3.3,2.25,2.1,1.72,1.98,1.95,2.8,3.3,2.55,2.95,3.2,2.5,2.9,3.1,2.6,2.2,1.66,2.04,1.89
ligue-1,2021-2022,12/09/2021,Lyon,Strasbourg,3,1,14,12,7,4,4,6,8,11,2,1,0,0,H,1,0,H,1.53,4.5,5.75,1.5,4.4,5.75,1.55,4.5,5.5,1.57,2.37,1.91,2.02,1.5,4.5,6,1.53,4.33,6,1.53,4.6,5.75,1.61,2.3,2.02,1.91
ligue-1,2021-2022,17/09/2021,Strasbourg,Metz,3,0,10,15,6,5,3,7,16,8,2,4,0,0,H,3,0,H,1.85,3.6,4.2,1.85,3.5,4.5,1.9,3.45,4.3,2.1,1.72,1.92,2.01,1.85,3.6,4.2,1.9,3.5,4.25,1.9,3.4,4.3,2.2,1.66,1.9,2.03
ligue-1,2021-2022,18/09/2021,Lens,Lille,1,0,13,6,4,2,4,3,12,8,2,2,0,0,H,0,0,D,2.55,3.2,2.87,2.6,3.25,2.8,2.5,3.3,2.85,2.1,1.72,1.84,2.09,2.45,3.25,2.9,2.55,3.2,2.9,2.55,3.2,2.85,1.9,1.9,1.84,2.09
ligue-1,2021-2022,18/09/2021,St Etienne,Bordeaux,1,2,12,13,5,3,7,2,9,11,1,4,0,0,A,0,1,A,1.95,3.25,4.2,1.95,3.4,4.1,1.95,3.5,3.95,2,1.8,1.98,1.95,1.85,3.6,4.2,1.85,3.6,4.33,1.9,3.65,4,1.93,1.93,1.93,2
ligue-1,2021-2022,19/09/2021,Nice,Monaco,2,2,12,8,3,3,5,2,17,12,2,3,0,0,D,0,1,A,2.62,3.5,2.62,2.7,3.5,2.55,2.7,3.3,2.65,2,1.8,1.98,1.95,3.1,3.4,2.3,3,3.4,2.35,3.1,3.3,2.35,2,1.8,1.88,2.05
ligue-1,2021-2022,19/09/2021,Angers,Nantes,1,4,10,8,5,4,10,5,10,16,2,2,0,0,A,1,3,A,2.1,3.3,3.6,2.1,3.3,3.7,2.15,3.25,3.65,2.2,1.66,1.87,2.06,2.05,3.25,3.9,2.05,3.25,3.9,2.1,3.1,3.9,2.37,1.57,1.88,2.05
ligue-1,2021-2022,19/09/2021,Clermont,Brest,1,1,7,5,4,1,3,5,7,19,1,1,1,0,D,0,0,D,1.8,3.75,4.33,1.85,3.75,4.1,1.85,3.8,4,1.72,2.1,1.87,2.06,1.8,3.8,4.2,1.85,3.7,4.2,1.83,3.75,4.2,1.8,2,1.9,2.03
ligue-1,2021-2022,19/09/2021,Reims,Lorient,0,0,10,6,2,3,5,6,12,14,2,3,0,0,D,0,0,D,2.15,3.3,3.4,2.25,3.3,3.3,2.2,3.35,3.3,2.2,1.66,1.95,1.98,2.15,3.3,3.4,2.15,3.3,3.5,2.25,3.1,3.55,2.37,1.57,1.98,1.95
ligue-1,2021-2022,19/09/2021,Troyes,Montpellier,1,1,8,6,3,2,1,6,16,11,4,4,0,1,D,1,0,H,2.45,3.5,2.8,2.55,3.4,2.75,2.5,3.45,2.75,1.72,2.1,1.88,2.05,2.37,3.6,2.87,2.3,3.6,2.95,2.45,3.45,2.85,1.66,2.2,1.81,2.13
ligue-1,2021-2022,19/09/2021,Marseille,Rennes,2,0,17,13,6,2,6,7,5,17,0,2,0,0,H,0,0,D,1.9,3.6,3.8,1.95,3.5,3.9,1.95,3.5,3.95,2,1.8,1.97,1.96,1.9,3.5,3.8,1.91,3.5,4.1,1.95,3.5,3.9,2.02,1.83,1.97,1.96
ligue-1,2021-2022,19/09/2021,Paris SG,Lyon,2,1,14,12,5,5,10,4,13,19,3,1,0,0,H,0,0,D,1.3,5.75,9,1.35,5.5,7.75,1.35,5.75,7.5,1.4,3,2.01,1.92,1.28,6,9.5,1.3,6,8.5,1.33,5.75,7.75,1.25,4,1.7,2.1
ligue-1,2021-2022,22/09/2021,Lille,Reims,2,1,7,11,4,5,4,4,16,14,2,1,0,0,H,2,0,H,1.66,3.6,5.25,1.7,3.75,5.25,1.7,3.65,5.25,2.2,1.66,1.96,1.94,1.72,3.5,5.25,1.78,3.4,5.25,1.75,3.4,5.25,2.5,1.53,2.09,1.84
ligue-1,2021-2022,22/09/2021,Monaco,St Etienne,3,1,14,9,6,3,6,3,16,13,1,1,0,1,H,1,1,D,1.53,4,6.5,1.57,4.1,6,1.53,4.3,6,1.8,2,1.93,1.97,1.44,4.5,7,1.45,4.5,7.25,1.5,4.3,6.75,1.66,2.2,2.07,1.86
ligue-1,2021-2022,22/09/2021,Montpellier,Bordeaux,3,3,15,15,6,7,6,6,10,8,0,2,0,0,D,1,2,A,1.9,3.6,3.8,1.95,3.6,3.8,2,3.7,3.6,1.72,2.1,2.01,1.89,2,3.75,3.5,2.1,3.5,3.5,2.05,3.65,3.45,1.66,2.2,1.77,2.02
ligue-1,2021-2022,22/09/2021,Nantes,Brest,3,1,14,10,6,2,4,4,8,13,1,2,0,0,H,1,0,H,2.05,3.5,3.4,2.1,3.5,3.5,2.15,3.35,3.5,2,1.8,1.85,2.05,2,3.5,3.6,2.05,3.4,3.75,2.05,3.4,3.7,2,1.8,2.11,1.82
ligue-1,2021-2022,22/09/2021,Rennes,Clermont,6,0,21,4,10,1,5,7,14,5,2,1,0,0,H,2,0,H,1.95,3.6,3.8,1.91,3.7,3.9,2,3.5,3.7,1.9,1.9,2.05,1.85,1.95,3.4,4,1.95,3.5,3.9,2,3.5,3.75,1.9,1.9,2.06,1.87
ligue-1,2021-2022,22/09/2021,Angers,Marseille,0,0,9,6,1,1,4,2,9,7,1,3,0,0,D,0,0,D,3.75,3.25,2.05,3.5,3.5,2.1,3.45,3.4,2.15,2,1.8,2.05,1.85,3.1,3.2,2.3,3.2,3.2,2.35,3.1,3.15,2.4,2.1,1.72,1.91,2.02
ligue-1,2021-2022,22/09/2021,Lens,Strasbourg,0,1,17,6,4,1,7,3,14,7,2,3,1,0,A,0,0,D,1.95,3.6,3.75,1.95,3.6,3.9,2,3.55,3.7,1.9,1.9,2.03,1.87,2.1,3.6,3.4,2.1,3.4,3.6,2.15,3.4,3.4,2,1.8,1.89,2.04
ligue-1,2021-2022,22/09/2021,Lorient,Nice,1,0,8,13,1,1,6,5,12,16,2,4,1,0,H,1,0,H,3.3,3.5,2.15,3.2,3.4,2.25,3.2,3.4,2.25,2,1.8,1.92,1.98,3.5,3.5,2.1,3.2,3.4,2.25,3.5,3.4,2.1,1.98,1.88,2.08,1.85
ligue-1,2021-2022,22/09/2021,Lyon,Troyes,3,1,15,12,8,7,7,3,7,9,1,3,0,0,H,0,1,A,1.4,4.5,8.5,1.42,4.75,7.25,1.43,5.25,6.75,1.53,2.5,1.91,1.99,1.3,5.75,10,1.3,5.75,9.5,1.33,5.25,9,1.44,2.75,1.83,2.1
ligue-1,2021-2022,22/09/2021,Metz,Paris SG,1,2,6,15,2,5,3,3,12,12,6,2,1,0,A,1,1,D,11,7,1.22,9.75,6.5,1.26,9.5,6.25,1.27,1.4,3,1.95,1.95,11,6,1.22,10,6.5,1.25,11,6.25,1.27,1.44,2.75,1.99,1.94
ligue-1,2021-2022,25/09/2021,St Etienne,Nice,0,3,11,14,6,9,2,9,9,13,0,2,0,0,A,0,1,A,3.3,3.3,2.25,3.1,3.4,2.3,3.2,3.35,2.25,1.9,1.9,1.94,1.99,3.3,3.5,2.1,3.5,3.6,2.05,3.35,3.5,2.15,1.8,2,2.06,1.87
ligue-1,2021-2022,25/09/2021,Strasbourg,Lille,1,2,10,16,3,7,8,8,16,12,4,4,1,0,A,0,1,A,2.8,3.2,2.62,2.7,3.25,2.7,2.75,3.2,2.65,2.1,1.72,2.02,1.91,3.2,3.1,2.37,3.1,3.1,2.5,3.2,3.1,2.4,2.3,1.61,1.8,2.14
ligue-1,2021-2022,25/09/2021,Lyon,Lorient,1,1,12,12,2,5,9,3,9,10,1,2,1,0,D,0,1,A,1.33,5.25,8.5,1.36,5,8.5,1.37,5.25,7.75,1.57,2.37,2.08,1.85,1.25,6,10,1.28,6,9.5,1.33,5.75,8.25,1.36,3.2,2.01,1.92
ligue-1,2021-2022,25/09/2021,Paris SG,Montpellier,2,0,16,10,5,4,8,7,10,8,0,1,0,0,H,1,0,H,1.18,8,12,1.2,7.5,12.5,1.22,7,11,1.33,3.4,1.99,1.94,1.1,10,19,1.12,9.5,19,1.2,7.5,14,1.2,4.5,1.84,2.09
ligue-1,2021-2022,26/09/2021,Bordeaux,Rennes,1,1,10,18,3,8,8,6,6,20,1,4,0,0,D,0,0,D,3.4,3.4,2.15,3.5,3.3,2.15,3.35,3.5,2.15,2,1.8,2.04,1.89,3.8,3.5,1.95,3.7,3.4,2.05,3.9,3.45,1.97,2,1.8,1.91,2.02
ligue-1,2021-2022,26/09/2021,Brest,Metz,1,2,11,6,2,4,4,3,16,16,3,2,0,0,A,0,1,A,2,3.5,3.75,2.05,3.4,3.7,2.05,3.45,3.7,2,1.8,2.06,1.87,2,3.5,3.75,2.05,3.4,3.7,2.05,3.45,3.7,1.9,1.9,2.09,1.84
ligue-1,2021-2022,26/09/2021,Reims,Nantes,3,1,9,11,5,2,3,7,14,10,1,1,0,0,H,0,0,D,2.55,3.1,2.9,2.6,3.1,2.9,2.6,3.15,2.85,2.37,1.57,1.86,2.07,2.62,3.1,2.87,2.7,2.95,2.95,2.7,2.95,2.95,2.5,1.53,1.89,2.04
ligue-1,2021-2022,26/09/2021,Troyes,Angers,1,1,6,17,3,6,2,9,9,8,4,2,1,0,D,1,0,H,2.75,3.2,2.7,2.6,3.3,2.75,2.8,3.15,2.7,2.3,1.61,2,1.93,2.8,3.2,2.6,2.7,3.1,2.8,2.8,3.15,2.65,2.1,1.72,2.03,1.9
ligue-1,2021-2022,26/09/2021,Clermont,Monaco,1,3,12,6,4,3,5,1,9,12,2,4,0,0,A,1,1,D,3.8,3.5,2,3.8,3.7,1.95,3.55,3.6,2.05,1.85,2,1.86,2.07,4.2,3.6,1.85,3.75,3.7,1.95,3.95,3.75,1.9,1.72,2.1,2.01,1.92
ligue-1,2021-2022,26/09/2021,Marseille,Lens,2,3,14,14,4,5,5,7,4,14,2,1,0,0,A,2,2,D,1.72,3.75,5,1.78,3.75,4.5,1.77,3.8,4.5,1.9,1.9,2.04,1.89,1.72,3.8,4.75,1.75,3.8,4.6,1.7,3.8,5,1.8,2,1.98,1.95
ligue-1,2021-2022,01/10/2021,Lens,Reims,2,0,13,3,7,0,5,3,13,13,3,1,0,1,H,1,0,H,1.72,3.5,5,1.75,3.6,5,1.77,3.55,4.8,2.1,1.72,2.07,1.86,1.9,3.4,4.2,1.95,3.4,4.1,1.95,3.5,3.95,2,1.8,2.01,1.92
ligue-1,2021-2022,02/10/2021,Montpellier,Strasbourg,1,1,12,6,4,3,3,4,12,14,2,0,0,0,D,1,1,D,2.4,3.6,2.8,2.35,3.6,2.9,2.4,3.5,2.85,1.72,2.1,2.1,1.83,2.4,3.4,2.9,2.5,3.2,2.95,2.5,3.25,2.85,1.93,1.93,1.82,2.11
ligue-1,2021-2022,02/10/2021,Nice,Brest,2,1,20,6,9,2,6,2,8,12,1,1,0,0,H,1,0,H,1.55,4.5,5.5,1.6,4.4,5,1.57,4.3,5.5,1.66,2.2,2.02,1.91,1.53,4.33,6,1.55,4.33,5.75,1.55,4.4,5.75,1.66,2.2,1.89,2.04
