league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
bundesliga,2020-2021,27/09/2020,Freiburg,Wolfsburg,1,1,21,8,7,2,9,1,10,13,0,3,0,0,D,1,1,D,3.2,3.3,2.3,3,3.4,2.35,3.05,3.25,2.35,1.9,1.9,1.91,2.02,2.87,3.5,2.37,2.9,3.25,2.5,2.85,3.3,2.5,1.72,2.1,2.1,1.83
bundesliga,2020-2021,02/10/2020,Union Berlin,Mainz,4,0,13,5,7,0,4,2,13,11,1,4,0,0,H,1,0,H,2.05,3.6,3.4,2.15,3.5,3.3,2.2,3.5,3.25,1.8,2,1.87,2.06,2,3.5,3.5,2.15,3.5,3.3,2.15,3.5,3.4,1.72,2.1,1.82,2.11
bundesliga,2020-2021,03/10/2020,Dortmund,Freiburg,4,0,16,6,7,2,3,2,8,12,1,1,0,0,H,1,0,H,1.28,6,9,1.3,5.75,9.5,1.33,6,8.75,1.44,2.75,1.88,2.05,1.36,5,7,1.36,5.25,8,1.37,5,8.5,1.44,2.75,1.87,2.06
bundesliga,2020-2021,03/10/2020,Ein Frankfurt,Hoffenheim,2,1,16,11,6,4,5,7,12,8,2,3,0,0,H,0,1,A,2.37,3.7,2.8,2.4,3.6,2.85,2.4,3.4,2.8,1.44,2.75,2.09,1.84,2.7,4,2.3,2.8,3.75,2.35,2.6,3.75,2.5,1.3,3.5,1.77,2.02
bundesliga,2020-2021,03/10/2020,FC Koln,M'gladbach,1,3,8,17,3,11,4,10,16,12,3,3,0,0,A,0,2,A,3.8,4,1.85,4.1,3.9,1.83,3.9,3.6,1.9,1.66,2.2,2.01,1.92,4,4,1.8,3.9,3.9,1.87,4,3.85,1.9,1.66,2.2,2.08,1.85
bundesliga,2020-2021,03/10/2020,Stuttgart,Leverkusen,1,1,11,15,2,7,7,12,8,17,3,2,0,0,D,0,1,A,3.8,3.8,1.85,3.8,3.8,1.9,3.6,3.7,1.95,1.5,2.62,1.99,1.94,3,4,2.15,3,3.75,2.2,3.1,3.6,2.25,1.57,2.37,1.96,1.97
bundesliga,2020-2021,03/10/2020,Werder Bremen,Bielefeld,1,0,7,10,2,5,2,1,12,16,2,2,0,0,H,1,0,H,2.15,3.5,3.3,2.15,3.6,3.3,2.2,3.35,3.3,1.72,2.1,1.9,2.03,2.1,3.5,3.4,2.15,3.6,3.3,2.15,3.5,3.35,1.8,2,1.9,2.03
bundesliga,2020-2021,03/10/2020,RB Leipzig,Schalke 04,4,0,21,4,7,1,8,1,13,10,1,3,0,0,H,3,0,H,1.25,6.5,10,1.26,6.25,10.5,1.27,6,10,1.4,3,1.93,2,1.28,5.75,9,1.3,5.75,9,1.33,5.25,8.5,1.44,2.75,2.04,1.89
bundesliga,2020-2021,04/10/2020,Wolfsburg,Augsburg,0,0,17,9,6,1,12,2,7,13,0,1,0,0,D,0,0,D,2,3.6,3.7,2,3.5,3.75,2.05,3.4,3.65,1.8,2,2.03,1.9,1.85,3.75,4.2,1.91,3.75,3.8,2.1,3.5,3.45,1.8,2,1.97,1.96
bundesliga,2020-2021,04/10/2020,Bayern Munich,Hertha,4,3,22,9,9,5,6,1,13,19,3,3,0,0,H,1,0,H,1.16,8,15,1.15,8.5,16,1.2,8,11,1.25,4,1.96,1.97,1.16,8,13,1.16,8.5,14.5,1.17,8,14,1.22,4.33,1.99,1.94
bundesliga,2020-2021,17/10/2020,Augsburg,RB Leipzig,0,2,6,15,2,6,5,8,9,13,0,1,0,0,A,0,1,A,5.75,4.5,1.53,5.5,4.6,1.53,5.75,4.3,1.53,1.53,2.5,2.03,1.9,6,4.5,1.5,5.5,4.6,1.53,5.25,4.4,1.6,1.61,2.3,2.09,1.84
bundesliga,2020-2021,17/10/2020,Freiburg,Werder Bremen,1,1,19,14,4,4,4,4,10,14,3,3,0,0,D,1,1,D,2.25,3.5,3.1,2.25,3.5,3.1,2.25,3.3,3.1,1.8,2,1.97,1.96,2,3.5,3.5,2.1,3.6,3.4,2.25,3.5,3.1,1.72,2.1,1.88,2.05
bundesliga,2020-2021,17/10/2020,Hertha,Stuttgart,0,2,16,7,4,2,6,4,14,10,2,2,0,0,A,0,1,A,2.05,3.8,3.3,2.05,3.8,3.3,2.1,3.6,3.3,1.53,2.5,1.84,2.09,1.95,3.8,3.4,2,3.9,3.4,2.05,3.65,3.4,1.53,2.5,2.01,1.92
bundesliga,2020-2021,17/10/2020,Hoffenheim,Dortmund,0,1,8,15,3,5,4,6,13,11,1,1,0,0,A,0,0,D,4,4.33,1.75,4,4.33,1.75,4,4.1,1.77,1.36,3.2,1.94,1.99,4,4.2,1.72,3.8,4.2,1.83,3.7,4.2,1.85,1.5,2.62,1.96,1.97
bundesliga,2020-2021,17/10/2020,Mainz,Leverkusen,0,1,5,9,0,4,6,2,12,6,3,1,0,0,A,0,1,A,5.5,4.33,1.57,5.25,4.4,1.57,5,4.1,1.63,1.44,2.75,1.91,2.02,5.5,4.5,1.53,5.25,4.4,1.57,5.25,4.4,1.57,1.53,2.5,1.96,1.97
bundesliga,2020-2021,17/10/2020,Bielefeld,Bayern Munich,1,4,11,16,5,10,6,10,6,6,1,0,0,1,A,0,3,A,13,8.5,1.16,14,7.25,1.19,13,7.5,1.2,1.28,3.75,2.05,1.75,13,8.5,1.16,16,8.5,1.15,11,7,1.22,1.25,4,1.89,2.04
bundesliga,2020-2021,17/10/2020,M'gladbach,Wolfsburg,1,1,13,14,2,5,5,4,14,13,2,2,0,0,D,0,0,D,1.85,3.8,4,1.85,3.75,4.1,1.9,3.6,4,1.66,2.2,1.89,2.04,1.72,4,4.33,1.75,4,4.4,1.75,3.8,4.2,1.61,2.3,2.02,1.91
bundesliga,2020-2021,18/10/2020,FC Koln,Ein Frankfurt,1,1,9,16,5,4,2,8,19,18,3,2,0,0,D,0,1,A,3.2,3.8,2.1,3.3,3.7,2.1,3.15,3.6,2.15,1.44,2.75,2.01,1.92,2.8,3.8,2.25,3.1,3.75,2.15,2.85,3.45,2.35,1.53,2.5,1.81,2.13
bundesliga,2020-2021,18/10/2020,Schalke 04,Union Berlin,1,1,8,13,4,7,5,7,7,13,3,1,0,0,D,0,0,D,2.75,3.25,2.6,2.7,3.25,2.7,2.85,3,2.6,2.1,1.72,2.04,1.89,3.1,3.25,2.3,3,3.3,2.4,3,3.3,2.45,1.91,1.99,1.87,2.06
bundesliga,2020-2021,23/10/2020,Stuttgart,FC Koln,1,1,9,14,4,4,3,5,11,13,2,5,0,0,D,1,1,D,1.85,3.8,3.8,1.95,3.7,3.7,1.95,3.7,3.75,1.57,2.37,1.92,1.98,1.9,4,3.6,1.85,4.1,3.75,1.95,3.9,3.6,1.53,2.5,1.97,1.93
bundesliga,2020-2021,24/10/2020,Bayern Munich,Ein Frankfurt,5,0,20,9,10,2,10,2,11,12,3,0,0,0,H,2,0,H,1.16,7.5,9,1.22,7,11,1.25,7,10,1.22,4.33,1.9,2,1.14,9,15,1.18,8.25,13,1.2,8,11,1.14,5.5,1.87,2.03
bundesliga,2020-2021,24/10/2020,Mainz,M'gladbach,2,3,15,21,7,12,3,7,18,11,5,3,0,0,A,2,1,H,4.75,4.33,1.61,4.75,4.1,1.67,4.7,3.9,1.7,1.57,2.37,2.03,1.87,3.8,4,1.83,3.75,3.7,1.95,3.75,3.5,1.95,1.66,2.2,1.9,2
bundesliga,2020-2021,24/10/2020,RB Leipzig,Hertha,2,1,29,11,8,3,7,3,10,20,1,4,0,1,H,1,1,D,1.4,4.5,7,1.45,4.6,7,1.5,4.8,6,1.4,3,2,1.9,1.45,4.2,6,1.53,4.4,5.75,1.53,4.7,5.75,1.53,2.5,1.93,1.97
bundesliga,2020-2021,24/10/2020,Union Berlin,Freiburg,1,1,22,8,7,4,4,2,9,14,1,4,0,0,D,1,1,D,2.3,3.3,3.1,2.3,3.4,3.1,2.35,3.3,3.1,1.86,2.04,2,1.9,2.05,3.4,3.6,2.2,3.3,3.4,2.3,3.3,3.3,1.9,1.9,1.88,2.02
bundesliga,2020-2021,24/10/2020,Dortmund,Schalke 04,3,0,17,3,7,0,7,2,5,15,0,1,0,0,H,0,0,D,1.16,6.5,12,1.2,7,13,1.27,6.25,10,1.4,3,2,1.9,1.2,6,12,1.2,7,14,1.25,6.5,11,1.4,3,1.89,2.01
bundesliga,2020-2021,25/10/2020,Wolfsburg,Bielefeld,2,1,14,8,4,1,4,3,12,10,2,1,0,0,H,2,0,H,1.65,3.75,5.25,1.67,3.9,5.25,1.7,3.65,5,1.91,1.99,1.92,1.98,1.6,4,5.75,1.67,4,5,1.65,4,5.25,1.8,2,2.02,1.77
bundesliga,2020-2021,25/10/2020,Werder Bremen,Hoffenheim,1,1,5,15,2,6,1,4,10,20,2,2,0,0,D,1,1,D,3,3.75,2.2,2.95,3.6,2.3,2.85,3.7,2.35,1.57,2.37,1.91,1.99,2.62,3.75,2.45,2.7,3.7,2.45,2.65,3.65,2.5,1.5,2.62,2.02,1.88
bundesliga,2020-2021,26/10/2020,Leverkusen,Augsburg,3,1,15,7,7,3,3,3,14,8,1,2,0,0,H,1,0,H,1.6,4.2,5.25,1.6,4.25,4.75,1.65,3.9,5,1.57,2.37,2.08,1.82,1.53,4.2,6,1.53,4.33,6,1.6,4.1,5.5,1.72,2.1,1.96,1.97
bundesliga,2020-2021,30/10/2020,Schalke 04,Stuttgart,1,1,9,19,2,5,3,4,11,14,2,2,0,0,D,1,0,H,3.1,3.6,2.15,3.1,3.6,2.2,2.95,3.5,2.35,1.66,2.2,1.94,1.99,3.1,3.6,2.2,3.1,3.6,2.2,3.05,3.5,2.3,1.72,2.1,1.92,2.01
bundesliga,2020-2021,31/10/2020,Augsburg,Mainz,3,1,14,8,7,4,4,1,12,10,5,1,0,0,H,1,0,H,2,3.75,3.5,2,3.6,3.7,2.05,3.45,3.5,1.72,2.1,2.04,1.89,2.3,3.5,3,2.3,3.4,3.1,2.4,3.2,3,1.9,1.9,2.07,1.86
bundesliga,2020-2021,31/10/2020,Bielefeld,Dortmund,0,2,5,21,2,10,0,12,12,13,1,1,0,0,A,0,0,D,7.5,5,1.4,7.5,5,1.4,7,5,1.43,1.57,2.37,2.01,1.92,8.5,5,1.33,9,5.25,1.33,8,5.25,1.37,1.66,2.2,1.86,2.07
bundesliga,2020-2021,31/10/2020,Ein Frankfurt,Werder Bremen,1,1,14,9,5,4,5,3,12,14,1,3,0,0,D,0,0,D,1.72,4,4.5,1.75,4,4.33,1.75,3.9,4.3,1.53,2.5,1.98,1.95,1.75,4,4.2,1.75,4,4.33,1.83,3.7,4.1,1.61,2.3,2.04,1.89
bundesliga,2020-2021,31/10/2020,FC Koln,Bayern Munich,1,2,9,7,2,5,5,1,12,13,1,2,0,0,A,0,2,A,12,8,1.18,14.5,8,1.17,11,8,1.2,1.22,4.33,2,1.93,9.5,6.5,1.25,9.5,6.5,1.26,8.5,7,1.3,1.36,3.2,1.98,1.95
bundesliga,2020-2021,31/10/2020,M'gladbach,RB Leipzig,1,0,5,15,4,3,2,4,13,17,2,4,0,0,H,0,0,D,3,3.6,2.25,2.9,3.7,2.3,2.95,3.4,2.3,1.57,2.37,1.89,2.04,2.7,3.75,2.4,2.8,3.6,2.4,2.7,3.4,2.5,1.53,2.5,2.06,1.87
bundesliga,2020-2021,01/11/2020,Freiburg,Leverkusen,2,4,8,18,5,7,4,6,10,11,2,2,0,0,A,1,2,A,3.8,3.5,1.95,3.8,3.5,1.91,3.6,3.4,2.05,1.72,2.1,1.88,2.05,3.5,3.6,2,3.7,3.6,2,3.4,3.55,2.1,1.72,2.1,2.02,1.77
bundesliga,2020-2021,01/11/2020,Hertha,Wolfsburg,1,1,18,11,5,4,8,6,8,15,3,1,0,0,D,1,1,D,2.62,3.5,2.55,2.7,3.5,2.55,2.6,3.25,2.65,1.72,2.1,1.97,1.96,2.4,3.4,2.9,2.45,3.4,2.9,2.5,3.35,2.8,1.72,2.1,2.13,1.81
bundesliga,2020-2021,02/11/2020,Hoffenheim,Union Berlin,1,3,10,9,5,6,3,6,19,13,1,2,1,0,A,0,0,D,1.85,4,3.8,1.85,3.9,4,1.9,3.65,3.95,1.61,2.3,1.88,2.05,1.9,3.8,3.75,1.91,3.8,3.8,1.85,3.8,4.1,1.72,2.1,1.97,1.96
bundesliga,2020-2021,06/11/2020,Werder Bremen,FC Koln,1,1,18,8,4,1,1,3,20,20,2,2,0,0,D,0,0,D,2.37,3.6,2.87,2.4,3.6,2.8,2.5,3.5,2.8,1.8,2,2.02,1.77,2.62,3.5,2.55,2.7,3.3,2.65,2.6,3.3,2.8,1.9,1.9,2.01,1.89
bundesliga,2020-2021,07/11/2020,Augsburg,Hertha,0,3,10,12,2,6,2,6,12,10,3,0,0,0,A,0,1,A,2.9,3.5,2.3,2.9,3.6,2.35,2.9,3.3,2.4,1.72,2.1,1.81,2.09,3,3.5,2.2,3,3.5,2.3,3,3.5,2.3,1.72,2.1,1.84,2.06
bundesliga,2020-2021,07/11/2020,Mainz,Schalke 04,2,2,14,22,7,3,4,9,19,13,1,1,0,0,D,2,1,H,2.1,3.4,3.4,2.2,3.5,3.2,2.25,3.25,3.25,1.8,2,1.92,1.98,2.3,3.5,3,2.3,3.5,3,2.35,3.45,3,1.8,2,2.06,1.84
bundesliga,2020-2021,07/11/2020,RB Leipzig,Freiburg,3,0,15,8,7,3,3,4,14,14,2,3,0,0,H,1,0,H,1.36,4.75,9,1.33,5,10.5,1.33,6,9,1.53,2.5,2.03,1.87,1.4,4.5,8.5,1.36,5,8.5,1.4,5,7.5,1.5,2.62,1.83,2.07
bundesliga,2020-2021,07/11/2020,Stuttgart,Ein Frankfurt,2,2,16,15,5,8,10,8,14,16,2,4,0,0,D,2,0,H,2.55,3.6,2.5,2.75,3.5,2.5,2.7,3.45,2.5,1.53,2.5,2,1.9,2.6,3.75,2.45,2.6,3.5,2.6,2.65,3.55,2.55,1.53,2.5,2.03,1.87
bundesliga,2020-2021,07/11/2020,Union Berlin,Bielefeld,5,0,9,5,8,1,5,1,17,9,0,1,0,0,H,3,0,H,1.83,3.75,4.2,1.83,3.75,4.2,1.83,3.4,4.5,2,1.8,1.83,2.07,1.8,3.75,4.5,1.85,3.5,4.5,1.83,3.7,4.3,1.9,1.9,2.05,1.85
bundesliga,2020-2021,07/11/2020,Dortmund,Bayern Munich,2,3,15,16,5,8,4,3,15,7,2,2,0,0,A,1,1,D,4,4.33,1.75,4,4.2,1.78,3.75,4.3,1.83,1.33,3.4,1.88,2.02,3.1,4.1,2.05,3.1,4,2.1,3.45,4,1.95,1.33,3.4,2,1.9
bundesliga,2020-2021,08/11/2020,Wolfsburg,Hoffenheim,2,1,14,17,8,5,3,7,15,14,1,3,0,0,H,2,0,H,2.1,3.6,3.25,2.15,3.6,3.25,2.15,3.45,3.25,1.61,2.3,1.86,2.04,2.1,3.6,3.3,2.15,3.5,3.3,2.2,3.55,3.25,1.53,2.5,1.85,2.05
bundesliga,2020-2021,08/11/2020,Leverkusen,M'gladbach,4,3,15,15,5,6,6,2,15,12,4,2,0,0,H,2,2,D,2.2,3.5,3,2.3,3.5,3,2.4,3.35,2.9,1.66,2.2,2.05,1.85,2.7,3.6,2.5,2.75,3.5,2.5,2.75,3.5,2.5,1.53,2.5,2.08,1.82
bundesliga,2020-2021,21/11/2020,Bayern Munich,Werder Bremen,1,1,15,9,3,4,7,3,10,10,1,3,0,0,D,0,1,A,1.1,10,23,1.12,9.75,17.5,1.12,10,15,1.2,4.5,2.03,1.9,1.11,10,19,1.15,8.75,16,1.15,8.5,14,1.22,4.33,2,1.8
bundesliga,2020-2021,21/11/2020,Bielefeld,Leverkusen,1,2,1,10,1,4,0,10,6,10,0,1,0,0,A,0,1,A,5.75,4.6,1.5,5.75,4.2,1.57,5.25,4.3,1.57,1.66,2.2,1.99,1.94,5.5,4.75,1.5,6.25,4.5,1.5,6,4.4,1.5,1.66,2.2,2.03,1.9
bundesliga,2020-2021,21/11/2020,Hoffenheim,Stuttgart,3,3,13,20,8,9,3,4,15,18,3,2,0,0,D,1,2,A,2.3,3.75,2.8,2.3,3.75,2.7,2.35,3.75,2.7,1.44,2.75,2.1,1.83,2.2,4,2.8,2.15,3.8,2.9,2.25,3.85,2.85,1.36,3.2,2.03,1.9
bundesliga,2020-2021,21/11/2020,M'gladbach,Augsburg,1,1,15,10,6,5,2,1,7,12,1,4,0,1,D,1,0,H,1.5,4.5,6,1.5,4.75,5.75,1.5,4.6,6,1.57,2.37,1.82,2.11,1.5,4.5,6,1.53,4.5,5.75,1.55,4.4,5.5,1.57,2.37,1.9,2.03
bundesliga,2020-2021,21/11/2020,Schalke 04,Wolfsburg,0,2,13,19,6,8,6,4,12,11,0,1,0,0,A,0,2,A,3.8,3.6,1.95,3.75,3.5,2,3.6,3.6,2,1.8,2,1.92,2.01,3.75,3.6,1.9,3.8,3.6,1.95,3.55,3.6,2,1.72,2.1,1.92,2.01
bundesliga,2020-2021,21/11/2020,Ein Frankfurt,RB Leipzig,1,1,8,10,3,3,5,6,18,12,3,2,0,0,D,1,0,H,3.8,4,1.85,4,3.6,1.91,3.55,4,1.9,1.53,2.5,1.98,1.95,4.2,4,1.75,4.2,4.1,1.75,3.95,4,1.8,1.44,2.75,1.93,2
bundesliga,2020-2021,21/11/2020,Hertha,Dortmund,2,5,9,15,3,8,4,3,12,17,1,1,0,0,A,1,0,H,4.5,4.33,1.65,5,4.4,1.6,4.6,4.3,1.65,1.57,2.37,1.73,2.08,5.25,4.5,1.55,5.25,4.5,1.57,4.7,4.3,1.63,1.53,2.5,1.89,2.04
bundesliga,2020-2021,22/11/2020,Freiburg,Mainz,1,3,19,22,6,8,9,4,6,12,0,1,0,0,A,0,3,A,2.05,3.6,3.4,2.1,3.5,3.5,2.1,3.6,3.3,1.66,2.2,1.83,2.1,1.9,3.75,3.75,1.83,3.8,4.1,1.95,3.8,3.65,1.61,2.3,1.94,1.99
bundesliga,2020-2021,22/11/2020,FC Koln,Union Berlin,1,2,10,10,4,3,5,4,12,15,1,2,0,0,A,1,1,D,2.7,3.4,2.6,2.65,3.5,2.6,2.65,3.3,2.65,1.9,1.9,1.99,1.94,3.1,3.4,2.3,3.1,3.3,2.35,2.95,3.25,2.45,2,1.8,1.88,2.05
bundesliga,2020-2021,27/11/2020,Wolfsburg,Werder Bremen,5,3,12,5,6,4,0,5,12,12,2,3,0,1,H,3,2,H,1.8,3.6,4.33,1.87,3.7,4.1,1.9,3.6,3.9,1.89,2.01,1.91,1.99,1.85,3.6,4.2,1.87,3.7,4.1,1.95,3.65,3.7,1.72,2.1,1.93,1.97
bundesliga,2020-2021,28/11/2020,Augsburg,Freiburg,1,1,10,10,2,5,4,1,15,8,3,1,0,0,D,0,0,D,2.37,3.5,2.9,2.4,3.4,2.95,2.4,3.4,2.85,1.72,2.1,2.09,1.81,2.4,3.5,2.87,2.4,3.4,2.95,2.45,3.3,2.9,1.9,1.9,2.11,1.79
bundesliga,2020-2021,28/11/2020,Dortmund,FC Koln,1,2,14,7,4,5,6,2,11,10,1,2,0,0,A,0,1,A,1.2,7,13,1.22,7,12,1.22,7,12,1.44,2.75,1.87,2.03,1.2,6.5,12,1.22,6.75,12.5,1.25,6.25,10,1.4,3,2.06,1.84
bundesliga,2020-2021,28/11/2020,RB Leipzig,Bielefeld,2,1,15,13,7,3,6,7,13,15,2,2,0,0,H,1,0,H,1.2,7,13,1.22,6.75,11.5,1.22,6.5,12,1.44,2.75,2.06,1.84,1.25,6,13,1.25,6,12,1.25,6,11,1.61,2.3,2.05,1.85
bundesliga,2020-2021,28/11/2020,Stuttgart,Bayern Munich,1,3,15,14,4,6,4,3,11,13,0,0,0,0,A,1,2,A,9,6.25,1.28,8.75,6.5,1.28,8,6.25,1.3,1.25,4,1.94,1.96,9,7,1.25,8.75,6.5,1.28,8,6,1.3,1.22,4.33,2.11,1.79
bundesliga,2020-2021,28/11/2020,Union Berlin,Ein Frankfurt,3,3,15,12,7,5,4,5,12,16,2,3,0,0,D,2,2,D,2.5,3.4,2.7,2.5,3.5,2.75,2.5,3.5,2.7,1.66,2.2,1.87,2.03,2.3,3.4,2.9,2.35,3.5,2.95,2.4,3.4,2.9,1.72,2.1,2.03,1.87
bundesliga,2020-2021,28/11/2020,M'gladbach,Schalke 04,4,1,19,13,9,2,5,4,8,14,2,3,0,0,H,2,1,H,1.33,5.25,9,1.36,5.25,8,1.35,5.25,8,1.53,2.5,1.96,1.94,1.36,5,8,1.36,5.25,8,1.37,5.25,7.5,1.53,2.5,2.06,1.84
bundesliga,2020-2021,29/11/2020,Leverkusen,Hertha,0,0,14,5,2,3,6,1,16,19,2,1,0,0,D,0,0,D,1.72,4,4.5,1.78,3.8,4.5,1.75,4,4.2,1.57,2.37,1.98,1.92,1.9,3.9,3.6,1.85,3.8,4,1.85,3.9,3.8,1.57,2.37,1.96,1.94
bundesliga,2020-2021,29/11/2020,Mainz,Hoffenheim,1,1,10,9,4,5,11,5,16,10,0,0,0,1,D,1,0,H,3.25,3.8,2.05,3.3,3.6,2.15,3.15,3.75,2.1,1.44,2.75,2,1.8,3,4,2.1,3.1,4,2.1,2.95,3.95,2.15,1.36,3.2,1.95,1.95
