league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
la-liga,2017-2018,20/09/17,La Coruna,Alaves,1,0,15,8,3,3,5,2,16,19,0,2,0,0,H,1,0,H,1.91,3.3,4.5,1.91,3.4,4.33,1.9,3.5,4.1
la-liga,2017-2018,20/09/17,Leganes,Girona,0,0,12,10,1,0,6,3,19,20,2,3,0,0,D,0,0,D,2.15,3.2,3.7,2.2,3.25,3.5,2.2,3.25,3.4
la-liga,2017-2018,20/09/17,Real Madrid,Betis,0,1,27,12,7,4,12,3,13,11,0,3,0,0,A,0,0,D,1.13,10,17,1.11,10.5,18,1.1,9,27
la-liga,2017-2018,20/09/17,Sevilla,Las Palmas,1,0,14,6,9,0,12,0,21,8,2,2,0,0,H,0,0,D,1.4,4.75,7.5,1.42,4.75,7.5,1.45,4.4,7.2
la-liga,2017-2018,21/09/17,Celta,Getafe,1,1,8,10,4,3,3,2,9,21,2,4,0,0,D,1,0,H,1.8,3.6,4.5,1.78,3.75,4.5,1.75,3.6,4.8
la-liga,2017-2018,21/09/17,Levante,Sociedad,3,0,13,13,9,3,3,6,13,11,2,0,0,1,H,1,0,H,3.25,3.25,2.3,3.1,3.25,2.4,2.95,3.3,2.4
la-liga,2017-2018,21/09/17,Villarreal,Espanol,0,0,14,10,5,3,5,5,17,10,5,2,0,0,D,0,0,D,1.73,3.5,5.5,1.75,3.6,5,1.7,3.7,5
la-liga,2017-2018,23/09/17,Alaves,Real Madrid,1,2,8,21,3,7,5,13,19,19,5,2,0,0,A,1,2,A,17,7.5,1.17,14.5,7.5,1.18,13,7,1.2
la-liga,2017-2018,23/09/17,Ath Madrid,Sevilla,2,0,13,11,4,0,7,6,11,17,4,3,0,0,H,0,0,D,1.57,4,6.5,1.55,4,6.5,1.65,4,5
la-liga,2017-2018,23/09/17,Girona,Barcelona,0,3,13,9,2,5,9,3,21,5,3,0,0,0,A,0,1,A,12,6,1.25,12.5,6.5,1.22,15,6.5,1.2
la-liga,2017-2018,23/09/17,Malaga,Ath Bilbao,3,3,15,8,7,7,5,1,16,8,7,2,1,0,D,1,1,D,2.9,3.3,2.4,2.95,3.25,2.45,3.3,3.35,2.2
la-liga,2017-2018,24/09/17,Eibar,Celta,0,4,9,10,0,6,4,4,14,5,2,1,0,0,A,0,3,A,2.2,3.3,3.4,2.25,3.3,3.3,2.3,3.3,3.15
la-liga,2017-2018,24/09/17,Espanol,La Coruna,4,1,17,21,5,6,4,6,16,7,1,2,0,0,H,2,0,H,1.95,3.5,4,1.95,3.5,3.9,2,3.4,3.8
la-liga,2017-2018,24/09/17,Getafe,Villarreal,4,0,17,6,8,1,7,4,11,16,1,4,0,0,H,0,0,D,2.88,3.1,2.63,2.85,3.2,2.6,2.95,3.3,2.4
la-liga,2017-2018,24/09/17,Las Palmas,Leganes,0,2,8,9,3,3,3,2,10,15,1,3,0,0,A,0,0,D,2.05,3.25,3.8,2.1,3.25,3.7,2,3.4,3.8
la-liga,2017-2018,24/09/17,Sociedad,Valencia,2,3,18,13,6,4,7,6,11,13,3,7,1,1,A,1,1,D,2.3,3.4,3.1,2.2,3.6,3.1,2.2,3.4,3.25
la-liga,2017-2018,25/09/17,Betis,Levante,4,0,14,8,6,1,6,3,9,5,1,0,0,0,H,0,0,D,1.85,3.5,4.5,1.8,3.5,4.75,1.9,3.5,4.1
la-liga,2017-2018,29/09/17,Celta,Girona,3,3,16,10,9,6,5,6,9,17,2,5,0,0,D,2,2,D,1.67,3.6,5.75,1.72,3.6,5.25,1.65,3.8,5.3
la-liga,2017-2018,30/09/17,La Coruna,Getafe,2,1,15,10,9,3,8,5,16,22,6,3,0,0,H,0,0,D,2.25,3.25,3.4,2.15,3.3,3.3,2.3,3.3,3.15
la-liga,2017-2018,30/09/17,Leganes,Ath Madrid,0,0,7,11,3,2,2,6,13,13,2,1,0,0,D,0,0,D,7.5,3.75,1.55,7.25,3.6,1.53,6.5,4.2,1.5
la-liga,2017-2018,30/09/17,Levante,Alaves,0,2,13,8,0,3,8,4,11,18,2,4,0,0,A,0,1,A,1.83,3.5,4.5,1.72,3.6,4.75,1.75,3.6,4.8
la-liga,2017-2018,30/09/17,Sevilla,Malaga,2,0,12,11,5,4,4,6,11,12,2,1,0,0,H,0,0,D,1.36,5.5,7.5,1.33,4.75,9.25,1.35,5.3,8
la-liga,2017-2018,01/10/17,Barcelona,Las Palmas,3,0,22,10,10,1,8,3,10,11,5,1,0,0,H,0,0,D,1.08,11,26,1.06,11.5,23,1.07,12,26
la-liga,2017-2018,01/10/17,Real Madrid,Espanol,2,0,22,8,8,3,10,3,8,10,2,2,0,0,H,1,0,H,1.1,10,23,1.09,9.75,20,1.1,9,27
la-liga,2017-2018,01/10/17,Sociedad,Betis,4,4,17,10,6,6,12,5,9,18,3,3,0,0,D,2,2,D,1.95,3.6,3.8,1.85,3.6,4,1.9,3.5,4.1
la-liga,2017-2018,01/10/17,Valencia,Ath Bilbao,3,2,10,16,6,6,2,8,18,16,3,4,0,0,H,2,0,H,1.91,3.5,4.2,1.83,3.5,4.25,1.75,3.6,4.8
la-liga,2017-2018,01/10/17,Villarreal,Eibar,3,0,12,8,6,1,6,3,15,9,2,1,0,0,H,1,0,H,1.83,3.6,4.33,1.72,3.6,4.75,1.8,3.6,4.5
la-liga,2017-2018,13/10/17,Espanol,Levante,0,0,20,13,6,3,9,4,9,13,2,3,0,0,D,0,0,D,1.75,3.6,5,1.75,3.6,5,1.9,3.5,4.1
la-liga,2017-2018,14/10/17,Alaves,Sociedad,0,2,8,13,0,6,4,9,11,7,1,1,0,0,A,0,0,D,3.5,3.4,2.15,3.4,3.3,2.2,2.95,3.3,2.4
la-liga,2017-2018,14/10/17,Ath Bilbao,Sevilla,1,0,15,14,2,6,6,6,18,9,5,5,0,0,H,1,0,H,2.5,3.25,2.9,2.5,3.3,2.9,2.5,3.3,2.85
la-liga,2017-2018,14/10/17,Ath Madrid,Barcelona,1,1,5,15,4,7,2,1,12,10,3,2,0,0,D,1,0,H,3,3.4,2.38,2.95,3.4,2.4,2.95,3.3,2.4
la-liga,2017-2018,14/10/17,Getafe,Real Madrid,1,2,8,16,3,6,4,7,23,8,2,3,0,0,A,0,1,A,10,5.75,1.29,10.5,6.25,1.26,11,6,1.25
la-liga,2017-2018,15/10/17,Betis,Valencia,3,6,13,13,6,9,7,5,11,11,1,4,0,0,A,0,2,A,2.55,3.5,2.7,2.6,3.4,2.7,2.65,3.3,2.65
la-liga,2017-2018,15/10/17,Eibar,La Coruna,0,0,15,11,6,3,10,1,9,10,2,2,0,0,D,0,0,D,2,3.5,3.75,2.05,3.4,3.7,2.1,3.4,3.5
la-liga,2017-2018,15/10/17,Girona,Villarreal,1,2,14,5,3,2,8,1,12,20,3,4,0,0,A,1,2,A,2.8,3.2,2.6,2.75,3.2,2.65,2.65,3.3,2.65
la-liga,2017-2018,15/10/17,Malaga,Leganes,0,2,13,19,5,9,4,2,21,21,4,3,1,0,A,0,0,D,2.38,3,3.4,2.25,3.25,3.4,2.4,3.3,2.95
la-liga,2017-2018,16/10/17,Las Palmas,Celta,2,5,24,14,11,7,14,3,13,12,2,1,0,1,A,0,2,A,2.38,3.3,3.1,2.4,3.3,3,2.5,3.3,2.85
la-liga,2017-2018,21/10/17,Barcelona,Malaga,2,0,12,13,4,5,4,3,10,11,1,4,0,0,H,1,0,H,1.07,13,26,1.06,13,34,1.07,12,26
la-liga,2017-2018,21/10/17,Betis,Alaves,2,0,12,7,5,3,6,5,18,9,2,2,0,0,H,1,0,H,1.57,4,6,1.57,4.1,5.75,1.65,3.8,5.3
la-liga,2017-2018,21/10/17,Levante,Getafe,1,1,5,9,1,5,3,2,18,16,1,3,0,0,D,0,0,D,2.37,3.2,3.2,2.4,3.25,3.1,2.4,3.3,2.95
la-liga,2017-2018,21/10/17,Valencia,Sevilla,4,0,18,18,8,5,7,10,15,21,2,4,0,0,H,1,0,H,1.85,3.89,4,1.87,3.75,4,1.85,3.5,4.3
la-liga,2017-2018,22/10/17,Celta,Ath Madrid,0,1,19,4,8,2,4,4,13,19,3,5,0,0,A,0,1,A,4.2,3.39,1.95,4.5,3.4,1.87,4.1,3.5,1.9
la-liga,2017-2018,22/10/17,Leganes,Ath Bilbao,1,0,15,7,4,1,4,3,16,15,3,4,0,0,H,0,0,D,2.37,3.1,3.29,2.55,3,3.1,2.5,3.3,2.85
la-liga,2017-2018,22/10/17,Real Madrid,Eibar,3,0,15,9,7,2,5,2,9,7,1,1,0,0,H,2,0,H,1.09,11,23,1.08,12.5,23,1.1,9,27
la-liga,2017-2018,22/10/17,Villarreal,Las Palmas,4,0,25,16,9,5,9,6,14,9,1,5,0,0,H,0,0,D,1.5,4.2,7,1.53,4.25,6.25,1.55,4,6.2
la-liga,2017-2018,23/10/17,La Coruna,Girona,1,2,15,13,6,6,9,7,9,16,3,8,0,0,A,0,1,A,2.04,3.29,3.79,2,3.3,4,1.9,3.5,4.1
la-liga,2017-2018,23/10/17,Sociedad,Espanol,1,1,19,4,5,1,10,1,12,15,4,4,1,0,D,0,1,A,1.85,3.79,4,1.78,3.75,4.5,1.8,3.6,4.5
la-liga,2017-2018,28/10/17,Alaves,Valencia,1,2,16,7,6,2,6,4,19,18,5,1,0,0,A,0,1,A,6,3.75,1.6,5.25,3.9,1.67,5.7,3.9,1.6
la-liga,2017-2018,28/10/17,Ath Bilbao,Barcelona,0,2,17,17,5,5,6,4,15,12,1,4,0,0,A,0,1,A,7,4.5,1.44,6.5,4.6,1.48,6.5,4.2,1.5
la-liga,2017-2018,28/10/17,Ath Madrid,Villarreal,1,1,18,12,6,4,11,6,13,20,0,4,0,0,D,0,0,D,1.5,4,7.5,1.53,4.1,6.75,1.5,4.2,6.5
la-liga,2017-2018,28/10/17,Sevilla,Leganes,2,1,9,10,5,1,5,6,16,19,0,3,0,0,H,1,0,H,1.61,3.75,6,1.6,3.9,6,1.6,4,5.5
la-liga,2017-2018,29/10/17,Eibar,Levante,2,2,16,3,6,2,6,2,8,16,1,3,0,0,D,0,2,A,1.95,3.39,4.2,1.95,3.3,4.2,2.1,3.4,3.5
la-liga,2017-2018,29/10/17,Getafe,Sociedad,2,1,10,15,5,4,8,7,19,16,3,2,0,0,H,0,1,A,2.45,3.39,2.87,2.5,3.3,2.9,2.6,3.25,2.75
la-liga,2017-2018,29/10/17,Girona,Real Madrid,2,1,15,15,4,6,2,7,21,11,2,1,0,0,H,0,1,A,10,6.5,1.25,11,6.25,1.25,15,6.5,1.2
la-liga,2017-2018,29/10/17,Malaga,Celta,2,1,15,10,4,2,4,1,20,12,2,3,0,0,H,1,0,H,3.1,3.39,2.29,2.85,3.4,2.45,2.9,3.4,2.4
la-liga,2017-2018,30/10/17,Espanol,Betis,1,0,10,9,4,4,5,3,10,17,2,5,0,0,H,0,0,D,2.14,3.39,3.39,2.25,3.25,3.4,2.1,3.4,3.5
la-liga,2017-2018,30/10/17,Las Palmas,La Coruna,1,3,13,15,5,5,8,5,11,15,1,1,0,0,A,1,1,D,2.04,3.5,3.6,2.2,3.5,3.2,2.2,3.35,3.3
la-liga,2017-2018,03/11/17,Betis,Getafe,2,2,15,9,4,2,4,6,10,14,2,6,0,0,D,0,2,A,2,3.5,3.79,2,3.6,3.7,2,3.4,3.8
la-liga,2017-2018,04/11/17,Alaves,Espanol,1,0,17,9,6,3,3,8,29,9,7,2,0,1,H,1,0,H,2.87,3.1,2.7,2.9,3.1,2.6,2.65,3.3,2.65
la-liga,2017-2018,04/11/17,Barcelona,Sevilla,2,1,18,8,6,3,3,3,10,12,1,0,0,0,H,1,0,H,1.19,7.5,12,1.19,7.75,12,1.22,7,11
la-liga,2017-2018,04/11/17,La Coruna,Ath Madrid,0,1,14,11,1,3,4,4,17,10,4,2,0,0,A,0,0,D,4.75,3.6,1.8,4.75,3.6,1.78,4.7,3.9,1.7
la-liga,2017-2018,04/11/17,Valencia,Leganes,3,0,13,13,7,6,4,7,11,13,1,2,0,0,H,1,0,H,1.5,4.33,6.5,1.5,4.33,6.5,1.45,4.5,7
la-liga,2017-2018,05/11/17,Celta,Ath Bilbao,3,1,11,14,5,5,3,6,13,17,2,3,0,0,H,3,1,H,2.1,3.5,3.5,2.1,3.4,3.6,2.2,3.35,3.3
la-liga,2017-2018,05/11/17,Levante,Girona,1,2,7,10,4,5,7,2,10,16,3,4,0,0,A,0,0,D,2.39,3.29,3,2.4,3.2,3.1,2.2,3.35,3.3
la-liga,2017-2018,05/11/17,Real Madrid,Las Palmas,3,0,27,2,9,1,9,2,9,9,2,1,0,0,H,1,0,H,1.08,13,19,1.06,13.5,29,1.07,12,26
la-liga,2017-2018,05/11/17,Sociedad,Eibar,3,1,10,9,6,5,3,6,10,17,0,3,0,0,H,2,0,H,1.61,4,5.5,1.6,4,5.75,1.6,4,5.5
la-liga,2017-2018,05/11/17,Villarreal,Malaga,2,0,14,10,3,2,6,4,18,12,2,4,0,0,H,0,0,D,1.53,4.33,6,1.53,4.4,6,1.45,4.4,7.2
la-liga,2017-2018,17/11/17,Girona,Sociedad,1,1,14,14,4,5,3,6,28,10,4,2,0,0,D,0,1,A,2.89,3.5,2.37,2.75,3.5,2.5,2.6,3.3,2.7
la-liga,2017-2018,18/11/17,Ath Madrid,Real Madrid,0,0,7,14,1,3,7,9,21,6,6,2,0,0,D,0,0,D,3.2,3.39,2.25,3.3,3.3,2.25,2.95,3.3,2.4
la-liga,2017-2018,18/11/17,Getafe,Alaves,4,1,13,11,8,5,4,5,18,14,3,3,0,0,H,2,0,H,1.8,3.5,4.75,1.78,3.5,5,1.75,3.6,4.8
la-liga,2017-2018,18/11/17,Leganes,Barcelona,0,3,18,11,7,7,6,3,25,10,1,2,0,0,A,0,1,A,9.5,5.25,1.33,10.5,5.25,1.3,9.5,5.5,1.3
la-liga,2017-2018,18/11/17,Sevilla,Celta,2,1,12,11,5,5,1,2,20,17,3,2,0,0,H,1,1,D,1.72,3.79,4.75,1.72,3.9,4.75,1.8,3.6,4.5
la-liga,2017-2018,19/11/17,Ath Bilbao,Villarreal,1,1,15,7,3,4,9,7,10,16,1,3,0,0,D,0,1,A,2.25,3.29,3.29,2.25,3.3,3.3,2.3,3.3,3.15
la-liga,2017-2018,19/11/17,Espanol,Valencia,0,2,12,7,4,3,3,4,11,17,0,4,0,0,A,0,0,D,3.2,3.29,2.29,3.2,3.4,2.25,3.5,3.4,2.1
la-liga,2017-2018,19/11/17,Las Palmas,Levante,0,2,10,11,5,6,3,5,9,22,1,4,0,0,A,0,0,D,1.95,3.5,4,1.91,3.5,4.1,2,3.4,3.8
la-liga,2017-2018,19/11/17,Malaga,La Coruna,3,2,14,12,5,4,5,4,16,15,4,5,0,0,H,1,1,D,2.37,3.29,3.1,2.3,3.25,3.25,2.2,3.35,3.3
la-liga,2017-2018,20/11/17,Eibar,Betis,5,0,17,4,7,0,5,2,10,9,2,2,0,1,H,2,0,H,2.39,3.29,3,2.45,3.4,2.9,2.4,3.3,2.95
la-liga,2017-2018,24/11/17,Celta,Leganes,1,0,14,9,7,2,3,4,13,16,2,3,0,0,H,1,0,H,1.95,3.25,4.33,1.95,3.3,4.25,1.9,3.5,4.1
la-liga,2017-2018,25/11/17,Alaves,Eibar,1,2,6,11,2,6,2,5,18,19,7,3,1,1,A,0,1,A,2.5,3.1,3.1,2.55,3.1,3,2.5,3.2,2.9
la-liga,2017-2018,25/11/17,Betis,Girona,2,2,12,13,6,7,3,5,9,16,2,1,0,0,D,0,1,A,2,3.6,3.75,2,3.7,3.6,2,3.4,3.8
la-liga,2017-2018,25/11/17,Levante,Ath Madrid,0,5,17,16,2,11,2,3,11,14,2,1,0,0,A,0,2,A,7.5,3.75,1.53,7.75,3.9,1.5,5.7,3.9,1.6
la-liga,2017-2018,25/11/17,Real Madrid,Malaga,3,2,16,9,9,3,6,0,15,13,1,2,0,0,H,2,1,H,1.08,13,21,1.09,12,20,1.1,9,27
la-liga,2017-2018,26/11/17,La Coruna,Ath Bilbao,2,2,14,10,4,3,5,2,11,14,4,1,0,0,D,1,1,D,2.75,3.29,2.6,2.75,3.2,2.65,2.6,3.25,2.75
la-liga,2017-2018,26/11/17,Sociedad,Las Palmas,2,2,16,8,3,7,11,3,22,14,4,3,1,0,D,1,1,D,1.44,4.75,7,1.4,5,7.25,1.45,4.5,7
la-liga,2017-2018,26/11/17,Valencia,Barcelona,1,1,8,12,1,8,3,9,12,11,4,0,0,0,D,0,0,D,4,3.89,1.85,4,3.8,1.87,3.6,3.6,2
la-liga,2017-2018,26/11/17,Villarreal,Sevilla,2,3,19,15,4,4,6,6,9,17,4,3,1,0,A,1,0,H,2.37,3.39,3,2.45,3.2,3,2.4,3.3,2.95
la-liga,2017-2018,27/11/17,Espanol,Getafe,1,0,10,7,5,4,6,4,12,18,3,6,0,0,H,0,0,D,2,3.39,3.79,2,3.3,4,2.2,3.2,3.5
la-liga,2017-2018,01/12/17,Malaga,Levante,0,0,18,3,2,3,7,2,12,15,1,3,0,0,D,0,0,D,1.72,3.79,4.75,1.75,3.6,5,1.85,3.5,4.3
la-liga,2017-2018,02/12/17,Ath Bilbao,Real Madrid,0,0,11,19,4,4,3,5,20,13,2,5,0,1,D,0,0,D,7.5,4.5,1.44,6.75,4.75,1.45,6,4.5,1.5
la-liga,2017-2018,02/12/17,Ath Madrid,Sociedad,2,1,16,10,10,2,5,6,12,10,1,2,0,0,H,0,1,A,1.5,3.89,7.5,1.5,4.25,6.75,1.5,4.2,6.5
la-liga,2017-2018,02/12/17,Barcelona,Celta,2,2,21,10,7,5,4,1,11,12,3,6,0,0,D,1,1,D,1.12,10,17,1.11,9.75,21,1.15,8,16
la-liga,2017-2018,02/12/17,Sevilla,La Coruna,2,0,10,11,6,3,6,7,12,16,1,3,0,0,H,1,0,H,1.44,4.5,7.5,1.42,4.75,7.25,1.4,4.8,7.5
la-liga,2017-2018,03/12/17,Eibar,Espanol,3,1,10,6,5,3,3,2,13,16,3,3,0,0,H,2,0,H,2.37,3.1,3.29,2.4,3.1,3.2,2.4,3.3,2.95
la-liga,2017-2018,03/12/17,Getafe,Valencia,1,0,11,13,3,6,5,12,18,11,8,4,1,0,H,0,0,D,3,3.39,2.29,3,3.4,2.35,3.15,3.3,2.3
la-liga,2017-2018,03/12/17,Las Palmas,Betis,1,0,21,8,7,2,6,4,12,21,1,7,0,1,H,1,0,H,2.2,3.5,3.1,2.2,3.6,3.1,2.2,3.35,3.3
la-liga,2017-2018,03/12/17,Leganes,Villarreal,3,1,12,12,5,4,5,6,11,17,2,4,0,0,H,0,0,D,2.79,3.25,2.62,2.8,3.2,2.6,2.7,3.3,2.6
la-liga,2017-2018,04/12/17,Girona,Alaves,2,3,11,9,3,4,6,5,8,13,1,2,0,0,A,0,0,D,1.6,3.79,6,1.65,3.9,5.25,1.7,3.7,5
