league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
la-liga,2018-2019,25/08/2018,Ath Madrid,Vallecano,1,0,9,13,2,3,8,5,7,8,1,1,0,0,H,0,0,D,1.16,7,21,1.17,7.25,18,1.17,7.2,18.5
la-liga,2018-2019,25/08/2018,Valladolid,Barcelona,0,1,7,10,4,5,6,10,13,11,1,1,0,0,A,0,0,D,17,7.5,1.16,15,7,1.19,13,7,1.2
la-liga,2018-2019,26/08/2018,Espanol,Valencia,2,0,19,16,9,4,6,10,16,12,1,1,0,0,H,0,0,D,3.25,3.2,2.37,2.95,3.3,2.45,3.1,3.3,2.35
la-liga,2018-2019,26/08/2018,Girona,Real Madrid,1,4,10,20,5,8,4,7,13,11,2,3,0,0,A,1,1,D,8,5.5,1.36,9.25,4.75,1.36,7,5.2,1.4
la-liga,2018-2019,26/08/2018,Sevilla,Villarreal,0,0,19,14,2,6,4,5,13,14,3,2,0,0,D,0,0,D,1.72,4.2,4.33,1.72,3.9,4.75,1.75,3.9,4.45
la-liga,2018-2019,27/08/2018,Ath Bilbao,Huesca,2,2,14,9,4,4,3,2,17,17,2,2,0,0,D,0,0,D,1.61,3.6,6.5,1.6,3.75,6.5,1.63,3.8,5.7
la-liga,2018-2019,27/08/2018,Levante,Celta,1,2,15,21,6,9,7,7,14,8,2,3,0,0,A,0,2,A,2.4,3.25,3,2.5,3.25,2.95,2.45,3.25,2.95
la-liga,2018-2019,31/08/2018,Eibar,Sociedad,2,1,8,7,2,2,4,2,18,15,3,2,0,0,H,1,1,D,2.75,3.25,2.62,2.75,3.2,2.65,2.95,3.2,2.5
la-liga,2018-2019,31/08/2018,Getafe,Valladolid,0,0,12,7,3,4,6,7,22,14,3,1,0,0,D,0,0,D,1.9,3.2,4.75,1.85,3.25,5,1.9,3.2,4.7
la-liga,2018-2019,31/08/2018,Villarreal,Girona,0,1,13,14,3,6,7,2,15,11,3,2,0,0,A,0,0,D,1.57,4,6,1.55,4.2,6,1.65,3.8,5.4
la-liga,2018-2019,01/09/2018,Celta,Ath Madrid,2,0,10,9,4,0,2,8,12,14,4,5,0,1,H,0,0,D,5.5,3.4,1.75,5,3.6,1.75,4.8,3.7,1.75
la-liga,2018-2019,01/09/2018,Real Madrid,Leganes,4,1,17,8,8,3,8,1,11,11,1,1,0,0,H,1,1,D,1.12,9,21,1.12,8.75,23,1.12,9,20
la-liga,2018-2019,02/09/2018,Alaves,Espanol,2,1,8,11,5,7,0,12,19,13,4,3,0,0,H,0,1,A,2.9,3.1,2.54,2.85,3.1,2.65,2.7,3.1,2.8
la-liga,2018-2019,02/09/2018,Barcelona,Huesca,8,2,31,7,15,3,9,4,6,12,1,2,0,0,H,3,2,H,1.08,11,29,1.06,12,36,1.07,13,26
la-liga,2018-2019,02/09/2018,Betis,Sevilla,1,0,11,8,3,2,5,8,15,17,3,6,0,1,H,0,0,D,2.8,3.5,2.45,2.8,3.5,2.45,2.8,3.4,2.5
la-liga,2018-2019,02/09/2018,Levante,Valencia,2,2,13,18,4,5,3,5,14,10,4,2,1,0,D,2,1,H,3.75,3.4,2,3.7,3.3,2.1,3.4,3.3,2.2
la-liga,2018-2019,14/09/2018,Huesca,Vallecano,0,1,14,14,4,2,6,3,16,18,2,1,0,0,A,0,1,A,2.14,3.5,3.4,2.1,3.6,3.4,2.2,3.55,3.2
la-liga,2018-2019,15/09/2018,Ath Bilbao,Real Madrid,1,1,11,16,3,6,1,2,18,6,6,2,0,0,D,1,0,H,6,4.33,1.53,5.5,4.4,1.57,5.2,4.45,1.57
la-liga,2018-2019,15/09/2018,Ath Madrid,Eibar,1,1,18,12,9,3,14,3,5,21,2,2,0,0,D,0,0,D,1.36,4.33,12,1.36,4.6,10,1.35,4.7,10
la-liga,2018-2019,15/09/2018,Sociedad,Barcelona,1,2,8,12,5,6,1,6,18,8,1,1,0,0,A,1,0,H,7,5.25,1.4,7,5.25,1.4,6.5,4.7,1.45
la-liga,2018-2019,15/09/2018,Valencia,Betis,0,0,12,11,2,6,5,4,22,9,6,3,0,0,D,0,0,D,1.75,3.75,4.75,1.75,3.9,4.5,1.7,3.75,5
la-liga,2018-2019,16/09/2018,Espanol,Levante,1,0,22,16,9,4,5,4,17,13,1,2,0,0,H,0,0,D,1.72,3.6,5.25,1.78,3.5,5,1.8,3.6,4.5
la-liga,2018-2019,16/09/2018,Leganes,Villarreal,0,1,16,9,3,3,6,1,16,9,4,3,0,0,A,0,0,D,3,3.1,2.54,3.1,3.1,2.5,3,3.1,2.5
la-liga,2018-2019,16/09/2018,Sevilla,Getafe,0,2,15,10,1,5,7,1,10,22,3,6,0,0,A,0,2,A,1.55,4,7,1.53,4.1,6.5,1.57,4.05,5.9
la-liga,2018-2019,16/09/2018,Valladolid,Alaves,0,1,15,10,5,4,7,2,9,12,3,2,0,0,A,0,0,D,2.2,3.1,3.6,2.15,3.1,3.8,2.2,3.05,3.7
la-liga,2018-2019,17/09/2018,Girona,Celta,3,2,11,20,6,7,3,1,15,11,1,3,0,1,H,2,1,H,2.4,3.3,3,2.35,3.3,3.1,2.35,3.4,2.95
la-liga,2018-2019,21/09/2018,Huesca,Sociedad,0,1,13,7,3,1,7,5,16,12,5,3,0,2,A,0,0,D,3.6,3.4,2.1,3.6,3.4,2.1,3.3,3.4,2.2
la-liga,2018-2019,22/09/2018,Celta,Valladolid,3,3,12,14,5,4,7,8,9,11,2,2,0,0,D,2,1,H,1.75,3.5,5.25,1.67,3.75,5.5,1.73,3.65,5
la-liga,2018-2019,22/09/2018,Eibar,Leganes,1,0,14,4,3,2,5,2,16,17,1,1,0,0,H,0,0,D,2.04,3.2,4,2.1,3.2,3.8,2.05,3.2,4
la-liga,2018-2019,22/09/2018,Getafe,Ath Madrid,0,2,11,7,2,4,1,5,12,15,1,2,1,0,A,0,1,A,5,3.3,1.8,5,3.2,1.85,5,3.2,1.85
la-liga,2018-2019,22/09/2018,Real Madrid,Espanol,1,0,19,10,5,3,8,3,5,16,2,2,0,0,H,1,0,H,1.18,7,15,1.19,7.5,13.5,1.2,7,13
la-liga,2018-2019,22/09/2018,Vallecano,Alaves,1,5,13,11,4,7,8,4,14,12,1,2,1,0,A,1,2,A,2.04,3.4,3.6,2.15,3.3,3.6,2.2,3.4,3.3
la-liga,2018-2019,23/09/2018,Barcelona,Girona,2,2,22,7,11,6,8,2,9,16,3,5,1,0,D,1,1,D,1.08,11,21,1.08,11.5,26,1.1,9.1,28
la-liga,2018-2019,23/09/2018,Betis,Ath Bilbao,2,2,15,7,3,4,6,1,13,20,2,7,0,1,D,0,2,A,2.14,3.3,3.6,2.2,3.4,3.3,2.2,3.4,3.35
la-liga,2018-2019,23/09/2018,Levante,Sevilla,2,6,19,20,10,9,8,4,5,18,1,1,0,0,A,1,4,A,3.5,3.6,2.04,3.4,3.4,2.15,3.3,3.65,2.1
la-liga,2018-2019,23/09/2018,Villarreal,Valencia,0,0,11,12,1,2,8,6,12,12,4,1,0,1,D,0,0,D,2.25,3.25,3.3,2.35,3.4,3,2.45,3.4,2.85
la-liga,2018-2019,25/09/2018,Ath Madrid,Huesca,3,0,17,8,5,1,4,3,1,14,0,2,0,0,H,3,0,H,1.22,6,15,1.22,6.25,15,1.22,6.2,13.5
la-liga,2018-2019,25/09/2018,Espanol,Eibar,1,0,9,8,5,1,4,3,8,8,2,2,0,0,H,0,0,D,1.9,3.3,4.5,1.91,3.3,4.4,1.95,3.2,4.4
la-liga,2018-2019,25/09/2018,Sociedad,Vallecano,2,2,16,11,6,6,8,5,12,18,4,3,0,0,D,1,2,A,1.61,4,5.5,1.62,4,5.5,1.65,4,5
la-liga,2018-2019,26/09/2018,Ath Bilbao,Villarreal,0,3,12,19,2,6,6,4,3,14,1,1,0,0,A,0,0,D,2.25,3.3,3.3,2.2,3.3,3.4,2.15,3.35,3.45
la-liga,2018-2019,26/09/2018,Leganes,Barcelona,2,1,10,9,6,5,4,5,15,11,4,2,0,0,H,0,1,A,12,6,1.25,10.5,6.25,1.26,11,6.1,1.25
la-liga,2018-2019,26/09/2018,Sevilla,Real Madrid,3,0,16,21,7,3,5,6,16,12,3,4,0,0,H,3,0,H,4.33,4.2,1.72,4.33,4.2,1.72,4.05,4.2,1.75
la-liga,2018-2019,26/09/2018,Valencia,Celta,1,1,14,9,5,3,0,2,18,7,1,3,0,0,D,1,0,H,1.66,4,4.75,1.7,4,4.75,1.85,3.8,4
la-liga,2018-2019,27/09/2018,Alaves,Getafe,1,1,15,13,2,5,5,7,8,22,4,2,0,0,D,0,0,D,2.8,3,2.75,2.8,3,2.75,2.8,2.9,2.85
la-liga,2018-2019,27/09/2018,Girona,Betis,0,1,8,14,2,6,5,1,17,14,1,3,0,0,A,0,0,D,2.5,3.3,2.87,2.55,3.4,2.75,2.5,3.4,2.8
la-liga,2018-2019,27/09/2018,Valladolid,Levante,2,1,20,9,6,4,8,6,17,10,1,4,0,1,H,0,0,D,2.04,3.5,3.6,2.05,3.5,3.6,2.05,3.45,3.6
la-liga,2018-2019,28/09/2018,Vallecano,Espanol,2,2,11,12,5,5,5,3,13,16,3,3,0,0,D,1,2,A,2.8,3.3,2.6,2.7,3.2,2.75,2.75,3.25,2.65
la-liga,2018-2019,29/09/2018,Barcelona,Ath Bilbao,1,1,20,8,8,2,4,3,9,18,3,3,0,0,D,0,1,A,1.16,7.5,17,1.16,8,16.5,1.17,7.5,15
la-liga,2018-2019,29/09/2018,Eibar,Sevilla,1,3,15,7,2,5,6,3,16,9,2,3,0,0,A,0,0,D,3.3,3.4,2.2,3.2,3.5,2.2,3.2,3.4,2.25
la-liga,2018-2019,29/09/2018,Real Madrid,Ath Madrid,0,0,15,8,6,3,8,6,7,17,3,4,0,0,D,0,0,D,2,3.5,3.75,2.1,3.4,3.6,2.1,3.4,3.5
la-liga,2018-2019,29/09/2018,Sociedad,Valencia,0,1,10,9,5,2,3,0,13,18,3,5,0,0,A,0,1,A,2.2,3.4,3.2,2.25,3.4,3.2,2.3,3.4,3.1
la-liga,2018-2019,30/09/2018,Betis,Leganes,1,0,17,11,4,5,7,1,7,10,0,4,0,0,H,0,0,D,1.64,3.8,5.5,1.67,3.8,5.25,1.67,3.75,5.3
la-liga,2018-2019,30/09/2018,Huesca,Girona,1,1,13,14,6,4,5,5,14,14,4,2,0,0,D,0,1,A,2.5,3.3,2.9,2.55,3.2,2.9,2.45,3.2,3
la-liga,2018-2019,30/09/2018,Levante,Alaves,2,1,14,14,4,2,9,4,22,19,7,1,0,0,H,2,1,H,2.14,3.5,3.3,2.2,3.3,3.4,2.15,3.4,3.35
la-liga,2018-2019,30/09/2018,Villarreal,Valladolid,0,1,27,9,7,3,7,2,17,12,3,3,0,0,A,0,0,D,1.53,4,6.5,1.55,3.9,6.75,1.55,4.05,6.2
la-liga,2018-2019,01/10/2018,Celta,Getafe,1,1,8,12,2,4,3,9,13,15,2,2,0,0,D,1,0,H,2,3.5,3.8,2,3.3,4,2,3.35,4
la-liga,2018-2019,05/10/2018,Ath Bilbao,Sociedad,1,3,13,6,5,3,11,0,15,19,6,5,0,0,A,1,1,D,2.04,3.4,3.8,2.05,3.4,3.75,2.2,3.2,3.5
la-liga,2018-2019,06/10/2018,Alaves,Real Madrid,1,0,8,13,4,6,4,3,20,10,1,0,0,0,H,0,0,D,9,4.75,1.36,7.75,4.75,1.4,7,4.5,1.45
la-liga,2018-2019,06/10/2018,Getafe,Levante,0,1,15,12,4,3,10,2,17,18,4,5,1,0,A,0,0,D,1.72,3.6,5.25,1.72,3.6,5.25,1.75,3.7,4.8
la-liga,2018-2019,06/10/2018,Girona,Eibar,2,3,10,12,3,4,4,9,9,17,3,6,0,0,A,2,2,D,2.1,3.2,3.8,2.15,3.3,3.6,2.1,3.25,3.7
la-liga,2018-2019,06/10/2018,Leganes,Vallecano,1,0,13,6,4,2,6,4,12,12,1,4,0,1,H,1,0,H,2,3.3,4,2.1,3.25,3.75,2.1,3.3,3.6
la-liga,2018-2019,07/10/2018,Ath Madrid,Betis,1,0,13,5,5,0,6,4,16,10,5,3,0,0,H,0,0,D,1.44,4,9,1.48,3.9,8.25,1.5,3.9,7.6
la-liga,2018-2019,07/10/2018,Espanol,Villarreal,3,1,28,13,12,6,10,3,13,8,3,2,0,0,H,1,1,D,2.25,3.2,3.4,2.25,3.2,3.4,2.3,3.2,3.3
la-liga,2018-2019,07/10/2018,Sevilla,Celta,2,1,12,13,3,5,8,8,14,9,3,4,0,1,H,1,0,H,1.53,4.33,6,1.55,4.5,5.5,1.55,4.2,5.9
la-liga,2018-2019,07/10/2018,Valencia,Barcelona,1,1,10,10,3,5,5,2,11,6,2,2,0,0,D,1,1,D,4.75,4.2,1.64,4.6,4.1,1.7,4.6,4.3,1.65
la-liga,2018-2019,07/10/2018,Valladolid,Huesca,1,0,9,11,3,1,6,2,9,13,1,2,0,0,H,1,0,H,1.9,3.5,4.2,1.9,3.5,4.25,1.93,3.4,4.2
la-liga,2018-2019,19/10/2018,Celta,Alaves,0,1,19,9,9,2,6,2,9,12,2,3,0,0,A,0,0,D,1.66,4,5,1.75,3.75,4.75,1.85,3.5,4.4
la-liga,2018-2019,20/10/2018,Barcelona,Sevilla,4,2,23,19,9,7,5,7,10,16,0,1,0,0,H,2,0,H,1.33,6,7.5,1.34,6,7.25,1.35,5.8,7
la-liga,2018-2019,20/10/2018,Real Madrid,Levante,1,2,34,6,12,2,15,1,10,19,1,2,0,0,A,0,2,A,1.14,8.5,19,1.15,8.75,16,1.17,8.3,14.5
la-liga,2018-2019,20/10/2018,Valencia,Leganes,1,1,18,7,4,5,10,1,9,13,1,2,0,0,D,0,0,D,1.5,4,7.5,1.55,4,6.5,1.65,4,5.1
la-liga,2018-2019,20/10/2018,Villarreal,Ath Madrid,1,1,18,15,6,4,8,7,16,9,3,1,0,0,D,0,0,D,3.8,3.1,2.14,3.6,3.1,2.2,3.8,3.15,2.15
la-liga,2018-2019,21/10/2018,Betis,Valladolid,0,1,20,6,4,2,9,6,7,10,0,4,0,0,A,0,1,A,1.61,3.8,6,1.65,3.75,5.5,1.7,3.8,4.9
la-liga,2018-2019,21/10/2018,Eibar,Ath Bilbao,1,1,18,6,6,3,8,2,7,13,2,3,0,0,D,1,1,D,2.7,3.2,2.75,2.75,3.1,2.75,2.7,3.1,2.75
la-liga,2018-2019,21/10/2018,Huesca,Espanol,0,2,10,6,2,2,6,4,21,14,3,3,0,0,A,0,1,A,3.5,3.3,2.14,3.6,3.3,2.15,3.6,3.35,2.1
la-liga,2018-2019,21/10/2018,Vallecano,Getafe,1,2,10,5,3,2,6,2,14,25,5,5,1,0,A,0,0,D,2.9,3.3,2.5,2.9,3.25,2.5,2.95,3.15,2.55
la-liga,2018-2019,22/10/2018,Sociedad,Girona,0,0,14,12,8,2,7,6,14,15,3,1,0,0,D,0,0,D,1.72,3.75,5,1.67,4,5,1.7,3.8,4.9
la-liga,2018-2019,24/10/2018,Vallecano,Ath Bilbao,1,1,11,12,3,4,5,4,14,9,1,1,0,0,D,1,0,H,3.3,3.3,2.25,3.3,3.3,2.25,3.25,3.35,2.25
la-liga,2018-2019,26/10/2018,Valladolid,Espanol,1,1,15,11,2,4,5,2,16,16,4,2,0,0,D,0,1,A,3.4,3.1,2.25,3.1,3.2,2.4,2.75,3.25,2.6
la-liga,2018-2019,27/10/2018,Ath Bilbao,Valencia,0,0,13,11,2,3,5,2,25,22,2,5,0,0,D,0,0,D,2.5,3.3,2.87,2.55,3.3,2.85,2.4,3.3,2.95
la-liga,2018-2019,27/10/2018,Ath Madrid,Sociedad,2,0,14,7,4,0,10,1,10,7,2,1,0,0,H,1,0,H,1.53,3.8,7.5,1.55,3.8,7,1.5,3.9,7.6
la-liga,2018-2019,27/10/2018,Celta,Eibar,4,0,10,17,6,5,2,8,9,8,0,0,0,0,H,2,0,H,2.14,3.3,3.6,2.1,3.4,3.6,2.1,3.4,3.5
la-liga,2018-2019,27/10/2018,Girona,Vallecano,2,1,14,14,6,5,4,7,11,16,1,3,1,0,H,2,0,H,1.85,3.5,4.5,1.83,3.6,4.4,1.8,3.6,4.5
la-liga,2018-2019,27/10/2018,Levante,Leganes,2,0,9,21,4,6,3,2,12,14,2,2,0,0,H,1,0,H,2.1,3.25,3.75,2.15,3.4,3.4,2.2,3.3,3.4
la-liga,2018-2019,28/10/2018,Alaves,Villarreal,2,1,19,9,6,2,8,4,9,11,1,1,0,0,H,0,1,A,3,3.2,2.5,3.1,3.2,2.4,2.65,3.3,2.65
la-liga,2018-2019,28/10/2018,Barcelona,Real Madrid,5,1,13,15,8,4,4,2,17,14,2,2,0,0,H,2,0,H,1.95,3.8,3.6,1.95,3.8,3.6,2.1,3.6,3.3
la-liga,2018-2019,28/10/2018,Getafe,Betis,2,0,16,7,7,3,5,4,9,14,1,2,0,0,H,0,0,D,2.4,3.1,3.25,2.4,3.1,3.2,2.4,3.05,3.25
la-liga,2018-2019,28/10/2018,Sevilla,Huesca,2,1,15,11,4,2,4,2,9,14,2,3,0,0,H,0,0,D,1.22,6.5,13,1.26,5.75,12.5,1.22,6.5,12.5
la-liga,2018-2019,03/11/2018,Leganes,Ath Madrid,1,1,8,9,3,4,4,7,18,12,4,2,0,0,D,0,0,D,5.75,3.4,1.72,6,3.3,1.72,5.5,3.25,1.77
la-liga,2018-2019,03/11/2018,Real Madrid,Valladolid,2,0,16,12,7,2,8,6,14,7,1,0,0,0,H,0,0,D,1.16,8,15,1.18,7.25,15.5,1.2,7.1,13
la-liga,2018-2019,03/11/2018,Valencia,Girona,0,1,27,5,9,3,11,2,14,13,4,4,0,0,A,0,0,D,1.5,4,7.5,1.5,4.1,7,1.65,3.8,5.4
la-liga,2018-2019,03/11/2018,Vallecano,Barcelona,2,3,11,9,5,5,3,1,23,11,4,2,0,0,A,1,1,D,9.5,6,1.28,10,6,1.28,9.6,5.5,1.3
la-liga,2018-2019,04/11/2018,Betis,Celta,3,3,14,14,6,7,4,4,12,11,4,2,0,0,D,1,0,H,1.8,3.8,4.5,1.83,3.8,4.2,2,3.4,3.8
la-liga,2018-2019,04/11/2018,Eibar,Alaves,2,1,23,9,8,3,13,1,11,7,4,0,1,1,H,0,1,A,2.04,3.3,3.9,2.1,3.3,3.7,2.3,3.3,3.15
la-liga,2018-2019,04/11/2018,Huesca,Getafe,1,1,18,8,7,2,10,2,18,13,5,3,0,0,D,0,0,D,3.6,3.3,2.1,3.6,3.25,2.15,3.6,3.1,2.2
la-liga,2018-2019,04/11/2018,Sociedad,Sevilla,0,0,10,8,1,1,7,7,8,17,1,3,0,0,D,0,0,D,2.75,3.5,2.45,2.85,3.5,2.4,2.85,3.55,2.4
la-liga,2018-2019,04/11/2018,Villarreal,Levante,1,1,23,13,4,2,5,4,14,10,3,3,0,0,D,0,0,D,1.55,4,6,1.57,4.2,5.75,1.7,3.8,5
la-liga,2018-2019,05/11/2018,Espanol,Ath Bilbao,1,0,8,10,3,2,2,1,15,13,1,3,0,0,H,1,0,H,2,3.3,4,1.95,3.3,4.2,1.97,3.35,4.05
la-liga,2018-2019,09/11/2018,Levante,Sociedad,1,3,17,15,2,4,6,4,17,12,6,1,0,0,A,1,0,H,2.62,3.4,2.62,2.65,3.4,2.65,2.65,3.4,2.65
la-liga,2018-2019,10/11/2018,Ath Madrid,Ath Bilbao,3,2,9,6,3,5,12,2,8,15,5,4,0,1,H,0,1,A,1.44,4,9,1.45,4,9,1.45,4.3,7.5
la-liga,2018-2019,10/11/2018,Getafe,Valencia,0,1,17,7,3,3,6,4,23,8,3,3,1,0,A,0,0,D,2.75,3.1,2.75,2.8,3.1,2.7,2.7,3.2,2.7
la-liga,2018-2019,10/11/2018,Girona,Leganes,0,0,5,10,0,1,0,6,13,13,1,4,0,0,D,0,0,D,2.04,3.2,3.75,2.15,3.2,3.7,2.15,3.15,3.65
la-liga,2018-2019,10/11/2018,Valladolid,Eibar,0,0,9,16,1,6,4,4,16,15,2,4,0,1,D,0,0,D,2.3,3.3,3.25,2.3,3.25,3.25,2.3,3.2,3.25
la-liga,2018-2019,11/11/2018,Alaves,Huesca,2,1,13,9,5,2,5,4,20,13,3,4,0,0,H,1,1,D,1.8,3.6,4.33,1.83,3.5,4.6,1.7,3.8,5
la-liga,2018-2019,11/11/2018,Barcelona,Betis,3,4,20,15,5,8,10,5,13,11,4,2,1,0,A,0,2,A,1.18,7,13,1.19,7.25,14,1.2,7,13
la-liga,2018-2019,11/11/2018,Celta,Real Madrid,2,4,15,14,4,5,5,1,19,13,4,2,1,0,A,0,1,A,5,4.5,1.55,5,4.33,1.62,4.8,4.2,1.65
la-liga,2018-2019,11/11/2018,Sevilla,Espanol,2,1,23,15,10,7,6,3,18,10,4,2,0,0,H,0,1,A,1.75,3.6,4.5,1.75,3.7,4.75,1.8,3.6,4.5
la-liga,2018-2019,11/11/2018,Vallecano,Villarreal,2,2,15,11,7,5,8,4,7,12,1,3,0,1,D,1,1,D,3.1,3.4,2.25,3.1,3.4,2.3,3.05,3.3,2.35
la-liga,2018-2019,23/11/2018,Leganes,Alaves,1,0,13,7,6,2,5,3,10,13,2,4,0,0,H,1,0,H,2.2,3.1,3.6,2.2,3.1,3.6,2.3,3.2,3.3
la-liga,2018-2019,24/11/2018,Ath Madrid,Barcelona,1,1,3,8,1,2,2,8,19,12,5,3,0,0,D,0,0,D,3,3.3,2.37,3.1,3.3,2.35,3.3,3.2,2.3
la-liga,2018-2019,24/11/2018,Eibar,Real Madrid,3,0,14,9,8,3,5,4,17,8,2,1,0,0,H,1,0,H,6,4.33,1.53,6,4.4,1.53,5.5,4.65,1.53
la-liga,2018-2019,24/11/2018,Huesca,Levante,2,2,32,5,12,3,7,2,11,8,4,3,1,0,D,1,1,D,2.25,3.4,3.25,2.3,3.4,3.1,2.2,3.35,3.35
la-liga,2018-2019,24/11/2018,Valencia,Vallecano,3,0,13,13,10,3,6,5,15,14,2,4,0,1,H,1,0,H,1.44,4.5,7.5,1.45,4.75,6.5,1.5,4.25,6.6
la-liga,2018-2019,25/11/2018,Ath Bilbao,Getafe,1,1,8,15,4,2,2,2,10,12,5,4,0,0,D,0,0,D,2.04,3.3,3.9,2.1,3.25,3.8,2.05,3.2,3.9
la-liga,2018-2019,25/11/2018,Espanol,Girona,1,3,18,16,10,11,8,3,16,14,3,4,0,0,A,0,2,A,1.66,3.6,5.75,1.62,3.7,6,1.7,3.7,5.1
la-liga,2018-2019,25/11/2018,Sevilla,Valladolid,1,0,17,13,9,5,8,6,15,15,3,3,0,0,H,1,0,H,1.4,4.75,8,1.36,5.25,7.75,1.4,5,7.4
la-liga,2018-2019,25/11/2018,Villarreal,Betis,2,1,13,13,8,6,5,4,15,13,2,1,0,0,H,0,0,D,2.14,3.4,3.4,2.15,3.5,3.3,2.2,3.3,3.4
la-liga,2018-2019,26/11/2018,Sociedad,Celta,2,1,15,6,8,2,6,2,12,14,2,2,0,0,H,1,0,H,1.85,3.75,4.2,1.85,3.6,4.33,1.9,3.6,4
la-liga,2018-2019,30/11/2018,Vallecano,Eibar,1,0,5,13,2,5,1,4,15,12,5,3,0,0,H,0,0,D,3.1,3.3,2.3,3,3.3,2.4,2.95,3.2,2.5
la-liga,2018-2019,01/12/2018,Celta,Huesca,2,0,12,8,5,3,4,4,14,14,2,3,0,0,H,1,0,H,1.64,4,5,1.65,3.9,5.25,1.65,3.8,5.4
la-liga,2018-2019,01/12/2018,Getafe,Espanol,3,0,14,8,5,2,7,4,17,16,3,2,0,0,H,0,0,D,2.4,2.87,3.4,2.4,3,3.3,2.45,3,3.2
la-liga,2018-2019,01/12/2018,Real Madrid,Valencia,2,0,13,7,3,2,2,2,11,10,1,3,0,0,H,1,0,H,1.44,4.75,7,1.45,4.75,6.5,1.5,4.8,5.6
la-liga,2018-2019,01/12/2018,Valladolid,Leganes,2,4,20,14,6,5,6,5,5,13,0,3,0,0,A,0,2,A,2.37,3.1,3.3,2.35,3.1,3.3,2.4,3,3.3
la-liga,2018-2019,02/12/2018,Alaves,Sevilla,1,1,11,14,3,3,2,5,21,14,3,3,0,0,D,1,0,H,3.6,3.6,2,3.6,3.5,2.05,3.4,3.5,2.1
la-liga,2018-2019,02/12/2018,Barcelona,Villarreal,2,0,16,12,7,2,11,1,9,17,2,4,0,0,H,1,0,H,1.25,6.5,11,1.22,6.75,11.5,1.25,6.5,10
la-liga,2018-2019,02/12/2018,Betis,Sociedad,1,0,6,6,4,4,6,4,18,18,4,2,0,0,H,1,0,H,2.2,3.3,3.4,2.25,3.25,3.4,2.1,3.4,3.5
la-liga,2018-2019,02/12/2018,Girona,Ath Madrid,1,1,13,17,3,3,2,9,8,16,0,5,0,0,D,1,0,H,5.5,3.4,1.75,5.5,3.4,1.75,5.1,3.3,1.8
