league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
bundesliga,2014-2015,14/09/14,Hannover,Hamburg,2,0,11,11,4,0,4,2,18,16,3,3,0,0,H,2,0,H,2.2,3.4,3.2,2.25,3.5,3.2,2.1,3.3,3.3
bundesliga,2014-2015,19/09/14,Freiburg,Hertha,2,2,15,7,5,2,7,6,16,26,0,4,0,1,D,1,1,D,2.5,3.3,2.8,2.6,3.2,2.95,2.6,3.2,2.6
bundesliga,2014-2015,20/09/14,Augsburg,Werder Bremen,4,2,19,13,7,6,6,5,13,20,1,4,0,0,H,2,1,H,1.91,3.6,3.8,1.95,3.5,4.1,2,3.3,3.6
bundesliga,2014-2015,20/09/14,Hamburg,Bayern Munich,0,0,4,15,0,3,3,9,22,11,4,2,0,0,D,0,0,D,10,6,1.25,9.75,5.5,1.33,8,5,1.33
bundesliga,2014-2015,20/09/14,Mainz,Dortmund,2,0,8,20,5,4,1,7,17,18,2,1,0,0,H,0,0,D,5,4.33,1.57,5.5,4.2,1.65,5,3.9,1.6
bundesliga,2014-2015,20/09/14,Paderborn,Hannover,2,0,17,14,4,2,7,5,11,13,1,0,0,0,H,0,0,D,2.8,3.25,2.5,2.8,3.4,2.6,2.65,3.3,2.5
bundesliga,2014-2015,20/09/14,Schalke 04,Ein Frankfurt,2,2,8,15,3,4,1,3,15,15,1,2,2,1,D,1,2,A,1.73,3.8,4.5,1.8,3.7,4.6,1.7,3.7,4.5
bundesliga,2014-2015,20/09/14,Stuttgart,Hoffenheim,0,2,17,10,2,4,9,4,17,21,0,2,0,0,A,0,1,A,2.5,3.4,2.7,2.65,3.25,2.8,2.5,3.3,2.65
bundesliga,2014-2015,21/09/14,FC Koln,M'gladbach,0,0,10,9,7,1,4,3,15,13,2,2,0,0,D,0,0,D,2.75,3.3,2.5,2.8,3.2,2.7,2.75,3,2.6
bundesliga,2014-2015,21/09/14,Wolfsburg,Leverkusen,4,1,17,12,9,1,8,3,9,12,1,1,0,1,H,2,1,H,2.8,3.5,2.4,2.85,3.3,2.6,2.55,3.4,2.55
bundesliga,2014-2015,23/09/14,Bayern Munich,Paderborn,4,0,25,6,9,2,9,3,8,7,0,0,0,0,H,2,0,H,1.11,9,21,1.15,7.5,15,1.15,7,15
bundesliga,2014-2015,23/09/14,Ein Frankfurt,Mainz,2,2,16,5,8,5,9,3,16,24,3,3,0,0,D,1,2,A,2.38,3.3,2.9,2.45,3.3,2.8,2.5,3.3,2.65
bundesliga,2014-2015,23/09/14,Hoffenheim,Freiburg,3,3,18,6,8,4,4,3,20,14,3,3,0,1,D,1,2,A,1.62,4,5.25,1.7,3.5,5,1.7,3.6,4.7
bundesliga,2014-2015,23/09/14,Werder Bremen,Schalke 04,0,3,12,11,4,4,6,5,17,15,4,3,0,0,A,0,0,D,2.8,3.4,2.4,2.8,3.4,2.4,2.75,3.3,2.4
bundesliga,2014-2015,24/09/14,Dortmund,Stuttgart,2,2,25,10,9,5,5,4,11,10,2,2,0,0,D,0,0,D,1.36,5,7.5,1.35,5,7.75,1.37,4.8,7
bundesliga,2014-2015,24/09/14,Hannover,FC Koln,1,0,9,9,4,3,2,6,9,11,0,2,0,0,H,1,0,H,2.15,3.4,3.25,2.25,3.2,3.2,2.1,3.2,3.4
bundesliga,2014-2015,24/09/14,Hertha,Wolfsburg,1,0,3,13,3,3,6,5,15,10,3,2,0,0,H,1,0,H,3,3.5,2.25,2.95,3.3,2.35,2.75,3.3,2.4
bundesliga,2014-2015,24/09/14,Leverkusen,Augsburg,1,0,17,11,3,4,6,7,13,13,3,2,0,0,H,1,0,H,1.57,4.2,5.25,1.55,4.33,5.25,1.5,4,6.1
bundesliga,2014-2015,24/09/14,M'gladbach,Hamburg,1,0,20,14,9,1,9,9,19,17,1,1,0,0,H,1,0,H,1.65,4,4.75,1.7,3.75,4.75,1.75,3.5,4.5
bundesliga,2014-2015,26/09/14,Mainz,Hoffenheim,0,0,10,13,3,3,5,4,13,25,1,2,0,0,D,0,0,D,2.4,3.4,2.8,2.45,3.3,2.75,2.4,3.3,2.75
bundesliga,2014-2015,27/09/14,FC Koln,Bayern Munich,0,2,8,21,3,8,2,11,6,6,0,0,0,0,A,0,1,A,7.5,5,1.36,7.75,4.75,1.38,7.3,4.4,1.4
bundesliga,2014-2015,27/09/14,Freiburg,Leverkusen,0,0,8,16,3,8,5,3,21,24,2,4,1,1,D,0,0,D,4.2,3.75,1.8,4.4,3.5,1.8,3.9,3.5,1.85
bundesliga,2014-2015,27/09/14,Paderborn,M'gladbach,1,2,24,11,8,4,9,0,9,18,1,1,0,0,A,0,2,A,3.3,3.5,2.1,3.4,3.3,2.1,2.9,3.3,2.3
bundesliga,2014-2015,27/09/14,Schalke 04,Dortmund,2,1,11,17,6,5,3,9,15,15,1,1,0,0,H,2,1,H,3.4,3.6,2.05,3.6,3.3,2.05,3.1,3.3,2.2
bundesliga,2014-2015,27/09/14,Stuttgart,Hannover,1,0,12,12,6,4,8,1,16,16,3,2,0,0,H,0,0,D,1.95,3.5,3.6,2.1,3.25,3.5,2.2,3.3,3.1
bundesliga,2014-2015,27/09/14,Wolfsburg,Werder Bremen,2,1,18,8,8,3,8,5,11,12,0,0,0,0,H,1,1,D,1.5,4.33,6,1.55,4,5.75,1.55,4,5.5
bundesliga,2014-2015,28/09/14,Augsburg,Hertha,1,0,8,10,3,3,3,9,18,20,2,4,0,0,H,1,0,H,2.05,3.5,3.4,2.05,3.3,3.6,2,3.4,3.5
bundesliga,2014-2015,28/09/14,Hamburg,Ein Frankfurt,1,2,14,7,6,4,8,3,21,18,2,2,0,0,A,0,1,A,2.05,3.5,3.4,2.2,3.25,3.25,2.2,3.3,3.1
bundesliga,2014-2015,03/10/14,Hertha,Stuttgart,3,2,12,9,9,2,3,7,18,15,2,2,0,0,H,1,1,D,2.25,3.4,3.1,2.4,3.3,2.85,2.4,3.2,2.85
bundesliga,2014-2015,04/10/14,Bayern Munich,Hannover,4,0,23,6,9,3,11,1,4,11,0,0,0,0,H,3,0,H,1.13,8.5,17,1.15,7.25,15.5,1.15,7,15
bundesliga,2014-2015,04/10/14,Dortmund,Hamburg,0,1,17,10,3,5,8,4,10,19,2,4,0,0,A,0,1,A,1.33,5.25,8,1.36,5,7.25,1.37,4.8,7.2
bundesliga,2014-2015,04/10/14,Ein Frankfurt,FC Koln,3,2,19,12,8,7,6,2,10,15,1,1,0,0,H,1,1,D,2.3,3.2,3.2,2.3,3.3,3,2.2,3.3,3.1
bundesliga,2014-2015,04/10/14,Hoffenheim,Schalke 04,2,1,20,13,8,3,5,3,18,16,3,4,0,1,H,2,0,H,2.3,3.6,2.88,2.35,3.3,2.95,2.4,3.3,2.75
bundesliga,2014-2015,04/10/14,Leverkusen,Paderborn,2,2,21,8,10,5,9,2,25,18,3,3,0,1,D,1,1,D,1.33,5.25,8,1.34,5.5,7.25,1.4,4.6,6.8
bundesliga,2014-2015,04/10/14,Werder Bremen,Freiburg,1,1,18,7,7,3,10,5,13,14,0,1,0,0,D,1,1,D,2.38,3.4,2.88,2.35,3.3,2.95,2.3,3.3,2.9
bundesliga,2014-2015,05/10/14,M'gladbach,Mainz,1,1,18,8,10,2,2,3,12,12,0,3,0,0,D,1,1,D,1.85,3.6,4,1.91,3.4,4,1.9,3.45,3.8
bundesliga,2014-2015,05/10/14,Wolfsburg,Augsburg,1,0,15,7,4,1,4,1,15,13,0,2,0,0,H,0,0,D,1.7,3.8,4.75,1.75,3.6,4.5,1.75,3.5,4.5
bundesliga,2014-2015,18/10/14,Bayern Munich,Werder Bremen,6,0,19,0,6,0,10,0,10,12,0,1,0,0,H,4,0,H,1.1,11,17,1.11,9.25,17,1.13,8,16
bundesliga,2014-2015,18/10/14,FC Koln,Dortmund,2,1,5,16,2,3,3,6,11,14,1,3,0,0,H,1,0,H,5,4,1.62,5,3.8,1.65,4.9,3.7,1.65
bundesliga,2014-2015,18/10/14,Freiburg,Wolfsburg,1,2,14,15,7,8,6,2,11,18,1,1,0,0,A,0,1,A,3.5,3.5,2,3.5,3.4,2.05,3.1,3.3,2.2
bundesliga,2014-2015,18/10/14,Hannover,M'gladbach,0,3,11,10,4,4,7,2,15,16,1,1,0,0,A,0,1,A,3.1,3.4,2.25,2.95,3.25,2.35,2.75,3.2,2.5
bundesliga,2014-2015,18/10/14,Mainz,Augsburg,2,1,8,15,6,6,4,6,15,14,3,2,0,0,H,2,0,H,2.3,3.4,3,2.4,3.2,2.95,2.2,3.3,3.1
bundesliga,2014-2015,18/10/14,Schalke 04,Hertha,2,0,7,15,3,4,0,5,21,21,1,1,0,0,H,1,0,H,1.67,3.8,5,1.78,3.6,4.33,1.75,3.5,4.5
bundesliga,2014-2015,18/10/14,Stuttgart,Leverkusen,3,3,13,17,6,6,6,7,14,19,3,2,0,0,D,0,3,A,3.4,3.5,2.05,3.4,3.3,2.1,3.1,3.3,2.2
bundesliga,2014-2015,19/10/14,Hamburg,Hoffenheim,1,1,17,9,6,4,5,2,16,24,1,3,0,0,D,1,1,D,2.4,3.4,2.8,2.55,3.2,2.75,2.3,3.3,2.9
bundesliga,2014-2015,19/10/14,Paderborn,Ein Frankfurt,3,1,14,11,5,3,3,4,10,13,0,1,0,0,H,0,0,D,2.5,3.4,2.7,2.6,3.2,2.7,2.6,3.2,2.6
bundesliga,2014-2015,24/10/14,Werder Bremen,FC Koln,0,1,11,10,4,4,8,1,19,12,3,0,0,0,A,0,0,D,2.55,3.4,2.63,2.65,3.2,2.65,2.6,3.2,2.6
bundesliga,2014-2015,25/10/14,Augsburg,Freiburg,2,0,15,10,4,3,2,5,17,13,3,1,0,0,H,1,0,H,1.83,3.6,4.2,1.91,3.4,3.9,1.8,3.5,4.2
bundesliga,2014-2015,25/10/14,Dortmund,Hannover,0,1,17,7,4,3,14,1,13,18,3,4,0,1,A,0,0,D,1.22,6.5,11,1.28,6,9,1.27,5.2,10
bundesliga,2014-2015,25/10/14,Ein Frankfurt,Stuttgart,4,5,21,20,13,10,3,9,17,18,5,3,1,0,A,1,2,A,2.25,3.4,3,2.4,3.4,2.8,2.35,3.3,2.85
bundesliga,2014-2015,25/10/14,Hertha,Hamburg,3,0,15,10,6,3,4,1,15,21,0,2,0,0,H,0,0,D,2.2,3.4,3.2,2.3,3.3,3,2.2,3.3,3.1
bundesliga,2014-2015,25/10/14,Hoffenheim,Paderborn,1,0,19,11,5,1,6,4,14,15,2,3,0,0,H,0,0,D,1.62,4.33,4.75,1.62,3.75,5.5,1.65,3.7,4.9
bundesliga,2014-2015,25/10/14,Leverkusen,Schalke 04,1,0,24,4,7,1,8,3,8,17,1,4,1,0,H,0,0,D,1.67,4.1,4.5,1.78,3.8,4.1,1.85,3.5,3.9
bundesliga,2014-2015,26/10/14,M'gladbach,Bayern Munich,0,0,11,20,5,5,4,10,8,11,1,3,0,0,D,0,0,D,8,4.75,1.36,6.75,4.25,1.45,6.1,4,1.5
bundesliga,2014-2015,26/10/14,Wolfsburg,Mainz,3,0,24,16,12,4,10,3,16,15,1,3,0,0,H,1,0,H,1.67,3.8,5,1.7,3.7,4.75,1.75,3.5,4.5
bundesliga,2014-2015,31/10/14,Schalke 04,Augsburg,1,0,13,20,7,5,4,2,10,16,2,2,0,0,H,1,0,H,1.91,3.6,3.8,1.95,3.4,3.75,1.85,3.45,4
bundesliga,2014-2015,01/11/14,Bayern Munich,Dortmund,2,1,25,10,14,4,9,2,13,5,1,2,0,0,H,0,1,A,1.44,4.5,6.5,1.53,4.1,6.25,1.53,3.85,6
bundesliga,2014-2015,01/11/14,Hamburg,Leverkusen,1,0,5,11,1,2,1,3,29,25,6,3,0,0,H,1,0,H,3.4,3.5,2.05,3.5,3.4,2.05,3.3,3.3,2.1
bundesliga,2014-2015,01/11/14,Hannover,Ein Frankfurt,1,0,14,6,3,4,10,4,13,20,2,2,0,0,H,0,0,D,2.25,3.4,3.1,2.35,3.3,2.9,2.2,3.3,3.1
bundesliga,2014-2015,01/11/14,Mainz,Werder Bremen,1,2,21,9,3,7,8,1,17,15,4,3,0,0,A,1,1,D,1.73,4,4.33,1.78,3.5,4.5,1.77,3.6,4.2
bundesliga,2014-2015,01/11/14,Stuttgart,Wolfsburg,0,4,13,15,4,6,4,6,13,11,1,0,0,0,A,0,2,A,3.3,3.5,2.1,3.1,3.3,2.25,2.9,3.3,2.3
bundesliga,2014-2015,02/11/14,FC Koln,Freiburg,0,1,10,8,3,3,5,2,5,12,1,3,0,0,A,0,0,D,1.91,3.6,3.8,1.91,3.4,3.9,1.9,3.3,4
bundesliga,2014-2015,02/11/14,M'gladbach,Hoffenheim,3,1,13,15,7,3,6,3,15,12,1,1,0,0,H,2,1,H,1.95,3.5,3.75,1.95,3.4,3.8,1.9,3.45,3.8
bundesliga,2014-2015,02/11/14,Paderborn,Hertha,3,1,18,10,6,4,6,1,14,27,0,2,0,0,H,1,1,D,2.5,3.5,2.63,2.7,3.1,2.7,2.5,3.3,2.65
bundesliga,2014-2015,07/11/14,Hertha,Hannover,0,2,7,12,1,5,4,7,24,22,3,2,0,0,A,0,1,A,2.05,3.4,3.5,2.1,3.25,3.5,2.1,3.3,3.3
bundesliga,2014-2015,08/11/14,Augsburg,Paderborn,3,0,11,16,4,3,3,6,16,13,2,3,0,0,H,1,0,H,1.73,3.8,4.5,1.83,3.5,4.2,1.8,3.5,4.2
bundesliga,2014-2015,08/11/14,Ein Frankfurt,Bayern Munich,0,4,6,19,2,9,4,8,21,15,2,1,0,0,A,0,1,A,13,7,1.18,11.5,6.25,1.24,10,6,1.23
bundesliga,2014-2015,08/11/14,Freiburg,Schalke 04,2,0,19,11,9,4,3,1,13,13,1,3,0,0,H,1,0,H,2.63,3.5,2.5,2.6,3.3,2.6,2.9,3.3,2.3
bundesliga,2014-2015,08/11/14,Hoffenheim,FC Koln,3,4,22,11,6,7,7,4,15,12,1,2,0,0,A,3,3,D,1.8,3.8,4,1.85,3.4,4.25,1.75,3.5,4.5
bundesliga,2014-2015,08/11/14,Leverkusen,Mainz,0,0,24,6,6,1,13,0,17,20,1,3,0,0,D,0,0,D,1.5,4.33,6,1.53,3.9,6.25,1.5,4,6.1
bundesliga,2014-2015,08/11/14,Werder Bremen,Stuttgart,2,0,12,8,4,1,4,4,13,13,1,1,0,0,H,1,0,H,2.63,3.3,2.63,2.65,3.2,2.65,2.65,3.3,2.5
bundesliga,2014-2015,09/11/14,Dortmund,M'gladbach,1,0,22,1,6,0,7,0,7,11,3,2,0,0,H,0,0,D,1.57,4.33,5,1.65,3.75,5,1.65,3.7,4.9
bundesliga,2014-2015,09/11/14,Wolfsburg,Hamburg,2,0,13,10,5,2,2,1,12,14,2,3,0,0,H,1,0,H,1.57,4.2,5.25,1.62,3.9,5,1.6,3.9,5
bundesliga,2014-2015,22/11/14,Bayern Munich,Hoffenheim,4,0,17,11,9,5,9,5,16,17,2,2,0,1,H,2,0,H,1.14,8,15,1.17,7.25,14.5,1.17,6.5,14
bundesliga,2014-2015,22/11/14,FC Koln,Hertha,1,2,12,10,2,6,3,5,11,14,0,3,0,0,A,0,1,A,2.1,3.3,3.5,2.15,3.2,3.4,2.1,3.3,3.3
bundesliga,2014-2015,22/11/14,Hannover,Leverkusen,1,3,10,20,5,4,2,3,16,16,3,1,0,0,A,0,0,D,3.8,3.6,1.91,3.6,3.4,2,3.3,3.3,2.1
bundesliga,2014-2015,22/11/14,Mainz,Freiburg,2,2,11,10,2,3,9,3,15,13,0,1,0,0,D,1,1,D,2.15,3.3,3.4,2.2,3.3,3.2,2,3.3,3.6
bundesliga,2014-2015,22/11/14,M'gladbach,Ein Frankfurt,1,3,9,25,3,13,8,11,10,16,1,3,1,0,A,1,0,H,1.36,5,7.5,1.45,4.33,6.5,1.5,4,6.1
bundesliga,2014-2015,22/11/14,Paderborn,Dortmund,2,2,8,13,4,5,1,6,15,11,3,1,0,0,D,0,2,A,7,4.75,1.4,7.25,4.1,1.47,7,4,1.45
bundesliga,2014-2015,22/11/14,Schalke 04,Wolfsburg,3,2,9,17,6,2,2,7,10,16,1,1,0,0,H,3,1,H,3,3.4,2.3,2.95,3.25,2.35,2.65,3.3,2.5
bundesliga,2014-2015,23/11/14,Hamburg,Werder Bremen,2,0,14,12,5,7,6,5,24,20,4,3,0,1,H,0,0,D,1.91,3.6,3.75,1.95,3.4,3.75,2.1,3.3,3.3
bundesliga,2014-2015,23/11/14,Stuttgart,Augsburg,0,1,9,17,1,6,6,3,14,23,2,3,1,0,A,0,0,D,2.38,3.5,2.8,2.5,3.3,2.7,2.4,3.3,2.75
bundesliga,2014-2015,28/11/14,Freiburg,Stuttgart,1,4,16,18,6,9,9,7,12,13,2,1,1,0,A,1,1,D,2.25,3.4,3.1,2.4,3.3,2.85,2.4,3.3,2.75
bundesliga,2014-2015,29/11/14,Augsburg,Hamburg,3,1,13,9,8,3,4,4,13,23,1,4,0,0,H,0,1,A,2,3.5,3.75,2,3.25,3.8,1.9,3.45,3.8
bundesliga,2014-2015,29/11/14,Hertha,Bayern Munich,0,1,4,15,1,5,2,3,17,8,1,0,0,0,A,0,1,A,15,7.5,1.18,11,7,1.2,12,5.5,1.22
bundesliga,2014-2015,29/11/14,Hoffenheim,Hannover,4,3,16,13,7,5,5,3,14,28,1,4,0,0,H,2,1,H,1.7,4,4.75,1.75,3.6,4.6,1.8,3.5,4.2
bundesliga,2014-2015,29/11/14,Leverkusen,FC Koln,5,1,25,5,10,1,7,3,15,9,1,2,0,0,H,1,1,D,1.5,4.33,6.5,1.53,4.1,5.75,1.55,4,5.5
bundesliga,2014-2015,29/11/14,Schalke 04,Mainz,4,1,14,22,9,10,2,5,16,12,2,1,0,0,H,2,1,H,1.95,3.7,3.75,1.91,3.4,4,1.95,3.45,3.6
bundesliga,2014-2015,29/11/14,Werder Bremen,Paderborn,4,0,24,15,13,4,9,6,18,18,2,1,0,0,H,1,0,H,2.2,3.5,3.25,2.25,3.4,3,2.2,3.3,3.1
bundesliga,2014-2015,30/11/14,Ein Frankfurt,Dortmund,2,0,11,17,3,6,1,8,15,22,2,2,0,0,H,1,0,H,5,4.33,1.62,5,4,1.62,4.6,3.9,1.65
bundesliga,2014-2015,30/11/14,Wolfsburg,M'gladbach,1,0,23,10,12,2,9,5,13,12,0,2,0,0,H,1,0,H,1.91,3.75,3.8,1.95,3.4,3.75,2,3.3,3.6
bundesliga,2014-2015,05/12/14,Dortmund,Hoffenheim,1,0,19,6,6,1,8,3,20,12,1,4,0,0,H,1,0,H,1.5,4.6,6,1.55,4.33,5.25,1.6,3.9,5
bundesliga,2014-2015,06/12/14,Bayern Munich,Leverkusen,1,0,9,3,3,1,8,3,11,26,0,3,0,0,H,0,0,D,1.25,6,12,1.28,6,8.5,1.25,6,9.5
bundesliga,2014-2015,06/12/14,FC Koln,Augsburg,1,2,12,14,4,4,5,9,10,13,0,1,0,0,A,1,0,H,2.88,3.2,2.55,2.75,3.1,2.7,2.6,3.2,2.6
bundesliga,2014-2015,06/12/14,Hannover,Wolfsburg,1,3,16,15,6,7,11,9,14,18,2,1,0,0,A,1,1,D,3.8,3.6,1.95,3.7,3.5,1.95,3.6,3.3,2
bundesliga,2014-2015,06/12/14,M'gladbach,Hertha,3,2,13,11,10,3,4,3,17,17,2,3,0,0,H,1,1,D,1.67,3.8,5.25,1.67,3.75,5,1.65,3.9,4.6
bundesliga,2014-2015,06/12/14,Paderborn,Freiburg,1,1,24,4,8,2,6,1,15,26,2,4,0,0,D,0,1,A,2.38,3.3,3.1,2.4,3.3,2.85,2.3,3.2,3
bundesliga,2014-2015,06/12/14,Stuttgart,Schalke 04,0,4,13,13,3,6,4,6,14,13,0,0,0,0,A,0,3,A,2.25,3.4,3.25,2.25,3.3,3.1,2.3,3.3,2.9
bundesliga,2014-2015,07/12/14,Ein Frankfurt,Werder Bremen,5,2,22,10,13,4,9,2,17,12,2,2,0,0,H,1,1,D,2.05,3.6,3.5,2,3.4,3.6,2,3.3,3.6
bundesliga,2014-2015,07/12/14,Hamburg,Mainz,2,1,18,15,8,4,6,6,19,18,1,0,0,0,H,1,0,H,2.1,3.4,3.6,2.1,3.3,3.4,2,3.3,3.6
bundesliga,2014-2015,12/12/14,Hoffenheim,Ein Frankfurt,3,2,20,19,8,7,4,6,16,19,3,2,0,0,H,1,0,H,1.85,3.9,4,1.91,3.5,3.8,1.85,3.5,3.9
bundesliga,2014-2015,13/12/14,Augsburg,Bayern Munich,0,4,6,26,3,9,1,7,17,13,0,0,0,0,A,0,0,D,9.5,5.75,1.3,8,5.25,1.33,9,5,1.3
bundesliga,2014-2015,13/12/14,Freiburg,Hamburg,0,0,10,10,4,1,4,2,19,9,2,2,0,0,D,0,0,D,2.4,3.3,3,2.45,3.25,2.8,2.4,3.3,2.75
bundesliga,2014-2015,13/12/14,Hertha,Dortmund,1,0,5,18,3,5,2,9,9,9,2,1,0,0,H,1,0,H,5.5,4,1.62,5,4,1.62,5,4,1.6
bundesliga,2014-2015,13/12/14,Mainz,Stuttgart,1,1,22,8,6,2,4,5,19,15,2,2,0,0,D,1,0,H,2.38,3.4,3,2.35,3.3,2.95,2.3,3.3,2.9
bundesliga,2014-2015,13/12/14,Schalke 04,FC Koln,1,2,15,6,3,5,2,1,13,7,1,1,0,0,A,0,0,D,1.8,3.7,4.5,1.8,3.5,4.33,1.65,3.7,4.9
bundesliga,2014-2015,13/12/14,Werder Bremen,Hannover,3,3,19,12,7,7,10,10,19,25,3,3,0,0,D,1,1,D,2.45,3.4,2.88,2.45,3.25,2.8,2.3,3.3,2.9
bundesliga,2014-2015,14/12/14,Leverkusen,M'gladbach,1,1,22,7,5,3,5,6,17,12,4,1,0,0,D,1,1,D,1.67,4,5,1.72,3.6,4.75,1.8,3.5,4.2
bundesliga,2014-2015,14/12/14,Wolfsburg,Paderborn,1,1,21,6,8,3,11,1,15,17,4,2,0,0,D,1,0,H,1.36,5.25,8,1.42,4.75,6.5,1.37,4.8,7.2
