league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
serie-a,2017-2018,16/09/17,Fiorentina,Bologna,2,1,14,6,4,2,7,3,16,8,1,3,0,0,H,0,0,D,1.55,4.2,6,1.53,4.1,6.75,1.55,4,6.2
serie-a,2017-2018,16/09/17,Roma,Verona,3,0,30,8,10,1,8,1,7,12,1,1,0,1,H,2,0,H,1.17,7.5,17,1.19,6.75,15.5,1.2,6.5,15
serie-a,2017-2018,17/09/17,Chievo,Atalanta,1,1,15,10,4,6,6,5,13,11,2,0,0,0,D,0,0,D,3,3.2,2.5,3,3.2,2.45,2.7,3.3,2.6
serie-a,2017-2018,17/09/17,Genoa,Lazio,2,3,5,18,4,6,2,1,10,12,1,2,0,0,A,0,1,A,3.8,3.5,2,3.9,3.4,2,4.3,3.5,1.85
serie-a,2017-2018,17/09/17,Milan,Udinese,2,1,21,4,7,2,10,3,13,10,1,2,0,0,H,2,1,H,1.4,4.6,8.5,1.4,4.75,8,1.4,4.8,7.5
serie-a,2017-2018,17/09/17,Napoli,Benevento,6,0,27,6,14,0,8,1,6,7,0,1,0,0,H,4,0,H,1.11,10,19,1.11,9.75,21,1.12,9,20
serie-a,2017-2018,17/09/17,Sassuolo,Juventus,1,3,13,14,4,6,3,4,15,13,1,2,0,0,A,0,1,A,7.5,4.33,1.45,8.5,4.25,1.44,7.2,4.4,1.45
serie-a,2017-2018,17/09/17,Spal,Cagliari,0,2,12,11,3,3,7,4,12,21,1,3,0,0,A,0,1,A,2.38,3.3,3.1,2.35,3.3,3.1,2.4,3.3,2.95
serie-a,2017-2018,17/09/17,Torino,Sampdoria,2,2,13,11,3,5,3,6,14,15,2,1,0,0,D,2,2,D,1.67,4,5,1.72,3.9,4.75,1.75,3.6,4.8
serie-a,2017-2018,19/09/17,Bologna,Inter,1,1,14,11,3,3,4,11,12,18,4,3,0,0,D,1,0,H,5.75,4,1.6,6,4,1.57,6.5,4.2,1.5
serie-a,2017-2018,20/09/17,Atalanta,Crotone,5,1,14,7,11,5,3,3,5,19,0,1,0,0,H,3,0,H,1.33,5,10,1.34,5,9.5,1.3,5.5,9.5
serie-a,2017-2018,20/09/17,Benevento,Roma,0,4,16,21,5,7,2,9,10,8,2,0,0,0,A,0,2,A,8,5.25,1.36,8.5,5.25,1.35,7.5,5.5,1.35
serie-a,2017-2018,20/09/17,Cagliari,Sassuolo,0,1,17,14,3,6,5,2,21,10,3,3,0,0,A,0,0,D,2.2,3.4,3.3,2.15,3.4,3.4,2,3.5,3.7
serie-a,2017-2018,20/09/17,Genoa,Chievo,1,1,11,16,2,7,6,2,19,7,1,2,0,0,D,0,0,D,2.2,3.3,3.5,2.15,3.25,3.6,2,3.4,3.8
serie-a,2017-2018,20/09/17,Juventus,Fiorentina,1,0,12,9,5,0,3,1,10,23,1,2,0,1,H,0,0,D,1.33,5.25,9,1.35,5,9.25,1.35,5.3,8
serie-a,2017-2018,20/09/17,Lazio,Napoli,1,4,4,17,2,11,3,2,9,13,2,3,0,0,A,1,0,H,3.4,3.6,2.1,3.4,3.7,2.05,3.5,3.4,2.1
serie-a,2017-2018,20/09/17,Milan,Spal,2,0,20,6,7,0,9,8,19,15,1,2,0,0,H,1,0,H,1.25,6.5,11,1.25,5.75,13.5,1.2,7,13
serie-a,2017-2018,20/09/17,Udinese,Torino,2,3,16,13,6,8,12,1,17,13,1,5,0,0,A,0,2,A,2.88,3.5,2.4,2.75,3.4,2.55,2.85,3.3,2.5
serie-a,2017-2018,20/09/17,Verona,Sampdoria,0,0,14,17,6,5,4,7,17,6,3,1,0,0,D,0,0,D,3.6,3.5,2.05,3.4,3.4,2.15,3.15,3.3,2.3
serie-a,2017-2018,23/09/17,Juventus,Torino,4,0,23,6,10,1,6,3,16,12,1,4,0,1,H,2,0,H,1.4,4.5,8.5,1.4,4.75,8,1.45,4.4,7.2
serie-a,2017-2018,23/09/17,Roma,Udinese,3,1,18,14,8,5,5,8,9,10,0,1,0,0,H,3,0,H,1.25,6,12,1.25,6,12,1.25,6,11
serie-a,2017-2018,23/09/17,Spal,Napoli,2,3,6,21,2,12,4,6,9,11,3,1,0,0,A,1,1,D,15,6,1.22,12,6.75,1.22,11,6,1.25
serie-a,2017-2018,24/09/17,Cagliari,Chievo,0,2,15,16,3,4,6,2,25,16,2,2,1,0,A,0,0,D,2.25,3.3,3.3,2.2,3.3,3.4,2.1,3.4,3.5
serie-a,2017-2018,24/09/17,Crotone,Benevento,2,0,17,16,4,2,2,7,12,12,0,0,0,0,H,1,0,H,1.91,3.4,4.33,1.9,3.4,4.4,1.9,3.5,4.1
serie-a,2017-2018,24/09/17,Fiorentina,Atalanta,1,1,10,16,2,5,3,8,22,11,2,5,0,0,D,1,0,H,2.2,3.4,3.2,2.2,3.4,3.3,2.1,3.4,3.5
serie-a,2017-2018,24/09/17,Inter,Genoa,1,0,14,9,7,3,8,4,10,14,0,2,0,2,H,0,0,D,1.3,5.5,10,1.3,5.5,10,1.3,5.5,9.5
serie-a,2017-2018,24/09/17,Sampdoria,Milan,2,0,12,6,4,0,7,4,13,17,0,2,0,0,H,0,0,D,3.5,3.75,2,3.7,3.4,2.05,4.1,3.5,1.9
serie-a,2017-2018,24/09/17,Sassuolo,Bologna,0,1,8,8,3,4,3,6,11,15,3,4,1,0,A,0,0,D,2.1,3.3,3.75,2.05,3.4,3.75,2.1,3.4,3.5
serie-a,2017-2018,24/09/17,Verona,Lazio,0,3,9,12,2,5,3,4,8,13,2,2,0,0,A,0,2,A,5.5,4,1.62,5.5,4.1,1.6,5.5,4,1.6
serie-a,2017-2018,30/09/17,Genoa,Bologna,0,1,18,8,7,4,10,3,15,9,4,2,0,0,A,0,0,D,2.25,3.2,3.3,2.25,3.2,3.2,2.3,3.3,3.15
serie-a,2017-2018,30/09/17,Udinese,Sampdoria,4,0,15,13,7,2,3,4,12,10,4,2,0,1,H,1,0,H,2.7,3.25,2.6,2.7,3.2,2.6,2.5,3.3,2.85
serie-a,2017-2018,01/10/17,Atalanta,Juventus,2,2,7,16,3,8,0,3,22,11,3,1,0,0,D,1,2,A,4.75,3.75,1.7,4.75,3.6,1.72,5.3,3.8,1.65
serie-a,2017-2018,01/10/17,Benevento,Inter,1,2,11,22,2,7,1,11,13,10,2,3,0,0,A,1,2,A,11,5,1.29,10.5,5.75,1.25,11,6,1.25
serie-a,2017-2018,01/10/17,Chievo,Fiorentina,2,1,13,22,6,4,3,7,10,10,2,1,0,0,H,1,1,D,2.8,3.25,2.5,2.75,3.3,2.5,2.85,3.3,2.5
serie-a,2017-2018,01/10/17,Lazio,Sassuolo,6,1,22,8,13,6,5,4,13,8,2,3,0,0,H,1,1,D,1.4,4.5,8,1.4,4.6,7.5,1.33,5.5,8
serie-a,2017-2018,01/10/17,Milan,Roma,0,2,17,11,3,6,5,5,15,8,3,1,1,0,A,0,0,D,2.55,3.4,2.63,2.5,3.4,2.65,2.5,3.3,2.85
serie-a,2017-2018,01/10/17,Napoli,Cagliari,3,0,25,4,6,0,7,2,6,10,0,0,0,0,H,2,0,H,1.13,8,21,1.11,8.25,20,1.12,9,20
serie-a,2017-2018,01/10/17,Spal,Crotone,1,1,17,13,5,4,12,6,12,17,2,1,0,0,D,1,0,H,1.91,3.4,4,1.95,3.25,4,2.1,3.4,3.5
serie-a,2017-2018,01/10/17,Torino,Verona,2,2,12,20,5,7,6,5,11,15,1,4,0,1,D,2,0,H,1.33,5,9,1.28,5.25,9.75,1.4,4.8,7.5
serie-a,2017-2018,14/10/17,Juventus,Lazio,1,2,18,10,6,5,4,2,10,14,2,1,0,0,A,1,0,H,1.53,4.5,5.75,1.53,4.2,6.5,1.5,4.2,6.5
serie-a,2017-2018,14/10/17,Roma,Napoli,0,1,10,16,2,6,5,2,12,9,2,2,0,0,A,0,1,A,3.2,3.4,2.25,3.1,3.5,2.25,2.85,3.3,2.5
serie-a,2017-2018,15/10/17,Bologna,Spal,2,1,14,7,2,2,2,5,20,14,2,2,0,0,H,1,0,H,1.75,3.5,5.25,1.8,3.4,5,1.9,3.5,4.1
serie-a,2017-2018,15/10/17,Cagliari,Genoa,2,3,12,18,7,11,6,7,13,14,2,0,0,0,A,0,2,A,2.25,3.3,3.3,2.3,3.1,3.4,2.1,3.4,3.5
serie-a,2017-2018,15/10/17,Crotone,Torino,2,2,9,21,3,9,3,8,15,7,1,0,0,0,D,1,0,H,3.75,3.5,2,3.9,3.4,2,4.3,3.5,1.85
serie-a,2017-2018,15/10/17,Fiorentina,Udinese,2,1,13,8,6,2,4,4,11,14,1,1,0,0,H,1,0,H,1.67,3.8,5.5,1.62,3.9,5.75,1.7,3.7,5
serie-a,2017-2018,15/10/17,Inter,Milan,3,2,15,21,6,6,2,7,17,12,6,2,0,0,H,1,0,H,2.2,3.4,3.4,2.2,3.3,3.4,2.2,3.35,3.3
serie-a,2017-2018,15/10/17,Sampdoria,Atalanta,3,1,11,21,7,11,4,6,10,14,3,3,0,0,H,0,1,A,2.8,3.3,2.6,2.8,3.25,2.6,2.65,3.3,2.65
serie-a,2017-2018,15/10/17,Sassuolo,Chievo,0,0,18,9,4,2,6,8,8,15,2,0,0,0,D,0,0,D,2.25,3.3,3.3,2.35,3.2,3.25,2.3,3.3,3.15
serie-a,2017-2018,16/10/17,Verona,Benevento,1,0,13,8,3,1,5,3,15,12,4,3,0,1,H,0,0,D,1.91,3.5,4.2,1.9,3.5,4.25,1.8,3.6,4.5
serie-a,2017-2018,21/10/17,Napoli,Inter,0,0,12,11,3,2,5,7,9,9,1,1,0,0,D,0,0,D,1.61,4.2,5,1.62,4.25,5,1.6,4,5.5
serie-a,2017-2018,21/10/17,Sampdoria,Crotone,5,0,6,8,5,2,4,0,11,20,1,3,0,0,H,3,0,H,1.53,3.79,7.5,1.53,4.1,6.75,1.6,4,5.5
serie-a,2017-2018,22/10/17,Atalanta,Bologna,1,0,20,6,2,0,10,3,12,15,3,4,0,1,H,0,0,D,1.6,3.75,6.5,1.62,3.8,5.75,1.6,4,5.5
serie-a,2017-2018,22/10/17,Benevento,Fiorentina,0,3,9,14,1,7,3,5,16,18,2,1,0,0,A,0,1,A,6,3.79,1.57,5.5,4,1.62,6.2,4,1.55
serie-a,2017-2018,22/10/17,Chievo,Verona,3,2,22,11,8,3,5,4,8,11,2,3,0,1,H,2,1,H,1.9,3.39,4.33,1.85,3.5,4.5,2,3.4,3.8
serie-a,2017-2018,22/10/17,Lazio,Cagliari,3,0,10,12,3,5,4,5,12,15,1,4,0,0,H,2,0,H,1.28,6,9,1.26,6.25,10,1.25,6,11
serie-a,2017-2018,22/10/17,Milan,Genoa,0,0,18,12,7,2,5,3,14,21,0,2,1,0,D,0,0,D,1.44,4.33,8,1.48,4.25,7.25,1.45,4.4,7.2
serie-a,2017-2018,22/10/17,Spal,Sassuolo,0,1,13,12,2,2,10,3,18,15,3,3,0,1,A,0,1,A,2.6,3.29,2.75,2.55,3.3,2.8,2.5,3.3,2.85
serie-a,2017-2018,22/10/17,Torino,Roma,0,1,5,16,0,5,0,5,26,14,1,1,0,0,A,0,0,D,3.75,3.6,1.95,3.75,3.75,1.95,4.1,3.5,1.9
serie-a,2017-2018,22/10/17,Udinese,Juventus,2,6,11,13,4,5,1,6,19,9,6,3,0,1,A,1,2,A,7.5,4.5,1.44,7.5,4.75,1.42,6.5,4.2,1.5
serie-a,2017-2018,24/10/17,Inter,Sampdoria,3,2,24,12,8,2,8,4,12,11,2,2,0,0,H,2,0,H,1.44,4.75,7,1.45,4.6,7,1.4,4.8,7.5
serie-a,2017-2018,25/10/17,Atalanta,Verona,3,0,23,11,7,4,5,5,7,14,0,0,0,0,H,0,0,D,1.36,5,8.5,1.36,4.75,9.25,1.35,5.3,8
serie-a,2017-2018,25/10/17,Bologna,Lazio,1,2,7,14,3,3,10,4,12,9,2,2,0,0,A,0,2,A,5.25,3.75,1.7,5.25,3.75,1.7,5,3.7,1.7
serie-a,2017-2018,25/10/17,Cagliari,Benevento,2,1,13,9,5,3,5,2,26,15,5,1,0,0,H,1,0,H,1.44,4.5,7.5,1.53,4.1,6.75,1.5,4.2,6.5
serie-a,2017-2018,25/10/17,Chievo,Milan,1,4,9,17,3,4,1,1,12,10,2,3,0,0,A,0,2,A,3.6,3.25,2.14,3.6,3.4,2.1,3.5,3.4,2.1
serie-a,2017-2018,25/10/17,Fiorentina,Torino,3,0,15,5,7,0,5,6,22,22,1,3,0,1,H,1,0,H,1.85,3.79,4,1.9,3.8,3.8,2,3.4,3.8
serie-a,2017-2018,25/10/17,Genoa,Napoli,2,3,7,19,4,6,1,4,8,5,1,1,0,0,A,1,2,A,9,5.25,1.33,8.75,5.25,1.34,7.5,4.8,1.4
serie-a,2017-2018,25/10/17,Juventus,Spal,4,1,16,6,6,2,5,2,16,13,1,0,0,0,H,2,1,H,1.12,9,21,1.13,8.5,23,1.1,9,27
serie-a,2017-2018,25/10/17,Roma,Crotone,1,0,20,3,4,2,10,1,8,9,0,1,0,0,H,1,0,H,1.16,8,15,1.16,8,17,1.15,7.5,18
serie-a,2017-2018,25/10/17,Sassuolo,Udinese,0,1,11,8,3,2,6,3,15,19,2,3,0,0,A,0,1,A,2,3.5,3.75,2.05,3.3,3.9,2,3.5,3.7
serie-a,2017-2018,28/10/17,Milan,Juventus,0,2,11,9,4,4,5,6,21,10,2,0,0,0,A,0,1,A,4.2,3.5,1.9,4.2,3.5,1.91,4.3,3.5,1.85
serie-a,2017-2018,28/10/17,Roma,Bologna,1,0,15,10,3,2,7,5,10,13,1,4,0,0,H,1,0,H,1.28,5.75,10,1.25,6.25,11.5,1.25,6,11
serie-a,2017-2018,29/10/17,Benevento,Lazio,1,5,19,12,6,9,2,6,12,10,1,1,0,0,A,0,3,A,11,5.5,1.28,12,5.75,1.26,12,7,1.2
serie-a,2017-2018,29/10/17,Crotone,Fiorentina,2,1,11,17,5,3,3,5,19,17,3,3,0,0,H,2,1,H,5.5,3.75,1.64,5.5,3.8,1.65,5.2,4.2,1.6
serie-a,2017-2018,29/10/17,Napoli,Sassuolo,3,1,26,8,9,1,6,5,14,13,2,2,0,0,H,2,1,H,1.14,9,15,1.13,9.75,15.5,1.12,9,20
serie-a,2017-2018,29/10/17,Sampdoria,Chievo,4,1,15,13,7,6,8,6,9,11,2,3,0,0,H,3,1,H,1.83,3.6,4.5,1.8,3.4,5,1.9,3.5,4.1
serie-a,2017-2018,29/10/17,Spal,Genoa,1,0,7,13,3,2,4,5,14,24,4,3,0,0,H,0,0,D,3.1,3.1,2.5,2.95,3.25,2.5,2.85,3.3,2.5
serie-a,2017-2018,29/10/17,Torino,Cagliari,2,1,19,7,6,3,7,6,9,19,4,3,0,0,H,1,1,D,1.6,4.33,5.25,1.67,4,5,1.6,4,5.5
serie-a,2017-2018,29/10/17,Udinese,Atalanta,2,1,7,7,4,2,5,7,15,15,0,2,0,0,H,1,1,D,3.6,3.39,2.1,4,3.3,2,3.5,3.4,2.1
serie-a,2017-2018,30/10/17,Verona,Inter,1,2,10,17,2,4,4,7,12,9,4,2,0,0,A,0,1,A,7.5,5,1.39,7.5,4.75,1.42,7.5,4.8,1.4
serie-a,2017-2018,04/11/17,Bologna,Crotone,2,3,15,10,5,6,5,2,14,14,2,3,0,0,A,2,1,H,1.8,3.5,4.75,1.78,3.4,5.25,1.8,3.6,4.5
serie-a,2017-2018,04/11/17,Genoa,Sampdoria,0,2,14,11,2,5,5,2,22,8,4,2,0,0,A,0,1,A,3,3.1,2.54,2.85,3.25,2.55,2.75,3.25,2.6
serie-a,2017-2018,05/11/17,Atalanta,Spal,1,1,9,11,3,3,3,3,14,13,0,2,1,0,D,1,0,H,1.3,5.25,10,1.28,5.25,13,1.35,5.3,8
serie-a,2017-2018,05/11/17,Cagliari,Verona,2,1,22,9,9,2,8,2,11,15,2,4,0,0,H,1,1,D,1.9,3.29,4.5,1.83,3.4,4.75,1.8,3.6,4.5
serie-a,2017-2018,05/11/17,Chievo,Napoli,0,0,3,19,1,5,2,11,7,7,1,3,0,0,D,0,0,D,7.5,5,1.39,7.5,5,1.4,8.7,5.3,1.33
serie-a,2017-2018,05/11/17,Fiorentina,Roma,2,4,20,21,6,10,6,9,15,10,1,1,0,0,A,2,2,D,3,3.5,2.29,2.85,3.6,2.35,3.15,3.3,2.3
serie-a,2017-2018,05/11/17,Inter,Torino,1,1,20,7,5,3,8,3,19,12,3,5,0,0,D,0,0,D,1.5,4.33,6.5,1.5,4.4,6.5,1.55,4,6.2
serie-a,2017-2018,05/11/17,Juventus,Benevento,2,1,27,3,8,1,8,2,15,13,3,3,0,0,H,0,1,A,1.06,13,34,1.05,14,41,1.05,13,36
serie-a,2017-2018,05/11/17,Sassuolo,Milan,0,2,6,14,1,10,7,10,20,15,2,3,0,0,A,0,1,A,3.75,3.39,2.04,3.6,3.5,2.05,3.8,3.4,2
serie-a,2017-2018,18/11/17,Napoli,Milan,2,1,16,13,10,3,3,1,17,7,2,1,0,0,H,1,0,H,1.44,4.59,7,1.45,4.75,6.5,1.5,4.5,6
serie-a,2017-2018,18/11/17,Roma,Lazio,2,1,16,12,7,2,6,7,11,17,2,4,0,0,H,0,0,D,2.1,3.5,3.39,2.2,3.5,3.2,2.3,3.3,3.15
serie-a,2017-2018,19/11/17,Benevento,Sassuolo,1,2,13,15,6,5,6,5,26,11,4,1,1,0,A,0,0,D,3.39,3.6,2.04,3.4,3.6,2.1,3.7,3.4,2
serie-a,2017-2018,19/11/17,Crotone,Genoa,0,1,11,10,5,7,5,2,17,15,1,3,0,0,A,0,1,A,3.1,3.2,2.45,2.9,3.2,2.55,2.85,3.3,2.5
serie-a,2017-2018,19/11/17,Inter,Atalanta,2,0,8,8,4,1,1,2,10,13,0,2,0,0,H,0,0,D,1.75,3.75,4.75,1.72,3.75,5,1.75,3.6,4.8
serie-a,2017-2018,19/11/17,Sampdoria,Juventus,3,2,9,19,5,4,3,4,12,15,4,3,0,0,H,0,0,D,7,4,1.53,6.25,4,1.57,6.5,4.2,1.5
serie-a,2017-2018,19/11/17,Spal,Fiorentina,1,1,7,20,1,5,1,8,10,17,4,3,1,0,D,1,0,H,3.79,3.6,1.95,4.1,3.7,1.87,4.3,3.5,1.85
serie-a,2017-2018,19/11/17,Torino,Chievo,1,1,19,12,5,4,5,1,9,15,1,1,0,1,D,1,1,D,1.83,3.6,4.5,1.8,3.7,4.5,1.75,3.6,4.8
serie-a,2017-2018,19/11/17,Udinese,Cagliari,0,1,14,12,5,4,6,4,9,11,1,0,1,0,A,0,0,D,1.95,3.6,3.79,1.91,3.5,4.1,1.9,3.5,4.1
serie-a,2017-2018,20/11/17,Verona,Bologna,2,3,17,12,5,5,6,4,11,11,2,1,0,0,A,2,1,H,2.87,3.2,2.6,2.95,3.1,2.6,2.7,3.3,2.6
serie-a,2017-2018,25/11/17,Bologna,Sampdoria,3,0,11,20,6,7,5,12,5,13,2,2,1,0,H,2,0,H,2.6,3.29,2.75,2.6,3.25,2.8,2.7,3.3,2.6
serie-a,2017-2018,25/11/17,Cagliari,Inter,1,3,15,10,4,4,7,5,12,15,2,2,0,0,A,0,1,A,5,4,1.66,5.25,4,1.65,5,4,1.65
serie-a,2017-2018,25/11/17,Chievo,Spal,2,1,12,14,3,5,2,8,23,24,0,1,0,0,H,0,1,A,1.9,3.5,4.2,1.9,3.4,4.33,1.9,3.5,4.1
serie-a,2017-2018,25/11/17,Sassuolo,Verona,0,2,20,9,3,6,10,6,10,15,0,3,0,1,A,0,2,A,1.66,4,5,1.67,3.9,5.25,1.7,3.7,5
serie-a,2017-2018,26/11/17,Genoa,Roma,1,1,9,14,4,4,1,4,15,16,1,3,0,1,D,0,0,D,5,3.75,1.72,5,3.8,1.7,5,3.7,1.7
serie-a,2017-2018,26/11/17,Juventus,Crotone,3,0,25,4,10,1,7,0,8,9,2,2,0,0,H,0,0,D,1.14,8,19,1.15,7.75,19.5,1.15,7.5,18
serie-a,2017-2018,26/11/17,Lazio,Fiorentina,1,1,13,16,7,8,6,5,16,8,2,2,0,0,D,1,0,H,1.64,4.2,5,1.65,4.1,5,1.65,3.8,5.3
serie-a,2017-2018,26/11/17,Milan,Torino,0,0,17,8,6,2,5,4,15,20,0,2,0,0,D,0,0,D,1.75,3.75,4.75,1.75,3.8,4.6,1.85,3.5,4.3
serie-a,2017-2018,26/11/17,Udinese,Napoli,0,1,10,9,2,4,3,7,14,7,5,1,0,0,A,0,1,A,7.5,5.5,1.36,8.75,5.25,1.34,7.5,4.8,1.4
serie-a,2017-2018,27/11/17,Atalanta,Benevento,1,0,14,6,4,2,9,3,11,16,1,2,0,0,H,0,0,D,1.22,6,12,1.2,7,13,1.25,6,11
serie-a,2017-2018,01/12/17,Napoli,Juventus,0,1,21,7,6,4,10,3,9,5,2,1,0,0,A,0,1,A,2,3.39,4,2.1,3.25,3.7,2.2,3.5,3.2
serie-a,2017-2018,01/12/17,Roma,Spal,3,1,37,3,15,2,10,0,10,12,1,2,0,1,H,2,0,H,1.22,6.5,12,1.22,6.75,11.5,1.22,6.2,13.5
serie-a,2017-2018,02/12/17,Torino,Atalanta,1,1,9,14,4,6,5,7,9,13,2,2,0,0,D,1,0,H,2.45,3.39,2.87,2.5,3.25,2.9,2.3,3.3,3.15
serie-a,2017-2018,03/12/17,Benevento,Milan,2,2,17,12,6,7,4,3,16,12,3,5,0,1,D,0,1,A,9,5,1.36,7.5,5,1.4,9.5,5.5,1.3
serie-a,2017-2018,03/12/17,Bologna,Cagliari,1,1,13,8,3,2,5,3,15,20,6,2,0,0,D,0,1,A,2,3.29,4,2.05,3.3,3.8,2,3.4,3.8
