league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
bundesliga,2015-2016,22/08/15,Ein Frankfurt,Augsburg,1,1,11,14,3,4,7,4,17,21,2,3,0,0,D,0,1,A,2.25,3.4,3.25,2.25,3.4,3,2.2,3.3,3.1
bundesliga,2015-2016,22/08/15,FC Koln,Wolfsburg,1,1,9,15,6,7,2,4,15,11,2,1,0,0,D,1,0,H,4.2,3.8,1.83,3.9,3.6,1.87,3.8,3.45,1.9
bundesliga,2015-2016,22/08/15,Hamburg,Stuttgart,3,2,14,12,5,4,0,5,18,22,3,3,0,1,H,1,2,A,2.88,3.5,2.4,2.8,3.3,2.45,2.55,3.4,2.55
bundesliga,2015-2016,22/08/15,Hannover,Leverkusen,0,1,6,11,3,4,3,8,15,21,0,0,0,0,A,0,1,A,4.2,3.75,1.83,4,3.6,1.85,3.75,3.5,1.9
bundesliga,2015-2016,22/08/15,Hoffenheim,Bayern Munich,1,2,2,5,1,2,1,2,7,2,0,0,0,0,A,1,1,D,9.5,6,1.25,9,5.25,1.33,8,5,1.33
bundesliga,2015-2016,22/08/15,Schalke 04,Darmstadt,1,1,21,9,5,3,6,6,16,18,1,2,0,0,D,0,1,A,1.44,4.5,7.5,1.45,4.33,6.75,1.45,4,7
bundesliga,2015-2016,23/08/15,Ingolstadt,Dortmund,0,4,3,18,2,8,1,4,18,16,2,3,0,0,A,0,0,D,7,4.5,1.45,6.25,4.33,1.48,6.1,4,1.5
bundesliga,2015-2016,23/08/15,M'gladbach,Mainz,1,2,15,13,6,4,3,0,12,12,2,1,0,0,A,0,1,A,1.67,4,5,1.7,3.7,4.75,1.65,3.6,5.1
bundesliga,2015-2016,28/08/15,Wolfsburg,Schalke 04,3,0,9,12,5,1,2,3,12,16,1,2,0,0,H,1,0,H,2,3.8,3.5,2,3.3,3.7,2,3.3,3.6
bundesliga,2015-2016,29/08/15,Augsburg,Ingolstadt,0,1,10,16,2,3,3,4,22,16,3,3,0,0,A,0,0,D,2,3.4,3.8,2,3.3,3.75,2,3.3,3.6
bundesliga,2015-2016,29/08/15,Bayern Munich,Leverkusen,3,0,14,10,6,4,7,5,12,14,2,3,0,0,H,1,0,H,1.33,5.25,9,1.3,5.25,9,1.33,5,8
bundesliga,2015-2016,29/08/15,Darmstadt,Hoffenheim,0,0,5,15,1,2,4,6,13,16,3,2,0,0,D,0,0,D,3,3.3,2.4,2.75,3.3,2.5,2.65,3.3,2.5
bundesliga,2015-2016,29/08/15,FC Koln,Hamburg,2,1,6,17,3,7,3,8,17,9,3,2,0,1,H,0,0,D,1.83,3.5,4.5,1.83,3.5,4.2,1.9,3.45,3.8
bundesliga,2015-2016,29/08/15,Mainz,Hannover,3,0,18,11,6,4,8,5,9,13,0,2,0,0,H,2,0,H,2,3.5,3.8,1.95,3.4,3.8,2,3.3,3.6
bundesliga,2015-2016,29/08/15,Stuttgart,Ein Frankfurt,1,4,15,6,4,4,6,1,19,17,3,3,1,0,A,1,2,A,1.95,3.6,3.8,1.95,3.4,3.8,2,3.3,3.6
bundesliga,2015-2016,30/08/15,Dortmund,Hertha,3,1,15,4,6,4,5,1,16,12,0,2,0,0,H,1,0,H,1.2,6.5,17,1.24,6.25,10.5,1.25,5.5,10.3
bundesliga,2015-2016,30/08/15,Werder Bremen,M'gladbach,2,1,22,9,6,5,5,6,17,18,3,1,0,1,H,1,1,D,3.2,3.4,2.25,3.1,3.3,2.25,3.3,3.3,2.1
bundesliga,2015-2016,11/09/15,M'gladbach,Hamburg,0,3,13,10,2,4,5,2,17,19,2,1,0,0,A,0,2,A,1.67,4,5,1.67,3.75,5,1.65,3.7,4.9
bundesliga,2015-2016,12/09/15,Bayern Munich,Augsburg,2,1,27,4,10,1,9,0,10,10,0,1,0,0,H,0,1,A,1.13,9.5,19,1.13,9.25,18,1.12,8,16
bundesliga,2015-2016,12/09/15,Ein Frankfurt,FC Koln,6,2,18,13,11,7,5,2,14,14,2,1,0,0,H,4,1,H,2.3,3.3,3.2,2.3,3.3,3,2.3,3.3,2.9
bundesliga,2015-2016,12/09/15,Hannover,Dortmund,2,4,5,17,3,6,2,4,15,16,3,1,0,0,A,1,2,A,7.5,4.5,1.44,7.25,4.5,1.45,7,4,1.45
bundesliga,2015-2016,12/09/15,Hertha,Stuttgart,2,1,9,11,4,3,5,7,18,21,0,3,0,0,H,2,1,H,2.5,3.4,2.8,2.5,3.3,2.7,2.4,3.3,2.75
bundesliga,2015-2016,12/09/15,Ingolstadt,Wolfsburg,0,0,5,17,1,3,2,5,10,15,2,3,0,0,D,0,0,D,4,3.6,1.91,4.1,3.6,1.9,4,3.45,1.85
bundesliga,2015-2016,12/09/15,Leverkusen,Darmstadt,0,1,16,5,4,3,10,4,13,17,3,1,0,0,A,0,1,A,1.25,6,13,1.26,6,11,1.3,5,9
bundesliga,2015-2016,13/09/15,Hoffenheim,Werder Bremen,1,3,10,16,5,6,7,3,13,22,2,4,0,0,A,0,1,A,1.95,3.75,3.75,1.95,3.4,3.8,1.9,3.45,3.8
bundesliga,2015-2016,13/09/15,Schalke 04,Mainz,2,1,24,15,7,4,5,7,18,20,1,3,0,0,H,1,1,D,1.85,3.75,4.2,1.87,3.5,4.33,1.8,3.5,4.2
bundesliga,2015-2016,18/09/15,Mainz,Hoffenheim,3,1,12,13,4,4,6,8,13,15,1,2,0,0,H,1,1,D,2.15,3.5,3.3,2.2,3.3,3.2,2.2,3.3,3.1
bundesliga,2015-2016,19/09/15,Darmstadt,Bayern Munich,0,3,5,18,2,6,1,5,10,8,2,1,0,0,A,0,1,A,19,7,1.17,16,7.5,1.17,12.5,6,1.2
bundesliga,2015-2016,19/09/15,FC Koln,M'gladbach,1,0,11,9,5,2,2,2,10,16,0,3,0,0,H,0,0,D,2.4,3.3,3,2.4,3.25,2.9,2.55,3.4,2.55
bundesliga,2015-2016,19/09/15,Hamburg,Ein Frankfurt,0,0,11,7,2,4,5,11,11,17,0,4,0,0,D,0,0,D,2.5,3.5,2.75,2.55,3.3,2.65,2.5,3.3,2.65
bundesliga,2015-2016,19/09/15,Werder Bremen,Ingolstadt,0,1,13,13,4,4,8,5,24,19,3,4,1,0,A,0,0,D,2.05,3.5,3.6,2.05,3.4,3.5,2.1,3.3,3.3
bundesliga,2015-2016,19/09/15,Wolfsburg,Hertha,2,0,14,9,4,4,7,5,16,9,1,2,0,0,H,0,0,D,1.5,4.33,6.5,1.5,4.2,6.75,1.5,4,6.1
bundesliga,2015-2016,20/09/15,Augsburg,Hannover,2,0,17,16,8,2,6,6,12,15,1,4,0,0,H,2,0,H,2,3.5,3.75,2,3.3,3.7,1.9,3.45,3.8
bundesliga,2015-2016,20/09/15,Dortmund,Leverkusen,3,0,22,8,10,3,3,1,10,17,1,3,0,0,H,1,0,H,1.73,4,4.5,1.75,3.6,5,1.65,3.7,4.9
bundesliga,2015-2016,20/09/15,Stuttgart,Schalke 04,0,1,26,10,9,6,6,5,11,18,3,3,0,0,A,0,0,D,2.63,3.5,2.6,2.65,3.4,2.65,2.65,3.3,2.5
bundesliga,2015-2016,22/09/15,Bayern Munich,Wolfsburg,5,1,17,7,12,2,5,1,11,12,1,2,0,0,H,0,1,A,1.25,6,12,1.3,5.25,11.5,1.35,4.8,7.6
bundesliga,2015-2016,22/09/15,Darmstadt,Werder Bremen,2,1,9,12,3,4,5,1,20,19,3,1,0,1,H,1,1,D,2.63,3.25,2.8,2.65,3.2,2.65,2.6,3.2,2.6
bundesliga,2015-2016,22/09/15,Hertha,FC Koln,2,0,17,13,8,7,6,1,12,14,1,1,0,0,H,1,0,H,2.38,3.25,3.1,2.4,3.3,2.85,2.4,3.3,2.75
bundesliga,2015-2016,22/09/15,Ingolstadt,Hamburg,0,1,12,8,1,3,8,5,15,16,2,1,0,0,A,0,0,D,2.3,3.3,3.25,2.3,3.2,3.1,2.3,3.3,2.9
bundesliga,2015-2016,23/09/15,Hannover,Stuttgart,1,3,8,19,3,12,3,7,15,17,3,3,0,0,A,1,2,A,2.88,3.5,2.4,2.85,3.3,2.4,2.65,3.3,2.5
bundesliga,2015-2016,23/09/15,Hoffenheim,Dortmund,1,1,10,14,5,4,5,4,15,13,2,1,0,0,D,1,0,H,7,4.75,1.44,6.75,4.5,1.48,6.1,4,1.5
bundesliga,2015-2016,23/09/15,Leverkusen,Mainz,1,0,20,3,6,2,11,3,16,13,3,0,0,0,H,0,0,D,1.53,4.33,6,1.57,4,6,1.6,3.9,5
bundesliga,2015-2016,23/09/15,M'gladbach,Augsburg,4,2,21,13,12,4,6,2,20,21,2,5,0,0,H,4,0,H,2.15,3.4,3.4,2.2,3.3,3.2,2.2,3.3,3.1
bundesliga,2015-2016,23/09/15,Schalke 04,Ein Frankfurt,2,0,13,18,7,6,5,7,9,17,2,2,0,0,H,0,0,D,1.83,3.8,4.2,1.8,3.9,4.25,1.75,3.5,4.5
bundesliga,2015-2016,25/09/15,FC Koln,Ingolstadt,1,1,15,16,4,5,8,4,14,16,2,3,0,0,D,1,1,D,2.05,3.3,3.8,2.05,3.25,3.6,2.1,3.3,3.3
bundesliga,2015-2016,26/09/15,Augsburg,Hoffenheim,1,3,26,11,9,5,7,3,8,9,1,4,0,0,A,1,1,D,2.25,3.5,3.1,2.25,3.4,3,2.2,3.3,3.1
bundesliga,2015-2016,26/09/15,Hamburg,Schalke 04,0,1,13,10,4,5,4,4,14,14,1,3,0,0,A,0,0,D,2.88,3.5,2.4,2.85,3.3,2.5,2.75,3.3,2.4
bundesliga,2015-2016,26/09/15,Mainz,Bayern Munich,0,3,6,17,1,9,3,4,17,11,1,1,0,0,A,0,0,D,12,6,1.25,10.5,5.75,1.28,10,5.2,1.27
bundesliga,2015-2016,26/09/15,Stuttgart,M'gladbach,1,3,22,9,6,5,12,3,15,15,4,1,0,0,A,1,2,A,2.1,3.5,3.4,2.1,3.5,3.2,2.2,3.3,3.1
bundesliga,2015-2016,26/09/15,Werder Bremen,Leverkusen,0,3,9,17,0,7,2,6,12,15,1,2,0,0,A,0,1,A,3.8,3.6,1.95,3.75,3.5,2,3.3,3.3,2.1
bundesliga,2015-2016,26/09/15,Wolfsburg,Hannover,1,1,22,8,9,3,9,0,11,9,2,2,0,0,D,1,0,H,1.4,4.75,8,1.42,4.75,7.5,1.45,4,7
bundesliga,2015-2016,27/09/15,Dortmund,Darmstadt,2,2,16,4,4,3,8,0,16,13,0,2,0,0,D,0,1,A,1.14,8.5,17,1.16,8,16.5,1.15,7,15
bundesliga,2015-2016,27/09/15,Ein Frankfurt,Hertha,1,1,11,14,2,6,7,3,11,14,2,1,0,0,D,1,0,H,1.95,3.5,4,1.95,3.4,3.75,2,3.3,3.6
bundesliga,2015-2016,02/10/15,Darmstadt,Mainz,2,3,14,14,4,7,2,6,12,20,1,2,0,0,A,1,2,A,3.1,3.25,2.4,3,3.1,2.45,2.6,3.2,2.6
bundesliga,2015-2016,03/10/15,Hannover,Werder Bremen,1,0,12,19,5,6,7,6,17,11,4,1,0,0,H,0,0,D,2.6,3.4,2.7,2.65,3.2,2.65,2.5,3.3,2.65
bundesliga,2015-2016,03/10/15,Hertha,Hamburg,3,0,13,8,6,2,4,5,13,15,1,1,0,0,H,1,0,H,2.2,3.2,3.5,2.15,3.3,3.3,2.2,3.2,3.2
bundesliga,2015-2016,03/10/15,Hoffenheim,Stuttgart,2,2,11,18,4,7,6,5,12,15,3,1,0,0,D,1,0,H,2.45,3.75,2.65,2.5,3.3,2.7,2.4,3.3,2.75
bundesliga,2015-2016,03/10/15,Ingolstadt,Ein Frankfurt,2,0,14,12,4,2,4,3,11,11,1,2,0,0,H,0,0,D,2.5,3.25,2.9,2.6,3.25,2.65,2.5,3.3,2.65
bundesliga,2015-2016,03/10/15,M'gladbach,Wolfsburg,2,0,10,10,3,3,3,1,15,14,2,3,0,0,H,0,0,D,2.6,3.4,2.7,2.7,3.25,2.7,2.6,3.2,2.6
bundesliga,2015-2016,04/10/15,Bayern Munich,Dortmund,5,1,14,10,9,4,4,4,14,8,3,1,0,0,H,2,1,H,1.5,4.33,6.5,1.53,4.4,6.5,1.6,4,5.5
bundesliga,2015-2016,04/10/15,Leverkusen,Augsburg,1,1,22,3,8,0,9,1,13,22,2,3,0,0,D,1,1,D,1.4,4.75,8,1.4,4.75,8,1.4,4.4,7.3
bundesliga,2015-2016,04/10/15,Schalke 04,FC Koln,0,3,17,12,7,4,3,2,15,12,2,2,0,0,A,0,1,A,1.73,3.8,4.8,1.75,3.7,4.75,1.8,3.5,4.2
bundesliga,2015-2016,16/10/15,Mainz,Dortmund,0,2,11,16,5,6,8,4,14,16,2,1,0,0,A,0,1,A,5.75,4.75,1.5,5.5,4.6,1.53,5.5,4,1.55
bundesliga,2015-2016,17/10/15,Augsburg,Darmstadt,0,2,20,12,3,5,2,4,13,17,2,3,0,0,A,0,2,A,1.8,3.5,4.75,1.85,3.5,4.1,1.85,3.45,4
bundesliga,2015-2016,17/10/15,Ein Frankfurt,M'gladbach,1,5,7,16,2,6,1,1,18,14,4,3,0,0,A,1,1,D,2.45,3.4,2.88,2.5,3.3,2.7,2.55,3.4,2.55
bundesliga,2015-2016,17/10/15,Hamburg,Leverkusen,0,0,8,10,3,3,3,5,22,20,6,2,0,0,D,0,0,D,4.75,3.5,1.8,4.6,3.6,1.8,4.2,3.5,1.8
bundesliga,2015-2016,17/10/15,Schalke 04,Hertha,2,1,19,9,9,5,7,6,18,16,3,4,0,1,H,1,0,H,1.75,3.75,4.75,1.8,3.75,4.4,1.75,3.5,4.5
bundesliga,2015-2016,17/10/15,Werder Bremen,Bayern Munich,0,1,8,13,2,4,2,3,15,12,2,2,0,0,A,0,1,A,17,7,1.18,12,7,1.22,13,5.8,1.2
bundesliga,2015-2016,17/10/15,Wolfsburg,Hoffenheim,4,2,16,7,9,3,5,4,14,12,4,0,0,0,H,2,1,H,1.62,4.33,5,1.65,4,5.25,1.65,3.6,5.1
bundesliga,2015-2016,18/10/15,FC Koln,Hannover,0,1,16,8,5,4,12,3,14,17,3,2,0,0,A,0,1,A,1.95,3.5,4,1.95,3.4,3.8,1.8,3.5,4.2
bundesliga,2015-2016,18/10/15,Stuttgart,Ingolstadt,1,0,12,11,4,6,6,5,18,9,3,1,1,0,H,0,0,D,1.8,3.75,4.33,1.83,3.6,4.1,1.8,3.5,4.2
bundesliga,2015-2016,23/10/15,Hoffenheim,Hamburg,0,1,12,20,3,5,1,5,24,23,2,4,1,0,A,0,0,D,2.1,3.6,3.4,2.05,3.5,3.4,2.1,3.3,3.3
bundesliga,2015-2016,24/10/15,Bayern Munich,FC Koln,4,0,26,4,14,2,10,0,8,4,1,1,0,0,H,2,0,H,1.1,9,29,1.12,9,23,1.15,7,15
bundesliga,2015-2016,24/10/15,Darmstadt,Wolfsburg,0,1,9,19,3,6,5,3,14,16,2,1,0,0,A,0,0,D,4.75,3.75,1.75,4.33,3.6,1.85,3.8,3.45,1.9
bundesliga,2015-2016,24/10/15,Hannover,Ein Frankfurt,1,2,10,5,4,4,3,2,13,14,1,4,0,0,A,0,0,D,2.5,3.4,2.8,2.5,3.3,2.7,2.4,3.3,2.75
bundesliga,2015-2016,24/10/15,Ingolstadt,Hertha,0,1,18,5,3,1,8,2,12,12,2,3,0,0,A,0,1,A,2.4,3.2,3.1,2.5,3.2,2.8,2.5,3.1,2.8
bundesliga,2015-2016,24/10/15,Leverkusen,Stuttgart,4,3,19,12,6,6,5,3,16,13,2,4,0,0,H,0,0,D,1.57,4.33,5.5,1.57,4.33,5.5,1.6,3.9,5
bundesliga,2015-2016,24/10/15,Mainz,Werder Bremen,1,3,16,14,5,8,4,4,19,17,2,1,0,0,A,0,3,A,2.05,3.5,3.6,2.05,3.4,3.5,2,3.3,3.6
bundesliga,2015-2016,25/10/15,Dortmund,Augsburg,5,1,19,4,9,3,6,4,8,13,0,2,0,0,H,3,0,H,1.2,7,13,1.2,7,13,1.25,5.5,10.3
bundesliga,2015-2016,25/10/15,M'gladbach,Schalke 04,3,1,16,13,10,5,3,6,17,19,2,3,0,1,H,1,1,D,2.15,3.5,3.3,2.3,3.4,3.1,2.2,3.3,3.1
bundesliga,2015-2016,30/10/15,Ein Frankfurt,Bayern Munich,0,0,8,10,2,2,5,5,13,15,4,2,0,0,D,0,0,D,15,8,1.17,14,7,1.2,12,5.5,1.22
bundesliga,2015-2016,31/10/15,Augsburg,Mainz,3,3,25,10,10,6,11,4,11,16,3,3,0,0,D,1,2,A,2.3,3.4,3.1,2.35,3.25,2.95,2.5,3.3,2.65
bundesliga,2015-2016,31/10/15,FC Koln,Hoffenheim,0,0,13,10,4,4,5,5,12,15,2,1,0,0,D,0,0,D,2.05,3.5,3.4,2.1,3.3,3.4,2.2,3.3,3.1
bundesliga,2015-2016,31/10/15,Hertha,M'gladbach,1,4,14,11,6,7,5,4,10,13,2,1,0,0,A,0,2,A,3,3.3,2.4,2.8,3.2,2.5,2.65,3.3,2.5
bundesliga,2015-2016,31/10/15,Schalke 04,Ingolstadt,1,1,18,7,3,2,3,3,17,18,1,2,0,0,D,0,1,A,1.8,3.5,4.75,1.83,3.5,4.6,1.8,3.5,4.2
bundesliga,2015-2016,31/10/15,Werder Bremen,Dortmund,1,3,8,11,2,6,1,9,17,15,3,0,0,0,A,1,2,A,7.5,5,1.4,7.75,4.75,1.4,7,4.6,1.4
bundesliga,2015-2016,31/10/15,Wolfsburg,Leverkusen,2,1,13,15,5,6,5,5,17,16,0,2,0,0,H,1,1,D,2.63,3.4,2.7,2.65,3.3,2.7,2.4,3.3,2.75
bundesliga,2015-2016,01/11/15,Hamburg,Hannover,1,2,17,5,4,2,5,3,12,15,0,0,0,0,A,1,0,H,2,3.3,4,2,3.4,3.6,1.9,3.45,3.8
bundesliga,2015-2016,01/11/15,Stuttgart,Darmstadt,2,0,18,17,3,5,7,5,21,18,3,2,0,0,H,0,0,D,1.67,4,5,1.67,3.6,5.25,1.75,3.5,4.5
bundesliga,2015-2016,06/11/15,Hannover,Hertha,1,3,7,12,2,4,2,2,19,9,2,3,0,0,A,0,1,A,2.63,3.3,2.7,2.7,3.05,2.7,2.6,3.1,2.7
bundesliga,2015-2016,07/11/15,Bayern Munich,Stuttgart,4,0,33,5,14,2,7,3,8,15,0,0,0,0,H,4,0,H,1.1,11,21,1.12,9.75,17.5,1.12,8,16
bundesliga,2015-2016,07/11/15,Darmstadt,Hamburg,1,1,15,8,3,3,3,2,14,18,4,2,0,0,D,0,1,A,2.75,3,2.8,2.7,3.05,2.7,2.6,3.2,2.6
bundesliga,2015-2016,07/11/15,Hoffenheim,Ein Frankfurt,0,0,8,17,2,9,1,3,11,13,1,3,0,0,D,0,0,D,2.1,3.6,3.4,2.15,3.3,3.3,2.1,3.3,3.3
bundesliga,2015-2016,07/11/15,Leverkusen,FC Koln,1,2,12,17,4,8,6,9,18,12,1,2,1,0,A,1,1,D,1.5,4.33,6.5,1.53,4.4,6,1.5,4,6.1
bundesliga,2015-2016,07/11/15,Mainz,Wolfsburg,2,0,12,8,5,0,4,3,24,22,2,3,0,1,H,1,0,H,3.3,3.6,2.15,3.2,3.5,2.2,3.1,3.3,2.2
bundesliga,2015-2016,07/11/15,M'gladbach,Ingolstadt,0,0,11,14,5,2,4,3,17,17,1,6,1,0,D,0,0,D,1.62,3.8,6,1.67,3.9,4.6,1.6,3.7,5.4
bundesliga,2015-2016,08/11/15,Augsburg,Werder Bremen,1,2,18,15,6,4,7,4,13,20,1,4,0,0,A,0,0,D,2.2,3.4,3.3,2.2,3.4,3.1,2.1,3.3,3.3
bundesliga,2015-2016,08/11/15,Dortmund,Schalke 04,3,2,14,9,7,3,5,3,10,16,3,4,0,0,H,2,1,H,1.3,6,8.5,1.33,5.25,9,1.4,4.4,7.3
bundesliga,2015-2016,20/11/15,Hamburg,Dortmund,3,1,7,21,2,7,2,7,17,9,0,1,0,0,H,2,0,H,8.5,5,1.36,7.75,5.25,1.36,7,4.6,1.4
bundesliga,2015-2016,21/11/15,Ein Frankfurt,Leverkusen,1,3,9,17,1,11,3,8,15,19,2,1,0,0,A,1,2,A,3.8,3.6,1.95,3.6,3.6,1.95,3.3,3.3,2.1
bundesliga,2015-2016,21/11/15,FC Koln,Mainz,0,0,14,7,3,1,6,1,14,11,1,1,0,0,D,0,0,D,2.15,3.5,3.3,2.15,3.3,3.3,2.2,3.2,3.2
bundesliga,2015-2016,21/11/15,M'gladbach,Hannover,2,1,21,14,9,8,12,4,10,11,1,1,0,0,H,1,0,H,1.5,4.2,7,1.5,3.9,6.75,1.55,4,5.5
bundesliga,2015-2016,21/11/15,Schalke 04,Bayern Munich,1,3,5,24,1,8,4,6,12,10,2,0,0,0,A,1,1,D,13,6.5,1.22,13,6.5,1.26,10,5.2,1.27
bundesliga,2015-2016,21/11/15,Stuttgart,Augsburg,0,4,18,13,5,6,6,4,8,16,2,1,0,0,A,0,3,A,1.95,3.8,3.6,1.95,3.5,3.75,2,3.3,3.6
bundesliga,2015-2016,21/11/15,Wolfsburg,Werder Bremen,6,0,21,9,12,2,7,3,12,8,0,2,0,0,H,2,0,H,1.57,4,5.75,1.62,4.1,5.25,1.55,4,5.5
bundesliga,2015-2016,22/11/15,Hertha,Hoffenheim,1,0,1,7,0,0,2,3,26,16,2,1,0,0,H,1,0,H,2,3.5,3.8,2.05,3.3,3.6,2.1,3.3,3.3
bundesliga,2015-2016,22/11/15,Ingolstadt,Darmstadt,3,1,16,8,6,2,5,5,19,25,2,3,0,0,H,0,1,A,2.05,3.25,4,2.1,3.25,3.5,2.2,3.2,3.2
bundesliga,2015-2016,27/11/15,Darmstadt,FC Koln,0,0,9,12,1,2,4,7,16,12,2,1,0,0,D,0,0,D,2.9,3.1,2.6,2.75,3.1,2.6,2.6,3.2,2.6
bundesliga,2015-2016,28/11/15,Bayern Munich,Hertha,2,0,24,4,9,1,9,1,14,13,0,3,0,0,H,2,0,H,1.08,11,26,1.09,10.5,29,1.1,8,20
bundesliga,2015-2016,28/11/15,Hannover,Ingolstadt,4,0,8,11,4,5,3,4,21,14,3,3,0,0,H,3,0,H,2.6,3.2,2.8,2.65,3.1,2.7,2.5,3.3,2.65
bundesliga,2015-2016,28/11/15,Hoffenheim,M'gladbach,3,3,18,16,6,8,8,6,10,14,2,1,0,0,D,2,1,H,3.1,3.5,2.25,3,3.3,2.3,2.9,3.3,2.3
bundesliga,2015-2016,28/11/15,Mainz,Ein Frankfurt,2,1,14,15,8,5,3,7,23,17,4,2,0,1,H,2,0,H,2.2,3.5,3.2,2.2,3.4,3.1,2.25,3.3,3
bundesliga,2015-2016,28/11/15,Werder Bremen,Hamburg,1,3,14,13,3,6,6,3,21,18,2,1,0,0,A,0,2,A,2.25,3.4,3.2,2.35,3.25,2.95,2.4,3.3,2.75
bundesliga,2015-2016,29/11/15,Augsburg,Wolfsburg,0,0,13,17,4,3,4,7,20,11,3,2,0,1,D,0,0,D,3.3,3.4,2.2,3.25,3.4,2.25,3.1,3.3,2.2
bundesliga,2015-2016,29/11/15,Dortmund,Stuttgart,4,1,14,8,9,3,5,4,10,13,1,0,0,0,H,2,1,H,1.2,7.5,12,1.22,7,11,1.22,5.5,12
bundesliga,2015-2016,29/11/15,Leverkusen,Schalke 04,1,1,18,8,6,3,9,5,9,11,1,2,0,0,D,0,0,D,1.62,4.2,5.25,1.67,3.9,5.25,1.7,3.7,4.5
bundesliga,2015-2016,04/12/15,Schalke 04,Hannover,3,1,26,7,8,1,6,4,8,13,1,1,0,0,H,0,0,D,1.6,4,5.75,1.6,4,5.75,1.65,3.8,4.8
bundesliga,2015-2016,05/12/15,FC Koln,Augsburg,0,1,22,22,8,8,7,6,17,18,2,4,0,0,A,0,0,D,2.2,3.3,3.4,2.25,3.25,3.1,2.4,3.2,2.85
bundesliga,2015-2016,05/12/15,Hamburg,Mainz,1,3,20,11,7,6,2,3,19,18,2,1,0,0,A,0,1,A,2.25,3.4,3.2,2.3,3.25,3.1,2.3,3.3,2.9
bundesliga,2015-2016,05/12/15,Hertha,Leverkusen,2,1,10,8,4,2,8,2,18,15,1,3,0,1,H,1,1,D,3.75,3.4,2.05,3.6,3.4,2.1,3.1,3.3,2.2
bundesliga,2015-2016,05/12/15,Ingolstadt,Hoffenheim,1,1,9,7,2,2,2,1,11,18,2,1,0,0,D,0,0,D,2.25,3.3,3.3,2.35,3.3,2.95,2.4,3.3,2.75
bundesliga,2015-2016,05/12/15,M'gladbach,Bayern Munich,3,1,13,22,6,6,3,9,13,12,1,2,0,0,H,0,0,D,9,5.25,1.33,8,5.25,1.36,7.3,4.4,1.4
bundesliga,2015-2016,05/12/15,Wolfsburg,Dortmund,1,2,22,14,8,6,9,5,14,14,3,2,0,0,A,0,1,A,4,4.33,1.75,4.2,3.75,1.83,3.9,3.6,1.85
bundesliga,2015-2016,06/12/15,Ein Frankfurt,Darmstadt,0,1,15,19,3,4,10,7,19,9,4,3,0,0,A,0,1,A,1.91,3.4,4.33,1.91,3.4,3.9,2,3.3,3.6
bundesliga,2015-2016,06/12/15,Stuttgart,Werder Bremen,1,1,12,7,4,2,4,5,18,16,2,2,0,0,D,1,0,H,1.95,3.75,3.75,2,3.4,3.6,2.1,3.3,3.3
