league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
serie-a,2014-2015,20/09/14,Milan,Juventus,0,1,9,14,3,4,3,4,9,18,2,3,0,0,A,0,0,D,3.2,3.3,2.25,3.1,3.4,2.35,2.9,3.3,2.3
serie-a,2014-2015,21/09/14,Atalanta,Fiorentina,0,1,23,16,6,6,4,7,10,23,1,4,0,0,A,0,0,D,3.25,3.1,2.3,3,3.2,2.35,2.75,3.2,2.5
serie-a,2014-2015,21/09/14,Chievo,Parma,2,3,11,12,4,4,4,5,17,21,1,4,0,0,A,1,0,H,2.9,3.1,2.5,2.8,3.1,2.8,2.6,3.2,2.6
serie-a,2014-2015,21/09/14,Genoa,Lazio,1,0,9,17,4,7,3,7,11,19,2,1,0,1,H,0,0,D,3,3,2.5,2.75,3.2,2.55,2.5,3.3,2.65
serie-a,2014-2015,21/09/14,Palermo,Inter,1,1,13,13,2,3,5,2,16,9,2,4,0,0,D,1,1,D,3.75,3.4,2,3.65,3.4,2,3.3,3.3,2.1
serie-a,2014-2015,21/09/14,Roma,Cagliari,2,0,7,9,3,2,0,6,16,13,1,1,0,0,H,2,0,H,1.3,5,11,1.3,5.5,8.5,1.3,5,9
serie-a,2014-2015,21/09/14,Sassuolo,Sampdoria,0,0,14,12,5,3,3,7,19,23,3,2,0,0,D,0,0,D,2.63,3.2,2.7,2.6,3.2,2.7,2.65,3.3,2.5
serie-a,2014-2015,21/09/14,Torino,Verona,0,1,22,11,4,2,11,1,15,8,3,1,0,0,A,0,0,D,1.91,3.5,4,1.91,3.4,3.9,2,3.3,3.6
serie-a,2014-2015,21/09/14,Udinese,Napoli,1,0,9,10,3,3,0,9,12,12,1,3,0,0,H,0,0,D,3.3,3.25,2.2,3,3.3,2.3,2.9,3.3,2.3
serie-a,2014-2015,23/09/14,Empoli,Milan,2,2,13,15,6,6,3,5,13,21,2,3,1,0,D,2,1,H,4.5,3.3,1.85,4,3.4,1.9,4.2,3.5,1.8
serie-a,2014-2015,24/09/14,Cagliari,Torino,1,2,11,12,5,4,3,6,14,11,2,2,0,0,A,1,2,A,2.55,3.3,2.7,2.6,3.2,2.7,2.3,3.3,2.9
serie-a,2014-2015,24/09/14,Fiorentina,Sassuolo,0,0,18,5,2,0,11,3,13,12,2,2,0,0,D,0,0,D,1.44,4.33,7,1.45,4,7.8,1.4,4.4,7.3
serie-a,2014-2015,24/09/14,Inter,Atalanta,2,0,21,14,6,2,6,13,13,14,1,3,0,0,H,1,0,H,1.44,4.33,7,1.45,4,7.8,1.5,4,6.1
serie-a,2014-2015,24/09/14,Juventus,Cesena,3,0,29,1,13,1,6,2,10,14,0,3,0,0,H,1,0,H,1.13,8,19,1.12,7.75,21,1.12,8,16
serie-a,2014-2015,24/09/14,Napoli,Palermo,3,3,16,10,8,6,6,4,11,10,1,4,0,0,D,3,2,H,1.44,4.33,7,1.45,4,7.75,1.45,4,7
serie-a,2014-2015,24/09/14,Parma,Roma,1,2,6,13,4,4,6,9,15,12,2,3,0,0,A,0,1,A,3.75,3.4,2,3.6,3.3,2.05,3.8,3.45,1.9
serie-a,2014-2015,24/09/14,Sampdoria,Chievo,2,1,16,5,5,3,6,1,25,27,1,3,0,0,H,1,0,H,1.91,3.3,4.2,1.9,3.4,4,1.9,3.45,3.8
serie-a,2014-2015,24/09/14,Verona,Genoa,2,2,16,16,7,9,7,4,13,15,2,2,0,0,D,0,1,A,2.05,3.4,3.5,2.1,3.25,3.5,2.2,3.3,3.1
serie-a,2014-2015,25/09/14,Lazio,Udinese,0,1,18,5,8,2,7,3,18,12,3,1,0,0,A,0,1,A,1.8,3.5,4.5,1.9,3.5,4.4,1.85,3.45,4
serie-a,2014-2015,27/09/14,Atalanta,Juventus,0,3,10,16,1,7,2,3,17,15,2,3,0,0,A,0,1,A,6.5,3.8,1.55,5.9,3.8,1.57,5.6,3.9,1.55
serie-a,2014-2015,27/09/14,Roma,Verona,2,0,23,9,6,3,10,2,13,4,1,1,0,0,H,0,0,D,1.33,5,9,1.35,4.75,8.5,1.35,4.8,7.6
serie-a,2014-2015,28/09/14,Cesena,Milan,1,1,10,11,2,4,4,9,14,12,4,2,0,1,D,1,1,D,5.5,3.75,1.62,5.2,3.7,1.65,5.1,3.6,1.65
serie-a,2014-2015,28/09/14,Chievo,Empoli,1,1,18,6,5,3,11,1,20,14,3,1,0,0,D,0,0,D,2.25,3.25,3.25,2.3,3.2,3.1,2.1,3.3,3.3
serie-a,2014-2015,28/09/14,Genoa,Sampdoria,0,1,7,10,4,1,3,5,22,23,3,4,0,0,A,0,0,D,2.9,3,2.6,2.65,3.1,2.7,2.7,3,2.7
serie-a,2014-2015,28/09/14,Inter,Cagliari,1,4,15,16,5,7,10,3,23,8,1,3,1,0,A,1,4,A,1.44,4.33,7,1.45,4.25,7,1.45,4,7
serie-a,2014-2015,28/09/14,Sassuolo,Napoli,0,1,11,11,1,3,6,6,19,12,4,2,0,0,A,0,1,A,4.5,3.5,1.8,4.1,3.5,1.85,3.8,3.45,1.9
serie-a,2014-2015,28/09/14,Torino,Fiorentina,1,1,15,19,3,7,6,4,14,15,3,2,0,0,D,0,0,D,2.88,3.2,2.5,2.65,3.2,2.65,2.6,3.2,2.6
serie-a,2014-2015,29/09/14,Palermo,Lazio,0,4,17,15,4,10,4,1,12,16,2,4,0,0,A,0,1,A,2.9,3.25,2.4,2.85,3.2,2.45,2.75,3.3,2.4
serie-a,2014-2015,29/09/14,Udinese,Parma,4,2,12,18,5,6,6,4,8,11,2,0,0,1,H,2,2,D,2.2,3.2,3.4,2.2,3.2,3.3,2.1,3.2,3.4
serie-a,2014-2015,04/10/14,Milan,Chievo,2,0,22,10,4,2,9,2,10,25,2,5,0,0,H,0,0,D,1.4,4.75,7,1.45,4.2,7,1.4,4.4,7.3
serie-a,2014-2015,04/10/14,Verona,Cagliari,1,0,13,19,5,7,5,11,13,17,1,3,0,0,H,0,0,D,2,3.3,3.75,2.15,3.4,3.6,2,3.3,3.6
serie-a,2014-2015,05/10/14,Empoli,Palermo,3,0,20,7,11,2,12,4,18,25,0,4,0,0,H,2,0,H,2.38,3.2,3,2.4,3.2,2.95,2.3,3.2,3
serie-a,2014-2015,05/10/14,Fiorentina,Inter,3,0,15,14,8,4,2,5,12,17,2,3,0,0,H,2,0,H,2.38,3.3,2.9,2.5,3.4,2.85,2.3,3.2,3
serie-a,2014-2015,05/10/14,Juventus,Roma,3,2,20,8,5,2,5,5,14,15,4,3,1,1,H,2,2,D,1.8,3.5,4.5,1.95,3.4,4.25,1.9,3.3,4
serie-a,2014-2015,05/10/14,Lazio,Sassuolo,3,2,13,12,9,6,4,1,22,12,2,1,1,1,H,3,1,H,1.5,4,7,1.5,3.9,6.9,1.45,4,7
serie-a,2014-2015,05/10/14,Napoli,Torino,2,1,24,5,9,2,9,2,17,16,3,3,0,0,H,0,1,A,1.5,4,7,1.55,3.75,6.25,1.5,4,6.1
serie-a,2014-2015,05/10/14,Parma,Genoa,1,2,12,13,3,5,6,3,26,12,2,2,0,1,A,0,0,D,1.91,3.4,4,1.95,3.2,4.1,1.9,3.4,3.9
serie-a,2014-2015,05/10/14,Sampdoria,Atalanta,1,0,16,8,3,1,3,4,19,14,3,3,0,0,H,1,0,H,1.83,3.4,4.5,1.91,3.3,4.1,1.8,3.4,4.3
serie-a,2014-2015,05/10/14,Udinese,Cesena,1,1,14,7,3,5,7,1,10,12,3,3,0,0,D,0,0,D,1.45,4.2,7.5,1.55,3.75,6.25,1.53,3.85,6
serie-a,2014-2015,18/10/14,Roma,Chievo,3,0,14,11,8,3,6,2,12,13,1,1,0,0,H,3,0,H,1.3,5.5,9,1.33,4.85,9,1.3,5,9
serie-a,2014-2015,18/10/14,Sassuolo,Juventus,1,1,7,19,2,7,2,6,14,15,2,2,0,1,D,1,1,D,7.5,4.5,1.4,7,4.33,1.44,7.3,4.4,1.4
serie-a,2014-2015,19/10/14,Atalanta,Parma,1,0,18,6,3,1,3,1,11,18,2,3,0,0,H,0,0,D,2.5,3.2,2.88,2.6,3,2.85,2.3,3.2,3
serie-a,2014-2015,19/10/14,Cagliari,Sampdoria,2,2,13,13,4,8,8,0,19,15,3,5,0,1,D,0,2,A,2.5,3.3,2.75,2.65,3.1,2.7,2.6,3.2,2.6
serie-a,2014-2015,19/10/14,Fiorentina,Lazio,0,2,15,10,2,5,6,4,11,24,1,5,0,0,A,0,1,A,2.05,3.3,3.6,2.1,3.3,3.45,2.1,3.3,3.3
serie-a,2014-2015,19/10/14,Inter,Napoli,2,2,22,12,5,4,6,4,8,12,2,3,0,0,D,0,0,D,2.5,3.25,2.8,2.6,3.2,2.9,2.3,3.3,2.9
serie-a,2014-2015,19/10/14,Palermo,Cesena,2,1,12,4,4,2,12,3,16,16,5,3,0,1,H,1,0,H,1.65,3.6,5.5,1.72,3.6,4.75,1.8,3.5,4.2
serie-a,2014-2015,19/10/14,Torino,Udinese,1,0,23,11,5,3,8,5,16,8,3,2,0,0,H,0,0,D,2.15,3.2,3.4,2.3,3.1,3.2,2.4,3.2,2.85
serie-a,2014-2015,19/10/14,Verona,Milan,1,3,22,12,8,5,8,5,10,15,2,1,1,0,A,0,2,A,3.4,3.4,2.1,3.3,3.2,2.2,3.6,3.3,2
serie-a,2014-2015,20/10/14,Genoa,Empoli,1,1,13,9,3,4,10,4,16,13,3,1,0,0,D,1,0,H,2.1,3.3,3.5,2.1,3.2,3.55,2.1,3.2,3.4
serie-a,2014-2015,25/10/14,Empoli,Cagliari,0,4,9,15,5,6,6,6,10,23,2,2,0,0,A,0,4,A,2,3.4,3.75,2.15,3.4,3.6,2.1,3.2,3.4
serie-a,2014-2015,25/10/14,Parma,Sassuolo,1,3,11,8,4,3,7,3,19,16,4,2,0,0,A,0,2,A,1.73,3.6,4.75,1.78,3.4,5.5,1.8,3.5,4.2
serie-a,2014-2015,25/10/14,Sampdoria,Roma,0,0,9,20,2,4,6,14,14,12,2,3,0,0,D,0,0,D,3.6,3.5,2,3.75,3.4,2.1,3.8,3.45,1.9
serie-a,2014-2015,26/10/14,Cesena,Inter,0,1,8,18,2,6,2,3,20,15,5,1,1,0,A,0,1,A,6.5,3.6,1.57,5.5,3.7,1.62,4.5,3.5,1.75
serie-a,2014-2015,26/10/14,Chievo,Genoa,1,2,13,13,5,4,4,7,23,22,2,3,1,0,A,1,0,H,2.38,3.1,3.1,2.45,3.1,2.95,2.4,3.2,2.85
serie-a,2014-2015,26/10/14,Juventus,Palermo,2,0,20,6,5,1,6,1,8,10,2,1,0,0,H,1,0,H,1.22,5.5,15,1.22,6.5,10.5,1.22,5.5,12
serie-a,2014-2015,26/10/14,Lazio,Torino,2,1,12,15,7,4,3,6,13,9,2,1,0,0,H,1,0,H,1.75,3.5,4.75,1.83,3.4,4.33,1.75,3.5,4.5
serie-a,2014-2015,26/10/14,Milan,Fiorentina,1,1,15,12,2,2,5,4,13,13,2,2,0,0,D,1,0,H,2.05,3.4,3.6,2.1,3.3,3.4,2,3.3,3.6
serie-a,2014-2015,26/10/14,Napoli,Verona,6,2,26,8,16,6,14,3,11,7,1,1,0,0,H,1,1,D,1.4,4.5,8,1.45,4.2,7,1.45,4,7
serie-a,2014-2015,26/10/14,Udinese,Atalanta,2,0,15,14,4,3,5,7,16,15,2,1,0,0,H,2,0,H,1.91,3.4,4,1.85,3.5,4.1,1.8,3.5,4.2
serie-a,2014-2015,28/10/14,Sassuolo,Empoli,3,1,23,16,6,6,6,3,9,12,2,3,0,0,H,0,1,A,2.2,3.25,3.3,2.2,3.2,3.3,2.2,3.1,3.3
serie-a,2014-2015,29/10/14,Atalanta,Napoli,1,1,7,18,2,6,4,5,18,12,3,2,1,0,D,0,0,D,4,3.4,1.91,3.8,3.4,1.95,3.8,3.45,1.9
serie-a,2014-2015,29/10/14,Cagliari,Milan,1,1,16,13,5,3,6,4,13,13,3,2,0,0,D,1,1,D,3.4,3.4,2.1,3.4,3.3,2.1,3.3,3.3,2.1
serie-a,2014-2015,29/10/14,Fiorentina,Udinese,3,0,27,5,9,1,4,2,15,14,2,3,0,0,H,1,0,H,1.65,3.6,5.5,1.75,3.5,4.75,1.8,3.5,4.2
serie-a,2014-2015,29/10/14,Genoa,Juventus,1,0,4,16,3,4,1,13,22,17,2,4,0,0,H,0,0,D,7,4,1.5,6.25,3.9,1.53,6.1,4,1.5
serie-a,2014-2015,29/10/14,Inter,Sampdoria,1,0,17,10,5,4,4,4,11,19,2,2,0,0,H,0,0,D,1.8,3.6,4.33,1.8,3.5,4.4,1.8,3.5,4.2
serie-a,2014-2015,29/10/14,Palermo,Chievo,1,0,16,15,6,3,4,3,15,17,2,1,0,0,H,0,0,D,1.91,3.4,4,1.95,3.25,4,2,3.3,3.6
serie-a,2014-2015,29/10/14,Roma,Cesena,2,0,16,4,6,1,7,3,11,13,1,1,0,0,H,1,0,H,1.18,6.5,15,1.2,6.25,13.5,1.2,5.8,13
serie-a,2014-2015,29/10/14,Torino,Parma,1,0,15,10,5,2,4,7,11,17,1,3,0,1,H,1,0,H,1.83,3.4,4.33,1.9,3.2,4.33,2.1,3.2,3.4
serie-a,2014-2015,30/10/14,Verona,Lazio,1,1,11,10,3,3,2,3,13,14,2,2,0,1,D,0,1,A,3.2,3.3,2.25,3.2,3.2,2.25,2.9,3.3,2.3
serie-a,2014-2015,01/11/14,Empoli,Juventus,0,2,12,18,4,7,6,6,15,16,2,1,1,0,A,0,0,D,7.5,4.2,1.44,7,4.25,1.45,7.3,4.4,1.4
serie-a,2014-2015,01/11/14,Napoli,Roma,2,0,15,8,6,2,6,5,13,11,2,3,0,0,H,1,0,H,2.4,3.3,2.9,2.45,3.3,2.95,2.3,3.3,2.9
serie-a,2014-2015,01/11/14,Parma,Inter,2,0,11,14,4,1,5,2,18,19,3,1,0,0,H,1,0,H,3.4,3.4,2.1,3.1,3.2,2.3,3.1,3.3,2.2
serie-a,2014-2015,02/11/14,Chievo,Sassuolo,0,0,12,9,1,3,5,5,20,16,1,6,0,0,D,0,0,D,2.4,3.2,3,2.45,3.1,2.95,2.3,3.3,2.9
serie-a,2014-2015,02/11/14,Milan,Palermo,0,2,14,13,3,7,4,4,10,15,3,3,0,0,A,0,2,A,1.5,4,7,1.53,3.9,6.25,1.5,4,6.1
serie-a,2014-2015,02/11/14,Sampdoria,Fiorentina,3,1,12,16,6,5,3,10,17,26,3,4,0,0,H,2,1,H,3,3.2,2.4,2.7,3.2,2.6,2.6,3.2,2.6
serie-a,2014-2015,02/11/14,Torino,Atalanta,0,0,20,7,2,1,10,6,12,23,0,5,0,0,D,0,0,D,1.85,3.5,4.2,1.85,3.3,4.4,1.9,3.3,4
serie-a,2014-2015,02/11/14,Udinese,Genoa,2,4,15,13,2,6,7,5,10,14,2,3,0,0,A,2,2,D,2.05,3.3,3.6,2.05,3.2,3.7,2,3.3,3.6
serie-a,2014-2015,03/11/14,Cesena,Verona,1,1,8,11,4,2,4,4,14,19,1,4,0,0,D,1,0,H,2.88,3.2,2.5,2.8,3.1,2.55,2.6,3.2,2.6
serie-a,2014-2015,03/11/14,Lazio,Cagliari,4,2,11,9,5,4,4,7,24,15,2,3,0,1,H,3,0,H,1.53,3.8,6.5,1.55,3.9,6,1.55,3.9,5.6
serie-a,2014-2015,08/11/14,Sampdoria,Milan,2,2,19,10,8,3,5,5,13,23,1,3,0,1,D,1,1,D,2.6,3.2,2.7,2.7,3.2,2.65,2.65,3.3,2.5
serie-a,2014-2015,08/11/14,Sassuolo,Atalanta,0,0,14,10,5,0,8,4,19,22,3,1,0,0,D,0,0,D,2.1,3.4,3.4,2.2,3.2,3.3,2.2,3.3,3.1
serie-a,2014-2015,09/11/14,Cagliari,Genoa,1,1,13,9,5,5,6,2,19,24,5,4,0,1,D,1,0,H,2.2,3.4,3.2,2.25,3.2,3.2,2.3,3.2,3
serie-a,2014-2015,09/11/14,Chievo,Cesena,2,1,19,9,6,3,5,2,16,18,4,4,0,0,H,0,0,D,1.85,3.4,4.33,1.95,3.1,4.25,1.9,3.45,3.8
serie-a,2014-2015,09/11/14,Empoli,Lazio,2,1,7,7,2,1,3,4,13,24,1,2,0,0,H,0,0,D,3.75,3.25,2.05,3.4,3.2,2.15,3.3,3.3,2.1
serie-a,2014-2015,09/11/14,Fiorentina,Napoli,0,1,14,19,2,5,7,5,9,13,3,3,0,0,A,0,0,D,2.5,3.3,2.75,2.55,3.2,2.75,2.6,3.2,2.6
serie-a,2014-2015,09/11/14,Inter,Verona,2,2,18,17,4,5,5,8,9,13,0,2,1,0,D,1,1,D,1.45,4.5,6.5,1.52,3.9,6.5,1.5,4,6.1
serie-a,2014-2015,09/11/14,Juventus,Parma,7,0,22,4,11,1,5,0,3,11,0,1,0,0,H,3,0,H,1.2,6,15,1.25,5.5,11,1.22,5.5,12
serie-a,2014-2015,09/11/14,Palermo,Udinese,1,1,20,12,4,6,7,5,14,22,1,5,0,0,D,1,1,D,2.15,3.3,3.4,2.25,3.2,3.2,2.2,3.2,3.2
serie-a,2014-2015,09/11/14,Roma,Torino,3,0,14,12,8,4,2,5,12,11,1,2,0,0,H,2,0,H,1.44,4.33,7,1.5,3.8,7,1.45,4,7
serie-a,2014-2015,22/11/14,Atalanta,Roma,1,2,9,6,1,2,3,3,27,16,2,5,1,0,A,1,2,A,4.5,3.4,1.83,4.25,3.4,1.85,4,3.45,1.85
serie-a,2014-2015,22/11/14,Lazio,Juventus,0,3,14,10,4,4,6,4,23,13,2,2,0,1,A,0,1,A,3.75,3.4,2,3.6,3.25,2.05,3.8,3.45,1.9
serie-a,2014-2015,23/11/14,Cesena,Sampdoria,1,1,8,19,3,6,4,4,21,14,2,0,0,0,D,0,0,D,4,3.3,1.95,3.9,3.3,1.95,3.6,3.3,2
serie-a,2014-2015,23/11/14,Milan,Inter,1,1,10,8,2,3,7,4,17,12,2,2,0,0,D,1,0,H,2.63,3.2,2.7,2.65,3.3,2.7,2.6,3.2,2.6
serie-a,2014-2015,23/11/14,Napoli,Cagliari,3,3,14,11,6,8,6,4,17,9,1,2,0,0,D,2,1,H,1.36,4.75,8.5,1.4,4.6,7.5,1.4,4.4,7.3
serie-a,2014-2015,23/11/14,Parma,Empoli,0,2,10,6,2,5,6,10,19,17,4,1,0,0,A,0,1,A,2.15,3.4,3.3,2.15,3.1,3.55,2,3.3,3.6
serie-a,2014-2015,23/11/14,Torino,Sassuolo,0,1,12,14,5,6,6,4,16,13,2,3,0,0,A,0,0,D,1.83,3.5,4.33,1.85,3.4,4.25,1.8,3.5,4.2
serie-a,2014-2015,23/11/14,Udinese,Chievo,1,1,9,14,3,5,3,5,8,11,3,2,0,0,D,1,0,H,1.85,3.4,4.33,1.95,3.3,3.9,1.8,3.5,4.2
serie-a,2014-2015,23/11/14,Verona,Fiorentina,1,2,10,14,3,6,6,10,17,18,2,4,0,0,A,1,1,D,3.4,3.4,2.1,3.45,3.2,2.15,3.3,3.3,2.1
serie-a,2014-2015,24/11/14,Genoa,Palermo,1,1,15,11,2,5,3,3,10,11,2,0,0,0,D,1,1,D,2.15,3.3,3.4,2.2,3.2,3.3,2,3.3,3.6
serie-a,2014-2015,29/11/14,Chievo,Lazio,0,0,8,12,2,4,1,13,9,8,1,0,0,0,D,0,0,D,3.75,3.3,2.1,3.45,3.2,2.15,3.3,3.3,2.1
serie-a,2014-2015,29/11/14,Sassuolo,Verona,2,1,17,11,4,1,9,5,18,18,4,3,0,0,H,0,1,A,2,3.5,3.6,2.1,3.2,3.6,2.1,3.2,3.4
serie-a,2014-2015,30/11/14,Cagliari,Fiorentina,0,4,14,17,5,7,6,6,17,22,2,2,0,0,A,0,1,A,3.8,3.5,2,3.2,3.3,2.2,3.2,3.2,2.2
serie-a,2014-2015,30/11/14,Cesena,Genoa,0,3,11,15,3,5,4,10,14,18,3,2,0,0,A,0,3,A,3.4,3.2,2.25,3.1,3.2,2.3,3.2,3.2,2.2
serie-a,2014-2015,30/11/14,Empoli,Atalanta,0,0,21,6,4,1,11,2,14,23,2,3,0,0,D,0,0,D,2.1,3.4,3.6,2.2,3.1,3.4,2.1,3.2,3.4
serie-a,2014-2015,30/11/14,Juventus,Torino,2,1,16,16,3,5,8,4,17,13,1,4,1,0,H,1,1,D,1.3,5,13,1.28,5.25,10,1.3,5,9
serie-a,2014-2015,30/11/14,Milan,Udinese,2,0,18,6,6,0,7,0,8,10,0,2,1,1,H,0,0,D,1.62,3.75,6,1.62,3.7,5.5,1.65,3.6,5.1
serie-a,2014-2015,30/11/14,Palermo,Parma,2,1,15,14,4,5,9,2,18,17,1,1,1,1,H,1,1,D,1.85,3.6,4.5,1.91,3.3,4.1,2,3.3,3.6
serie-a,2014-2015,30/11/14,Roma,Inter,4,2,18,10,6,4,7,4,11,14,1,3,0,0,H,1,1,D,1.75,3.75,4.75,1.8,3.5,4.75,1.7,3.6,4.7
serie-a,2014-2015,01/12/14,Sampdoria,Napoli,1,1,14,14,3,2,10,6,18,20,3,2,0,1,D,0,0,D,3.3,3.4,2.2,3.2,3.2,2.25,3,3.2,2.3
serie-a,2014-2015,05/12/14,Fiorentina,Juventus,0,0,9,10,1,3,4,5,11,17,2,3,0,0,D,0,0,D,3.8,3.4,2.05,3.7,3.25,2.1,3.6,3.3,2
serie-a,2014-2015,06/12/14,Roma,Sassuolo,2,2,21,6,5,3,11,1,17,15,2,2,1,1,D,0,2,A,1.33,5.25,9,1.35,4.5,9.5,1.4,4.4,7.3
serie-a,2014-2015,06/12/14,Torino,Palermo,2,2,20,7,6,3,6,1,10,16,1,3,0,0,D,1,2,A,1.91,3.3,4.5,1.95,3.2,4.1,2,3.3,3.6
serie-a,2014-2015,07/12/14,Atalanta,Cesena,3,2,20,8,6,3,4,3,23,27,3,5,0,0,H,1,2,A,1.62,3.6,6.5,1.67,3.4,5.5,1.7,3.6,4.7
serie-a,2014-2015,07/12/14,Genoa,Milan,1,0,13,15,4,6,12,10,16,13,3,2,0,0,H,1,0,H,3.1,3.25,2.4,2.8,3.2,2.5,2.9,3.3,2.3
serie-a,2014-2015,07/12/14,Inter,Udinese,1,2,16,16,2,6,9,4,11,8,2,1,0,0,A,1,0,H,1.5,4,7.5,1.53,3.9,6.25,1.57,3.8,5.5
serie-a,2014-2015,07/12/14,Napoli,Empoli,2,2,20,10,10,4,9,2,14,15,2,2,0,0,D,0,1,A,1.33,5,10,1.33,4.75,9.5,1.35,4.8,7.6
serie-a,2014-2015,07/12/14,Parma,Lazio,1,2,8,15,1,5,1,3,16,26,4,4,0,0,A,1,1,D,3.6,3.4,2.1,3.4,3.2,2.15,3.3,3.3,2.1
serie-a,2014-2015,08/12/14,Cagliari,Chievo,0,2,10,10,1,5,6,3,20,26,6,3,0,0,A,0,2,A,1.85,3.6,4.33,1.91,3.4,4,1.85,3.45,4
serie-a,2014-2015,08/12/14,Verona,Sampdoria,1,3,15,13,6,7,10,4,16,17,2,3,1,0,A,1,1,D,2.7,3.25,2.7,2.7,2.95,2.75,2.4,3.3,2.75
serie-a,2014-2015,13/12/14,Lazio,Atalanta,3,0,23,6,9,1,10,3,14,13,0,2,0,0,H,0,0,D,1.57,3.8,6.5,1.62,3.7,5.5,1.55,3.9,5.6
