league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
ligue-1,2017-2018,23/09/17,Montpellier,Paris SG,0,0,5,10,2,1,2,11,15,13,2,2,0,0,D,0,0,D,17,7.5,1.17,15,6.25,1.22,13,5.8,1.2
ligue-1,2017-2018,24/09/17,Marseille,Toulouse,2,0,22,8,6,1,12,5,11,10,2,0,0,0,H,1,0,H,1.53,4.2,6.5,1.55,3.9,6.75,1.5,3.9,6.3
ligue-1,2017-2018,24/09/17,St Etienne,Rennes,2,2,9,9,4,4,9,5,11,14,3,3,1,0,D,1,1,D,2.05,3.2,4,2.05,3.25,3.9,2,3.2,3.75
ligue-1,2017-2018,24/09/17,Strasbourg,Nantes,1,2,21,12,6,5,12,3,7,5,1,1,0,0,A,1,2,A,2.55,3,3.1,2.55,3,3.1,2.6,3.2,2.6
ligue-1,2017-2018,29/09/17,Monaco,Montpellier,1,1,8,15,1,3,3,4,19,12,3,1,0,0,D,1,0,H,1.36,5,8.5,1.33,5,10,1.3,5,9
ligue-1,2017-2018,30/09/17,Dijon,Strasbourg,1,1,13,7,6,1,7,4,10,17,0,2,1,0,D,0,0,D,2.05,3.2,4,2.05,3.1,3.8,2.1,3.15,3.45
ligue-1,2017-2018,30/09/17,Guingamp,Toulouse,1,1,6,11,4,2,6,4,17,18,1,2,0,0,D,1,1,D,1.91,3.4,4.33,1.95,3.3,3.9,2.1,3.15,3.45
ligue-1,2017-2018,30/09/17,Nantes,Metz,1,0,15,9,6,1,4,4,14,9,2,4,0,1,H,1,0,H,1.67,3.5,6,1.6,3.6,6,1.6,3.6,5.6
ligue-1,2017-2018,30/09/17,Paris SG,Bordeaux,6,2,11,17,9,6,1,5,10,18,1,2,0,0,H,5,1,H,1.14,9,15,1.12,8.25,18.5,1.12,8,16
ligue-1,2017-2018,30/09/17,Rennes,Caen,0,1,9,10,2,3,8,3,14,25,4,1,0,0,A,0,1,A,1.91,3.25,4.5,1.91,3.3,4.1,2,3.2,3.75
ligue-1,2017-2018,01/10/17,Angers,Lyon,3,3,15,13,4,6,9,4,12,14,2,3,0,1,D,1,3,A,3.25,3.25,2.3,3.25,3.25,2.2,3.4,3.2,2.1
ligue-1,2017-2018,01/10/17,Nice,Marseille,2,4,19,17,10,9,9,5,14,16,2,3,0,1,A,2,3,A,2.38,3.4,3,2.3,3.2,3.1,2.4,3.2,2.85
ligue-1,2017-2018,01/10/17,Troyes,St Etienne,2,1,11,14,7,4,5,8,7,17,3,1,1,1,H,1,0,H,3.3,3.2,2.3,3.1,3.2,2.3,3.1,3.1,2.3
ligue-1,2017-2018,13/10/17,Lyon,Monaco,3,2,22,14,7,7,7,5,9,15,4,1,0,0,H,2,2,D,2.1,3.75,3.3,2.05,3.9,3.3,2.3,3.2,3
ligue-1,2017-2018,14/10/17,Caen,Angers,0,2,22,12,5,4,4,4,12,18,1,4,0,0,A,0,0,D,2.5,3.1,3.1,2.5,3.1,3.1,2.4,3.15,2.9
ligue-1,2017-2018,14/10/17,Dijon,Paris SG,1,2,15,18,5,8,5,9,10,13,3,4,0,0,A,0,0,D,21,9,1.13,18.5,9,1.13,16,8,1.12
ligue-1,2017-2018,14/10/17,Guingamp,Rennes,2,0,16,11,9,0,6,5,19,15,3,6,0,1,H,0,0,D,2.15,3.3,3.5,2.15,3.25,3.6,2.1,3.15,3.45
ligue-1,2017-2018,14/10/17,Lille,Troyes,2,2,16,10,6,2,3,1,16,12,1,2,1,0,D,1,1,D,1.55,3.8,6.5,1.55,4,6.5,1.6,3.6,5.6
ligue-1,2017-2018,14/10/17,St Etienne,Metz,3,1,20,10,5,2,12,5,10,16,2,1,0,0,H,0,1,A,1.53,4,7,1.5,4.33,6.75,1.5,3.9,6.3
ligue-1,2017-2018,14/10/17,Toulouse,Amiens,1,0,16,7,6,2,3,0,14,21,1,5,0,1,H,1,0,H,1.73,3.5,5,1.83,3.4,4.75,1.8,3.4,4.35
ligue-1,2017-2018,15/10/17,Bordeaux,Nantes,1,1,18,14,3,4,6,2,13,15,3,2,0,0,D,0,1,A,1.67,3.5,6,1.67,3.5,6,1.8,3.4,4.35
ligue-1,2017-2018,15/10/17,Montpellier,Nice,2,0,14,15,4,8,4,7,14,15,3,1,0,0,H,0,0,D,2.4,3.2,3.1,2.45,3.1,3.1,2.5,3.2,2.7
ligue-1,2017-2018,15/10/17,Strasbourg,Marseille,3,3,19,20,9,7,4,4,14,9,3,3,0,0,D,1,1,D,4.2,3.4,1.91,3.9,3.4,2,3.6,3.3,2
ligue-1,2017-2018,20/10/17,St Etienne,Montpellier,0,1,21,15,4,4,6,2,25,17,2,3,0,0,A,0,1,A,2.14,3.25,3.6,2.2,3.1,3.7,2.2,3.1,3.3
ligue-1,2017-2018,21/10/17,Amiens,Bordeaux,1,0,13,14,4,4,4,3,12,13,3,1,0,0,H,0,0,D,5.5,3.79,1.64,5.5,3.8,1.65,4.1,3.4,1.85
ligue-1,2017-2018,21/10/17,Angers,Toulouse,0,1,14,3,4,1,4,2,11,16,2,4,0,0,A,0,1,A,2,3.39,4,2,3.25,4.2,2.1,3.15,3.45
ligue-1,2017-2018,21/10/17,Metz,Dijon,1,2,15,8,5,6,2,5,11,15,1,2,1,0,A,1,1,D,2.75,3.29,2.62,2.6,3.3,2.75,2.4,3.2,2.85
ligue-1,2017-2018,21/10/17,Monaco,Caen,2,0,15,8,6,1,7,7,12,17,3,2,0,0,H,1,0,H,1.33,5,10,1.33,5.25,9.25,1.4,4.3,7.5
ligue-1,2017-2018,21/10/17,Nantes,Guingamp,2,1,9,10,3,4,3,6,13,12,3,1,0,0,H,1,0,H,2.1,3.29,3.75,2.1,3.25,3.75,2,3.2,3.75
ligue-1,2017-2018,21/10/17,Rennes,Lille,1,0,9,7,6,1,2,6,13,17,1,2,0,1,H,1,0,H,2.14,3.29,3.5,2.2,3.2,3.5,2.3,3.1,3.1
ligue-1,2017-2018,22/10/17,Marseille,Paris SG,2,2,11,7,3,3,3,4,18,14,4,3,0,1,D,1,1,D,6.5,5,1.44,7,5,1.42,7,4.5,1.45
ligue-1,2017-2018,22/10/17,Nice,Strasbourg,1,2,14,15,9,6,9,1,5,5,0,1,0,1,A,0,1,A,1.57,4,6,1.57,4.2,5.75,1.55,3.7,6
ligue-1,2017-2018,22/10/17,Troyes,Lyon,0,5,9,14,3,10,4,3,12,13,2,2,1,0,A,0,1,A,5,4,1.66,5.5,3.75,1.67,4.85,3.5,1.7
ligue-1,2017-2018,27/10/17,Paris SG,Nice,3,0,16,8,8,1,8,2,10,9,0,0,0,0,H,2,0,H,1.14,9,17,1.15,8.5,15.5,1.2,6,13
ligue-1,2017-2018,28/10/17,Bordeaux,Monaco,0,2,12,12,4,5,6,2,22,12,2,0,0,0,A,0,0,D,2.5,3.39,2.79,2.6,3.5,2.65,2.6,3.2,2.6
ligue-1,2017-2018,28/10/17,Caen,Troyes,1,0,16,8,3,3,6,6,12,13,1,3,0,0,H,1,0,H,1.66,3.6,5.75,1.7,3.7,5.25,1.75,3.4,4.65
ligue-1,2017-2018,28/10/17,Dijon,Nantes,1,0,6,10,1,0,1,5,15,19,3,2,0,0,H,1,0,H,2.6,3.1,2.89,2.65,3.1,2.85,2.6,3.2,2.6
ligue-1,2017-2018,28/10/17,Guingamp,Amiens,1,1,12,7,4,2,5,5,16,20,1,5,0,1,D,1,1,D,1.66,3.5,6,1.65,3.6,6,1.75,3.4,4.65
ligue-1,2017-2018,28/10/17,Montpellier,Rennes,0,1,9,7,4,2,4,1,15,17,4,2,0,0,A,0,0,D,2.04,3.1,4.09,2.05,3.2,4,1.9,3.35,3.9
ligue-1,2017-2018,28/10/17,Strasbourg,Angers,2,2,14,5,6,2,4,2,10,12,3,2,0,0,D,1,0,H,2.7,3.1,2.79,2.6,3.1,2.95,2.4,3.15,2.9
ligue-1,2017-2018,29/10/17,Lille,Marseille,0,1,18,10,7,3,11,4,18,17,2,3,0,0,A,0,1,A,3.39,3.25,2.25,3.3,3.4,2.2,3.2,3.2,2.2
ligue-1,2017-2018,29/10/17,Lyon,Metz,2,0,12,7,4,4,3,2,13,17,0,3,0,0,H,2,0,H,1.18,7.5,15,1.18,7.5,15,1.22,5.5,12
ligue-1,2017-2018,29/10/17,Toulouse,St Etienne,0,0,11,4,4,2,7,1,16,19,2,3,0,0,D,0,0,D,2.2,3.1,3.6,2.3,3.2,3.3,2.3,3.1,3.1
ligue-1,2017-2018,03/11/17,Rennes,Bordeaux,1,0,6,6,2,0,8,0,14,26,2,5,0,0,H,1,0,H,3.25,3.25,2.29,3.4,3.1,2.3,2.8,3.1,2.5
ligue-1,2017-2018,04/11/17,Angers,Paris SG,0,5,9,15,3,7,2,4,8,13,1,3,0,0,A,0,3,A,15,7,1.19,14.5,6.75,1.2,13,6,1.2
ligue-1,2017-2018,04/11/17,Monaco,Guingamp,6,0,18,12,9,3,4,1,17,9,1,1,0,0,H,4,0,H,1.44,4.75,7,1.4,5,7.5,1.4,4.3,7.5
ligue-1,2017-2018,04/11/17,Montpellier,Amiens,1,1,10,12,3,1,3,2,11,12,2,1,0,0,D,0,0,D,1.75,3.39,5.5,1.8,3.2,5.5,1.8,3.4,4.4
ligue-1,2017-2018,04/11/17,Nantes,Toulouse,2,1,11,10,6,3,9,4,20,16,2,4,0,0,H,1,0,H,2,3.1,4.33,1.91,3.2,4.6,2.1,3.1,3.6
ligue-1,2017-2018,04/11/17,Troyes,Strasbourg,3,0,13,10,6,2,4,1,18,8,3,1,0,1,H,0,0,D,2.75,3.29,2.62,2.75,3.2,2.7,2.9,3.15,2.4
ligue-1,2017-2018,05/11/17,Marseille,Caen,5,0,28,11,11,3,13,6,5,9,0,0,0,0,H,1,0,H,1.53,4,7,1.45,4.4,7.25,1.5,3.9,6.3
ligue-1,2017-2018,05/11/17,Metz,Lille,0,3,19,14,5,7,9,0,13,19,3,2,0,0,A,0,1,A,3.29,3.2,2.29,3.2,3.25,2.35,2.9,3.15,2.4
ligue-1,2017-2018,05/11/17,Nice,Dijon,1,0,11,13,4,4,6,4,14,9,1,1,1,0,H,1,0,H,1.72,3.6,5.25,1.75,3.75,4.75,1.8,3.4,4.4
ligue-1,2017-2018,05/11/17,St Etienne,Lyon,0,5,13,13,2,10,5,1,22,17,1,2,1,0,A,0,2,A,4.2,3.39,1.95,4.1,3.5,1.91,4,3.3,1.9
ligue-1,2017-2018,17/11/17,Amiens,Monaco,1,1,10,15,2,4,4,4,15,15,2,3,0,0,D,1,0,H,5.25,3.79,1.66,5,3.8,1.7,5.6,3.6,1.6
ligue-1,2017-2018,17/11/17,Lille,St Etienne,3,1,12,8,5,3,8,10,10,16,2,3,0,0,H,1,1,D,2.1,3.25,3.75,2.1,3.2,3.8,2.2,3.1,3.3
ligue-1,2017-2018,18/11/17,Dijon,Troyes,3,1,15,11,8,4,4,4,13,12,1,1,0,0,H,1,1,D,1.9,3.39,4.33,1.85,3.5,4.5,1.85,3.4,4.1
ligue-1,2017-2018,18/11/17,Guingamp,Angers,1,1,9,10,2,2,1,7,15,18,4,4,1,0,D,1,1,D,2.29,3.2,3.29,2.25,3.3,3.3,2.2,3.1,3.3
ligue-1,2017-2018,18/11/17,Paris SG,Nantes,4,1,23,8,10,1,9,2,9,17,2,3,0,0,H,2,0,H,1.11,10,21,1.09,10,29,1.1,8,20
ligue-1,2017-2018,18/11/17,Strasbourg,Rennes,2,1,11,13,5,4,6,7,18,8,1,0,0,1,H,1,0,H,2.29,3.2,3.29,2.25,3.2,3.4,2.4,3.15,2.9
ligue-1,2017-2018,18/11/17,Toulouse,Metz,0,0,21,12,3,5,9,4,16,11,2,3,0,1,D,0,0,D,1.72,3.6,5.25,1.72,3.5,5.5,1.65,3.5,5.3
ligue-1,2017-2018,19/11/17,Bordeaux,Marseille,1,1,9,14,3,3,3,6,16,14,4,2,0,0,D,1,0,H,2.29,3.39,3.1,2.35,3.2,3.2,2.3,3.1,3.1
ligue-1,2017-2018,19/11/17,Caen,Nice,1,1,18,12,4,7,12,3,10,11,2,3,0,0,D,0,1,A,2.6,3.1,2.89,2.65,3,2.95,2.6,3.2,2.6
ligue-1,2017-2018,19/11/17,Lyon,Montpellier,0,0,15,15,3,2,9,6,11,9,2,1,0,0,D,0,0,D,1.39,4.5,9,1.36,4.75,9.25,1.35,4.7,7.9
ligue-1,2017-2018,20/11/17,Amiens,Lille,3,0,8,12,4,1,4,6,12,10,3,2,0,0,H,1,0,H,2.7,3.1,2.7,3,3,2.6,2.6,3.2,2.6
ligue-1,2017-2018,24/11/17,St Etienne,Strasbourg,2,2,12,10,6,4,7,4,14,10,4,2,0,0,D,1,1,D,2,3.5,3.75,1.91,3.5,4.1,1.9,3.3,4
ligue-1,2017-2018,25/11/17,Caen,Bordeaux,1,0,12,10,2,2,4,8,13,14,2,3,0,0,H,1,0,H,3.39,3.1,2.29,3.25,3.2,2.3,2.9,3.15,2.4
ligue-1,2017-2018,25/11/17,Dijon,Toulouse,3,1,13,12,5,4,6,2,11,16,3,2,0,0,H,1,0,H,2.25,3.2,3.39,2.3,3.1,3.4,2.3,3.1,3.1
ligue-1,2017-2018,25/11/17,Metz,Amiens,0,2,21,11,6,2,8,1,17,8,1,0,0,0,A,0,1,A,2.37,3.2,3.2,2.4,3.1,3.25,2.5,3.1,2.8
ligue-1,2017-2018,25/11/17,Montpellier,Lille,3,0,18,10,6,4,6,7,13,14,1,6,0,0,H,3,0,H,2.14,3.2,3.7,2.2,3.2,3.5,2.2,3.1,3.3
ligue-1,2017-2018,25/11/17,Rennes,Nantes,2,1,15,10,5,1,8,2,17,14,3,6,0,1,H,0,0,D,2.39,3.1,3.2,2.4,3.1,3.25,2.3,3.1,3.1
ligue-1,2017-2018,25/11/17,Troyes,Angers,3,0,9,7,3,3,4,3,15,15,2,4,0,0,H,2,0,H,3.2,3.2,2.37,3.2,3.1,2.4,2.6,3.2,2.6
ligue-1,2017-2018,26/11/17,Marseille,Guingamp,1,0,21,4,7,1,6,2,11,13,2,2,0,0,H,1,0,H,1.5,4.33,6.5,1.53,4.33,6,1.5,3.9,6.3
ligue-1,2017-2018,26/11/17,Monaco,Paris SG,1,2,8,18,2,5,1,4,17,13,3,4,0,0,A,0,1,A,5.25,4.75,1.53,5.25,4.6,1.55,6,3.7,1.55
ligue-1,2017-2018,26/11/17,Nice,Lyon,0,5,10,11,3,7,2,2,19,13,5,3,1,0,A,0,4,A,3.29,3.39,2.2,3.2,3.5,2.2,3.2,3.2,2.2
