captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-05-10T14:16:08Z,2026-05-10,61624622,2026-05-10T19:00:00Z,live_capture,Bet365,La Liga,FC Barcelona,Real Madrid,FC Barcelona,TEAM_SHOTS,17.5,over,1.7270,odds_api_io,market=Team Shots Home
2026-05-10T14:16:08Z,2026-05-10,61624622,2026-05-10T19:00:00Z,live_capture,Bet365,La Liga,FC Barcelona,Real Madrid,FC Barcelona,TEAM_SHOTS,17.5,under,2.0000,odds_api_io,market=Team Shots Home
2026-05-10T14:16:08Z,2026-05-10,61624622,2026-05-10T19:00:00Z,live_capture,Bet365,La Liga,FC Barcelona,Real Madrid,Real Madrid,TEAM_SHOTS,11.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-05-10T14:16:08Z,2026-05-10,61624622,2026-05-10T19:00:00Z,live_capture,Bet365,La Liga,FC Barcelona,Real Madrid,Real Madrid,TEAM_SHOTS,11.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-05-10T14:16:08Z,2026-05-11,61624636,2026-05-11T19:00:00Z,live_capture,Bet365,La Liga,Rayo Vallecano,Girona FC,Girona FC,TEAM_SHOTS,10.5,over,1.7270,odds_api_io,market=Team Shots Away
2026-05-10T14:16:08Z,2026-05-11,61624636,2026-05-11T19:00:00Z,live_capture,Bet365,La Liga,Rayo Vallecano,Girona FC,Girona FC,TEAM_SHOTS,10.5,under,2.0000,odds_api_io,market=Team Shots Away
2026-05-10T14:16:08Z,2026-05-11,61624636,2026-05-11T19:00:00Z,live_capture,Bet365,La Liga,Rayo Vallecano,Girona FC,Rayo Vallecano,TEAM_SHOTS,13.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-05-10T14:16:08Z,2026-05-11,61624636,2026-05-11T19:00:00Z,live_capture,Bet365,La Liga,Rayo Vallecano,Girona FC,Rayo Vallecano,TEAM_SHOTS,13.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-05-10T14:16:08Z,2026-05-10,61624634,2026-05-10T16:30:00Z,live_capture,Bet365,La Liga,Real Oviedo,Getafe CF,Getafe CF,TEAM_SHOTS,11.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-05-10T14:16:08Z,2026-05-10,61624634,2026-05-10T16:30:00Z,live_capture,Bet365,La Liga,Real Oviedo,Getafe CF,Getafe CF,TEAM_SHOTS,11.5,under,1.7270,odds_api_io,market=Team Shots Away
2026-05-10T14:16:08Z,2026-05-10,61624634,2026-05-10T16:30:00Z,live_capture,Bet365,La Liga,Real Oviedo,Getafe CF,Real Oviedo,TEAM_SHOTS,11.5,over,2.0000,odds_api_io,market=Team Shots Home
2026-05-10T14:16:08Z,2026-05-10,61624634,2026-05-10T16:30:00Z,live_capture,Bet365,La Liga,Real Oviedo,Getafe CF,Real Oviedo,TEAM_SHOTS,11.5,under,1.7270,odds_api_io,market=Team Shots Home
