captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-04-17T16:06:30Z,2026-04-19,61301173,2026-04-19T15:30:00Z,live_capture,Bet365,Premier League,Manchester City,Arsenal FC,Arsenal FC,TEAM_SHOTS,9.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-19,61301173,2026-04-19T15:30:00Z,live_capture,Bet365,Premier League,Manchester City,Arsenal FC,Arsenal FC,TEAM_SHOTS,9.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-19,61301173,2026-04-19T15:30:00Z,live_capture,Bet365,Premier League,Manchester City,Arsenal FC,Manchester City,TEAM_SHOTS,14.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-19,61301173,2026-04-19T15:30:00Z,live_capture,Bet365,Premier League,Manchester City,Arsenal FC,Manchester City,TEAM_SHOTS,14.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-18,61301163,2026-04-18T11:30:00Z,live_capture,Bet365,Premier League,Brentford FC,Fulham FC,Fulham FC,TEAM_SHOTS,11.5,over,1.7270,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-18,61301163,2026-04-18T11:30:00Z,live_capture,Bet365,Premier League,Brentford FC,Fulham FC,Fulham FC,TEAM_SHOTS,11.5,under,2.0000,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-18,61301163,2026-04-18T11:30:00Z,live_capture,Bet365,Premier League,Brentford FC,Fulham FC,Brentford FC,TEAM_SHOTS,11.5,over,1.7270,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-18,61301163,2026-04-18T11:30:00Z,live_capture,Bet365,Premier League,Brentford FC,Fulham FC,Brentford FC,TEAM_SHOTS,11.5,under,2.0000,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-18,61301175,2026-04-18T14:00:00Z,live_capture,Bet365,Premier League,Newcastle United,AFC Bournemouth,AFC Bournemouth,TEAM_SHOTS,12.5,over,1.8000,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-18,61301175,2026-04-18T14:00:00Z,live_capture,Bet365,Premier League,Newcastle United,AFC Bournemouth,AFC Bournemouth,TEAM_SHOTS,12.5,under,1.9090,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-18,61301175,2026-04-18T14:00:00Z,live_capture,Bet365,Premier League,Newcastle United,AFC Bournemouth,Newcastle United,TEAM_SHOTS,15.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-18,61301175,2026-04-18T14:00:00Z,live_capture,Bet365,Premier League,Newcastle United,AFC Bournemouth,Newcastle United,TEAM_SHOTS,15.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-18,61301165,2026-04-18T19:00:00Z,live_capture,Bet365,Premier League,Chelsea FC,Manchester United,Manchester United,TEAM_SHOTS,13.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-18,61301165,2026-04-18T19:00:00Z,live_capture,Bet365,Premier League,Chelsea FC,Manchester United,Manchester United,TEAM_SHOTS,13.5,under,1.7270,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-18,61301165,2026-04-18T19:00:00Z,live_capture,Bet365,Premier League,Chelsea FC,Manchester United,Chelsea FC,TEAM_SHOTS,14.5,over,1.9090,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-18,61301165,2026-04-18T19:00:00Z,live_capture,Bet365,Premier League,Chelsea FC,Manchester United,Chelsea FC,TEAM_SHOTS,14.5,under,1.8000,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-18,61301171,2026-04-18T14:00:00Z,live_capture,Bet365,Premier League,Leeds United,Wolverhampton Wanderers,Wolverhampton Wanderers,TEAM_SHOTS,8.5,over,1.7270,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-18,61301171,2026-04-18T14:00:00Z,live_capture,Bet365,Premier League,Leeds United,Wolverhampton Wanderers,Wolverhampton Wanderers,TEAM_SHOTS,8.5,under,2.0000,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-18,61301171,2026-04-18T14:00:00Z,live_capture,Bet365,Premier League,Leeds United,Wolverhampton Wanderers,Leeds United,TEAM_SHOTS,16.5,over,2.0000,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-18,61301171,2026-04-18T14:00:00Z,live_capture,Bet365,Premier League,Leeds United,Wolverhampton Wanderers,Leeds United,TEAM_SHOTS,16.5,under,1.7270,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-18,61301179,2026-04-18T16:30:00Z,live_capture,Bet365,Premier League,Tottenham Hotspur,Brighton & Hove Albion,Brighton & Hove Albion,TEAM_SHOTS,12.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-18,61301179,2026-04-18T16:30:00Z,live_capture,Bet365,Premier League,Tottenham Hotspur,Brighton & Hove Albion,Brighton & Hove Albion,TEAM_SHOTS,12.5,under,1.7270,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-18,61301179,2026-04-18T16:30:00Z,live_capture,Bet365,Premier League,Tottenham Hotspur,Brighton & Hove Albion,Tottenham Hotspur,TEAM_SHOTS,12.5,over,1.8000,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-18,61301179,2026-04-18T16:30:00Z,live_capture,Bet365,Premier League,Tottenham Hotspur,Brighton & Hove Albion,Tottenham Hotspur,TEAM_SHOTS,12.5,under,1.9090,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-19,61301161,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Aston Villa,Sunderland AFC,Sunderland AFC,TEAM_SHOTS,9.5,over,1.9090,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-19,61301161,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Aston Villa,Sunderland AFC,Sunderland AFC,TEAM_SHOTS,9.5,under,1.8000,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-19,61301161,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Aston Villa,Sunderland AFC,Aston Villa,TEAM_SHOTS,15.5,over,1.8000,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-19,61301161,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Aston Villa,Sunderland AFC,Aston Villa,TEAM_SHOTS,15.5,under,1.9090,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-19,61301177,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Nottingham Forest,Burnley FC,Nottingham Forest,TEAM_SHOTS,16.5,over,1.7270,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-19,61301177,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Nottingham Forest,Burnley FC,Nottingham Forest,TEAM_SHOTS,16.5,under,2.0000,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-19,61301177,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Nottingham Forest,Burnley FC,Burnley FC,TEAM_SHOTS,9.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-19,61301177,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Nottingham Forest,Burnley FC,Burnley FC,TEAM_SHOTS,9.5,under,1.7270,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-19,61301169,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Everton FC,Liverpool FC,Everton FC,TEAM_SHOTS,10.5,over,1.7270,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-19,61301169,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Everton FC,Liverpool FC,Everton FC,TEAM_SHOTS,10.5,under,2.0000,odds_api_io,market=Team Shots Home
2026-04-17T16:06:30Z,2026-04-19,61301169,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Everton FC,Liverpool FC,Liverpool FC,TEAM_SHOTS,13.5,over,1.7270,odds_api_io,market=Team Shots Away
2026-04-17T16:06:30Z,2026-04-19,61301169,2026-04-19T13:00:00Z,live_capture,Bet365,Premier League,Everton FC,Liverpool FC,Liverpool FC,TEAM_SHOTS,13.5,under,2.0000,odds_api_io,market=Team Shots Away
