captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-08-27T19:44:09Z,2026-08-28,72036132,2026-08-28T18:45:00Z,live_capture,Bet365,Ligue 1,Lille OSC,Paris Saint-Germain,Paris Saint-Germain,TEAM_SHOTS,14.5,over,1.8330,odds_api_io,market=Total Shots Away
2026-08-27T19:44:09Z,2026-08-28,72036132,2026-08-28T18:45:00Z,live_capture,Bet365,Ligue 1,Lille OSC,Paris Saint-Germain,Paris Saint-Germain,TEAM_SHOTS,14.5,under,1.8330,odds_api_io,market=Total Shots Away
2026-08-27T19:44:09Z,2026-08-28,72036132,2026-08-28T18:45:00Z,live_capture,Bet365,Ligue 1,Lille OSC,Paris Saint-Germain,Lille OSC,TEAM_SHOTS,9.5,over,1.7270,odds_api_io,market=Total Shots Home
2026-08-27T19:44:09Z,2026-08-28,72036132,2026-08-28T18:45:00Z,live_capture,Bet365,Ligue 1,Lille OSC,Paris Saint-Germain,Lille OSC,TEAM_SHOTS,9.5,under,2.0000,odds_api_io,market=Total Shots Home
2026-08-27T19:44:09Z,2026-08-28,72036132,2026-08-28T18:45:00Z,live_capture,Bet365,Ligue 1,Lille OSC,Paris Saint-Germain,Lille OSC,TEAM_SHOTS,9.5,over,1.7270,odds_api_io,market=Team Shots Home
2026-08-27T19:44:09Z,2026-08-28,72036132,2026-08-28T18:45:00Z,live_capture,Bet365,Ligue 1,Lille OSC,Paris Saint-Germain,Lille OSC,TEAM_SHOTS,9.5,under,2.0000,odds_api_io,market=Team Shots Home
2026-08-27T19:44:09Z,2026-08-28,72036132,2026-08-28T18:45:00Z,live_capture,Bet365,Ligue 1,Lille OSC,Paris Saint-Germain,Paris Saint-Germain,TEAM_SHOTS,14.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-08-27T19:44:09Z,2026-08-28,72036132,2026-08-28T18:45:00Z,live_capture,Bet365,Ligue 1,Lille OSC,Paris Saint-Germain,Paris Saint-Germain,TEAM_SHOTS,14.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-08-27T19:44:09Z,2026-08-29,72036128,2026-08-29T18:45:00Z,live_capture,Bet365,Ligue 1,AJ Auxerre,Angers SCO,Angers SCO,TEAM_SHOTS,9.5,over,1.7270,odds_api_io,market=Total Shots Away
2026-08-27T19:44:09Z,2026-08-29,72036128,2026-08-29T18:45:00Z,live_capture,Bet365,Ligue 1,AJ Auxerre,Angers SCO,Angers SCO,TEAM_SHOTS,9.5,under,2.0000,odds_api_io,market=Total Shots Away
2026-08-27T19:44:09Z,2026-08-29,72036128,2026-08-29T18:45:00Z,live_capture,Bet365,Ligue 1,AJ Auxerre,Angers SCO,AJ Auxerre,TEAM_SHOTS,13.5,over,1.8000,odds_api_io,market=Total Shots Home
2026-08-27T19:44:09Z,2026-08-29,72036128,2026-08-29T18:45:00Z,live_capture,Bet365,Ligue 1,AJ Auxerre,Angers SCO,AJ Auxerre,TEAM_SHOTS,13.5,under,1.9090,odds_api_io,market=Total Shots Home
2026-08-27T19:44:09Z,2026-08-29,72036128,2026-08-29T18:45:00Z,live_capture,Bet365,Ligue 1,AJ Auxerre,Angers SCO,AJ Auxerre,TEAM_SHOTS,13.5,over,1.8000,odds_api_io,market=Team Shots Home
2026-08-27T19:44:09Z,2026-08-29,72036128,2026-08-29T18:45:00Z,live_capture,Bet365,Ligue 1,AJ Auxerre,Angers SCO,AJ Auxerre,TEAM_SHOTS,13.5,under,1.9090,odds_api_io,market=Team Shots Home
2026-08-27T19:44:09Z,2026-08-29,72036128,2026-08-29T18:45:00Z,live_capture,Bet365,Ligue 1,AJ Auxerre,Angers SCO,Angers SCO,TEAM_SHOTS,9.5,over,1.7270,odds_api_io,market=Team Shots Away
