captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-09-14T15:59:38Z,2026-09-14,71945248,2026-09-14T16:30:00Z,live_capture,Bet365,Serie A,Como 1907,Parma Calcio,Parma Calcio,TEAM_SHOTS,7.5,over,2.1000,odds_api_io,market=Total Shots Away
2026-09-14T15:59:38Z,2026-09-14,71945248,2026-09-14T16:30:00Z,live_capture,Bet365,Serie A,Como 1907,Parma Calcio,Parma Calcio,TEAM_SHOTS,7.5,under,1.6660,odds_api_io,market=Total Shots Away
2026-09-14T15:59:38Z,2026-09-14,71945248,2026-09-14T16:30:00Z,live_capture,Bet365,Serie A,Como 1907,Parma Calcio,Como 1907,TEAM_SHOTS,18.5,over,1.8330,odds_api_io,market=Total Shots Home
2026-09-14T15:59:38Z,2026-09-14,71945248,2026-09-14T16:30:00Z,live_capture,Bet365,Serie A,Como 1907,Parma Calcio,Como 1907,TEAM_SHOTS,18.5,under,1.8330,odds_api_io,market=Total Shots Home
2026-09-14T15:59:38Z,2026-09-14,71945262,2026-09-14T16:30:00Z,live_capture,Bet365,Serie A,Torino FC,AS Roma,Torino FC,TEAM_SHOTS,10.5,over,2.0000,odds_api_io,market=Total Shots Home
2026-09-14T15:59:38Z,2026-09-14,71945262,2026-09-14T16:30:00Z,live_capture,Bet365,Serie A,Torino FC,AS Roma,Torino FC,TEAM_SHOTS,10.5,under,1.7270,odds_api_io,market=Total Shots Home
2026-09-14T15:59:38Z,2026-09-14,71945262,2026-09-14T16:30:00Z,live_capture,Bet365,Serie A,Torino FC,AS Roma,AS Roma,TEAM_SHOTS,15.5,over,2.0000,odds_api_io,market=Total Shots Away
2026-09-14T15:59:38Z,2026-09-14,71945262,2026-09-14T16:30:00Z,live_capture,Bet365,Serie A,Torino FC,AS Roma,AS Roma,TEAM_SHOTS,15.5,under,1.7270,odds_api_io,market=Total Shots Away
2026-09-14T15:59:38Z,2026-09-14,71945252,2026-09-14T18:45:00Z,live_capture,Bet365,Serie A,Inter Milano,Udinese Calcio,Udinese Calcio,TEAM_SHOTS,8.5,over,1.8330,odds_api_io,market=Total Shots Away
2026-09-14T15:59:38Z,2026-09-14,71945252,2026-09-14T18:45:00Z,live_capture,Bet365,Serie A,Inter Milano,Udinese Calcio,Udinese Calcio,TEAM_SHOTS,8.5,under,1.8330,odds_api_io,market=Total Shots Away
2026-09-14T15:59:38Z,2026-09-14,71945252,2026-09-14T18:45:00Z,live_capture,Bet365,Serie A,Inter Milano,Udinese Calcio,Inter Milano,TEAM_SHOTS,18.5,over,1.8330,odds_api_io,market=Total Shots Home
2026-09-14T15:59:38Z,2026-09-14,71945252,2026-09-14T18:45:00Z,live_capture,Bet365,Serie A,Inter Milano,Udinese Calcio,Inter Milano,TEAM_SHOTS,18.5,under,1.8330,odds_api_io,market=Total Shots Home
