captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-05-03T14:05:39Z,2026-05-03,61624606,2026-05-03T14:15:00Z,live_capture,Bet365,La Liga,Getafe CF,Rayo Vallecano,Getafe CF,TEAM_SHOTS,11.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-05-03T14:05:39Z,2026-05-03,61624606,2026-05-03T14:15:00Z,live_capture,Bet365,La Liga,Getafe CF,Rayo Vallecano,Getafe CF,TEAM_SHOTS,11.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-05-03T14:05:39Z,2026-05-03,61624606,2026-05-03T14:15:00Z,live_capture,Bet365,La Liga,Getafe CF,Rayo Vallecano,Rayo Vallecano,TEAM_SHOTS,10.5,over,1.9090,odds_api_io,market=Team Shots Away
2026-05-03T14:05:39Z,2026-05-03,61624606,2026-05-03T14:15:00Z,live_capture,Bet365,La Liga,Getafe CF,Rayo Vallecano,Rayo Vallecano,TEAM_SHOTS,10.5,under,1.8000,odds_api_io,market=Team Shots Away
2026-05-03T14:05:39Z,2026-05-03,61624600,2026-05-03T16:30:00Z,live_capture,Bet365,La Liga,Real Betis Seville,Real Oviedo,Real Oviedo,TEAM_SHOTS,9.5,over,1.9090,odds_api_io,market=Team Shots Away
2026-05-03T14:05:39Z,2026-05-03,61624600,2026-05-03T16:30:00Z,live_capture,Bet365,La Liga,Real Betis Seville,Real Oviedo,Real Oviedo,TEAM_SHOTS,9.5,under,1.8000,odds_api_io,market=Team Shots Away
2026-05-03T14:05:39Z,2026-05-03,61624600,2026-05-03T16:30:00Z,live_capture,Bet365,La Liga,Real Betis Seville,Real Oviedo,Real Betis Seville,TEAM_SHOTS,16.5,over,1.7270,odds_api_io,market=Team Shots Home
2026-05-03T14:05:39Z,2026-05-03,61624600,2026-05-03T16:30:00Z,live_capture,Bet365,La Liga,Real Betis Seville,Real Oviedo,Real Betis Seville,TEAM_SHOTS,16.5,under,2.0000,odds_api_io,market=Team Shots Home
2026-05-03T14:05:39Z,2026-05-03,61624604,2026-05-03T19:00:00Z,live_capture,Bet365,La Liga,Espanyol Barcelona,Real Madrid,Real Madrid,TEAM_SHOTS,16.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-05-03T14:05:39Z,2026-05-03,61624604,2026-05-03T19:00:00Z,live_capture,Bet365,La Liga,Espanyol Barcelona,Real Madrid,Real Madrid,TEAM_SHOTS,16.5,under,1.7270,odds_api_io,market=Team Shots Away
2026-05-03T14:05:39Z,2026-05-03,61624604,2026-05-03T19:00:00Z,live_capture,Bet365,La Liga,Espanyol Barcelona,Real Madrid,Espanyol Barcelona,TEAM_SHOTS,11.5,over,2.0000,odds_api_io,market=Team Shots Home
2026-05-03T14:05:39Z,2026-05-03,61624604,2026-05-03T19:00:00Z,live_capture,Bet365,La Liga,Espanyol Barcelona,Real Madrid,Espanyol Barcelona,TEAM_SHOTS,11.5,under,1.7270,odds_api_io,market=Team Shots Home
2026-05-03T14:05:39Z,2026-05-04,61624616,2026-05-04T19:00:00Z,live_capture,Bet365,La Liga,Sevilla FC,Real Sociedad San Sebastian,Real Sociedad San Sebastian,TEAM_SHOTS,11.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-05-03T14:05:39Z,2026-05-04,61624616,2026-05-04T19:00:00Z,live_capture,Bet365,La Liga,Sevilla FC,Real Sociedad San Sebastian,Real Sociedad San Sebastian,TEAM_SHOTS,11.5,under,1.7270,odds_api_io,market=Team Shots Away
2026-05-03T14:05:39Z,2026-05-04,61624616,2026-05-04T19:00:00Z,live_capture,Bet365,La Liga,Sevilla FC,Real Sociedad San Sebastian,Sevilla FC,TEAM_SHOTS,12.5,over,1.7270,odds_api_io,market=Team Shots Home
2026-05-03T14:05:39Z,2026-05-04,61624616,2026-05-04T19:00:00Z,live_capture,Bet365,La Liga,Sevilla FC,Real Sociedad San Sebastian,Sevilla FC,TEAM_SHOTS,12.5,under,2.0000,odds_api_io,market=Team Shots Home
