captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-04-24T16:03:26Z,2026-04-25,61514158,2026-04-25T13:30:00Z,live_capture,Bet365,Bundesliga,FC Augsburg,Eintracht Frankfurt,FC Augsburg,TEAM_SHOTS,14.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-04-24T16:03:26Z,2026-04-25,61514158,2026-04-25T13:30:00Z,live_capture,Bet365,Bundesliga,FC Augsburg,Eintracht Frankfurt,FC Augsburg,TEAM_SHOTS,14.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-04-24T16:03:26Z,2026-04-25,61514158,2026-04-25T13:30:00Z,live_capture,Bet365,Bundesliga,FC Augsburg,Eintracht Frankfurt,Eintracht Frankfurt,TEAM_SHOTS,11.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-04-24T16:03:26Z,2026-04-25,61514158,2026-04-25T13:30:00Z,live_capture,Bet365,Bundesliga,FC Augsburg,Eintracht Frankfurt,Eintracht Frankfurt,TEAM_SHOTS,11.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-04-24T16:03:26Z,2026-04-25,61514160,2026-04-25T13:30:00Z,live_capture,Bet365,Bundesliga,1. FC Heidenheim,FC St. Pauli,1. FC Heidenheim,TEAM_SHOTS,11.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-04-24T16:03:26Z,2026-04-25,61514160,2026-04-25T13:30:00Z,live_capture,Bet365,Bundesliga,1. FC Heidenheim,FC St. Pauli,1. FC Heidenheim,TEAM_SHOTS,11.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-04-24T16:03:26Z,2026-04-25,61514160,2026-04-25T13:30:00Z,live_capture,Bet365,Bundesliga,1. FC Heidenheim,FC St. Pauli,FC St. Pauli,TEAM_SHOTS,11.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-04-24T16:03:26Z,2026-04-25,61514160,2026-04-25T13:30:00Z,live_capture,Bet365,Bundesliga,1. FC Heidenheim,FC St. Pauli,FC St. Pauli,TEAM_SHOTS,11.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-04-24T16:03:26Z,2026-04-25,61514162,2026-04-25T13:30:00Z,live_capture,Bet365,Bundesliga,1. FC Cologne,Bayer Leverkusen,Bayer Leverkusen,TEAM_SHOTS,13.5,over,1.8000,odds_api_io,market=Team Shots Away
2026-04-24T16:03:26Z,2026-04-25,61514162,2026-04-25T13:30:00Z,live_capture,Bet365,Bundesliga,1. FC Cologne,Bayer Leverkusen,Bayer Leverkusen,TEAM_SHOTS,13.5,under,1.9090,odds_api_io,market=Team Shots Away
