captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-08-23T17:56:05Z,2026-08-23,71944904,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,AC Milan,Torino FC,TEAM_SHOTS,11.5,over,1.9090,odds_api_io,market=Team Shots Home
2026-08-23T17:56:05Z,2026-08-23,71944904,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,AC Milan,Torino FC,TEAM_SHOTS,11.5,under,1.8000,odds_api_io,market=Team Shots Home
2026-08-23T17:56:05Z,2026-08-23,71944904,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,AC Milan,AC Milan,TEAM_SHOTS,13.5,over,1.8000,odds_api_io,market=Team Shots Away
2026-08-23T17:56:05Z,2026-08-23,71944904,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,AC Milan,AC Milan,TEAM_SHOTS,13.5,under,1.9090,odds_api_io,market=Team Shots Away
2026-08-23T17:56:05Z,2026-08-23,71944904,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,AC Milan,Torino FC,TEAM_SHOTS,11.5,over,1.9090,odds_api_io,market=Total Shots Home
2026-08-23T17:56:05Z,2026-08-23,71944904,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,AC Milan,Torino FC,TEAM_SHOTS,11.5,under,1.8000,odds_api_io,market=Total Shots Home
2026-08-23T17:56:05Z,2026-08-23,71944904,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,AC Milan,AC Milan,TEAM_SHOTS,13.5,over,1.8000,odds_api_io,market=Total Shots Away
2026-08-23T17:56:05Z,2026-08-23,71944904,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,AC Milan,AC Milan,TEAM_SHOTS,13.5,under,1.9090,odds_api_io,market=Total Shots Away
2026-08-23T17:56:05Z,2026-08-23,71944890,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Atalanta BC,Sassuolo Calcio,Atalanta BC,TEAM_SHOTS,15.5,over,1.8000,odds_api_io,market=Total Shots Home
2026-08-23T17:56:05Z,2026-08-23,71944890,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Atalanta BC,Sassuolo Calcio,Atalanta BC,TEAM_SHOTS,15.5,under,1.9090,odds_api_io,market=Total Shots Home
2026-08-23T17:56:05Z,2026-08-23,71944890,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Atalanta BC,Sassuolo Calcio,Sassuolo Calcio,TEAM_SHOTS,9.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-08-23T17:56:05Z,2026-08-23,71944890,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Atalanta BC,Sassuolo Calcio,Sassuolo Calcio,TEAM_SHOTS,9.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-08-23T17:56:05Z,2026-08-23,71944890,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Atalanta BC,Sassuolo Calcio,Sassuolo Calcio,TEAM_SHOTS,9.5,over,1.8330,odds_api_io,market=Total Shots Away
2026-08-23T17:56:05Z,2026-08-23,71944890,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Atalanta BC,Sassuolo Calcio,Sassuolo Calcio,TEAM_SHOTS,9.5,under,1.8330,odds_api_io,market=Total Shots Away
2026-08-23T17:56:05Z,2026-08-23,71944890,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Atalanta BC,Sassuolo Calcio,Atalanta BC,TEAM_SHOTS,15.5,over,1.8000,odds_api_io,market=Team Shots Home
2026-08-23T17:56:05Z,2026-08-23,71944890,2026-08-23T18:45:00Z,live_capture,Bet365,Serie A,Atalanta BC,Sassuolo Calcio,Atalanta BC,TEAM_SHOTS,15.5,under,1.9090,odds_api_io,market=Team Shots Home
