captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-05-01T11:00:00Z,2026-05-03,61514172,2026-05-03T17:30:00Z,live_capture,Bet365,Bundesliga,SC Freiburg,VFL Wolfsburg,VFL Wolfsburg,TEAM_SHOTS,12.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-05-01T11:00:00Z,2026-05-03,61514172,2026-05-03T17:30:00Z,live_capture,Bet365,Bundesliga,SC Freiburg,VFL Wolfsburg,VFL Wolfsburg,TEAM_SHOTS,12.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-05-01T11:00:00Z,2026-05-03,61514172,2026-05-03T17:30:00Z,live_capture,Bet365,Bundesliga,SC Freiburg,VFL Wolfsburg,SC Freiburg,TEAM_SHOTS,14.5,over,2.0000,odds_api_io,market=Team Shots Home
2026-05-01T11:00:00Z,2026-05-03,61514172,2026-05-03T17:30:00Z,live_capture,Bet365,Bundesliga,SC Freiburg,VFL Wolfsburg,SC Freiburg,TEAM_SHOTS,14.5,under,1.7270,odds_api_io,market=Team Shots Home
2026-05-01T11:00:00Z,2026-05-02,61514166,2026-05-02T13:30:00Z,live_capture,Bet365,Bundesliga,Bayern Munich,1. FC Heidenheim,Bayern Munich,TEAM_SHOTS,18.5,over,1.9090,odds_api_io,market=Team Shots Home
2026-05-01T11:00:00Z,2026-05-02,61514166,2026-05-02T13:30:00Z,live_capture,Bet365,Bundesliga,Bayern Munich,1. FC Heidenheim,Bayern Munich,TEAM_SHOTS,18.5,under,1.8000,odds_api_io,market=Team Shots Home
2026-05-01T11:00:00Z,2026-05-02,61514166,2026-05-02T13:30:00Z,live_capture,Bet365,Bundesliga,Bayern Munich,1. FC Heidenheim,1. FC Heidenheim,TEAM_SHOTS,9.5,over,1.7270,odds_api_io,market=Team Shots Away
2026-05-01T11:00:00Z,2026-05-02,61514166,2026-05-02T13:30:00Z,live_capture,Bet365,Bundesliga,Bayern Munich,1. FC Heidenheim,1. FC Heidenheim,TEAM_SHOTS,9.5,under,2.0000,odds_api_io,market=Team Shots Away
2026-05-01T11:00:00Z,2026-05-02,61514170,2026-05-02T13:30:00Z,live_capture,Bet365,Bundesliga,Eintracht Frankfurt,Hamburger SV,Hamburger SV,TEAM_SHOTS,10.5,over,1.7270,odds_api_io,market=Team Shots Away
2026-05-01T11:00:00Z,2026-05-02,61514170,2026-05-02T13:30:00Z,live_capture,Bet365,Bundesliga,Eintracht Frankfurt,Hamburger SV,Hamburger SV,TEAM_SHOTS,10.5,under,2.0000,odds_api_io,market=Team Shots Away
2026-05-01T11:00:00Z,2026-05-02,61514170,2026-05-02T13:30:00Z,live_capture,Bet365,Bundesliga,Eintracht Frankfurt,Hamburger SV,Eintracht Frankfurt,TEAM_SHOTS,15.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-05-01T11:00:00Z,2026-05-02,61514170,2026-05-02T13:30:00Z,live_capture,Bet365,Bundesliga,Eintracht Frankfurt,Hamburger SV,Eintracht Frankfurt,TEAM_SHOTS,15.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-05-01T11:00:00Z,2026-05-02,61514182,2026-05-02T13:30:00Z,live_capture,Bet365,Bundesliga,TSG Hoffenheim,VfB Stuttgart,TSG Hoffenheim,TEAM_SHOTS,14.5,over,2.0000,odds_api_io,market=Team Shots Home
