captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-05-22T12:11:35Z,2026-05-23,61061691,2026-05-23T18:45:00Z,live_capture,Bet365,Serie A,Lazio Rome,Pisa SC,Pisa SC,TEAM_SHOTS,9.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-23,61061691,2026-05-23T18:45:00Z,live_capture,Bet365,Serie A,Lazio Rome,Pisa SC,Pisa SC,TEAM_SHOTS,9.5,under,1.7270,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-23,61061691,2026-05-23T18:45:00Z,live_capture,Bet365,Serie A,Lazio Rome,Pisa SC,Lazio Rome,TEAM_SHOTS,14.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-23,61061691,2026-05-23T18:45:00Z,live_capture,Bet365,Serie A,Lazio Rome,Pisa SC,Lazio Rome,TEAM_SHOTS,14.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061699,2026-05-24T13:00:00Z,live_capture,Bet365,Serie A,Parma Calcio,Sassuolo Calcio,Parma Calcio,TEAM_SHOTS,13.5,over,1.9090,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061699,2026-05-24T13:00:00Z,live_capture,Bet365,Serie A,Parma Calcio,Sassuolo Calcio,Parma Calcio,TEAM_SHOTS,13.5,under,1.8000,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061699,2026-05-24T13:00:00Z,live_capture,Bet365,Serie A,Parma Calcio,Sassuolo Calcio,Sassuolo Calcio,TEAM_SHOTS,13.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061699,2026-05-24T13:00:00Z,live_capture,Bet365,Serie A,Parma Calcio,Sassuolo Calcio,Sassuolo Calcio,TEAM_SHOTS,13.5,under,1.7270,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061687,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,US Cremonese,Como 1907,Como 1907,TEAM_SHOTS,15.5,over,1.8000,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061687,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,US Cremonese,Como 1907,Como 1907,TEAM_SHOTS,15.5,under,1.9090,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061687,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,US Cremonese,Como 1907,US Cremonese,TEAM_SHOTS,9.5,over,1.9090,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061687,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,US Cremonese,Como 1907,US Cremonese,TEAM_SHOTS,9.5,under,1.8000,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-22,61061689,2026-05-22T18:45:00Z,live_capture,Bet365,Serie A,ACF Fiorentina,Atalanta BC,ACF Fiorentina,TEAM_SHOTS,13.5,over,2.0000,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-22,61061689,2026-05-22T18:45:00Z,live_capture,Bet365,Serie A,ACF Fiorentina,Atalanta BC,ACF Fiorentina,TEAM_SHOTS,13.5,under,1.7270,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-22,61061689,2026-05-22T18:45:00Z,live_capture,Bet365,Serie A,ACF Fiorentina,Atalanta BC,Atalanta BC,TEAM_SHOTS,11.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-22,61061689,2026-05-22T18:45:00Z,live_capture,Bet365,Serie A,ACF Fiorentina,Atalanta BC,Atalanta BC,TEAM_SHOTS,11.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-23,61061685,2026-05-23T16:00:00Z,live_capture,Bet365,Serie A,Bologna FC,Inter Milano,Inter Milano,TEAM_SHOTS,12.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-23,61061685,2026-05-23T16:00:00Z,live_capture,Bet365,Serie A,Bologna FC,Inter Milano,Inter Milano,TEAM_SHOTS,12.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-23,61061685,2026-05-23T16:00:00Z,live_capture,Bet365,Serie A,Bologna FC,Inter Milano,Bologna FC,TEAM_SHOTS,11.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-23,61061685,2026-05-23T16:00:00Z,live_capture,Bet365,Serie A,Bologna FC,Inter Milano,Bologna FC,TEAM_SHOTS,11.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061697,2026-05-24T16:00:00Z,live_capture,Bet365,Serie A,SSC Napoli,Udinese Calcio,Udinese Calcio,TEAM_SHOTS,9.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061697,2026-05-24T16:00:00Z,live_capture,Bet365,Serie A,SSC Napoli,Udinese Calcio,Udinese Calcio,TEAM_SHOTS,9.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061697,2026-05-24T16:00:00Z,live_capture,Bet365,Serie A,SSC Napoli,Udinese Calcio,SSC Napoli,TEAM_SHOTS,15.5,over,1.8000,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061697,2026-05-24T16:00:00Z,live_capture,Bet365,Serie A,SSC Napoli,Udinese Calcio,SSC Napoli,TEAM_SHOTS,15.5,under,1.9090,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061701,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,Juventus Turin,Juventus Turin,TEAM_SHOTS,14.5,over,1.7270,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061701,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,Juventus Turin,Juventus Turin,TEAM_SHOTS,14.5,under,2.0000,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061701,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,Juventus Turin,Torino FC,TEAM_SHOTS,10.5,over,1.9090,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061701,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,Torino FC,Juventus Turin,Torino FC,TEAM_SHOTS,10.5,under,1.8000,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061703,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,Hellas Verona,AS Roma,Hellas Verona,TEAM_SHOTS,9.5,over,1.9090,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061703,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,Hellas Verona,AS Roma,Hellas Verona,TEAM_SHOTS,9.5,under,1.8000,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061703,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,Hellas Verona,AS Roma,AS Roma,TEAM_SHOTS,14.5,over,1.8000,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061703,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,Hellas Verona,AS Roma,AS Roma,TEAM_SHOTS,14.5,under,1.9090,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061693,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,US Lecce,Genoa CFC,Genoa CFC,TEAM_SHOTS,9.5,over,1.7270,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061693,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,US Lecce,Genoa CFC,Genoa CFC,TEAM_SHOTS,9.5,under,2.0000,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061693,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,US Lecce,Genoa CFC,US Lecce,TEAM_SHOTS,13.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061693,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,US Lecce,Genoa CFC,US Lecce,TEAM_SHOTS,13.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061695,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,AC Milan,Cagliari Calcio,AC Milan,TEAM_SHOTS,15.5,over,1.7270,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061695,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,AC Milan,Cagliari Calcio,AC Milan,TEAM_SHOTS,15.5,under,2.0000,odds_api_io,market=Team Shots Home
2026-05-22T12:11:35Z,2026-05-24,61061695,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,AC Milan,Cagliari Calcio,Cagliari Calcio,TEAM_SHOTS,8.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-05-22T12:11:35Z,2026-05-24,61061695,2026-05-24T18:45:00Z,live_capture,Bet365,Serie A,AC Milan,Cagliari Calcio,Cagliari Calcio,TEAM_SHOTS,8.5,under,1.8330,odds_api_io,market=Team Shots Away
