captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-05-14T11:46:12Z,2026-05-17,61061669,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Como 1907,Parma Calcio,Como 1907,TEAM_SHOTS,16.5,over,1.7270,odds_api_io,market=Team Shots Home
2026-05-14T11:46:12Z,2026-05-17,61061669,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Como 1907,Parma Calcio,Como 1907,TEAM_SHOTS,16.5,under,2.0000,odds_api_io,market=Team Shots Home
2026-05-14T11:46:12Z,2026-05-17,61061669,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Como 1907,Parma Calcio,Parma Calcio,TEAM_SHOTS,7.5,over,1.7270,odds_api_io,market=Team Shots Away
2026-05-14T11:46:12Z,2026-05-17,61061669,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Como 1907,Parma Calcio,Parma Calcio,TEAM_SHOTS,7.5,under,2.0000,odds_api_io,market=Team Shots Away
2026-05-14T11:46:12Z,2026-05-17,61061671,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Genoa CFC,AC Milan,AC Milan,TEAM_SHOTS,13.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-05-14T11:46:12Z,2026-05-17,61061671,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Genoa CFC,AC Milan,AC Milan,TEAM_SHOTS,13.5,under,1.7270,odds_api_io,market=Team Shots Away
2026-05-14T11:46:12Z,2026-05-17,61061671,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Genoa CFC,AC Milan,Genoa CFC,TEAM_SHOTS,10.5,over,1.8000,odds_api_io,market=Team Shots Home
2026-05-14T11:46:12Z,2026-05-17,61061671,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Genoa CFC,AC Milan,Genoa CFC,TEAM_SHOTS,10.5,under,1.9090,odds_api_io,market=Team Shots Home
2026-05-14T11:46:12Z,2026-05-17,61061675,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Juventus Turin,ACF Fiorentina,Juventus Turin,TEAM_SHOTS,18.5,over,1.9090,odds_api_io,market=Team Shots Home
2026-05-14T11:46:12Z,2026-05-17,61061675,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Juventus Turin,ACF Fiorentina,Juventus Turin,TEAM_SHOTS,18.5,under,1.8000,odds_api_io,market=Team Shots Home
2026-05-14T11:46:12Z,2026-05-17,61061675,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Juventus Turin,ACF Fiorentina,ACF Fiorentina,TEAM_SHOTS,9.5,over,1.9090,odds_api_io,market=Team Shots Away
2026-05-14T11:46:12Z,2026-05-17,61061675,2026-05-17T10:30:00Z,live_capture,Bet365,Serie A,Juventus Turin,ACF Fiorentina,ACF Fiorentina,TEAM_SHOTS,9.5,under,1.8000,odds_api_io,market=Team Shots Away
