captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-04-10T15:27:08Z,2026-04-12,61514118,2026-04-12T15:30:00Z,live_capture,Bet365,Bundesliga,VfB Stuttgart,Hamburger SV,VfB Stuttgart,TEAM_SHOTS,17.5,over,1.9090,odds_api_io,market=Team Shots Home
2026-04-10T15:27:08Z,2026-04-12,61514118,2026-04-12T15:30:00Z,live_capture,Bet365,Bundesliga,VfB Stuttgart,Hamburger SV,VfB Stuttgart,TEAM_SHOTS,17.5,under,1.8000,odds_api_io,market=Team Shots Home
2026-04-10T15:27:08Z,2026-04-12,61514118,2026-04-12T15:30:00Z,live_capture,Bet365,Bundesliga,VfB Stuttgart,Hamburger SV,Hamburger SV,TEAM_SHOTS,10.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-04-10T15:27:08Z,2026-04-12,61514118,2026-04-12T15:30:00Z,live_capture,Bet365,Bundesliga,VfB Stuttgart,Hamburger SV,Hamburger SV,TEAM_SHOTS,10.5,under,1.7270,odds_api_io,market=Team Shots Away
2026-04-10T15:27:08Z,2026-04-10,61514122,2026-04-10T18:30:00Z,live_capture,Bet365,Bundesliga,FC Augsburg,TSG Hoffenheim,TSG Hoffenheim,TEAM_SHOTS,13.5,over,1.7270,odds_api_io,market=Team Shots Away
2026-04-10T15:27:08Z,2026-04-10,61514122,2026-04-10T18:30:00Z,live_capture,Bet365,Bundesliga,FC Augsburg,TSG Hoffenheim,TSG Hoffenheim,TEAM_SHOTS,13.5,under,2.0000,odds_api_io,market=Team Shots Away
2026-04-10T15:27:08Z,2026-04-10,61514122,2026-04-10T18:30:00Z,live_capture,Bet365,Bundesliga,FC Augsburg,TSG Hoffenheim,FC Augsburg,TEAM_SHOTS,12.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-04-10T15:27:08Z,2026-04-10,61514122,2026-04-10T18:30:00Z,live_capture,Bet365,Bundesliga,FC Augsburg,TSG Hoffenheim,FC Augsburg,TEAM_SHOTS,12.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-04-10T15:27:08Z,2026-04-11,61514116,2026-04-11T13:30:00Z,live_capture,Bet365,Bundesliga,RB Leipzig,Borussia Monchengladbach,Borussia Monchengladbach,TEAM_SHOTS,10.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-04-10T15:27:08Z,2026-04-11,61514116,2026-04-11T13:30:00Z,live_capture,Bet365,Bundesliga,RB Leipzig,Borussia Monchengladbach,Borussia Monchengladbach,TEAM_SHOTS,10.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-04-10T15:27:08Z,2026-04-11,61514116,2026-04-11T13:30:00Z,live_capture,Bet365,Bundesliga,RB Leipzig,Borussia Monchengladbach,RB Leipzig,TEAM_SHOTS,16.5,over,1.8000,odds_api_io,market=Team Shots Home
2026-04-10T15:27:08Z,2026-04-11,61514116,2026-04-11T13:30:00Z,live_capture,Bet365,Bundesliga,RB Leipzig,Borussia Monchengladbach,RB Leipzig,TEAM_SHOTS,16.5,under,1.9090,odds_api_io,market=Team Shots Home
2026-04-10T15:27:08Z,2026-04-12,61514128,2026-04-12T13:30:00Z,live_capture,Bet365,Bundesliga,1. FC Cologne,Werder Bremen,1. FC Cologne,TEAM_SHOTS,14.5,over,1.9090,odds_api_io,market=Team Shots Home
2026-04-10T15:27:08Z,2026-04-12,61514128,2026-04-12T13:30:00Z,live_capture,Bet365,Bundesliga,1. FC Cologne,Werder Bremen,1. FC Cologne,TEAM_SHOTS,14.5,under,1.8000,odds_api_io,market=Team Shots Home
2026-04-10T15:27:08Z,2026-04-12,61514128,2026-04-12T13:30:00Z,live_capture,Bet365,Bundesliga,1. FC Cologne,Werder Bremen,Werder Bremen,TEAM_SHOTS,12.5,over,1.8000,odds_api_io,market=Team Shots Away
2026-04-10T15:27:08Z,2026-04-12,61514128,2026-04-12T13:30:00Z,live_capture,Bet365,Bundesliga,1. FC Cologne,Werder Bremen,Werder Bremen,TEAM_SHOTS,12.5,under,1.9090,odds_api_io,market=Team Shots Away
2026-04-10T15:27:08Z,2026-04-12,61514114,2026-04-12T17:30:00Z,live_capture,Bet365,Bundesliga,FSV Mainz,SC Freiburg,FSV Mainz,TEAM_SHOTS,14.5,over,1.9090,odds_api_io,market=Team Shots Home
2026-04-10T15:27:08Z,2026-04-12,61514114,2026-04-12T17:30:00Z,live_capture,Bet365,Bundesliga,FSV Mainz,SC Freiburg,FSV Mainz,TEAM_SHOTS,14.5,under,1.8000,odds_api_io,market=Team Shots Home
2026-04-10T15:27:08Z,2026-04-12,61514114,2026-04-12T17:30:00Z,live_capture,Bet365,Bundesliga,FSV Mainz,SC Freiburg,SC Freiburg,TEAM_SHOTS,12.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-04-10T15:27:08Z,2026-04-12,61514114,2026-04-12T17:30:00Z,live_capture,Bet365,Bundesliga,FSV Mainz,SC Freiburg,SC Freiburg,TEAM_SHOTS,12.5,under,1.7270,odds_api_io,market=Team Shots Away
2026-04-10T15:27:08Z,2026-04-11,61514112,2026-04-11T13:30:00Z,live_capture,Bet365,Bundesliga,Borussia Dortmund,Bayer Leverkusen,Bayer Leverkusen,TEAM_SHOTS,10.5,over,1.9090,odds_api_io,market=Team Shots Away
