captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,team,market,line,side,odds_decimal,source,notes
2026-04-26T13:58:49Z,2026-04-26,61061621,2026-04-26T16:00:00Z,live_capture,Bet365,Serie A,Torino FC,Inter Milano,Inter Milano,TEAM_SHOTS,15.5,over,1.9090,odds_api_io,market=Team Shots Away
2026-04-26T13:58:49Z,2026-04-26,61061621,2026-04-26T16:00:00Z,live_capture,Bet365,Serie A,Torino FC,Inter Milano,Inter Milano,TEAM_SHOTS,15.5,under,1.8000,odds_api_io,market=Team Shots Away
2026-04-26T13:58:49Z,2026-04-26,61061621,2026-04-26T16:00:00Z,live_capture,Bet365,Serie A,Torino FC,Inter Milano,Torino FC,TEAM_SHOTS,9.5,over,2.0000,odds_api_io,market=Team Shots Home
2026-04-26T13:58:49Z,2026-04-26,61061621,2026-04-26T16:00:00Z,live_capture,Bet365,Serie A,Torino FC,Inter Milano,Torino FC,TEAM_SHOTS,9.5,under,1.7270,odds_api_io,market=Team Shots Home
2026-04-26T13:58:49Z,2026-04-26,61061615,2026-04-26T18:45:00Z,live_capture,Bet365,Serie A,AC Milan,Juventus Turin,Juventus Turin,TEAM_SHOTS,12.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-04-26T13:58:49Z,2026-04-26,61061615,2026-04-26T18:45:00Z,live_capture,Bet365,Serie A,AC Milan,Juventus Turin,Juventus Turin,TEAM_SHOTS,12.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-04-26T13:58:49Z,2026-04-26,61061615,2026-04-26T18:45:00Z,live_capture,Bet365,Serie A,AC Milan,Juventus Turin,AC Milan,TEAM_SHOTS,11.5,over,1.7270,odds_api_io,market=Team Shots Home
2026-04-26T13:58:49Z,2026-04-26,61061615,2026-04-26T18:45:00Z,live_capture,Bet365,Serie A,AC Milan,Juventus Turin,AC Milan,TEAM_SHOTS,11.5,under,2.0000,odds_api_io,market=Team Shots Home
2026-04-26T13:58:49Z,2026-04-27,61061607,2026-04-27T16:30:00Z,live_capture,Bet365,Serie A,Cagliari Calcio,Atalanta BC,Cagliari Calcio,TEAM_SHOTS,10.5,over,1.7270,odds_api_io,market=Team Shots Home
2026-04-26T13:58:49Z,2026-04-27,61061607,2026-04-27T16:30:00Z,live_capture,Bet365,Serie A,Cagliari Calcio,Atalanta BC,Cagliari Calcio,TEAM_SHOTS,10.5,under,2.0000,odds_api_io,market=Team Shots Home
2026-04-26T13:58:49Z,2026-04-27,61061607,2026-04-27T16:30:00Z,live_capture,Bet365,Serie A,Cagliari Calcio,Atalanta BC,Atalanta BC,TEAM_SHOTS,13.5,over,1.8330,odds_api_io,market=Team Shots Away
2026-04-26T13:58:49Z,2026-04-27,61061607,2026-04-27T16:30:00Z,live_capture,Bet365,Serie A,Cagliari Calcio,Atalanta BC,Atalanta BC,TEAM_SHOTS,13.5,under,1.8330,odds_api_io,market=Team Shots Away
2026-04-26T13:58:49Z,2026-04-27,61061613,2026-04-27T18:45:00Z,live_capture,Bet365,Serie A,Lazio Rome,Udinese Calcio,Lazio Rome,TEAM_SHOTS,13.5,over,1.8330,odds_api_io,market=Team Shots Home
2026-04-26T13:58:49Z,2026-04-27,61061613,2026-04-27T18:45:00Z,live_capture,Bet365,Serie A,Lazio Rome,Udinese Calcio,Lazio Rome,TEAM_SHOTS,13.5,under,1.8330,odds_api_io,market=Team Shots Home
2026-04-26T13:58:49Z,2026-04-27,61061613,2026-04-27T18:45:00Z,live_capture,Bet365,Serie A,Lazio Rome,Udinese Calcio,Udinese Calcio,TEAM_SHOTS,10.5,over,2.0000,odds_api_io,market=Team Shots Away
2026-04-26T13:58:49Z,2026-04-27,61061613,2026-04-27T18:45:00Z,live_capture,Bet365,Serie A,Lazio Rome,Udinese Calcio,Udinese Calcio,TEAM_SHOTS,10.5,under,1.7270,odds_api_io,market=Team Shots Away
