league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
serie-a,2026-2027,28/08/2026,Milan,Venezia,2,0,16,9,5,2,2,3,8,11,1,3,0,0,H,0,0,D,1.45,4.5,7,1.49,4.5,6.25,1.73,2.1,2.05,1.8,1.5,4.5,6.25,1.49,4.6,6,1.67,2.2,1.8,2.05
serie-a,2026-2027,29/08/2026,Fiorentina,Frosinone,0,3,25,12,4,6,8,5,14,21,3,3,0,0,A,0,2,A,1.62,4.1,5.25,1.63,4,5,1.8,2,1.8,2.05,1.73,4,4.33,1.75,3.8,4.4,1.62,2.3,1.98,1.88
serie-a,2026-2027,29/08/2026,Monza,Udinese,2,3,15,12,5,5,3,3,10,12,1,0,0,0,A,1,3,A,3.1,3.2,2.4,3.1,3.2,2.35,2.2,1.67,1.8,2.05,2.88,3.2,2.6,2.85,3.1,2.6,2.2,1.67,2.05,1.8
serie-a,2026-2027,29/08/2026,Sassuolo,Torino,2,1,19,10,7,4,4,3,12,9,3,1,0,0,H,1,1,D,2.25,3.25,3.3,2.3,3.3,3.1,2.03,1.83,1.95,1.9,2.25,3.25,3.3,2.25,3.3,3.2,2,1.8,1.93,1.93
serie-a,2026-2027,29/08/2026,Juventus,Parma,2,0,21,4,6,3,10,2,23,12,2,3,0,0,H,0,0,D,1.22,6.5,11,1.23,6.25,13,1.67,2.2,1.9,1.95,1.2,6.5,15,1.21,6.75,14,1.62,2.3,1.8,2.05
serie-a,2026-2027,30/08/2026,Napoli,Como,1,2,13,21,2,6,2,7,9,5,1,0,0,0,A,1,2,A,2.5,3,3.1,2.4,3.2,3,2.3,1.62,2.1,1.78,2.25,3.1,3.4,2.3,3.1,3.4,2.3,1.62,1.93,1.93
serie-a,2026-2027,30/08/2026,Cagliari,Inter,0,1,10,31,0,7,8,6,6,5,2,1,0,0,A,0,1,A,7,4.5,1.44,7.25,4.33,1.46,1.93,1.93,1.85,2,7.5,4.75,1.4,7.5,4.6,1.42,1.67,2.2,1.98,1.88
serie-a,2026-2027,30/08/2026,Lazio,Genoa,1,0,15,8,2,1,4,2,18,6,1,2,0,0,H,1,0,H,2,3.1,4.33,1.98,3.2,4.1,2.38,1.57,2,1.85,2.3,2.9,3.7,2.25,2.9,3.7,2.63,1.5,1.9,1.95
serie-a,2026-2027,31/08/2026,Lecce,Roma,0,4,7,15,3,8,2,1,9,8,1,1,0,0,A,0,3,A,8,4,1.48,7,4.2,1.49,2.1,1.73,2.05,1.8,7.5,4.33,1.44,6.5,4.2,1.51,1.88,1.98,1.7,2.1
serie-a,2026-2027,31/08/2026,Atalanta,Bologna,1,0,6,16,2,3,1,2,10,13,1,0,0,0,H,0,0,D,1.85,3.75,4,1.9,3.6,3.9,1.95,1.9,1.9,1.95,1.9,3.5,4.1,1.87,3.6,4.1,1.91,1.91,1.9,1.95
serie-a,2026-2027,04/09/2026,Genoa,Como,1,4,11,20,2,9,5,4,8,7,2,1,0,0,A,1,3,A,5.25,3.4,1.75,4.75,3.5,1.78,2.05,1.8,1.83,2.03,5.5,3.5,1.7,5,3.6,1.71,2,1.85,1.98,1.88
serie-a,2026-2027,05/09/2026,Fiorentina,Torino,1,2,14,7,6,4,3,5,13,9,0,0,0,0,A,0,0,D,1.9,3.3,4.5,1.9,3.25,4.4,2.1,1.73,1.93,1.93,2.05,3.25,3.9,2.1,3.3,3.6,1.93,1.93,2.05,1.8
serie-a,2026-2027,05/09/2026,Inter,Napoli,3,2,29,16,8,7,10,5,7,7,1,2,0,0,H,0,0,D,1.67,3.6,5.5,1.68,3.7,5.25,2.05,1.8,1.83,2.03,1.62,3.9,5.25,,,,1.8,2,1.8,2.05
serie-a,2026-2027,05/09/2026,Roma,Atalanta,2,1,39,6,10,2,14,1,9,10,1,1,0,1,H,0,0,D,1.73,3.6,5,1.71,3.75,4.8,1.93,1.93,1.93,1.93,1.65,3.8,5.25,1.65,4,5,1.8,2,1.83,2.03
serie-a,2026-2027,06/09/2026,Frosinone,Venezia,3,2,13,15,8,4,5,2,18,14,2,4,0,0,H,2,0,H,2.7,3.3,2.6,2.7,3.4,2.5,1.85,2,2,1.85,2.4,3.6,2.75,2.35,3.5,2.87,1.5,2.63,2.08,1.73
serie-a,2026-2027,06/09/2026,Parma,Monza,1,1,7,16,3,5,6,3,16,16,2,2,0,0,D,0,1,A,2.6,3.1,2.9,2.45,3.1,3,2.3,1.62,1.8,2.05,2.8,2.88,2.8,2.75,2.9,2.85,2.63,1.5,1.93,1.93
serie-a,2026-2027,06/09/2026,Bologna,Sassuolo,2,2,21,15,5,6,10,7,14,8,3,1,0,0,D,0,1,A,2,3.4,3.9,2,3.4,3.75,2,1.8,2,1.85,1.95,3.7,3.9,1.9,3.5,3.9,1.8,2,1.95,1.9
serie-a,2026-2027,06/09/2026,Juventus,Milan,1,1,14,3,5,1,7,1,10,11,1,3,0,0,D,0,0,D,2.1,3.25,3.7,2.1,3.3,3.6,2.1,1.73,2.08,1.73,2.2,3.1,3.6,2.2,3.1,3.6,2.3,1.62,1.9,1.95
serie-a,2026-2027,07/09/2026,Cagliari,Lecce,1,0,20,10,9,3,7,5,9,13,1,3,0,0,H,1,0,H,2,3.1,4.33,1.98,3.25,4,2.38,1.57,2,1.85,2.2,3,3.6,,,,2.3,1.62,1.88,1.98
serie-a,2026-2027,07/09/2026,Udinese,Lazio,1,2,10,19,6,6,2,8,13,9,5,1,0,0,A,0,0,D,2.9,3.1,2.55,2.87,3.25,2.5,2.3,1.62,2.05,1.8,2.88,3.1,2.6,,,,2.2,1.67,2.03,1.83
