league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
serie-a,2025-2026,01/11/2025,Cremonese,Juventus,1,2,9,15,2,5,2,3,10,14,1,0,0,0,A,0,1,A,6.5,4.33,1.5,6.5,4.2,1.5,1.98,1.88,2,1.85,6,4.33,1.5,6.5,4.2,1.5,1.85,2,2.03,1.83
serie-a,2025-2026,02/11/2025,Verona,Inter,1,2,8,21,2,6,4,8,15,4,2,1,0,0,A,1,1,D,7.5,4.5,1.42,7,4.75,1.42,1.8,2,1.88,1.98,8,5,1.36,8,4.8,1.38,1.8,2,2,1.85
serie-a,2025-2026,02/11/2025,Fiorentina,Lecce,0,1,15,11,4,4,4,4,14,21,4,1,0,0,A,0,1,A,1.62,3.8,5.75,1.63,3.8,5.5,2.2,1.67,1.83,2.03,1.7,3.5,5.5,1.7,3.6,5.25,2.1,1.73,1.93,1.93
serie-a,2025-2026,02/11/2025,Torino,Pisa,2,2,15,11,3,3,4,2,14,8,2,1,0,0,D,2,2,D,1.95,3.25,4.33,1.95,3.25,4.2,2.3,1.62,1.98,1.88,1.85,3.25,5,1.85,3.25,4.8,2.38,1.57,1.85,2
serie-a,2025-2026,02/11/2025,Parma,Bologna,1,3,7,22,1,6,1,5,16,15,3,2,1,0,A,1,1,D,4.2,3,2.05,3.9,3.1,2.1,2.5,1.53,1.8,2.05,4.75,3,1.95,4.4,3,2,2.63,1.5,1.93,1.93
serie-a,2025-2026,02/11/2025,Milan,Roma,1,0,17,20,8,6,7,8,12,13,1,5,0,0,H,1,0,H,2.2,3,3.7,2.1,3.2,3.75,2.2,1.67,1.85,2,2.3,2.88,3.5,2.3,3,3.4,2.5,1.53,1.95,1.9
serie-a,2025-2026,03/11/2025,Sassuolo,Genoa,1,2,13,16,4,5,3,7,13,13,1,3,0,0,A,0,1,A,2.45,3,3.2,2.45,3,3.1,2.5,1.53,2.1,1.78,2.6,2.9,3,2.5,2.87,3.2,2.75,1.44,2.1,1.7
serie-a,2025-2026,03/11/2025,Lazio,Cagliari,2,0,8,17,3,5,7,5,8,18,0,2,0,0,H,0,0,D,1.53,3.8,7,1.58,4,5.75,1.98,1.88,2,1.85,1.62,3.6,6,1.62,3.7,6,2.1,1.73,1.83,2.03
serie-a,2025-2026,07/11/2025,Pisa,Cremonese,1,0,14,13,6,3,4,5,11,17,4,2,0,0,H,0,0,D,2.25,3.1,3.4,2.25,3.1,3.5,2.38,1.57,1.95,1.9,2.3,3.1,3.4,2.3,3,3.4,2.5,1.53,1.98,1.88
serie-a,2025-2026,08/11/2025,Como,Cagliari,0,0,10,4,6,2,10,0,21,15,3,1,0,0,D,0,0,D,1.48,4.5,6.5,1.5,4.2,6.5,1.9,1.95,1.83,2.03,1.57,3.9,6.25,1.55,4,6,2.03,1.83,2,1.85
serie-a,2025-2026,08/11/2025,Lecce,Verona,0,0,11,5,6,2,7,2,10,18,1,4,0,0,D,0,0,D,2.75,2.9,2.9,2.65,3,2.85,2.63,1.5,1.85,2,2.7,2.88,3,2.75,2.8,2.95,3,1.4,1.83,2.03
serie-a,2025-2026,08/11/2025,Juventus,Torino,0,0,22,8,6,3,6,2,9,4,0,1,0,0,D,0,0,D,1.5,4.1,7,1.49,4.2,7,2.05,1.8,1.85,2,1.5,4.1,6.5,1.51,4.1,6.75,1.93,1.93,1.85,2
serie-a,2025-2026,08/11/2025,Parma,Milan,2,2,14,10,4,5,4,3,14,10,1,1,0,0,D,1,2,A,5.75,4,1.57,5.75,3.7,1.62,2.1,1.73,1.8,2.05,6.5,4,1.5,6.75,4,1.52,2.05,1.8,1.95,1.9
serie-a,2025-2026,09/11/2025,Atalanta,Sassuolo,0,3,14,8,2,4,4,1,9,8,0,2,0,0,A,0,1,A,1.44,4.5,7,1.46,4.5,6.75,1.67,2.2,2,1.85,1.48,4.5,6.25,1.49,4.6,6.25,1.67,2.2,2.05,1.8
serie-a,2025-2026,09/11/2025,Bologna,Napoli,2,0,11,4,4,1,5,4,14,15,1,3,0,0,H,0,0,D,3,3.1,2.55,2.9,3.1,2.55,2.5,1.53,2.1,1.78,3,2.9,2.63,2.95,2.95,2.65,2.63,1.5,2.03,1.83
serie-a,2025-2026,09/11/2025,Genoa,Fiorentina,2,2,10,7,6,3,3,7,20,15,2,3,0,0,D,1,1,D,2.75,3,2.75,2.8,3,2.7,2.5,1.53,1.93,1.93,3.1,2.7,2.8,2.9,2.85,2.75,3,1.4,2,1.85
serie-a,2025-2026,09/11/2025,Roma,Udinese,2,0,13,10,4,4,3,4,13,14,2,1,0,0,H,1,0,H,1.55,4,6.25,1.55,4,6,2.03,1.83,1.98,1.88,1.53,4,6.5,1.52,4,6.75,2,1.8,1.95,1.9
serie-a,2025-2026,09/11/2025,Inter,Lazio,2,0,8,8,3,5,3,1,26,11,3,1,0,0,H,1,0,H,1.36,5,8,1.37,5,8,1.67,2.2,2.03,1.78,1.3,5.25,10,1.3,5.25,10.5,1.8,2,1.93,1.93
serie-a,2025-2026,22/11/2025,Cagliari,Genoa,3,3,11,13,5,8,6,2,22,16,4,3,0,1,D,2,2,D,2.88,3,2.75,2.8,3,2.7,2.75,1.44,1.98,1.88,3.25,2.9,2.55,3.1,2.75,2.65,3.2,1.36,2.15,1.68
serie-a,2025-2026,22/11/2025,Udinese,Bologna,0,3,12,10,3,5,7,2,19,16,0,1,0,0,A,0,0,D,3.75,3.2,2.1,3.7,3.2,2.1,2.3,1.62,2.05,1.8,3,3.1,2.5,3,3,2.55,2.5,1.53,2.05,1.8
serie-a,2025-2026,22/11/2025,Fiorentina,Juventus,1,1,11,17,2,4,7,3,11,18,2,3,0,0,D,0,1,A,3.9,3.4,2,3.7,3.4,2.05,2.1,1.73,1.83,2.03,3.8,3.3,2.05,3.75,3.2,2.1,2.2,1.67,1.8,2.05
serie-a,2025-2026,22/11/2025,Napoli,Atalanta,3,1,11,14,6,3,5,3,11,12,1,2,0,0,H,3,0,H,2.25,3.25,3.4,2.2,3.3,3.4,2.1,1.73,1.9,1.95,2.25,3.1,3.4,2.35,3.1,3.25,2.2,1.67,1.98,1.88
serie-a,2025-2026,23/11/2025,Verona,Parma,1,2,10,15,2,7,4,4,24,6,4,3,0,0,A,0,1,A,2.25,3,3.6,2.25,3.1,3.4,2.5,1.53,1.93,1.93,2.1,3.1,3.9,2.2,3,3.7,2.38,1.57,1.8,2.05
serie-a,2025-2026,23/11/2025,Cremonese,Roma,1,3,9,12,4,6,3,5,12,16,2,2,0,0,A,0,1,A,6,3.75,1.62,5.5,3.75,1.63,2.1,1.73,2.03,1.83,5,3.5,1.75,5.25,3.5,1.7,2.2,1.67,1.88,1.98
serie-a,2025-2026,23/11/2025,Lazio,Lecce,2,0,19,5,9,1,8,2,8,13,1,1,0,0,H,1,0,H,1.62,3.7,6.25,1.62,3.8,5.75,2.2,1.67,1.8,2.05,1.83,3.1,5.25,1.8,3.1,5.25,2.63,1.5,1.83,2.03
serie-a,2025-2026,23/11/2025,Inter,Milan,0,1,20,7,6,3,9,1,7,9,1,2,0,0,A,0,0,D,1.9,3.5,4,1.9,3.5,4,1.88,1.98,1.95,1.9,2.05,3.2,4,2.1,3.2,3.8,2.1,1.73,2.03,1.83
serie-a,2025-2026,24/11/2025,Torino,Como,1,5,10,15,2,7,3,4,6,9,0,1,0,0,A,1,1,D,3.5,3.25,2.2,3.3,3.25,2.2,2.3,1.62,1.93,1.93,3.6,3.1,2.2,3.5,3.1,2.25,2.38,1.57,1.98,1.88
serie-a,2025-2026,24/11/2025,Sassuolo,Pisa,2,2,22,10,7,3,5,2,10,10,2,1,0,0,D,1,1,D,2.1,3.2,3.75,2.05,3.3,3.8,2.3,1.62,2.08,1.73,2,3.25,4.1,2.05,3.2,4,2.2,1.67,2,1.85
serie-a,2025-2026,28/11/2025,Como,Sassuolo,2,0,18,12,13,5,4,4,11,7,2,1,0,0,H,1,0,H,1.73,3.6,5,1.68,3.8,5,1.91,1.91,1.98,1.88,1.8,3.6,4.5,1.77,3.6,4.6,1.91,1.91,1.8,2.05
serie-a,2025-2026,29/11/2025,Genoa,Verona,2,1,15,13,4,5,2,3,9,19,1,3,0,0,H,1,1,D,2.05,3,4.2,2.05,3,4.1,2.75,1.44,2.05,1.8,2.05,2.8,4.5,2.05,2.9,4.5,3.2,1.36,2.05,1.8
serie-a,2025-2026,29/11/2025,Parma,Udinese,0,2,17,14,2,5,5,9,6,19,1,2,1,1,A,0,1,A,2.7,3,2.8,2.6,3.2,2.75,2.3,1.62,1.88,1.98,2.75,3,2.7,2.65,3.1,2.8,2.2,1.67,1.98,1.88
serie-a,2025-2026,29/11/2025,Juventus,Cagliari,2,1,14,5,6,3,1,6,16,16,1,5,0,0,H,2,1,H,1.3,5.5,10,1.35,4.8,9.75,1.93,1.93,2.03,1.83,1.22,6,13,1.22,6.5,13,1.62,2.3,1.85,2
serie-a,2025-2026,29/11/2025,Milan,Lazio,1,0,16,9,4,4,1,4,10,12,3,3,0,0,H,0,0,D,1.62,3.8,5.75,1.61,3.75,5.75,2.1,1.73,1.8,2.05,1.65,3.75,5.5,1.66,3.75,5.25,2.1,1.73,1.85,2
serie-a,2025-2026,30/11/2025,Lecce,Torino,2,1,10,15,2,6,6,6,16,22,2,3,0,0,H,2,0,H,3,2.88,2.7,2.95,2.95,2.6,2.75,1.44,2.05,1.8,3,2.88,2.63,3,2.85,2.65,2.63,1.5,2.05,1.8
serie-a,2025-2026,30/11/2025,Pisa,Inter,0,2,10,14,2,3,4,6,13,15,2,1,0,0,A,0,0,D,8,5.75,1.3,9,5,1.34,1.73,2.1,1.88,1.98,10,6.25,1.25,11,6.25,1.26,1.53,2.5,1.93,1.93
serie-a,2025-2026,30/11/2025,Atalanta,Fiorentina,2,0,21,15,9,3,4,5,15,10,1,3,0,0,H,1,0,H,1.73,3.75,4.75,1.73,3.75,4.6,1.91,1.91,1.93,1.93,1.62,4,5.25,1.66,3.8,5.25,1.85,2,1.78,2.1
serie-a,2025-2026,30/11/2025,Roma,Napoli,0,1,8,8,2,5,4,2,14,13,4,3,0,0,A,0,1,A,2.6,2.88,3.1,2.5,2.95,3.1,2.5,1.53,1.78,2.1,2.75,2.75,3.1,2.7,2.8,3,3,1.4,1.83,2.03
serie-a,2025-2026,01/12/2025,Bologna,Cremonese,1,3,29,10,7,5,13,8,13,12,0,2,0,0,A,1,2,A,1.48,4,8,1.46,4.33,7.25,2,1.8,1.8,2.05,1.53,4,6.5,1.52,4.1,6.5,1.88,1.98,1.88,1.98
serie-a,2025-2026,06/12/2025,Sassuolo,Fiorentina,3,1,13,9,5,1,7,1,15,15,2,3,0,0,H,2,1,H,2.88,3.25,2.5,2.75,3.3,2.55,2.1,1.73,2.05,1.8,2.7,3.25,2.63,2.85,3.2,2.55,2.1,1.73,1.95,1.9
serie-a,2025-2026,06/12/2025,Inter,Como,4,0,11,15,7,3,7,4,16,13,1,2,0,0,H,1,0,H,1.53,4.33,6,1.55,4.33,5.75,1.8,2,1.88,1.98,1.55,4.33,5.5,1.57,4.2,5.5,1.73,2.1,1.93,1.93
serie-a,2025-2026,06/12/2025,Verona,Atalanta,3,1,12,12,7,5,5,5,14,7,2,1,0,0,H,2,0,H,5,4,1.67,4.8,3.8,1.7,1.93,1.93,2.03,1.83,5.25,3.8,1.67,5,3.7,1.7,1.91,1.91,2,1.85
serie-a,2025-2026,07/12/2025,Cremonese,Lecce,2,0,11,9,4,1,5,5,15,12,1,2,0,0,H,0,0,D,2.4,3.1,3.2,2.4,3,3.2,2.5,1.53,2.05,1.8,2.38,3.1,3.25,2.37,3,3.25,2.3,1.62,2.03,1.83
serie-a,2025-2026,07/12/2025,Cagliari,Roma,1,0,15,6,8,2,4,1,18,16,2,1,0,1,H,0,0,D,5.25,3.6,1.67,5.25,3.6,1.68,2.2,1.67,1.98,1.88,5.75,3.5,1.65,5.75,3.5,1.66,2.38,1.57,1.98,1.88
serie-a,2025-2026,07/12/2025,Lazio,Bologna,1,1,16,13,9,6,7,3,13,18,4,3,1,0,D,1,1,D,2.6,3.1,2.9,2.65,3,2.8,2.5,1.53,1.8,2.05,2.25,3,3.4,2.3,3,3.5,2,1.8,1.93,1.93
serie-a,2025-2026,07/12/2025,Napoli,Juventus,2,1,9,5,4,2,9,0,6,15,2,1,0,0,H,1,0,H,2.35,3,3.2,2.3,3,3.4,2.5,1.53,2.05,1.8,2.55,2.8,3.1,2.6,2.85,3.1,3,1.4,1.75,2.13
serie-a,2025-2026,08/12/2025,Pisa,Parma,0,1,14,9,2,2,6,0,15,7,2,2,1,0,A,0,1,A,2.4,3,3.3,2.37,3,3.2,2.5,1.53,2.05,1.8,2.55,3.1,3,2.45,3,3.1,2.2,1.67,2.1,1.7
serie-a,2025-2026,08/12/2025,Udinese,Genoa,1,2,23,12,6,6,6,2,16,12,1,0,0,0,A,0,1,A,2.4,3,3.3,2.4,3.1,3.1,2.5,1.53,2.05,1.8,2.5,2.88,3.3,2.45,2.87,3.25,3,1.4,2.1,1.78
serie-a,2025-2026,08/12/2025,Torino,Milan,2,3,8,17,4,6,2,4,16,7,2,1,0,0,A,2,1,H,4.5,3.6,1.8,4.33,3.5,1.83,2,1.8,2.03,1.78,5.5,3.7,1.65,5.25,3.7,1.68,2.05,1.8,2,1.85
serie-a,2025-2026,12/12/2025,Lecce,Pisa,1,0,21,5,3,0,12,1,17,6,2,1,0,0,H,0,0,D,2.5,2.88,3.3,2.45,2.87,3.3,2.75,1.44,2.1,1.78,2.45,2.8,3.3,2.45,2.87,3.3,3,1.4,2.1,1.78
serie-a,2025-2026,13/12/2025,Torino,Cremonese,1,0,18,10,6,3,6,6,20,13,1,2,0,0,H,1,0,H,1.95,3.25,4.2,1.95,3.25,4.1,2.2,1.67,2,1.85,2,3.3,3.9,2,3.3,3.9,2,1.85,2,1.85
serie-a,2025-2026,13/12/2025,Parma,Lazio,0,1,19,15,5,5,4,4,14,8,2,1,0,2,A,0,0,D,3.6,3.3,2.1,3.6,3.3,2.1,2.3,1.62,2.05,1.8,3.9,3.25,2.05,3.8,3.1,2.1,2.3,1.62,2.08,1.73
serie-a,2025-2026,13/12/2025,Atalanta,Cagliari,2,1,17,8,8,1,5,4,13,15,1,2,0,0,H,1,0,H,1.33,5,9.5,1.35,5.25,8.5,1.73,2.1,2,1.85,1.33,5,8.5,1.35,5,9,1.8,2,2.03,1.83
serie-a,2025-2026,14/12/2025,Milan,Sassuolo,2,2,13,8,5,3,7,3,12,12,1,3,0,0,D,1,1,D,1.42,4.33,8,1.43,4.6,7.25,1.83,2.03,1.98,1.88,1.5,4.33,6,1.49,4.4,6.5,1.9,1.95,1.88,1.98
serie-a,2025-2026,14/12/2025,Fiorentina,Verona,1,2,20,13,4,3,9,4,10,22,1,5,0,0,A,0,1,A,1.8,3.4,4.75,1.85,3.4,4.33,2.2,1.67,1.8,2.05,1.95,3.2,4.33,1.98,3.1,4.2,2.38,1.57,1.98,1.88
serie-a,2025-2026,14/12/2025,Udinese,Napoli,1,0,18,7,5,0,1,3,16,9,1,0,0,0,H,0,0,D,4.5,3.4,1.85,4.5,3.3,1.88,2.3,1.62,2,1.85,4.33,3.4,1.9,4.4,3.25,1.9,2.3,1.62,1.98,1.88
serie-a,2025-2026,14/12/2025,Genoa,Inter,1,2,5,18,3,8,1,6,10,20,2,3,0,0,A,0,2,A,6.5,4.2,1.5,6.25,4,1.55,2,1.8,1.98,1.88,7.5,4.2,1.45,6.75,4.1,1.51,2.05,1.8,2.1,1.78
serie-a,2025-2026,14/12/2025,Bologna,Juventus,0,1,11,13,4,3,3,4,10,11,3,1,1,0,A,0,0,D,2.88,3.25,2.5,2.85,3.25,2.5,2.2,1.67,2.05,1.8,3.4,3.1,2.25,3.2,3.25,2.3,2,1.8,1.93,1.93
serie-a,2025-2026,15/12/2025,Roma,Como,1,0,14,13,4,1,6,3,16,8,3,3,0,0,H,0,0,D,2.1,3.3,3.6,2.2,3.2,3.5,2.2,1.67,1.85,2,2.2,3,3.7,2.25,3,3.6,2.2,1.67,1.9,1.95
serie-a,2025-2026,20/12/2025,Lazio,Cremonese,0,0,8,9,2,2,3,0,13,21,4,3,0,1,D,0,0,D,1.62,3.8,5.75,1.63,3.9,5.5,2.1,1.73,1.83,2.03,1.53,3.9,7,1.57,4,6,2.03,1.83,1.9,1.95
serie-a,2025-2026,20/12/2025,Juventus,Roma,2,1,13,14,9,5,2,4,14,13,2,3,0,0,H,1,0,H,1.95,3.2,4.33,2.05,3.2,4,2.3,1.62,1.98,1.88,2,3,4.5,2,3.1,4.2,2.2,1.67,2,1.85
serie-a,2025-2026,21/12/2025,Cagliari,Pisa,2,2,14,15,5,3,2,6,15,20,3,2,0,0,D,0,1,A,2.15,3.1,3.75,2.15,3.25,3.5,2.38,1.57,1.85,2,2,3.2,4.2,2.05,3.1,4.1,2.3,1.62,2.03,1.83
serie-a,2025-2026,21/12/2025,Sassuolo,Torino,0,1,7,10,1,5,2,3,15,17,3,1,0,0,A,0,0,D,2.3,3.2,3.3,2.35,3.2,3.1,2.2,1.67,2,1.85,2.35,3.1,3.3,2.35,3.1,3.25,2.2,1.67,1.98,1.88
serie-a,2025-2026,21/12/2025,Fiorentina,Udinese,5,1,20,11,7,4,1,4,10,8,3,1,0,1,H,3,0,H,2.2,3.3,3.4,2.2,3.3,3.3,2.1,1.73,1.9,1.95,2.05,3.25,3.9,2.1,3.2,3.8,2.2,1.67,1.73,2.08
serie-a,2025-2026,21/12/2025,Genoa,Atalanta,0,1,6,16,3,4,6,10,11,19,1,2,1,0,A,0,0,D,4,3.4,1.95,3.9,3.4,1.95,2.1,1.73,1.9,1.95,3.75,3.3,2.05,3.8,3.2,2.1,2.2,1.67,1.8,2.05
serie-a,2025-2026,27/12/2025,Parma,Fiorentina,1,0,13,23,2,4,5,6,10,15,2,2,0,0,H,0,0,D,3.5,3,2.25,3.25,3.2,2.3,2.2,1.67,1.9,1.95,3.75,3.4,2.05,3.5,3.25,2.15,2,1.85,2.05,1.75
serie-a,2025-2026,27/12/2025,Lecce,Como,0,3,11,12,5,6,4,6,10,23,2,4,0,0,A,0,1,A,4.75,3.3,1.8,4.4,3.4,1.87,2.3,1.62,2.03,1.83,4.75,3.4,1.83,4.6,3.3,1.85,2.38,1.57,2.03,1.83
serie-a,2025-2026,27/12/2025,Torino,Cagliari,1,2,19,9,10,4,6,2,14,13,3,0,0,0,A,1,1,D,1.91,3.2,4.2,1.98,3.25,4,2.2,1.67,1.98,1.88,1.8,3.4,5,1.82,3.3,4.75,2.3,1.62,1.8,2.05
serie-a,2025-2026,27/12/2025,Udinese,Lazio,1,1,15,14,4,2,5,6,19,14,3,4,0,0,D,0,0,D,3.1,3,2.45,3,3.1,2.45,2.3,1.62,1.78,2.1,3.3,2.9,2.5,3.2,2.85,2.55,2.75,1.44,1.78,2.1
serie-a,2025-2026,27/12/2025,Pisa,Juventus,0,2,8,15,0,7,2,8,10,12,4,1,0,0,A,0,0,D,7.5,4.5,1.4,6.75,4.2,1.49,1.91,1.91,2.05,1.8,7.5,4.1,1.48,6.75,4.33,1.49,2.1,1.73,2.03,1.83
serie-a,2025-2026,28/12/2025,Milan,Verona,3,0,11,9,5,1,7,3,5,15,0,1,0,0,H,1,0,H,1.38,4.75,8.5,1.39,5,7.5,1.8,2,1.88,1.98,1.36,5,7.5,1.4,4.8,7.5,1.88,1.98,1.88,1.98
serie-a,2025-2026,28/12/2025,Cremonese,Napoli,0,2,6,22,2,8,1,10,13,8,2,2,0,0,A,0,2,A,6.25,3.9,1.55,6,3.9,1.58,2.1,1.73,1.88,1.98,6.5,3.6,1.6,6,3.9,1.58,2.2,1.67,1.75,2.05
serie-a,2025-2026,28/12/2025,Bologna,Sassuolo,1,1,16,8,6,5,2,3,18,19,2,3,0,0,D,0,0,D,1.75,3.6,4.75,1.78,3.6,4.6,2,1.8,2,1.85,1.95,3.25,4.2,1.95,3.4,4,2.1,1.73,2,1.85
serie-a,2025-2026,28/12/2025,Atalanta,Inter,0,1,7,15,0,4,4,7,8,12,2,1,0,0,A,0,0,D,3.5,3.5,2,3.3,3.5,2.1,1.73,2.1,1.8,2.05,3.2,3.3,2,3.4,3.4,2.1,1.83,2.03,2.03,1.83
serie-a,2025-2026,29/12/2025,Roma,Genoa,3,1,16,10,8,2,6,1,13,13,0,1,0,0,H,3,0,H,1.6,3.6,6.25,1.65,3.6,5.75,2.38,1.57,1.8,2.05,1.57,3.7,6.5,1.62,3.6,6.25,2.2,1.67,2.05,1.75
serie-a,2025-2026,02/01/2026,Cagliari,Milan,0,1,6,11,1,4,6,7,10,8,2,1,0,0,A,0,0,D,6,3.9,1.6,5.75,4,1.57,2.1,1.73,1.8,2.05,6,3.9,1.57,6,3.8,1.58,2.1,1.73,1.83,2.03
serie-a,2025-2026,03/01/2026,Como,Udinese,1,0,15,4,3,1,3,2,12,15,1,3,0,0,H,1,0,H,1.73,3.8,4.75,1.71,3.75,4.8,2,1.8,1.95,1.9,1.75,3.6,4.75,1.77,3.6,4.75,2.1,1.73,2.03,1.83
serie-a,2025-2026,03/01/2026,Genoa,Pisa,1,1,12,10,4,2,2,7,9,17,1,3,0,0,D,1,1,D,1.9,3.1,4.75,1.88,3.1,4.8,2.63,1.5,1.88,1.98,1.91,3.2,4.75,1.93,3.1,4.75,2.5,1.53,1.9,1.95
serie-a,2025-2026,03/01/2026,Sassuolo,Parma,1,1,11,16,3,5,4,7,12,7,2,1,0,0,D,1,1,D,1.91,3.3,4.33,1.93,3.4,4.1,2.1,1.73,1.93,1.93,2.1,3.25,3.7,2,3.3,3.9,2.1,1.73,2.08,1.73
serie-a,2025-2026,03/01/2026,Juventus,Lecce,1,1,25,6,5,1,10,1,6,7,0,3,0,0,D,0,1,A,1.27,5.5,13,1.27,5.75,11.5,1.8,2,1.83,2.03,1.25,5.75,15,1.25,5.75,12.5,1.91,1.91,2.03,1.83
serie-a,2025-2026,03/01/2026,Atalanta,Roma,1,0,13,10,2,4,7,5,16,15,1,2,0,0,H,1,0,H,2.3,3.2,3.3,2.2,3.3,3.3,2.1,1.73,1.95,1.9,2.3,3.1,3.4,2.25,3.1,3.4,2.2,1.67,1.98,1.88
serie-a,2025-2026,04/01/2026,Lazio,Napoli,0,2,5,14,0,3,2,6,10,13,5,1,2,1,A,0,2,A,3.4,3.1,2.3,3.3,3,2.35,2.63,1.5,1.88,1.98,3.8,3,2.15,3.75,2.95,2.2,2.5,1.53,2.03,1.83
serie-a,2025-2026,04/01/2026,Fiorentina,Cremonese,1,0,22,6,8,2,7,3,10,19,1,2,0,0,H,0,0,D,1.8,3.4,5,1.77,3.6,4.6,2,1.8,1.75,2.05,1.7,3.75,5,1.71,3.75,4.8,1.8,2,1.9,1.95
serie-a,2025-2026,04/01/2026,Verona,Torino,0,3,7,21,3,5,4,7,13,7,0,2,0,0,A,0,1,A,2.7,3,2.9,2.6,3,2.9,2.5,1.53,1.83,2.03,2.63,2.9,2.9,2.65,2.87,3,2.63,1.5,1.83,2.03
serie-a,2025-2026,04/01/2026,Inter,Bologna,3,1,19,6,10,2,7,1,20,21,3,3,0,0,H,1,0,H,1.42,4.75,7.5,1.42,4.8,7,1.73,2.1,1.95,1.9,1.38,5,7.5,1.43,4.8,6.75,1.67,2.2,1.88,1.98
serie-a,2025-2026,06/01/2026,Pisa,Como,0,3,10,15,4,7,1,5,9,13,2,2,0,0,A,0,0,D,5.5,3.4,1.7,5,3.4,1.78,2.2,1.67,1.9,1.95,4.75,3.4,1.75,4.8,3.5,1.78,2.1,1.73,1.83,2.03
serie-a,2025-2026,06/01/2026,Lecce,Roma,0,2,6,10,1,3,2,2,10,20,3,1,0,0,A,0,1,A,5.25,3.5,1.73,5,3.3,1.78,2.2,1.67,1.88,1.98,5,3.4,1.75,5,3.3,1.8,2.2,1.67,1.83,2.03
serie-a,2025-2026,06/01/2026,Sassuolo,Juventus,0,3,7,17,2,10,5,5,3,12,0,0,0,0,A,0,1,A,5,3.9,1.67,5,3.7,1.71,1.98,1.88,1.98,1.88,5.25,3.7,1.67,5.25,3.6,1.68,2,1.8,2,1.85
serie-a,2025-2026,07/01/2026,Bologna,Atalanta,0,2,11,11,2,5,6,6,16,15,0,0,0,0,A,0,1,A,2.75,3.3,2.6,2.7,3.4,2.55,2,1.85,1.98,1.88,3,3.3,2.38,3,3.25,2.4,2,1.8,1.8,2.05
serie-a,2025-2026,07/01/2026,Napoli,Verona,2,2,15,11,4,4,6,1,7,15,0,3,0,0,D,0,2,A,1.36,5.5,7.5,1.36,4.8,8.75,2,1.8,1.85,2,1.3,5,11,1.35,5,9,2,1.8,2.03,1.83
serie-a,2025-2026,07/01/2026,Lazio,Fiorentina,2,2,17,8,9,5,8,2,11,15,3,5,0,0,D,0,0,D,2.4,3.1,3.2,2.37,3.1,3.1,2.3,1.62,2.05,1.8,2.3,3,3.5,2.4,2.95,3.3,2.3,1.62,1.95,1.9
serie-a,2025-2026,07/01/2026,Parma,Inter,0,2,4,26,0,8,1,3,4,20,0,3,0,0,A,0,1,A,7.5,5,1.4,7.5,4.8,1.4,1.67,2.2,1.75,2.05,10,4.75,1.33,8.5,5,1.36,1.67,2.2,1.9,1.95
serie-a,2025-2026,07/01/2026,Torino,Udinese,1,2,10,9,4,4,3,6,16,8,2,1,0,0,A,0,0,D,2.3,3,3.4,2.3,3.1,3.3,2.3,1.62,1.98,1.88,2.2,3.1,3.6,2.2,2.95,3.7,2.3,1.62,1.88,1.98
serie-a,2025-2026,08/01/2026,Cremonese,Cagliari,2,2,12,21,5,5,2,4,16,12,2,2,0,0,D,2,0,H,2.4,3.1,3.2,2.35,3.2,3.1,2.3,1.62,2.05,1.8,2.45,2.9,3.3,2.45,2.87,3.3,2.75,1.44,2.05,1.8
serie-a,2025-2026,08/01/2026,Milan,Genoa,1,1,32,7,8,2,12,1,12,8,4,1,0,0,D,0,1,A,1.44,4.5,7.5,1.43,4.5,7.25,2,1.8,2.03,1.83,1.45,4,8.5,1.49,4.1,7.25,2.2,1.67,1.88,1.98
serie-a,2025-2026,10/01/2026,Como,Bologna,1,1,12,7,3,2,4,2,14,3,3,3,0,1,D,0,0,D,1.95,3.3,4.2,1.95,3.3,4,2.1,1.73,1.98,1.88,1.95,3.25,4.2,1.95,3.25,4.1,2.1,1.73,1.98,1.88
serie-a,2025-2026,10/01/2026,Udinese,Pisa,2,2,11,14,2,7,3,8,13,16,1,4,0,0,D,2,1,H,1.83,3.4,4.6,1.9,3.3,4.33,2.3,1.62,1.83,2.03,1.91,3.3,4.33,1.9,3.3,4.4,2.2,1.67,1.93,1.93
serie-a,2025-2026,10/01/2026,Roma,Sassuolo,2,0,26,5,6,3,5,2,15,16,2,2,0,0,H,0,0,D,1.53,4,6.5,1.57,4,6,2.03,1.83,1.93,1.93,1.7,3.6,5.25,1.71,3.5,5.25,2.1,1.73,1.93,1.93
serie-a,2025-2026,10/01/2026,Atalanta,Torino,2,0,18,10,5,3,5,4,14,17,1,2,0,0,H,1,0,H,1.6,3.9,6,1.62,3.8,5.75,1.8,2,2.03,1.83,1.6,3.8,6.25,1.6,3.9,5.75,2,1.8,2.05,1.8
serie-a,2025-2026,11/01/2026,Lecce,Parma,1,2,10,12,1,2,3,3,16,17,3,1,2,0,A,1,0,H,2.75,3,2.88,2.65,3,2.85,2.63,1.5,1.88,1.98,2.75,2.9,2.8,2.7,2.9,2.95,2.63,1.5,1.93,1.93
