league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
ligue-1,2025-2026,29/10/2025,Strasbourg,Auxerre,3,0,18,6,9,1,4,3,11,16,1,1,0,0,H,0,0,D,1.75,3.8,4.5,1.73,3.9,4.5,1.8,2,1.98,1.88,1.67,4,4.75,1.68,3.8,5,1.83,2.03,1.85,2
ligue-1,2025-2026,29/10/2025,Toulouse,Rennes,2,2,15,11,4,5,5,8,9,12,2,3,0,0,D,0,0,D,2.15,3.5,3.3,2.1,3.5,3.4,1.93,1.93,1.88,1.98,1.95,3.6,3.8,1.98,3.5,3.7,1.88,1.98,1.98,1.88
ligue-1,2025-2026,01/11/2025,Paris SG,Nice,1,0,28,5,8,2,11,1,12,5,3,1,0,0,H,0,0,D,1.25,6,10,1.26,6.5,10,1.36,3.2,1.88,1.98,1.17,8,15,1.16,8.25,15.5,1.36,3.2,1.95,1.9
ligue-1,2025-2026,01/11/2025,Monaco,Paris FC,0,1,10,9,1,1,3,2,10,12,3,2,0,0,A,0,0,D,1.67,4.33,4.33,1.68,4.2,4.4,1.44,2.75,1.85,2,1.7,4.2,4.33,1.66,4.2,4.5,1.5,2.63,1.88,1.98
ligue-1,2025-2026,01/11/2025,Auxerre,Marseille,0,1,9,6,4,2,3,3,12,14,3,4,1,1,A,0,1,A,4.75,4,1.67,4.6,4.1,1.68,1.67,2.2,2,1.85,5.25,3.8,1.67,5.25,3.8,1.68,1.95,1.9,2,1.85
ligue-1,2025-2026,02/11/2025,Rennes,Strasbourg,4,1,13,20,6,2,6,5,15,9,1,1,0,0,H,2,0,H,2.25,3.6,3,2.35,3.6,2.8,1.67,2.2,2.03,1.83,2.7,3.5,2.5,2.65,3.4,2.55,1.67,2.2,2,1.85
ligue-1,2025-2026,02/11/2025,Lens,Lorient,3,0,9,12,6,3,7,6,8,10,2,2,0,0,H,1,0,H,1.48,4.33,6.5,1.47,4.6,6.25,1.67,2.2,2.05,1.8,1.57,4.1,5.75,1.57,4.2,5.5,1.67,2.2,1.98,1.88
ligue-1,2025-2026,02/11/2025,Lille,Angers,1,0,15,6,4,1,9,2,10,10,1,0,0,0,H,1,0,H,1.27,6,10,1.28,5.75,10,1.67,2.2,1.83,2.03,1.36,5.25,8,1.37,5,8.25,1.62,2.3,2.03,1.83
ligue-1,2025-2026,02/11/2025,Nantes,Metz,0,2,16,14,4,7,8,5,8,8,1,3,0,0,A,0,0,D,1.91,3.6,4,1.95,3.4,3.9,1.95,1.9,1.9,1.95,2.1,3.6,3.3,2.1,3.5,3.4,1.73,2.1,1.83,2.03
ligue-1,2025-2026,02/11/2025,Toulouse,Le Havre,0,0,18,9,2,3,10,2,12,14,1,2,0,0,D,0,0,D,1.75,3.7,4.75,1.75,3.7,4.6,2,1.85,2,1.85,1.7,3.6,5.25,1.72,3.6,5,2.1,1.73,1.93,1.93
ligue-1,2025-2026,02/11/2025,Brest,Lyon,0,0,13,4,3,2,12,2,19,6,1,0,0,1,D,0,0,D,3.1,3.5,2.25,3.1,3.5,2.25,1.8,2,1.88,1.98,3.3,3.4,2.2,3.3,3.4,2.15,2.03,1.83,1.95,1.9
ligue-1,2025-2026,07/11/2025,Paris FC,Rennes,0,1,19,10,4,3,8,9,9,13,4,2,0,0,A,0,0,D,2.2,3.5,3.2,2.2,3.5,3.1,1.8,2,1.93,1.93,2.25,3.6,3,2.25,3.5,3,1.73,2.1,1.95,1.9
ligue-1,2025-2026,08/11/2025,Marseille,Brest,3,0,19,4,7,2,6,2,12,10,0,1,0,0,H,2,0,H,1.44,4.75,6.5,1.44,4.8,6.5,1.67,2.2,2,1.85,1.5,4.5,5.75,1.47,4.75,6.25,1.62,2.3,2.05,1.75
ligue-1,2025-2026,08/11/2025,Le Havre,Nantes,1,1,17,5,4,2,8,3,15,13,3,3,0,0,D,0,1,A,1.9,3.3,4.5,1.9,3.4,4.2,2.2,1.67,1.88,1.98,1.9,3.3,4.33,1.85,3.3,4.6,2.1,1.73,1.9,1.95
ligue-1,2025-2026,08/11/2025,Monaco,Lens,1,4,16,20,6,12,5,4,15,19,1,2,1,0,A,1,3,A,2.05,3.9,3.2,2,3.9,3.3,1.53,2.5,1.85,2,2,3.9,3.4,2,3.8,3.4,1.53,2.5,2,1.85
ligue-1,2025-2026,09/11/2025,Lorient,Toulouse,1,1,10,6,2,2,6,4,6,18,0,4,0,0,D,1,0,H,3,3.3,2.4,3,3.3,2.3,2.1,1.73,1.78,2.1,3.1,3.3,2.35,2.95,3.25,2.4,2.1,1.73,1.83,2.03
ligue-1,2025-2026,09/11/2025,Angers,Auxerre,2,0,9,12,5,5,3,3,19,14,2,2,0,0,H,0,0,D,2.55,3.1,2.9,2.5,3.2,2.9,2.3,1.62,1.8,2.05,2.55,3,3,2.5,3,3,2.38,1.57,1.78,2.1
ligue-1,2025-2026,09/11/2025,Metz,Nice,2,1,9,11,2,4,6,3,12,19,2,4,0,0,H,0,1,A,3.3,3.6,2.1,3.3,3.7,2.05,1.73,2.1,1.73,2.08,3,3.6,2.25,3,3.6,2.25,1.67,2.2,1.9,1.95
ligue-1,2025-2026,09/11/2025,Strasbourg,Lille,2,0,5,7,2,4,1,4,9,20,4,3,0,1,H,1,0,H,2.63,3.5,2.55,2.7,3.5,2.45,1.73,2.1,1.98,1.88,2.6,3.75,2.5,2.7,3.5,2.45,1.62,2.3,2,1.85
ligue-1,2025-2026,09/11/2025,Lyon,Paris SG,2,3,9,9,2,4,5,5,10,8,5,2,1,0,A,1,2,A,4.2,3.9,1.8,3.9,4,1.82,1.62,2.3,1.83,2.03,5.75,4.1,1.57,5.5,4.1,1.58,1.8,2,1.85,2
ligue-1,2025-2026,21/11/2025,Nice,Marseille,1,5,15,13,7,11,8,6,9,10,2,2,0,0,A,0,2,A,3.8,3.75,1.91,3.75,3.6,1.93,1.73,2.1,1.93,1.93,3.7,3.7,1.95,3.6,3.6,1.98,1.73,2.1,1.88,1.98
ligue-1,2025-2026,22/11/2025,Lens,Strasbourg,1,0,13,7,5,1,3,1,13,13,2,3,1,1,H,0,0,D,2.05,3.75,3.4,1.98,3.75,3.5,1.67,2.2,1.8,2.05,2.15,3.7,3.2,2.1,3.6,3.25,1.67,2.2,1.88,1.98
ligue-1,2025-2026,22/11/2025,Rennes,Monaco,4,1,17,13,9,3,4,6,3,13,0,1,0,1,H,1,0,H,2.63,3.7,2.45,2.65,3.75,2.4,1.57,2.38,2,1.85,2.35,3.7,2.8,2.5,3.7,2.6,1.53,2.5,1.73,2.08
ligue-1,2025-2026,22/11/2025,Paris SG,Le Havre,3,0,31,12,11,4,6,4,10,8,2,1,0,0,H,1,0,H,1.18,7.5,12,1.18,7.5,15,1.5,2.63,1.88,1.98,1.22,6.5,11,1.21,6.75,13,1.53,2.5,1.83,2.03
ligue-1,2025-2026,23/11/2025,Auxerre,Lyon,0,0,12,16,5,7,7,11,10,11,1,3,0,0,D,0,0,D,3.9,3.4,2,3.8,3.4,1.98,1.98,1.88,1.85,2,3.9,3.5,1.95,3.8,3.4,2,1.98,1.88,1.88,1.98
ligue-1,2025-2026,23/11/2025,Brest,Metz,3,2,20,7,7,3,6,2,11,8,2,3,0,0,H,1,1,D,1.8,3.75,4.33,1.77,3.75,4.4,1.83,2.03,1.8,2.05,1.85,3.75,4,1.8,3.75,4.2,1.73,2.1,1.88,1.98
ligue-1,2025-2026,23/11/2025,Nantes,Lorient,1,1,9,7,1,1,1,1,17,17,1,1,0,0,D,0,1,A,2.63,3.3,2.7,2.55,3.3,2.7,2.03,1.83,1.9,1.95,3,3.3,2.4,2.9,3.3,2.45,1.98,1.88,1.78,2.1
ligue-1,2025-2026,23/11/2025,Toulouse,Angers,0,1,25,6,6,2,11,1,15,15,1,3,0,0,A,0,1,A,1.6,3.8,6,1.63,3.9,5.5,2.05,1.8,1.75,2.05,1.7,3.6,5.5,1.66,3.7,5.5,2.1,1.73,1.93,1.93
ligue-1,2025-2026,23/11/2025,Lille,Paris FC,4,2,17,6,10,3,9,4,9,12,1,2,0,0,H,1,1,D,1.62,4,5.5,1.61,4.1,5.25,1.67,2.2,2.05,1.8,1.67,3.9,5,1.65,4,5,1.73,2.1,1.85,2
ligue-1,2025-2026,28/11/2025,Metz,Rennes,0,1,16,9,5,2,6,3,9,8,0,0,0,0,A,0,1,A,4,3.6,1.85,3.7,3.75,1.93,1.67,2.2,1.98,1.88,3.75,3.8,1.85,3.7,3.9,1.9,1.57,2.38,1.95,1.9
ligue-1,2025-2026,29/11/2025,Monaco,Paris SG,1,0,10,17,5,4,4,4,10,13,3,1,1,0,H,0,0,D,5,4.33,1.6,4.8,4.5,1.6,1.44,2.75,1.9,1.95,4.33,4.2,1.7,4.33,4.4,1.66,1.44,2.75,1.98,1.88
ligue-1,2025-2026,29/11/2025,Paris FC,Auxerre,1,1,11,11,2,3,4,3,11,17,2,1,0,0,D,1,1,D,1.8,3.6,4.5,1.82,3.7,4.2,1.88,1.98,2.03,1.78,1.85,3.5,4.2,1.88,3.6,4,1.93,1.93,1.88,1.98
ligue-1,2025-2026,29/11/2025,Marseille,Toulouse,2,2,20,6,5,4,9,1,7,10,2,1,0,0,D,0,1,A,1.6,3.9,6,1.62,4,5.25,1.8,2,2.03,1.83,1.67,3.9,4.75,1.63,4,5,1.73,2.1,1.83,2.03
ligue-1,2025-2026,30/11/2025,Strasbourg,Brest,1,2,14,7,6,4,5,0,12,14,0,3,0,0,A,1,0,H,1.8,3.75,4.33,1.83,3.75,4.1,1.73,2.1,2.05,1.8,1.8,3.8,4.33,1.78,3.9,4.2,1.67,2.2,1.78,2.03
ligue-1,2025-2026,30/11/2025,Angers,Lens,1,2,7,17,5,6,2,8,7,11,1,1,0,0,A,0,1,A,4.75,3.8,1.75,4.5,3.75,1.75,1.91,1.91,1.88,1.98,4.75,4,1.7,4.6,3.9,1.71,1.73,2.1,1.95,1.9
ligue-1,2025-2026,30/11/2025,Le Havre,Lille,0,1,14,8,7,2,6,2,15,13,1,3,0,1,A,0,0,D,4.33,3.6,1.85,4.1,3.6,1.87,1.91,1.91,2,1.85,4.75,3.7,1.75,4.4,3.7,1.8,1.9,1.95,1.85,2
ligue-1,2025-2026,30/11/2025,Lorient,Nice,3,1,18,9,7,2,3,7,7,11,1,2,0,0,H,2,1,H,2.45,3.3,2.88,2.4,3.4,2.85,1.8,2,2.08,1.73,2.35,3.4,3,2.37,3.4,2.87,1.8,2,2.05,1.8
ligue-1,2025-2026,30/11/2025,Lyon,Nantes,3,0,20,6,8,2,7,0,14,9,1,2,0,1,H,0,0,D,1.42,4.75,7,1.46,4.6,6.75,1.73,2.1,1.98,1.88,1.4,4.75,8,1.4,4.8,7.5,1.73,2.1,1.9,1.95
ligue-1,2025-2026,05/12/2025,Brest,Monaco,1,0,12,10,4,2,2,3,17,15,2,4,1,0,H,1,0,H,3.3,3.9,2,3.25,3.8,2.05,1.5,2.63,1.83,2.03,3.3,3.8,2,3.2,3.8,2.1,1.53,2.5,1.85,2
ligue-1,2025-2026,05/12/2025,Lille,Marseille,1,0,5,6,2,2,2,5,9,11,1,1,0,0,H,1,0,H,2.3,3.6,2.9,2.45,3.4,2.8,1.73,2.1,2,1.85,2.38,3.5,3,2.35,3.4,2.95,1.73,2.1,2.05,1.8
ligue-1,2025-2026,06/12/2025,Nantes,Lens,1,2,10,20,4,6,1,12,8,13,2,0,0,0,A,1,1,D,4.75,3.9,1.7,4.75,4,1.66,1.73,2.1,1.98,1.88,5,3.9,1.67,4.75,3.9,1.71,1.73,2.1,1.98,1.88
ligue-1,2025-2026,06/12/2025,Toulouse,Strasbourg,1,0,6,3,3,0,1,2,21,13,3,3,0,0,H,1,0,H,2.5,3.4,2.8,2.45,3.4,2.75,1.93,1.93,1.83,2.03,2.6,3.3,2.8,2.5,3.4,2.7,2,1.8,1.85,2
ligue-1,2025-2026,06/12/2025,Paris SG,Rennes,5,0,20,6,9,2,8,6,9,5,0,3,0,1,H,2,0,H,1.3,6.5,7.5,1.3,6.25,8.25,1.4,3,1.78,2.03,1.3,6.25,8,1.29,6.25,8.25,1.33,3.4,1.98,1.88
ligue-1,2025-2026,07/12/2025,Nice,Angers,0,1,13,8,3,4,4,1,11,9,1,1,1,0,A,0,1,A,1.95,3.6,3.8,1.9,3.7,3.75,1.88,1.98,1.98,1.88,1.75,3.7,4.75,1.75,3.8,4.6,1.91,1.91,1.73,2.08
ligue-1,2025-2026,07/12/2025,Auxerre,Metz,3,1,14,5,7,3,5,3,10,12,2,1,0,0,H,2,1,H,2,3.5,3.75,2,3.5,3.7,2,1.85,2,1.85,2,3.4,3.75,1.98,3.5,3.7,2,1.8,2.03,1.83
ligue-1,2025-2026,07/12/2025,Le Havre,Paris FC,0,0,13,13,2,2,7,2,10,13,0,2,0,0,D,0,0,D,2.7,3.2,2.7,2.6,3.4,2.6,2.03,1.83,1.93,1.93,2.9,3.1,2.63,2.75,3.2,2.6,2.1,1.73,2,1.85
ligue-1,2025-2026,07/12/2025,Lorient,Lyon,1,0,14,7,6,4,1,7,12,21,2,2,0,1,H,1,0,H,3.2,3.5,2.2,3.1,3.5,2.25,1.91,1.91,1.93,1.93,3.75,3.4,2.05,3.6,3.3,2.1,2.1,1.73,1.8,2.05
ligue-1,2025-2026,12/12/2025,Angers,Nantes,4,1,20,7,9,4,6,3,17,13,1,2,0,0,H,1,0,H,2.15,3.2,3.6,2.15,3.1,3.7,2.38,1.57,1.85,2,2.15,3.2,3.6,2.15,3.1,3.7,2.38,1.57,1.85,2
ligue-1,2025-2026,13/12/2025,Rennes,Brest,3,1,9,14,5,7,5,7,16,22,2,3,0,0,H,2,1,H,1.83,3.75,4.1,1.83,3.8,4,1.73,2.1,1.83,2.03,1.85,3.8,4,1.83,3.75,4.1,1.73,2.1,1.83,2.03
ligue-1,2025-2026,13/12/2025,Metz,Paris SG,2,3,9,14,5,9,4,4,10,10,2,1,0,0,A,1,2,A,10,6.5,1.25,10,6.5,1.25,1.36,3.2,1.98,1.88,9,6.5,1.27,10,6.5,1.26,1.36,3.2,1.98,1.88
ligue-1,2025-2026,13/12/2025,Paris FC,Toulouse,0,3,9,7,2,4,7,4,12,14,3,1,0,0,A,0,2,A,2.4,3.4,2.88,2.4,3.4,2.87,2.03,1.83,2.1,1.78,2.75,3.2,2.7,2.7,3.2,2.65,2.2,1.67,1.95,1.9
ligue-1,2025-2026,14/12/2025,Lyon,Le Havre,1,0,18,10,4,4,5,4,14,18,2,4,0,0,H,0,0,D,1.6,4.1,5.25,1.6,3.9,5.75,1.91,1.91,2.05,1.8,1.6,4.2,5,1.61,4,5.25,1.8,2,1.75,2.05
ligue-1,2025-2026,14/12/2025,Auxerre,Lille,3,4,18,8,8,5,10,3,21,10,5,2,2,2,A,0,1,A,4.5,3.6,1.8,4.5,3.6,1.78,1.93,1.93,1.78,2.03,4.5,3.3,1.9,4.1,3.3,1.95,2.2,1.67,1.95,1.9
ligue-1,2025-2026,14/12/2025,Lens,Nice,2,0,15,8,5,4,2,5,17,13,0,2,0,0,H,1,0,H,1.48,4.5,6.25,1.5,4.5,6,1.53,2.5,2.03,1.83,1.57,4.5,5.25,1.53,4.6,5.25,1.5,2.63,1.9,1.95
ligue-1,2025-2026,14/12/2025,Strasbourg,Lorient,0,0,12,10,2,2,11,3,6,3,1,0,0,0,D,0,0,D,1.73,3.7,4.75,1.73,3.8,4.6,1.8,2,1.95,1.9,1.75,3.8,4.33,1.77,3.75,4.4,1.88,1.98,1.73,2.08
ligue-1,2025-2026,14/12/2025,Marseille,Monaco,1,0,18,18,8,7,3,7,11,11,2,1,0,0,H,0,0,D,1.9,3.75,3.75,1.87,3.9,3.75,1.5,2.63,1.9,1.95,2.05,3.5,3.5,2,3.6,3.5,1.73,2.1,2.03,1.83
ligue-1,2025-2026,02/01/2026,Toulouse,Lens,0,3,8,16,2,7,2,8,16,16,2,3,1,0,A,0,0,D,2.45,3.1,2.55,2.5,3.3,2.75,2,1.8,1.85,2,2.55,3.2,2.88,2.5,3.25,2.85,2.1,1.73,1.8,2.05
ligue-1,2025-2026,03/01/2026,Monaco,Lyon,1,3,6,13,2,9,7,2,14,12,2,3,1,0,A,1,1,D,2,3.75,3.5,2,3.8,3.3,1.57,2.38,1.75,2.05,2.05,3.75,3.4,2.1,3.7,3.25,1.67,2.2,1.8,2.05
ligue-1,2025-2026,03/01/2026,Nice,Strasbourg,1,1,19,8,6,5,5,7,12,12,1,2,0,0,D,0,1,A,2.7,3.4,2.6,2.65,3.4,2.6,1.8,2,1.98,1.88,3.1,3.4,2.25,3,3.5,2.25,1.83,2.03,1.88,1.98
ligue-1,2025-2026,03/01/2026,Lille,Rennes,0,2,13,18,3,4,4,7,4,14,1,1,1,0,A,0,0,D,1.9,3.7,4,1.88,3.7,3.9,1.67,2.2,1.88,1.98,1.73,4,4.75,1.73,4,4.33,1.67,2.2,1.93,1.93
ligue-1,2025-2026,04/01/2026,Marseille,Nantes,0,2,11,15,4,9,6,3,17,20,2,3,2,0,A,0,1,A,1.22,6.5,12,1.25,6.5,10.5,1.5,2.63,1.85,2,1.25,6.25,9.5,1.27,6.25,9.5,1.44,2.75,1.93,1.93
ligue-1,2025-2026,04/01/2026,Brest,Auxerre,2,0,11,10,4,1,7,6,16,9,3,2,0,0,H,1,0,H,1.91,3.4,4.2,1.9,3.5,4.1,2,1.8,1.93,1.93,1.9,3.4,4.33,1.93,3.3,4.2,2.1,1.73,1.93,1.93
ligue-1,2025-2026,04/01/2026,Le Havre,Angers,2,1,11,9,6,3,6,6,15,8,1,1,0,0,H,1,0,H,2.05,3.3,3.7,2.1,3.25,3.6,2.2,1.67,2.05,1.8,2.38,3.2,3.1,2.4,3.2,3,2.2,1.67,2.05,1.8
ligue-1,2025-2026,04/01/2026,Lorient,Metz,1,1,16,8,5,2,4,4,9,8,1,2,0,0,D,0,1,A,1.8,3.5,4.75,1.78,3.7,4.4,1.91,1.91,1.78,2.03,1.85,3.7,4.2,1.83,3.6,4.2,1.88,1.98,1.85,2
ligue-1,2025-2026,04/01/2026,Paris SG,Paris FC,2,1,20,6,6,3,7,1,7,4,1,0,0,0,H,1,0,H,1.17,7.5,17,1.19,7.5,13.5,1.36,3.2,2,1.85,1.13,8.5,19,1.15,9,16,1.29,3.75,1.98,1.88
ligue-1,2025-2026,16/01/2026,Monaco,Lorient,1,3,14,14,7,4,4,3,16,9,1,0,0,0,A,0,0,D,1.65,4.2,4.75,1.65,4.33,4.6,1.57,2.38,1.8,2.05,1.62,4.2,5,1.63,4.33,4.75,1.62,2.3,1.75,2.05
ligue-1,2025-2026,16/01/2026,Paris SG,Lille,3,0,13,7,7,4,4,2,14,6,0,1,0,0,H,1,0,H,1.3,5.75,8,1.35,5.5,7.75,1.44,2.75,1.85,2,1.27,6.25,9,1.29,6,9.25,1.44,2.75,1.98,1.88
ligue-1,2025-2026,17/01/2026,Lens,Auxerre,1,0,19,5,7,0,1,5,19,20,2,5,0,0,H,0,0,D,1.42,4.5,7.5,1.44,4.6,6.75,1.73,2.1,1.95,1.9,1.48,4.2,6.5,1.49,4.5,6.25,1.73,2.1,2.05,1.75
ligue-1,2025-2026,17/01/2026,Toulouse,Nice,5,1,22,15,10,6,6,7,12,17,1,2,0,0,H,2,0,H,1.95,3.5,3.9,1.93,3.6,3.8,1.9,1.95,1.98,1.88,1.95,3.4,3.9,1.98,3.5,3.75,1.95,1.9,2,1.85
ligue-1,2025-2026,17/01/2026,Angers,Marseille,2,5,7,23,3,11,6,2,9,8,1,1,0,0,A,1,4,A,5.75,4,1.6,5.25,4.1,1.61,1.9,1.95,1.8,2.05,5.5,4.2,1.57,5.5,3.9,1.61,1.73,2.1,1.85,2
ligue-1,2025-2026,18/01/2026,Strasbourg,Metz,2,1,14,9,6,2,4,1,12,12,2,3,0,0,H,2,1,H,1.53,4.33,5.75,1.55,4.5,5.25,1.62,2.3,1.85,2,1.42,4.75,7.5,1.44,4.8,6.5,1.67,2.2,1.93,1.93
ligue-1,2025-2026,18/01/2026,Nantes,Paris FC,1,2,5,10,1,3,1,2,16,14,1,3,0,0,A,0,1,A,3,3.2,2.45,3,3.25,2.37,2.03,1.83,1.78,2.1,2.5,2.9,2.7,2.6,3.25,2.7,2.1,1.73,1.85,2
ligue-1,2025-2026,18/01/2026,Rennes,Le Havre,1,1,19,7,7,4,10,6,18,14,1,4,0,0,D,0,0,D,1.67,3.9,5.25,1.68,4,4.8,1.83,2.03,1.85,2,1.62,4.2,5,1.61,4.33,4.8,1.62,2.3,2.05,1.8
ligue-1,2025-2026,18/01/2026,Lyon,Brest,2,1,19,5,6,2,5,0,18,9,2,0,0,1,H,2,0,H,1.67,4,5,1.63,4.2,4.8,1.73,2.1,1.83,2.03,1.67,3.9,5.25,1.66,4,4.8,1.9,1.95,1.83,2.03
ligue-1,2025-2026,23/01/2026,Auxerre,Paris SG,0,1,8,16,0,8,2,7,10,12,0,1,0,0,A,0,0,D,11,5.5,1.29,9,5.75,1.31,1.57,2.38,2.03,1.83,8,5,1.38,7.5,5,1.38,1.62,2.3,1.75,2.05
ligue-1,2025-2026,24/01/2026,Rennes,Lorient,0,2,22,6,5,4,9,3,18,7,2,0,0,0,A,0,1,A,1.85,3.7,4.1,1.9,3.6,3.8,1.8,2,1.85,2,1.8,3.7,4.33,1.77,3.75,4.4,1.88,1.98,2.05,1.8
ligue-1,2025-2026,24/01/2026,Le Havre,Monaco,0,0,7,10,1,2,5,6,9,20,0,3,0,0,D,0,0,D,3.4,3.8,2,3.3,3.8,2.05,1.67,2.2,1.83,2.03,4,3.9,1.8,3.9,3.9,1.83,1.57,2.38,1.83,2.03
ligue-1,2025-2026,24/01/2026,Marseille,Lens,3,1,10,7,5,2,2,2,18,16,0,3,0,0,H,2,0,H,2,3.75,3.4,2.05,3.75,3.3,1.62,2.3,2.03,1.83,2.05,3.8,3.25,2.05,3.8,3.2,1.53,2.5,1.83,2.03
ligue-1,2025-2026,25/01/2026,Nantes,Nice,1,4,20,7,5,4,4,2,11,15,2,3,0,0,A,1,3,A,2.9,3.5,2.38,2.95,3.6,2.25,1.8,2,1.8,2.05,2.7,3.3,2.63,2.7,3.4,2.5,1.88,1.98,1.93,1.93
ligue-1,2025-2026,25/01/2026,Brest,Toulouse,0,2,13,8,5,5,3,2,16,16,2,3,0,0,A,0,2,A,2.8,3.1,2.7,2.7,3.1,2.7,2.1,1.73,1.95,1.9,2.9,2.9,2.63,2.95,2.9,2.65,2.38,1.57,2,1.85
ligue-1,2025-2026,25/01/2026,Metz,Lyon,2,5,15,13,6,10,6,4,10,5,1,0,0,0,A,1,4,A,4.75,3.9,1.7,4.5,4,1.7,1.73,2.1,1.93,1.93,5.25,3.75,1.67,5.25,3.75,1.68,1.88,1.98,1.98,1.88
ligue-1,2025-2026,25/01/2026,Paris FC,Angers,0,0,8,7,1,1,2,1,14,7,1,1,0,0,D,0,0,D,1.83,3.4,4.75,1.87,3.5,4.2,2,1.8,1.85,2,1.9,3.3,4.75,1.85,3.3,4.5,2.2,1.67,1.88,1.98
ligue-1,2025-2026,25/01/2026,Lille,Strasbourg,1,4,20,15,6,6,8,1,11,13,2,2,0,0,A,0,2,A,2,3.5,3.6,2,3.6,3.5,1.8,2,2.03,1.83,2.5,3.2,2.9,2.4,3.3,2.95,2.1,1.73,2.1,1.7
ligue-1,2025-2026,30/01/2026,Lens,Le Havre,1,0,15,8,3,2,4,3,20,10,1,2,0,0,H,1,0,H,1.4,5,7,1.41,5,6.75,1.57,2.38,2.08,1.73,1.45,4.5,6.5,1.43,4.8,6.75,1.73,2.1,2,1.85
ligue-1,2025-2026,31/01/2026,Paris FC,Marseille,2,2,9,18,4,4,4,4,12,15,1,4,0,0,D,0,1,A,3.8,3.8,1.9,3.75,3.8,1.88,1.73,2.1,1.95,1.9,4.33,3.9,1.75,4.2,3.8,1.78,1.73,2.1,1.88,1.98
ligue-1,2025-2026,31/01/2026,Lorient,Nantes,2,1,5,10,4,2,1,4,12,18,4,5,0,0,H,1,0,H,1.83,3.5,4.5,1.83,3.6,4.2,2,1.8,1.85,2,1.9,3.4,4.33,1.85,3.5,4.33,2.1,1.73,1.93,1.93
ligue-1,2025-2026,31/01/2026,Monaco,Rennes,4,0,14,8,6,4,5,2,15,9,1,2,0,0,H,1,0,H,2,3.9,3.3,2.05,3.9,3.2,1.5,2.63,2.03,1.83,1.95,4,3.5,1.93,3.9,3.5,1.5,2.63,1.95,1.9
ligue-1,2025-2026,01/02/2026,Lyon,Lille,1,0,4,11,2,4,2,7,15,11,1,4,0,0,H,1,0,H,1.91,3.7,3.8,1.88,3.7,3.9,1.8,2,1.95,1.9,2.25,3.5,3.1,2.2,3.4,3.2,1.9,1.95,1.95,1.9
ligue-1,2025-2026,01/02/2026,Angers,Metz,1,0,17,5,7,0,4,3,11,11,2,2,0,1,H,1,0,H,2.1,3.3,3.6,2.1,3.4,3.5,2.1,1.73,1.83,2.03,2.15,3.25,3.5,2.15,3.25,3.5,2.1,1.73,1.85,2
ligue-1,2025-2026,01/02/2026,Nice,Brest,2,2,15,12,7,2,6,5,15,21,5,3,0,0,D,0,2,A,2.1,3.3,3.7,2.1,3.5,3.4,1.83,2.03,1.8,2.05,2.25,3.3,3.3,2.25,3.4,3.1,1.8,2,1.93,1.93
ligue-1,2025-2026,01/02/2026,Toulouse,Auxerre,0,0,12,8,4,2,5,4,12,13,1,2,0,0,D,0,0,D,1.75,3.6,5,1.75,3.5,5,2.2,1.67,1.98,1.88,1.75,3.5,5,1.77,3.5,4.8,2.3,1.62,2.03,1.83
ligue-1,2025-2026,01/02/2026,Strasbourg,Paris SG,1,2,9,13,4,4,5,6,8,6,1,0,0,1,A,1,1,D,4.75,4.5,1.62,5,4.4,1.6,1.53,2.5,1.85,2,5,4.33,1.62,4.8,4.2,1.63,1.57,2.38,1.83,2.03
ligue-1,2025-2026,06/02/2026,Metz,Lille,0,0,6,16,2,1,1,6,12,9,1,1,0,0,D,0,0,D,6,4.2,1.55,5.5,4.1,1.58,1.73,2.1,1.93,1.93,6.5,4.33,1.5,6.25,4.1,1.55,1.88,1.98,2.03,1.83
ligue-1,2025-2026,07/02/2026,Lens,Rennes,3,1,10,14,3,1,4,4,13,17,4,2,1,0,H,1,1,D,1.75,3.8,4.5,1.78,3.9,4.1,1.62,2.3,2.03,1.83,1.62,4.2,5,1.57,4.5,5,1.5,2.63,2.03,1.83
ligue-1,2025-2026,07/02/2026,Brest,Lorient,2,0,11,13,5,2,7,7,11,10,2,0,0,0,H,0,0,D,2.2,3.1,3.5,2.25,3.2,3.3,2.1,1.73,1.9,1.95,2.3,3,3.5,2.35,3.1,3.2,2.2,1.67,1.98,1.88
ligue-1,2025-2026,07/02/2026,Nantes,Lyon,0,1,13,10,2,3,5,4,13,11,4,2,0,1,A,0,1,A,4.75,3.75,1.73,4.8,3.7,1.72,1.91,1.91,1.93,1.93,4.75,3.75,1.75,4.75,3.7,1.75,1.9,1.95,1.88,1.98
ligue-1,2025-2026,08/02/2026,Nice,Monaco,0,0,13,10,3,2,8,6,10,11,2,2,0,0,D,0,0,D,3.1,3.75,2.15,3,3.75,2.15,1.5,2.63,1.98,1.88,3.4,3.8,2,3.1,3.8,2.1,1.53,2.5,1.83,2.03
