compared_at,captured_at,match_date,kickoff,bookmaker,competition,home_team,away_team,is_home,player_id,player_name,canonical_player_name,player_team,opponent,position,position_group,odds_decimal,implied_prob,model_version,calibration_version,allocation_status,roster_prior_players,model_p_atgs,model_fair_odds_atgs,model_lambda,team_expected_npxg,team_share,non_pen_lambda,base_non_pen_lambda,penalty_lambda,base_model_lambda,role_adjustment_factor,role_adjustment_reason,penalty_dependency_share,penalty_dependent,penalty_share,baseline_penalty_share,baseline_penalty_sample,baseline_penalty_source,career_player_penalties,career_team_penalties,career_penalty_share,penalty_evidence_share,penalty_evidence_sample,penalty_evidence_source,penalty_evidence_note,is_penalty_taker,penalty_role,penalty_share_prior,penalty_share_prior_weight,penalty_hierarchy_boost_xg,penalty_transfer,penalty_transfer_from,penalty_transfer_level,lineup_state,lineup_status,lineup_source,lineup_input,lineup_match_name,trust_tier,fixture_corruption_score,fixture_corruption_flags,minutes_estimate,usual_position,usual_position_score,usual_position_share_10,usual_position_matches_10,today_position_group,today_position_score,today_formation,position_change_score,position_upgrade,expected_minutes,recent_matches_8,recent_npxg_8,recent_np_goals_8,recent_npxg_per90_8,finishing_luck_8,last_fixture_avg_xga_3,next_opponent_xga,fixture_swing_3,attack_factor,opp_factor,ev,edge_pct,method,resolver_source,historical_minutes,signal_confidence,legacy_public_action,public_action,public_policy_reason,recommended_stake_units,recommended_stake_band,recommended_stake_label,shadow_action,confidence_reason,team_lineup_status,source,notes
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,1,14500,Andres Antanon,Andrés Antañón,Celta Vigo,Racing Santander,F,F,4.0,0.25,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.5024,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,,,0.0,0,,,,,0,0.0,0,0.0,0.0,0.0,0.0,,2.4931,,0.9198,1.25,-1.0,-100.0,model,live_roster,0.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Sevilla FC,FC Barcelona,1,13600,Andres Castrin,Andres Castrin,Sevilla,FC Barcelona,DC,DC,9.5,0.105263,goalscorer_v1_incomplete_roster,raw,estimated_roster,1,0.0,99.0,0.0,0.9499,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,DC,1,1.0,8,,,,,0,0.0,8,0.6376,1.0,0.1007,0.3624,1.711,1.1618,0.679,0.7866,0.9241,-1.0,-100.0,model,history,1640.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478600;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,0,9814,Andres Martin,Andres Martin,Racing Santander,RC Celta de Vigo,AMR,AMR,3.1,0.322581,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.3013,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,1,primary,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,Andrés Martin,T2,0.0,,0.0,AMR,4,1.0,3,,,,,0,0.0,3,0.6594,0.0,0.2452,-0.6594,1.5479,1.5506,1.0018,1.0209,1.1377,-1.0,-100.0,model,history,242.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Sevilla FC,FC Barcelona,1,11788,Arouna Sangante,Arouna Sangante,Sevilla,FC Barcelona,DC,DC,15.0,0.066667,goalscorer_v1_incomplete_roster,raw,estimated_roster,1,0.0,99.0,0.0,0.9499,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,DC,1,1.0,3,,,,,0,0.0,3,0.0,0.0,0.0,0.0,1.5137,1.1618,0.7675,0.7866,0.9241,-1.0,-100.0,model,history,218.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478600;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,0,5173,Asier Villalibre,Asier Villalibre,Racing Santander,RC Celta de Vigo,FW,FW,3.1,0.322581,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.3013,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,FW,5,1.0,3,,,,,0,0.0,8,0.4996,0.0,0.1647,-0.4996,1.4124,1.5506,1.0978,1.0209,1.1377,-1.0,-100.0,model,history,982.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,1,2543,Borja Iglesias,Borja Iglesias,Celta Vigo,Racing Santander,FW,FW,2.3,0.434783,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.5024,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,1,primary,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,FW,5,1.0,5,,,,,0,0.0,8,0.9836,2.0,0.2452,1.0164,1.4209,2.4931,1.7546,0.9198,1.25,-1.0,-100.0,model,history,4259.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,1,7655,Carl Starfelt,Carl Starfelt,Celta Vigo,Racing Santander,DC,DC,9.5,0.105263,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.5024,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,DC,1,1.0,9,,,,,0,0.0,8,0.8395,1.0,0.1134,0.1605,1.3937,2.4931,1.7888,0.9198,1.25,-1.0,-100.0,model,history,6213.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Sevilla FC,FC Barcelona,1,8694,Chidera Ejuke,Chidera Ejuke,Sevilla,FC Barcelona,Sub,Sub,5.0,0.2,goalscorer_v1_incomplete_roster,raw,estimated_roster,1,0.0,99.0,0.0,0.9499,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,ML,3,0.6667,3,,,,,0,0.0,8,0.423,1.0,0.1291,0.577,1.7188,1.1618,0.6759,0.7866,0.9241,-1.0,-100.0,model,history,1942.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478600;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,1,15033,Couhaib Driouech,Couhaib Driouech,Celta Vigo,Racing Santander,S,S,3.4,0.294118,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.5024,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,,,0.0,0,,,,,0,0.0,0,0.0,0.0,0.0,0.0,,2.4931,,0.9198,1.25,-1.0,-100.0,model,live_roster,0.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Sevilla FC,FC Barcelona,0,8292,Dani Olmo,Dani Olmo,Barcelona,Sevilla FC,MC,MC,2.75,0.363636,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.9141,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,AMC,4,0.8,5,,,,,0,0.0,8,0.7896,0.0,0.2307,-0.7896,1.3841,1.1616,0.8393,1.849,0.924,-1.0,-100.0,model,history,3557.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478600;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Athletic Bilbao,Deportivo Alaves,1,6766,Dani Vivian,Dani Vivian,Athletic Club,Deportivo Alaves,DR,DR,11.0,0.090909,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.0,99.0,0.0,1.5045,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_confirmed,confirmed_xi,Daniel Vivian,T1,0.0,,0.0,DC,1,0.75,8,,,,,0,0.0,8,0.1156,1.0,0.0189,0.8844,1.4922,1.2156,0.8147,1.2073,0.9536,-1.0,-100.0,model,history,8035.0,low,suppress,no_action,,0.0,,,no_action,not_in_squad,Confirmed Lineup,odds_api_io,event_id=72478586;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,0,14690,Diego Diaz,Diego Díaz,Racing Santander,RC Celta de Vigo,S,S,4.75,0.210526,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.3013,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,,,0.0,0,,,,,0,0.0,0,0.0,0.0,0.0,0.0,,1.5506,,1.0209,1.1377,-1.0,-100.0,model,live_roster,0.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,0,14691,Facundo Gonzalez,Facundo Gonzalez,Racing Santander,RC Celta de Vigo,DC,DC,15.0,0.066667,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.3013,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,DC,1,1.0,3,,,,,0,0.0,5,0.0,0.0,0.0,0.0,1.5535,1.5506,0.9981,1.0209,1.1377,-1.0,-100.0,model,history,249.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Sevilla FC,FC Barcelona,0,7781,Frenkie de Jong,Frenkie de Jong,Barcelona,Sevilla FC,Sub,Sub,4.5,0.222222,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.9141,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,Frenkie de Jong,T2,0.0,,0.0,MC,3,0.5,4,,,,,0,0.0,8,0.4905,1.0,0.1538,0.5095,1.2522,1.1616,0.9277,1.849,0.924,-1.0,-100.0,model,history,4343.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478600;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Sevilla FC,FC Barcelona,0,5543,Gabriel Jesus,Gabriel Jesus,Barcelona,Sevilla FC,S,S,1.952,0.512295,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.9141,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,,,0.0,0,,,,,0,0.0,0,0.0,0.0,0.0,0.0,,1.1616,,1.849,0.924,-1.0,-100.0,model,live_roster,0.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478600;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Sevilla FC,FC Barcelona,0,9804,Gavi,Gavi,Barcelona,Sevilla FC,DMC,DMC,5.0,0.2,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.9141,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,DMC,2,0.5714,7,,,,,0,0.0,8,0.0,0.0,0.0,0.0,1.2651,1.1616,0.9182,1.849,0.924,-1.0,-100.0,model,history,2596.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478600;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Sevilla FC,FC Barcelona,1,12742,Gerard Peque Fernandez,Gerard Peque Fernandez,Sevilla,FC Barcelona,AMC,AMC,5.0,0.2,goalscorer_v1_incomplete_roster,raw,estimated_roster,1,0.0,99.0,0.0,0.9499,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,1,secondary,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,AMC,4,0.6667,3,,,,,0,0.0,8,0.3752,0.0,0.1309,-0.3752,1.4926,1.1618,0.7784,0.7866,0.9241,-1.0,-100.0,model,history,2258.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478600;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,0,14930,Giorgi Guliashvili,Giorgi Guliashvili,Racing Santander,RC Celta de Vigo,S,S,3.75,0.266667,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.3013,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,,,0.0,0,,,,,0,0.0,0,0.0,0.0,0.0,0.0,,1.5506,,1.0209,1.1377,-1.0,-100.0,model,live_roster,0.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Sevilla FC,FC Barcelona,1,8425,Giorgi Kochorashvili,Giorgi Kochorashvili,Sevilla,FC Barcelona,Sub,Sub,7.5,0.133333,goalscorer_v1_incomplete_roster,raw,estimated_roster,1,0.0,99.0,0.0,0.9499,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,MC,3,1.0,1,,,,,0,0.0,4,0.1458,0.0,0.1238,-0.1458,1.711,1.1618,0.679,0.7866,0.9241,-1.0,-100.0,model,history,106.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478600;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Athletic Bilbao,Deportivo Alaves,1,7020,Gorka Guruzeta,Gorka Guruzeta,Athletic Club,Deportivo Alaves,Sub,Sub,2.4,0.416667,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.0,99.0,0.0,1.5045,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,1,tertiary,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_confirmed,confirmed_xi,Gorka Guruzeta,T1,0.0,,0.0,FW,5,1.0,7,,,,,0,0.0,8,1.3512,1.0,0.2661,-0.3512,1.4781,1.2156,0.8224,1.2073,0.9536,-1.0,-100.0,model,history,6756.0,low,suppress,no_action,,0.0,,,no_action,not_in_squad,Confirmed Lineup,odds_api_io,event_id=72478586;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Sevilla FC,FC Barcelona,0,14907,Hamza Abdelkarim,Hamza Abdelkarim,Barcelona,Sevilla FC,S,S,2.2,0.454545,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.9141,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,,,0.0,0,,,,,0,0.0,0,0.0,0.0,0.0,0.0,,1.1616,,1.849,0.924,-1.0,-100.0,model,live_roster,0.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478600;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,1,14362,Hugo Burcio,Hugo Burcio,Celta Vigo,Racing Santander,S,S,8.0,0.125,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.5024,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,,,0.0,0,,,,,0,0.0,0,0.0,0.0,0.0,0.0,,2.4931,,0.9198,1.25,-1.0,-100.0,model,live_roster,0.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,1,2290,Iago Aspas,Iago Aspas,Celta Vigo,Racing Santander,Sub,Sub,2.6,0.384615,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.5024,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,1,secondary,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,Iago Aspas,T2,0.0,,0.0,FWR,5,1.0,4,,,,,0,0.0,8,0.5753,1.0,0.1654,0.4247,1.667,2.4931,1.4956,0.9198,1.25,-1.0,-100.0,model,history,5787.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,0,14324,Iker Luque,Iker Luque,Racing Santander,RC Celta de Vigo,S,S,5.5,0.181818,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.3013,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,,,0.0,0,,,,,0,0.0,0,0.0,0.0,0.0,0.0,,1.5506,,1.0209,1.1377,-1.0,-100.0,model,live_roster,0.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,0,14693,Inigo Sainz-Maza,Íñigo Sainz-Maza,Racing Santander,RC Celta de Vigo,M,M,8.0,0.125,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.3013,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,,,0.0,0,,,,,0,0.0,0,0.0,0.0,0.0,0.0,,1.5506,,1.0209,1.1377,-1.0,-100.0,model,live_roster,0.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,Sevilla FC,FC Barcelona,1,12305,Isaac Romero,Isaac Romero,Sevilla,FC Barcelona,Sub,Sub,3.4,0.294118,goalscorer_v1_incomplete_roster,raw,estimated_roster,1,0.0,99.0,0.0,0.9499,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,1,tertiary,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,FW,5,1.0,6,,,,,0,0.0,8,0.402,1.0,0.1138,0.598,1.69,1.1618,0.6875,0.7866,0.9241,-1.0,-100.0,model,history,4976.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478600;market=Anytime Goalscorer
2026-09-19T13:56:21Z,2026-09-19T13:56:19Z,2026-09-19,,Bet365,Spain - LaLiga,RC Celta de Vigo,Racing Santander,1,12180,Javier Rodriguez,Javier Rodriguez,Celta Vigo,Racing Santander,Sub,Sub,8.0,0.125,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.0,99.0,0.0,1.5024,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_expected,expected_xi,,T2,0.0,,0.0,DC,1,1.0,9,,,,,0,0.0,8,0.0526,0.0,0.008,-0.0526,1.5509,2.4931,1.6075,0.9198,1.25,-1.0,-100.0,model,history,5290.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"not_in_squad,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478590;market=Anytime Goalscorer
